,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
448,953.03,925.28,841.39,682.807,739.86,16,19/5/2015
449,953.03,925.28,841.4,682.822,739.85,17,19/5/2015
450,953.03,925.28,841.41,682.803,739.85,18,19/5/2015
451,953.03,925.28,841.42,682.803,439.85,19,19/5/2015
452,953.03,925.28,841.43,682.853,439.85,20,19/5/2015
453,953.03,925.28,841.44,682.822,439.85,21,19/5/2015
454,953.03,925.28,841.45,682.704,439.85,22,19/5/2015
455,953.03,925.28,841.46,682.856,439.85,23,19/5/2015
456,953.03,925.27,841.46,682.872,439.85,0,20/5/2015
457,953.03,925.27,841.47,682.775,439.84,1,20/5/2015
458,953.03,925.25,841.48,682.707,439.84,2,20/5/2015
459,953.03,925.24,841.49,682.828,439.84,3,20/5/2015
460,953.03,925.24,841.5,682.632,439.84,4,20/5/2015
461,953.03,925.24,841.5,682.714,439.84,5,20/5/2015
462,953.03,925.24,841.51,682.508,439.84,6,20/5/2015
463,953.03,925.24,841.52,682.674,439.84,7,20/5/2015
464,953.03,925.24,841.53,682.815,439.85,8,20/5/2015
465,953.03,925.24,841.54,682.766,439.85,9,20/5/2015
466,953.03,925.24,841.556,682.9,439.85,10,20/5/2015
467,953.03,925.24,841.56,682.298,439.85,11,20/5/2015
468,953.02,925.25,841.57,682.468,439.85,12,20/5/2015
469,953.02,925.25,841.577,682.701,439.85,13,20/5/2015
470,953.02,925.25,841.58,682.664,439.85,14,20/5/2015
471,953.02,925.25,841.593,682.758,439.85,15,20/5/2015
472,953.02,925.25,841.6,682.795,439.85,16,20/5/2015
473,953.02,925.25,841.61,682.795,439.86,17,20/5/2015
474,953.02,925.25,841.62,682.714,439.86,18,20/5/2015
475,953.02,925.25,841.629,682.863,439.86,19,20/5/2015
476,953.02,925.25,841.636,682.834,439.86,20,20/5/2015
477,953.02,925.25,841.643,682.769,439.86,21,20/5/2015
478,953.02,925.25,841.65,682.784,439.86,22,20/5/2015
479,953.02,925.25,841.658,682.701,439.86,23,20/5/2015
480,953.01,925.25,841.665,682.652,439.86,0,21/5/2015
481,953.01,925.25,841.673,682.84,439.86,1,21/5/2015
482,953.01,925.22,841.681,682.795,439.86,2,21/5/2015
483,953.01,925.21,841.687,682.829,439.86,3,21/5/2015
484,953.01,925.2,841.696,682.751,439.86,4,21/5/2015
485,953.01,925.2,841.703,682.719,439.85,5,21/5/2015
486,953.01,925.2,841.712,682.636,439.85,6,21/5/2015
487,953,925.2,841.719,682.791,439.85,7,21/5/2015
488,953,925.2,841.727,682.862,439.85,8,21/5/2015
489,953,925.2,841.73,682.648,439.85,9,21/5/2015
490,953,925.2,841.74,682.95,439.84,10,21/5/2015
491,953,925.2,841.75,682.902,439.84,11,21/5/2015
492,953,925.2,841.756,682.635,439.83,12,21/5/2015
493,953,925.2,841.765,682.89,439.83,13,21/5/2015
494,952.99,925.2,841.772,682.761,439.83,14,21/5/2015
495,952.99,925.2,841.781,682.91,439.83,15,21/5/2015
496,952.99,925.2,841.788,682.843,439.83,16,21/5/2015
497,952.98,925.2,841.797,682.692,439.83,17,21/5/2015
498,952.98,925.2,841.807,682.623,439.83,18,21/5/2015
499,952.98,925.2,841.816,682.642,439.83,19,21/5/2015
500,952.98,925.21,841.823,682.809,439.82,20,21/5/2015
501,952.98,925.21,841.83,682.66,439.82,21,21/5/2015
502,952.98,925.21,841.839,682.826,439.82,22,21/5/2015
503,952.98,925.21,841.845,682.781,439.83,23,21/5/2015
504,952.98,925.21,841.853,682.798,439.83,0,22/5/2015
505,952.98,925.21,841.862,682.781,439.84,1,22/5/2015
506,952.98,925.21,841.869,682.781,439.84,2,22/5/2015
507,952.98,925.21,841.878,682.781,439.84,3,22/5/2015
508,952.98,925.21,841.888,682.766,439.84,4,22/5/2015
509,952.98,925.21,841.897,682.769,439.85,5,22/5/2015
510,952.98,925.22,841.904,682.816,439.86,6,22/5/2015
511,952.98,925.22,841.91,682.686,439.86,7,22/5/2015
512,952.98,925.22,841.92,682.717,439.86,8,22/5/2015
513,952.98,925.22,841.93,682.735,439.86,9,22/5/2015
514,952.98,925.23,841.94,682.605,439.86,10,22/5/2015
515,952.98,925.23,841.94,682.837,439.86,11,22/5/2015
516,952.98,925.23,841.94,682.779,439.85,12,22/5/2015
517,952.98,925.23,841.93,682.81,439.85,13,22/5/2015
518,952.97,925.23,841.93,682.81,439.84,14,22/5/2015
519,952.97,925.23,841.93,682.573,439.84,15,22/5/2015
520,952.97,925.24,841.94,682.772,439.83,16,22/5/2015
521,952.97,925.24,841.95,682.658,439.83,17,22/5/2015
522,952.97,925.24,841.957,682.657,439.83,18,22/5/2015
523,952.97,925.25,841.975,682.691,439.83,19,22/5/2015
524,952.97,925.25,841.985,682.891,439.83,20,22/5/2015
525,952.97,925.25,841.993,682.853,439.83,21,22/5/2015
526,952.97,925.25,842.002,682.853,439.83,22,22/5/2015
527,952.97,925.25,842.019,682.786,439.83,23,22/5/2015
528,952.96,925.25,842.034,682.739,439.83,0,23/5/2015
529,952.96,925.25,842.049,682.859,439.83,1,23/5/2015
530,952.97,925.25,842.062,682.829,439.84,2,23/5/2015
531,952.97,925.25,842.074,682.748,439.84,3,23/5/2015
532,952.97,925.25,842.088,682.782,439.84,4,23/5/2015
533,952.97,925.26,842.1,682.73,439.84,5,23/5/2015
534,952.97,925.26,842.11,682.741,439.84,6,23/5/2015
535,952.97,925.26,842.12,682.856,439.84,7,23/5/2015
536,952.96,925.26,842.13,682.776,439.84,8,23/5/2015
537,952.95,925.26,842.14,682.732,439.84,9,23/5/2015
538,952.95,925.26,842.15,682.733,439.84,10,23/5/2015
539,952.95,925.26,842.16,682.866,439.84,11,23/5/2015
540,952.95,925.26,842.11,682.865,439.84,12,23/5/2015
541,952.95,925.26,842.06,682.751,439.83,13,23/5/2015
542,952.95,925.26,842.04,682.851,439.83,14,23/5/2015
543,952.95,925.26,842.001,682.702,439.82,15,23/5/2015
544,952.94,925.27,841.986,682.723,439.82,16,23/5/2015
545,952.94,925.27,841.957,682.725,439.82,17,23/5/2015
546,952.94,925.27,841.933,682.906,439.82,18,23/5/2015
547,952.94,925.27,841.905,682.86,439.81,19,23/5/2015
548,952.93,925.27,841.874,682.844,439.81,20,23/5/2015
549,952.93,925.27,841.88,682.775,439.81,21,23/5/2015
550,952.93,925.27,841.888,682.676,439.81,22,23/5/2015
551,952.93,925.28,841.897,682.556,439.8,23,23/5/2015
552,952.93,925.28,841.905,682.369,439.8,0,24/5/2015
553,952.93,925.28,841.915,682.37,439.8,1,24/5/2015
554,952.93,925.28,841.924,682.404,439.8,2,24/5/2015
555,952.92,925.29,841.932,682.606,439.8,3,24/5/2015
556,952.92,925.29,841.94,682.723,439.8,4,24/5/2015
557,952.92,925.29,841.949,682.871,439.81,5,24/5/2015
558,952.92,925.3,841.957,682.66,439.81,6,24/5/2015
559,952.92,925.3,841.965,682.792,439.81,7,24/5/2015
560,952.92,925.3,841.974,682.81,439.81,8,24/5/2015
561,952.92,925.3,841.984,682.758,439.81,9,24/5/2015
562,952.92,925.3,841.991,682.629,439.82,10,24/5/2015
563,952.92,925.3,841.996,682.469,439.82,11,24/5/2015
564,952.91,925.31,841.968,682.909,439.82,12,24/5/2015
565,952.91,925.31,841.94,682.837,439.82,13,24/5/2015
566,952.91,925.31,841.912,682.689,439.82,14,24/5/2015
567,952.91,925.31,841.88,682.891,439.82,15,24/5/2015
568,952.91,925.31,841.854,682.66,439.81,16,24/5/2015
569,952.91,925.31,841.82,682.545,439.81,17,24/5/2015
570,952.91,925.31,841.79,682.648,439.81,18,24/5/2015
571,952.91,925.32,841.76,682.654,439.81,19,24/5/2015
572,952.91,925.32,841.73,682.727,439.81,20,24/5/2015
573,952.91,925.32,841.74,682.791,439.81,21,24/5/2015
574,952.91,925.32,841.753,682.794,439.81,22,24/5/2015
575,952.91,925.32,841.761,682.757,439.81,23,24/5/2015
576,952.9,925.32,841.78,682.704,439.81,0,25/5/2015
577,952.9,925.32,841.77,682.757,439.81,1,25/5/2015
578,952.9,925.32,841.78,682.775,439.81,2,25/5/2015
579,952.9,925.33,841.79,682.725,439.81,3,25/5/2015
580,952.9,925.33,841.8,682.739,439.81,4,25/5/2015
581,952.89,925.33,841.8,682.708,439.81,5,25/5/2015
582,952.89,925.33,841.81,682.592,439.81,6,25/5/2015
583,952.89,925.33,841.824,682.661,439.81,7,25/5/2015
584,952.89,925.33,841.82,682.878,439.81,8,25/5/2015
585,952.89,925.33,841.839,682.714,439.81,9,25/5/2015
586,952.89,925.33,841.847,682.795,439.81,10,25/5/2015
587,952.89,925.33,841.854,682.701,439.81,11,25/5/2015
588,952.89,925.33,841.829,682.583,439.81,12,25/5/2015
589,952.89,925.33,841.799,682.546,439.81,13,25/5/2015
590,852.88,925.33,841.766,682.698,439.8,14,25/5/2015
591,952.88,925.33,841.737,682.396,439.79,15,25/5/2015
592,952.88,925.33,841.7,682.543,439.78,16,25/5/2015
593,952.88,925.33,841.67,682.646,439.77,17,25/5/2015
594,952.88,925.33,841.645,682.301,439.77,18,25/5/2015
595,952.88,925.33,841.61,682.757,439.77,19,25/5/2015
596,952.88,925.33,841.58,682.627,439.77,20,25/5/2015
597,952.87,925.34,841.588,682.611,439.76,21,25/5/2015
598,952.87,925.34,841.59,682.353,439.76,22,25/5/2015
599,952.87,925.34,841.6,682.418,439.78,23,25/5/2015
600,952.87,925.34,841.61,682.483,439.79,0,26/5/2015
601,952.87,925.34,841.622,682.635,439.81,1,26/5/2015
602,952.87,925.34,841.631,682.786,439.81,2,26/5/2015
603,952.87,925.34,841.64,682.769,439.81,3,26/5/2015
604,952.86,925.35,841.64,682.773,439.82,4,26/5/2015
605,952.86,925.35,841.655,682.822,439.83,5,26/5/2015
606,952.86,925.35,841.66,682.739,439.84,6,26/5/2015
607,952.86,925.35,841.673,682.624,439.85,7,26/5/2015
608,952.86,925.35,841.681,682.757,439.85,8,26/5/2015
609,952.86,925.35,841.689,682.727,439.86,9,26/5/2015
610,952.85,925.35,841.697,682.68,439.85,10,26/5/2015
611,852.85,925.36,841.7,682.552,439.85,11,26/5/2015
612,952.85,925.36,841.674,682.912,439.84,12,26/5/2015
613,952.85,925.36,841.643,682.742,439.84,13,26/5/2015
614,952.85,925.36,841.61,682.837,439.83,14,26/5/2015
615,952.85,925.36,841.577,682.822,439.82,15,26/5/2015
616,952.85,925.36,841.545,682.605,439.8,16,26/5/2015
617,952.85,925.36,841.511,682.652,439.79,17,26/5/2015
618,952.84,925.37,841.478,682.491,439.79,18,26/5/2015
619,952.84,925.37,841.449,682.623,439.78,19,26/5/2015
620,952.84,925.37,841.417,682.723,439.77,20,26/5/2015
621,952.84,925.37,841.42,682.773,439.77,21,26/5/2015
622,952.84,925.37,841.428,682.723,439.77,22,26/5/2015
623,952.84,925.37,841.437,682.46,439.76,23,26/5/2015
624,952.84,925.37,841.446,682.297,439.78,0,27/5/2015
625,952.84,925.37,841.453,682.378,439.79,1,27/5/2015
626,952.84,925.37,841.46,682.679,439.8,2,27/5/2015
627,952.84,925.37,841.47,682.826,439.81,3,27/5/2015
628,952.84,925.37,841.477,682.725,439.82,4,27/5/2015
629,952.84,925.37,841.484,682.859,439.83,5,27/5/2015
630,952.84,925.37,841.493,682.779,439.84,6,27/5/2015
631,952.84,925.37,841.501,682.747,439.84,7,27/5/2015
632,952.83,925.38,841.509,682.612,439.85,8,27/5/2015
633,952.83,925.38,841.519,682.578,439.86,9,27/5/2015
634,952.83,925.38,841.527,682.632,439.86,10,27/5/2015
635,952.83,925.38,841.529,682.75,439.87,11,27/5/2015
636,952.83,925.38,841.49,682.769,439.87,12,27/5/2015
637,952.83,925.38,841.464,682.764,439.87,13,27/5/2015
638,952.83,925.38,841.431,682.761,439.88,14,27/5/2015
639,952.83,925.38,841.399,682.745,439.88,15,27/5/2015
640,952.82,925.39,841.361,682.803,439.87,16,27/5/2015
641,952.82,925.39,841.33,682.701,439.87,17,27/5/2015
642,952.82,925.39,841.29,682.385,439.86,18,27/5/2015
643,952.82,925.39,841.26,682.843,439.86,19,27/5/2015
644,952.82,925.39,841.22,682.781,439.85,20,27/5/2015
645,952.82,925.39,841.24,682.845,439.85,21,27/5/2015
646,952.82,925.39,841.245,682.747,439.84,22,27/5/2015
647,952.82,925.39,841.446,682.763,439.84,23,27/5/2015
648,952.82,925.39,841.26,682.73,439.85,0,28/5/2015
649,952.82,925.39,841.27,682.68,439.85,1,28/5/2015
650,952.82,925.39,841.28,682.68,439.85,2,28/5/2015
651,952.82,925.39,841.295,682.664,439.85,3,28/5/2015
652,952.82,925.39,841.31,682.648,439.86,4,28/5/2015
653,952.82,925.39,841.305,682.766,439.88,5,28/5/2015
654,952.82,925.39,841.314,682.766,439.88,6,28/5/2015
655,952.82,925.39,841.32,682.732,439.89,7,28/5/2015
656,952.81,925.39,841.33,682.816,439.89,8,28/5/2015
657,952.81,925.39,841.339,682.85,439.89,9,28/5/2015
658,952.81,925.39,841.347,682.918,439.88,10,28/5/2015
659,952.81,925.39,841.356,682.959,439.88,11,28/5/2015
660,952.81,925.39,841.365,683.084,439.87,12,28/5/2015
661,952.81,925.39,841.37,682.778,439.86,13,28/5/2015
662,952.81,925.39,841.37,682.82,439.85,14,28/5/2015
663,952.81,925.39,841.343,683.207,439.84,15,28/5/2015
664,952.81,925.39,841.3,683.169,439.83,16,28/5/2015
665,952.8,925.39,841.272,683.083,439.82,17,28/5/2015
666,952.8,925.39,841.24,682.77,439.82,18,28/5/2015
667,952.8,925.39,841.205,682.937,439.82,19,28/5/2015
668,952.8,925.39,841.17,683.039,439.81,20,28/5/2015
669,952.8,925.39,841.178,682.727,439.8,21,28/5/2015
670,952.8,925.39,841.187,682.378,439.8,22,28/5/2015
671,952.8,925.39,841.195,682.381,439.8,23,28/5/2015
672,952.8,925.39,841.203,682.348,439.8,0,29/5/2015
673,952.8,925.39,841.21,682.348,439.81,1,29/5/2015
674,952.8,925.39,841.22,682.432,439.81,2,29/5/2015
675,952.8,925.39,841.227,682.596,439.83,3,29/5/2015
676,952.8,925.39,841.237,682.776,439.83,4,29/5/2015
677,952.8,925.39,841.244,682.791,439.84,5,29/5/2015
678,952.8,925.4,841.252,682.578,439.84,6,29/5/2015
679,952.8,925.4,841.261,682.416,439.85,7,29/5/2015
680,952.8,925.4,841.269,682.398,439.86,8,29/5/2015
681,952.8,925.4,841.278,682.875,439.86,9,29/5/2015
682,952.8,925.4,841.28,683.115,439.86,10,29/5/2015
683,952.8,925.4,841.29,683.051,439.86,11,29/5/2015
684,952.79,925.4,841.299,683.052,439.85,12,29/5/2015
685,952.79,925.4,841.3,683.036,439.85,13,29/5/2015
686,952.79,925.4,841.31,683.132,439.84,14,29/5/2015
687,952.79,925.4,841.28,683.034,439.84,15,29/5/2015
688,952.79,925.4,841.245,682.987,439.84,16,29/5/2015
689,952.78,925.4,841.21,682.444,439.83,17,29/5/2015
690,952.78,925.4,841.176,681.974,439.82,18,29/5/2015
691,952.78,925.4,841.139,682.598,439.81,19,29/5/2015
692,952.78,925.4,841.104,682.817,439.8,20,29/5/2015
693,952.78,925.4,841.108,682.719,439.8,21,29/5/2015
694,952.78,925.4,841.116,682.735,439.8,22,29/5/2015
695,952.78,925.4,841.124,682.72,439.8,23,29/5/2015
696,952.78,925.41,841.13,682.688,439.8,0,30/5/2015
697,952.78,925.41,841.139,682.671,439.81,1,30/5/2015
698,952.78,925.41,841.147,682.736,439.81,2,30/5/2015
699,952.78,925.41,841.153,682.736,439.81,3,30/5/2015
700,952.78,925.41,841.162,682.789,439.82,4,30/5/2015
701,952.78,925.41,841.169,682.757,439.84,5,30/5/2015
702,952.78,925.41,841.177,682.708,439.85,6,30/5/2015
703,952.78,925.41,841.18,682.81,439.85,7,30/5/2015
704,952.78,925.41,841.192,682.812,439.86,8,30/5/2015
705,952.78,925.41,841.2,682.882,439.86,9,30/5/2015
706,952.78,925.41,841.2,682.85,439.85,10,30/5/2015
707,952.78,925.41,841.22,682.812,439.85,11,30/5/2015
708,952.78,925.41,841.22,682.711,439.84,12,30/5/2015
709,952.77,925.41,841.233,682.512,439.83,13,30/5/2015
710,952.77,925.41,841.239,682.776,439.83,14,30/5/2015
711,952.77,925.41,841.2,682.76,439.82,15,30/5/2015
712,952.77,925.41,841.17,682.729,439.82,16,30/5/2015
713,952.76,925.41,841.13,682.742,439.81,17,30/5/2015
714,952.76,925.41,841.1,682.398,439.8,18,30/5/2015
715,952.76,925.41,841.061,682.418,439.8,19,30/5/2015
716,952.76,925.41,841.021,682.435,439.79,20,30/5/2015
717,952.76,925.41,841.027,682.57,439.78,21,30/5/2015
718,952.76,925.41,841.036,682.453,439.77,22,30/5/2015
719,952.76,925.41,841.043,682.27,439.77,23,30/5/2015
720,952.75,925.41,841.054,682.204,439.77,0,31/5/2015
721,952.75,925.4,841.062,682.337,439.79,1,31/5/2015
722,952.75,925.39,841.07,682.437,439.8,2,31/5/2015
723,952.75,925.38,841.077,682.552,439.8,3,31/5/2015
724,952.75,925.38,841.088,682.519,439.81,4,31/5/2015
725,952.75,925.38,841.093,682.77,439.81,5,31/5/2015
726,952.75,925.38,841.101,682.735,439.82,6,31/5/2015
727,952.75,925.38,841.11,682.667,439.83,7,31/5/2015
728,952.75,925.38,841.117,682.617,439.84,8,31/5/2015
729,952.75,925.38,841.125,682.534,439.84,9,31/5/2015
730,952.75,925.38,841.133,682.962,439.83,10,31/5/2015
731,952.75,925.38,841.14,682.614,439.83,11,31/5/2015
732,952.75,925.38,841.148,682.5,439.82,12,31/5/2015
733,952.74,925.38,841.15,682.384,439.82,13,31/5/2015
734,952.74,925.38,841.15,682.432,439.82,14,31/5/2015
735,952.74,925.38,841.16,682.4,439.82,15,31/5/2015
736,952.74,925.38,841.127,682.432,439.81,16,31/5/2015
737,952.74,925.38,841.09,682.546,439.81,17,31/5/2015
738,952.74,925.38,841.053,682.812,439.8,18,31/5/2015
739,952.74,925.38,841.014,682.761,439.8,19,31/5/2015
740,952.74,925.38,840.975,682.745,439.79,20,31/5/2015
741,952.74,925.38,840.939,682.527,439.79,21,31/5/2015
742,952.74,925.38,840.946,682.292,439.79,22,31/5/2015
743,952.74,925.38,840.956,682.276,439.79,23,31/5/2015
