,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
448,955.62,926.12,842.43,682.205,439.97,16,19/12/2015
449,955.62,926.13,842.466,682.156,439.97,17,19/12/2015
450,955.63,926.14,842.519,682.667,439.97,18,19/12/2015
451,955.63,926.15,842.592,682.52,439.96,19,19/12/2015
452,955.63,926.15,842.682,682.456,439.96,20,19/12/2015
453,955.64,926.16,842.77,682.406,439.95,21,19/12/2015
454,955.64,926.18,842.927,682.307,439.95,22,19/12/2015
455,955.64,926.19,843.131,682.174,439.95,23,19/12/2015
456,955.64,926.2,843.283,681.818,439.95,0,20/12/2015
457,955.64,926.21,843.327,681.807,439.95,1,20/12/2015
458,955.64,926.23,843.33,681.822,439.95,2,20/12/2015
459,955.64,926.25,843.323,681.82,439.95,3,20/12/2015
460,955.64,926.25,843.312,681.82,439.95,4,20/12/2015
461,955.64,926.25,843.311,681.817,439.95,5,20/12/2015
462,955.65,926.26,843.328,681.825,439.95,6,20/12/2015
463,955.65,926.28,843.364,681.825,439.95,7,20/12/2015
464,955.65,926.29,843.358,681.833,439.95,8,20/12/2015
465,955.65,926.3,843.335,681.906,439.95,9,20/12/2015
466,955.65,926.3,843.307,682.244,439.95,10,20/12/2015
467,955.65,926.3,843.282,682.607,439.95,11,20/12/2015
468,955.65,926.32,843.258,682.745,439.95,12,20/12/2015
469,955.65,926.34,843.238,682.289,439.95,13,20/12/2015
470,955.65,926.36,843.218,682.259,439.95,14,20/12/2015
471,955.65,926.38,843.202,682.18,439.95,15,20/12/2015
472,955.65,926.4,843.189,682.159,439.95,16,20/12/2015
473,955.65,926.41,843.176,682.098,439.95,17,20/12/2015
474,955.65,926.42,843.167,682.527,439.95,18,20/12/2015
475,955.65,926.43,843.157,682.63,439.95,19,20/12/2015
476,955.65,926.43,843.149,682.584,439.95,20,20/12/2015
477,955.65,926.43,843.138,682.452,439.95,21,20/12/2015
478,955.65,926.44,843.13,682.292,439.95,22,20/12/2015
479,955.66,926.45,843.127,682.26,439.96,23,20/12/2015
480,955.66,926.45,843.127,681.835,439.96,0,21/12/2015
481,955.66,926.45,843.143,681.807,439.96,1,21/12/2015
482,955.66,926.45,843.132,681.807,439.96,2,21/12/2015
483,955.66,926.45,843.133,681.808,439.96,3,21/12/2015
484,955.66,926.45,843.133,681.823,439.96,4,21/12/2015
485,955.66,926.46,843.132,681.823,439.96,5,21/12/2015
486,955.66,926.46,843.13,681.818,439.96,6,21/12/2015
487,955.66,926.46,843.125,681.817,439.96,7,21/12/2015
488,955.66,926.46,843.118,681.816,439.95,8,21/12/2015
489,955.66,926.47,843.11,681.82,439.95,9,21/12/2015
490,955.66,926.47,843.103,681.823,439.95,10,21/12/2015
491,955.66,926.47,843.099,681.823,439.95,11,21/12/2015
492,955.66,926.47,843.092,681.838,439.94,12,21/12/2015
493,955.66,926.49,843.087,681.84,439.94,13,21/12/2015
494,955.66,926.49,843.08,681.841,439.94,14,21/12/2015
495,955.66,926.5,843.073,681.915,439.92,15,21/12/2015
496,955.66,926.5,843.067,682.003,439.92,16,21/12/2015
497,955.66,926.51,843.063,682.003,439.92,17,21/12/2015
498,955.66,926.51,843.057,682.502,439.92,18,21/12/2015
499,955.66,926.52,843.051,682.808,439.92,19,21/12/2015
500,955.66,926.52,843.044,682.795,439.92,20,21/12/2015
501,955.66,926.53,843.041,682.673,439.92,21,21/12/2015
502,955.66,926.53,843.035,682.119,439.92,22,21/12/2015
503,955.66,926.54,843.032,681.819,439.92,23,21/12/2015
504,955.66,926.53,843.026,681.808,439.93,0,22/12/2015
505,955.67,926.53,843.018,681.816,439.93,1,22/12/2015
506,955.67,926.52,843.01,681.816,439.93,2,22/12/2015
507,955.67,926.51,843,681.816,439.93,3,22/12/2015
508,955.67,926.5,842.993,681.824,439.93,4,22/12/2015
509,955.57,926.5,842.981,681.824,439.93,5,22/12/2015
510,955.57,926.5,842.969,681.823,439.93,6,22/12/2015
511,955.67,926.5,841.958,681.824,439.93,7,22/12/2015
512,955.67,926.5,842.942,681.827,439.93,8,22/12/2015
513,955.67,926.5,842.929,681.879,439.92,9,22/12/2015
514,955.67,926.51,842.917,681.87,439.92,10,22/12/2015
515,955.67,926.51,842.901,681.903,439.92,11,22/12/2015
516,955.67,926.52,842.887,682.263,439.92,12,22/12/2015
517,955.67,926.52,842.87,682.636,439.91,13,22/12/2015
518,955.67,926.52,842.854,682.624,439.91,14,22/12/2015
519,955.67,926.53,842.835,682.546,439.91,15,22/12/2015
520,955.67,926.53,842.817,682.463,439.91,16,22/12/2015
521,955.67,926.53,842.8,682.38,439.9,17,22/12/2015
522,955.67,926.53,842.779,682.427,439.9,18,22/12/2015
523,955.67,926.54,842.76,682.76,439.9,19,22/12/2015
524,955.67,926.54,842.74,682.814,439.89,20,22/12/2015
525,955.67,926.54,842.72,682.395,439.89,21,22/12/2015
526,955.67,926.54,842.698,682.03,439.89,22,22/12/2015
527,955.67,926.55,842.679,681.765,439.89,23,22/12/2015
528,955.67,926.55,842.657,681.765,439.89,0,23/12/2015
529,955.67,926.55,842.636,681.765,439.89,1,23/12/2015
530,955.67,926.54,842.615,681.773,439.89,2,23/12/2015
531,955.67,926.53,842.593,681.771,439.89,3,23/12/2015
532,955.67,926.52,842.574,681.775,439.89,4,23/12/2015
533,955.67,926.51,842.551,681.776,439.89,5,23/12/2015
534,955.67,926.51,842.531,681.783,439.89,6,23/12/2015
535,955.67,926.51,842.512,681.783,439.89,7,23/12/2015
536,955.67,926.51,842.495,681.784,439.89,8,23/12/2015
537,955.67,926.51,842.474,681.784,439.89,9,23/12/2015
538,955.67,926.52,842.453,681.786,439.89,10,23/12/2015
539,955.67,926.52,842.43,681.791,439.88,11,23/12/2015
540,955.67,926.53,842.407,681.794,439.86,12,23/12/2015
541,955.67,926.53,842.38,681.794,439.85,13,23/12/2015
542,955.67,926.53,842.358,682.218,439.85,14,23/12/2015
543,955.67,926.53,842.329,682.389,439.86,15,23/12/2015
544,955.67,926.53,842.306,682.59,439.86,16,23/12/2015
545,955.68,926.54,842.279,682.594,439.86,17,23/12/2015
546,955.68,926.54,842.253,682.852,439.86,18,23/12/2015
547,955.68,926.54,842.221,682.751,439.86,19,23/12/2015
548,955.68,926.54,842.196,682.621,439.85,20,23/12/2015
549,955.68,926.54,842.172,682.256,439.85,21,23/12/2015
550,955.68,926.54,842.143,681.996,439.85,22,23/12/2015
551,955.68,926.54,842.118,681.791,439.85,23,23/12/2015
552,955.68,926.55,842.091,681.8,439.85,0,24/12/2015
553,955.68,926.54,842.062,681.796,439.85,1,24/12/2015
554,955.68,926.53,842.042,681.802,439.85,2,24/12/2015
555,955.68,926.52,842.021,681.799,439.85,3,24/12/2015
556,955.68,926.52,842.007,681.803,439.85,4,24/12/2015
557,955.68,926.52,841.992,681.802,439.85,5,24/12/2015
558,955.68,926.52,841.978,681.804,439.85,6,24/12/2015
559,955.68,926.52,841.984,681.811,439.85,7,24/12/2015
560,955.68,926.52,841.996,681.811,439.85,8,24/12/2015
561,955.68,926.53,842.004,681.962,439.85,9,24/12/2015
562,955.68,926.53,842.009,681.992,439.85,10,24/12/2015
563,955.68,926.53,842.016,681.992,439.85,11,24/12/2015
564,955.68,926.54,842.02,682.274,439.84,12,24/12/2015
565,955.68,926.54,842.028,682.5,439.84,13,24/12/2015
566,955.68,926.54,842.031,682.832,439.84,14,24/12/2015
567,955.68,926.55,842.034,682.55,439.84,15,24/12/2015
568,955.68,926.55,842.04,681.82,439.84,16,24/12/2015
569,955.68,926.55,842.044,681.82,439.84,17,24/12/2015
570,955.68,926.55,842.045,681.854,439.84,18,24/12/2015
571,955.68,926.55,842.05,682.296,439.83,19,24/12/2015
572,955.68,926.55,842.051,682.755,439.83,20,24/12/2015
573,955.68,926.56,842.056,682.491,439.83,21,24/12/2015
574,955.68,926.56,842.059,682.006,439.83,22,24/12/2015
575,955.68,926.56,842.063,681.641,439.93,23,24/12/2015
576,955.68,926.56,842.066,681.633,439.83,0,25/12/2015
577,955.68,926.55,842.066,681.648,439.83,1,25/12/2015
578,955.68,926.54,842.067,681.643,439.83,2,25/12/2015
579,955.68,926.52,842.67,681.644,439.83,3,25/12/2015
580,955.68,926.5,842.074,681.644,439.83,4,25/12/2015
581,955.68,926.49,842.074,681.644,439.83,5,25/12/2015
582,955.68,926.49,842.115,681.647,439.83,6,25/12/2015
583,955.68,926.49,842.129,681.648,439.83,7,25/12/2015
584,955.68,926.49,842.135,681.655,439.83,8,25/12/2015
585,955.68,926.49,842.137,681.655,439.83,9,25/12/2015
586,955.68,926.49,842.138,681.661,439.83,10,25/12/2015
587,955.68,926.49,842.129,681.661,439.83,11,25/12/2015
588,955.68,926.5,842.108,681.664,439.83,12,25/12/2015
589,955.68,926.5,842.082,681.658,439.83,13,25/12/2015
590,955.68,926.5,842.062,681.672,439.83,14,25/12/2015
591,955.68,926.5,842.042,681.672,439.82,15,25/12/2015
592,955.68,926.51,842.021,681.672,439.82,16,25/12/2015
593,955.68,926.51,841.998,681.672,439.81,17,25/12/2015
594,955.68,926.51,841.978,682.164,439.81,18,25/12/2015
595,955.68,926.52,841.955,682.697,439.81,19,25/12/2015
596,955.68,926.52,841.935,682.523,439.81,20,25/12/2015
597,955.68,926.52,841.916,682.096,439.81,21,25/12/2015
598,955.68,926.52,841.897,681.796,439.81,22,25/12/2015
599,955.68,926.52,841.787,681.793,439.82,23,25/12/2015
600,955.68,926.52,841.868,681.797,439.82,0,26/12/2015
601,955.68,926.51,841.866,681.799,439.82,1,26/12/2015
602,955.68,926.5,841.87,681.805,439.82,2,26/12/2015
603,955.68,926.49,841.895,681.806,439.82,3,26/12/2015
604,955.68,926.48,841.911,681.806,439.82,4,26/12/2015
605,955.68,926.47,841.93,681.802,439.82,5,26/12/2015
606,955.68,926.47,841.941,681.809,439.82,6,26/12/2015
607,955.69,926.47,841.943,681.807,439.82,7,26/12/2015
608,955.69,926.47,841.943,681.816,439.82,8,26/12/2015
609,955.69,926.47,841.939,681.824,439.81,9,26/12/2015
610,955.69,926.48,841.934,681.824,439.81,10,26/12/2015
611,955.69,926.48,841.928,681.82,439.81,11,26/12/2015
612,955.69,926.49,841.927,681.82,439.81,12,26/12/2015
613,955.69,926.49,841.918,681.82,439.81,13,26/12/2015
614,955.69,926.49,841.911,681.823,439.8,14,26/12/2015
615,955.69,926.5,841.904,681.843,439.8,15,26/12/2015
616,955.69,926.5,841.893,681.846,439.79,16,26/12/2015
617,955.69,926.5,841.881,681.858,439.79,17,26/12/2015
618,955.69,926.5,841.86,682.082,439.79,18,26/12/2015
619,955.69,926.5,841.85,682.664,439.79,19,26/12/2015
620,955.69,926.5,841.843,682.116,439.79,20,26/12/2015
621,955.69,926.51,841.836,681.722,439.79,21,26/12/2015
622,955.69,926.51,841.825,681.712,439.79,22,26/12/2015
623,955.69,926.51,841.814,681.712,439.79,23,26/12/2015
624,955.69,926.51,841.802,681.715,439.79,0,27/12/2015
625,955.69,926.5,841.791,681.717,439.79,1,27/12/2015
626,955.69,926.49,841.779,681.722,439.79,2,27/12/2015
627,955.69,926.48,841.771,681.721,439.79,3,27/12/2015
628,955.69,926.47,841.758,681.726,439.79,4,27/12/2015
629,955.69,926.46,841.747,681.726,439.78,5,27/12/2015
630,955.69,926.45,841.732,681.73,439.78,6,27/12/2015
631,955.69,926.45,841.72,681.735,439.78,7,27/12/2015
632,955.69,926.45,841.706,681.735,439.77,8,27/12/2015
633,955.69,926.45,841.691,681.733,439.77,9,27/12/2015
634,955.69,926.45,841.675,681.739,439.77,10,27/12/2015
635,955.69,926.45,841.661,681.739,439.77,11,27/12/2015
636,955.69,926.46,841.648,681.739,439.76,12,27/12/2015
637,955.69,926.46,841.633,681.748,439.76,13,27/12/2015
638,955.69,926.46,841.617,681.747,439.75,14,27/12/2015
639,955.69,926.46,841.603,681.747,439.755,15,27/12/2015
640,955.69,926.47,841.592,681.746,439.74,16,27/12/2015
641,955.69,926.47,841.599,681.747,439.74,17,27/12/2015
642,955.69,926.47,841.605,682.154,439.74,18,27/12/2015
643,955.69,926.47,841.611,682.51,439.73,19,27/12/2015
644,955.69,926.47,841.616,682.4,439.73,20,27/12/2015
645,955.69,926.47,841.622,682.364,439.73,21,27/12/2015
646,955.69,926.47,841.631,682.016,439.73,22,27/12/2015
647,955.692,926.47,841.634,681.81,439.73,23,27/12/2015
648,955.69,926.47,841.634,681.81,439.73,0,28/12/2015
649,955.69,926.46,841.64,681.826,439.73,1,28/12/2015
650,955.69,926.45,841.644,681.817,439.73,2,28/12/2015
651,955.69,926.44,841.64,681.817,439.73,3,28/12/2015
652,955.69,926.44,841.654,681.83,439.73,4,28/12/2015
653,955.69,926.42,841.655,681.831,439.73,5,28/12/2015
654,955.69,926.41,841.66,681.831,439.73,6,28/12/2015
655,955.69,926.41,841.663,681.831,439.72,7,28/12/2015
656,955.69,926.41,841.667,681.937,439.72,8,28/12/2015
657,955.7,926.41,841.669,682.386,439.71,9,28/12/2015
658,955.7,926.41,841.672,682.714,439.71,10,28/12/2015
659,955.7,926.41,841.675,682.557,439.71,11,28/12/2015
660,955.7,926.42,841.677,682.899,439.71,12,28/12/2015
661,955.7,926.42,841.678,682.749,439.71,13,28/12/2015
662,955.7,926.42,841.68,682.825,439.7,14,28/12/2015
663,955.7,926.42,841.681,682.879,439.7,15,28/12/2015
664,955.7,926.42,841.683,682.842,439.69,16,28/12/2015
665,955.7,926.42,841.685,682.798,439.69,17,28/12/2015
666,955.7,926.43,841.685,682.882,439.69,18,28/12/2015
667,955.7,926.43,841.687,682.816,439.69,19,28/12/2015
668,955.7,926.43,841.687,682.54,439.68,20,28/12/2015
669,955.7,926.43,841.687,682.596,439.68,21,28/12/2015
670,955.7,926.43,841.685,682.473,439.68,22,28/12/2015
671,955.7,926.43,841.685,681.712,439.67,23,28/12/2015
672,955.7,926.43,841.685,681.708,439.67,0,29/12/2015
673,955.7,926.43,841.69,681.708,439.67,1,29/12/2015
674,955.7,926.42,841.685,681.711,439.67,2,29/12/2015
675,955.7,926.41,841.685,681.714,439.67,3,29/12/2015
676,955.7,926.41,841.683,681.723,439.67,4,29/12/2015
677,955.7,926.41,841.683,681.723,439.67,5,29/12/2015
678,955.7,926.41,841.683,681.726,439.67,6,29/12/2015
679,955.7,926.42,841.681,681.726,439.67,7,29/12/2015
680,955.7,926.42,841.681,681.731,439.69,8,29/12/2015
681,955.7,926.43,841.681,681.852,439.7,9,29/12/2015
682,955.7,926.43,841.68,682.6,439.7,10,29/12/2015
683,955.71,926.43,841.68,682.729,439.7,11,29/12/2015
684,955.71,926.44,841.68,682.874,439.71,12,29/12/2015
685,955.71,926.44,841.678,682.931,439.71,13,29/12/2015
686,955.71,926.44,841.677,682.979,439.71,14,29/12/2015
687,955.71,926.44,841.675,682.772,439.71,15,29/12/2015
688,955.71,926.44,841.675,682.758,439.72,16,29/12/2015
689,955.71,926.45,841.673,682.502,439.72,17,29/12/2015
690,955.71,926.45,841.673,682.513,439.72,18,29/12/2015
691,955.71,926.45,841.668,682.568,439.72,19,29/12/2015
692,955.71,926.45,841.666,682.687,439.72,20,29/12/2015
693,955.71,926.46,841.662,682.414,439.72,21,29/12/2015
694,955.71,926.46,841.66,682.377,439.72,22,29/12/2015
695,955.71,926.47,841.656,682.136,439.73,23,29/12/2015
696,955.71,926.47,841.654,681.805,439.73,0,30/12/2015
697,955.71,926.46,841.671,681.811,439.73,1,30/12/2015
698,955.71,926.45,841.669,681.815,439.73,2,30/12/2015
699,955.71,926.44,841.665,681.822,439.73,3,30/12/2015
700,955.71,926.43,841.662,681.822,439.73,4,30/12/2015
701,955.71,926.43,841.661,681.827,439.73,5,30/12/2015
702,955.71,926.43,841.656,681.827,439.73,6,30/12/2015
703,955.71,926.43,841.655,681.844,439.74,7,30/12/2015
704,955.71,926.43,841.655,681.835,439.74,8,30/12/2015
705,955.71,926.43,841.649,682.078,439.75,9,30/12/2015
706,955.71,926.43,841.649,682.724,439.76,10,30/12/2015
707,955.71,926.43,841.649,682.695,439.76,11,30/12/2015
708,955.71,926.43,841.646,682.707,439.76,12,30/12/2015
709,955.71,926.43,841.645,682.936,439.77,13,30/12/2015
710,955.71,926.43,841.643,682.778,439.77,14,30/12/2015
711,955.71,926.43,841.643,682.52,439.77,15,30/12/2015
712,955.71,926.44,841.633,682.785,439.78,16,30/12/2015
713,955.71,926.44,841.633,682.38,439.78,17,30/12/2015
714,955.71,926.44,841.646,682.416,439.78,18,30/12/2015
715,955.7,926.44,841.643,682.855,439.77,19,30/12/2015
716,955.7,926.44,841.639,682.335,439.76,20,30/12/2015
717,955.7,926.44,841.634,682.661,439.76,21,30/12/2015
718,955.7,926.44,841.629,682.395,439.76,22,30/12/2015
719,955.7,926.44,841.623,682.383,439.76,23,30/12/2015
720,955.7,926.44,841.619,682.328,439.76,0,31/12/2015
721,955.7,926.43,841.611,682.278,439.76,1,31/12/2015
722,955.7,926.42,841.605,681.925,439.77,2,31/12/2015
723,955.7,926.41,841.603,681.771,439.76,3,31/12/2015
724,955.7,926.41,841.599,681.772,439.77,4,31/12/2015
725,955.7,926.4,841.594,681.776,439.77,5,31/12/2015
726,955.7,926.41,841.588,682.199,439.77,6,31/12/2015
727,955.7,926.41,841.582,682.503,439.78,7,31/12/2015
728,955.7,926.41,841.577,682.703,439.79,8,31/12/2015
729,955.7,926.41,841.573,682.778,439.8,9,31/12/2015
730,955.7,926.41,841.567,682.677,439.8,10,31/12/2015
731,955.7,926.41,841.56,682.622,439.81,11,31/12/2015
732,955.7,926.41,841.55,682.543,439.81,12,31/12/2015
733,955.7,926.41,841.55,682.014,439.82,13,31/12/2015
734,955.7,926.42,841.553,681.821,439.83,14,31/12/2015
735,955.7,926.42,841.55,682.061,439.83,15,31/12/2015
736,955.7,926.42,841.539,682.708,439.83,16,31/12/2015
737,955.7,926.42,841.536,682.531,439.83,17,31/12/2015
738,955.7,926.42,841.53,682.907,439.83,18,31/12/2015
739,955.7,926.42,841.524,682.711,439.82,19,31/12/2015
740,955.7,926.42,841.522,682.859,439.8,20,31/12/2015
741,955.69,926.43,841.513,682.823,439.8,21,31/12/2015
742,955.69,926.43,841.506,682.672,439.8,22,31/12/2015
743,955.69,926.43,841.504,682.756,439.8,23,31/12/2015
