,APANAS,ASTURIAS,HIDROPANTASMA,LARREYNAGA,VIRGEN,HORA,Date
449,953.37,926.76,841.69,682.755,439.81,17,19/7/2015
450,953.37,926.75,841.68,682.807,439.81,18,19/7/2015
451,953.38,926.75,841.67,682.8,439.81,19,19/7/2015
452,953.38,926.76,841.666,682.785,439.81,20,19/7/2015
453,953.39,926.76,841.655,682.8,439.81,21,19/7/2015
454,953.39,926.75,841.645,682.645,439.81,22,19/7/2015
455,953.39,926.74,841.632,682.748,439.82,23,19/7/2015
456,953.39,926.72,841.619,682.732,439.82,0,20/7/2015
457,953.39,926.71,841.621,683.015,439.83,1,20/7/2015
458,953.39,926.7,841.628,682.683,439.83,2,20/7/2015
459,953.39,926.69,841.66,682.72,439.84,3,20/7/2015
460,953.39,926.68,841.71,682.85,439.84,4,20/7/2015
461,953.39,926.66,841.76,682.77,439.84,5,20/7/2015
462,953.39,926.65,841.807,682.682,439.85,6,20/7/2015
463,953.39,926.63,841.849,682.872,439.85,7,20/7/2015
464,953.39,926.62,841.858,683.217,439.85,8,20/7/2015
465,953.39,926.6,841.862,683.099,439.85,9,20/7/2015
466,953.39,926.59,841.866,682.708,439.85,10,20/7/2015
467,953.39,926.58,841.869,682.809,439.85,11,20/7/2015
468,953.39,926.57,841.87,682.727,439.84,12,20/7/2015
469,953.39,926.56,841.875,682.809,439.83,13,20/7/2015
470,953.39,926.54,841.871,682.791,439.83,14,20/7/2015
471,953.39,926.53,841.874,682.71,439.82,15,20/7/2015
472,953.39,926.52,841.872,682.875,439.81,16,20/7/2015
473,953.39,926.5,841.875,682.885,439.8,17,20/7/2015
474,953.39,926.49,841.875,682.664,439.79,18,20/7/2015
475,953.39,926.49,841.872,682.9,439.78,19,20/7/2015
476,953.39,926.49,841.872,682.812,439.78,20,20/7/2015
477,953.39,926.49,841.87,682.763,439.78,21,20/7/2015
478,953.39,926.48,841.868,682.729,439.78,22,20/7/2015
479,953.39,926.47,841.865,682.494,439.79,23,20/7/2015
480,953.39,926.46,841.865,682.325,439.79,0,21/7/2015
481,953.39,926.45,841.862,682.316,439.81,1,21/7/2015
482,953.39,926.44,841.86,682.9,439.82,2,21/7/2015
483,953.39,926.43,841.859,682.735,439.82,3,21/7/2015
484,953.39,926.42,841.858,682.22,439.83,4,21/7/2015
485,953.39,926.41,841.857,682.171,439.85,5,21/7/2015
486,953.39,926.4,841.854,682.307,439.86,6,21/7/2015
487,953.39,926.39,841.854,682.881,439.87,7,21/7/2015
488,953.39,926.39,841.86,682.831,439.87,8,21/7/2015
489,953.39,926.39,841.859,682.747,439.87,9,21/7/2015
490,953.39,926.39,841.858,682.696,439.87,10,21/7/2015
491,953.39,926.39,841.854,682.781,439.87,11,21/7/2015
492,953.39,926.4,841.832,682.912,439.86,12,21/7/2015
493,953.39,926.4,841.806,682.58,439.86,13,21/7/2015
494,953.39,926.4,841.783,682.904,439.85,14,21/7/2015
495,953.39,926.4,841.759,682.94,439.84,15,21/7/2015
496,953.39,926.41,841.733,682.844,439.83,16,21/7/2015
497,953.39,926.41,841.706,682.863,439.82,17,21/7/2015
498,953.39,926.41,841.676,682.704,439.82,18,21/7/2015
499,953.39,926.41,841.648,682.851,439.81,19,21/7/2015
500,953.39,926.41,841.622,682.769,439.81,20,21/7/2015
501,953.39,926.41,841.603,682.769,439.8,21,21/7/2015
502,953.39,926.4,841.599,682.789,439.8,22,21/7/2015
503,953.39,926.39,841.592,682.807,439.8,23,21/7/2015
504,953.39,926.38,841.587,682.8,439.8,0,22/7/2015
505,953.39,926.37,841.58,682.822,439.81,1,22/7/2015
506,953.39,926.36,841.574,682.778,439.82,2,22/7/2015
507,953.39,926.35,841.568,682.723,439.83,3,22/7/2015
508,953.39,926.34,841.562,682.561,439.85,4,22/7/2015
509,953.39,926.33,841.556,682.896,439.86,5,22/7/2015
510,953.39,926.32,841.548,682.872,439.88,6,22/7/2015
511,953.39,926.32,841.539,682.664,439.88,7,22/7/2015
512,953.39,926.31,841.533,682.81,439.88,8,22/7/2015
513,953.39,926.31,841.527,682.797,439.89,9,22/7/2015
514,953.39,926.31,841.519,682.75,439.88,10,22/7/2015
515,953.39,926.31,841.512,682.68,439.88,11,22/7/2015
516,953.39,926.31,841.505,682.77,439.87,12,22/7/2015
517,953.39,926.31,841.497,682.626,439.87,13,22/7/2015
518,953.39,926.31,841.489,682.782,439.87,14,22/7/2015
519,953.39,926.31,841.482,682.779,439.85,15,22/7/2015
520,953.39,926.31,841.472,682.698,439.85,16,22/7/2015
521,953.39,926.31,841.464,682.753,439.84,17,22/7/2015
522,953.39,926.32,841.457,682.621,439.84,18,22/7/2015
523,953.39,926.32,841.447,682.755,439.83,19,22/7/2015
524,953.39,926.32,841.44,682.84,439.81,20,22/7/2015
525,953.39,926.32,841.431,682.757,439.8,21,22/7/2015
526,953.39,926.32,841.423,682.666,439.8,22,22/7/2015
527,953.39,926.32,841.412,682.587,439.8,23,22/7/2015
528,953.39,926.31,841.405,682.614,439.8,0,23/7/2015
529,953.39,926.3,841.429,682.64,439.81,1,23/7/2015
530,953.39,926.29,841.464,682.921,439.82,2,23/7/2015
531,953.39,926.28,841.499,682.823,439.83,3,23/7/2015
532,953.39,926.27,841.539,682.786,439.82,4,23/7/2015
533,953.39,926.26,841.58,682.82,439.82,5,23/7/2015
534,953.39,926.25,841.625,682.816,439.83,6,23/7/2015
535,953.39,926.25,841.662,682.754,439.83,7,23/7/2015
536,953.39,926.25,841.678,682.876,439.83,8,23/7/2015
537,953.39,926.25,841.691,682.819,439.83,9,23/7/2015
538,953.39,926.25,841.704,682.816,439.83,10,23/7/2015
539,953.39,926.25,841.721,682.757,439.83,11,23/7/2015
540,953.39,926.25,841.736,682.67,439.82,12,23/7/2015
541,953.39,926.25,841.742,682.797,439.81,13,23/7/2015
542,953.38,926.25,841.749,682.767,439.8,14,23/7/2015
543,953.38,926.25,841.758,682.716,439.8,15,23/7/2015
544,953.38,926.26,841.761,682.649,439.8,16,23/7/2015
545,953.39,926.28,841.762,682.649,439.79,17,23/7/2015
546,953.39,926.29,841.764,682.39,439.8,18,23/7/2015
547,953.39,926.3,841.764,682.521,439.8,19,23/7/2015
548,953.4,926.31,841.765,682.581,439.8,20,23/7/2015
549,953.4,926.31,841.776,682.516,439.8,21,23/7/2015
550,953.4,926.31,841.785,682.298,439.8,22,23/7/2015
551,953.4,926.31,841.81,682.401,439.81,23,23/7/2015
552,953.4,926.3,841.852,682.576,439.82,0,24/7/2015
553,953.4,926.3,841.895,682.562,439.83,1,24/7/2015
554,953.4,926.3,841.932,682.589,439.83,2,24/7/2015
555,953.41,926.29,841.953,682.589,439.84,3,24/7/2015
556,953.41,926.29,841.97,682.692,439.85,4,24/7/2015
557,953.41,926.29,841.975,682.506,439.85,5,24/7/2015
558,953.41,926.28,841.972,682.779,439.87,6,24/7/2015
559,953.41,926.28,841.964,682.621,439.88,7,24/7/2015
560,953.41,926.29,841.955,682.758,439.87,8,24/7/2015
561,953.41,926.29,841.943,682.828,439.87,9,24/7/2015
562,953.41,926.31,841.926,682.809,439.87,10,24/7/2015
563,953.41,926.32,841.923,682.844,439.87,11,24/7/2015
564,953.42,926.33,841.923,682.747,439.87,12,24/7/2015
565,953.42,926.33,841.92,682.909,439.86,13,24/7/2015
566,953.42,926.34,841.915,682.642,439.86,14,24/7/2015
567,953.42,926.35,841.906,682.627,439.85,15,24/7/2015
568,953.42,926.36,841.89,682.615,439.85,16,24/7/2015
569,953.42,926.38,841.895,682.775,439.84,17,24/7/2015
570,953.42,926.39,841.881,682.755,439.84,18,24/7/2015
571,953.42,926.4,841.872,682.738,439.83,19,24/7/2015
572,953.42,926.41,841.86,682.744,439.81,20,24/7/2015
573,953.42,926.41,841.851,682.732,439.79,21,24/7/2015
574,953.42,926.41,841.839,682.782,439.78,22,24/7/2015
575,953.42,926.4,841.824,682.64,439.78,23,24/7/2015
576,953.43,926.39,841.816,682.261,439.79,0,25/7/2015
577,953.43,926.38,841.799,682.207,439.8,1,25/7/2015
578,953.43,926.37,841.785,682.139,439.81,2,25/7/2015
579,953.43,926.36,841.77,682.074,439.82,3,25/7/2015
580,953.43,926.35,841.753,682.013,439.83,4,25/7/2015
581,953.43,926.34,841.739,682.056,439.83,5,25/7/2015
582,953.43,926.33,841.724,682.255,439.83,6,25/7/2015
583,953.43,926.32,841.71,682.477,439.84,7,25/7/2015
584,953.43,926.3,841.69,682.621,439.85,8,25/7/2015
585,953.43,926.3,841.675,682.655,439.86,9,25/7/2015
586,953.43,926.29,841.655,682.769,439.86,10,25/7/2015
587,953.43,926.28,841.634,682.767,439.85,11,25/7/2015
588,953.43,926.27,841.614,682.801,439.83,12,25/7/2015
589,953.43,926.25,841.599,682.68,439.83,13,25/7/2015
590,953.43,926.24,841.573,682.809,439.82,14,25/7/2015
591,953.43,926.22,841.575,682.726,439.82,15,25/7/2015
592,953.43,926.21,841.575,682.868,439.82,16,25/7/2015
593,953.43,926.2,841.573,682.716,439.83,17,25/7/2015
594,953.43,926.19,841.57,682.602,439.83,18,25/7/2015
595,953.43,926.19,841.57,682.739,439.82,19,25/7/2015
596,953.43,926.19,841.568,682.744,439.81,20,25/7/2015
597,953.43,926.19,841.568,682.844,439.79,21,25/7/2015
598,953.43,926.19,841.568,682.664,439.79,22,25/7/2015
599,953.43,926.18,841.562,682.639,439.78,23,25/7/2015
600,953.43,926.17,841.562,682.182,439.79,0,26/7/2015
601,953.43,926.16,841.558,682.12,439.8,1,26/7/2015
602,953.43,926.15,841.558,682.075,439.81,2,26/7/2015
603,953.44,926.13,841.557,682.015,439.81,3,26/7/2015
604,953.44,926.12,841.552,681.966,439.82,4,26/7/2015
605,953.44,926.11,841.545,681.916,439.83,5,26/7/2015
606,953.44,926.1,841.545,681.864,439.83,6,26/7/2015
607,953.44,926.09,841.544,681.783,439.84,7,26/7/2015
608,953.44,926.08,841.542,681.8,439.86,8,26/7/2015
609,953.44,926.07,841.534,682.249,439.85,9,26/7/2015
610,953.44,926.06,841.527,682.702,439.85,10,26/7/2015
611,953.44,926.05,841.533,682.753,439.84,11,26/7/2015
612,953.44,926.03,841.527,682.726,439.83,12,26/7/2015
613,953.44,926.02,841.513,682.776,439.8,13,26/7/2015
614,953.44,926.01,841.512,682.776,439.79,14,26/7/2015
615,953.44,926,841.505,682.725,439.79,15,26/7/2015
616,953.44,925.99,841.501,682.823,439.79,16,26/7/2015
617,953.45,925.98,841.493,682.791,439.79,17,26/7/2015
618,953.45,925.98,841.488,682.81,439.79,18,26/7/2015
619,953.45,925.98,841.482,682.935,439.78,19,26/7/2015
620,953.45,925.98,841.472,682.722,439.77,20,26/7/2015
621,953.45,925.98,841.465,682.763,439.76,21,26/7/2015
622,953.45,925.97,841.457,682.596,439.75,22,26/7/2015
623,953.45,925.96,841.449,682.313,439.75,23,26/7/2015
624,953.45,925.95,841.443,682.114,439.76,0,27/7/2015
625,953.45,925.94,841.47,682.165,439.76,1,27/7/2015
626,953.45,925.93,841.506,682.229,439.77,2,27/7/2015
627,953.45,925.92,841.539,682.446,439.78,3,27/7/2015
628,953.45,925.91,841.573,682.379,439.78,4,27/7/2015
629,953.45,925.9,841.603,682.685,439.79,5,27/7/2015
630,953.46,925.89,841.637,682.784,439.79,6,27/7/2015
631,953.46,925.88,841.667,682.732,439.8,7,27/7/2015
632,953.46,925.88,841.66,682.645,439.8,8,27/7/2015
633,953.46,925.88,841.656,682.85,439.81,9,27/7/2015
634,953.46,925.89,841.651,682.854,439.82,10,27/7/2015
635,953.46,925.89,841.64,682.825,439.83,11,27/7/2015
636,953.46,925.89,841.634,682.788,439.84,12,27/7/2015
637,953.46,925.89,841.633,682.757,439.83,13,27/7/2015
638,953.46,925.89,841.616,682.823,439.82,14,27/7/2015
639,953.46,925.9,841.614,682.775,439.8,15,27/7/2015
640,953.46,925.9,841.604,682.692,439.78,16,27/7/2015
641,953.46,925.9,841.596,682.484,439.77,17,27/7/2015
642,953.46,925.9,841.593,682.266,439.76,18,27/7/2015
643,953.46,925.9,841.581,682.888,439.76,19,27/7/2015
644,953.46,925.9,841.571,682.732,439.76,20,27/7/2015
645,953.46,925.9,841.559,682.761,439.76,21,27/7/2015
646,953.46,925.9,841.551,682.668,439.76,22,27/7/2015
647,953.46,925.89,841.536,682.865,439.75,23,27/7/2015
648,953.46,925.87,841.529,682.754,439.76,0,28/7/2015
649,953.46,925.86,841.557,682.784,439.76,1,28/7/2015
650,953.46,925.85,841.587,682.688,439.77,2,28/7/2015
651,953.46,925.84,841.616,682.348,439.79,3,28/7/2015
652,953.46,925.83,841.649,682.469,439.8,4,28/7/2015
653,953.46,925.82,841.675,682.505,439.8,5,28/7/2015
654,953.46,925.81,841.708,682.505,439.81,6,28/7/2015
655,953.46,925.78,841.739,682.674,439.81,7,28/7/2015
656,953.46,925.77,841.729,682.874,439.82,8,28/7/2015
657,953.46,925.77,841.714,682.652,439.82,9,28/7/2015
658,953.45,925.78,841.708,682.775,439.82,10,28/7/2015
659,953.45,925.78,841.698,682.635,439.81,11,28/7/2015
660,953.45,925.78,841.687,682.301,439.81,12,28/7/2015
661,953.45,925.78,841.678,682.494,439.8,13,28/7/2015
662,953.45,925.78,841.671,682.562,439.79,14,28/7/2015
663,953.45,925.79,841.662,682.599,439.78,15,28/7/2015
664,953.45,925.79,841.45,682.615,439.77,16,28/7/2015
665,953.45,925.79,841.633,682.584,439.77,17,28/7/2015
666,953.45,925.79,841.623,682.646,439.77,18,28/7/2015
667,953.45,925.79,841.614,682.868,439.78,19,28/7/2015
668,953.45,925.79,841.602,682.841,439.76,20,28/7/2015
669,953.45,925.8,841.588,682.71,439.75,21,28/7/2015
670,953.45,925.79,841.575,682.307,439.74,22,28/7/2015
671,953.45,925.78,841.563,682.32,439.75,23,28/7/2015
672,953.45,925.77,841.551,682.469,439.75,0,29/7/2015
673,953.45,925.76,841.574,682.472,439.75,1,29/7/2015
674,953.45,925.75,841.61,682.502,439.75,2,29/7/2015
675,953.45,925.73,841.64,682.527,439.75,3,29/7/2015
676,953.45,925.71,841.652,682.577,439.75,4,29/7/2015
677,953.45,925.7,841.684,682.676,439.76,5,29/7/2015
678,953.45,925.69,841.719,682.809,439.76,6,29/7/2015
679,953.45,925.68,841.744,682.595,439.76,7,29/7/2015
680,953.45,925.68,841.736,682.851,439.77,8,29/7/2015
681,953.45,925.68,841.725,682.689,439.77,9,29/7/2015
682,953.45,925.68,841.713,682.788,439.77,10,29/7/2015
683,953.45,925.68,841.703,682.899,439.76,11,29/7/2015
684,953.45,925.68,841.692,682.794,439.75,12,29/7/2015
685,953.45,925.68,841.68,682.791,439.74,13,29/7/2015
686,953.45,925.69,841.671,682.927,439.74,14,29/7/2015
687,953.45,925.69,841.661,682.611,439.72,15,29/7/2015
688,953.45,925.69,841.648,682.717,439.7,16,29/7/2015
689,953.44,925.69,841.637,682.685,439.71,17,29/7/2015
690,953.44,925.69,841.623,682.704,439.71,18,29/7/2015
691,953.44,925.69,841.61,682.696,439.7,19,29/7/2015
692,953.44,925.7,841.596,682.815,439.68,20,29/7/2015
693,953.44,925.7,841.586,682.699,439.66,21,29/7/2015
694,953.44,925.69,841.573,682.455,439.66,22,29/7/2015
695,953.44,925.68,841.559,682.44,439.67,23,29/7/2015
696,953.44,925.67,841.545,682.738,439.68,0,30/7/2015
697,953.44,925.65,841.571,682.825,439.68,1,30/7/2015
698,953.44,925.64,841.599,682.514,439.69,2,30/7/2015
699,953.44,925.63,841.625,682.671,439.69,3,30/7/2015
700,953.44,925.62,841.651,682.736,439.7,4,30/7/2015
701,953.44,925.6,841.681,682.736,439.71,5,30/7/2015
702,953.44,925.59,841.707,682.775,439.72,6,30/7/2015
703,953.44,925.58,841.737,682.612,439.72,7,30/7/2015
704,953.44,925.58,841.725,682.817,439.73,8,30/7/2015
705,953.44,925.58,841.713,682.761,439.74,9,30/7/2015
706,953.44,925.59,841.7,682.792,439.74,10,30/7/2015
707,953.44,925.59,841.69,682.716,439.75,11,30/7/2015
708,953.44,925.59,841.677,682.661,439.75,12,30/7/2015
709,953.44,925.59,841.667,682.547,439.75,13,30/7/2015
710,953.44,925.59,841.655,682.8,439.75,14,30/7/2015
711,953.44,925.59,841.643,682.766,439.75,15,30/7/2015
712,953.44,925.59,841.634,682.758,439.75,16,30/7/2015
713,953.44,925.59,841.622,682.727,439.75,17,30/7/2015
714,953.44,925.59,841.609,682.711,439.75,18,30/7/2015
715,953.44,925.59,841.597,682.847,439.75,19,30/7/2015
716,953.44,925.59,841.581,682.865,439.74,20,30/7/2015
717,953.44,925.59,841.568,682.635,439.74,21,30/7/2015
718,953.44,925.58,841.556,682.516,439.74,22,30/7/2015
719,953.44,925.57,841.539,682.241,439.75,23,30/7/2015
720,953.44,925.56,841.526,682.19,439.76,0,31/7/2015
721,953.44,925.55,841.548,682.525,439.76,1,31/7/2015
722,953.44,925.54,841.575,682.584,439.77,2,31/7/2015
723,953.44,925.53,841.64,682.612,439.77,3,31/7/2015
724,953.44,925.52,841.648,682.562,439.78,4,31/7/2015
725,953.44,925.51,841.654,682.505,439.78,5,31/7/2015
726,953.44,925.5,841.683,682.452,439.79,6,31/7/2015
727,953.44,925.48,841.703,682.682,439.79,7,31/7/2015
728,953.44,925.48,841.69,682.763,439.79,8,31/7/2015
729,953.44,925.48,841.677,682.673,439.8,9,31/7/2015
730,953.44,925.48,841.662,682.782,439.81,10,31/7/2015
731,953.44,925.48,841.646,682.711,439.81,11,31/7/2015
732,953.44,925.48,841.634,682.705,439.81,12,31/7/2015
733,953.44,925.48,841.622,682.894,439.81,13,31/7/2015
734,953.44,925.48,841.604,682.727,439.8,14,31/7/2015
735,953.44,925.48,841.591,682.863,439.8,15,31/7/2015
736,953.44,925.48,841.577,682.682,439.78,16,31/7/2015
737,953.44,925.48,841.557,682.384,439.77,17,31/7/2015
738,953.44,925.48,841.545,682.285,439.77,18,31/7/2015
739,953.44,925.48,841.529,682.571,439.76,19,31/7/2015
740,953.44,925.48,841.513,682.537,439.75,20,31/7/2015
741,953.44,925.48,841.498,682.44,439.74,21,31/7/2015
742,953.44,925.47,841.483,682.396,439.74,22,31/7/2015
743,953.44,925.46,841.468,682.428,439.74,23,31/7/2015
