,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
17,17,,,,,,,170.6123,,164.6333,,,,,171.476,164.134,,213.2167,,,50,33.151,163.756,163.756,171.476,,63.371,63.371,,,,,,,61.885,61.885,160.0794,164.8182,16/1/2012
18,18,,,,,,,170.5657,,164.6426,,,,,171.476,164.134,,213.0575,,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8182,16/1/2012
19,19,,,,,,,170.5521,,164.6217,,,,,171.476,164.134,,213.0306,,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8182,16/1/2012
20,20,,,,,,,170.5664,,164.6381,,,,,171.476,164.134,,213.0549,,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8301,16/1/2012
21,21,,,,,,,175.4704,,164.5905,,,,,,164.134,,213.1951,,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2408,164.8182,16/1/2012
22,22,,,,,,,,,164.6043,,,,,,164.134,,213.4136,,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3148,165.0407,16/1/2012
23,23,,,,,,,,,164.6142,,,,,,164.134,,213.4136,,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4942,166.1534,16/1/2012
0,0,,,,,,,,,164.6042,,,,,,164.134,,213.1994,,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.234,,17/1/2012
1,1,,,,,,,,,164.6092,,,,,,164.134,,213.1002,,,50,33.151,,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2348,,17/1/2012
2,2,,,,,,,,,164.5863,,,,,,164.134,,213.1002,,,50,33.151,,163.756,,,63.371,63.371,,,,,,,61.885,61.885,160.0464,,17/1/2012
3,3,,,,,,,,,164.571,,,,,,164.134,,213.1002,,,50,33.151,,163.756,,,63.371,63.371,,,,,,,61.885,61.885,160.3827,,17/1/2012
4,4,,,,,,,,,164.5829,,,,,,164.134,,213.1002,,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4604,,17/1/2012
5,5,,,,,,,,,164.5841,,,,,,164.134,,213.1002,,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2342,,17/1/2012
6,6,,,,,,,,,164.5808,,,,,,164.134,,213.1002,225.307,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2408,,17/1/2012
7,7,,,,,,,,,165.3799,,,,,,164.134,,212.9548,225.1606,,50,33.151,163.756,163.756,171.476,,63.371,63.371,,,,,,,61.885,61.885,159.2328,169.0675,17/1/2012
8,8,,,,,,,173.4548,,165.6118,,,,,,164.134,,212.9027,224.5529,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8894,17/1/2012
9,9,,,,,,,171.1502,,165.6381,,,,,171.476,164.134,,212.9574,224.7033,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.8203,164.8894,17/1/2012
10,10,,,,,,,171.1302,,165.733,,,,,171.476,164.134,,213.0297,224.6567,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.5826,164.8894,17/1/2012
11,11,,,,,,,171.1475,,165.6013,,,,,171.476,164.134,,213.1176,224.8185,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2322,164.8894,17/1/2012
12,12,,,,,,,171.7761,,165.4934,,,,,171.476,164.134,,213.1446,224.8402,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8894,17/1/2012
13,13,,,,,,,176.4808,,165.6925,,,,,171.476,164.134,,213.1698,224.7989,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8894,17/1/2012
14,14,,,,,,,171.155,,165.6798,,,,,171.476,164.134,,213.1698,224.8025,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8894,17/1/2012
15,15,,,,,,176.095,171.1408,,165.6587,,,,,171.476,164.134,,213.2282,224.8473,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8894,17/1/2012
16,16,,,,,,176.0878,170.8997,,165.681,,,,,171.476,164.134,,213.2851,224.7953,,50,33.151,163.756,163.756,171.476,,63.371,63.371,,,,,,,61.885,61.885,159.232,164.887,17/1/2012
17,17,,,,,,176.095,170.7734,,165.7636,,,,,171.476,164.134,,213.2604,224.811,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,17/1/2012
18,18,,,,,,171.7639,170.8636,,165.1648,,,,,171.476,164.134,,213.0044,224.811,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,17/1/2012
19,19,,,,,,171.0067,170.8864,,165.2009,,,,,171.476,164.134,,213.1299,224.7965,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,17/1/2012
20,20,,,,,,170.9801,170.8467,,165.1934,,,,,171.476,164.134,,213.0218,224.811,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,17/1/2012
21,21,,,,,,170.9966,176.6902,,165.1914,,,,,,164.134,,213.0218,224.6223,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.4517,165.2627,17/1/2012
22,22,,,,,,174.1251,,,165.1656,,,,,,164.134,,213.0218,224.4057,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4634,164.9482,17/1/2012
23,23,,,,,,,,,165.1321,,,,,,164.134,,213.0218,224.3755,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4602,164.8538,17/1/2012
0,0,,,,,,,,,165.1789,,,,,,,,213.0218,224.3755,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3917,,18/1/2012
1,1,,,,,,,,,165.165,,,,,,,,213.0091,224.4844,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4313,,18/1/2012
2,2,,,,,,,,,165.1444,,,,,,,,212.778,224.3392,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4808,,18/1/2012
3,3,,,,,,,,,165.1544,,,,,,,,212.7876,224.3392,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4544,,18/1/2012
4,4,,,,,,,,,165.1639,,,,,,,,212.8041,224.3392,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4967,,18/1/2012
5,5,,,,,,,,,165.1367,,241.639,,,,,,212.9406,224.3392,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.5066,171.5348,18/1/2012
6,6,,,,,,,,,165.13,,,,,,164.134,,212.9783,224.5122,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,160.1309,165.824,18/1/2012
7,7,,,,,,,174.2199,,165.6476,,,,,,164.134,,213.0989,224.7271,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2354,164.8538,18/1/2012
8,8,,,,,,,171.113,,165.72,,,,,,164.134,,212.9853,224.5068,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
9,9,,,,,,,171.2475,,165.7618,,,,,171.476,164.134,,213.1054,224.5094,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
10,10,,,,,,,171.2045,,165.7761,,,,,171.476,164.134,,213.1398,224.4949,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
11,11,,,,,,,170.9465,,165.733,,,,,171.476,164.134,,213.1206,224.5339,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2408,164.8538,18/1/2012
12,12,,,,,,,170.8654,,165.2309,,,,,171.476,164.134,,213.146,224.6105,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
13,13,,,,,,,171.1023,,166.0929,,,,,171.476,164.134,,213.1594,224.5311,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
14,14,,,,,,,171.0078,,166.2214,,,,,171.476,164.134,,213.1437,224.5727,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
15,15,,,,,,,171.1366,,165.7579,,,,,171.476,164.134,,213.1437,225.0166,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
16,16,,,,,,,170.7737,,165.7577,,,,,171.476,164.134,,213.1681,224.9013,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
17,17,,,,,,173.486,170.5603,,164.7504,,,,,171.476,164.134,,213.1395,224.8715,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
18,18,,,,,,171.0601,170.5382,,164.6317,,,,,171.476,164.134,,213.1471,224.8636,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2329,164.8538,18/1/2012
19,19,,,,,,170.9766,170.5567,,164.6239,,,,,171.476,164.134,,213.1884,224.865,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
20,20,,,,,,171.0238,170.586,,164.648,,,,,171.476,164.134,,213.0479,224.8473,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,18/1/2012
21,21,,,,,,170.976,170.5569,,164.6212,,,,,171.476,164.134,,213.0479,224.8473,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2355,164.8538,18/1/2012
22,22,,,,,,174.4732,175.4255,,164.6236,,,,,,164.134,,213.0984,224.8279,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3833,164.8538,18/1/2012
23,23,,,,,,,,,164.6025,,,,,,,,213.0235,224.6755,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4508,165.2484,18/1/2012
0,0,,,,,,,,,164.5943,,,,,,,,213.0218,224.6535,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4527,169.5691,19/1/2012
1,1,,,,,,,,,164.5655,,,,,,164.134,,213.1964,224.7668,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,160.1282,,19/1/2012
2,2,,,,,,,,,167.1237,,,,,,164.134,,213.1559,224.9004,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.9607,,19/1/2012
3,3,,,,,,,,,166.9245,,,,,,164.134,,213.1002,224.9077,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.8109,,19/1/2012
4,4,,,,,,,,,164.6008,,,,,,164.134,,213.1002,224.9622,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.8071,,19/1/2012
5,5,,,,,,,,,164.5699,,,,,,164.134,,213.1002,224.9622,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2569,,19/1/2012
6,6,,,,,,,,,164.6938,,,,,,164.134,,213.1266,224.561,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2496,171.754,19/1/2012
7,7,,,,,,,194.0307,,165.1679,,,,,,164.134,,213.1002,224.3253,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.232,167.5155,19/1/2012
8,8,,,,,,,171.6739,,165.4006,,,,,,164.134,,213.1002,224.411,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,165.1369,19/1/2012
9,9,,,,,,,171.1248,,165.768,,,,,171.476,164.134,,213.17,224.1948,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
10,10,,,,,,176.095,171.1308,,165.3327,,,,,171.476,164.134,,212.9783,224.1309,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2332,164.8538,19/1/2012
11,11,,,,,,176.095,170.8774,,165.2164,,,,,171.476,164.134,,212.9783,224.1287,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
12,12,,,,,,,170.8645,,164.7464,,,,,171.476,164.134,,212.9783,224.0973,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
13,13,,,,,,,170.8455,,165.1965,,,,,171.476,164.134,,212.9783,224.0973,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
14,14,,,,,,,170.7559,,165.6113,,,,,171.476,164.134,,212.9783,224.0973,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
15,15,,,,,,,170.5719,,165.1931,,,,,171.476,164.134,,212.9783,224.0973,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
16,16,,,,,,,170.5739,,164.9417,,,,,171.476,164.134,,213.0311,224.1793,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
17,17,,,,,,,170.5468,,164.6067,,,,,171.476,164.134,,213.0309,224.0973,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
18,18,,,,,,,170.5399,,164.6249,,,,,171.476,164.134,,213.0479,224.1695,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
19,19,,,,,,,170.5293,,164.626,,,,,171.476,164.134,,213.0479,224.436,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
20,20,,,,,,,170.5577,,164.6212,,,,,171.476,164.134,,213.0479,224.4929,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,19/1/2012
21,21,,,,,,,176.691,,164.6129,,,,,,164.134,,213.0479,224.5187,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2324,164.8538,19/1/2012
22,22,,,,,,,,,164.6339,,,,,,164.134,,213.122,224.7263,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2341,171.3221,19/1/2012
23,23,,,,,,,,,165.7063,,,,,,164.134,,213.196,224.811,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2379,177.373,19/1/2012
0,0,,,,,,,,,175.7041,,,,,,164.134,,213.196,224.813,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.232,,20/1/2012
1,1,,,,,,,,,,,,,,,164.134,,213.2194,224.8128,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2337,,20/1/2012
2,2,,,,,,,,,,,,,,,164.134,,213.2221,224.686,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2344,,20/1/2012
3,3,,,,,,,,,,,,,,,164.134,,213.2221,224.6779,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2339,,20/1/2012
4,4,,,,,,,,,167.2242,,,,,,164.134,,213.182,224.6341,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4708,,20/1/2012
5,5,,,,,,,,,165.1286,,,,,,164.134,,213.1237,224.7795,,50,33.151,,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3462,,20/1/2012
6,6,,,,,,,,,165.1506,,,,,,164.134,,213.1698,224.7113,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.232,,20/1/2012
7,7,,,,,,,,,165.7025,,,,,,164.134,,213.1698,224.5841,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2408,166.6162,20/1/2012
8,8,,,,,,,173.9434,,166.2575,,,,,,164.134,,213.1698,224.569,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,166.6162,20/1/2012
9,9,,,,,,,171.0737,,166.3336,,,,,,164.134,,213.1681,224.569,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,165.8231,20/1/2012
10,10,,,,,,,170.8802,,166.311,,,,,,164.134,,212.9339,224.5664,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
11,11,,,,,,,170.8797,,166.2543,,,,,,164.134,,212.8303,224.6416,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
12,12,,,,,,176.095,170.8841,,166.052,,,,,,164.134,,212.8303,224.6416,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
13,13,,,,,,176.095,170.88,,165.8064,,,,,,164.134,,212.8303,224.6416,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
14,14,,,,,,,170.8397,,166.3306,,,,,171.476,164.134,,213.0079,224.5472,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
15,15,,,,,,176.095,170.6339,,165.9119,,,,,171.476,164.134,,213.1437,224.435,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
16,16,,,,,,176.095,170.5989,,165.3951,,,,,171.476,164.134,,213.1663,224.5761,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
17,17,,,,,,176.0877,170.5889,,164.8821,,,,,171.476,164.134,,213.126,224.5251,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
18,18,,,,,,176.0674,170.5684,,164.6284,,,,,171.476,164.134,,213.196,224.3906,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
19,19,,,,,,176.0675,170.6003,,164.6511,,,,,171.476,164.134,,213.0352,224.3309,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
20,20,,,,,,176.0773,170.6081,,164.6563,,,,,171.476,164.134,,213.2917,224.3997,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,20/1/2012
21,21,,,,,,176.0666,177.0369,,164.6236,,,,,171.476,164.134,,213.2917,224.3997,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.4781,165.0897,20/1/2012
22,22,,,,,,176.0575,,,164.6129,,,,,,164.134,,212.8873,224.3997,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.7593,165.7973,20/1/2012
23,23,,,,,,176.0496,,,166.0076,,,,,,164.134,,212.9076,224.6697,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.7593,,20/1/2012
0,0,,,,,,176.0658,,,175.7002,,,,,,164.134,,212.9086,224.2833,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2584,,21/1/2012
1,1,,,,,,176.0437,,,,,,,,,164.134,,212.9905,224.1711,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.5327,,21/1/2012
2,2,,,,,,176.057,,,,,,,,,164.134,,212.8564,224.0568,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4596,,21/1/2012
3,3,,,,,,176.0594,,,,,,,,,,,212.8564,223.9642,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.35,,21/1/2012
4,4,,,,,,176.0508,,,169.219,,,,,,,,212.8564,223.9598,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.4424,,21/1/2012
5,5,,,,,,176.0569,,,164.5756,,,,,,,,212.8564,224.0618,,50,33.151,,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3508,,21/1/2012
6,6,,,,,,176.0497,,,164.5689,,,,,,,,212.8564,224.0973,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3546,,21/1/2012
7,7,,,,,,176.059,,,164.5899,,,,,,,,212.8616,224.6493,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3416,176.9209,21/1/2012
8,8,,,,,,176.0651,,,164.5941,,,,,,,,212.8825,224.7178,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3263,168.6994,21/1/2012
9,9,,,,,,175.9829,,,164.9336,,,,,,,,213.0347,224.4321,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.3445,164.8894,21/1/2012
10,10,,,,,,175.9297,,,165.05,,,,,,,,213.0152,224.3366,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.3306,164.8894,21/1/2012
11,11,,,,,,175.9437,173.3861,,164.9739,,,,,,,,212.8825,224.2253,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.3194,164.8894,21/1/2012
12,12,,,,,,175.9468,170.5568,,164.6209,,,,,,164.134,,212.8825,224.3594,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.278,164.8663,21/1/2012
13,13,,,,,,175.7501,170.5773,,164.6587,,,,,,164.134,,212.8825,224.2432,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2337,164.8538,21/1/2012
14,14,,,,,,175.3416,175.3138,,164.6534,,,,,,164.134,,212.8825,224.3053,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.3488,164.9639,21/1/2012
15,15,,,,,,174.9679,,,164.6413,,,,,,164.134,,212.9253,224.4993,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.2322,164.8538,21/1/2012
16,16,,,,,,174.6737,,,164.6471,,,,,,164.134,,213.0794,224.6223,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.232,165.7937,21/1/2012
17,17,,,,,,174.9235,197.4605,,164.6201,,,,,,164.134,,213.2395,224.7747,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,21/1/2012
18,18,,,,,,174.9602,171.1864,,164.643,,,,,171.476,164.134,,213.1983,224.7747,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,21/1/2012
19,19,,,,,,174.9565,170.5339,,164.6302,,,,,171.476,164.134,,213.1176,224.7747,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,21/1/2012
20,20,,,,,,174.9471,176.1399,,164.652,,,,,,164.134,,213.1176,224.7747,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,164.8538,21/1/2012
21,21,,,,,,174.9224,,,164.6096,,,,,,164.134,,213.0323,224.7626,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2326,164.8538,21/1/2012
22,22,,,,,,174.9632,,,164.6049,,,,,,164.134,,212.9805,224.7174,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,160.0729,165.9959,21/1/2012
23,23,,,,,,174.9596,,,164.5787,,,,,,164.134,,213.0433,224.8082,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.3579,,21/1/2012
0,0,,,,,,174.9544,,,168.6319,,,,,,164.134,,213.1646,224.2654,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.5307,,22/1/2012
1,1,,,,,,174.9355,,,,,,,,,164.134,,213.2312,224.6338,,50,33.151,163.756,163.756,,,63.371,63.371,,,,,,,61.885,61.885,159.6045,,22/1/2012
2,2,,,,,,174.9451,,,,,,,,,164.134,,213.1929,224.566,,50,33.151,163.756,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.5979,,22/1/2012
3,3,,,,,,174.9472,,,,,,,,,,,213.2395,224.7245,,50,33.151,,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.5306,,22/1/2012
4,4,,,,,,174.9643,,,,,,,,,,,213.2395,224.5412,,50,33.151,,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.285,,22/1/2012
5,5,,,,,,174.947,,,,,,,,,,,213.2395,224.5448,,50,33.151,,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2726,,22/1/2012
6,6,,,,,,174.9422,,,,,,,,,,,213.2238,224.5811,,50,33.151,,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.4428,,22/1/2012
7,7,,,,,,174.9494,,,,,,,,,,,213.2395,224.567,,50,33.151,,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.3358,,22/1/2012
8,8,,,,,,174.9459,,,,,,,,,164.134,,213.2395,224.569,,50,33.151,,163.756,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.3774,,22/1/2012
9,9,,,,,,174.9523,,,,,,,,,164.134,,213.2395,224.6049,,50,33.151,,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2329,,22/1/2012
10,10,,,,,,174.969,,,,,,,,,164.134,,213.2223,224.5225,,50,33.151,,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.2322,,22/1/2012
11,11,,,,,,174.9572,,,,,,,,,164.134,,213.196,224.5325,,50,33.151,163.756,163.756,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,,22/1/2012
12,12,,,,,,174.9652,,,167.4886,,,,,,164.134,,213.196,224.2754,,50,33.151,163.756,,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,,22/1/2012
13,13,,,,,,174.9264,,,165.0753,,,,,,164.134,,213.196,224.3448,,50,33.151,163.756,,,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,,22/1/2012
14,14,,,,,,174.9503,,,165.2024,,,,,,164.134,,213.196,224.1335,,50,33.151,163.756,,171.476,171.476,63.371,63.371,,,,,,,61.885,61.885,159.232,,22/1/2012
