,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
3,03,,,,,,,,,,,,,,,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.5888,148.3125,12/6/2012
4,04,,,,,,,,,,,,,,,,,186.0639,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5593,146.6898,12/6/2012
5,05,,,,,,,,,,,,,,,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.5134,146.7335,12/6/2012
6,06,,,,,,151.404,,,,,,,,,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.7385,146.3058,12/6/2012
7,07,,,,,,150.0398,,,156.4762,,,,,,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5053,145.9616,12/6/2012
8,08,,,,,,150.0055,154.4445,153.3523,151.2813,,,,,152.119,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5177,145.2875,12/6/2012
9,09,174.759,,,,,150.0066,151.1579,152.16,151.2701,,,,,152.119,,,186.0619,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5102,146.217,12/6/2012
10,10,174.759,,,,,150.6383,151.1727,151.4419,151.3015,,,,,152.119,,,186.1924,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.9927,145.8826,12/6/2012
11,11,,,,,,150.6643,151.3185,151.8725,151.3337,,,,,152.119,,,186.2088,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,140.1059,146.0313,12/6/2012
12,12,,,,,,150.768,151.6391,152.1719,151.3735,,,,,152.119,,,186.3675,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.7379,147.2926,12/6/2012
13,13,,,162.7509,,,150.3306,151.6202,152.2695,152.2999,,,,,152.119,,,186.4729,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.7654,147.0514,12/6/2012
14,14,,,163.0758,,,150.0536,151.692,153.1755,152.3391,,,,,152.119,,,186.4531,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,140.4435,147.1513,12/6/2012
15,15,,,,,,149.9912,151.3733,153.2227,152.333,,,,,152.119,,,186.3635,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.7089,146.2689,12/6/2012
16,16,,,,,,150.0621,151.1985,152.609,152.3055,,,,,152.119,,,186.4091,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5755,146.3008,12/6/2012
17,17,,,,,,150.0389,151.2393,153.0831,151.8114,,,,,152.119,,,186.4276,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.579,146.2967,12/6/2012
18,18,163.5753,,161.2903,,,149.9424,151.2078,153.177,151.3001,,,,,152.119,,,186.2242,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.6068,146.4944,12/6/2012
19,19,159.5966,,159.8255,,,149.9759,151.2049,153.171,151.2568,,214.368,,,152.119,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.516,145.9084,12/6/2012
20,20,162.1114,,163.7242,,,150.0131,151.2152,153.2047,151.2798,,,,,152.119,,,186.2125,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.5317,146.4171,12/6/2012
21,21,,,,,,149.9968,151.1977,153.4717,152.7713,,,,,152.119,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.1579,146.3843,12/6/2012
22,22,,,,,,150,151.2171,,161.6941,,,,,,,,186.1097,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.56,145.8972,12/6/2012
23,23,,,,,,149.9861,155.0962,,,,,,,,,,186.1408,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.2946,146.2038,12/6/2012
0,00,,,,,,149.9862,173.2222,,,,,,,,,,186.1136,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.5287,145.3615,13/6/2012
1,01,,,,,,149.9833,,,,,,,,,,,186.1124,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.7486,145.3337,13/6/2012
2,02,,,,,,149.9426,,,,,,,,,,,186.0285,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.6292,145.8168,13/6/2012
3,03,,,,,,149.9501,,,,,,,,,,,186.0338,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.4877,145.49,13/6/2012
4,04,,,,,,149.9241,,,156.8047,,214.368,,,,,,186.1102,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.513,145.4915,13/6/2012
5,05,,,,,,149.9393,,,151.2036,,,,,,,,186.1348,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.5516,146.5205,13/6/2012
6,06,,,,,,149.9548,161.5174,,151.2777,,,,,,,,186.1348,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.674,145.8809,13/6/2012
7,07,,,,,,149.9498,151.4034,153.3026,151.7138,,,,,152.119,,,186.1348,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.8997,145.8677,13/6/2012
8,08,,,162.9973,,,149.943,151.4316,152.4843,151.7391,,,,,152.119,,,186.1348,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.4988,146.0782,13/6/2012
9,09,171.8371,,159.5248,,,149.911,151.5811,152.6334,151.7211,,,,,152.119,,,186.3159,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.5105,145.9629,13/6/2012
10,10,160.1809,,159.4645,,,149.8538,151.5243,152.6693,151.7474,,,,,152.119,,,186.3465,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,,,65.6,65.6,139.4947,146.6606,13/6/2012
11,11,161.1612,,159.4662,,,149.8825,151.5363,152.2048,151.2612,,,,,152.119,,,186.2606,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.506,146.7315,13/6/2012
12,12,,,164.8605,,,149.891,151.4828,152.1158,150.9439,,,,,152.119,,,186.2765,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,140.5235,146.346,13/6/2012
13,13,,,,,,149.8889,151.6163,152.1137,151.3223,,214.368,,,152.119,,,186.2617,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5117,145.8706,13/6/2012
14,14,,,,,,150.1418,151.7743,152.1079,152.0877,,,,,152.119,,,186.2617,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5342,145.9346,13/6/2012
15,15,,,,,,149.9831,151.8632,152.1606,152.2318,,,,,152.119,,,186.3584,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5086,145.9983,13/6/2012
16,16,,,,,176.296,149.9094,151.7038,152.1433,152.0356,,,,,152.119,,,186.4091,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4938,146.1052,13/6/2012
17,17,,,,,,149.8922,151.323,152.1372,150.4938,,,,,152.119,,,186.4091,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.4946,145.3986,13/6/2012
18,18,162.7951,,161.6578,163.272,,149.901,151.259,152.1108,150.2494,,,,,152.119,,,186.3191,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4973,146.2279,13/6/2012
19,19,159.5875,,164.1233,160.7566,,149.8981,151.2581,151.8767,150.2575,,,,,152.119,,,186.1323,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4933,145.8121,13/6/2012
20,20,161.3009,,,169.2614,,149.8889,151.2678,151.4626,150.2418,,,,,152.119,,,186.0734,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4889,146.7075,13/6/2012
21,21,,,,,,149.9019,151.2729,151.9736,150.2647,,,,,152.119,,,186.0964,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4955,146.4906,13/6/2012
22,22,,,,,,149.9,151.3001,153.2069,150.2705,,,,,152.119,,,186.006,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.121,146.3652,13/6/2012
23,23,,,,,,149.9081,160.5949,,150.2597,,,,,,,,186.1787,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.8079,147.41,13/6/2012
0,00,,,,,,149.9032,,,150.6051,,,,,,,,186.1354,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.1227,148.0609,14/6/2012
1,01,,,,,,149.9022,,,151.878,,,,,,,,186.1263,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5438,148.0606,14/6/2012
2,02,,,,,,149.9039,,,160.3704,,,,,,,,186.2249,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5508,146.3747,14/6/2012
3,03,,,,,,149.8846,,,165.0741,,,,,,,,186.3261,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.685,145.58,14/6/2012
4,04,,,,,,149.8817,,,153.7186,,,,,,,,186.5155,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.9543,146.3363,14/6/2012
5,05,,,,,,149.8964,,,151.1897,,,,,,,,186.5155,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.0192,146.1198,14/6/2012
6,06,,,,,,149.9083,158.8111,,151.2845,,,,,,,,186.5155,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.0162,146.0244,14/6/2012
7,07,,,,,,149.8817,151.4541,153.0562,151.2176,,,,,,,,186.4773,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.6148,146.3782,14/6/2012
8,08,,,,,,149.9142,151.4864,152.1172,151.2903,,,,,152.119,,,186.3928,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.5478,145.9023,14/6/2012
9,09,,,,,,149.9132,151.49,152.6604,151.2841,,,,,152.119,,,186.3529,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5226,145.7052,14/6/2012
10,10,,,161.1802,,,149.9419,151.4854,152.7396,151.2911,214.368,214.368,,,152.119,,,186.2635,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4995,145.7946,14/6/2012
11,11,163.6858,159.3965,159.5734,,,149.9832,151.4604,152.1472,151.3,,,,,152.119,,,186.3284,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.508,145.4782,14/6/2012
12,12,159.6021,159.3965,159.5944,,,150.0318,151.4715,152.1661,151.3623,,,,,152.119,,,186.3035,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.513,145.9744,14/6/2012
13,13,160.5104,159.6889,159.6002,,,150.0475,151.5618,152.1538,151.7187,,,,,152.119,,,186.3215,,,,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5922,145.5094,14/6/2012
14,14,160.0529,159.472,159.6325,,,150.06,151.5453,152.2106,151.7718,,,,,152.119,,,186.3035,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.6794,145.8788,14/6/2012
15,15,159.6025,159.472,159.6173,,,150.676,151.4268,152.2094,151.738,,,,,152.119,,,186.3035,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5096,145.3714,14/6/2012
16,16,161.2272,,161.5138,,,150.7537,151.4836,151.7913,151.334,,,,,152.119,,,186.2629,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5259,146.51,14/6/2012
17,17,,,,,,150.1975,151.0782,151.5183,151.3536,,,,,152.119,,,186.1615,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5841,146.5591,14/6/2012
18,18,161.6172,159.321,161.3077,168.2614,,150.0263,150.9897,151.4724,151.3371,,,,,152.119,,,186.2433,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.8088,146.0127,14/6/2012
19,19,159.5834,159.321,159.5301,163.2311,,150.0169,151.0173,151.4256,151.2844,,,,,152.119,,,186.274,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.502,145.6422,14/6/2012
20,20,161.7991,159.321,162.1518,,,150.0073,151.025,151.4188,151.2391,,,,,152.119,,,186.3886,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.526,146.0587,14/6/2012
21,21,,,,,,149.9753,151.0232,151.444,151.2888,,,,,152.119,,,186.4035,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.4894,145.4581,14/6/2012
22,22,,,,,,149.9854,151.0975,152.1722,151.3486,,,,,,,,186.3331,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5389,146.6133,14/6/2012
23,23,,,,,,149.9747,156.8129,,151.3209,,,,,,,,186.1883,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.5933,146.9607,14/6/2012
0,00,,,,,,149.9625,177.188,,151.3374,,,,,,,,186.1482,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.1297,146.837,15/6/2012
1,01,,,,,,149.9762,177.188,,151.315,,,,,,,,186.0804,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.8256,147.0925,15/6/2012
2,02,,,,,,149.9746,177.188,,152.9818,,,,,,,,186.1348,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.5533,146.5063,15/6/2012
3,03,,,,,,149.9702,177.188,,158.0766,,214.368,,,,,,186.1081,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.78,145.6082,15/6/2012
4,04,,,,,,149.9216,177.188,,151.1896,,,,,,,,186.1084,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.752,146.3217,15/6/2012
5,05,,,,,,149.9186,177.188,,151.1909,,,,,,,,186.1136,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.6002,146.3525,15/6/2012
6,06,,,,,,149.9416,172.9809,,151.2469,,,,,,,,186.1136,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.541,145.5357,15/6/2012
7,07,,,,,,150.1998,151.1669,153.3778,151.6949,,,,,152.119,,,186.1136,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.6832,146.1075,15/6/2012
8,08,,170.6645,,,,150.7799,151.1025,152.2067,151.8555,,,,,152.119,,,186.1136,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,140.2043,146.1769,15/6/2012
9,09,170.1114,160.3216,,174.8589,,150.8444,150.9848,152.5608,151.8971,,,,,152.119,,,186.0833,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,140.2314,145.7485,15/6/2012
10,10,159.7537,160.5293,,161.9304,,150.8676,151.0816,152.0839,151.9905,,,,,152.119,,,186.3928,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,140.5757,146.699,15/6/2012
11,11,159.6177,160.5293,,162.1186,,150.9709,151.2907,152.1762,151.7949,,,,,152.119,,,186.0836,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5099,146.6846,15/6/2012
12,12,159.5727,160.5293,,174.39,,150.9628,151.3226,152.2248,151.6232,,,,,152.119,,,186.0266,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4985,146.5281,15/6/2012
13,13,160.5161,160.5293,,163.4581,,150.9518,151.3292,152.209,152.4389,,,,,152.119,,,186.1052,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5006,146.5505,15/6/2012
14,14,160.0304,160.5293,,160.704,,150.8342,151.5284,151.8667,152.4795,,,,,152.119,,,186.1485,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4989,146.9418,15/6/2012
15,15,159.5721,160.5293,,164.2717,,150.9491,151.6312,151.4668,152.3534,,,,,152.119,,,186.2056,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,140.588,146.8162,15/6/2012
16,16,161.4097,160.5293,,,,150.574,151.6382,151.4498,152.0373,,,,,152.119,,,186.2707,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,140.7284,147.0638,15/6/2012
17,17,,160.5293,,,,150.1064,151.1675,151.4886,151.8619,,,,,152.119,,,186.0774,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,140.7,147.1122,15/6/2012
18,18,163.1719,159.472,165.7702,167.7859,,150.0862,151.1486,151.5128,151.924,,214.368,,,152.119,,,186.2617,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.8521,145.9389,15/6/2012
19,19,159.5865,159.472,159.5884,162.4996,,150.067,151.0744,151.492,151.8665,,,,,152.119,,,186.2627,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.6035,146.5702,15/6/2012
20,20,161.4331,159.472,161.6184,175.698,,150.001,151.3298,151.5055,151.4111,,,,,152.119,,,186.2822,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,140.5656,146.574,15/6/2012
21,21,,,,,,149.9874,151.3378,151.5078,151.3756,,,,,152.119,,,186.2822,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.876,145.6159,15/6/2012
22,22,,,,,,149.9834,154.8437,152.6176,151.3717,,,,,152.119,,,186.3222,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.9199,146.3432,15/6/2012
23,23,,,,,,149.9818,176.6249,,151.3684,,,,,,,,186.3035,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.6294,146.7094,15/6/2012
0,00,,,,,,149.9926,177.188,,152.0748,,,,,,,,186.3035,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,141.8365,146.6112,16/6/2012
1,01,,,,,,149.9748,177.188,,160.1716,,,,,,,,186.3225,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,140.9823,145.4177,16/6/2012
2,02,,,,,,149.9753,177.188,,,,,,,,,,186.239,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5218,145.4939,16/6/2012
3,03,,,,,,149.9864,177.188,,,,,,,,,,186.2647,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5218,145.5869,16/6/2012
4,04,,,,,,149.9728,177.188,,159.1112,,,,,,,,186.3248,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5218,146.0754,16/6/2012
5,05,,,,,,149.9849,177.188,,151.7144,,,,,,,,186.3248,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.0841,148.0838,16/6/2012
6,06,,,,,,149.9765,176.2218,,151.7104,,,,,,,,186.2688,,,,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,140.3402,147.0392,16/6/2012
7,07,,,,,,149.9778,152.1257,152.5129,151.9301,,,,,,,,186.114,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.938,147.2924,16/6/2012
8,08,,,,,,150.0776,151.9012,151.3927,152.2524,,,,,152.119,,,186.071,,,50,,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.8314,147.4321,16/6/2012
9,09,,,,,,150.1099,151.8224,151.3573,152.2713,,214.368,,,152.119,,,186.0569,,,50,,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,140.0445,147.1909,16/6/2012
10,10,,,,,,150.1879,151.667,151.4161,152.298,,,,,152.119,,,186.0419,,,50,,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.8706,145.5558,16/6/2012
11,11,,,,,,150.95,151.6675,151.4609,152.3405,,,,,152.119,,,186.071,,,50,,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.4971,145.6569,16/6/2012
12,12,,,,,,150.9619,151.4723,151.612,152.049,,,,,152.119,,,186.071,,,50,,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5194,147.1027,16/6/2012
13,13,,,,,,150.9555,151.4114,151.659,152.74,,,,,152.119,,,186.071,,,50,,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.5195,147.1027,16/6/2012
14,14,,,,,,150.989,151.4785,152.0265,152.7263,,,,,,,,186.032,,,50,,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.7837,147.1027,16/6/2012
15,15,,,,,,150.9736,151.4747,153.2694,152.7161,,,,,,,,186.0444,,,50,,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.0935,145.9981,16/6/2012
16,16,,,,,,150.9419,151.4751,,152.0743,,,,,,,,186.0605,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5003,145.4719,16/6/2012
17,17,,,,,,150.9015,151.1486,152.0748,151.3925,,,,,152.119,,,185.8683,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.8031,145.3201,16/6/2012
18,18,,,164.0512,,,150.8364,151.0513,151.5733,150.8469,,,,,152.119,,,186.0065,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5215,145.3032,16/6/2012
19,19,,,160.8109,,,150.8086,151.0766,151.4743,150.7643,,,,,152.119,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.52,145.2373,16/6/2012
20,20,,,168.714,,,150.8213,151.0872,151.4499,150.7392,,,,,152.119,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,152.631,151.304,,65.6,65.6,139.5281,145.3256,16/6/2012
21,21,,,,,,150.8438,151.1121,152.0289,150.7814,,,,,152.119,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.5834,145.6746,16/6/2012
22,22,,,,,,150.8265,153.6013,,150.7722,,,,,,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5663,146.9409,16/6/2012
23,23,,,,,,150.8377,172.1069,,151.1429,,,,,,,,186.0498,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.4906,147.1096,16/6/2012
0,00,,,,,,150.8489,,,159.4052,,,,,,,,186.0727,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.4867,146.749,17/6/2012
1,01,,,,,,150.8681,,,,,,,,,,,186.2024,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.4871,146.8343,17/6/2012
2,02,,,,,,150.8143,,,,,,,,,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.4896,147.0876,17/6/2012
3,03,,,,,,150.8313,,,,,,,,,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.4883,147.1081,17/6/2012
4,04,,,,,,150.8164,,,,,,,,,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.4899,147.0078,17/6/2012
5,05,,,,,,150.8435,,,,,,,,,,,186.1554,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.4935,146.5733,17/6/2012
6,06,,,,,,150.8137,166.4784,,,,,,,,,,186.1646,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5306,146.9466,17/6/2012
7,07,,,,,,150.8161,151.3298,,,,,,,,,,186.3884,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.3182,146.9152,17/6/2012
8,08,,,,,,150.8088,151.7088,,,,,,,,,,185.9344,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,140.142,146.8688,17/6/2012
9,09,,,,,,150.869,151.5542,,,,,,,,,,185.9973,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5478,146.4509,17/6/2012
10,10,,,,,,150.8782,151.5854,,,,,,,,,,185.9867,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5277,145.8533,17/6/2012
11,11,,,,,,150.8663,151.1161,,,,,,,,,,185.9867,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,,,65.6,65.6,139.5252,145.626,17/6/2012
12,12,,,,,,150.8971,150.8925,,,,,,,,,,185.9867,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.5307,145.5282,17/6/2012
13,13,,,,,,150.9647,150.9165,,,,,,,,,,185.9867,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.5329,145.4801,17/6/2012
14,14,,,,,,150.9643,150.9389,,,,,,,,,,185.9867,,,50,64.818,144.315,144.315,122.44,122.44,,63.371,,,,,151.304,,65.6,65.6,139.552,145.5456,17/6/2012
