,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
0,00,,,,,,157.4318,158.6072,,,,,,,,,151.556,,,195.5207,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,154.053,1/10/2013
1,01,,,,,,157.4177,158.5849,,,,,,,,,151.556,,,195.523,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,154.3749,1/10/2013
2,02,,,,,,157.4067,158.5528,,,,,,,,,151.556,,,195.4576,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.063,153.7706,1/10/2013
3,03,,,,,,157.4062,158.5575,,,,,,,,,151.556,,,195.3838,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.6443,153.5851,1/10/2013
4,04,,,,,,157.4277,158.5761,,,,,,,,159.605,151.556,,,195.4324,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,153.3993,1/10/2013
5,05,,,,,,157.4233,158.5733,,,,,,,,159.605,151.556,,,195.435,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,153.1829,1/10/2013
6,06,,,,,,157.422,158.5866,,,,,,,,159.605,151.556,,,195.4043,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,153.3203,1/10/2013
7,07,,,,,,157.7744,158.6998,,167.8864,,,,,,159.605,151.556,,,195.3721,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.9918,1/10/2013
8,08,,172.8414,170.095,,,158.4414,159.4789,163.1767,159.1389,,,,,,159.605,151.556,,,195.4165,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.712,1/10/2013
9,09,174.7718,166.8204,167.0266,173.4541,,158.0397,159.3331,163.4209,159.5733,,,,,,159.605,151.556,,,195.5659,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.6825,1/10/2013
10,10,168.5366,166.8906,167.0972,168.0401,,157.4318,159.2633,163.6658,159.5118,,,,,,159.605,151.556,,,195.5889,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.9794,1/10/2013
11,11,168.1611,166.8595,167.1514,169.1622,,158.0838,159.3274,163.6435,159.1819,,230.078,,,,159.605,151.556,,,195.5505,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.9135,1/10/2013
12,12,168.1927,166.8458,167.1393,167.9603,,158.2675,159.0753,163.5652,158.9841,,230.078,,,,159.605,151.556,,,196.117,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.3558,1/10/2013
13,13,168.2068,166.9415,167.3204,167.9935,,158.1715,158.8945,163.5655,159.026,,230.078,,,,159.605,151.556,,,195.6905,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.3987,1/10/2013
14,14,168.2355,167.0801,167.3573,167.9964,,158.0895,158.8949,163.6462,159.0619,,230.078,,,,159.605,151.556,,,195.4151,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.5047,1/10/2013
15,15,169.8573,169.2964,167.3729,170.942,,158.4041,158.8997,163.4313,159.0698,,230.078,,,,159.605,151.556,,,195.5878,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.3661,1/10/2013
16,16,,182.911,171.67,,,158.4479,158.6229,163.0403,158.9172,,230.078,,,,159.605,151.556,,,195.617,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.5152,1/10/2013
17,17,178.735,172.008,171.7224,174.0773,,158.1431,158.4394,163.2595,158.5872,,,,,,159.605,151.556,,,195.5692,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.9624,154.09,1/10/2013
18,18,168.5477,166.7888,167.0767,167.9118,175.3081,157.432,158.2921,162.9565,158.5501,,,,,,159.605,151.556,,,195.5598,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,147.7244,153.1351,1/10/2013
19,19,168.3481,166.8145,167.1657,172.5645,175.2628,157.44,158.2165,162.8796,158.5671,,,,,,159.605,151.556,,,195.6315,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.9092,153.6168,1/10/2013
20,20,177.5227,171.4934,169.9832,,,157.4066,158.1575,162.439,158.5642,,,,,,159.605,151.556,,,195.6938,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.4167,1/10/2013
21,21,,,,,,157.4327,158.1893,163.2127,161.0283,,,,,,159.605,151.556,,,195.8468,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.5052,1/10/2013
22,22,,,,,,157.4328,158.2863,163.3409,,,,,,,159.605,151.556,,,195.8379,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8905,154.3645,1/10/2013
23,23,,,,,,157.4214,158.3204,163.2801,,,,,,,159.605,151.556,,,195.6985,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8944,153.2488,1/10/2013
0,00,,,,,,157.4086,158.1181,,,,,,,,,151.556,,,195.7296,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8902,154.2374,2/10/2013
1,01,,,,,,157.4149,158.3313,,,,,,,,,151.556,,,195.6426,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.9842,154.141,2/10/2013
2,02,,,,,,157.4098,158.3272,,,,,,,,,,,,195.4851,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,154.4944,2/10/2013
3,03,,,,,,157.4058,158.3159,,,,,,,,,,,,195.4603,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,153.2841,2/10/2013
4,04,,,,,,157.4264,158.187,,,,,,,,,,,,195.4732,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8919,153.2438,2/10/2013
5,05,,,,,,157.4235,158.159,,,,,,,,159.605,,,,195.4287,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8955,153.5588,2/10/2013
6,06,,,,,,157.4104,158.1337,,,,,,,,159.605,,,,195.3992,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8971,154.0824,2/10/2013
7,07,,,,,,157.4179,158.1308,,170.1774,,,,,,159.605,,,,195.4224,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8933,153.1119,2/10/2013
8,08,,,180.1823,,,157.436,158.4869,163.4672,160.0926,,230.078,,,,159.605,,,,195.4562,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8974,152.8778,2/10/2013
9,09,171.7635,171.2857,168.8265,,,157.4522,158.6958,163.6962,159.5054,,230.078,,,,159.605,,,,195.5055,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8917,153.0358,2/10/2013
10,10,168.1198,168.106,168.2111,170.6104,181.5769,157.8699,158.8848,163.6982,159.5047,,,,,,159.605,,,,195.1338,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8968,152.8292,2/10/2013
11,11,168.1574,167.965,168.2379,167.9577,170.288,158.4561,158.9027,163.6982,159.2094,,,,,,159.605,151.556,,,193.6871,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.867,2/10/2013
12,12,168.1848,168.032,168.4439,167.9994,173.8248,157.5514,158.9985,163.3904,159.0982,,,,,,159.605,151.556,,,195.6192,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.3961,2/10/2013
13,13,168.1918,168.108,168.5628,168.0265,171.5799,157.6684,159.2464,163.1783,159.1092,,,,,,159.605,151.556,,,195.5833,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.5899,2/10/2013
14,14,168.1933,168.1827,168.7224,168.046,169.5578,157.6992,158.8869,163.0244,159.1005,,,,,,159.605,151.556,,,195.5589,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.625,2/10/2013
15,15,168.1381,168.4935,168.7557,168.0352,172.6779,157.6569,158.571,163.0064,158.8254,,,,,,159.605,151.556,,,195.5159,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,159.406,,66.857,66.857,146.89,153.876,2/10/2013
16,16,170.6958,180.9662,167.6248,168.0051,,157.6076,158.4989,162.9175,158.5567,,,,,,159.605,151.556,,,195.5018,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,159.406,,66.857,66.857,146.89,153.4546,2/10/2013
17,17,181.0572,170.8053,167.6466,173.5897,175.3532,157.526,158.1977,162.3037,158.537,,,,,,159.605,151.556,,,194.9029,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.107,2/10/2013
18,18,171.4482,166.5934,167.4985,167.7357,169.2092,157.5028,158.1336,162.2884,158.533,,,,,,159.605,151.556,,,188.9328,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.4146,2/10/2013
19,19,171.8918,168.1177,168.3921,169.2513,170.9445,157.5135,158.116,162.2158,158.5423,,,,,,159.605,151.556,,,190.7137,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,147.7421,154.1945,2/10/2013
20,20,,166.8472,168.3399,169.6804,172.5325,157.5216,158.0951,161.8103,158.5495,,,,,,159.605,151.556,,,195.464,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.2978,2/10/2013
21,21,,170.5513,177.9582,183.2878,,157.5043,158.0822,162.5931,158.7082,,,,,,159.605,151.556,,,195.4565,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.6222,2/10/2013
22,22,,,,,,157.5057,158.0643,163.0242,166.7473,,,,,,159.605,151.556,,,195.3824,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,154.5486,2/10/2013
23,23,,,,,,157.5121,158.061,,,,,,,,159.605,151.556,,,195.7453,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,154.4077,2/10/2013
0,00,,,,,,157.5364,158.2551,,,,,,,,159.605,151.556,,,195.6701,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,154.2199,3/10/2013
1,01,,,,,,157.5315,158.5469,,,,,,,,,151.556,,,195.607,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,,146.89,154.159,3/10/2013
2,02,,,,,,157.523,158.5482,,,,,,,,,151.556,,,195.5215,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,,146.9774,153.8219,3/10/2013
3,03,,,,,,157.518,158.549,,,,,,,,,151.556,,,195.5033,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,,147.859,154.1357,3/10/2013
4,04,,,,,,157.5128,158.5406,,,,,,,,,151.556,,,195.4871,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,,147.5489,152.7852,3/10/2013
5,05,,,,,,157.5262,158.5559,,,230.078,230.078,,,,159.605,151.556,,,195.4781,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,,146.89,153.1111,3/10/2013
6,06,,,,,,157.5303,158.6089,,,,,,,,159.605,151.556,,,195.487,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,,147.2299,154.5456,3/10/2013
7,07,,,,,,157.5021,158.6055,,,,,,,,159.605,151.556,,,195.4985,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.6165,153.8926,3/10/2013
8,08,,,,,,157.4945,158.7586,,164.618,,,,,,159.605,151.556,,,195.5119,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,153.4496,3/10/2013
9,09,172.2635,,170.8182,,,157.6118,158.8927,162.7447,159.6122,,,,,,159.605,151.556,,,195.5934,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.2381,3/10/2013
10,10,168.1937,,167.1167,,,157.5645,158.9258,162.3486,159.5161,,,,,,159.605,151.556,,,195.5673,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.6985,3/10/2013
11,11,168.1822,171.1957,167.1,183.741,,157.5311,158.9514,162.3396,159.5161,,,,,,159.605,151.556,,,195.5691,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,159.406,,66.857,66.857,146.89,153.1773,3/10/2013
12,12,168.1979,168.0602,167.3466,183.489,,157.5235,159.0114,162.3511,159.5264,,,,,,159.605,151.556,,,195.5981,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,159.406,,66.857,66.857,146.89,154.5782,3/10/2013
13,13,168.2277,168.0277,167.3898,176.8123,173.3704,157.5406,159.1424,162.3485,159.2878,,,,,,159.605,151.556,,,193.1597,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.0982,3/10/2013
14,14,168.199,168.0206,167.4451,167.9396,169.5832,157.5306,159.0655,162.3428,159.1081,,,,,,159.605,151.556,,,194.814,,,,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.8966,154.4681,3/10/2013
15,15,168.2172,168.0692,167.4559,167.9401,169.5033,157.5359,159.1541,162.3409,159.09,,,,,,159.605,151.556,,,195.5381,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.9116,153.6483,3/10/2013
16,16,167.8558,170.0556,167.3736,167.9402,172.1304,157.5355,158.8939,162.3583,158.6991,,,,,,159.605,151.556,,,195.5444,,,92.54,,,,152.484,152.484,,,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.8984,3/10/2013
17,17,168.2224,172.1657,167.9307,168.8905,176.4458,157.5124,158.7395,162.3181,158.6259,230.078,,,,,159.605,151.556,,,194.8095,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,147.4634,153.0363,3/10/2013
18,18,167.0748,166.6442,167.2373,167.9157,170.1475,157.5251,158.7064,162.3425,158.6376,230.078,,,,,159.605,151.556,,,188.8317,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.0426,3/10/2013
19,19,167.0737,166.768,167.3063,168.0173,169.6313,157.4967,158.6884,162.22,158.6112,,,,,,159.605,151.556,,,191.2723,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.4179,3/10/2013
20,20,167.1333,166.7741,168.1463,171.4784,175.226,157.511,158.7021,161.8967,158.6292,,,,,,159.605,151.556,,,195.6111,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.9511,3/10/2013
21,21,171.405,175.9559,170.8456,,,157.5068,158.698,162.2158,158.6047,,,,,,159.605,151.556,,,195.5381,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.8208,3/10/2013
22,22,,,,,,157.5156,158.6963,,161.3067,,,,,,159.605,151.556,,,195.5226,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.8908,153.3704,3/10/2013
23,23,,,,,,157.4965,158.6823,,,,,,,,159.605,151.556,,,195.5203,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.7909,3/10/2013
0,00,,,,,,157.4938,158.6682,,,,,,,,159.605,151.556,,,195.5304,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.5515,4/10/2013
1,01,,,,,,157.4969,158.6582,,,,,,,,159.605,151.556,,,195.551,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.5515,4/10/2013
2,02,,,,,,157.5072,158.6688,,,,,,,,,151.556,,,195.5488,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.5515,4/10/2013
3,03,,,,,,157.4802,158.6554,,,,,,,,,151.556,,,195.5696,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.5515,4/10/2013
4,04,,,,,,157.4921,158.663,,,,,,,,159.605,151.556,,,195.5119,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.5515,4/10/2013
5,05,,,,,,157.498,158.6678,,,,,,,,159.605,151.556,,,195.5056,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.609,4/10/2013
6,06,,,,,,157.5134,158.6618,,,,,,,,159.605,151.556,,,195.5222,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.929,4/10/2013
7,07,,,,,,157.5084,158.6564,163.021,166.2087,,,,,,159.605,151.556,,,195.5667,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.0644,4/10/2013
8,08,170.8814,169.6532,173.14,182.818,,157.5181,158.6719,162.4254,159.5223,230.078,230.078,,,,159.605,151.556,,,195.5875,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.9013,4/10/2013
9,09,168.1596,166.6764,168.1931,169.2152,172.5949,157.5401,158.7739,162.3717,159.4928,,,,,,159.605,151.556,,,196.117,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,159.406,,66.857,66.857,146.89,153.7673,4/10/2013
10,10,168.2601,166.7809,168.4531,167.9657,169.7962,157.517,158.6299,162.3472,159.5114,,,,,,159.605,151.556,,,196.0025,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.265,4/10/2013
11,11,167.9829,166.7964,168.4605,167.981,170.164,157.512,158.6512,162.6163,159.8904,230.078,230.078,,,,159.605,151.556,,,193.8631,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.1086,4/10/2013
12,12,167.2221,166.8138,168.6291,167.9987,169.4817,157.5206,158.6905,162.9982,,230.078,230.078,,,,159.605,151.556,,,188.963,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.1425,4/10/2013
13,13,167.2219,166.9347,168.6042,168.0433,169.5387,157.5491,158.8081,163.0112,,230.078,230.078,,,,159.605,151.556,,,189.0866,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.8789,4/10/2013
14,14,167.2362,166.976,168.3031,168.0213,169.5096,157.5563,158.9329,163.2369,,230.078,230.078,,,,159.605,151.556,,,189.0916,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.7367,4/10/2013
15,15,167.8446,166.9753,168.1799,168.0443,169.4944,157.5695,158.9508,162.3488,,230.078,230.078,,,,159.605,151.556,,,189.0983,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.0603,4/10/2013
16,16,168.3527,166.9449,167.1115,168.0077,171.332,157.6766,158.8061,162.3446,,,,,,,159.605,151.556,,,189.442,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.0323,4/10/2013
17,17,168.3803,166.7996,167.0526,168.0226,178.6358,158.4461,158.7076,162.3472,,,,,,,159.605,151.556,,,195.0875,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,147.2334,153.6385,4/10/2013
18,18,168.314,166.761,167.0247,167.9776,169.0963,157.822,158.6572,162.3089,,230.078,230.078,,,,159.605,151.556,,,188.9415,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.1655,4/10/2013
19,19,168.251,166.7562,167.0394,168.0162,169.4463,157.5279,158.6533,162.3119,,230.078,230.078,,,,159.605,151.556,,,189.1057,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.1099,4/10/2013
20,20,167.0827,166.7301,167.3896,168.0703,169.4424,157.5283,158.8348,161.78,,230.078,230.078,,,,159.605,151.556,,,188.9955,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.6169,4/10/2013
21,21,167.3676,171.0251,167.3474,172.808,178.6365,157.5107,158.8244,161.7674,,,,,,,159.605,151.556,,,193.5248,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.6786,4/10/2013
22,22,178.2359,,171.6807,,,157.4873,158.813,162.7921,,,,,,,159.605,151.556,,,195.5241,,,92.54,92.54,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.3732,4/10/2013
23,23,,,,,,157.5043,158.8374,163.0953,,,,,,,159.605,151.556,,,195.5392,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,152.7869,4/10/2013
0,00,,,,,,157.4899,158.737,,,,,,,,159.605,151.556,,,195.5433,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.6119,5/10/2013
1,01,,,,,,157.4917,158.883,,,,,,,,159.605,151.556,,,195.4918,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.6119,5/10/2013
2,02,,,,,,157.5143,158.9257,,,,,,,,159.605,151.556,,,195.5889,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,147.048,152.6119,5/10/2013
3,03,,,,,,157.4729,158.876,,,,,,,,159.605,151.556,,,195.6204,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.6119,5/10/2013
4,04,,,,,,157.4914,158.9081,,,,,,,,159.605,151.556,,,195.607,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,152.7016,5/10/2013
5,05,,,,,,157.5051,158.9159,,,,,,,,159.605,151.556,,,195.5458,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,154.6504,5/10/2013
6,06,,,,,,157.4828,158.8998,,,,,,,,159.605,151.556,,,195.5259,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,,,,66.857,66.857,146.89,154.5219,5/10/2013
7,07,,,171.8921,,,157.5079,158.917,162.6462,,,,,,,159.605,151.556,,,195.5436,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.4684,5/10/2013
8,08,173.1591,170.8156,166.7669,,,157.4853,158.9373,162.6237,,,,,,,159.605,151.556,,,195.5314,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,155.1875,5/10/2013
9,09,167.0002,166.799,168.0506,,,157.4963,158.8626,163.0016,,,,,,,159.605,151.556,,,195.6601,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,155.7209,5/10/2013
10,10,167.1408,166.8961,168.0782,,,157.5228,158.8389,163.003,,,,,,,159.605,151.556,,,195.6089,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,155.3044,5/10/2013
11,11,167.1424,166.9289,168.1116,,,157.5132,158.8207,162.9564,,,,,,,159.605,151.556,,,195.5807,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.7618,5/10/2013
12,12,167.2807,167.105,168.128,,,157.5279,158.7129,162.6734,,,,,,,159.605,151.556,,,195.5637,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,155.5089,5/10/2013
13,13,170.3577,167.158,168.1307,,,157.5611,158.9129,162.9966,,,,,,,159.605,151.556,,,195.5432,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,155.5521,5/10/2013
14,14,,167.1616,171.209,,,157.5702,158.8122,162.9929,,,,,,,159.605,151.556,,,195.5244,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,155.1416,5/10/2013
15,15,,167.2395,,,,157.5786,158.6978,162.6365,,,,,,,159.605,151.556,,,195.5458,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,155.3257,5/10/2013
16,16,,175.7866,,,,157.5684,158.7122,162.9863,,,,,,,159.605,151.556,,,195.5681,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,154.1901,5/10/2013
17,17,172.4712,168.6903,170.9747,175.8799,178.1943,157.5209,158.7028,162.9787,,,230.078,,,,159.605,151.556,,,194.8677,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.2144,5/10/2013
18,18,167.8338,166.3328,167.7338,167.5386,168.8606,157.5215,158.6554,162.977,,,230.078,,,,159.605,151.556,,,188.9035,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.8978,153.5245,5/10/2013
19,19,168.0123,166.6984,167.9337,167.7688,169.0026,157.5216,158.6615,162.9288,,,230.078,,,,159.605,151.556,,,189.1442,,,92.54,,,,152.484,152.484,,23.45,,65.006,65.006,,,,160.807,,,66.857,66.857,146.89,153.3396,5/10/2013
