,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
8,08,,,,,,167.8899,,,,,,,,,169.973,162.264,,209.8798,221.4387,,,,,,,179.432,,64.199,,,,,,,65.595,65.595,157.8725,164.4595,16/9/2012
9,09,,,,,,167.9429,,,,,,,,,169.973,162.264,,209.7144,221.4091,,,,,,,179.432,,64.199,,,,,170.204,,65.595,65.595,157.8725,164.0057,16/9/2012
10,10,,,,,,167.9541,,,,,,,,,169.973,162.264,,209.6469,221.5355,,,,,,,179.432,,64.199,,,,,170.204,,65.595,65.595,157.8725,163.3405,16/9/2012
11,11,,,,,,167.9541,,,,,,,,,169.973,162.264,,209.879,221.1274,,,,,,,179.432,,64.199,,,,,170.204,,65.595,65.595,157.8725,163.5403,16/9/2012
12,12,,,,,,167.9541,,,,247.938,,,,,169.973,162.264,,209.8535,221.5352,,,,179.432,179.432,179.432,179.432,,64.199,,,,,170.204,,65.595,65.595,157.8725,162.9945,16/9/2012
13,13,,,,,,167.9541,,,,,,,,,169.973,162.264,,209.8382,221.5077,,,,179.432,179.432,179.432,179.432,,64.199,,,,171.704,170.204,,65.595,65.595,157.8725,163.1469,16/9/2012
14,14,,,,,,167.9541,,,174.2849,,,,,,169.973,162.264,,209.7659,221.6412,,,,179.432,,,179.432,,64.199,,,,171.704,170.204,,65.595,65.595,157.8725,163.4162,16/9/2012
15,15,,,,,,167.9541,,,169.5617,,,,,,169.973,162.264,,209.7514,221.3677,,,,179.432,,,179.432,,64.199,,,,,,,65.595,65.595,157.8725,162.8033,16/9/2012
16,16,,,,,,167.9541,,,169.5779,,,,,,169.973,162.264,,209.8096,221.3421,,,,179.432,,,179.432,,64.199,,,,,,,65.595,65.595,157.8725,163.6181,16/9/2012
17,17,,,194.724,,,167.9514,197.8967,171.6719,169.6146,,,,,,169.973,162.264,,209.7413,221.1763,,,,179.432,,,179.432,,64.199,,,,171.704,170.204,,65.595,65.595,157.8725,163.2737,16/9/2012
18,18,,181.5484,181.3534,181.0087,,167.9614,176.8689,171.9996,169.6143,,,,,,169.973,162.264,,209.6948,221.2687,,,,179.432,,179.432,179.432,,64.199,,,,171.704,170.204,,65.595,65.595,157.8725,163.0071,16/9/2012
19,19,194.9013,178.2588,177.7009,178.6785,,167.9499,175.7476,172.0684,169.5818,,,,,,169.973,162.264,,209.7319,221.4773,,,,179.432,179.432,179.432,179.432,,64.199,,,,171.704,170.204,,65.595,65.595,157.8725,163.1149,16/9/2012
20,20,194.908,179.8821,177.7432,178.7031,,167.984,175.7564,172.0965,169.6107,,,,,,169.973,162.264,,209.7888,221.3333,,,,179.432,179.432,179.432,179.432,,64.199,,,,171.704,170.204,,65.595,65.595,157.8725,163.9825,16/9/2012
21,21,,193.1317,182.6453,188.2468,,167.9519,179.0274,172.0605,169.5425,,,,,,169.973,162.264,,209.9249,221.3588,,,,,,,179.432,,64.199,,,,171.704,170.204,,65.595,65.595,157.8725,163.581,16/9/2012
22,22,,,,,,167.9605,192.6654,171.8603,169.5728,,,,,,169.973,162.264,,209.9249,220.9335,,,,,,,179.432,,64.199,,,,171.704,170.204,,65.595,65.595,157.8725,164.8388,16/9/2012
23,23,,,,,,167.9567,,,169.5592,,,,,,169.973,162.264,,209.9249,220.912,,,,179.432,,,179.432,,64.199,,,,,,,65.595,65.595,157.8725,164.2995,16/9/2012
0,00,,,,,,169.4401,,,171.064,,,,,,,163.762,,211.9267,222.9875,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,164.6568,17/9/2012
1,01,,,,,,169.4327,,,171.0546,,,,,,,163.762,,211.8895,222.9982,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,164.9892,17/9/2012
2,02,,,,,,169.4344,,,171.0491,,,,,,171.463,163.762,,211.8484,222.7532,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.0862,164.19,17/9/2012
3,03,,,,,,169.4255,,,171.0488,,,,,,171.463,163.762,,211.8484,223.1194,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,164.673,17/9/2012
4,04,,,,,,169.4285,,,171.0481,,,,,,171.463,163.762,,211.7781,223.1392,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,165.2089,17/9/2012
5,05,,,,,,169.428,,,171.0398,,,,,,171.463,163.762,,211.3018,223.1268,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.3696,165.1235,17/9/2012
6,06,,,,,,169.4156,,173.2222,171.0234,,,,,,171.463,163.762,,211.7757,223.3206,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4912,17/9/2012
7,07,,185.8068,188.6366,186.7638,,169.4428,181.8124,173.1676,171.06,,,,,,171.463,163.762,,211.7757,223.3242,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5348,17/9/2012
8,08,184.1358,180.4873,180.6048,179.8882,185.2653,169.5965,179.0311,173.5755,171.102,,,,,,171.463,163.762,,211.8134,223.3004,,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5355,17/9/2012
9,09,180.9821,179.2336,180.5749,180.1453,181.6102,170.2181,178.9305,173.6705,171.0771,,,,,,171.463,163.762,,210.2033,223.4418,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5355,17/9/2012
10,10,180.9949,179.2462,180.7043,180.1868,181.643,170.0526,179.0206,173.6291,171.1131,,,,,,171.463,163.762,,204.4152,223.3681,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.549,17/9/2012
11,11,180.9377,179.2458,180.695,180.1655,181.6321,169.4015,178.8787,173.56,171.1063,,,,,,171.463,163.762,,204.6122,223.3634,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5552,17/9/2012
12,12,180.9525,179.426,180.7148,180.1799,181.6362,169.3811,179.8559,173.585,171.1179,,,,,,171.463,163.762,,204.5992,223.4324,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5552,17/9/2012
13,13,181.9445,180.4896,180.7947,180.8876,182.0734,170.1994,179.798,173.5877,171.0931,,,,,,171.463,163.762,,204.6129,223.4261,181.893,,,173.2,173.2,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5552,17/9/2012
14,14,181.4042,180.6784,181.9186,180.334,182.4066,170.2778,179.5955,173.5731,171.1045,,,,,,171.463,163.762,,204.6276,223.4551,181.893,,,173.2,173.2,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5552,17/9/2012
15,15,180.9335,180.567,181.2384,180.1833,181.5691,170.2624,178.5731,173.5528,171.0827,,,,,,171.463,163.762,,204.6333,223.4161,181.893,,,173.2,173.2,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5552,17/9/2012
16,16,180.9419,179.4655,180.7729,180.1922,181.5595,170.1118,178.1797,173.5682,171.0454,,,,,,171.463,163.762,,205.1951,223.5549,181.893,,,173.2,173.2,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5552,17/9/2012
17,17,187.901,179.1837,187.6673,185.7461,190.8787,169.3594,177.7099,173.5712,171.0474,,,,,,171.463,163.762,,211.7948,223.3795,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4102,17/9/2012
18,18,183.7356,179.1547,181.5976,180.9565,,169.352,177.9459,173.5666,171.0655,,,,,,171.463,163.762,,211.7869,223.4903,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4892,17/9/2012
19,19,182.0902,179.1244,180.6427,180.1167,,169.358,179.0144,173.5553,171.0689,,,,,,171.463,163.762,,212.0414,223.5174,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7449,17/9/2012
20,20,184.8078,179.1498,182.8502,180.2044,,169.3914,179.1375,173.5799,171.0518,,,,,,171.463,163.762,,211.8694,223.4872,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.3293,17/9/2012
21,21,,183.6036,,187.4321,,169.3909,182.1984,173.587,171.0322,,,,,,171.463,163.762,,212.0162,223.5732,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.4356,17/9/2012
22,22,,,,,,169.3777,193.8931,173.0185,171.0086,,,,,,171.463,163.762,,211.7757,223.6038,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.1901,164.8438,17/9/2012
23,23,,,,,,169.37,,172.9938,171.0101,,,,,,171.463,,,211.706,223.2161,,,,173.2,173.2,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.1424,164.7454,17/9/2012
0,00,,,,,,169.3797,,173.1179,171.0173,,,,,,171.463,,,211.7273,223.1802,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3289,165.2057,18/9/2012
1,01,,,,,,169.3775,,,170.9908,,,,,,171.463,,,211.8962,223.2757,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.339,164.4639,18/9/2012
2,02,,,,,,169.387,,,170.9952,,,,,,171.463,,,212.056,223.278,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.4325,164.6343,18/9/2012
3,03,,,,,,169.3938,,,171.0026,,,,,,171.463,163.762,,212.1607,223.288,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.3785,164.537,18/9/2012
4,04,,,,,,169.3805,,173.1749,170.9919,,,,,,171.463,163.762,,212.1607,223.288,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.3696,164.4936,18/9/2012
5,05,,,,,,169.385,,173.4918,170.9993,,,,,,171.463,163.762,,212.1503,223.288,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4518,18/9/2012
6,06,,,,,,169.3992,,173.5788,171.1055,,,,,,171.463,163.762,,211.8484,223.2805,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4477,18/9/2012
7,07,,184.7758,194.906,,,169.3986,181.1955,173.7052,171.5964,,,,,,171.463,163.762,,211.8484,223.2244,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4477,18/9/2012
8,08,184.4291,179.1926,181.8317,184.8055,,169.372,176.9135,173.6639,171.6369,,,,,,171.463,163.762,,211.8839,223.3996,,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.4477,18/9/2012
9,09,180.995,179.2302,180.5972,181.4578,184.6165,169.3928,175.8973,173.6521,171.6119,,,,,,171.463,163.762,,211.65,223.4724,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,,65.595,159.3696,164.4058,18/9/2012
10,10,180.953,179.4058,180.6344,181.4954,181.6718,169.4317,175.53,173.6799,171.6268,,,,,,171.463,163.762,,205.0087,223.3304,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,,65.595,159.3696,164.478,18/9/2012
11,11,180.9481,179.782,180.7082,181.4504,181.617,169.4636,175.485,173.7018,171.2535,,,,,,171.463,163.762,,204.5335,212.2447,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,,65.595,159.3696,165.0449,18/9/2012
12,12,181.0055,179.2314,180.8322,181.4378,181.6375,169.5847,175.4588,173.7032,171.2923,,,,,,171.463,163.762,,203.6461,207.7545,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.2393,18/9/2012
13,13,182.035,179.3142,180.9057,181.5741,181.7005,169.5966,175.8835,173.702,172.1424,,,,,,171.463,163.762,,203.5825,208.0439,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6604,18/9/2012
14,14,181.5277,179.2717,181.864,181.9905,181.6609,169.6302,177.0399,173.6424,172.127,,,,,,171.463,163.762,,203.5832,207.7107,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.8381,18/9/2012
15,15,181.0342,179.26,181.5185,182.0239,181.654,169.6392,177.5986,173.5583,172.1125,,,,,,171.463,163.762,,208.5832,216.841,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.8482,18/9/2012
16,16,180.9499,179.2432,181.2676,180.2162,191.448,169.6323,178.0978,173.7144,172.1004,,,,,,171.463,163.762,,211.6797,223.7733,,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.0289,18/9/2012
17,17,180.949,180.1753,181.2051,181.205,,169.6328,175.545,173.667,171.1766,,,,,,171.463,163.762,,211.6797,223.3909,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.5682,18/9/2012
18,18,180.9525,179.0976,180.7729,180.1743,184.1042,169.4155,175.3252,173.6184,171.0714,,,,,,171.463,163.762,,205.7765,223.2215,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7055,18/9/2012
19,19,180.9524,179.1385,180.8016,180.2101,181.6211,169.3565,175.3162,173.5396,171.057,,,,,,171.463,163.762,,209.7126,223.5557,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7055,18/9/2012
20,20,182.4384,179.1412,180.7764,180.2524,185.1589,169.3763,175.4226,173.5594,171.0397,,,,,,171.463,163.762,,211.7836,223.4453,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7026,18/9/2012
21,21,,179.1911,186.9159,183.6666,,169.3696,175.4343,173.5377,171.022,,,,,,171.463,163.762,,211.7999,223.4562,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7067,18/9/2012
22,22,,188.6491,,,,169.3564,185.6135,172.9351,170.9909,,,,,,171.463,163.762,,211.7999,223.261,,,,173.2,173.2,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6682,18/9/2012
23,23,,,,,,169.3474,200.094,172.9756,171.004,,,,,,171.463,163.762,,211.7999,223.3149,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.2597,18/9/2012
0,00,,,,,,169.4266,200.094,173.1163,170.9936,,,,,,171.463,163.762,,211.6834,223.316,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.3696,165.0191,19/9/2012
1,01,,,,,,170.2403,200.094,173.7125,170.9882,,,,,,171.463,163.762,,211.8778,223.3368,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.3943,165.3042,19/9/2012
2,02,,,,,,170.2318,200.094,173.5973,171.0133,,,,,,171.463,163.762,,211.8327,223.4207,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.4576,165.0439,19/9/2012
3,03,,,,,,170.2444,200.094,,171.0028,,,,,,171.463,163.762,,211.6193,223.4071,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,164.4627,19/9/2012
4,04,,,,,,170.2205,200.094,173.2798,171.0181,,,,,,171.463,163.762,,211.6503,223.389,,,,173.2,,,,,64.199,,,,,171.782,,65.595,65.595,159.3696,164.986,19/9/2012
5,05,,,,,,170.2231,200.094,173.5775,170.9834,,,,,,171.463,163.762,,211.5595,223.3587,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,166.7893,19/9/2012
6,06,,,,,,170.2287,200.094,173.7004,171.0181,,,,,,171.463,163.762,,211.9316,223.348,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,166.4918,19/9/2012
7,07,,194.5985,,,,170.2325,184.3922,173.697,171.4218,,,,,,171.463,163.762,,211.8725,223.3976,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.2435,19/9/2012
8,08,185.0441,180.6254,182.6337,,,170.2467,175.4104,173.4952,171.5986,,,,,,171.463,163.762,,211.8098,223.4991,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3427,19/9/2012
9,09,182.2844,179.3,180.5969,184.8772,184.2752,170.262,175.509,173.4266,171.6228,,,,,,171.463,163.762,,211.8704,223.3162,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3325,19/9/2012
10,10,181.4295,179.2898,180.681,184.0775,181.6198,170.2857,175.8527,173.7023,171.6933,,,,,,171.463,163.762,,204.8603,216.6823,181.893,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3325,19/9/2012
11,11,182.7615,179.3622,180.7006,184.4696,181.6732,170.3606,177.0009,173.6926,171.4311,,,,,,171.463,163.762,,204.0133,207.8585,181.893,,,173.2,173.2,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3325,19/9/2012
12,12,181.1716,179.317,180.7128,182.5453,181.7102,170.4943,176.9108,173.6961,171.1349,,,,,,171.463,163.762,,204.6044,207.791,181.893,,,173.2,173.2,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.36,19/9/2012
13,13,182.0707,180.2183,180.744,181.7132,181.8801,170.565,175.8923,173.6934,171.6264,,,,,,171.463,163.762,,204.6157,207.6506,181.893,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.2738,164.3648,19/9/2012
14,14,182.2519,179.6166,180.7588,182.5559,182.711,170.5767,175.9157,173.7023,171.7231,,,,,,171.463,163.762,,204.6015,207.662,181.893,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3603,19/9/2012
15,15,184.4809,179.2037,180.767,182.7256,181.706,170.5412,176.0159,173.71,171.7167,,,,,,171.463,163.762,,204.8911,211.2237,181.893,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3603,19/9/2012
16,16,181.071,179.2169,180.8111,186.3422,182.035,170.58,178.1016,173.6965,172.0007,,,,,,171.463,163.762,,211.9893,223.3601,,,,173.2,,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3603,19/9/2012
17,17,189.0188,179.151,180.8155,190.7718,190.9551,170.2228,176.9703,173.6556,171.2387,,,,,,171.463,163.762,,211.925,223.4055,,,,173.2,173.2,,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3676,164.5854,19/9/2012
18,18,181.1235,179.1082,180.7102,181.9022,181.5416,169.7639,175.5473,173.6831,171.2013,,,,,,171.463,163.762,,212.043,223.527,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5641,19/9/2012
19,19,184.1296,179.0751,180.6384,180.1312,185.6063,169.6565,175.4404,173.6988,171.1835,,,,,,171.463,163.762,,211.9283,223.3328,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5428,19/9/2012
20,20,,180.6706,184.7751,184.891,,170.27,175.4642,173.698,171.2115,,,,,,171.463,163.762,,211.8759,223.2517,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5909,19/9/2012
21,21,,195.1497,,,,169.5177,175.4766,173.6997,171.1872,,,,,,171.463,163.762,,211.8056,223.3596,,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5554,19/9/2012
22,22,,,,,,169.3572,193.0482,173.6073,171.1876,,,,,,171.463,163.762,,211.8242,223.5478,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,166.6802,19/9/2012
23,23,,,,,,169.3919,200.094,,171.1782,,,,,,171.463,163.762,,211.8242,223.5179,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,166.8867,19/9/2012
0,00,,,,,,169.4149,200.094,,171.1475,,,,,,171.463,163.762,,211.8242,223.2519,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,166.7079,20/9/2012
1,01,,,,,,169.4233,200.094,,171.1725,,,,,,,163.762,,211.8089,223.3827,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,166.6476,20/9/2012
2,02,,,,,,169.4249,200.094,,171.1529,,,,,,171.463,163.762,,211.6901,223.5348,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.4331,166.1612,20/9/2012
3,03,,,,,,169.4078,200.094,,171.1283,,,,,,171.463,163.762,,211.545,223.6221,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,166.6616,20/9/2012
4,04,,,,,,169.4053,200.094,,171.1359,,,,,,171.463,163.762,,211.5595,223.511,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,166.3113,20/9/2012
5,05,,,,,,169.4136,200.094,,171.1406,,,,,,171.463,163.762,,211.5595,223.5143,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,166.5511,20/9/2012
6,06,,,,,,169.3982,200.094,,171.1223,,,,,,171.463,163.762,,211.8562,223.3578,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,166.4469,20/9/2012
7,07,,,196.405,,,169.4148,195.9086,173.5995,171.5517,,,,,,171.463,163.762,,211.9444,223.201,,,,173.2,,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,165.9879,20/9/2012
8,08,191.0276,188.4364,183.4263,,,169.417,175.2746,173.6983,171.7125,,,,,,171.463,163.762,,211.7174,223.1489,,,,173.2,,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3646,20/9/2012
9,09,180.8715,181.166,180.5681,184.0601,184.2212,169.4285,176.6509,173.6556,171.8115,,,,,,171.463,163.762,,211.7499,223.4719,,,,173.2,,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3018,164.6825,20/9/2012
10,10,182.2431,180.6692,180.6707,181.4686,181.7416,169.9047,178.7656,173.6669,171.8647,,,,,,171.463,,,204.8479,223.4989,181.893,,,173.2,,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.5615,164.6145,20/9/2012
11,11,182.2933,180.7047,180.7219,181.5128,181.6663,170.0945,178.6973,173.6731,171.6964,,,,,,171.463,,,204.6251,223.0644,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.5337,164.5813,20/9/2012
12,12,181.4495,180.6772,180.7645,181.489,181.6978,169.5673,176.1279,173.6824,171.9448,,,,,,171.463,,,204.6238,223.0835,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.5136,164.602,20/9/2012
13,13,182.0354,180.8544,180.8432,181.4929,181.9816,169.9231,175.7126,173.6734,172.3036,,,,,,171.463,,,204.6249,223.1496,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.5516,164.2767,20/9/2012
14,14,181.7493,181.5244,181.5303,181.5337,182.4697,170.4436,175.8168,173.6978,172.3471,,,,,,171.463,,,204.6211,223.0611,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.5654,164.295,20/9/2012
15,15,181.1202,180.9483,180.8674,181.5555,181.6321,169.7251,176.1411,173.6302,172.4021,,,,,,171.463,163.762,,204.4946,223.0928,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.4602,164.5588,20/9/2012
16,16,181.0196,180.9359,180.8631,181.5512,181.6321,169.4748,176.9235,173.0384,172.1429,,,,,,171.463,163.762,,211.1792,223.501,,,,173.2,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5929,20/9/2012
17,17,181.0558,180.8667,180.8308,181.6066,181.5978,168.9428,175.7348,173.2443,171.8124,,,,,,171.463,163.762,,211.6929,223.2755,,,,173.2,173.2,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6686,20/9/2012
18,18,181.0376,180.8717,180.7483,181.6729,181.6075,168.8633,175.5273,173.621,171.7866,,,,,,171.463,163.762,,205.6658,223.2009,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6367,20/9/2012
19,19,180.9335,180.3205,180.6747,181.676,181.5444,168.8098,175.4415,173.5038,171.7501,,,,,,171.463,163.762,,204.1626,223.3667,181.893,,,173.2,173.2,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.7979,20/9/2012
20,20,180.9646,179.1275,180.6758,181.7135,181.5814,168.827,175.5467,173.2667,171.7109,,,,,,171.463,163.762,,208.0948,223.5032,181.893,,,173.2,,173.2,173.2,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6247,20/9/2012
21,21,182.7109,179.1455,181.2703,187.0613,185.5798,168.8119,175.4788,173.6768,171.6967,,,,,,171.463,163.762,,212.0384,223.6283,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6333,20/9/2012
22,22,,183.1727,191.3359,,,168.8265,175.5263,173.2233,171.7402,,,,,,171.463,163.762,,212.0788,223.6221,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.4449,164.6826,20/9/2012
23,23,,,,,,168.8333,188.0752,173.0521,171.7463,,,,,,171.463,,,212.0162,223.6221,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.4418,165.4937,20/9/2012
0,00,,,,,,168.9571,,173.0221,171.7324,,,,,,171.463,,,212.0162,223.5754,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.476,165.5038,21/9/2012
1,01,,,,,,169.5057,,173.1616,171.7275,,,,,,171.463,163.762,,211.8932,223.5715,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.4179,165.515,21/9/2012
2,02,,,,,,169.4982,,,171.6945,,,,,,171.463,163.762,,211.813,223.3479,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,165.3437,21/9/2012
3,03,,,,,,169.515,,173.4008,175.3293,,,,,,171.463,163.762,,211.7999,223.3217,,,,173.2,,,,,64.199,,,,,,,65.595,65.595,159.3696,164.8073,21/9/2012
4,04,,,,,,169.51,192.8167,173.5631,,,,,,,171.463,163.762,,211.7999,223.3217,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5592,21/9/2012
5,05,,,,,,169.5107,176.7678,173.5381,,,,,,,171.463,163.762,,211.7999,223.3217,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.3287,21/9/2012
6,06,,180.8641,,,,169.4647,175.2295,173.5404,,,,,,,171.463,163.762,,211.7999,223.3217,,,,173.2,,,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.6261,21/9/2012
7,07,191.5203,179.1674,192.2681,183.2344,,169.419,176.707,173.5873,,,,,,,171.463,163.762,,211.8115,223.4801,,,,173.2,,173.2,,,64.199,,,,173.296,171.782,,65.595,65.595,159.3696,164.5284,21/9/2012
