,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
17,17,,,,,,,157.163,159.6732,,,,,,,156.328,148.261,,,191.2358,,,,,50,,155.937,155.937,156.328,156.328,,64.199,64.199,,,,,,,66.857,66.857,143.6073,150.7038,11/8/2013
18,18,173.4087,,170.1018,,,156.6035,155.0119,159.657,161.5724,,229.485,,,,156.328,148.261,,,191.2467,,,,,50,,155.937,155.937,156.328,156.328,,64.199,64.199,,,,157.306,,,66.857,66.857,143.6073,149.951,11/8/2013
19,19,165.1775,,163.5746,,,154.9646,155.0456,159.6167,155.5895,,,,,,156.328,148.261,,,191.2014,,,,,50,,155.937,155.937,156.328,156.328,,64.199,64.199,,,,157.306,,,66.857,66.857,143.6073,150.9776,11/8/2013
20,20,176.9781,,166.055,,,154.9682,155.0436,159.4412,155.7429,,,,,,156.328,148.261,,,191.2742,,,,,50,,155.937,155.937,156.328,156.328,,64.199,64.199,,,,157.306,,,66.857,66.857,143.6073,150.9639,11/8/2013
21,21,,,,,,154.9539,155.0241,159.9043,163.3269,,,,,,156.328,148.261,,,191.3214,,,,,50,,155.937,155.937,156.328,156.328,,64.199,64.199,,,,,,,66.857,66.857,143.6073,150.5396,11/8/2013
22,22,,,,,,154.9781,155.0492,159.8104,,,,,,,156.328,148.261,,,191.2979,,,,,50,,155.937,155.937,156.328,156.328,,64.199,64.199,,,,,,,66.857,66.857,143.6073,150.5296,11/8/2013
23,23,,,,,,154.9477,155.0436,159.6732,,,,,,,,148.261,,,191.3177,,,,,,,155.937,155.937,,,,64.199,64.199,,,,,,,66.857,66.857,143.6073,149.7927,11/8/2013
0,0,,,,,,154.8311,154.928,159.5691,,,,,,,,148.159,,,191.2337,,,,,,,155.48,155.48,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.6916,12/8/2013
1,1,,,,,,154.8544,154.9432,159.5691,,,,,,,,148.159,,,191.1856,,,,,50,,155.48,155.48,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.6916,12/8/2013
2,2,,,,,,154.8683,154.9299,159.5692,,,,,,,,148.159,,,191.2319,,,,,50,,155.48,155.48,,,,64.199,64.199,,,,,,,66.857,66.857,143.6127,149.7478,12/8/2013
3,3,,,,,,154.8278,154.9168,159.5691,,,,,,,,148.159,,,191.2338,,,,,50,,155.48,,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.6643,12/8/2013
4,4,,,,,,154.8441,154.9113,159.5692,,,,,,,156.226,148.159,,,191.2881,,,,,50,,155.48,,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.4065,12/8/2013
5,5,,,,,,154.8414,154.9201,159.5693,,,,,,,156.226,148.159,,,191.3203,,,,,50,,155.48,,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.8033,12/8/2013
6,6,,,,,,154.8376,154.9122,159.5692,164.5391,,,,,,156.226,148.159,,,191.3554,,,,,50,,143.607,143.607,,157.3,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.8135,12/8/2013
7,7,,,,,,154.8577,154.9343,159.5892,156.4225,,,,,,156.226,148.159,,,190.9007,,,,,50,,143.607,143.607,,157.3,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.8446,12/8/2013
8,8,166.652,177.2189,165.629,,,154.8929,154.9067,160.1382,156.3669,,,,,,156.226,148.159,,,191.133,,,,,50,,143.607,143.607,157.3,157.3,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.5326,12/8/2013
9,9,164.717,166.2883,163.7057,167.7249,,154.941,154.946,160.2253,156.4755,,,,,,156.226,148.159,,,191.0611,,,,,50,,143.607,143.607,157.3,157.3,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.69,12/8/2013
10,10,164.6906,163.6692,163.6292,165.8673,180.547,155.0793,154.9927,160.212,156.4702,,,,,,156.226,148.159,,,191.2205,,,,,50,,143.607,143.607,157.3,157.3,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.3708,12/8/2013
11,11,164.7968,164.5479,164.0991,165.9046,169.1048,155.341,155.1329,160.2287,156.4488,,,,,,156.226,148.159,,,191.2189,,,,,50,,143.607,143.607,157.3,157.3,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.6291,12/8/2013
12,12,164.8487,164.5621,164.6172,165.8634,167.2504,156.0971,155.3547,160.2318,156.4947,,,,,,156.226,148.159,,,191.1012,,,,,50,,143.607,143.607,157.3,157.3,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.6666,12/8/2013
13,13,164.8205,164.3887,164.6579,165.8416,167.2715,156.198,155.8826,160.2301,156.4799,,,,,,156.226,148.159,,,191.1066,,,,,50,,143.607,143.607,157.3,157.3,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.6489,12/8/2013
14,14,164.7959,163.331,164.6746,165.8151,167.2318,156.1752,156.076,160.2315,156.4727,,231.466,,,,156.226,148.159,,,191.0538,,,,,50,,143.607,143.607,157.3,157.3,,64.199,64.199,,,,157.197,,,66.857,66.857,143.7265,150.1814,12/8/2013
15,15,164.8444,163.3083,164.6858,167.6438,174.6212,156.1482,155.6837,160.2379,156.1016,,231.466,,,,156.226,148.159,,,191.1505,,,,,50,,143.607,143.607,157.3,157.3,,64.199,64.199,,,,157.197,,,66.857,66.857,143.5582,149.5827,12/8/2013
16,16,164.8238,163.3165,164.7105,169.4964,169.7949,156.1057,155.3083,160.1376,155.975,231.466,231.466,,,,156.226,148.159,,,190.8825,,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,157.5816,150.2772,12/8/2013
17,17,164.8518,163.3237,164.7107,165.6276,167.1302,156.0764,154.9854,160.1578,155.9546,,,,,,156.226,,,,184.9775,,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,151.0286,12/8/2013
18,18,164.8395,163.2962,164.6759,165.248,167.1922,155.9185,154.9151,160.1438,155.9689,,231.466,,,,156.226,,,,184.7703,,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,149.315,12/8/2013
19,19,164.8576,163.2745,164.6777,164.9361,167.2009,155.9407,154.9214,160.1447,155.9549,,231.466,,,,156.226,,,,184.7885,,166.707,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,149.7603,12/8/2013
20,20,165.1136,163.3974,164.6964,166.4799,168.908,155.9201,154.9384,159.6925,155.9878,,231.466,,,,156.226,,,,185.9866,,166.707,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.8458,12/8/2013
21,21,173.2651,173.3042,164.8591,179.8309,,155.533,154.9612,159.6886,155.988,,,,,,156.226,,,,191.0625,,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.014,12/8/2013
22,22,178.8656,,172.3455,179.9835,,154.9518,155.1036,159.8926,155.9808,,,,,,156.226,,,,191.034,,,,,50,,143.607,143.607,156.828,,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.7702,12/8/2013
23,23,,,,179.9824,,154.8518,155.138,160.0171,155.9443,,,,,,156.226,,,,191.0267,,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,149.7572,12/8/2013
0,0,,,,179.982,,154.8517,155.083,159.754,157.0639,,,,,,156.226,,,,191.06,,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,150.9634,13/8/2013
1,1,,,,179.9771,,154.8561,155.1198,,165.9856,,,,,,156.226,,,,191.1277,,,,,50,,143.607,143.607,156.828,,,64.199,64.199,,,,,,,66.857,66.857,,150.7089,13/8/2013
2,2,,,,179.978,,155.7013,154.9505,,,,,,,,156.226,,,,191.0809,,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,150.2372,13/8/2013
3,3,,,,179.9785,,154.8659,154.9355,,,,,,,,156.226,,,,191.0994,,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,149.3088,13/8/2013
4,4,,,,179.984,,154.8644,154.9298,,,,,,,,156.226,,,,191.1016,202.178,,,,50,,143.607,143.607,156.828,,,64.199,64.199,,,,,,,66.857,66.857,,149.6908,13/8/2013
5,5,,,,179.984,,154.8762,154.9408,,169.286,,,,,,156.226,,,,191.0321,202.1605,,,,50,,143.607,143.607,156.828,,,64.199,64.199,,,,,,,66.857,66.857,,149.9957,13/8/2013
6,6,,,,179.984,,154.8442,154.946,,158.9064,,,,,,156.226,,,,191.0864,201.3958,,,,50,,143.607,143.607,156.828,,,64.199,64.199,,,,,,,66.857,66.857,,150.1163,13/8/2013
7,7,,,,179.984,,154.8729,154.9587,159.9492,156.5697,,,,,,156.226,,,,191.0933,201.1735,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.3411,13/8/2013
8,8,167.5118,166.6368,167.3428,179.984,,154.9288,154.9351,160.1891,156.8341,,,,,,156.226,,,,190.9578,201.592,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,151.3201,13/8/2013
9,9,164.6906,163.3526,164.5588,168.277,169.8119,154.9943,155.1683,160.1801,156.8379,,,,,,156.226,,,,187.8837,201.3113,166.707,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,152.2111,13/8/2013
10,10,164.7614,163.3482,164.5922,164.8878,167.2021,155.0099,155.4515,160.1805,156.8456,,,,,,156.226,,,,184.6227,197.8688,166.707,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,151.4848,13/8/2013
11,11,164.8063,163.3825,164.6233,164.8094,167.2306,155.0494,155.4205,160.236,156.8693,,,,,,156.226,,,,184.7893,191.4429,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.5439,13/8/2013
12,12,164.8466,163.3487,164.6431,164.8238,167.2232,155.1529,155.3273,160.1782,156.853,,,,,,156.226,,,,184.7904,200.6279,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.6027,13/8/2013
13,13,164.8846,163.335,164.6664,164.8393,167.2653,155.1599,155.3631,160.1818,156.4115,,,,,,156.226,,,,184.7904,194.8816,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.6347,13/8/2013
14,14,164.9778,163.3169,164.6778,164.7957,167.2269,155.1092,155.389,160.172,156.0046,,,,,,156.226,,,,184.7898,191.0803,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.0362,13/8/2013
15,15,164.9859,163.3126,164.6786,164.7687,167.2269,155.1361,155.3645,160.1485,155.9945,,,,,,156.226,,,,184.659,195.1563,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.1911,13/8/2013
16,16,164.9571,163.3351,164.6602,164.7874,167.2294,155.1368,155.3512,160.172,156.0275,,,,,,156.226,,,,188.3373,201.5485,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,149.6919,13/8/2013
17,17,164.9633,163.3608,163.7847,165.4403,175.1257,155.1348,155.0743,160.1517,156.0038,,,,,,156.226,,,,191.3605,201.6483,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.1568,13/8/2013
18,18,164.9211,163.2939,163.5072,165.3713,168.5117,154.9895,154.9644,160.0882,155.9324,,,,,,156.226,,,,187.0253,194.2282,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,149.8189,13/8/2013
19,19,164.9134,163.3128,163.5083,164.7384,167.16,154.8802,154.9322,160.0896,155.9123,,,,,,156.226,,,,184.967,190.6113,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,149.6016,13/8/2013
20,20,165.2431,163.3291,163.8823,169.5993,169.209,154.9173,154.9592,159.6634,155.9534,,,,,,156.226,,,,190.9753,201.5074,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,149.7274,13/8/2013
21,21,174.4845,168.7295,168.8063,179.9804,,154.9126,154.9646,159.732,155.9363,,,,,,156.226,,,,190.9554,201.7756,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,149.9947,13/8/2013
22,22,,,178.771,179.9769,,155.6454,154.9406,,155.9525,,,,,,156.226,,,,191.1291,201.5388,,,,50,,143.607,143.607,,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,,150.423,13/8/2013
23,23,,,,179.9819,,155.3111,154.96,,155.9543,,,,,,156.226,,,,191.2346,201.4104,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,150.7364,13/8/2013
0,0,,,,179.9805,,154.8845,154.9672,,155.9533,,,,,,156.226,,,,191.1961,201.5889,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,150.167,14/8/2013
1,1,,,,179.9759,,154.8867,155.1651,,155.9596,,,,,,156.226,,,,191.1523,201.9935,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,150.7264,14/8/2013
2,2,,,,179.9776,,154.8671,155.1504,,155.9498,,,,,,156.226,,,,191.0676,201.7811,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,151.0964,14/8/2013
3,3,,,,179.978,,154.8753,155.0992,,155.9434,,,,,,,,,,191.0835,201.3028,,,,50,,143.607,143.607,,,,64.199,64.199,,,,,,,66.857,66.857,,150.6259,14/8/2013
4,4,,,,179.9796,,154.8747,154.9402,,155.9434,,,,,,156.226,,,,191.1114,201.1765,,,,50,,143.607,143.607,,156.828,,64.199,64.199,,,,,,,66.857,66.857,,150.114,14/8/2013
5,5,,,,179.9723,,154.8496,154.9119,,155.9331,,,,,,156.226,,,,191.1048,201.1598,,,,50,,143.607,143.607,,156.828,,64.199,64.199,,,,,,,66.857,66.857,,150.4118,14/8/2013
6,6,,,,179.9772,,154.8897,155.1321,,155.9204,,,,,,156.226,,,,191.102,201.6036,,,,50,,143.607,143.607,,156.828,,64.199,64.199,,,,,,,66.857,66.857,172.3982,149.9994,14/8/2013
7,7,,,,179.9718,,154.8733,155.1752,,155.9672,,,,,,156.226,,,,191.0914,202.006,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,,,,66.857,66.857,149.3803,150.8657,14/8/2013
8,8,,168.3526,167.572,179.977,,155.0068,155.2221,160.0056,156.235,,,,,,156.226,148.159,,,191.132,202.178,,,,50,,143.607,143.607,156.828,156.828,,64.199,64.199,,,,157.197,,,66.857,66.857,143.5058,149.9423,14/8/2013
9,9,,163.2734,163.3672,179.9827,,154.9999,155.2325,160.2338,156.3841,,,,,,156.226,148.159,,,191.271,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.7306,14/8/2013
10,10,179.074,163.3152,163.3826,175.3276,,155.0668,155.5298,160.2316,156.3875,,,,,,156.226,148.159,,,191.1078,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.9301,14/8/2013
11,11,179.073,163.3596,163.3815,164.3418,,155.0464,155.4257,160.233,156.2451,,,,,,156.226,148.159,,,191.0195,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.8978,14/8/2013
12,12,178.9192,163.4219,163.4681,164.7522,,155.1215,155.1591,160.2302,156.0467,,,,,,156.226,148.159,,,191.0394,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,151.2414,14/8/2013
13,13,173.8236,163.3522,163.4363,164.7441,,155.071,155.3527,160.2315,156.0196,,,,,,156.226,148.159,,,191.068,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,151.2336,14/8/2013
14,14,164.8624,163.3597,163.4871,164.761,,154.7937,155.4157,160.2313,156.005,,,,,,156.226,148.159,,,191.0564,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.8641,14/8/2013
15,15,164.9356,163.3721,163.5297,164.7635,174.5787,154.5746,155.4177,160.2329,158.605,,,,,,156.226,148.159,,,188.8705,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.0865,14/8/2013
16,16,164.9515,163.3512,163.5393,164.8249,168.6083,154.346,155.4374,160.2341,,,,,,,156.226,148.159,,,187.2918,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,151.0091,14/8/2013
17,17,164.9625,163.3606,163.5651,178.1277,179.3434,154.2902,155.4277,160.2338,,,,,,,156.226,148.159,,,191.0201,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.4298,14/8/2013
18,18,164.625,163.3345,163.5428,170.2651,168.9546,154.1747,155.3257,160.2348,158.9298,,,,,,156.226,148.159,,,189.3949,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.4727,14/8/2013
19,19,163.7259,163.3347,163.5379,166.6884,170.1592,154.1228,155.2014,160.2334,156.45,,,,,,156.226,148.159,,,187.1964,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.3719,14/8/2013
20,20,163.9528,165.1584,163.5884,170.9939,,154.1337,155.1041,160.2722,156.4665,,,,,,156.226,148.159,,,191.1077,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.2633,14/8/2013
21,21,178.3285,,175.328,179.9802,,154.1474,155.1163,159.8303,157.5624,,,,,,156.226,148.159,,,191.0103,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.4125,14/8/2013
22,22,179.0234,,178.8322,179.9783,,154.1193,155.2573,159.6968,164.3305,,,,,,156.226,148.159,,,191.291,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,151.2446,14/8/2013
23,23,,,178.896,179.984,,154.1139,155.0432,159.6667,,,,,,,156.226,148.159,,,191.2696,,,,,50,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.9972,14/8/2013
0,0,,,,179.9834,,154.1084,161.6305,,,,,,,,156.226,148.159,,,190.9897,,,,,50,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,151.1151,15/8/2013
1,1,,,,179.9747,,156.3899,,,,,,,,,156.226,148.159,,,190.9883,,,,,50,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.505,151.0874,15/8/2013
2,2,,,,179.9772,,,,,,,,,,,156.226,148.159,,,190.9973,,,,,50,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.5686,149.5243,15/8/2013
3,3,,,,179.974,,,,,,,,,,,156.226,148.159,,,191.0389,,,,,50,,141.66,141.66,,,,64.199,64.199,,,,,,,66.857,66.857,143.5063,149.9612,15/8/2013
4,4,,,,179.9725,,,,,,,,,,,156.226,148.159,,,191.0806,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.7741,15/8/2013
5,5,,,,179.9803,,155.7262,,,,,,,,,156.226,148.159,,,191.0405,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.8662,15/8/2013
6,6,,,,,,154.0018,,,,,,,,,156.226,148.159,,,191.0053,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.6067,15/8/2013
7,7,,,,,,154.2328,157.0312,,169.2308,,,,,,156.226,148.159,,,190.9546,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.0682,15/8/2013
8,8,177.3697,,,,,154.9524,155.5429,160.0156,158.6572,,,,,,156.226,148.159,,,191.082,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.7317,15/8/2013
9,9,175.4395,175.3704,177.4473,,,154.9242,154.9849,160.232,156.4016,,,,,,156.226,148.159,,,191.0813,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.912,15/8/2013
10,10,176.4729,163.4271,165.0035,171.1882,,154.8146,155.0485,160.2297,156.3879,,,,,,156.226,148.159,,,191.1443,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.6449,15/8/2013
11,11,175.9232,163.3486,164.7387,167.7372,,154.1509,155.0761,160.2417,156.3957,,,,,,156.226,148.159,,,191.1827,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.9532,15/8/2013
12,12,176.0977,163.3717,164.8969,169.2828,,154.2944,155.1651,160.2269,156.0558,,,,,,156.226,148.159,,,191.0709,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.7277,15/8/2013
13,13,172.2327,163.4649,164.8856,164.7184,170.4664,154.3227,155.2185,160.2321,156.0132,,,,,,156.226,148.159,,,188.4681,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.5088,15/8/2013
14,14,168.1188,163.408,164.9349,164.7653,167.2666,155.0394,155.4281,160.2324,156.0323,,,,,,156.226,148.159,,,191.1135,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.3255,15/8/2013
15,15,168.9484,163.3803,164.7976,164.7263,167.2493,155.3615,155.932,160.2321,155.9974,,,,,,156.226,148.159,,,191.1781,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.0533,15/8/2013
16,16,164.2421,166.0571,164.334,168.1076,169.9961,155.338,155.9799,160.2292,156.0266,,,,,,156.226,148.159,,,191.1592,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.8957,15/8/2013
17,17,167.5976,,163.905,,,155.3434,155.5009,160.2348,156.0034,,,,,,156.226,148.159,,,191.1266,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,144.4915,150.9214,15/8/2013
18,18,170.4464,165.5316,163.8841,174.2319,,154.785,155.232,160.2396,156.003,231.466,231.466,,,,156.226,148.159,,,191.0654,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.6499,149.6148,15/8/2013
19,19,165.5706,163.2951,163.8933,165.1891,,155.0003,154.8307,160.2154,155.9769,231.466,231.466,,,,156.226,148.159,,,191.027,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,145.7841,149.9327,15/8/2013
20,20,167.8431,164.1008,164.4421,168.046,,154.9844,154.7979,159.7819,155.9776,,231.466,,,,156.226,148.159,,,191.2562,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,146.1473,149.7189,15/8/2013
21,21,,177.5971,173.9798,,,154.9968,154.812,159.7192,155.9777,,,,,,156.226,148.159,,,191.069,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.7926,15/8/2013
22,22,,,178.7499,,,154.9883,154.976,,157.5444,,,,,,156.226,148.159,,,190.9974,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.4516,15/8/2013
23,23,,,,,,154.9841,154.922,,165.6132,,,,,,156.226,148.159,,,191.048,,,,,,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.7729,15/8/2013
0,0,,,,,,154.9752,154.7839,,,,,,,,156.226,148.159,,,191.0147,,,,,,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.6488,16/8/2013
1,1,,,,,,155.0003,154.9502,,,,,,,,156.226,148.159,,,191.0332,,,,,,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.2287,16/8/2013
2,2,,,,,,154.9867,154.8811,,,,,,,,156.226,148.159,,,191.0205,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.5844,149.2729,16/8/2013
3,3,,,,,,154.9837,154.7843,,,,,,,,156.226,,,,190.9752,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.7875,16/8/2013
4,4,,,,,,154.9711,154.7794,,,,,,,,156.226,148.159,,,190.9054,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,149.7095,16/8/2013
5,5,,,,,,154.978,154.8011,,,,,,,,156.226,148.159,,,190.9868,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.0564,16/8/2013
6,6,,,,,,154.9568,154.9309,,,,,,,,156.226,148.159,,,190.9347,,,,,50,,141.66,141.66,,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.363,16/8/2013
7,7,,,,,,154.9454,154.9374,,,,,,,,156.226,148.159,,,190.9263,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,,,,66.857,66.857,143.505,150.2136,16/8/2013
8,8,179.074,,176.6035,,,154.9645,155.1375,159.9861,158.8894,,,,,,156.226,148.159,,,190.9586,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.3749,16/8/2013
9,9,165.7332,,164.3137,,,154.9994,155.203,160.1959,156.4434,,,,,,156.226,148.159,,,190.9456,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.5183,16/8/2013
10,10,163.8781,168.3699,163.5196,,,155.0089,155.2809,160.1818,156.4006,,,,,,156.226,148.159,,,190.9962,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.5737,16/8/2013
11,11,163.9148,163.1743,163.6578,,,155.0449,155.3354,160.1862,156.4173,,,,,,156.226,148.159,,,191.4173,,,,,,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.4111,16/8/2013
12,12,163.9562,163.4163,163.6194,,,155.0286,155.3799,160.1607,156.1946,,,,,,156.226,148.159,,,191.4097,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,150.3487,16/8/2013
13,13,163.9976,163.4433,163.7222,169.7974,,155.1548,155.3999,160.1846,156.4508,,,,,,156.226,148.159,,,191.3855,,,,,50,,141.66,141.66,156.23,156.23,,64.199,64.199,,,,157.197,,,66.857,66.857,143.505,149.4872,16/8/2013
