,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
16,16,,91.9085,89.2219,93.2252,96.8761,,81.3702,82.0967,85.2214,82.525,,,,,,82.3137,80.6287,,,94.8536,99.9184,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5317,78.5333,5/8/2015
17,17,,,96.5409,,,,81.3692,82.0928,85.2872,84.7814,,,,,,82.3137,80.6287,,,94.8913,99.9006,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.558,78.5454,5/8/2015
18,18,,91.0181,,,,,81.3388,82.077,85.146,83.6937,,,,,,82.3137,80.6287,,,94.8847,99.8657,,,84.87,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5179,78.5173,5/8/2015
19,19,,89.0786,,92.3446,,,81.2538,82.0435,85.0326,82.4269,,,,,,82.3137,80.6287,,,94.8822,99.9461,,,84.87,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5424,78.5284,5/8/2015
20,20,,90.5233,,91.5244,,,80.9421,82.0223,84.9701,82.4081,,,,,,82.3137,80.6287,,,94.8787,99.9068,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5462,78.546,5/8/2015
21,21,,96.864,,,,,80.9297,82.0385,85.154,84.2205,,,,,,82.3137,80.6287,,,94.8644,99.8301,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.5868,78.5544,5/8/2015
22,22,,,,,,,81.3049,82.2261,,,,,,,,82.3137,80.6287,,,94.8354,99.8665,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4395,78.4988,5/8/2015
23,23,,,,,,,82.111,89.8565,,,,,,,,,80.6287,,,94.8242,99.8381,,,,58.7,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.3831,78.4828,5/8/2015
0,0,,,,,,,81.3937,,,,,,,,,,80.6287,,,94.8756,99.837,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4108,78.4758,6/8/2015
1,1,,,,,,,,88.2983,,,,,,,,,80.6287,,,94.9146,99.8281,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4452,78.4493,6/8/2015
2,2,,,,,,,,88.5727,,,,,,,,,80.6287,,,94.9285,99.8699,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4721,78.5327,6/8/2015
3,3,,,,,,,,,,,,,,,,,80.6287,,,94.9258,100.0557,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.5807,78.5063,6/8/2015
4,4,,,,,,,,,,,,,,,,,80.6287,,,94.9294,100.0696,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4586,78.4985,6/8/2015
5,5,,,,,,,81.7523,,,,,,,,,,80.6287,,,94.9412,100.0507,,,,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.3689,78.4813,6/8/2015
6,6,,,,,,,80.9008,84.8589,85.154,,,,,,,,80.6287,,,94.9351,100.0003,,,,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.3907,78.4815,6/8/2015
7,7,,,,,,,80.906,82.5503,,89.2221,,,,,,82.3137,80.6287,,,94.895,99.8811,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4453,78.5081,6/8/2015
8,8,,,,,,,80.919,82.4409,85.3984,83.8724,,,,,,82.3137,80.6287,,,94.9148,99.8818,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5315,78.5623,6/8/2015
9,9,,90.4663,,93.618,,,81.105,82.385,85.2435,82.6782,131.277,131.277,,,,82.3137,80.6287,,,94.8878,99.9171,,,,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4644,78.456,6/8/2015
10,10,,89.0935,92.2443,90.4313,,,81.2765,82.4191,85.3589,82.6814,,,,,,82.3137,80.6287,,,94.9207,100.0252,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.506,78.5421,6/8/2015
11,11,,89.1625,89.1128,90.2542,,,81.3191,82.3789,85.407,82.6871,,,,,,82.3137,80.6287,,,95.0407,100.2163,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5207,78.5292,6/8/2015
12,12,,90.283,95.1028,90.2719,,,81.3262,82.4295,85.442,82.696,,,,,,82.3137,80.6287,,,94.9359,100.1389,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4166,78.5099,6/8/2015
13,13,,89.4606,89.7559,90.2789,,,81.3297,82.4497,85.1374,82.6916,,,,,,82.3137,80.6287,,,94.978,99.868,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.48,78.5507,6/8/2015
14,14,,89.2474,89.0911,90.6487,,94.3892,81.4347,82.5866,85.1399,82.7586,,,,,,82.3137,80.6287,,,94.9767,99.9442,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5053,78.5601,6/8/2015
15,15,,89.2509,89.1081,90.8439,,92.3009,81.3114,82.9527,84.9546,82.7322,,,,,,82.3137,80.6287,,,94.9968,99.9201,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5084,78.5169,6/8/2015
16,16,,89.9555,91.1255,91.1317,,94.4705,81.3162,82.9204,84.9303,82.7289,,,,,,82.3137,80.6287,,,94.9885,99.9538,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.7897,78.5692,6/8/2015
17,17,,,96.986,,,,81.1338,82.7922,85.154,84.7532,,,,,,82.3137,80.6287,,,94.9216,99.8828,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5212,78.5381,6/8/2015
18,18,,91.0198,90.924,92.938,,,81.042,82.4135,85.1657,82.6589,,,,,,82.3137,80.6287,,,94.8824,99.8395,,,84.87,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.8051,78.5121,6/8/2015
19,19,,89.1468,89.1005,89.9035,,,80.9869,82.3134,85.0649,82.6646,,,,,,82.3137,80.6287,,,94.8496,99.9718,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.427,78.4897,6/8/2015
20,20,,90.4315,91.2271,90.8328,,,81.005,82.2921,84.9035,82.6646,,,,,,82.3137,80.6287,,,94.8408,99.9822,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6336,78.562,6/8/2015
21,21,,96.864,,,,,81.0181,82.3109,85.2818,84.3269,,,,,,82.3137,80.6287,,,94.842,99.9864,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.7432,78.5183,6/8/2015
22,22,,,,,,,81.0042,82.3001,,,,,,,,82.3137,80.6287,,,94.8267,99.8667,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4811,78.4908,6/8/2015
23,23,,,,,,,81.4632,82.9367,,,,,,,,82.3137,80.6287,,,94.8345,99.93,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.6366,78.503,6/8/2015
0,0,,,,,,,,84.1675,,,,,,,,,80.6287,,,94.8658,99.9943,,,84.87,65,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.7216,78.5073,7/8/2015
1,1,,,,,,,,84.195,,,,,,,,,80.6287,,,94.886,99.9842,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.6443,78.5319,7/8/2015
2,2,,,,,,,,85.4173,,,,,,,,,80.6287,,,94.8927,99.9607,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.5342,78.5098,7/8/2015
3,3,,,,,,,81.3422,93.206,,,,,,,,,80.6287,,,94.9078,99.9522,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4132,78.676,7/8/2015
4,4,,,,,,,80.95,84.1477,,,,,,,,,80.6287,,,94.8831,99.9867,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4525,78.4956,7/8/2015
5,5,,,,,,,80.9432,85.4396,,,,,,,,,80.6287,,,94.8819,99.9956,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4784,78.6333,7/8/2015
6,6,,,,,,,80.9574,85.8379,,,,,,,,82.3137,80.6287,,,94.93,99.985,,,,57.39,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4589,78.5437,7/8/2015
7,7,,,,,,,80.9606,83.8001,,86.9955,,,,,,82.3137,80.6287,,,94.8277,100.116,,,,57.21,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4562,78.5255,7/8/2015
8,8,,,,94.4636,,,80.9636,83.9394,85.1901,83.6581,,,,,,82.3137,80.6287,,,94.8495,100.1192,,,,57.55,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.3844,78.5002,7/8/2015
9,9,,90.3596,89.8955,91.2259,,,80.9803,84.0513,84.9655,82.7042,,131.277,,,,82.3137,80.6287,,,94.9111,100.1116,,,,,62,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4598,78.5525,7/8/2015
10,10,,88.8271,89.1044,90.6495,,,81.0117,84.1754,84.82,82.5722,,,,,,82.3137,80.6287,,,94.8683,100.0854,,,84.87,,62,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.438,78.4885,7/8/2015
11,11,,89.1169,89.1157,90.2695,,,81.0318,84.1226,84.9522,82.4532,,,,,,82.3137,80.6287,,,94.8516,100.0161,,,84.87,,62,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4767,78.4522,7/8/2015
12,12,,89.2654,89.1041,90.2689,98.069,,81.0889,84.3987,84.838,82.6606,131.277,131.277,,,,82.3137,80.6287,,,94.8117,100.014,,,84.87,,62,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4768,78.4018,7/8/2015
13,13,,90.8577,90.1461,90.9598,92.7394,94.5526,81.0987,84.4974,85.1471,82.6879,131.277,131.277,,,,82.3137,80.6287,,,94.826,99.9699,,,84.87,,62,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4357,78.3641,7/8/2015
14,14,,89.2589,89.1026,90.2619,91.4038,92.2457,81.1126,84.4913,85.1334,82.7769,,131.277,,,,82.3137,80.6287,,,94.8488,99.9075,,,84.87,,62,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.3689,78.352,7/8/2015
15,15,,89.2409,92.4773,90.3371,95.1846,94.8092,81.1222,84.3349,84.8727,82.9103,,131.277,,,,82.3137,80.6287,,,94.8379,99.9906,,,84.87,,62,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.3708,78.3652,7/8/2015
16,16,,90.9058,93.5112,91.3206,98.999,,81.1213,84.5921,84.865,82.9065,,,,,,82.3137,80.6287,,,94.8495,100.0428,,,84.87,,62,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6384,78.3939,7/8/2015
17,17,,,96.986,,,,81.1175,83.2396,84.7188,82.8055,,,,,,82.3137,80.6287,,,94.8552,100.0171,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5325,78.434,7/8/2015
18,18,,90.7331,89.9882,91.3963,,,81.0845,82.3442,84.6786,82.6727,,,,,,82.3137,80.6287,,,94.9572,100.0631,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.7361,78.3995,7/8/2015
19,19,,89.2861,89.1053,90.2593,,95.9817,81.0426,82.3354,84.76,82.6737,,,,,,82.3137,80.6287,,,94.8879,100.0854,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.3917,78.3962,7/8/2015
20,20,,89.9382,90.8576,90.4181,,96.5075,81.0297,82.26,84.787,82.6737,,,,,,82.3137,80.6287,,,94.8916,99.933,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4693,78.4412,7/8/2015
21,21,,92.1494,,94.3657,,,81.0456,82.2008,84.8239,83.0055,,,,,,82.3137,80.6287,,,94.8304,99.957,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.544,78.4446,7/8/2015
22,22,,,,,,,81.0467,82.2064,,86.9761,,,,,,82.3137,80.6287,,,94.8637,99.9652,,,84.87,65,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.432,78.4299,7/8/2015
23,23,,,,,,,81.0406,82.21,,,,,,,,82.3137,80.6287,,,94.8566,99.9528,,,,58.74,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.5824,78.4584,7/8/2015
0,0,,,,,,,81.0391,82.2048,,,,,,,,82.3137,80.6287,,,94.8372,99.9335,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4202,78.4108,8/8/2015
1,1,,,,,,,81.0414,82.2398,,,,,,,,82.3137,80.6287,,,94.8536,99.9023,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.5673,78.4417,8/8/2015
2,2,,,,,,,81.0423,83.9248,,,,,,,,82.3137,80.6287,,,94.8799,99.8781,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.7192,78.4531,8/8/2015
3,3,,,,,,,81.0402,83.9268,,,,,,,,,80.6287,,,94.8772,99.8776,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.6607,78.4387,8/8/2015
4,4,,,,,,,81.0351,83.9275,,87.9996,,,,,,82.3137,80.6287,,,94.8237,99.8873,,,,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4323,79.1029,8/8/2015
5,5,,,,,,,81.0407,83.9861,,83.0459,,,,,,82.3137,80.6287,,,94.811,99.8761,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6406,,8/8/2015
6,6,,,,,,,81.0313,83.9756,85.1694,82.6569,,,,,,82.3137,80.6287,,,94.8296,99.8668,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4192,,8/8/2015
7,7,,91.9169,,,,,81.1942,84.0842,84.8883,82.6642,,,,,,82.3137,80.6287,,,95.0592,99.833,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4213,,8/8/2015
8,8,,89.7499,90.3452,91.4416,92.9448,99.4496,81.3089,84.127,84.6777,82.6811,,131.277,,,,82.3137,80.6287,,,,99.7104,,,84.87,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4186,,8/8/2015
9,9,,89.1991,89.0787,90.2723,90.997,92.7916,81.3352,84.1158,84.6696,82.6514,,131.277,,,,82.3137,80.6287,,,,99.8682,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4824,,8/8/2015
10,10,,89.1933,89.0641,90.2598,91.2047,91.977,81.4044,84.1642,84.808,82.6463,,,,,,82.3137,80.6287,,,,98.9778,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.389,,8/8/2015
11,11,,89.2086,89.0726,90.2661,91.2517,92.1417,81.3862,83.6766,84.8218,82.6708,131.277,131.277,,,,82.3137,80.6287,,,,94.1462,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4277,,8/8/2015
12,12,,89.2771,89.1423,90.3129,91.2905,92.2618,81.4669,83.8413,84.8302,82.6493,131.277,,,,,82.3137,80.6287,,,,93.1355,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.3709,,8/8/2015
13,13,,89.2849,89.1549,90.3191,91.2776,92.2922,81.475,84.0844,84.8271,82.5281,131.277,,,,,82.3137,80.6287,,,,92.9709,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.3877,,8/8/2015
14,14,,89.2715,89.1775,90.3289,91.697,92.4584,81.4973,84.0072,84.8336,82.4613,,,,,,82.3137,80.6287,,,,94.8627,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4274,,8/8/2015
15,15,,89.2857,89.3047,90.319,93.4433,94.9141,81.4595,83.184,84.8122,82.4666,131.277,131.277,,,,82.3137,80.6287,,,,100.0473,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.3942,,8/8/2015
16,16,,89.2835,89.1094,89.8745,92.6388,94.2286,81.2306,82.3112,84.8134,82.4666,,,,,,82.3137,80.6287,,,,100.1268,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4354,,8/8/2015
17,17,,89.2877,92.2267,89.7912,,,81.1394,82.4196,84.6599,82.4666,,,,,,82.3137,80.6287,,,,100.0371,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4073,79.224,8/8/2015
18,18,,89.2804,89.889,89.7899,92,92.9741,81.1184,82.4133,84.6515,82.5116,,,,,,82.3137,80.6287,,,,96.9089,,,84.87,,,116.9836,,,82.31,88.78,88.78,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.416,78.6438,8/8/2015
19,19,,89.2671,89.0822,89.7739,91.2604,92.2133,81.1224,82.3668,84.7018,82.6691,,,,,,82.3137,80.6287,,,,92.9688,,,84.87,,,116.9836,,,82.31,88.78,88.78,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4081,78.3947,8/8/2015
20,20,,89.2773,89.103,89.789,91.2683,93.439,81.1243,82.356,84.7231,82.6691,,,,,,82.3137,80.6287,,,,94.7198,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4265,78.4073,8/8/2015
21,21,,89.2939,90.2385,90.415,94.9453,,81.1108,82.2774,84.5048,82.6691,,,,,,82.3137,80.6287,,,,100.0651,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4874,78.3916,8/8/2015
22,22,,89.2932,,96.721,,,81.0849,82.2131,84.5077,82.6691,,,,,,82.3137,80.6287,,,,100.0124,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.556,78.3693,8/8/2015
23,23,,89.2833,,93.3768,,,81.0734,82.2039,84.7221,82.6691,,,,,,82.3137,80.6287,,,,99.8895,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6208,78.4147,8/8/2015
0,0,,89.179,91.4131,89.7686,,,81.0675,82.2077,,82.6719,,,,,,82.3137,,,,,99.9209,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,81.0559,78.4257,9/8/2015
1,1,,90.7781,,92.7113,,,81.0705,82.2045,,82.6685,,,,,,82.3137,,,,,100.0248,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.9381,78.4398,9/8/2015
2,2,,,,,,,81.2408,82.2133,,82.6737,,,,,,82.3137,,,,,100.0594,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5284,78.4231,9/8/2015
3,3,,,,,,,81.3398,82.2185,85.3107,82.6737,,,,,,82.3137,,,,,100.0379,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.488,78.3992,9/8/2015
4,4,,,,,,,81.337,82.3005,85.0984,82.6737,,,,,,82.3137,,,,,100.0399,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5047,78.4141,9/8/2015
5,5,,,,,,,81.3448,82.2693,84.9072,82.6642,,,,,,82.3137,,,,,99.9953,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6202,78.4454,9/8/2015
6,6,,,,,,,81.337,82.2012,,82.6181,,,,,,82.3137,,,,,100.0517,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.5694,78.4555,9/8/2015
7,7,,,,,,,81.3459,82.2064,84.9441,82.6794,,,,,,82.3137,,,,,100.0423,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4736,78.4007,9/8/2015
8,8,,,,,,,81.3622,82.3166,84.6666,82.6668,,,,,,82.3137,,,,,99.9923,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4889,78.4203,9/8/2015
9,9,,,,,,,81.4038,82.4849,84.884,82.6782,,,,,,82.3137,,,,,99.9632,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5114,78.4582,9/8/2015
10,10,,96.864,,,,,81.4191,82.4995,85.1313,82.5398,,,,,,82.3137,,,,,99.9649,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5503,78.406,9/8/2015
11,11,,90.5923,,,,,81.4627,82.3484,84.8764,82.4111,,,,,,82.3137,,,,,99.9795,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6143,78.4426,9/8/2015
12,12,,91.0516,,,,,81.4972,82.4241,84.9232,82.4892,,,,,,82.3137,,,,,99.9382,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.7485,78.4291,9/8/2015
13,13,,,,,,,81.4954,82.44,,82.4779,,,,,,82.3137,,,,,99.8996,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.5592,78.4467,9/8/2015
14,14,,,,,,,81.898,82.4679,,85.1008,,,,,,82.3137,,,,,99.9181,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6232,78.409,9/8/2015
15,15,,,,,,,82.036,82.5022,,84.7832,,,,,,82.3137,,,,,99.8719,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.6562,78.4262,9/8/2015
16,16,,,,,,,82.0113,82.4995,,86.015,,,,,,82.3137,,,,,100.1333,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.5773,78.4254,9/8/2015
17,17,,,,,,,81.5529,82.3694,84.8998,83.6813,131.277,131.277,,,,82.3137,,,,,100.0045,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.4172,78.4619,9/8/2015
18,18,,89.9377,90.8618,92.1074,93.0656,93.5027,81.0391,82.2507,84.623,82.432,131.277,131.277,,,,82.3137,,,,,100.0799,,,84.87,,,116.9836,,,82.31,,88.78,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.3833,78.4404,9/8/2015
19,19,,89.1194,89.0947,89.6365,91.278,92.1847,81.0013,82.2372,84.6128,82.446,,131.277,,,,82.3137,,,,,95.8641,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.4177,78.4357,9/8/2015
20,20,,89.1336,89.0831,89.6384,92.4371,93.0799,81.0158,82.2289,84.3898,82.6376,,,,,,82.3137,,,,,99.7259,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6554,78.4598,9/8/2015
21,21,,90.1767,91.9243,91.5248,,,81.0163,82.2827,84.6006,82.6376,,,,,,82.3137,,,,,99.9387,,,84.87,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,85.376,,92.185,,92.185,80.6351,78.4273,9/8/2015
22,22,,,,,,,81.0136,83.031,,83.4436,,,,,,82.3137,80.6287,,,,99.9669,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.9196,78.6185,9/8/2015
23,23,,,,,,,81.0197,85.6645,,,,,,,,82.3137,80.6287,,,,99.958,,,,,,116.9836,,,82.31,,,,90.2407,87.6123,,82.31,,,,,,92.185,,92.185,80.6137,78.5603,9/8/2015
0,0,,,,,,,76.8534,87.5813,,,,,,,,78.126,76.4193,,,,94.188,,,,,,116.9836,,,78.47,,,,90.2407,87.6123,,79.84,,,,,,92.185,,92.185,76.2146,74.3968,10/8/2015
1,1,,,,,,,77.1019,,,,,,,,,78.126,76.4193,,,,94.2482,,,,,,116.9836,,,78.47,,,,90.2407,87.6123,,79.84,,,,,,92.185,,92.185,76.3199,74.2604,10/8/2015
2,2,,,,,,,77.1086,83.8342,,,,,,,,78.126,76.4193,,,,94.2134,,,,,,116.9836,,,78.47,,85.27,,90.2407,87.6123,,79.84,,,,,,92.185,,92.185,76.1969,74.4302,10/8/2015
3,3,,,,,,,77.1108,78.2275,,,,,,,,78.126,76.4193,,,,94.2415,,,,,,116.9836,,,78.47,,,,90.2407,87.6123,,79.84,,,,,,92.185,,92.185,76.3559,74.2757,10/8/2015
