,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
22,22,,,,,,162.8298,176.9035,,178.864,,,,,,,,,,202.622,213.9372,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,,157.8744,6/2/2013
23,23,,,,,,166.1273,,,178.864,,,,,,164.657,,,,202.5779,213.8296,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,157.791,6/2/2013
0,00,,,,,,,,,178.864,,,,,,164.657,,,,202.6012,213.9593,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,157.9213,7/2/2013
1,01,,,,,,,,,178.864,,,,,,,,,,202.6177,213.4284,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,,158.745,7/2/2013
2,02,,,,,,,,,178.864,,,,,,,,,,202.7096,213.8084,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,,159.4969,7/2/2013
3,03,,,,,,,,,178.864,,,,,,,,,,202.7084,213.8126,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,,159.4755,7/2/2013
4,04,,,,,,163.3629,,,178.864,,,,,,,,,,202.6562,213.7736,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,158.7235,7/2/2013
5,05,,,,,,162.6872,176.3103,,178.864,,,,,,,,,,202.662,213.7597,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,158.0083,7/2/2013
6,06,,,,,,162.8624,163.7455,,178.864,,,,,,,,,,202.66,213.5292,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,159.5677,7/2/2013
7,07,,,,,,162.7226,163.6533,,178.864,,,,,,164.657,,,,202.776,213.5334,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,,158.0101,7/2/2013
8,08,,,,,,163.4386,163.6256,,178.864,,,,,,164.657,,,,202.8455,213.7678,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,,,,65.595,65.595,,157.8087,7/2/2013
9,09,,,,,,163.6288,163.7791,,175.1217,,,,,,164.657,,,,202.9154,213.9556,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.7922,7/2/2013
10,10,,,,,,163.4333,163.8709,,165.0043,,,,,,164.657,,,,202.9308,213.7545,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.7922,7/2/2013
11,11,,,,,,162.7254,163.8563,,165.2985,,,,,,164.657,,,,202.9038,213.7377,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.8057,7/2/2013
12,12,,,,,,162.7492,163.6714,,165.2881,,,,,,164.657,,,,202.98,213.8542,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.812,7/2/2013
13,13,,,,,,162.9136,163.8686,,165.2772,,,,,,164.657,,,,203.0226,213.8254,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.812,7/2/2013
14,14,186.1386,174.8532,,,,163.4678,163.617,,165.4275,,,,,,164.657,,,,203.0679,213.827,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.812,7/2/2013
15,15,172.7459,173.8544,,,,163.2819,163.4424,,165.6712,,,,,,164.657,,,,203.0018,214.0116,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.8319,7/2/2013
16,16,175.624,188.8037,,,,162.7661,163.4787,,165.0973,,,,,,164.657,,,,202.8575,213.802,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,158.1802,7/2/2013
17,17,,,,,,162.7277,163.411,,165.254,,,,,,164.657,,,,202.748,213.4764,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,159.3219,7/2/2013
18,18,,,,,,162.7504,163.3663,,165.2757,,,,,,164.657,,,,202.7787,213.5201,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.9409,7/2/2013
19,19,,,,,,162.7396,163.3664,,164.9854,,,,,,164.657,,,,202.8141,213.2523,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,158.0237,7/2/2013
20,20,,,,,,162.7539,163.3828,,164.8482,,,,,,164.657,,,,202.8133,213.1129,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,,165.054,,65.595,65.595,,158.0237,7/2/2013
21,21,,,,,,162.758,163.3889,,174.7839,,,,,,164.657,,,,202.8544,213.1193,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,165.054,,65.595,65.595,,158.2307,7/2/2013
22,22,,,,,,162.7182,170.4953,,178.864,,,,,,164.657,,,,202.9001,213.0371,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,,157.6425,7/2/2013
23,23,,,,,,164.5513,,,178.864,,,,,,,,,,202.9143,213.0538,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,,157.6392,7/2/2013
0,00,,,,,,,,,178.864,,,,,,,,,,202.7987,213.0665,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,157.6392,8/2/2013
1,01,,,,,,,,,178.864,,,,,,,,,,202.7625,213.407,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,157.973,8/2/2013
2,02,,,,,,,,,178.864,,,,,,,,,,202.6365,213.5341,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,,158.2948,8/2/2013
3,03,,,,,,163.4029,,,178.864,,,,,,,,,,202.6253,213.652,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,157.6796,8/2/2013
4,04,,,,,,162.6836,168.2619,,178.864,,,,,,,,,,202.6531,213.73,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,159.8786,8/2/2013
5,05,,,,,,162.6739,163.32,,178.864,,,,,,,,,,202.6407,213.8174,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,158.729,8/2/2013
6,06,,,,,,162.7006,163.44,,178.864,,,,,,,,,,202.6195,213.7603,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,,159.0365,8/2/2013
7,07,,,,,,163.0435,163.3438,,178.864,,,,,,164.657,,,,202.514,213.6034,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,,157.8792,8/2/2013
8,08,,,,,,166.1107,163.4231,,177.9811,,,,,,164.657,,,,202.5459,213.5634,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,,165.054,,65.595,65.595,,157.7442,8/2/2013
9,09,,,,,,,163.6202,166.2835,165.3383,,,,,,164.657,,,,202.6403,213.6188,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.7289,8/2/2013
10,10,,,,,,,163.6061,166.5142,165.2646,,,,,,164.657,,,,202.6328,213.494,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.8908,8/2/2013
11,11,,,,,,,163.6157,166.0102,164.7597,,,,,,164.657,,,,202.6527,213.5387,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,158.7445,8/2/2013
12,12,,,,,,,163.6102,165.9773,164.7536,,,,,,164.657,,,,202.71,213.5741,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.6931,8/2/2013
13,13,,,,,,,163.6529,166.0196,164.8229,,,,,,164.657,,,,202.748,213.5138,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,157.8318,8/2/2013
14,14,178.0079,,176.2096,,,,163.6723,166.0033,165.692,,,,,,164.657,,,,202.7372,213.8766,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,158.0844,8/2/2013
15,15,175.4789,,174.3302,,,,163.6785,165.9539,166.0783,,,,,,164.657,,,,202.7334,214.0309,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,158.9372,8/2/2013
16,16,,,,,,,163.6755,166.316,166.7499,,,,,,164.657,,,,202.7088,213.8822,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,166.507,165.054,,65.595,65.595,,158.6585,8/2/2013
17,17,,,,,,,163.4217,,176.0395,,,,,,164.657,,,,202.6881,213.8985,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,176.5188,158.848,8/2/2013
18,18,,,,,,162.9197,163.3752,,166.9475,,,,,,164.657,,,,202.6189,213.5852,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,,165.054,,65.595,65.595,160.0273,158.0432,8/2/2013
19,19,,,,,,162.7183,163.3793,,169.4163,,,,,,164.657,,,,202.6372,213.4256,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,,,,65.595,65.595,152.3142,158.4331,8/2/2013
20,20,,,,,,162.7271,163.3883,,,,,,,,164.657,,,,202.8503,213.1856,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,,,,65.595,65.595,152.3257,158.4759,8/2/2013
21,21,,,,,,163.2512,169.6472,,,,,,,,164.657,,,,202.9385,213.3185,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.1922,158.4559,8/2/2013
22,22,,,,,,166.2778,,,,,,,,,,,,,202.8644,213.2454,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.045,160.0788,8/2/2013
23,23,,,,,,,,,,,,,,,,156.92,,,202.7387,213.3052,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,152.2443,166.4405,8/2/2013
0,00,,,,,,,,,,,,,,,,,,,202.7617,213.4033,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,153.3597,,9/2/2013
1,01,,,,,,,,,,,,,,,,,,,202.8349,213.4796,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,154.4413,,9/2/2013
2,02,,,,,,,,,,,,,,,,,,,202.8175,213.6408,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,153.9102,,9/2/2013
3,03,,,,,,,,,,,,,,,,,,,202.8003,213.5186,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,153.6365,,9/2/2013
4,04,,,,,,,,,,,,,,,,,,,202.8176,213.6835,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,154.0351,,9/2/2013
5,05,,,,,,,,,,,,,,,,156.92,,,202.7625,213.8072,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,152.4802,,9/2/2013
6,06,,,,,,,,,,,,,,,,156.92,,,202.7046,213.994,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,152.9078,,9/2/2013
7,07,,,,,,,,,,,,,,,,156.92,,,202.6961,214.0207,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,152.5454,169.8768,9/2/2013
8,08,,,,,,,,,,,,,,,,156.92,,,202.6981,214.1934,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.2762,159.6772,9/2/2013
9,09,,,,,,,,,,,,,,,,156.92,,,202.7065,214.2896,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.143,159.5058,9/2/2013
10,10,,,,,,,166.9204,,,,,,,,,156.92,,,202.7038,214.1342,,50,33.486,163.086,163.086,165,,,64.199,64.199,,,,,,,65.595,65.595,152.0995,159.6841,9/2/2013
11,11,,,,,,,163.6087,,,,,,,,,156.92,,,202.7465,214.0089,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.0478,160.3179,9/2/2013
12,12,,,,,,,168.5113,,,,,,,,,156.92,,,202.7671,213.8916,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.539,160.2187,9/2/2013
13,13,,,,,,,,,,,,,,,,156.92,,,202.7598,213.6701,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.1753,159.4995,9/2/2013
14,14,,,,,,,,,,,,,,,,156.92,,,202.7875,213.6013,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.0594,160.0092,9/2/2013
15,15,,,,,,,,,,,,,,,,156.92,,,202.802,213.636,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.22,160.8157,9/2/2013
16,16,,,,,,,,,,,,,,,,156.92,,,202.7967,213.7863,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,152.0474,169.0221,9/2/2013
17,17,,,,,,,,,,,,,,,,156.92,,,202.8226,213.7554,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,152.3771,163.5094,9/2/2013
18,18,,,,,,163.5274,166.0023,,,,,,,,,156.92,,,202.8437,213.6605,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,,,,65.595,65.595,152.2921,160.1548,9/2/2013
19,19,,,,,,162.626,163.194,,,,,,,,,156.92,,,202.8299,213.6974,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,,,,65.595,65.595,152.0468,160.1534,9/2/2013
20,20,,,,,,162.714,163.362,,,,,,,,,156.92,,,202.7576,213.9652,,50,33.486,163.086,163.086,165,165,,64.199,64.199,,,,,,,65.595,65.595,152.045,160.5658,9/2/2013
21,21,,,,,,163.961,174.6759,,,,,,,,,156.92,,,202.6743,213.938,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.1021,160.3804,9/2/2013
22,22,,,,,,,,,,,,,,,,156.92,,,202.6462,213.8008,,50,33.486,163.086,163.086,,,,64.199,64.199,,,,,,,65.595,65.595,152.2752,160.3079,9/2/2013
23,23,,,,,,,,,,,,,,,,156.92,,,202.6095,213.7907,,50,33.486,163.086,,,,,64.199,64.199,,,,,,,65.595,65.595,152.6942,160.6802,9/2/2013
0,00,,,,,,,,,,,,,,,,156.92,,,202.5858,213.7608,,50,33.486,163.086,,,,,64.199,,,,,,,,65.595,65.595,152.9233,164.2961,10/2/2013
1,01,,,,,,,,,,,,,,,164.657,156.92,,,202.592,213.8093,,50,33.486,,,,,,64.199,,,,,,,,65.595,65.595,152.3991,,10/2/2013
2,02,,,,,,,,,,,,,,,,156.92,,,202.5939,213.7859,,50,33.486,163.086,,,,,64.199,,,,,,,,65.595,65.595,152.0839,,10/2/2013
3,03,,,,,,,,,,,,,,,,156.92,,,202.5533,213.7859,,50,33.486,163.086,,,,,,,,,,,,,65.595,65.595,152.4281,,10/2/2013
4,04,,,,,,,,,,,,,,,,156.92,,,202.5356,213.8575,,50,33.486,163.086,,,,,,,,,,,,,65.595,65.595,152.714,,10/2/2013
5,05,,,,,,,,,,,,,,,,156.92,,,202.5357,214.0757,,50,33.486,163.086,,,,,,,,,,,,,65.595,65.595,152.1543,,10/2/2013
6,06,,,,,,,,,,,,,,,,156.92,,,202.5364,214.0394,,50,33.486,163.086,,,,,,,,,,,,,65.595,65.595,152.7741,,10/2/2013
7,07,,,,,,,,,,,,,,,,156.92,,,202.5609,213.9855,,50,33.486,163.086,,,,,,,,,,,,,65.595,65.595,152.0831,,10/2/2013
8,08,,,,,,,,,,,,,,,,156.92,,,202.6635,214.1269,,50,33.486,163.086,,,,,,,,,,,,,65.595,65.595,152.2358,163.5351,10/2/2013
9,09,,,,,,,,,,,,,,,,156.92,,,202.6788,213.7517,,50,33.486,163.086,,,,,,,,,,,,,65.595,65.595,152.9441,160.2008,10/2/2013
10,10,,,,,,,,,,,,,,,,156.92,,,202.551,213.5009,,50,33.486,163.086,,,,,,,,,,,,,65.595,65.595,152.0581,160.8879,10/2/2013
11,11,,,,,,,,,,,,,,,,156.92,,,202.553,213.5228,,50,33.486,163.086,163.086,,,,,,,,,,,,65.595,65.595,152.0754,160.4718,10/2/2013
12,12,,,,,,,,,,,,,,,,156.92,,,202.5888,213.6797,,50,33.486,163.086,163.086,,,,,,,,,,,,65.595,65.595,152.0636,160.3481,10/2/2013
13,13,,,,,,,,,,,,,,,,156.92,,,202.6111,213.4903,,50,33.486,163.086,163.086,165,,,,,,,,,,,65.595,65.595,152.0486,159.6171,10/2/2013
14,14,,,,,,,,,,,,,,,,156.92,,,202.61,213.3643,,50,33.486,163.086,163.086,165,165,,,,,,,,,,65.595,65.595,152.102,159.2789,10/2/2013
15,15,,,,,,168.011,192.035,,,,,,,,,156.92,,,202.708,213.4263,,50,33.486,163.086,163.086,165,165,,,,,,,,,,65.595,65.595,152.0816,159.623,10/2/2013
16,16,,,,,,163.7497,172.9784,,,,,,,,,156.92,,,202.6754,213.3921,,50,33.486,163.086,163.086,165,,,,,,,,,,,65.595,65.595,152.0667,159.291,10/2/2013
17,17,,,,,,162.7241,163.394,,,,,,,,,156.92,,,202.675,213.503,,50,33.486,163.086,163.086,,,,,,,,,,,,65.595,65.595,152.4255,160.4712,10/2/2013
18,18,,,,,,162.7138,163.3735,,,,,,,,164.657,156.92,,,202.7257,213.359,,50,33.486,163.086,163.086,165,165,,,,,,,,,,65.595,65.595,152.0692,159.7158,10/2/2013
19,19,,,,,,162.7127,163.3517,,,,,,,,164.657,156.92,,,202.6827,213.9189,,50,33.486,163.086,163.086,165,,,,,,,,,,,65.595,65.595,152.0459,159.6382,10/2/2013
20,20,,,,,,162.7272,163.3562,,,,,,,,164.657,156.92,,,202.6381,213.5181,,50,33.486,163.086,163.086,165,,,,,,,,,,,65.595,65.595,152.045,159.6382,10/2/2013
21,21,,,,,,162.7308,165.0263,,,,,,,,164.657,156.92,,,202.6157,213.5319,,50,33.486,163.086,163.086,,,,,,,,,,,,65.595,65.595,152.045,160.1463,10/2/2013
22,22,,,,,,164.574,182.8562,,,,,,,,,156.92,,,202.5988,213.534,,50,33.486,163.086,163.086,,,,,,,,,,,,65.595,65.595,152.045,159.9015,10/2/2013
23,23,,,,,,,,,,,,,,,,156.92,,,202.5877,213.6018,,50,33.486,163.086,163.086,,,,,,,,,,,,65.595,65.595,152.045,161.0862,10/2/2013
0,00,,,,,,,,,,,,,,,,160.077,,,206.7004,218.1737,,50,33.486,,,,,,,,,,,,,,65.595,65.595,155.19,165.0432,11/2/2013
1,01,,,,,,,,,,,,,,,,160.077,,,206.6917,218.5073,,50,33.486,,,,,,,,,,,,,,65.595,65.595,155.19,165.033,11/2/2013
2,02,,,,,,,,,,,,,,,,160.077,,,206.5858,218.5927,,50,33.486,,,,,,,,,,,,,,65.595,65.595,155.4988,162.9056,11/2/2013
3,03,,,,,,,,,,,,,,,,160.077,,,206.538,218.5408,,50,33.486,167.797,,,,,,,,,,,,,65.595,65.595,155.7113,162.774,11/2/2013
4,04,,,,,,167.4013,,,,,,,,,,160.077,,,206.5675,218.5707,,50,33.486,167.797,167.797,,,,,,,,,,,,65.595,65.595,155.5786,162.8732,11/2/2013
5,05,,,,,,165.8298,178.9954,,,,,,,,,160.077,,,206.5745,218.4439,,50,33.486,167.797,167.797,168.169,,,,,,,,,,,65.595,65.595,155.1947,162.5515,11/2/2013
6,06,,,,,,165.8458,166.4535,,,,,,,,,160.077,,,206.5874,218.2363,,50,33.486,167.797,167.797,,,,,,,,,,,,65.595,65.595,155.19,163.4749,11/2/2013
7,07,,,,,,166.7212,166.7394,,,,,,,,167.797,160.077,,,206.5874,218.2477,,50,33.486,167.797,167.797,,,,,,,,,,,,65.595,65.595,155.1932,163.1757,11/2/2013
8,08,,,,,,166.7714,166.7481,,,,,,,,167.797,160.077,,,206.6937,218.2614,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,,,,65.595,65.595,155.1949,162.4748,11/2/2013
9,09,,,,,,166.7811,166.7482,,179.2263,,,,,,167.797,160.077,,,206.7791,218.2714,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,,168.379,,65.595,65.595,155.1909,162.4638,11/2/2013
10,10,,,,,,166.7887,166.8828,,169.1742,,,,,,167.797,160.077,,,206.7802,218.0812,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.1907,162.9976,11/2/2013
11,11,177.9932,,,,,166.7662,166.9687,169.44,168.8302,,,,,,167.797,160.077,,,206.8532,217.935,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.1934,163.2042,11/2/2013
12,12,175.592,,,,,166.8014,166.9844,169.0951,168.0075,,,,,,167.797,160.077,,,206.8998,217.9929,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.1908,163.0374,11/2/2013
13,13,175.6271,,,,,166.9362,166.9439,169.2387,168.1291,,,,,,167.797,160.077,,,206.8677,217.9547,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.1903,162.9803,11/2/2013
14,14,175.6002,183.7991,,,,167.2541,166.774,169.3309,168.9135,,,,,,167.797,160.077,,,206.883,218.1307,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.1951,162.6201,11/2/2013
15,15,175.6291,176.4008,,,,166.7895,166.7901,169.7811,169.0259,,,,,,167.797,160.077,,,206.9732,218.05,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.19,162.6201,11/2/2013
16,16,178.0178,189.1899,,,,165.9472,166.7868,169.5553,168.7994,,,,,,167.797,160.077,,,207.0135,218.201,,50,33.486,167.797,167.797,,,,,,,,,169.862,168.379,,65.595,65.595,155.196,162.6201,11/2/2013
17,17,,,,,,165.8439,166.7888,169.7676,168.0999,,,,,,167.797,160.077,,,206.934,218.0718,,50,33.486,167.797,,,,,,,,,,,168.379,,65.595,65.595,155.7431,163.8311,11/2/2013
18,18,,,,,,165.8288,166.7465,169.1735,168.0715,,,,,,167.797,160.077,,,206.8501,218.098,,50,33.486,167.797,167.797,168.169,,,,,,,,,168.379,,65.595,65.595,155.3145,163.1952,11/2/2013
19,19,,,,,,165.8211,166.7287,169.2513,168.0338,,,,,,167.797,160.077,,,206.8156,217.9793,,50,33.486,167.797,167.797,168.169,,,,,,,,,168.379,,65.595,65.595,155.1949,162.8907,11/2/2013
20,20,,,,,,165.8292,166.7376,169.5545,168.3363,,,,,,167.797,160.077,,,207.1218,218.214,,50,33.486,167.797,167.797,168.169,,,,,,,,,,,65.595,65.595,155.19,162.8808,11/2/2013
21,21,,,,,,165.8266,166.7487,,176.673,,,,,,167.797,160.077,,,207.1289,218.2767,,50,33.486,167.797,167.797,168.169,,,,,,,,,,,65.595,65.595,155.213,162.9296,11/2/2013
22,22,,,,,,165.813,171.9362,,,,,,,,167.797,160.077,,,206.6834,218.2875,,50,33.486,167.797,167.797,,,,,,,,,,,,65.595,65.595,155.5415,162.8051,11/2/2013
23,23,,,,,,166.7519,,,,,,,,,,160.077,,,206.6474,218.4208,,50,33.486,167.797,,,,,,,,,,,,,65.595,65.595,155.2144,162.8179,11/2/2013
0,00,,,,,,,,,,,,,,,,160.077,,,206.4948,218.2652,,50,33.486,167.797,167.797,168.169,,,,,,,,,,,65.595,65.595,155.4378,163.0301,12/2/2013
1,01,,,,,,171.256,,,,,,,,,,160.077,,,206.4666,218.5587,,50,33.486,167.797,167.797,,,,,,,,,,,,65.595,65.595,155.2142,163.3754,12/2/2013
2,02,,,,,,166.2043,,,,,,,,,,160.077,,,206.5627,218.6022,,50,33.486,167.797,167.797,,,,,,,,,,,,65.595,65.595,155.3254,162.6237,12/2/2013
3,03,,,,,,165.6732,,,,,,,,,,160.077,,,206.5451,218.7045,,50,33.486,167.797,167.797,,,,,,,,,,,,65.595,65.595,155.9226,162.4592,12/2/2013
4,04,,,,,,165.7054,179.2649,,,,,,,,,160.077,,,206.5333,218.0599,,50,33.486,167.797,167.797,,,,,,,,,,,,65.595,65.595,155.2378,162.4592,12/2/2013
5,05,,,,,,165.7656,166.6562,,,,,,,,167.797,160.077,,,206.534,218.0631,,50,33.486,167.797,167.797,168.169,,,,,,,,,,,65.595,65.595,155.2006,162.4592,12/2/2013
6,06,,,,,,165.8306,166.7565,,,,,,,,167.797,160.077,,,206.9876,218.0887,,50,33.486,167.797,167.797,168.169,,,,,,,,,,,65.595,65.595,155.262,162.4592,12/2/2013
7,07,,,,,,165.8267,166.7204,,,,,,,,167.797,160.077,,,206.8752,218.1949,,50,33.486,167.797,167.797,168.169,,,,,,,,,,,65.595,65.595,155.2094,162.9835,12/2/2013
8,08,,,,,,165.8289,166.7282,169.4794,172.0654,,,,,,167.797,160.077,,,206.8572,218.0991,,50,33.486,167.797,167.797,168.169,,,,,,,,,,,65.595,65.595,155.2154,162.652,12/2/2013
9,09,,,,,,165.8442,166.7591,169.2069,168.4029,,,,,,167.797,160.077,,,206.774,218.0577,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,,,65.595,65.595,155.1956,162.652,12/2/2013
10,10,,,,,,165.8371,166.977,169.3495,168.5552,,,,,,167.797,160.077,,,206.7842,217.9526,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,,,65.595,65.595,155.19,162.652,12/2/2013
11,11,,,,,,166.494,167.0194,,169.2513,,,,,,167.797,160.077,,,206.8893,217.9957,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,,168.379,,65.595,65.595,155.19,162.652,12/2/2013
12,12,,,,,,166.5986,166.7878,,169.7578,,,,,,167.797,160.077,,,206.9721,218.1034,,50,33.486,167.797,167.797,168.169,,,,,,,,,168.379,,65.595,65.595,155.19,162.9092,12/2/2013
13,13,,,,,,166.6063,166.796,169.2957,171.3055,,,,,,167.797,160.077,,,206.9826,218.166,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.1925,163.3537,12/2/2013
14,14,,,,,,166.076,166.7971,169.172,171.6874,,,,,,167.797,160.077,,,206.9418,218.2233,,50,33.486,167.797,167.797,168.169,,,,,,,,169.862,168.379,,65.595,65.595,155.1904,164.0112,12/2/2013
15,15,,,,,,165.9141,167.0498,169.234,170.848,,,,,,167.797,160.077,,,206.9049,218.043,,50,33.486,167.797,167.797,168.169,,,,,,,,169.862,168.379,,65.595,65.595,155.19,163.3724,12/2/2013
16,16,,,,,,165.9035,167.0145,169.5783,169.0792,,,,,,167.797,160.077,,,206.9017,217.9931,,50,33.486,167.797,167.797,168.169,,,,,,,,169.862,168.379,,65.595,65.595,155.198,162.8631,12/2/2013
17,17,,,,,,165.892,166.7887,,176.9173,,,,,,167.797,160.077,,,206.9068,218.19,,50,33.486,167.797,167.797,168.169,,,,,,,,,168.379,,65.595,65.595,155.1906,162.8425,12/2/2013
18,18,179.4382,,,,,165.8909,166.7788,168.9654,170.7015,,,,,,167.797,160.077,,,206.9131,218.2009,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.1969,162.7918,12/2/2013
19,19,178.5912,,,,,165.8498,166.7535,169.2661,169.083,,,,,,167.797,160.077,,,206.952,218.3142,,50,33.486,167.797,167.797,168.169,168.169,,,,,,,169.862,168.379,,65.595,65.595,155.1908,162.7918,12/2/2013
