,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
8,08,,,,,,159.8252,164.1066,,,,,,,,,152.901,,,197.2299,207.992,,50,33.486,152.9,,159,,,64.199,64.199,,,,,,,65.595,65.595,148.0398,155.5232,6/4/2013
9,09,,,,,,159.6226,159.3646,,,,,,,,160.658,152.901,,,197.2618,207.6954,,50,33.486,152.9,,159,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,148.0398,155.4509,6/4/2013
10,10,,,,,,159.7117,159.4091,161.9086,,,,,,,160.658,152.901,,,197.2669,207.8153,,50,33.486,152.9,,159,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,148.0398,155.6866,6/4/2013
11,11,,,,,,159.7756,159.4069,161.852,,,,,,,160.658,152.901,,,197.2392,207.9021,,50,33.486,152.9,,159,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,148.0398,155.5209,6/4/2013
12,12,,,,,,159.8715,159.4598,162.2551,,,,,,,160.658,152.901,,,197.2355,207.7259,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,160.822,,65.595,65.595,148.7215,154.408,6/4/2013
13,13,,,,,,159.9296,164.3086,,,,,,,,160.658,152.901,,,197.2452,207.7505,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,148.0424,153.8166,6/4/2013
14,14,,,,,,159.9727,,,,,,,,,160.658,152.901,,,197.0738,207.6907,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,148.0405,154.0002,6/4/2013
15,15,,,,,,160.0387,,,,,,,,,160.658,152.901,,,197.1199,207.59,,50,33.486,152.9,152.9,,,,64.199,64.199,,,,,160.822,,65.595,65.595,148.0403,154.0853,6/4/2013
16,16,,,,,,159.9771,,,,,,,,,160.658,152.901,,,197.1307,207.8309,,50,33.486,152.9,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,148.0398,153.8142,6/4/2013
17,17,,,,,,159.7961,180.3651,,,,,,,,160.658,152.901,,,197.0223,207.6984,,50,33.486,152.9,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,148.04,154.2861,6/4/2013
18,18,,,,,,159.7104,159.3374,161.8049,170.5454,,,,,,160.658,152.901,,,197.0436,207.7291,,50,33.486,152.9,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,148.0757,155.1583,6/4/2013
19,19,,,,,,159.6741,159.3933,161.8887,160.8305,,,,,,160.658,152.901,,,197.2231,207.9499,,50,33.486,152.9,152.9,,,,64.199,64.199,,,,,160.822,,65.595,65.595,149.1302,155.6035,6/4/2013
20,20,,,,,,159.6059,159.3951,161.8813,167.4408,,,,,,160.658,152.901,,,197.3047,208.1168,,50,33.486,152.9,152.9,,,,64.199,64.199,,,,,160.822,,65.595,65.595,149.0991,154.6206,6/4/2013
21,21,,,,,,159.6186,162.0989,162.2067,,,,,,,160.658,152.901,,,197.2324,208.4566,,50,33.486,152.9,152.9,,,,64.199,64.199,,,,,160.822,,65.595,65.595,148.6601,155.3759,6/4/2013
22,22,,,,,,159.5803,178.9772,,,,,,,,,152.901,,,197.2572,208.0472,,50,33.486,152.9,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,148.0398,155.4354,6/4/2013
23,23,,,,,,161.1737,,,,,,,,,,,,,197.2437,208.1354,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,148.1314,156.8892,6/4/2013
0,00,,,,,,,,,,,,,,,,,,,197.2515,208.2134,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,148.4595,160.1686,7/4/2013
1,01,,,,,,,,,,,,,,,160.658,,,,197.2474,208.275,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,149.1917,,7/4/2013
2,02,,,,,,,,,,,,,,,160.658,,,,197.2246,208.2284,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,150.0125,,7/4/2013
3,03,,,,,,,,,,,,,,,,,,,197.2804,208.284,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,149.77,,7/4/2013
4,04,,,,,,,,,,,,,,,,,,,197.2579,208.2805,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,150.244,,7/4/2013
5,05,,,,,,,,,,,,,,,,,,,197.2609,208.0881,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,150.8559,,7/4/2013
6,06,,,,,,,175.7688,,,,,,,,,,,,197.2314,208.1936,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,,,7/4/2013
7,07,,,,,,,159.3512,,,,,,,,,,,,197.2803,208.1386,,50,33.486,,152.9,,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,,,7/4/2013
8,08,,,,,,,159.1631,,,,,,,,,,,,197.299,208.1515,,50,33.486,,152.9,,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,,,7/4/2013
9,09,,,,,,,159.3229,,,,,,,,,,,,197.269,207.5473,,50,33.486,,152.9,159,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,,,7/4/2013
10,10,,,,,,,159.3942,,,,,,,,,,,,197.3483,207.6408,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,,,7/4/2013
11,11,,,,,,,159.4367,,,,,,,,,,,,197.3854,207.6917,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,160.822,,65.595,65.595,,,7/4/2013
12,12,,,181.879,,,,159.5815,,,,,,,,,,,,197.4105,207.9042,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,162.236,160.822,,65.595,65.595,,,7/4/2013
13,13,,,183.8314,,,,159.6158,,,,,,,,,,,,197.4001,207.912,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,,,7/4/2013
14,14,,,,,,,159.6339,,,,,,,,,,,,197.3948,207.9691,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,,,7/4/2013
15,15,,,,,,,159.6589,,,,,,,,,,,,197.3323,208.1229,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,170.0717,158.2121,7/4/2013
16,16,,,,,,,167.7196,,,,,,,,,152.901,,,197.0589,208.1473,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,148.3444,155.0047,7/4/2013
17,17,,,,,,159.8804,163.5948,,,,,,,,160.658,152.901,,,197.2862,207.658,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,148.7036,154.7011,7/4/2013
18,18,,,,,,159.6102,159.4144,,166.8962,,,,,,160.658,152.901,,,197.1618,207.699,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,160.822,,65.595,65.595,148.2397,154.2276,7/4/2013
19,19,,,,,,159.5964,159.4191,,165.5567,,,,,,160.658,152.901,,,197.1379,207.9515,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,160.822,,65.595,65.595,148.3404,154.4515,7/4/2013
20,20,,,,,,159.7179,159.4131,,,,,,,,,152.901,,,197.148,207.9853,,50,33.486,152.9,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,148.0398,153.9863,7/4/2013
21,21,,,,,,162.5808,169.923,,,,,,,,,152.901,,,197.1443,208.07,,50,33.486,,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,148.0398,154.8498,7/4/2013
22,22,,,,,,,,,,,,,,,,152.901,,,197.127,208.2814,,50,33.486,,152.9,159,,,64.199,64.199,,,,,,,65.595,65.595,148.0398,159.127,7/4/2013
23,23,,,,,,,,,,,,,,,,152.901,,,197.0884,208.5234,,50,33.486,,152.9,,,,64.199,64.199,,,,,,,65.595,65.595,149.0594,,7/4/2013
0,00,,,,,,,,,,,,,,,,,,,199.3208,210.5648,,50,33.486,,162.57,,,,64.199,64.199,,,,,,,65.595,65.595,151.9178,,8/4/2013
1,01,,,,,,,,,,,,,,,,,,,199.3497,210.4525,,50,33.486,,162.57,162.57,,,64.199,64.199,,,,,,,65.595,65.595,156.9106,,8/4/2013
2,02,,,,,,,,,,,,,,,,,,,199.274,210.2932,,50,33.486,,,162.57,,,64.199,64.199,,,,,,,65.595,65.595,,,8/4/2013
3,03,,,,,,,,,,,,,,,,,,,199.2539,210.2701,,50,33.486,,162.57,162.57,,,64.199,64.199,,,,,,,65.595,65.595,,,8/4/2013
4,04,,,,,,,,,,,,,,,,,,,199.2967,210.4889,,50,33.486,,162.57,162.57,,,64.199,64.199,,,,,,,65.595,65.595,155.5909,,8/4/2013
5,05,,,,,,,,,,,,,,,,154.602,,,199.3742,210.3164,,50,33.486,,162.57,,,,64.199,64.199,,,,,,,65.595,65.595,150.1709,,8/4/2013
6,06,,,,,,,,,,,,,,,,154.602,,,199.4995,210.3978,,50,33.486,,162.57,,,,64.199,64.199,,,,,,,65.595,65.595,149.8417,160.5398,8/4/2013
7,07,,,,,,,,,,,,,,,,154.602,,,199.5725,210.452,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,,,,65.595,65.595,149.735,157.3181,8/4/2013
8,08,,,,,,162.1977,163.3507,,,,,,,,162.351,154.602,,,199.6728,210.4109,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,,,,65.595,65.595,149.735,156.6588,8/4/2013
9,09,,,,,,161.1457,161.1206,,,,,,,,162.351,154.602,,,199.7151,210.4578,,50,33.486,,162.57,162.57,,,64.199,64.199,,,,,,,65.595,65.595,149.735,157.3084,8/4/2013
10,10,,,,,,161.324,161.2697,,,,,,,,162.351,154.602,,,199.6992,210.2622,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,156.388,8/4/2013
11,11,186.2538,,,,,161.4201,161.3845,,,,,,,,162.351,154.602,,,199.6152,210.4582,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.7755,8/4/2013
12,12,173.6352,,,,,161.5745,161.4114,,,,,,,,162.351,154.602,,,199.5944,210.3889,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.6415,8/4/2013
13,13,170.1889,,,,,161.5273,161.3973,,,,,,,,162.351,154.602,,,199.5849,210.4015,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7352,155.6625,8/4/2013
14,14,170.089,,,,,161.5784,161.4761,163.4171,,,,,,,162.351,154.602,,,199.6172,210.5524,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.6656,8/4/2013
15,15,170.1259,174.0881,,,,161.5816,161.5254,163.8042,,,,,,,162.351,154.602,,,199.6898,210.816,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.737,8/4/2013
16,16,173.1736,175.7734,,,,161.5585,161.3134,164.0142,,,,,,,162.351,154.602,,,199.7268,210.72,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.8589,155.9738,8/4/2013
17,17,,,,,,161.5779,161.2728,163.9211,,,,,,,162.351,154.602,,,199.8176,210.7188,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,,162.613,,65.595,65.595,149.7985,156.785,8/4/2013
18,18,173.1621,173.4853,173.1504,,,161.5031,161.2245,163.4842,166.0496,,,,,,162.351,154.602,,,199.801,210.7148,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,150.0848,155.8829,8/4/2013
19,19,180.9521,180.2371,173.835,,,161.458,161.1429,163.7612,162.4895,,,,,,162.351,154.602,,,199.8001,210.7746,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.8009,8/4/2013
20,20,,,,,,161.3947,161.133,,167.3222,,,,,,162.351,154.602,,,199.7585,210.8617,,50,33.486,162.57,162.57,162.57,,,64.199,64.199,,,,,,,65.595,65.595,149.735,155.3768,8/4/2013
21,21,,,,,,161.5018,161.163,,,,,,,,162.351,154.602,,,199.6342,210.3384,,50,33.486,162.57,162.57,,,,64.199,64.199,,,,,,,65.595,65.595,150.4438,156.9733,8/4/2013
22,22,,,,,,164.5459,168.2506,,,,,,,,,154.602,,,199.6047,210.3821,,50,33.486,,162.57,,,,64.199,64.199,,,,,,,65.595,65.595,149.823,156.9418,8/4/2013
23,23,,,,,,,,,,,,,,,,154.602,,,199.5579,210.0451,,50,33.486,,162.57,,,,64.199,64.199,,,,,,,65.595,65.595,149.735,158.5253,8/4/2013
0,00,,,,,,,,,,,,,,,,154.602,,,199.4684,210.1187,,50,33.486,,164.044,,,,64.199,64.199,,,,,,,65.595,65.595,149.7367,162.7492,9/4/2013
1,01,,,,,,,,,,,,,,,,,,,199.5101,210.135,,50,33.486,,164.044,,,,64.199,64.199,,,,,,,65.595,65.595,149.7378,,9/4/2013
2,02,,,,,,,,,,,,,,,,154.602,,,199.5215,210.0268,,50,33.486,,164.044,,,,64.199,64.199,,,,,,,65.595,65.595,149.8793,,9/4/2013
3,03,,,,,,,,,,,,,,,,154.602,,,199.5316,210.0778,,50,33.486,,164.044,,,,64.199,64.199,,,,,,,65.595,65.595,149.844,,9/4/2013
4,04,,,,,,,,,,,,,,,,154.602,,,199.5256,210.1056,,50,33.486,,164.044,,,,64.199,64.199,,,,,,,65.595,65.595,150.0109,160.9125,9/4/2013
5,05,,,,,,,,,,,,,,,,154.602,,,199.7487,210.2012,,50,33.486,,164.044,,,,64.199,64.199,,,,,,,65.595,65.595,150.3426,157.3643,9/4/2013
6,06,,,,,,,172.5998,,,,,,,,,154.602,,,199.597,210.1261,,50,33.486,,164.044,,,,64.199,64.199,,,,,,,65.595,65.595,150.5418,157.1914,9/4/2013
7,07,,,,,,,161.2739,,,,,,,,162.351,154.602,,,199.5588,210.2817,,50,33.486,164.044,164.044,,,,64.199,64.199,,,,,,,65.595,65.595,150.0751,156.3549,9/4/2013
8,08,,,,,,162.7365,161.3249,,176.2137,,,,,,162.351,154.602,,,199.5675,210.5907,,50,33.486,164.044,164.044,,,,64.199,64.199,,,,,162.613,,65.595,65.595,149.735,155.5905,9/4/2013
9,09,,,,,,161.5531,161.3508,163.5449,165.1091,,,,,,162.351,154.602,,,199.6077,210.6677,,50,33.486,164.044,164.044,,,,64.199,64.199,,,,,162.613,,65.595,65.595,149.735,156.1683,9/4/2013
10,10,174.4688,,183.7662,,,161.442,161.3611,163.6424,162.4968,,,,,,162.351,154.602,,,199.563,210.4309,,50,33.486,164.044,164.044,164.044,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.9738,9/4/2013
11,11,170.181,,171.9267,,,161.5168,161.2867,163.6165,162.7033,,,,,,162.351,154.602,,,199.5331,210.2455,,50,33.486,,164.044,164.044,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.6686,9/4/2013
12,12,170.1649,185.7936,177.5303,,,161.6545,161.2471,163.6116,162.909,,,,,,162.351,154.602,,,199.4772,210.1482,,50,33.486,164.044,164.044,164.044,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,157.0644,9/4/2013
13,13,170.7431,171.3355,172.7105,174.8309,185.5711,161.6705,161.4448,163.6096,162.9194,,,,,,162.351,154.602,,,199.509,210.0153,,50,33.486,164.044,164.044,,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7357,156.9883,9/4/2013
14,14,170.2366,169.9814,171.7797,170.9321,173.8805,161.7373,161.5531,163.7391,162.4622,,,,,,162.351,154.602,,,199.4901,210.279,,50,33.486,164.044,164.044,,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7354,156.13,9/4/2013
15,15,171.4455,171.4075,173.1837,178.4409,182.3053,161.7426,161.5802,163.7012,162.4897,,,,,,162.351,154.602,,,199.4738,210.2959,,50,33.486,,164.044,164.044,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,150.6129,156.4112,9/4/2013
16,16,177.2966,182.8151,186.126,,,161.6912,161.5799,163.7805,162.6891,,,,,,162.351,154.602,,,199.5505,210.289,,50,33.486,,,164.044,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,150.1885,156.7205,9/4/2013
17,17,,,,,,161.634,161.3264,163.8246,172.0172,,,,,,162.351,154.602,,,199.5064,210.2922,,50,33.486,,,164.044,,,64.199,64.199,,,,,,,65.595,65.595,150.7443,156.3746,9/4/2013
18,18,,,,,,161.5079,161.2766,163.5389,164.699,,,,,,162.351,154.602,,,199.5497,210.2754,,50,33.486,164.044,164.044,164.044,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.9842,9/4/2013
19,19,,,,,,161.4502,161.1498,163.6181,162.9254,,,,,,162.351,154.602,,,199.5831,210.4473,,50,33.486,164.044,164.044,164.044,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.5941,9/4/2013
20,20,,,,,,161.372,161.0959,163.556,163.7751,,,,,,162.351,154.602,,,199.638,210.4788,,50,33.486,,164.044,164.044,,,64.199,64.199,,,,,162.613,,65.595,65.595,149.7352,157.0444,9/4/2013
21,21,,,,,,161.3539,161.6548,,171.2961,,,,,,162.351,154.602,,,199.5864,210.5035,,50,33.486,,164.044,164.044,,,64.199,64.199,,,,,,,65.595,65.595,149.735,157.1856,9/4/2013
22,22,,,,,,161.8461,179.9774,,,,,,,,,154.602,,,199.6062,210.6108,,50,33.486,,164.044,164.044,,,64.199,64.199,,,,,,,65.595,65.595,149.735,158.9007,9/4/2013
23,23,,,,,,165.4868,,,,,,,,,,154.602,,,199.5807,210.2885,,50,33.486,,164.044,164.044,,,64.199,64.199,,,,,,,65.595,65.595,149.7879,,9/4/2013
0,00,,,,,,,,,,,,,,,,154.602,,,199.5232,209.89,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,,,65.595,65.595,150.0015,,10/4/2013
1,01,,,,,,,,,,,,,,,,,,,199.325,210.6758,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,,,65.595,65.595,149.7829,,10/4/2013
2,02,,,,,,,,,,,,,,,,,,,199.3882,210.187,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,,,65.595,65.595,149.769,,10/4/2013
3,03,,,,,,,,,,,,,,,,154.602,,,199.3879,210.2495,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,,,65.595,65.595,149.735,,10/4/2013
4,04,,,,,,,,,,,,,,,,154.602,,,199.4266,210.3028,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,,,65.595,65.595,149.735,162.5258,10/4/2013
5,05,,,,,,,,,,,,,,,,154.602,,,199.3565,210.3317,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,,,65.595,65.595,150.205,159.1057,10/4/2013
6,06,,,,,,,,,,,,,,,,154.602,,,199.3818,210.2034,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,,,65.595,65.595,150.6919,158.5587,10/4/2013
7,07,,,,,,,164.2102,,,,,,,,,154.602,,,199.369,210.1251,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,,,65.595,65.595,149.9119,157.717,10/4/2013
8,08,,,,,,161.7721,161.5833,163.8567,169.7345,,,,,,162.351,154.602,,,199.3058,210.3095,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,162.613,,65.595,65.595,150.0301,156.2631,10/4/2013
9,09,,,,,,161.3677,161.5571,164.2909,163.002,,,,,,162.351,154.602,,,199.2188,210.6733,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,162.613,,65.595,65.595,149.9487,156.3252,10/4/2013
10,10,,,,,,161.3952,161.4882,164.2674,162.891,,,,,,162.351,154.602,,,199.316,210.4367,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.9614,10/4/2013
11,11,177.4772,172.2679,174.1666,,,161.3716,161.5117,164.2296,162.8882,,,,,,162.351,154.602,,,199.5331,210.4183,,50,33.486,162.613,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.575,10/4/2013
12,12,171.4161,169.9019,171.5887,,,161.4441,161.5484,164.2048,162.843,,,,,,162.351,154.602,,,199.6712,210.288,,50,33.486,,162.613,,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.8958,156.2706,10/4/2013
13,13,171.4112,169.8848,171.7372,,,161.4674,161.6295,164.1614,162.4804,,,,,,162.351,154.602,,,199.6705,210.1644,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.743,155.7011,10/4/2013
14,14,171.432,169.9047,171.8723,,,161.5777,161.7182,163.7617,162.4753,,,,,,162.351,154.602,,,199.6943,210.6294,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.2652,10/4/2013
15,15,171.4467,169.9816,171.7708,,,161.5728,161.6785,163.5968,162.4897,,,,,,162.351,154.602,,,199.8008,210.7691,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.3862,10/4/2013
16,16,175.4846,171.837,173.4951,,,161.6334,161.6849,163.6199,162.4734,,,,,,162.351,154.602,,,199.7332,210.9254,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.4482,10/4/2013
17,17,,184.4327,,,,161.5978,161.4931,163.8147,162.6065,,,,,,162.351,154.602,,,199.7708,210.9574,,50,33.486,,162.613,,,,64.199,64.199,,,,,162.613,,65.595,65.595,150.3858,156.517,10/4/2013
18,18,,,,,,161.3815,161.2574,163.674,162.5545,,,,,,162.351,154.602,,,199.8361,210.8839,,50,33.486,162.613,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.8712,155.7074,10/4/2013
19,19,,,,,,161.3339,161.1254,163.6313,162.448,,,,,,162.351,,,,199.7287,210.7557,,50,33.486,162.613,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7872,155.4358,10/4/2013
20,20,,,,,,161.3271,161.1601,163.9934,162.7376,,,,,,162.351,,,,199.6471,210.4321,,50,33.486,162.613,162.613,162.613,,,64.199,64.199,,,,,162.613,,65.595,65.595,149.8095,155.4358,10/4/2013
21,21,,,,,,161.3202,161.1392,,171.0563,,,,,,162.351,,,,199.5531,210.6144,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,,162.613,,65.595,65.595,149.8059,155.6707,10/4/2013
22,22,,,,,,162.1036,161.1266,,,,,,,,162.351,,,,199.4836,210.6144,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,149.8104,155.8507,10/4/2013
23,23,,,,,,,162.8357,,,,,,,,,,,,199.5351,210.3411,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,150.7577,156.5731,10/4/2013
0,00,,,,,,,175.8132,,,,,,,,,,,,199.638,210.4776,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,150.0384,155.6198,11/4/2013
1,01,,,,,,,,,,,,,,,,154.602,,,199.6693,210.4844,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,149.735,155.2874,11/4/2013
2,02,,,,,,,,,,,,,,,,154.602,,,199.7499,210.3447,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,149.7846,155.2839,11/4/2013
3,03,,,,,,,,,,,,,,,,154.602,,,199.6938,210.3221,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,149.735,155.4626,11/4/2013
4,04,,,,,,,168.467,,,,,,,,,154.602,,,199.7332,210.2333,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,149.735,156.0176,11/4/2013
5,05,,,,,,,161.1875,,,,,,,,,154.602,,,199.8146,210.432,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,149.7559,155.7791,11/4/2013
6,06,,,,,,,161.3906,,,,,,,,,154.602,,,199.6856,210.587,,50,33.486,,162.613,,,,64.199,64.199,,,,,,,65.595,65.595,150.3857,156.1064,11/4/2013
7,07,,,,,,161.8847,161.3622,,175.6969,,,,,,162.351,154.602,,,199.5751,210.4273,,50,33.486,,162.613,,,,64.199,64.199,,,,,162.613,,65.595,65.595,149.7354,155.5135,11/4/2013
8,08,,,,,,161.3097,161.3256,163.769,164.6815,,,,,,162.351,154.602,,,199.5037,210.4971,,50,33.486,,162.613,,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7378,155.961,11/4/2013
9,09,,,174.3462,174.7584,,161.3152,161.3762,163.0801,162.8656,,,,,,162.351,154.602,,,199.4537,210.5729,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7352,157.0084,11/4/2013
10,10,175.8821,,171.0869,170.9893,,161.3721,161.3669,163.615,162.8602,,,,,,162.351,154.602,,,199.4538,210.5319,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7357,155.864,11/4/2013
11,11,171.3134,,171.6765,171.195,,161.4073,161.3914,163.8775,162.8768,,,,,,162.351,154.602,,,199.4216,210.5323,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7381,155.5865,11/4/2013
12,12,171.3715,,172.6318,171.2074,,161.4362,161.4151,163.5751,162.9325,,,,,,162.351,154.602,,,199.2752,210.5324,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.7396,157.2501,11/4/2013
13,13,171.4548,175.1875,172.6219,171.2587,,161.5097,161.4315,163.5979,162.9625,,,,,,162.351,154.602,,,199.426,210.3379,,50,33.486,,162.613,,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.6783,11/4/2013
14,14,171.4909,171.6738,171.8907,171.2175,,161.5475,161.4867,163.6053,162.9545,,,,,,162.351,154.602,,,199.4996,210.5491,,50,33.486,,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.5954,11/4/2013
15,15,171.4426,171.1035,171.5423,171.2269,,161.6478,161.4876,163.6188,162.954,,,,,,162.351,154.602,,,199.558,210.4219,,50,33.486,162.613,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.5954,11/4/2013
16,16,171.2573,171.8758,171.525,172.9131,,161.57,161.5314,163.6297,162.9284,,,,,,162.351,154.602,,,199.661,210.4415,,50,33.486,162.613,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,150.0559,156.5247,11/4/2013
17,17,175.0221,184.4797,170.9024,186.3709,,161.4472,161.5036,163.5952,162.9406,,,,,,162.351,154.602,,,199.7854,210.8661,,50,33.486,,162.613,,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,150.3731,156.7195,11/4/2013
18,18,173.5634,171.2917,170.4108,172.7842,186.1624,161.3583,161.2218,163.6133,162.9568,,,,,,162.351,154.602,,,199.7953,210.8477,,50,33.486,162.613,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,149.735,155.2684,11/4/2013
19,19,173.3458,176.4605,173.3528,177.5153,184.1946,161.3473,161.0888,163.6004,162.9344,,,,,,162.351,154.602,,,199.793,210.8125,,50,33.486,162.613,162.613,162.613,,,64.199,64.199,,,,164.044,162.613,,65.595,65.595,150.3213,156.4194,11/4/2013
