,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
17,17,,162.4861,168.3595,162.3803,167.5683,168.5577,154.6391,154.0363,158.2813,154.8304,,229.289,,,,155.112,,,,187.5708,,,140.68,140.68,50,64.92,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3968,149.2056,5/11/2013
18,18,,162.329,163.3864,162.3639,163.5663,164.9488,153.7071,153.8435,158.2081,154.835,,,,,,155.112,,,,183.2481,,,140.68,140.68,50,64.92,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3916,149.7609,5/11/2013
19,19,,162.3914,163.4331,162.4107,163.6395,165.014,153.711,153.8372,158.2219,154.8526,,,,,,155.112,,,,183.3807,,,140.68,140.68,50,64.92,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3902,150.0098,5/11/2013
20,20,,162.3547,163.3862,163.2339,163.6288,168.0056,153.7169,153.8135,157.7739,154.8148,,,,,,155.112,,,,185.0351,,,140.68,140.68,,64.92,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3931,150.0187,5/11/2013
21,21,,163.7615,165.4176,173.3599,169.254,,153.7177,153.8152,157.9471,154.8395,,,,,,155.112,,,,189.6289,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4015,149.5444,5/11/2013
22,22,,,177.3101,177.64,,,153.69,153.7984,158.741,156.6385,,,,,,155.112,,,,189.5913,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.6382,149.1721,5/11/2013
23,23,,,,,,,153.6871,153.7906,158.7254,,,,,,,155.112,,,,189.602,,,140.68,140.68,,,,156.42,140.88,140.88,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3937,150.2541,5/11/2013
0,0,,,,,,,153.6778,154.1545,,,,,,,,155.112,,,,189.6124,,,140.68,140.68,,,,156.42,140.88,140.88,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3995,150.0613,6/11/2013
1,1,,,,,,,153.6857,154.2437,,,,,,,,155.112,,,,189.6548,,,140.68,140.68,,,,156.42,140.88,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3931,151.1989,6/11/2013
2,2,,,,,,,153.6642,154.23,,,,,,,,155.112,,,,189.5313,,,140.68,140.68,,,,156.42,140.88,,,65.006,65.006,,,,,154.65,,66.857,66.857,144.1991,150.3946,6/11/2013
3,3,,,,,,,153.6238,154.2241,,,,,,,,155.112,,,,189.4985,,,140.68,140.68,,,,156.42,140.88,,,65.006,65.006,,,,,154.65,,66.857,66.857,143.2485,150.5672,6/11/2013
4,4,,,,,,,153.6075,154.2164,,,,,,,,155.112,,,,189.5172,,,140.68,140.68,,,,156.42,140.88,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.4506,148.3677,6/11/2013
5,5,,,,,,,153.6246,154.2303,,160.2651,,,,,,155.112,,,,189.5071,,,140.68,140.68,,,,156.42,140.88,,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.7285,148.9948,6/11/2013
6,6,,,,,,,153.6263,154.2424,,154.7515,,,,,,155.112,,,,189.6768,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4236,148.7434,6/11/2013
7,7,,,,172.5048,,,153.681,154.2612,158.7371,154.8371,,,,,,155.112,,,,189.5172,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3928,148.8947,6/11/2013
8,8,,169.0086,167.5374,163.5049,,,153.7516,154.3047,158.7238,154.8599,,,,,,155.112,,,,189.5423,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.398,148.5793,6/11/2013
9,9,,163.7125,163.4701,163.4161,,,153.7373,154.3618,158.2872,154.7984,,,,,,155.112,,,,189.5826,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4013,148.5759,6/11/2013
10,10,,163.6357,163.4598,163.4183,166.8671,171.6124,153.8024,154.8626,158.2786,154.7669,,,,,,155.112,,,,189.5306,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.404,148.5239,6/11/2013
11,11,,163.5899,163.439,163.4238,163.7112,165.1885,154.7605,154.8439,157.7262,154.4571,,,,,,155.112,,,,189.5118,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4053,149.4397,6/11/2013
12,12,,163.742,163.5623,163.4035,163.6889,176.353,154.085,155.2846,157.6527,154.3489,,,,,,155.112,,,,189.5534,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4102,148.9903,6/11/2013
13,13,,163.7883,163.5999,163.4478,163.6461,166.4779,153.9581,155.3598,157.6458,154.3481,,,,,,155.112,,,,189.5179,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4065,148.2264,6/11/2013
14,14,,163.9327,163.6043,162.312,163.61,164.9661,153.9888,156.2924,157.6113,154.3686,,,,,,155.112,,,,189.5103,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.406,148.3215,6/11/2013
15,15,,163.6613,163.6146,162.2995,163.5999,164.9857,153.9261,156.6517,157.63,154.36,,,,,,155.112,,,,189.5309,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4062,149.3178,6/11/2013
16,16,,162.8205,163.645,162.3292,165.7423,168.3371,152.9858,156.6103,157.6363,154.159,,,,,,155.112,,,,189.473,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.414,149.455,6/11/2013
17,17,,162.7825,163.5711,162.3174,166.9776,167.5062,152.8936,156.4812,157.6288,153.8577,,229.289,,,,155.112,,,,186.3955,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3998,148.2504,6/11/2013
18,18,,162.7403,163.3546,162.3179,163.6573,164.9611,152.8772,155.751,157.6464,153.851,,229.289,,,,155.112,,,,183.3412,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.39,148.5977,6/11/2013
19,19,,162.6145,163.3938,162.4006,163.6948,164.9869,152.8564,154.5471,157.5739,154.1371,,,,,,155.112,,,,183.3961,,,140.68,140.68,,,156.42,156.42,140.88,140.88,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3902,148.7617,6/11/2013
20,20,,162.5266,163.4011,163.3079,163.6477,166.8162,152.8865,154.5056,157.2791,154.2925,,,,,,155.112,,,,183.1908,,,140.68,140.68,,,156.42,156.42,140.88,,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.391,149.4307,6/11/2013
21,21,,162.8254,165.9156,162.5684,168.8675,,152.89,154.2554,157.263,154.2962,,,,,,155.112,,,,188.5874,,,140.68,140.68,,,156.42,156.42,,,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3912,149.6626,6/11/2013
22,22,,176.5144,,163.3819,,,152.8856,154.2633,157.139,154.2969,,,,,,155.112,,,,190.004,,,140.68,140.68,,,156.42,156.42,,,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3925,150.899,6/11/2013
23,23,,177.7088,,175.1759,,,152.8849,154.2429,158.7842,155.1364,,,,,,155.112,,,,189.9267,,,140.68,140.68,,,156.42,156.42,,,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3979,150.5328,6/11/2013
0,0,,,,,,,152.8816,154.2601,,163.3298,,,,,,155.112,,,,189.9206,,,155.11,155.11,,,153.27,153.27,,,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3905,149.2774,7/11/2013
1,1,,,,,,,152.8942,154.2535,,,,,,,,155.112,,,,189.8913,,,155.11,,,,153.27,153.27,,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3912,149.159,7/11/2013
2,2,,,,,,,152.8818,154.414,,,,,,,,155.112,,,,189.8514,,,155.11,,,,153.27,153.27,,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3919,149.5732,7/11/2013
3,3,,,,,,,152.8586,154.5525,,,,,,,,155.112,,,,189.8262,,,155.11,,,64.92,153.27,153.27,153.27,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3954,149.7972,7/11/2013
4,4,,,,,,,152.8646,154.483,,,,,,,,155.112,,,,189.8212,,,155.11,,,64.92,153.27,153.27,153.27,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3942,149.4524,7/11/2013
5,5,,,,,,,152.8899,154.6244,,167.966,,,,,,155.112,,,,189.6513,,,155.11,,,64.92,153.27,153.27,153.27,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3944,149.4818,7/11/2013
6,6,,,,,,,152.8699,154.5271,,156.7396,,,,,,155.112,,,,189.9308,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,,154.65,,66.857,66.857,142.4007,149.4279,7/11/2013
7,7,,,,167.7719,,,152.8898,154.5781,158.0842,154.6956,,,,,,155.112,,,,189.6903,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,,65.006,,,,,154.65,,66.857,66.857,142.398,149.3871,7/11/2013
8,8,,169.4231,169.2736,162.2662,,172.3823,152.8602,154.5286,157.6154,154.75,,229.289,,,,155.112,,,,189.7727,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,,65.006,,,,,,,66.857,66.857,142.3934,148.7354,7/11/2013
9,9,,163.1383,163.4577,162.2349,168.433,164.939,152.8704,154.5978,157.6354,155.5458,,229.289,,,,155.112,,,,185.7679,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,,65.006,,,,,,,66.857,66.857,142.5502,149.2396,7/11/2013
10,10,,163.0742,163.4266,162.2842,164.4179,164.9907,153.5601,154.486,157.6745,155.6791,,,,,,155.112,,,,183.0614,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,,65.006,,,,156.008,154.65,,66.857,66.857,142.8971,149.2879,7/11/2013
11,11,,163.5747,163.4635,162.321,163.6212,164.9783,153.7356,155.054,157.6423,155.5117,,,,,,155.112,,,,182.4523,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,,65.006,,,,156.008,154.65,,66.857,66.857,142.3956,149.0089,7/11/2013
12,12,,163.6452,163.5974,162.3139,163.594,165.2132,152.91,155.9272,157.6292,155.2036,,,,,,155.112,,,,184.2329,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.7215,149.3402,7/11/2013
13,13,,163.6941,163.5953,162.3353,163.6398,165.2502,152.9043,154.8042,157.6596,155.1225,,,,,,155.112,,,,189.606,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.8763,148.8662,7/11/2013
14,14,,163.6756,163.603,162.3402,163.6449,165.2956,152.9302,155.0376,158.7633,155.1466,,229.289,,,,155.112,,,,189.5316,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3906,148.4543,7/11/2013
15,15,,163.6061,163.5905,162.3369,163.6212,165.3353,152.9041,155.1126,159.103,154.774,,229.289,,,,155.112,,,,189.6146,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3939,149.2298,7/11/2013
16,16,,162.5831,163.5927,162.3284,166.0821,168.967,152.8954,155.0616,157.9247,154.1239,,229.289,,,,155.112,,,,189.6131,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.391,149.8138,7/11/2013
17,17,,162.4661,163.5714,162.3309,167.1144,166.9042,152.8354,154.7467,157.6166,153.8044,,229.289,,,,155.112,,,,186.2418,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3947,148.5338,7/11/2013
18,18,,162.4578,163.4475,162.3247,164.4876,164.9833,152.8444,154.5842,157.5771,153.7896,,229.289,,,,155.112,,,,183.3403,,,155.11,,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.396,148.7034,7/11/2013
19,19,,162.4518,163.4341,162.3047,164.7412,165.0017,152.8254,154.4218,157.6329,153.8322,,229.289,,,,155.112,,,,183.1702,,,,155.11,,64.92,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3915,149.1817,7/11/2013
20,20,,163.5238,165.7845,162.3024,169.7776,167.5064,152.8312,157.9407,157.0383,153.8083,,,,,,155.112,,,,188.5468,,,,155.11,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4087,150.0903,7/11/2013
21,21,,176.9373,,167.6281,,,152.8547,154.211,158.3492,153.8181,,,,,,155.112,,,,189.9142,,,,155.11,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4118,149.9377,7/11/2013
22,22,,,,,,,152.8394,154.2124,,160.8939,,,,,,155.112,,,,189.9642,,,,155.11,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,,154.65,,66.857,66.857,142.4062,149.1042,7/11/2013
23,23,,,,,,,152.8348,154.2267,,,,,,,,155.112,,,,189.9732,191.5427,,,155.11,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,,154.65,,66.857,66.857,142.4162,149.4203,7/11/2013
0,0,,,,,,,152.8273,154.2123,,,,,,,,155.112,,,,189.9481,,,,155.11,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,,154.65,,66.857,66.857,142.6024,149.372,8/11/2013
1,1,,,,,,,152.842,154.2095,,,,,,,,,,,,189.8449,,,,155.11,,,153.27,153.27,153.27,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.4407,148.759,8/11/2013
2,2,,,,,,,153.0568,154.1856,,,,,,,,,,,,189.8452,,,,155.11,,,153.27,153.27,153.27,,,65.006,65.006,,,,,154.65,,66.857,66.857,143.6216,148.7733,8/11/2013
3,3,,,,,,,153.6692,154.1861,,,,,,,,,,,,189.8362,,,,155.11,,,153.27,153.27,153.27,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.4175,148.926,8/11/2013
4,4,,,,,,,153.6574,154.1833,,,,,,,,155.112,,,,189.9477,,,,155.11,,,153.27,153.27,153.27,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.4309,148.6086,8/11/2013
5,5,,,,,,,153.6854,154.1971,,,,,,,,155.112,,,,190.0036,,,155.11,155.11,,,153.27,153.27,153.27,,,65.006,65.006,,,,,154.65,,66.857,66.857,142.4214,148.9478,8/11/2013
6,6,,,,,,,153.6925,154.2119,,159.1776,,,,,,155.112,,,,189.9904,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4304,148.9628,8/11/2013
7,7,,,,,,,153.6653,154.223,158.4399,154.5485,,,,,,155.112,,,,190.0134,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.428,148.6181,8/11/2013
8,8,,,165.6078,165.69,,,153.6544,154.3064,158.4178,154.7111,,,,,,155.112,,,,190.0083,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4192,148.1536,8/11/2013
9,9,,166.3468,163.3878,162.236,,165.0783,153.6912,154.7081,157.8353,154.7029,,,,,,155.112,,,,190.0033,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4461,148.6104,8/11/2013
10,10,,163.6375,163.376,162.2546,167.2188,164.9992,153.0075,155.4771,157.655,154.7355,,,,,,155.112,,,,190.018,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4305,148.8977,8/11/2013
11,11,,163.6781,163.4003,162.3209,163.5654,165.5823,152.8495,156.5949,157.6677,154.7784,,,,,,155.112,,,,190.0278,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4248,148.1626,8/11/2013
12,12,,164.8451,163.423,162.4009,163.5808,165.0349,152.8515,156.4802,157.6516,154.7627,,,,,,155.112,,,,190.0641,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4143,149.2235,8/11/2013
13,13,,164.969,163.4391,162.3945,163.5604,165.0805,152.8741,156.931,157.6652,154.7132,,,,,,155.112,,,,190.0673,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3994,148.5843,8/11/2013
14,14,,164.9929,163.6417,162.4428,163.6264,165.9956,152.8568,156.9045,157.62,154.7079,,,,,,155.112,,,,190.049,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4035,148.6238,8/11/2013
15,15,,164.5384,163.5913,162.4399,163.6057,166.1666,152.8379,156.6377,157.5879,154.639,,,,,,155.112,,,,189.9964,,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3943,149.9882,8/11/2013
16,16,,163.5702,163.5801,162.3571,163.6694,174.2652,152.8386,155.476,157.6373,154.023,,229.289,,,,155.112,,,,189.971,200.621,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3987,149.7826,8/11/2013
17,17,,163.647,163.5536,164.5555,163.6327,166.4981,152.843,154.3178,157.6051,153.7929,,,,,,155.112,,,,189.866,200.5896,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3912,149.3477,8/11/2013
18,18,,163.6195,163.176,162.2381,163.6349,164.9796,152.8262,154.3031,157.5962,153.8044,,,,,,155.112,,,,189.9219,199.9449,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3913,148.9678,8/11/2013
19,19,,163.5362,162.4333,162.2392,163.6181,172.5289,152.8116,154.271,157.5951,153.7858,,229.289,,,,155.112,,,,190.165,199.8489,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3905,148.5378,8/11/2013
20,20,,170.8848,164.2091,162.4223,167.4574,,152.8461,154.2607,156.9922,153.7682,,229.289,,,,155.112,,,,,199.8324,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.39,148.9153,8/11/2013
21,21,,177.7017,,170.3111,,,152.8332,154.2688,158.1633,155.1078,,,,,,155.112,,,,,200.1504,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.4594,149.4472,8/11/2013
22,22,,177.7917,,,,,153.2512,154.2236,158.8032,165.3243,,,,,,155.112,,,,,200.1858,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,,154.65,,66.857,66.857,143.5019,150.0647,8/11/2013
23,23,,,,,,,153.1893,154.2359,158.6612,,,,,,,,,,,,199.9183,,155.11,,,,153.27,153.27,153.27,153.27,,65.006,65.006,,,,,154.65,,66.857,66.857,143.0111,148.923,8/11/2013
0,0,,,,,,,152.7762,154.2168,,,,,,,,,,,,,199.8667,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.39,150.0911,9/11/2013
1,1,,,,,,,153.4788,166.0615,,,,,,,,,,,,,199.8768,,163.8,163.8,,,153.27,153.27,155.12,,,65.006,65.006,,,,,,,66.857,66.857,142.3902,150.0213,9/11/2013
2,2,,,,,,,157.857,,,,,,,,,,,,,,199.7485,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.39,151.3107,9/11/2013
3,3,,,,,,,,,,,,,,,,,,,,,199.9127,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.3917,157.2755,9/11/2013
4,4,,,,,,,155.0356,,,,,,,,,,,,,,199.9841,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.39,150.7372,9/11/2013
5,5,,,,,,,152.811,158.5396,,,,,,,,,,,,,199.9647,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.39,149.6853,9/11/2013
6,6,,,,,,,152.8085,154.2099,,,,,,,,155.112,,,,,199.9182,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3904,149.6872,9/11/2013
7,7,,,,,,,152.8177,154.3194,,167.8828,,,,,,155.112,,,,,199.8678,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.39,149.6872,9/11/2013
8,8,,,,,,,152.8317,154.6282,158.6744,156.3127,,,,,,155.112,,,,,199.8977,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3912,149.8873,9/11/2013
9,9,,,,176.8508,,,152.8365,154.7051,157.7745,153.8687,,,,,,155.112,,,,,199.9497,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3905,150.1003,9/11/2013
10,10,,,,164.0221,,,152.9,154.8059,157.6668,153.862,,,,,,155.112,,,,,199.7905,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.39,150.6758,9/11/2013
11,11,,,,162.2612,,,152.902,154.5965,157.6397,153.8358,,,,,,155.112,,,,,199.8005,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3916,150.8146,9/11/2013
12,12,,,,164.8687,,,152.9196,154.9509,157.6517,153.8536,,,,,,155.112,,,,,199.803,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.39,151.0578,9/11/2013
13,13,,,,,,,152.9537,155.5389,157.6557,153.8309,,,,,,155.112,,,,,199.713,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3931,150.4418,9/11/2013
14,14,,,,,,,152.9525,155.631,157.893,153.8538,,,,,,155.112,,,,,199.6158,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3904,150.7182,9/11/2013
15,15,,,,,,,152.9649,154.5924,,153.8288,,,,,,155.112,,,,,199.6807,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,154.65,,66.857,66.857,142.39,150.0729,9/11/2013
16,16,,,,,,,152.9568,154.3772,,153.8162,,,,,,155.112,,,,,199.9586,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,154.65,,66.857,66.857,142.3902,150.0507,9/11/2013
17,17,,168.3167,165.4883,165.1727,167.5503,169.1937,152.9666,154.0504,157.8616,153.8373,,229.289,,,,155.112,,,,,200.1669,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.3905,149.8764,9/11/2013
18,18,,162.267,162.3109,162.2285,163.6095,165.6709,152.8759,153.9984,157.602,153.8101,,,,,,155.112,,,,,200.1379,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.39,150.8779,9/11/2013
19,19,,163.2104,162.2864,162.2181,164.6848,173.2457,152.8482,153.9872,157.8504,153.7836,,,,,,155.112,,,,,200.1444,,163.8,163.8,,64.92,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.39,150.6762,9/11/2013
20,20,,173.5162,164.7681,164.6476,177.6267,,152.8604,153.9858,157.8411,153.7947,,,,,,155.112,,,,,200.0175,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,156.008,154.65,,66.857,66.857,142.8196,149.4435,9/11/2013
21,21,,,,,,,152.8422,153.978,158.7993,153.8179,,,,,,155.112,,,,,200.0694,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,154.65,,66.857,66.857,143.187,149.3218,9/11/2013
22,22,,,,,,,152.8053,153.9755,158.7669,156.6285,,,,,,155.112,,,,,200.1305,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,154.65,,66.857,66.857,142.39,149.0459,9/11/2013
23,23,,,,,,,152.8096,153.9853,,,,,,,,155.112,,,,,199.9327,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,154.65,,66.857,66.857,142.39,149.9036,9/11/2013
0,0,,,,,,,153.8886,170.2255,,,,,,,,155.112,,,,,199.7995,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.3902,150.125,10/11/2013
1,1,,,,,,,,180.397,,,,,,,,155.112,,,,,199.7235,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.39,150.136,10/11/2013
2,2,,,,,,,,180.397,,,,,,,,,,,,,199.707,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,143.9045,149.274,10/11/2013
3,3,,,,,,,,180.397,,,,,,,,,,,,,200.0584,,163.8,163.8,,,153.27,153.27,155.12,,,65.006,65.006,,,,,,,66.857,66.857,142.4006,149.0591,10/11/2013
4,4,,,,,,,,180.397,,,,,,,,,,,,,200.0564,,163.8,163.8,,,153.27,153.27,,,,65.006,65.006,,,,,,,66.857,66.857,143.1765,149.0792,10/11/2013
5,5,,,,,,,,180.397,,,,,,,,,,,,,200.0528,,163.8,163.8,,,153.27,153.27,,,,65.006,65.006,,,,,,,66.857,66.857,143.4966,148.9507,10/11/2013
6,6,,,,,,,,180.397,,,,,,,,,,,,,200.0994,,163.8,163.8,,,153.27,153.27,,,,65.006,65.006,,,,,,,66.857,66.857,143.3559,148.7135,10/11/2013
7,7,,,,,,,,180.397,,,,,,,,,,,,,200.0565,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.4131,149.3824,10/11/2013
8,8,,,,,,,,180.397,,,,,,,,,,,,,200.07,,163.8,163.8,,,153.27,153.27,155.12,155.12,,65.006,65.006,,,,,,,66.857,66.857,142.4343,149.4728,10/11/2013
