,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
23,23,,,,,,,,,,,,,,,,,,,197.0402,208.2612,,50,33.486,,158.1,,,,64.199,64.199,,,,,,,65.595,65.595,149.5241,,6/1/2013
0,00,,,,,,,,,,,,,,,,,,,198.3576,209.5793,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,152.1746,,7/1/2013
1,01,,,,,,,,,,,,,,,,,,,198.4196,209.5355,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,156.0447,,7/1/2013
2,02,,,,,,,,,,,,,,,,,,,198.5178,209.3136,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,165.8201,,7/1/2013
3,03,,,,,,,,,,,,,,,,,,,198.3227,209.2255,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,169.9611,,7/1/2013
4,04,,,,,,,,,,,,,,,,,,,198.3122,209.3887,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,180.9848,,7/1/2013
5,05,,,,,,,,,,,,,,,,,,,198.3122,209.3887,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,150.6714,,7/1/2013
6,06,,,,,,,,,,,,,,,,,,,198.3122,209.2246,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,150.5227,,7/1/2013
7,07,,,,,,,,,,,,,,,,153.766,,,198.3122,209.0439,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.9062,160.7226,7/1/2013
8,08,,,,,,161.0964,166.2428,,,,,,,,161.519,153.766,,,198.3122,209.0439,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.9879,155.2079,7/1/2013
9,09,,,,,,160.1266,160.3608,,,,,,,,161.519,,,,198.429,209.2742,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,149.0164,156.4417,7/1/2013
10,10,,,,,,160.0225,160.2851,,,,,,,,161.519,,,,198.5489,209.386,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,149.0064,156.1032,7/1/2013
11,11,,,,,,160.4448,160.2521,,,,,,,,161.519,,,,198.5831,209.2066,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.9996,154.8962,7/1/2013
12,12,,,,,,160.4458,160.3746,,,,,,,,161.519,,,,198.5831,209.0439,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9942,154.9927,7/1/2013
13,13,,,,,,160.4437,160.3778,,174.9954,,,,,,161.519,,,,198.5831,209.169,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.9962,154.6175,7/1/2013
14,14,,,,,,159.7945,160.4078,162.804,164.8427,,,,,,161.519,,,,198.5831,209.4202,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.9969,154.6827,7/1/2013
15,15,,,,,,159.5563,160.4038,162.804,162.7571,,,,,,161.519,,,,198.5831,209.1246,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.1339,155.1939,7/1/2013
16,16,,,,,,159.5564,160.3854,162.804,170.433,,,,,,161.519,153.766,,,198.6179,209.2046,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.01,156.1241,7/1/2013
17,17,,,,,,159.5248,160.3749,162.804,,,,,,,161.519,153.766,,,198.3349,209.3082,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.902,155.6233,7/1/2013
18,18,,,,,,159.5029,160.3435,162.8043,,,,,,,161.519,153.766,,,198.4519,209.3473,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,161.733,,65.595,65.595,148.902,155.4365,7/1/2013
19,19,,,,,,159.5122,160.3405,162.8113,,,,,,,161.519,153.766,,,198.3122,209.107,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,161.733,,65.595,65.595,148.902,155.3464,7/1/2013
20,20,,,,,,159.5248,161.1508,162.804,,,,,,,161.519,153.766,,,198.3122,209.3245,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.902,156.1839,7/1/2013
21,21,,,,,,161.387,174.2811,162.8042,,,,,,,,153.766,,,198.3122,209.3757,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.276,155.7012,7/1/2013
22,22,,,,,,,,162.8041,,,,,,,,153.766,,,198.3122,209.1386,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.824,159.803,7/1/2013
23,23,,,,,,,,162.8041,,,,,,,,153.766,,,198.3122,209.2938,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.6266,,7/1/2013
0,00,,,,,,,,162.8041,,,,,,,,,,,198.3122,209.2744,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,151.6194,,8/1/2013
1,01,,,,,,,,162.804,,,,,,,,,,,198.3386,209.3467,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,152.6184,,8/1/2013
2,02,,,,,,,,162.8043,,,,,,,,,,,198.5079,209.347,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,168.2213,,8/1/2013
3,03,,,,,,,,162.8041,,,,,,,,,,,198.3122,209.3267,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,,,8/1/2013
4,04,,,,,,,,162.8041,,,,,,,,,,,198.3122,209.3564,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,156.2138,,8/1/2013
5,05,,,,,,,,162.8042,,,,,,,,,,,198.3122,209.2952,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.5802,,8/1/2013
6,06,,,,,,,,162.8041,,,,,,,,153.766,,,198.336,209.2952,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.0863,,8/1/2013
7,07,,,,,,,,162.804,,,,,,,,153.766,,,198.5385,209.2952,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.9432,159.3547,8/1/2013
8,08,,,,,,,170.8807,162.804,,,,,,,,153.766,,,198.5573,209.2952,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9204,154.763,8/1/2013
9,09,,,,,,160.0491,160.9648,162.804,,,,,,,,153.766,,,198.514,209.4323,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9423,154.7688,8/1/2013
10,10,,,,,,159.4962,160.9159,162.804,,,,,,,161.519,153.766,,,198.6322,209.0351,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9453,154.7688,8/1/2013
11,11,,,,,,159.5241,160.8861,162.804,,,,,,,161.519,153.766,,,198.4477,209.0294,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9292,154.7688,8/1/2013
12,12,,,,,,159.576,160.9271,162.804,,,,,,,161.519,153.766,,,198.68,208.9808,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9743,154.7688,8/1/2013
13,13,,,,,,159.6198,160.9314,162.804,,,,,,,161.519,153.766,,,198.5092,208.9808,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.9069,154.7688,8/1/2013
14,14,,,,,,159.6508,161.0227,162.804,170.094,,,,,,161.519,153.766,,,198.4704,208.9808,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.9439,154.7688,8/1/2013
15,15,,,,,,159.6522,160.9898,162.804,165.5001,,,,,,161.519,153.766,,,198.6273,209.1236,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,149.1591,154.7909,8/1/2013
16,16,,,,,,159.6482,160.7327,162.804,,,,,,,161.519,153.766,,,198.5073,209.3675,,50,33.486,,,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9022,155.4871,8/1/2013
17,17,,,,,,159.5694,160.5123,162.804,,,,,,,161.519,153.766,,,198.6954,209.1867,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.7477,8/1/2013
18,18,,,,,,159.5174,160.4062,162.804,,,,,,,161.519,153.766,,,198.7639,209.0439,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.902,154.5106,8/1/2013
19,19,,,,,,159.4869,160.3688,162.804,,,,,,,161.519,153.766,,,198.7639,209.5172,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.902,154.5106,8/1/2013
20,20,,,,,,159.4916,160.3693,162.804,,,,,,,161.519,153.766,,,198.5795,209.8596,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,161.733,,65.595,65.595,148.902,154.479,8/1/2013
21,21,,,,,,159.8159,168.3101,162.804,,,,,,,,153.766,,,198.5327,209.4715,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,161.733,,65.595,65.595,148.902,154.483,8/1/2013
22,22,,,,,,163.2902,,162.8041,,,,,,,,153.766,,,198.6989,209.3582,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.0883,159.0807,8/1/2013
23,23,,,,,,,,162.804,,,,,,,,153.766,,,198.7351,209.5183,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.9247,,8/1/2013
0,00,,,,,,,,162.8041,,,,,,,,153.766,,,198.6239,209.3571,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.488,,9/1/2013
1,01,,,,,,,,162.804,,,,,,,,,,,198.403,209.3571,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,150.6686,,9/1/2013
2,02,,,,,,,,162.804,,,,,,,,,,,198.51,209.6568,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,157.4997,,9/1/2013
3,03,,,,,,,,162.8041,,,,,,,,,,,198.6058,209.5383,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,169.4151,,9/1/2013
4,04,,,,,,,,162.804,,,,,,,,,,,198.6058,209.3887,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,151.2667,,9/1/2013
5,05,,,,,,,,162.8041,,,,,,,,,,,198.3465,209.3887,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,151.2824,,9/1/2013
6,06,,,,,,,,162.8041,,,,,,,,,,,198.3122,209.3887,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.8746,,9/1/2013
7,07,,,,,,,,162.8041,,,,,,,,153.766,,,198.459,209.4227,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.0403,161.7526,9/1/2013
8,08,,,,,,161.2215,164.5659,162.804,,,,,,,,153.766,,,198.6058,209.3887,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.6765,9/1/2013
9,09,,,,,,160.2355,160.453,162.804,,,,,,,161.519,153.766,,,198.5887,209.5607,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.4781,9/1/2013
10,10,,,,,,160.2578,160.6247,162.804,,,,,,,161.519,153.766,,,198.5318,209.4448,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.894,9/1/2013
11,11,,,,,,159.5797,160.6679,162.804,,,,,,,161.519,153.766,,,198.4869,209.2321,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.8854,9/1/2013
12,12,,,,,,159.6255,160.7122,162.8041,,,,,,,161.519,153.766,,,198.5158,209.2321,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.8598,9/1/2013
13,13,,,,,,159.655,160.7447,162.804,,,,,,,161.519,153.766,,,198.5158,209.2215,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.902,155.2294,9/1/2013
14,14,,,,,,159.6528,160.6092,162.804,,,,,,,161.519,153.766,,,198.5158,209.2005,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.9022,155.2398,9/1/2013
15,15,,,,,,159.5426,160.4712,162.804,,,,,,,161.519,153.766,,,198.5434,209.2005,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.902,155.6229,9/1/2013
16,16,,,,,,159.4905,160.4222,162.804,,,,,,,161.519,153.766,,,198.5612,209.4527,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,155.9172,9/1/2013
17,17,,,,,,159.4659,160.1511,162.804,,,,,,,161.519,153.766,,,198.551,209.5754,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,155.1347,9/1/2013
18,18,,,,,,159.4631,160.0876,162.804,,,,,,,161.519,153.766,,,198.4931,209.3887,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,161.733,,65.595,65.595,148.9024,155.171,9/1/2013
19,19,,,,,,159.4494,160.0626,162.804,,,,,,,161.519,153.766,,,198.4931,209.3887,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,155.5547,9/1/2013
20,20,,,,,,159.4647,160.0895,162.804,,,,,,,161.519,153.766,,,198.4931,209.3887,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,155.4632,9/1/2013
21,21,,,,,,160.0529,165.4559,162.804,,,,,,,,153.766,,,198.4931,209.3887,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,155.9045,9/1/2013
22,22,,,,,,163.2715,,162.8041,,,,,,,,153.766,,,198.4931,209.3932,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.035,155.9109,9/1/2013
23,23,,,,,,,,162.804,,,,,,,,,,,198.4931,209.3267,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.7495,159.0324,9/1/2013
0,00,,,,,,,,162.8041,,,,,,,,153.766,,,198.4931,209.3871,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.9781,162.3244,10/1/2013
1,01,,,,,,,,162.804,,,,,,,,153.766,,,198.5172,209.4516,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,150.0238,,10/1/2013
2,02,,,,,,,,162.8041,,,,,,,,,,,198.4654,209.4629,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,151.6437,,10/1/2013
3,03,,,,,,,,162.804,,,,,,,,,,,198.4468,209.4833,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,151.7288,,10/1/2013
4,04,,,,,,,,162.804,,,,,,,,,,,198.7277,209.4833,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,150.5896,,10/1/2013
5,05,,,,,,,,162.804,,,,,,,,,,,198.375,209.4833,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.959,,10/1/2013
6,06,,,,,,,,162.8041,,,,,,,,153.766,,,198.2533,209.5193,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.9644,,10/1/2013
7,07,,,,,,,,162.804,,,,,,,,153.766,,,198.2733,209.4518,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.9175,157.6418,10/1/2013
8,08,,,,,,161.4062,166.1704,162.804,,,,,,,,153.766,,,198.5158,209.4316,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.9267,154.7564,10/1/2013
9,09,,,,,,159.4682,160.4021,162.804,,,,,,,161.519,153.766,,,198.4349,209.6298,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9126,154.7858,10/1/2013
10,10,,,,,,159.492,160.3874,162.8059,,,,,,,161.519,153.766,,,198.3803,209.5101,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.922,155.0616,10/1/2013
11,11,,,,,,159.5231,160.1888,162.8072,,,,,,,161.519,153.766,,,198.3901,209.5744,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9197,154.536,10/1/2013
12,12,,,,,,159.5948,160.1975,,,,,,,,161.519,153.766,,,198.3945,209.3345,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9193,154.5112,10/1/2013
13,13,,,,,,159.7599,160.376,,,,,,,,161.519,153.766,,,198.4243,209.6715,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9162,154.5264,10/1/2013
14,14,,,,,,159.7327,160.4623,,,,,,,,,153.766,,,198.5636,209.6715,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9125,154.5132,10/1/2013
15,15,,,,,,159.6263,160.4583,,,,,,,,,153.766,,,198.5735,209.6063,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9118,154.5132,10/1/2013
16,16,,,,,,159.5639,160.2136,,,,,,,,,153.766,,,198.5612,209.5453,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9026,154.7372,10/1/2013
17,17,,,,,,159.5717,160.1754,,,,,,,,161.519,153.766,,,198.4951,209.3527,,50,33.486,153.7,153.7,,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9033,156.1203,10/1/2013
18,18,,,,,,159.5581,160.1209,,,,,,,,161.519,153.766,,,198.3803,209.314,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9034,154.9819,10/1/2013
19,19,,,,,,159.5502,160.1101,,,,,,,,161.519,153.766,,,198.4593,209.477,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9029,155.0956,10/1/2013
20,20,,,,,,159.5628,160.12,,,,,,,,161.519,153.766,,,198.5486,209.5149,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9043,155.0956,10/1/2013
21,21,,,,,,159.9457,165.5968,,,,,,,,161.519,153.766,,,198.4816,209.5235,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.9097,155.1343,10/1/2013
22,22,,,,,,164.1761,,,,,,,,,161.519,153.766,,,198.4604,209.5453,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.6722,156.4237,10/1/2013
23,23,,,,,,,,,,,,,,,,153.766,,,198.4065,209.5453,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.8781,163.4364,10/1/2013
0,00,,,,,,,,,,,,,,,,153.766,,,198.4182,209.5669,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.5465,,11/1/2013
1,01,,,,,,,,,,,,,,,,153.766,,,198.4845,209.5969,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.0708,,11/1/2013
2,02,,,,,,,,,,,,,,,,,,,198.4477,209.4518,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,151.6409,,11/1/2013
3,03,,,,,,,,,,,,,,,,,,,198.4477,209.4518,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,150.4736,,11/1/2013
4,04,,,,,,,,,,,,,,,,,,,198.4477,209.4518,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,151.6065,,11/1/2013
5,05,,,,,,,,,,,,,,,,153.766,,,198.4477,209.376,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,150.5354,,11/1/2013
6,06,,,,,,,,,,,,,,,,153.766,,,198.5215,209.1796,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.902,,11/1/2013
7,07,,,,,,,169.2191,,,,,,,,,153.766,,,198.7003,209.2807,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.902,156.8426,11/1/2013
8,08,,,,,,161.0319,160.2348,,,,,,,,161.519,153.766,,,198.4802,209.3178,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.778,11/1/2013
9,09,,,,,,160.3005,160.3329,,,,,,,,161.519,153.766,,,198.5969,209.4347,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.9028,155.0934,11/1/2013
10,10,,,,,,160.3251,160.322,,,,,,,,161.519,153.766,,,198.4931,209.3087,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.5135,11/1/2013
11,11,,,,,,160.3269,160.1439,,,,,,,,161.519,153.766,,,198.4931,209.2013,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.9042,154.6601,11/1/2013
12,12,,,,,,160.1446,160.1554,,,,,,,,161.519,153.766,,,198.4931,209.3157,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,149.1808,155.5711,11/1/2013
13,13,,,,,,159.9147,160.2153,,,,,,,,161.519,153.766,,,198.5051,209.3194,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.4198,154.9733,11/1/2013
14,14,,,,,,159.4793,160.3666,,,,,,,,161.519,153.766,,,198.6512,209.1456,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.9104,155.5336,11/1/2013
15,15,,,,,,159.4811,160.3423,,,,,,,,161.519,153.766,,,198.6512,209.3112,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.9199,11/1/2013
16,16,,,,,,159.4627,160.3203,,,,,,,,161.519,153.766,,,198.6512,209.5579,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.9199,11/1/2013
17,17,,,,,,159.4738,160.1247,,,,,,,,,153.766,,,198.6512,209.3068,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,149.5257,155.731,11/1/2013
18,18,,,,,,159.4568,160.0864,,,,,,,,161.519,153.766,,,198.4062,209.1826,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.904,154.8834,11/1/2013
19,19,,,,,,159.4711,160.0971,,,,,,,,161.519,153.766,,,198.5543,209.1773,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,164.1839,154.6609,11/1/2013
20,20,,,,,,160.1289,160.1018,,,,,,,,161.519,153.766,,,198.4911,209.1722,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,149.1139,154.6114,11/1/2013
21,21,,,,,,159.4693,170.3723,,,,,,,,161.519,153.766,,,198.5612,209.2321,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,150.0104,155.2302,11/1/2013
22,22,,,,,,159.4752,,,,,,,,,,153.766,,,198.9869,209.2321,,50,33.486,153.7,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.9746,158.2116,11/1/2013
23,23,,,,,,159.474,,,,,,,,,,153.766,,,,209.2321,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.1086,158.5845,11/1/2013
0,00,,,,,,159.4628,,,,,,,,,,,,,,209.2635,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.0187,161.9947,12/1/2013
1,01,,,,,,159.4795,,,,,,,,,,,,,,209.2638,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.2034,,12/1/2013
2,02,,,,,,159.4701,,,,,,,,,,,,,,209.4911,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.8547,,12/1/2013
3,03,,,,,,159.4777,,,,,,,,,,,,,,209.5453,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.8238,,12/1/2013
4,04,,,,,,159.4768,,,,,,,,,,,,,,209.5453,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.1707,163.8093,12/1/2013
5,05,,,,,,159.466,,,,,,,,,,,,,,209.5453,,50,33.486,,153.7,,,,64.199,64.199,,,,,,,65.595,65.595,149.7437,158.1493,12/1/2013
6,06,,,,,,159.4378,,,,,,,,,,153.766,,,,209.5453,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,149.7757,161.8542,12/1/2013
7,07,,,,,,159.4548,,,,,,,,,,153.766,,,,209.5453,,50,33.486,153.7,,,,,64.199,64.199,,,,,,,65.595,65.595,149.262,163.2091,12/1/2013
8,08,,,,,,159.4553,,,,,,,,,,153.766,,,,209.6269,,50,33.486,153.7,,,,,64.199,64.199,,,,,,,65.595,65.595,148.9194,158.0144,12/1/2013
9,09,,,,,,159.4572,,,,,,,,,,153.766,,,,209.724,,50,33.486,153.7,,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.9794,156.5693,12/1/2013
10,10,,,,,,159.4573,,,,,,,,,,153.766,,,,209.6315,,50,33.486,153.7,,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9022,156.4171,12/1/2013
11,11,,,,,,159.4452,164.3705,,,,,,,,,153.766,,,,209.3493,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,156.9788,12/1/2013
12,12,,,,,,159.4678,160.1646,,,,,,,,,153.766,,,,208.8889,,50,33.486,,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.9412,157.1553,12/1/2013
13,13,,,,,,159.515,160.1571,,,,,,,,,153.766,,,,208.9355,,50,33.486,,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.913,156.7526,12/1/2013
14,14,,,,,,159.57,160.205,,,,,,,,,153.766,,,,209.1456,,50,33.486,,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.9022,156.3817,12/1/2013
15,15,,,,,,159.5999,162.5161,,,,,,,,,153.766,,,,209.4975,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,149.2214,155.8257,12/1/2013
16,16,,,,,,159.5946,175.9261,,,,,,,,,153.766,,,,209.5453,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,149.0674,154.8704,12/1/2013
17,17,,,,,,159.5969,166.7376,,,,,,,,,153.766,,,,209.4751,,50,33.486,153.7,153.7,161.2,,,64.199,64.199,,,,,,,65.595,65.595,148.902,155.2167,12/1/2013
18,18,,,,,,159.5222,160.0029,,,,,,,,161.519,153.766,,,199.0142,209.3267,,50,33.486,153.7,153.7,161.2,161.2,,64.199,64.199,,,,,,,65.595,65.595,148.902,154.8164,12/1/2013
