,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
19,19,,,,,,,144.0322,145.2744,149.0026,146.0395,,,,,,145.8323,138.7786,,,178.75,188.4329,,129.25,,,,,,154.6,,154.6,154.6,,85.0605,82.583,,,,,151.371,89.5,,89.5,135.249,139.847,5/10/2014
20,20,,,,,,,144.028,145.2963,149.0519,146.0392,,,,,,145.8323,138.7786,,,178.7754,188.423,,129.25,,,,,,154.6,,154.6,154.6,,85.0605,82.583,,,,153.223,151.371,89.5,,89.5,135.2589,140.2192,5/10/2014
21,21,,,,,,,144.021,145.6963,149.2512,149.2494,,,,,,145.8323,138.7786,,,178.7273,188.3812,,129.25,,,,,,154.6,,,154.6,,85.0605,82.583,,,,153.223,151.371,89.5,,89.5,135.2499,140.6159,5/10/2014
22,22,,,,,,,144.002,159.8207,,,,,,,,145.8323,138.7786,,,178.7773,188.371,,129.25,,,,,,154.6,,,154.6,,85.0605,82.583,,,,,,89.5,,89.5,134.2857,139.8093,5/10/2014
23,23,,,,,,,144.0148,,,,,,,,,145.8323,138.7786,,,178.8133,188.3817,,129.25,,,,,,154.6,,,,,85.0605,82.583,,,,,,89.5,,89.5,134.2857,140.0821,5/10/2014
0,0,,,,,,,144.0353,,,,,,,,,143.8926,136.8288,,,176.2038,185.6884,,136.82,,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.7675,140.8162,6/10/2014
1,1,,,,,,,,,,,,,,,,,136.8288,,,176.2826,185.7741,,,,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.9475,140.5645,6/10/2014
2,2,,,,,,,,,,,,,,,,,136.8288,,,176.4042,186.0317,,,,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.3769,138.295,6/10/2014
3,3,,,,,,,144.713,,,,,,,,,,136.8288,,,176.355,185.9571,,,,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.7909,138.2995,6/10/2014
4,4,,,,,,,,,,,,,,,,,136.8288,,,176.3146,185.9149,,,,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,133.6828,139.3218,6/10/2014
5,5,,,,,,,145.7493,,,,,,,,,143.8926,136.8288,,,176.3493,185.9502,,,,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.3431,138.5195,6/10/2014
6,6,,,,,,,142.0148,147.8676,,,,,,,,143.8926,136.8288,,,176.0901,185.7787,,,,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.5585,137.9182,6/10/2014
7,7,,,,,,,142.0351,143.7493,,154.8922,,,,,,143.8926,136.8288,,,176.3076,185.6614,,,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.3431,138.2032,6/10/2014
8,8,,165.3837,166.1128,,,,142.0516,143.7562,148.2436,145.413,,,,,,143.8926,136.8288,,,176.3987,185.6142,,,136.82,,,,,,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3461,138.1729,6/10/2014
9,9,,157.2784,153.9168,155.8005,,,142.0469,143.7144,148.133,145.1244,,,,,,143.8926,136.8288,,,176.4417,185.61,,,136.82,,,,,,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.8987,138.2575,6/10/2014
10,10,,153.6639,152.986,152.8771,159.3363,,142.042,143.7238,148.3833,145.0359,,,,,,143.8926,136.8288,,,176.5766,185.8357,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.6238,138.2906,6/10/2014
11,11,,154.0916,152.9894,152.8999,152.8661,,142.0892,143.7599,147.6826,145.0127,,,,,,143.8926,136.8288,,,176.5526,186.2013,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.3056,138.5685,6/10/2014
12,12,,163.9711,155.193,158.8258,155.1048,,142.1389,143.8002,147.1765,145.0492,,,,,,143.8926,136.8288,,,176.1769,186.2239,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.2841,138.4965,6/10/2014
13,13,,,,,,,142.1678,143.845,147.7856,145.0476,,,,,,143.8926,136.8288,,,176.27,186.247,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.0381,138.1265,6/10/2014
14,14,,,,156.2763,,,142.1626,144.086,147.5544,144.7397,,,,,,143.8926,136.8288,,,176.2667,186.0062,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,138.1724,6/10/2014
15,15,,,,152.9232,,,142.1503,143.9488,147.1547,144.3128,,,,,,143.8926,136.8288,,,176.2746,185.8659,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,138.6731,6/10/2014
16,16,,,,158.7558,,,142.1599,143.8143,147.1601,144.2674,,,,,,143.8926,136.8288,,,176.3552,185.915,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,138.0836,6/10/2014
17,17,,159.0155,160.1938,156.1388,165.6396,,142.1176,143.7798,147.1551,144.5123,,,,,,143.8926,136.8288,,,176.3,185.9595,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,138.0533,6/10/2014
18,18,,153.8404,152.8438,152.8649,153.5095,156.1417,142.0457,143.7449,147.104,144.6426,,,,,,143.8926,136.8288,,,176.2396,185.9994,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.5713,138.5182,6/10/2014
19,19,,153.5879,153.0122,152.9133,153.208,154.5689,142.0478,143.7363,147.014,144.5283,,,,,,143.8926,136.8288,,,176.2181,185.915,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.2799,138.1476,6/10/2014
20,20,,153.5963,154.8924,152.9418,153.2203,156.9481,142.347,143.7424,146.7705,144.4831,,,,,,143.8926,136.8288,,,176.2082,185.7351,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.293,138.0157,6/10/2014
21,21,,156.7496,166.396,155.7643,158.6762,,142.5192,143.7478,147.4256,144.4974,,,,,,143.8926,136.8288,,,176.1845,185.7036,,,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.9089,138.1294,6/10/2014
22,22,,,,,,,142.5443,144.378,,150.087,,,,,,143.8926,136.8288,,,176.1942,185.6837,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.3431,138.1066,6/10/2014
23,23,,,,,,,142.5226,158.1291,,,,,,,,143.8926,136.8288,,,176.1712,185.6351,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.3431,138.3664,6/10/2014
0,0,,,,,,,142.9922,,,,,,,,,,136.8288,,,176.1888,185.5548,,,,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.3431,139.2661,7/10/2014
1,1,,,,,,,147.362,,,,,,,,,,136.8288,,,176.2159,185.6197,,,,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.5598,138.5615,7/10/2014
2,2,,,,,,,143.1882,,,,,,,,,,136.8288,,,176.1772,185.5933,,,,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,133.0219,138.2005,7/10/2014
3,3,,,,,,,142.5244,,,,,,,,,143.8926,136.8288,,,176.1828,185.5984,,,,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.3832,137.9008,7/10/2014
4,4,,,,,,,142.5386,,,,,,,,,143.8926,136.8288,,,176.1899,185.583,,,,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.6646,138.13,7/10/2014
5,5,,,,,,,142.5427,146.8344,,,,,,,,143.8926,136.8288,,,176.1998,185.6082,,,,,,,,,,,148.92,,85.0605,82.583,,,,,,89.5,,89.5,132.6227,138.2879,7/10/2014
6,6,,,,,,,142.5364,143.9711,148.1788,147.555,,,,,,143.8926,136.8288,,,176.297,185.7019,,,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,,,89.5,,89.5,132.3431,138.4085,7/10/2014
7,7,,156.5881,,,155.47,,142.5106,144.0873,147.5768,144.4828,,,,,,143.8926,136.8288,,,176.0487,185.5906,,,136.82,,,,,,,,,,85.0605,82.583,,,,151.151,,89.5,,89.5,132.789,138.4225,7/10/2014
8,8,,153.6204,155.5921,154.6699,153.2042,,142.3721,144.2448,147.7832,145.1188,,,,,,143.8926,136.8288,,,176.0741,185.5845,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,,89.5,,89.5,132.3431,138.0887,7/10/2014
9,9,,153.6241,152.9428,153.1437,153.2199,159.3917,142.5903,144.2299,147.7809,145.035,210.066,,,,,143.8926,136.8288,,,175.628,185.6188,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,,89.5,,89.5,132.3431,137.829,7/10/2014
10,10,,153.6278,152.9693,153.3003,153.2146,154.3505,142.6436,144.3004,147.4855,145.3705,,,,,,143.8926,136.8288,,,170.2346,179.8025,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,,89.5,,89.5,132.3431,137.8279,7/10/2014
11,11,,153.6082,152.979,153.3013,153.2068,154.6204,142.6538,144.3621,147.3191,144.7437,,,,,,143.8926,136.8288,,,170.4092,175.4798,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,137.8287,7/10/2014
12,12,,153.6046,152.9955,153.3391,153.1761,155.0218,142.7157,144.2878,147.128,144.7096,,,,,,143.8926,136.8288,,,170.4054,172.8123,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,138.383,7/10/2014
13,13,,153.6712,152.9799,153.3639,153.191,155.5468,142.7257,144.4558,147.1424,144.6846,,,,,,143.8926,136.8288,,,170.3853,172.7069,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,137.8561,7/10/2014
14,14,,153.5281,152.998,153.372,153.2346,155.667,142.711,144.9506,147.1352,144.6637,,,,,,143.8926,136.8288,,,170.3876,172.8823,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.4366,137.9784,7/10/2014
15,15,,153.5678,152.9544,153.3696,153.2145,155.6281,142.4773,144.3141,147.1568,144.603,,,,,,143.8926,136.8288,,,170.3937,182.0186,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.7755,137.8646,7/10/2014
16,16,,152.5148,153.5914,153.3317,154.0798,157.6045,142.6669,144.0635,147.1406,144.7793,,,,,,143.8926,136.8288,,,172.0792,185.9839,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.6041,138.4889,7/10/2014
17,17,,152.4168,152.9739,153.3561,156.6137,157.7904,142.6088,143.8689,147.165,144.5989,,,,,,143.8926,136.8288,,,173.8813,184.7512,,,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,137.8331,7/10/2014
18,18,,152.3963,152.947,153.3226,153.0477,155.0162,142.2912,143.7742,147.0995,144.526,,,,,,143.8926,136.8288,,,170.3634,173.9423,,,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.5167,138.2338,7/10/2014
19,19,,152.3754,152.978,153.2052,153.1863,155.1864,142.0532,143.7776,147.0789,144.1393,,,,,,143.8926,136.8288,,,170.5039,182.202,,,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.3017,138.38,7/10/2014
20,20,,152.3963,152.9923,152.2985,153.21,156.0735,142.0569,143.9544,146.6979,144.2003,,,,,,143.8926,136.8288,,,176.094,185.7681,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.4154,138.1126,7/10/2014
21,21,,153.9441,156.1272,154.018,159.5893,166.6785,142.0519,143.9489,146.6829,144.214,,,,,,143.8926,136.8288,,,176.6288,186.0626,,,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.3646,138.4042,7/10/2014
22,22,,,,,,,142.06,143.9744,147.0935,146.312,,,,,,143.8926,136.8288,,,176.1565,185.8283,,,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,133.3424,138.4066,7/10/2014
23,23,,,,,,,142.0675,150.7386,,156.899,,,,,,143.8926,136.8288,,,176.1115,185.737,,,,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.5961,138.0217,7/10/2014
0,0,,,,,,,142.0793,153.0684,,,,,,,,143.8926,136.8288,,,176.1208,185.6734,,,,,,,,,,148.92,148.92,,85.0605,82.583,,,,,,89.5,,89.5,132.5187,138.2036,8/10/2014
1,1,,,,,,,142.0716,143.9462,,,,,,,,143.8926,136.8288,,,176.1365,185.7295,,,,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,133.1231,138.0861,8/10/2014
2,2,,,,,,,142.0683,148.5764,,,,,,,,143.8926,136.8288,,,176.0681,185.7472,,,,,,,,,,,148.92,,85.0605,82.583,,,,,,89.5,,89.5,132.695,138.4443,8/10/2014
3,3,,,,,,,142.0572,,,,,,,,,143.8926,136.8288,,,176.1271,185.7555,,,,,,,,,,,148.92,,85.0605,82.583,,,,,,89.5,,89.5,132.3569,137.8864,8/10/2014
4,4,,,,,,,142.0557,151.066,,,,,,,,143.8926,136.8288,,,176.1336,185.6971,,,,,,,,,,,148.92,,85.0605,82.583,,,,,,89.5,,89.5,132.3533,137.7867,8/10/2014
5,5,,,,,,,142.0313,143.8241,148.0721,149.0827,,,,,,143.8926,136.8288,,,176.1529,185.6814,,136.82,,,,,,,,,148.92,,85.0605,82.583,,,,,,89.5,,89.5,132.3431,138.1454,8/10/2014
6,6,,,,,,,142.0313,143.993,147.5186,144.225,,,,,,143.8926,136.8288,,,176.1368,185.6832,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.8464,138.2767,8/10/2014
7,7,,161.1415,,155.5884,166.0236,,142.3967,144.0053,148.2735,144.6173,,,,,,143.8926,136.8288,,,176.079,185.6337,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3546,137.9004,8/10/2014
8,8,,153.8888,155.8516,154.2443,154.1335,,142.5061,144.0136,147.8952,144.6971,,,,,,143.8926,136.8288,,,176.0627,185.6031,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3818,138.1901,8/10/2014
9,9,,153.3225,153.0153,154.2645,153.2293,,142.6051,144.0008,147.7464,144.6463,,,,,,143.8926,136.8288,,,176.2216,185.623,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.0347,138.2568,8/10/2014
10,10,,153.4101,153.0488,154.2805,153.2089,158.2931,142.6053,143.9818,147.7322,144.6311,,,,,,143.8926,136.8288,,,174.0087,185.5395,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.4001,138.0838,8/10/2014
11,11,,153.4337,153.0156,154.278,153.2017,154.5769,142.6137,143.9843,147.7397,144.3568,,,,,,143.8926,136.8288,,,170.3476,185.8668,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.3199,138.2842,8/10/2014
12,12,,153.6221,153.0153,154.2931,153.2356,154.5735,142.674,144.0704,147.7682,144.3282,,,,,,143.8926,136.8288,,,170.3746,185.8233,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.3308,138.3991,8/10/2014
13,13,,153.5662,153.3935,154.2651,153.73,155.0299,142.7062,144.1928,147.9244,144.6497,,,,,,143.8926,136.8288,,,170.7721,185.7157,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.5483,137.8079,8/10/2014
14,14,,153.5269,153.7299,154.2741,153.3391,154.6342,142.6825,144.1376,147.8742,144.6257,,,,,,143.8926,136.8288,,,170.4003,185.813,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3503,138.1079,8/10/2014
15,15,,153.4524,152.9764,153.8428,153.2016,154.5358,142.5802,144.0108,147.7141,144.519,,,,,,143.8926,136.8288,,,170.383,185.8658,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,138.3075,8/10/2014
16,16,,152.5303,152.978,153.2381,153.1719,154.5153,142.115,143.9687,147.7047,144.1925,,,,,,143.8926,136.8288,,,173.1612,185.7124,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3538,138.231,8/10/2014
17,17,,152.5369,152.9322,153.2187,153.171,154.5004,142.1293,143.9368,147.6857,144.209,,,,,,143.8926,,,,173.1628,180.7386,,136.82,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3515,137.8214,8/10/2014
18,18,,152.5917,152.9519,153.2114,153.1787,154.5416,142.0264,143.7765,147.6736,144.2903,,,,,,143.8926,136.8288,,,170.3974,173.3555,,136.82,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3545,138.0384,8/10/2014
19,19,,152.5349,152.9134,153.193,153.1602,155.4874,142.0064,143.7848,147.7526,144.5665,,,,,,143.8926,136.8288,,,170.3852,173.2093,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.3431,138.2154,8/10/2014
20,20,,153.6982,154.9223,152.8107,155.4444,157.5988,142.0128,143.8014,147.3683,144.7179,,,,,,143.8926,136.8288,,,173.2902,183.3504,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,133.4783,138.6418,8/10/2014
21,21,,165.606,165.7916,155.0979,,,142.0171,143.7743,147.5691,144.6039,,,,,,143.8926,136.8288,,,176.4701,185.9734,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,132.6113,138.1921,8/10/2014
22,22,,,,,,,142.0256,143.7871,,144.6073,,,,,,143.8926,136.8288,,,176.5324,186.134,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,132.3648,137.8166,8/10/2014
23,23,,,,,,,142.0417,143.7994,,146.4417,,,,,,143.8926,,,,176.6848,186.1749,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,133.1571,138.1538,8/10/2014
0,0,,,,,,,142.0246,143.8615,,,,,,,,143.8926,,,,176.565,185.6995,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.7223,137.927,9/10/2014
1,1,,,166.396,,,,142.0505,147.1174,,,,,,,,143.8926,,,,176.501,185.7546,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.1723,138.6561,9/10/2014
2,2,,,166.396,,,,142.0458,162.7144,,,,,,,,143.8926,142.5276,,,176.4316,185.6735,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.4649,138.0253,9/10/2014
3,3,,,,,,,142.0387,168.369,,,,,,,,143.8926,142.5276,,,176.3841,185.8176,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.8122,137.8579,9/10/2014
4,4,,,,,,,142.0626,147.0485,,,,,,,,143.8926,142.5276,,,176.3851,185.8399,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.3635,138.2856,9/10/2014
5,5,,,,,,,142.0591,143.9622,,149.0439,,,,,,143.8926,142.5276,,,176.2951,185.8423,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.0247,138.1562,9/10/2014
6,6,,,,,,,142.0515,144.1716,147.685,145.0103,,,,,,143.8926,142.5276,,,176.403,185.8765,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7308,138.2796,9/10/2014
7,7,,157.8566,163.5285,157.0087,,,142.1989,144.1866,147.5346,145.0731,,,,,,143.8926,142.5276,,,176.3244,185.8862,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.3453,9/10/2014
8,8,,154.3958,152.0942,154.1255,157.1511,156.6794,142.6427,144.3844,147.7308,145.0956,,,,,,143.8926,142.5276,,,176.43,185.8824,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.7798,9/10/2014
9,9,,154.6856,151.964,154.2074,153.1618,154.4661,142.6465,144.9923,147.7248,145.0956,,,,,,143.8926,142.5276,,,173.5364,186.0536,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.83,9/10/2014
10,10,,153.9836,151.9481,154.1927,153.1765,154.4913,142.6416,144.9087,147.7355,145.1259,,,,,,143.8926,142.5276,,,170.3791,186.0392,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.826,9/10/2014
11,11,,153.5911,151.9566,154.1898,153.1817,154.481,142.6414,144.4017,147.9317,145.0956,,,,,,143.8926,142.5276,,,170.2605,185.7634,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.5579,9/10/2014
12,12,,154.2163,151.9483,154.1827,153.1773,154.4993,142.6289,144.7264,147.9737,145.0956,,,,,,143.8926,142.5276,,,175.0071,185.6944,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,139.0782,9/10/2014
13,13,,154.4467,151.9448,154.1968,153.1821,154.4672,142.6255,144.3055,147.9571,145.0929,,,,,,143.8926,142.5276,,,176.4694,185.8066,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.2092,9/10/2014
14,14,,153.6049,151.9255,154.1913,153.1418,154.4936,142.6512,144.2249,147.9417,145.0956,,,,,,143.8926,142.5276,,,175.9683,185.7899,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.0137,9/10/2014
15,15,,153.6413,151.9496,154.1899,153.1844,154.513,142.6387,144.0682,147.9333,145.0825,,,,,,143.8926,142.5276,,,176.3554,185.7885,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.1284,9/10/2014
16,16,,153.6198,151.9479,154.2092,153.1943,155.4996,142.6137,144.049,147.6916,144.7109,,,,,,143.8926,142.5276,,,176.342,185.8516,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,138.0189,138.5111,9/10/2014
17,17,,153.6254,151.9706,154.1634,153.1973,157.0616,142.6203,144.0453,147.7061,144.5867,,,,,,143.8926,142.5276,,,174.2662,183.2223,,136.82,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.8161,137.9127,9/10/2014
18,18,,152.759,151.9418,153.217,153.1693,154.4959,142.6228,144.0601,147.6899,144.5738,,,,,,143.8926,142.5276,,,170.3082,173.471,,136.82,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.1342,9/10/2014
19,19,,152.5981,151.9506,152.0196,153.1454,154.513,142.1332,143.9837,147.5411,144.5999,,,,,,143.8926,142.5276,,,170.2019,183.3272,,136.82,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.4609,9/10/2014
20,20,,152.5952,154.3863,151.9851,155.5369,161.6178,142.121,143.9819,146.9573,144.6055,,,,,,143.8926,142.5276,,,175.6004,185.9089,,136.82,136.82,,,,,154.76,,,148.92,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.4314,9/10/2014
21,21,,160.1496,,155.3152,167.454,,142.1035,143.985,146.7533,144.6295,,,,,,143.8926,142.5276,,,176.4415,186.0146,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.3155,9/10/2014
22,22,,166.2742,,,,,142.0911,143.9861,147.6305,145.0884,,,,,,143.8926,142.5276,,,176.4976,186.1761,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.7065,138.4745,9/10/2014
23,23,,166.3479,,,,,142.0851,143.9827,,152.7598,,,,,,143.8926,142.5276,,,176.2326,186.036,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.7065,138.1647,9/10/2014
0,0,,,,,,,142.0787,144.7803,,,,,,,,143.8926,142.5276,,,176.2543,185.9219,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.8244,138.3649,10/10/2014
1,1,,,,,,,142.0788,158.1033,,,,,,,,143.8926,142.5276,,,176.5371,185.9998,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.6781,138.268,10/10/2014
2,2,,,,,,,142.0773,,,,,,,,,143.8926,142.5276,,,176.3657,185.9071,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.1296,138.3281,10/10/2014
3,3,,,,,,,142.0719,,,,,,,,,143.8926,142.5276,,,176.3483,185.888,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.6944,138.3114,10/10/2014
4,4,,,,,,,142.0785,,,,,,,,,143.8926,142.5276,,,176.345,185.9223,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.0253,137.9642,10/10/2014
5,5,,,,,,,142.0686,147.0318,,150.5869,,,,,,143.8926,142.5276,,,176.3533,185.8807,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.9169,138.2355,10/10/2014
6,6,,,,,,,142.0663,144.1918,148.2092,144.381,,,,,,143.8926,142.5276,,,176.4391,185.8579,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.9257,138.0733,10/10/2014
7,7,,156.8356,158.1375,158.6237,165.9987,,142.0726,144.1763,147.3402,144.9982,,,,,,143.8926,142.5276,,,176.5265,185.87,,136.82,136.82,,,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.7065,138.0521,10/10/2014
8,8,,153.7182,151.7981,153.1791,155.5499,,142.511,144.988,147.715,145.1193,,,,,,143.8926,142.5276,,,176.4144,185.9781,,136.82,136.82,,,,,154.76,,,,,85.0605,82.583,,,,151.151,149.318,89.5,,89.5,137.7065,138.2761,10/10/2014
