,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
0,0,,,,,,,,,,,,,,,,160.302,,,207.3681,218.5435,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,155.5769,,1/3/2013
1,1,,,,,,,,,,,,,,,,,,,207.3025,218.5271,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,156.9082,,1/3/2013
2,2,,,,,,,,,,,,,,,,,,,207.3042,218.4771,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,172.0135,,1/3/2013
3,3,,,,,,,,,,,,,,,,,,,207.2815,218.507,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,165.5391,,1/3/2013
4,4,,,,,,,,,,,,,,,,160.302,,,207.2803,218.5435,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,156.9958,174.789,1/3/2013
5,5,,,,,,,,,,,,,,,,160.302,,,207.2669,218.6225,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,155.4201,165.358,1/3/2013
6,6,,,,,,,,,,,,,,,,160.302,,,207.272,218.5338,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,155.414,164.3152,1/3/2013
7,7,,,,,,,,,,,,,,,,,,,207.2504,218.5397,,50,33.486,155.4,155.4,160.7,,,64.199,64.199,,,,,,,65.595,65.595,155.4175,161.9104,1/3/2013
8,8,,,,,,166.3653,,,,,,,,,168.021,,,,207.2422,218.6117,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4398,161.1775,1/3/2013
9,9,,,,,,166.0608,,,172.619,,,,,,168.021,,,,207.241,218.646,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.416,161.2931,1/3/2013
10,10,,,,,,166.732,,169.5966,168.0141,,,,,,168.021,,,,207.3061,218.5947,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,168.616,,65.595,65.595,155.4176,161.2223,1/3/2013
11,11,,,,,,167.0196,189.1491,168.7082,168.0097,,,,,,168.021,,,,207.2736,218.2893,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,170.101,168.616,,65.595,65.595,155.4174,160.9661,1/3/2013
12,12,,,,193.149,,167.001,168.5887,169.5561,168.0088,,,,,,168.021,160.302,,,207.1832,218.1786,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,168.616,,65.595,65.595,155.414,161.744,1/3/2013
13,13,,,,193.0701,,167.1267,167.0068,169.6784,168.0549,,,,,,168.021,160.302,,,207.1102,218.0662,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,168.616,,65.595,65.595,155.414,161.7882,1/3/2013
14,14,,,,193.3994,,167.1548,167.0667,168.6847,168.474,,,,,,168.021,160.302,,,207.2107,217.9921,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,168.616,,65.595,65.595,155.414,161.7297,1/3/2013
15,15,,,,193.413,,167.138,167.2054,168.7089,168.5793,,,,,,168.021,160.302,,,207.1735,218.0221,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,168.616,,65.595,65.595,155.414,161.4849,1/3/2013
16,16,,,,,,166.174,168.764,169.8193,171.0382,,,,,,168.021,160.302,,,207.1758,218.273,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,168.616,,65.595,65.595,155.414,161.5054,1/3/2013
17,17,,,,,,166.1907,184.0659,,182.562,,,,,,168.021,160.302,,,207.0234,218.4759,,50,33.486,155.4,155.4,160.7,,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.381,1/3/2013
18,18,,,,,,166.1777,170.6071,,,,,,,,168.021,160.302,,,207.0011,218.4318,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.0148,1/3/2013
19,19,,,,,,166.1666,166.9722,,,,,,,,168.021,160.302,,,207.0125,218.5457,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.0148,1/3/2013
20,20,,,,,,166.1595,167.009,,,,,,,,168.021,160.302,,,207.0242,218.5114,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.1485,1/3/2013
21,21,,,,,,167.5598,177.1237,,,,,,,,,160.302,,,207.0913,218.4531,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,163.0154,1/3/2013
22,22,,,,,,,,,,,,,,,,160.302,,,207.2359,218.3636,,50,33.486,155.4,155.4,160.7,,,64.199,64.199,,,,,,,65.595,65.595,155.414,167.3771,1/3/2013
23,23,,,,,,,,,,,,,,,,160.302,,,207.1754,218.4372,,50,33.486,155.4,155.4,160.7,,,64.199,64.199,,,,,,,65.595,65.595,155.6045,,1/3/2013
0,0,,,,,,,,,,,,,,,,,,,207.1526,218.6454,,50,33.486,155.4,155.4,160.7,160.7,,64.199,64.199,,,,,,,65.595,65.595,156.1685,,2/3/2013
1,1,,,,,,,,,,,,,,,,,,,207.0877,218.474,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,156.8926,,2/3/2013
2,2,,,,,,,,,,,,,,,,,,,207.0603,218.3128,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,156.8712,,2/3/2013
3,3,,,,,,,,,,,,,,,,,,,207.1074,218.3225,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,156.882,,2/3/2013
4,4,,,,,,,,,,,,,,,,,,,207.1114,218.502,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.6722,,2/3/2013
5,5,,,,,,,,,,,,,,,,160.302,,,207.0909,218.4251,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.6276,,2/3/2013
6,6,,,,,,,,,,,,,,,,160.302,,,207.1067,218.4295,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4545,,2/3/2013
7,7,,,,,,,,,,,,,,,,160.302,,,207.1291,218.3482,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4156,166.2529,2/3/2013
8,8,,,,,,,,,,,,,,,,160.302,,,207.2837,218.5691,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,162.3725,2/3/2013
9,9,,,,,,166.4984,172.6875,,,,,,,,,160.302,,,207.378,218.6445,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4144,161.4874,2/3/2013
10,10,,,,,,166.0582,167.0153,,,,,,,,,160.302,,,207.3611,218.8291,179.07,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.3213,2/3/2013
11,11,,,,,,166.1305,167.425,,,,,,,,,160.302,,,207.2441,218.834,179.07,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.0817,2/3/2013
12,12,,,,,,167.1182,183.3421,,,,,,,,,160.302,,,207.2127,218.4693,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4215,161.0817,2/3/2013
13,13,,,,,,171.2719,,,,,,,,,,160.302,,,207.2516,218.2141,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.4326,2/3/2013
14,14,,,,,,,,,,,,,,,,160.302,,,207.1758,218.1944,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,163.9775,2/3/2013
15,15,,,,,,,,,,,,,,,,160.302,,,207.1185,218.165,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,165.1258,2/3/2013
16,16,,,,,,,,,,,,,,,168.021,160.302,,,207.2351,218.586,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,165.1575,2/3/2013
17,17,,,,,,,,,,,,,,,,160.302,,,207.2095,218.4378,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,155.414,165.3982,2/3/2013
18,18,,,,,,166.5294,170.7492,,,,,,,,168.021,160.302,,,207.2382,218.1918,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4223,161.6044,2/3/2013
19,19,,,,,,166.0782,166.9704,,,,,,,,168.021,160.302,,,207.2108,218.3303,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.4582,2/3/2013
20,20,,,,,,166.1144,169.106,,,,,,,,,160.302,,,207.246,218.3341,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,161.864,2/3/2013
21,21,,,,,,168.53,183.7098,,,,,,,,,160.302,,,207.2099,218.4306,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.414,163.0911,2/3/2013
22,22,,,,,,,,,,,,,,,,160.302,,,207.2382,218.4672,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4809,170.8741,2/3/2013
23,23,,,,,,,,,,,,,,,168.021,160.302,,,207.2342,218.5531,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,161.7447,,2/3/2013
0,0,,,,,,,,,,,,,,,168.021,,,,207.1424,218.894,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
1,1,,,,,,,,,,,,,,,,,,,207.0937,218.6927,,50,33.486,155.4,,,160.7,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
2,2,,,,,,,,,,,,,,,,,,,207.0533,218.6467,,50,33.486,155.4,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
3,3,,,,,,,,,,,,,,,,,,,207.1067,218.5659,,50,33.486,155.4,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
4,4,,,,,,,,,,,,,,,,,,,207.0783,218.6477,,50,33.486,,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
5,5,,,,,,,,,,,,,,,,,,,207.0866,218.5927,,50,33.486,155.4,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
6,6,,,,,,,,,,,,,,,,,,,207.0969,218.4514,,50,33.486,155.4,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
7,7,,,,,,,,,,,,,,,,,,,207.0461,218.4852,,50,33.486,155.4,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
8,8,,,,,,,,,,,,,,,,,,,207.0183,218.5752,,50,33.486,155.4,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
9,9,,,,,,,,,,,,,,,,,,,206.9252,218.9263,,50,33.486,155.4,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
10,10,,,,,,,,,,,,,,,,,,,206.9179,218.7014,,50,33.486,155.4,,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
11,11,,,,,,,,,,,,,,,,,,,207.0007,218.2582,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,182.2974,,3/3/2013
12,12,,,,,,,,,,,,,,,,,,,206.987,218.2959,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,155.709,,3/3/2013
13,13,,,,,,,,,,,,,,,,,,,206.9532,218.2288,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,157.1715,,3/3/2013
14,14,,,,,,,,,,,,,,,,,,,206.9406,218.5146,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
15,15,,,,,,,,,,,,,,,,,,,206.9311,218.4311,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
16,16,,,,,,,,,,,,,,,,,,,206.9256,218.4735,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
17,17,,,,,,,,,,,,,,,,,,,206.9049,218.3552,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,189.3646,174.7767,3/3/2013
18,18,,,,,,166.6492,,,,,,,,,168.021,160.302,,,206.9076,218.3145,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,157.216,164.2354,3/3/2013
19,19,,,,,,166.2789,,,,,,,,,168.021,160.302,,,207.0784,218.3706,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4188,162.7152,3/3/2013
20,20,,,,,,169.771,,,,,,,,,,160.302,,,207.1173,218.4438,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,155.4412,162.9883,3/3/2013
21,21,,,,,,,,,,,,,,,,160.302,,,207.1421,218.5054,,50,33.486,155.4,155.4,,160.7,,64.199,64.199,,,,,,,65.595,65.595,156.0811,170.996,3/3/2013
22,22,,,,,,,,,,,,,,,,,,,207.0705,218.6533,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,160.7916,,3/3/2013
23,23,,,,,,,,,,,,,,,,,,,207.0751,218.6177,,50,33.486,155.4,155.4,,,,64.199,64.199,,,,,,,65.595,65.595,,,3/3/2013
0,0,,,,,,,,,,,,,,,,,,,201.0304,212.3457,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,,,65.595,65.595,,,4/3/2013
1,1,,,,,,,,,,,,,,,,,,,200.9748,212.5377,,50,33.486,148.16,,,,,64.199,64.199,,,,,,,65.595,65.595,,,4/3/2013
2,2,,,,,,,,,,,,,,,,,,,201.1316,212.595,,50,33.486,148.16,,,,,64.199,64.199,,,,,,,65.595,65.595,,,4/3/2013
3,3,,,,,,,,,,,,,,,,,,,200.8182,212.4759,,50,33.486,148.16,,,,,64.199,64.199,,,,,,,65.595,65.595,,,4/3/2013
4,4,,,,,,,,,,,,,,,,,,,200.7775,212.3926,,50,33.486,148.16,,,,,64.199,64.199,,,,,,,65.595,65.595,,,4/3/2013
5,5,,,,,,,,,,,,,,,,,,,200.71,212.3586,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,,,65.595,65.595,,,4/3/2013
6,6,,,,,,,,,,,,,,,,,,,201.2256,212.32,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,,,4/3/2013
7,7,,,,,,,,,,,,,,,,,,,201.1436,212.0988,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,168.0633,165.9583,4/3/2013
8,8,,,,,,,,,,,,,,,,155.684,,,201.1165,212.0072,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8772,160.238,4/3/2013
9,9,,,,,,,,,,,,,,,163.427,155.684,,,201.1264,212.0628,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8289,156.9795,4/3/2013
10,10,,,,,,,,,,,,,,,163.427,155.684,,,201.0846,212.1425,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8403,156.7903,4/3/2013
11,11,,,,,,,167.8496,,,,,,,,163.427,155.684,,,201.1073,212.236,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.888,156.7903,4/3/2013
12,12,,,,,,,162.6365,,,,,,,,163.427,155.684,,,201.0548,212.0797,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8896,157.6779,4/3/2013
13,13,,,,,,,162.8111,,,,,,,,163.427,155.684,,,201.0815,211.8622,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8727,156.8899,4/3/2013
14,14,,,,,,,162.8976,,,,,,,,163.427,155.684,,,201.0042,211.7626,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8697,156.5469,4/3/2013
15,15,,,,,,,162.8865,,,,,,,,163.427,155.684,,,200.9726,211.7748,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8498,156.8306,4/3/2013
16,16,,,,,,,165.9405,,,,,,,,163.427,155.684,,,201.0068,211.7837,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8777,156.8402,4/3/2013
17,17,,,,,,,184.3914,,,,,,,,,155.684,,,200.9413,212.0437,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.886,156.8402,4/3/2013
18,18,,,,,,162.6856,164.9379,,,,,,,,163.427,155.684,,,200.9642,212.1279,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,163.752,,65.595,65.595,150.8373,156.453,4/3/2013
19,19,,,,,,162.3571,162.6229,,,,,,,,163.427,155.684,,,201.0582,211.9543,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,163.752,,65.595,65.595,150.876,157.9162,4/3/2013
20,20,,,,,,162.4184,162.6436,,,,,,,,163.427,155.684,,,201.0491,212.0263,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,163.752,,65.595,65.595,150.8966,158.0198,4/3/2013
21,21,,,,,,163.6818,171.506,,,,,,,,163.427,155.684,,,201.059,212.1046,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,,,65.595,65.595,150.891,159.3759,4/3/2013
22,22,,,,,,166.741,,,,,,,,,,155.684,,,201.0693,212.165,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,,,65.595,65.595,151.4317,,4/3/2013
23,23,,,,,,,,,,,,,,,,,,,201.1211,212.0342,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,157.3269,,4/3/2013
0,0,,,,,,,,,,,,,,,,,,,201.1332,211.8452,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,,,5/3/2013
1,1,,,,,,,,,,,,,,,,,,,201.0971,211.8664,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,,,5/3/2013
2,2,,,,,,,,,,,,,,,,,,,201.0895,211.7691,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,,,65.595,65.595,,,5/3/2013
3,3,,,,,,,,,,,,,,,,,,,201.102,211.7537,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,,,65.595,65.595,,,5/3/2013
4,4,,,,,,,,,,,,,,,163.427,,,,201.1527,211.7357,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,,,65.595,65.595,,,5/3/2013
5,5,,,,,,,,,,,,,,,163.427,,,,201.1561,211.8066,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,157.8598,,5/3/2013
6,6,,,,,,,,,,,,,,,163.427,,,,201.2153,211.8109,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,151.6653,,5/3/2013
7,7,,,,,,,,,,,,,,,163.427,155.684,,,201.1127,211.9893,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,151.4502,,5/3/2013
8,8,,,,,,,,,,,,,,,163.427,155.684,,,201.0952,212.2368,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8143,160.1469,5/3/2013
9,9,,,,,,,166.246,,,,,,,,163.427,155.684,,,201.0693,212.1081,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8134,156.7706,5/3/2013
10,10,,,,,,,162.6637,,,,,,,,163.427,155.684,,,201.0442,211.9861,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8143,156.7858,5/3/2013
11,11,,,,,,,162.6403,,,,,,,,163.427,155.684,,,200.979,211.8198,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8159,156.7858,5/3/2013
12,12,,,,,,,162.6467,,,,,,,,163.427,155.684,,,201.0328,211.7066,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8188,156.7858,5/3/2013
13,13,,,,,,,162.7896,,,,,,,,163.427,155.684,,,201.1207,211.8754,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8188,156.7858,5/3/2013
14,14,,,,,,,162.9502,,,,,,,,163.427,155.684,,,201.1916,211.8304,174.368,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8234,156.7858,5/3/2013
15,15,,,,,,,162.8451,,,,,,,,163.427,155.684,,,201.2385,211.8385,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.813,156.7858,5/3/2013
16,16,,,,,,,162.6598,,,,,,,,163.427,155.684,,,201.1744,211.9823,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8132,156.7858,5/3/2013
17,17,,,,,,,162.6548,,,,,,,,,155.684,,,201.1562,211.9172,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8216,156.7858,5/3/2013
18,18,,,,,,162.7144,162.7492,,172.5766,,,,,,163.427,155.684,,,201.12,211.9628,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,163.752,,65.595,65.595,150.8197,156.2957,5/3/2013
19,19,,,,,,162.3368,162.7792,,164.0628,,,,,,163.427,155.684,,,201.1855,211.9364,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,163.752,,65.595,65.595,150.8151,156.3275,5/3/2013
20,20,,,,,,161.7374,162.7811,,175.4424,,,,,,163.427,155.684,,,201.2745,211.9315,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,163.752,,65.595,65.595,150.8203,156.3275,5/3/2013
21,21,,,,,,162.3166,167.7646,,,,,,,,163.427,155.684,,,201.1912,211.9617,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8149,156.8109,5/3/2013
22,22,,,,,,,,,,,,,,,,155.684,,,201.1507,212.0337,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8193,158.257,5/3/2013
23,23,,,,,,,,,,,,,,,,155.684,,,201.1436,211.9289,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8174,157.098,5/3/2013
0,0,,,,,,,,,,,,,,,,155.684,,,201.1039,212.1539,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8169,159.457,6/3/2013
1,1,,,,,,,,,,,,,,,,155.684,,,201.1044,212.043,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8201,160.8399,6/3/2013
2,2,,,,,,,,,,,,,,,,155.684,,,201.1047,212.0897,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,151.0341,162.1148,6/3/2013
3,3,,,,,,,,,,,,,,,,,,,201.0819,212.0422,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,151.0491,,6/3/2013
4,4,,,,,,,,,,,,,,,,155.684,,,201.1504,211.9601,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8625,,6/3/2013
5,5,,,,,,,,,,,,,,,,155.684,,,201.0933,212.0967,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8438,,6/3/2013
6,6,,,,,,,,,,,,,,,,155.684,,,201.1306,212.0983,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8602,165.0044,6/3/2013
7,7,,,,,,,,,,,,,,,,155.684,,,201.0823,212.1379,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8757,158.4882,6/3/2013
8,8,,,,,,161.8875,,,,,,,,,163.427,155.684,,,201.0925,212.074,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8746,156.7334,6/3/2013
9,9,,,,,,161.5085,168.3984,,,,,,,,163.427,155.684,,,201.1025,212.0792,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.9122,156.7334,6/3/2013
10,10,,,,,,161.5635,162.8597,,,,,,,,163.427,155.684,,,201.1261,212.1273,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.8857,156.8017,6/3/2013
11,11,,,,,,161.5591,162.8812,,170.0484,,,,,,163.427,155.684,,,201.0537,212.0363,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,165.193,163.752,,65.595,65.595,150.8927,156.7448,6/3/2013
12,12,,,,,,162.1007,162.9094,164.518,163.6342,,,,,,163.427,155.684,,,201.0903,211.9301,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,165.193,163.752,,65.595,65.595,150.8918,156.9299,6/3/2013
13,13,,,,,,162.6542,162.8365,164.6065,163.8745,,,,,,163.427,155.684,,,201.1012,211.8526,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,165.193,163.752,,65.595,65.595,150.8914,156.8884,6/3/2013
14,14,,,,,,162.8751,162.8865,164.7589,164.3341,,,,,,163.427,155.684,,,201.1028,211.7431,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,165.193,163.752,,65.595,65.595,150.8894,157.2348,6/3/2013
15,15,,,,,,162.4594,162.8893,164.761,164.308,,,,,,163.427,155.684,,,201.0443,211.7198,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,163.752,,65.595,65.595,150.8743,157.3568,6/3/2013
16,16,,,,,,161.8378,162.785,165.0582,169.3113,,,,,,163.427,155.684,,,201.0907,212.2484,,50,33.486,148.16,148.16,,,,64.199,64.199,,,,,163.752,,65.595,65.595,151.0937,157.016,6/3/2013
17,17,,,,,,161.6377,162.5625,,,,,,,,163.427,155.684,,,201.1121,212.1936,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.9552,157.4303,6/3/2013
18,18,,,,,,161.585,162.4523,,170.3774,,,,,,163.427,155.684,,,201.1992,212.1502,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,163.752,,65.595,65.595,150.813,156.7173,6/3/2013
19,19,,,,,,161.545,162.427,,168.1426,,,,,,163.427,155.684,,,201.08,212.0062,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,163.752,,65.595,65.595,151.1971,157.201,6/3/2013
20,20,,,,,,161.5496,162.448,,,,,,,,163.427,155.684,,,201.1176,212.0834,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.813,156.6065,6/3/2013
21,21,,,,,,163.1556,176.0289,,,,,,,,,155.684,,,201.1002,212.171,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,150.813,157.055,6/3/2013
22,22,,,,,,,,,,,,,,,,155.684,,,201.0868,212.1824,,50,33.486,148.16,148.16,,150.813,,64.199,64.199,,,,,,,65.595,65.595,151.3038,159.5066,6/3/2013
