,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
23,23,,,,,,158.2712,158.2689,,,,,,,,158.938,151.17,,195.126,205.5685,,,,158.938,158.938,158.938,158.938,,63.371,,,,159.915,158.523,,65.6,65.6,146.317,152.1491,5/8/2012
0,0,,,,,,159.0935,162.5697,161.1102,,,,,,,159.767,152.003,,196.1929,206.8596,,,,154.7,154.7,,,,63.371,,,,160.801,159.4,,65.6,65.6,147.147,152.789,6/8/2012
1,1,,,,,,159.1115,184.6477,161.1128,,,,,,,159.767,152.003,,196.134,206.9337,,,,154.7,154.7,,,,63.371,,,,160.801,159.4,,65.6,65.6,147.147,152.9884,6/8/2012
2,2,,,,,,159.0611,186.243,161.0614,,,,,,,159.767,152.003,,196.0202,206.9582,,,,154.7,154.7,,,,63.371,,,,160.801,159.4,,65.6,65.6,147.2135,152.9919,6/8/2012
3,3,,,,,,159.0868,186.243,161.102,,,,,,,159.767,152.003,,196.0202,206.9436,,,,154.7,154.7,,,,63.371,,,,160.801,159.4,,65.6,65.6,147.147,153.0028,6/8/2012
4,4,,,,,,159.0661,186.243,161.0522,165.2696,,,,,,159.767,152.003,,196.0202,206.9436,,,,154.7,154.7,,,,63.371,,,,160.801,159.4,,65.6,65.6,147.147,153.0119,6/8/2012
5,5,,,,,,159.0622,186.243,161.0607,162.6088,,,,,,159.767,152.003,,196.1152,206.8411,,,,154.7,154.7,,,,63.371,,,,160.801,159.4,,65.6,65.6,147.147,153.0119,6/8/2012
6,6,,,,,,159.0622,185.6885,161.0605,162.5715,,,,,,159.767,152.003,,195.9671,206.7135,,,,154.7,154.7,159.77,,,63.371,,,,160.801,159.4,,65.6,65.6,147.147,153.0119,6/8/2012
7,7,178.2525,,,173.102,,159.0684,162.9272,161.0871,162.5888,,,,,,159.767,152.003,,196.1455,206.7463,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0119,6/8/2012
8,8,167.4736,170.6167,172.3409,168.3827,176.4815,159.8785,163.5746,161.6323,162.6334,,,,,,159.767,152.003,,195.4103,206.6645,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0158,6/8/2012
9,9,167.5602,169.692,168.5633,168.4052,169.1169,160.0362,164.4265,161.5323,162.2248,,,,,,159.767,152.003,,188.7497,200.0752,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.03,6/8/2012
10,10,167.5387,169.7371,168.7096,168.4039,168.9606,159.6908,163.8382,161.522,162.1008,,,,,,159.767,152.003,,188.9381,192.2181,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.9465,6/8/2012
11,11,167.5294,169.7371,168.769,168.4251,168.9606,159.0241,163.9016,161.4783,162.6994,,,,,,159.767,152.003,,189.6181,192.1782,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.6819,6/8/2012
12,12,167.4988,169.7371,168.8475,168.5352,168.9606,158.9696,163.8612,160.9517,162.6672,,,,,,159.767,152.003,,189.6643,192.1091,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.6819,6/8/2012
13,13,167.6866,168.6325,168.9084,169.6711,169.2159,158.9932,164.3007,161.019,162.694,,,,,,159.767,152.003,,189.665,192.1684,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.7934,6/8/2012
14,14,168.7982,168.3845,169.8338,169.3798,168.7262,158.9925,165.2509,160.9667,162.6732,,,,,,159.767,152.003,,189.672,192.1962,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1489,6/8/2012
15,15,168.0446,168.3845,169.3248,168.4766,168.7262,158.9862,164.7557,160.9942,162.7025,,,,,,159.767,152.003,,189.6741,192.2288,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0779,6/8/2012
16,16,167.6781,168.3845,168.9617,168.4884,168.7262,158.9832,163.785,160.7039,162.923,,,,,,159.767,152.003,,190.7673,201.7426,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1046,6/8/2012
17,17,167.6427,168.3845,167.7949,168.5045,168.7262,158.9758,163.0019,160.3313,161.9045,,,,,,159.767,152.003,,196.2055,207.1893,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1046,6/8/2012
18,18,167.5755,168.3845,167.76,168.4879,168.7262,158.9704,162.3945,160.3255,162.067,,227.253,,,,159.767,152.003,,191.5266,204.75,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.8915,6/8/2012
19,19,167.5212,168.3845,167.733,168.5165,168.7262,158.9622,162.3593,160.3124,162.3247,,227.253,,,,159.767,152.003,,189.5873,,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.8292,6/8/2012
20,20,167.3988,168.3845,167.7421,168.5097,168.7262,158.9492,162.3547,160.3234,161.9034,,227.253,,,,159.767,152.003,,189.652,207.526,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0227,6/8/2012
21,21,167.4148,168.3845,167.7289,171.8506,168.7262,158.9616,162.3692,160.3258,162.5693,,,,,,159.767,152.003,,192.345,206.9464,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1724,6/8/2012
22,22,173.4243,,171.7954,,,158.9756,162.4264,159.8748,162.6086,,,,,,159.767,152.003,,196.2415,206.7027,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1403,6/8/2012
23,23,,,,,,158.9682,162.348,159.0736,162.5592,,,,,,159.767,152.003,,196.2116,206.8354,,,,154.7,154.7,159.77,,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0171,6/8/2012
0,0,,,,,,158.9488,173.3758,159.0637,162.5949,,,,,,159.767,152.003,,196.0953,206.8003,,,,154.7,154.7,,,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0171,7/8/2012
1,1,,,,,,158.9549,,159.0783,162.587,,,,,,159.767,152.003,,196.1104,206.8855,,,,154.7,154.7,159.77,,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0171,7/8/2012
2,2,,,,,,158.939,168.4219,159.1137,,,,,,,159.767,152.003,,196.1989,206.7099,,,,154.7,154.7,159.77,,,63.371,,,,,159.4,,65.6,65.6,147.3809,153.3822,7/8/2012
3,3,,,,,,158.9378,163.1804,159.1507,,,,,,,159.767,152.003,,196.1989,206.8869,,,,154.7,154.7,,,,63.371,,,,,159.4,,65.6,65.6,147.1559,153.1253,7/8/2012
4,4,,,,,,158.935,163.1098,159.172,,,,,,,159.767,152.003,,196.19,206.8144,,,,154.7,154.7,,,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0293,7/8/2012
5,5,,,,,,158.9383,163.2248,159.2076,,,,,,,159.767,152.003,,196.0587,206.7889,,,,154.7,154.7,159.77,,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0293,7/8/2012
6,6,,,,,,158.9316,163.2105,159.2227,,,,,,,159.767,152.003,,196.2328,206.7929,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.1476,153.0293,7/8/2012
7,7,172.5642,176.7794,173.1071,182.5483,,158.9402,165.9441,160.3623,,,,,,,159.767,152.003,,196.3927,206.9926,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.8404,7/8/2012
8,8,167.3692,168.9776,168.46,168.3067,169.2362,159.573,167.645,160.9019,167.1252,,,,,,159.767,152.003,,195.1005,206.7796,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.9235,7/8/2012
9,9,167.4262,168.5436,168.4897,168.396,168.9645,159.9761,168.4568,160.9412,164.0149,,,,,,159.767,152.003,,188.7323,197.2496,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0775,7/8/2012
10,10,167.3901,168.5436,168.4781,168.4099,168.9606,159.9667,168.9298,160.926,164.0193,,,,,,159.767,152.003,,189.1457,192.1717,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0867,7/8/2012
11,11,167.3819,168.5436,168.5232,168.4208,168.9606,159.9604,167.6305,160.9628,164.0701,,227.253,,,,159.767,152.003,,192.8985,192.7256,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0981,7/8/2012
12,12,167.8781,168.8407,168.9221,168.816,169.3565,159.9441,167.6864,160.9374,164.052,,,,,,159.767,152.003,,188.9414,192.6673,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,154.2281,7/8/2012
13,13,169.6647,169.5196,169.6378,169.5685,170.0156,159.9318,169.0737,160.6392,163.7662,,227.253,,,,159.767,152.003,,188.7243,204.0403,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.7808,7/8/2012
14,14,168.2173,168.5436,169.4521,168.4427,168.7262,159.9869,169.2351,160.7865,162.9351,,,,,,159.767,152.003,,188.8857,207.0965,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,160.801,159.4,,65.6,65.6,147.147,153.079,7/8/2012
15,15,168.261,168.6607,168.9313,168.4095,168.7262,159.9699,169.2842,160.9761,163.4021,,,,,,159.767,152.003,,195.5932,206.9945,,,,154.7,154.7,159.77,159.77,,63.371,,,,160.801,159.4,,65.6,65.6,147.147,153.0889,7/8/2012
16,16,168.6327,168.6338,167.5953,168.3909,169.8575,159.8101,168.0881,160.9906,163.364,,,,,,159.767,152.003,,196.3256,207.2834,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0982,7/8/2012
17,17,168.6039,168.5436,167.4579,168.4319,177.054,158.9288,167.3754,160.4039,161.8096,,,,,,159.767,152.003,,196.4305,207.0518,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1068,7/8/2012
18,18,167.4631,168.5436,167.4419,168.3976,170.4301,158.9309,164.914,160.321,161.326,,,,,,159.767,152.003,,191.5999,198.7775,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.1524,153.0992,7/8/2012
19,19,167.3742,168.5436,167.4677,168.4127,168.8825,158.9117,164.6906,160.278,161.3182,,,,,,159.767,152.003,,189.6207,192.1523,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0992,7/8/2012
20,20,167.4264,168.5436,167.5811,168.4071,168.8825,158.9601,164.7204,159.9148,161.3327,,,,,,159.767,152.003,,189.9261,199.1012,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0992,7/8/2012
21,21,169.3028,168.0185,167.5337,173.0901,172.6534,158.9123,164.6215,159.668,161.333,,,,,,159.767,152.003,,196.1696,206.7691,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0992,7/8/2012
22,22,,,171.5773,,,158.9305,165.6263,159.4339,161.3118,,,,,,159.767,152.003,,196.1315,206.8568,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,154.4598,7/8/2012
23,23,,,,,,158.9159,170.5463,159.299,161.3366,,,,,,159.767,152.003,,196.2196,206.9835,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.3088,7/8/2012
0,0,,,,,,158.9267,,159.3002,161.2921,,,,,,159.767,152.003,,196.2001,207.0635,,,,154.7,154.7,,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0723,8/8/2012
1,1,,,,,,158.9111,,159.2931,161.2963,,,,,,159.767,152.003,,196.1397,207.0217,,,,154.7,154.7,,,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0758,8/8/2012
2,2,,,,,,158.9315,,159.3543,161.3546,,,,,,,152.003,,196.2055,206.9865,,,,154.7,154.7,,159.77,,63.371,,,,,159.4,,65.6,65.6,147.2284,153.0792,8/8/2012
3,3,,,,,,158.9218,,159.3199,161.3486,,,,,,,152.003,,196.231,206.9851,,,,154.7,154.7,,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0792,8/8/2012
4,4,,,,,,158.9198,,159.3116,161.3224,,,,,,159.767,152.003,,196.0875,206.8666,,,,154.7,154.7,,,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0792,8/8/2012
5,5,,,,,,158.9139,,159.3296,161.3483,,,,,,159.767,152.003,,196.0875,206.775,,,,154.7,154.7,,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0792,8/8/2012
6,6,,,,,,158.9473,,159.5349,161.6999,,,,,,159.767,152.003,,196.0875,206.9314,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0815,8/8/2012
7,7,180.5193,,,,,158.9654,169.8433,160.3754,163.3421,,,,,,159.767,152.003,,196.2101,207.1152,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0584,8/8/2012
8,8,169.8206,167.1114,,171.6186,,158.9527,164.3529,160.9458,163.3469,,,,,,159.767,152.003,,196.376,206.9036,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.6757,8/8/2012
9,9,168.0624,167.1114,172.2932,168.0687,,159.2754,165.3003,160.9575,163.3776,,,,,,159.767,152.003,,196.4176,206.9026,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,152.751,8/8/2012
10,10,167.8725,167.1114,168.0537,168.3934,170.3569,159.9467,164.7165,161.5291,163.391,,,,,,159.767,152.003,,196.3412,206.9529,,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.2152,8/8/2012
11,11,167.3894,167.2192,168.3995,168.3858,170.8766,159.9364,164.3518,161.2592,163.3769,,,,,,159.767,152.003,,196.1099,207.0357,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1405,8/8/2012
12,12,167.3938,167.3663,168.6274,168.3957,170.9631,159.9465,164.5281,160.6603,163.3665,,,,,,159.767,152.003,,196.1021,206.9457,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,154.5988,8/8/2012
13,13,168.3646,167.4185,168.6386,168.4134,170.9007,159.8318,164.2259,160.9982,163.3606,,,,,,159.767,152.003,,190.0887,207.0698,169.921,,,154.7,154.7,159.77,159.77,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1393,8/8/2012
14,14,167.903,167.364,169.4491,168.4217,170.958,159.2567,164.1877,160.9889,163.836,,,,,,159.767,152.003,,193.35,207.0796,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.6841,8/8/2012
15,15,167.3876,167.2881,168.5395,168.4065,170.9746,159.8325,164.3647,160.9703,163.9236,,,,,,159.767,152.003,,196.3551,207.1008,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.8042,8/8/2012
16,16,167.4109,167.346,167.6462,170.902,173.1425,159.9455,164.519,160.5653,163.3545,,,,,,159.767,152.003,,196.3397,207.0136,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.447,153.5263,8/8/2012
17,17,167.412,171.4012,167.6433,,,159.6158,164.4904,160.4122,161.3334,,,,,,159.767,152.003,,196.3098,207.4401,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.7953,154.0502,8/8/2012
18,18,167.3913,169.0159,167.5969,169.6681,172.3741,159.6491,164.3884,160.2824,161.3239,,,,,,159.767,152.003,,193.7132,207.2762,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.6692,8/8/2012
19,19,167.3817,167.2544,167.5987,168.4134,170.9784,159.7667,163.4796,160.3339,161.3532,,,,,,159.767,152.003,,194.9331,206.8673,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.5817,8/8/2012
20,20,167.39,170.1927,167.6069,170.8359,178.3511,160.1402,163.0299,160.3264,161.3238,,,,,,159.767,152.003,,196.1975,206.8522,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.1626,153.5784,8/8/2012
21,21,170.4438,,169.5488,,,159.2894,164.5581,160.2515,161.304,,,,,,159.767,152.003,,196.4862,206.6649,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,154.0014,8/8/2012
22,22,,,,,,158.7391,176.8017,159.6813,162.2938,,,,,,159.767,152.003,,196.2878,206.8502,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,154.4954,8/8/2012
23,23,,,,,,158.7344,,159.6449,170.3465,,,,,,159.767,152.003,,196.2878,206.7122,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.3648,8/8/2012
0,0,,,,,,158.7932,,159.6627,,,,,,,159.767,152.003,,196.2878,206.6542,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1091,9/8/2012
1,1,,,,,,158.795,,159.69,,,,,,,,152.003,,196.2837,207.0302,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.4619,153.3131,9/8/2012
2,2,,,,,,158.799,,159.6498,,,,,,,,152.003,,196.2316,207.1545,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.503,153.1723,9/8/2012
3,3,,,,,,161.5818,,159.6809,,,,,,,,152.003,,196.1407,207.0281,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.147,153.3224,9/8/2012
4,4,,,,,,,,160.4508,,,,,,,,152.003,,195.9536,207.0226,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.147,153.3913,9/8/2012
5,5,,,,,,159.6319,,159.6461,,,,,,,,152.003,,195.9536,207.0276,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.147,153.0074,9/8/2012
6,6,,,,,,158.7241,,160.1742,,,,,,,159.767,152.003,,195.9656,207.0646,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,154.3594,9/8/2012
7,7,,,,,,158.6266,,161.3985,168.6122,,,,,,159.767,152.003,,195.9761,206.9115,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0477,9/8/2012
8,8,175.3191,171.2694,174.3981,,,158.3444,168.7199,161.6007,165.067,,,,,,159.767,152.003,,196.0725,206.8312,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.9844,9/8/2012
9,9,168.6513,167.2709,168.5159,173.4665,177.7841,158.4861,163.4894,161.6308,165.3679,,,,,,159.767,152.003,,196.173,206.8902,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1049,9/8/2012
10,10,168.6074,167.2706,168.5039,168.4074,170.9288,158.638,163.0954,161.6335,165.2955,,,,,,159.767,152.003,,196.1974,207.0379,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.3986,9/8/2012
11,11,168.6483,167.2817,168.5167,168.401,170.9415,158.6894,164.3724,161.5175,165.2664,,,,,,159.767,152.003,,196.2878,207.0774,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.3912,9/8/2012
12,12,168.6162,167.2742,168.5804,168.4214,170.9822,158.8147,164.5147,160.6806,164.7626,,,,,,159.767,152.003,,196.2878,206.9269,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.3505,9/8/2012
13,13,169.6067,167.6479,168.5811,168.4133,170.9758,158.8597,164.6211,160.9845,165.771,,,,,,159.767,152.003,,196.2722,206.922,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0759,9/8/2012
14,14,168.9116,168.4743,167.9428,168.4215,170.9898,158.9184,166.188,160.9737,165.4202,,,,,,159.767,152.003,,196.1264,206.9292,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.5466,9/8/2012
15,15,168.5692,167.2844,167.47,168.3734,170.9313,158.8376,166.2711,160.9621,165.0929,,,,,,159.767,152.003,,196.1443,207.121,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.1472,152.7814,9/8/2012
16,16,168.6145,167.2905,169.5779,168.4243,175.4112,158.2586,166.0596,160.8977,164.6892,,,,,,159.767,152.003,,196.3278,207.2594,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.7847,9/8/2012
17,17,168.2471,167.3092,,177.5168,184.798,158.4965,163.0732,160.2994,163.7822,,,,,,159.767,152.003,,196.3161,207.1607,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.7847,9/8/2012
18,18,167.7385,167.2693,168.7208,171.73,172.466,158.7597,161.5734,160.2834,161.5517,,,,,,159.767,152.003,,192.1154,207.0974,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.9061,9/8/2012
19,19,167.5154,167.2044,167.0454,168.0858,170.7138,158.7617,161.5041,160.2887,161.6346,,227.253,,,,,152.003,,189.9955,207.0823,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.6969,9/8/2012
20,20,167.5481,167.2453,167.3508,168.4366,169.8819,158.7592,161.5639,160.327,161.2317,227.253,227.253,,,,,152.003,,196.5057,207.0977,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.341,9/8/2012
21,21,169.8338,174.3124,168.0539,177.8111,177.7075,158.7393,161.5512,160.2902,161.2914,,,,,,159.767,152.003,,196.425,207.304,169.921,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.9797,9/8/2012
22,22,,,178.9924,,,158.7468,168.8816,159.6788,162.47,,,,,,159.767,152.003,,196.2654,207.3779,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.996,9/8/2012
23,23,,,,,,158.7383,,159.6478,170.4483,,,,,,159.767,152.003,,196.2654,207.3779,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.982,9/8/2012
0,0,,,,,,158.7274,,159.6579,,,,,,,,152.003,,196.29,207.3779,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.9772,10/8/2012
1,1,,,,,,158.7372,,159.6754,,,,,,,,152.003,,196.2385,207.266,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.147,153.7017,10/8/2012
2,2,,,,,,158.7394,,159.6689,,,,,,,,152.003,,196.2437,207.3467,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.1917,153.2067,10/8/2012
3,3,,,,,,158.7509,,159.6597,,,,,,,,152.003,,196.2437,207.0109,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.1519,153.7115,10/8/2012
4,4,,,,,,158.7532,,159.6616,,,,,,,,152.003,,196.2437,207.006,,,,156.663,156.663,156.663,156.663,,63.371,,,,,,,65.6,65.6,147.147,153.1129,10/8/2012
5,5,,,,,,158.7578,,159.6825,,,,,,,159.767,152.003,,196.319,207.0137,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.0024,10/8/2012
6,6,,,,,,158.7449,,159.7665,,,,,,,159.767,152.003,,196.0987,207.3175,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.9746,10/8/2012
7,7,,,,,,158.6698,,160.9238,172.6149,,,,,,159.767,152.003,,196.1099,207.082,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.8511,10/8/2012
8,8,,,,,,158.1746,,160.9595,163.7445,,,,,,159.767,152.003,,196.1309,207.1641,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.3561,10/8/2012
9,9,,,,,,157.7248,167.1989,161.5143,163.8103,,,,,,159.767,152.003,,196.2691,207.0208,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.4067,10/8/2012
10,10,,,,,,157.8153,161.909,161.1641,162.0859,,,,,,159.767,152.003,,196.3008,206.9215,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,154.1729,10/8/2012
11,11,,,171.9375,,,158.5326,162.2093,161.0015,162.9701,,,,,,159.767,152.003,,196.439,206.8824,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.7405,10/8/2012
12,12,,,167.3668,,,158.6894,162.2819,161.0488,163.9258,,,,,,159.767,152.003,,196.4728,206.8824,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.6124,10/8/2012
13,13,,,167.3752,,,159.3292,162.3367,161.6508,163.8845,,,,,,159.767,152.003,,196.3078,206.9086,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.1472,153.5768,10/8/2012
14,14,,,169.2123,,,159.1323,162.3501,161.4479,163.9558,,,,,,159.767,152.003,,196.2654,206.7591,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.5506,10/8/2012
15,15,,,182.9105,,,157.8506,162.3237,160.9697,164.5579,,,,,,159.767,152.003,,196.2619,206.7029,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.8582,10/8/2012
16,16,,,,,,157.8358,161.973,160.9679,165.2796,,,,,,159.767,152.003,,196.231,207.0612,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.2375,10/8/2012
17,17,,,,,,157.8169,160.9818,160.376,172.6946,,,,,,159.767,152.003,,196.2543,207.1608,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,152.9028,10/8/2012
18,18,170.5376,170.8317,169.4752,171.5953,173.9746,157.8243,160.8642,160.2843,161.0709,,,,,,159.767,152.003,,196.2191,207.1608,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.153,10/8/2012
19,19,167.5492,167.262,167.3423,168.4231,172.0984,157.8224,160.8342,160.2642,160.7353,,,,,,159.767,152.003,,196.3831,207.1594,,,,156.663,156.663,156.663,156.663,,63.371,,,,,159.4,,65.6,65.6,147.147,153.1982,10/8/2012
