,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
6,06,,,,,,,,89.8233,,,,,,,,77.5676,75.858,,,88.5723,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,75.8484,73.8527,6/2/2015
7,07,,,,,,,,80.1671,,,,,,,,77.5676,75.858,,,88.5922,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.317,73.8722,6/2/2015
8,08,,,,,,,77.0421,78.2599,,,,,,,,77.5676,75.858,,,88.5566,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5016,73.8491,6/2/2015
9,09,,,,,,,76.4578,78.2888,,,,,,,,77.5676,75.858,,,88.5532,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.4737,73.8508,6/2/2015
10,10,,,,,,,76.4819,78.2492,80.3952,81.5088,,,,,,77.5676,75.858,,,88.5446,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.3036,73.9739,6/2/2015
11,11,,,,,,,76.5026,78.3352,80.4708,81.1825,,,,,,77.5676,75.858,,,88.519,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.3147,73.9998,6/2/2015
12,12,,,,,,,76.5784,78.5853,80.4737,81.2624,,,,,,77.5676,75.858,,,88.5785,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.4944,73.9769,6/2/2015
13,13,,,,,,,76.6073,78.6235,80.4998,78.9887,,,,,,77.5676,75.858,,,88.5469,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.3107,73.9426,6/2/2015
14,14,,,,,,,76.6052,78.9441,80.5959,78.0867,,,,,,77.5676,75.858,,,88.5393,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.2818,73.9253,6/2/2015
15,15,,,,,,,76.545,79.616,80.6027,77.9716,,,,,,77.5676,75.858,,,88.5969,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.4886,73.9077,6/2/2015
16,16,,,,,,,76.6293,79.5104,80.4892,78.2169,,,,,,77.5676,75.858,,,88.5509,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.586,74.0645,6/2/2015
17,17,,,,,,,77.1236,78.0284,,83.2523,,,,,,77.5676,75.858,,,88.5375,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.5998,73.9995,6/2/2015
18,18,,,,,,,76.8479,77.4889,80.5441,78.3902,,,,,,77.5676,75.858,,,88.5655,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,75.9846,73.8743,6/2/2015
19,19,,,,,,,76.2737,77.4695,80.5034,77.7098,,,,,,77.5676,75.858,,,88.5984,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.3006,74.0053,6/2/2015
20,20,,,,,,,76.2772,77.4685,80.306,78.1165,,,,,,77.5676,75.858,,,88.66,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.3705,73.9722,6/2/2015
21,21,,,,,,,76.6664,77.499,80.306,83.3188,,,,,,77.5676,75.858,,,88.7058,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.1947,73.9744,6/2/2015
22,22,,,,,,,77.7963,81.2069,,,,,,,,77.5676,75.858,,,88.6352,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.3527,74.5381,6/2/2015
23,23,,,,,,,,,,,,,,,,77.5676,75.858,,,88.6255,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.4113,74.5904,6/2/2015
0,00,,,,,,,,,,,,,,,,77.5676,75.858,,,88.6015,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.4798,74.5859,7/2/2015
1,01,,,,,,,,,,,,,,,,77.5676,75.858,,,88.5876,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5286,74.5903,7/2/2015
2,02,,,,,,,,,,,,,,,,77.5676,75.858,,,88.579,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.4378,74.5792,7/2/2015
3,03,,,,,,,,,,,,,,,,77.5676,75.858,,,88.5995,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.4419,74.5654,7/2/2015
4,04,,,,,,,,,,,,,,,,77.5676,75.858,,,88.6002,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.3287,74.5253,7/2/2015
5,05,,,,,,,,,,,,,,,,77.5676,75.858,,,88.5934,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,75.7992,74.3779,7/2/2015
6,06,,,,,,,,88.2321,,,,,,,,77.5676,75.858,,,88.6295,,,,,,,50,34.1659,73.9,73.9,,,,85.0605,,,,,,,89.5,,89.5,76.1801,74.2104,7/2/2015
7,07,,,,,,,,79.8228,,,,,,,,77.5676,75.858,,,88.6744,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.309,74.1832,7/2/2015
8,08,,,,,,,76.761,78.9506,,,,,,,,77.5676,,,,88.6623,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.1969,74.2298,7/2/2015
9,09,,,,,,,76.4762,77.8727,,,,,,,,77.5676,,,,88.6416,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.2586,74.2044,7/2/2015
10,10,,,,,,,76.5009,77.4261,,,,,,,,77.5676,,,,88.5861,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,79.6417,74.2391,7/2/2015
11,11,,,,,,,76.6947,77.4221,,,,,,,,77.5676,,,,88.5871,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,,79.115,89.5,,89.5,83.5638,74.145,7/2/2015
12,12,,,,,,,76.9595,77.463,,,,,,,,77.5676,,,,88.6306,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,,79.115,89.5,,89.5,76.0166,74.1361,7/2/2015
13,13,,,,,,,76.7815,77.468,,82.605,,,,,,77.5676,,,,88.6248,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,,79.115,89.5,,89.5,75.9604,74.1992,7/2/2015
14,14,,,,,,,76.5577,77.4885,,82.0462,,,,,,77.5676,,,,88.6266,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,,79.115,89.5,,89.5,76.1511,74.242,7/2/2015
15,15,,,,,,,76.6681,77.4988,,82.3855,,,,,,77.5676,,,,88.5647,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,,79.115,89.5,,89.5,76.3291,74.2097,7/2/2015
16,16,,,,,,,78.7069,77.4835,,,,,,,,77.5676,,,,88.5679,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.372,74.2112,7/2/2015
17,17,,,,,,,,77.492,,83.8763,,,,,,77.5676,,,,88.5393,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.368,74.2266,7/2/2015
18,18,,87.8564,86.4064,,,,76.5902,77.4697,80.4574,78.5479,,,,,,77.5676,,,,88.5408,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.1787,73.8575,7/2/2015
19,19,,85.3225,85.679,,,,76.2371,77.4637,80.4959,77.8832,,,,,,77.5676,,,,88.5449,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,75.9028,73.8295,7/2/2015
20,20,,88.2043,,,,,76.2335,77.4662,80.4459,77.914,,,,,,77.5676,,,,88.5197,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,75.9103,73.8317,7/2/2015
21,21,,,,,,,76.5989,77.4676,,79.1886,,,,,,77.5676,,,,88.5411,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.4288,74.0159,7/2/2015
22,22,,,,,,,,79.5834,,,,,,,,77.5676,,,,88.5142,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.3685,74.0133,7/2/2015
23,23,,,,,,,,,,,,,,,,77.5676,,,,88.5295,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.3757,74.0742,7/2/2015
0,00,,,,,,,,,,,,,,,,77.5676,,,,88.5559,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.4401,74.7668,8/2/2015
1,01,,,,,,,,,,,,,,,,77.5676,,,,88.5358,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.3361,76.0722,8/2/2015
2,02,,,,,,,,,,,,,,,,77.5676,,,,88.5519,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5249,76.0766,8/2/2015
3,03,,,,,,,,,,,,,,,,77.5676,,,,88.5654,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.4313,76.0766,8/2/2015
4,04,,,,,,,,,,,,,,,,77.5676,,,,88.6132,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,75.9393,76.0766,8/2/2015
5,05,,,,,,,,,,,,,,,,77.5676,,,,88.6167,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.3851,74.6884,8/2/2015
6,06,,,,,,,,,,,,,,,,77.5676,,,,88.5977,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5476,75.8348,8/2/2015
7,07,,,,,,,,,,,,,,,,77.5676,,,,88.4465,,,,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5175,75.9509,8/2/2015
8,08,,,,,,,,,,,,,,,,77.5676,,,,88.4281,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5529,75.9497,8/2/2015
9,09,,,,,,,,,,,,,,,,77.5676,,,,88.4751,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5557,74.7466,8/2/2015
10,10,,,,,,,,,,,,,,,,77.5676,,,,88.5056,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.553,74.4261,8/2/2015
11,11,,,,,,,,,,,,,,,,77.5676,,,,88.4995,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5609,74.1998,8/2/2015
12,12,,,,,,,,,,,,,,,,77.5676,,,,88.4888,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,,89.5,,89.5,76.5631,74.0757,8/2/2015
13,13,,,,,,,,87.5148,,,,,,,,77.5676,,,,88.4652,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.5779,74.1864,8/2/2015
14,14,,,,,,,,79.1858,,,,,,,,77.5676,,,,88.4669,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.571,74.2641,8/2/2015
15,15,,,,,,,,77.637,,,,,,,,77.5676,,,,88.4717,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.3439,74.1789,8/2/2015
16,16,,,,,,,,77.6285,,,,,,,,77.5676,,,,88.4599,,,76.3,,,,50,34.1659,73.9,73.9,78.15,,,85.0605,,,,,,79.115,89.5,,89.5,76.4609,74.2953,8/2/2015
17,17,,,,,,,77.0253,77.581,,,,,,,,77.5676,,,,88.4573,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,,79.115,89.5,,89.5,76.2075,74.0818,8/2/2015
18,18,,85.4414,,,,,76.2326,77.4458,79.9691,79.0886,,,,,,77.5676,,,,88.4621,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,80.307,79.115,89.5,,89.5,75.9407,73.7956,8/2/2015
19,19,,83.9913,84.8919,,,,76.2543,77.4468,79.6758,77.5211,,,,,,77.5676,,,,88.5077,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.0268,73.9127,8/2/2015
20,20,,84.1765,84.5714,,,,76.2566,77.4487,79.69,77.778,,,,,,77.5676,,,,88.4901,,,76.3,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.2947,73.9875,8/2/2015
21,21,,87.4189,90.2014,,,,76.244,77.4626,79.7152,77.8904,,,,,,77.5676,,,,88.4879,,,,,,,50,34.1659,73.9,73.9,78.15,78.15,,85.0605,,,,,80.307,79.115,89.5,,89.5,76.4182,73.9548,8/2/2015
22,22,,,,,,,76.2026,77.4396,80.2392,79.1614,,,,,,77.5676,,,,88.5268,,,,,,,50,34.1659,73.9,73.9,,78.15,,85.0605,,,,,,79.115,89.5,,89.5,76.5762,74.0518,8/2/2015
23,23,,,,,,,76.4307,77.471,,,,,,,,77.5676,75.858,,,88.5404,,,,,,,50,34.1659,73.9,73.9,,78.15,,85.0605,,,,,,,89.5,,89.5,76.5736,74.028,8/2/2015
0,00,,,,,,,85.483,85.6187,,,,,,,,84.8991,83.2274,,,98.2191,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,,89.5,,89.5,83.898,81.1783,9/2/2015
1,01,,,,,,,,86.2012,,,,,,,,84.8991,83.2274,,,98.2633,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,,89.5,,89.5,83.7131,81.1185,9/2/2015
2,02,,,,,,,,86.2356,,,,,,,,84.8991,83.2274,,,98.2931,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,,89.5,,89.5,83.8666,81.2864,9/2/2015
3,03,,,,,,,85.8426,86.223,,,,,,,,84.8991,83.2274,,,98.2947,,,,,,,50,34.1659,81.33,81.33,,,,85.0605,,,,,,,89.5,,89.5,83.5647,81.1576,9/2/2015
4,04,,,,,,,83.4856,84.9706,,,,,,,,84.8991,83.2274,,,98.2882,,,,,,,50,34.1659,81.33,81.33,,,,85.0605,,,,,,,89.5,,89.5,83.6204,81.2181,9/2/2015
5,05,,,,,,,83.4911,84.7385,,,,,,,,84.8991,83.2274,,,98.2875,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,,89.5,,89.5,83.5761,81.1835,9/2/2015
6,06,,,,,,,83.4987,84.7393,,,,,,,,84.8991,83.2274,,,98.1846,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,,89.5,,89.5,83.9164,81.3102,9/2/2015
7,07,,,,,,,83.6587,84.7817,,87.9526,,,,,,84.8991,83.2274,,,98.166,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,84.0327,81.2535,9/2/2015
8,08,,94.6148,95.818,,,,83.7913,84.8619,87.9843,85.4433,,,,,,84.8991,83.2274,,,98.1393,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.5416,81.1111,9/2/2015
9,09,,93.0704,93.071,93.1882,,,83.8017,84.8676,88.0963,85.3693,,,,,,84.8991,83.2274,,,98.152,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.5124,81.1935,9/2/2015
10,10,,91.8792,92.0139,92.2945,95.7328,96.2173,83.8034,84.8145,88.097,85.5151,,,,,,84.8991,83.2274,,,98.1752,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.2851,81.1434,9/2/2015
11,11,,91.7138,91.7991,92.3153,93.8581,94.9139,83.8042,84.744,88.0971,85.4548,,,,,,84.8991,83.2274,,,98.1665,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.874,81.1743,9/2/2015
12,12,,91.7239,91.8118,92.313,93.8648,94.9177,83.8112,84.7759,88.0967,85.5106,,142.768,,,,84.8991,83.2274,,,98.2481,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,84.0272,81.2276,9/2/2015
13,13,,91.7188,91.8138,92.3278,93.9487,95.1539,83.8152,84.7892,87.7816,87.4556,,142.768,,,,84.8991,83.2274,,,95.9229,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.2737,81.1741,9/2/2015
14,14,,91.735,91.8327,92.3104,93.8643,95.5672,83.8252,84.8063,87.1488,85.4286,,,,,,84.8991,83.2274,,,94.8263,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.2258,81.2701,9/2/2015
15,15,,91.7254,92.1288,92.2909,94.1977,95.7423,83.8312,84.8209,87.4218,85.4315,,,,,,84.8991,83.2274,,,96.811,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.3863,81.2196,9/2/2015
16,16,,91.7382,91.9156,92.2963,94.3749,97.8818,83.7046,84.8949,87.4513,85.2684,,,,,,84.8991,83.2274,,,98.31,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.9968,81.2646,9/2/2015
17,17,,91.7293,98.0223,92.3053,101.1385,,83.5299,84.8196,87.4314,85.2682,,,,,,84.8991,83.2274,,,98.2604,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.9264,81.22,9/2/2015
18,18,,91.7322,92.6147,92.3038,94.5141,95.9243,83.5194,84.8084,87.333,85.2411,,,,,,84.8991,83.2274,,,96.6072,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.4968,81.0891,9/2/2015
19,19,,91.7399,92.2576,92.3273,93.8334,95.4108,83.5151,84.7872,87.3182,85.2867,,,,,,84.8991,83.2274,,,94.6385,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.6251,81.1637,9/2/2015
20,20,,92.073,91.8141,92.3392,93.8639,95.7103,83.72,84.7724,87.1088,85.2607,,,,,,84.8991,,,,94.9156,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.8176,81.2684,9/2/2015
21,21,,92.1141,92.6929,93.0045,97.2125,101.6372,83.7437,84.7766,87.0844,85.2805,,,,,,84.8991,,,,98.3093,,,,,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.8122,81.3098,9/2/2015
22,22,,96.0374,,98.7756,,,83.7564,84.749,87.3789,85.2167,,,,,,84.8991,,,,98.399,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.6249,81.3895,9/2/2015
23,23,,,,,,,83.7126,84.7422,,88.1175,,,,,,84.8991,,,,98.4593,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,86.875,89.5,,89.5,83.828,81.8031,9/2/2015
0,00,,,,,,,83.4846,84.7456,,,,,,,,84.8991,83.2274,,,98.4381,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,86.875,89.5,,89.5,83.7924,81.4387,10/2/2015
1,01,,,,,,,83.4892,84.7483,,,,,,,,84.8991,,,,98.3445,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,86.875,89.5,,89.5,84.0692,81.178,10/2/2015
2,02,,,,,,,83.4771,84.7498,,,,,,,,84.8991,,,,98.3025,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,86.875,89.5,,89.5,83.8339,81.1707,10/2/2015
3,03,,,,,,,83.4848,84.7472,,,,,,,,84.8991,,,,98.3326,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,86.875,89.5,,89.5,83.967,81.2299,10/2/2015
4,04,,,,,,,83.4869,84.7458,,,,,,,,84.8991,83.2274,,,98.3451,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,86.875,89.5,,89.5,83.8301,81.0677,10/2/2015
5,05,,,,,,,83.4805,84.7413,,88.7871,,,,,,84.8991,83.2274,,,98.3638,,,,,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,,86.875,89.5,,89.5,83.0718,80.9979,10/2/2015
6,06,,,,,,,83.488,84.7534,87.8686,85.2188,,,,,,84.8991,83.2274,,,98.3245,,,,,,,50,34.1659,81.33,81.33,,,,85.0605,,,,,,86.875,89.5,,89.5,83.3517,81.2008,10/2/2015
7,07,,95.4753,,,,,83.4986,85.8953,88.1116,85.2506,,,,,,84.8991,83.2274,,,98.2652,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.456,81.1231,10/2/2015
8,08,,91.9131,93.3598,94.1939,,,83.5059,86.8233,88.0991,85.2459,,,,,,84.8991,83.2274,,,98.2562,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.5281,81.2802,10/2/2015
9,09,,91.7241,91.9073,92.3407,95.7376,,83.5085,86.8458,88.1045,85.2346,,,,,,84.8991,83.2274,,,98.2756,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.4909,81.2882,10/2/2015
10,10,,91.7623,92.0142,92.3139,93.8487,,83.5265,86.9017,88.1123,85.2789,,,,,,84.8991,83.2274,,,98.2547,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.6528,81.3241,10/2/2015
11,11,,92.2694,91.8126,92.307,93.8645,,83.5329,86.8454,87.9007,85.2617,,,,,,84.8991,83.2274,,,98.2196,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.4103,81.236,10/2/2015
12,12,,91.817,91.7765,92.3001,96.053,,83.5237,86.9086,87.4233,85.3682,,,,,,84.8991,83.2274,,,98.225,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.9859,81.3438,10/2/2015
13,13,,91.7807,91.8147,92.3282,95.7274,,83.5299,87.1474,87.6538,85.5223,,,,,,84.8991,83.2274,,,98.2541,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.3864,81.1425,10/2/2015
14,14,,91.8836,91.7981,92.311,93.8619,96.9231,83.5283,87.2938,87.7211,85.3883,,,,,,84.8991,83.2274,,,97.1582,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.2411,81.0198,10/2/2015
15,15,,91.881,91.7923,92.3021,93.8576,95.4616,83.5272,87.5572,87.8531,85.4382,,,,,,84.8991,83.2274,,,94.7981,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.2017,81.0561,10/2/2015
16,16,,91.8561,91.7986,92.506,93.8674,95.443,83.5488,86.9129,87.647,85.5106,,,,,,84.8991,83.2274,,,95.0379,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.4329,81.1514,10/2/2015
17,17,,91.8627,92.0745,92.8227,94.1314,99.8928,83.5384,85.3852,87.5471,85.5106,,,,,,84.8991,83.2274,,,96.6667,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.7172,81.2682,10/2/2015
18,18,,91.8412,91.8095,92.8216,93.8486,95.9485,83.5402,84.941,87.3033,85.5106,,,,,,84.8991,83.2274,,,98.1962,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.4589,81.1746,10/2/2015
19,19,,91.8865,91.7982,92.8335,94.1024,95.9516,83.5458,84.8895,87.2915,85.5106,,,,,,84.8991,83.2274,,,98.4132,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,84.0178,81.3487,10/2/2015
20,20,,94.5029,92.1058,93.8731,100.7545,,83.5387,84.7723,87.0859,85.4781,,,,,,84.8991,83.2274,,,98.1905,,,,85.549,,,50,34.1659,81.33,81.33,85.283,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.8111,81.2854,10/2/2015
21,21,,99.7412,98.8936,,,,83.5491,84.7833,87.3861,86.1047,,,,,,84.8991,83.2274,,,98.1645,,,,85.549,,,50,34.1659,81.33,81.33,,85.283,,85.0605,,,,,88.138,86.875,89.5,,89.5,83.9473,81.3553,10/2/2015
22,22,,,,,,,83.5427,84.8016,,89.9146,,,,,,84.8991,83.2274,,,98.1549,,,,85.549,,,50,34.1659,81.33,81.33,,,,85.0605,,,,,,,89.5,,89.5,83.8315,81.6128,10/2/2015
23,23,,,,,,,83.9597,84.8783,,,,,,,,84.8991,,,,98.1002,,,,85.549,,,50,34.1659,81.33,81.33,,,,85.0605,,,,,,,89.5,,89.5,83.7286,81.6514,10/2/2015
0,00,,,,,,,,84.8716,,,,,,,,84.8991,83.2274,,,98.1408,,,,85.549,,,50,34.1659,81.33,81.33,,,,85.0605,,,,,,,89.5,,89.5,83.9559,81.6514,11/2/2015
1,01,,,,,,,,84.8804,,,,,,,,84.8991,83.2274,,,98.1552,,,,,,,50,34.1659,81.33,81.33,,,,85.0605,,,,,,,89.5,,89.5,84.1055,81.6514,11/2/2015
2,02,,,,,,,,87.5816,,,,,,,,84.8991,83.2274,,,98.1696,,,,,,,50,34.1659,81.33,81.33,,,,85.0605,,,,,,,89.5,,89.5,83.828,81.6514,11/2/2015
