,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
16,16,,,170.4305,,,160.6138,160.903,166.1086,161.6669,,,,,,161.952,153.915,,,198.6108,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.6093,10/9/2013
17,17,181.5121,177.9494,175.526,,,160.6011,160.8843,166.0392,161.6085,,,,,,161.952,153.915,,,198.5866,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.1267,10/9/2013
18,18,170.5738,168.9631,168.7168,171.4391,174.7956,160.5808,160.8589,166.023,161.5845,,,,,,161.952,153.915,,,196.5532,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.7174,10/9/2013
19,19,169.3543,169.2557,169.2585,170.4544,172.9968,160.6118,160.868,166.0109,161.5638,,,,,,161.952,153.915,,,192.7244,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,157.2233,10/9/2013
20,20,170.1203,169.2933,169.2688,173.3883,181.3884,160.6638,161.0554,166.0163,161.596,,,,,,161.952,153.915,,,198.7283,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,157.3047,10/9/2013
21,21,185.3354,174.812,172.2851,,,160.5953,161.0419,165.6153,162.8948,,,,,,161.952,153.915,,,198.7237,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,157.3538,10/9/2013
22,22,185.531,,,,,160.6017,160.9145,,173.4263,,,,,,161.952,153.915,,,198.5787,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,155.3502,10/9/2013
23,23,,,,,,161.0449,162.717,,,,,,,,,153.915,,,198.4665,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,157.0432,10/9/2013
0,00,,,,,,164.8019,184.2954,,,,,,,,,153.915,,,198.4661,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,157.3872,11/9/2013
1,01,,,,,,,,,,,,,,,,153.915,,,198.4985,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,158.964,11/9/2013
2,02,,,,,,,,,,,,,,,,153.915,,,198.4723,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.3647,158.3732,11/9/2013
3,03,,,,,,,,,,,,,,,,153.915,,,198.491,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.2418,159.6724,11/9/2013
4,04,,,,,,,,,,,,,,,,153.915,,,198.4485,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,162.327,11/9/2013
5,05,,,,,,160.927,163.8394,,,,,,,,,153.915,,,198.413,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.7143,11/9/2013
6,06,,,,,,160.6278,160.8726,,,,,,,,161.952,153.915,,,198.4447,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.9884,11/9/2013
7,07,,,,,,160.6538,160.8911,,175.5297,,,,,,161.952,153.915,,,198.6466,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.5097,11/9/2013
8,08,,,,,,160.6515,160.9093,165.5771,164.8922,,,,,,161.952,153.915,,,198.6476,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.6402,11/9/2013
9,09,,175.0063,,,,160.5586,160.8394,166.0534,161.9237,,,,,,161.952,153.915,,,198.7393,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.0858,11/9/2013
10,10,,169.1422,176.8385,,,160.0079,160.9321,166.0433,161.9158,,,,,,161.952,153.915,,,198.8377,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.5669,11/9/2013
11,11,,169.3484,172.3468,,,159.7821,160.9931,166.0728,161.919,,,,,,161.952,153.915,,,198.8123,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,150.1713,156.6297,11/9/2013
12,12,,178.7948,,,,160.5888,161.0321,166.0587,161.895,,,,,,161.952,153.915,,,198.7,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.4735,155.3002,11/9/2013
13,13,,170.2891,,,,160.6682,161.0417,166.0581,161.9252,,,,,,161.952,153.915,,,198.6765,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.3429,156.2539,11/9/2013
14,14,,174.3952,,,,160.6178,160.9872,165.9929,161.7611,,,,,,161.952,153.915,,,198.6985,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.5203,156.0756,11/9/2013
15,15,,,,,,160.6161,160.7738,166.0002,161.5676,,,,,,161.952,153.915,,,198.6917,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.2479,156.9116,11/9/2013
16,16,,,,,,160.6262,160.7153,165.9189,161.3718,,,,,,161.952,153.915,,,198.6939,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.7147,11/9/2013
17,17,185.536,185.1033,182.2706,,,160.6239,160.6992,165.721,160.9664,,,,,,161.952,153.915,,,198.6468,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.0195,11/9/2013
18,18,172.9054,169.8585,169.0861,173.5091,,160.6111,160.6487,165.5315,161.2339,,,,,,161.952,153.915,,,198.6265,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.4011,11/9/2013
19,19,169.4807,169.1616,169.3503,173.4332,,160.6068,160.634,165.9933,161.4317,,,,,,161.952,153.915,,,198.6375,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.9817,11/9/2013
20,20,176.0923,174.7984,171.1706,,,160.558,160.6817,165.5089,161.3888,,,,,,161.952,153.915,,,198.7663,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.9005,11/9/2013
21,21,185.529,,,,,160.5604,160.7615,165.7918,164.5684,,,,,,161.952,153.915,,,198.8235,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.8387,11/9/2013
22,22,185.536,,,,,160.6028,160.6717,,,,,,,,161.952,153.915,,,198.8367,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.824,156.991,11/9/2013
23,23,,,,,,160.8053,170.3064,,,,,,,,,,,,198.8571,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.8943,156.9919,11/9/2013
0,00,,,,,,163.67,,,,,,,,,,,,,198.7354,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,150.4852,157.2323,12/9/2013
1,01,,,,,,,,,,,,,,,,,,,198.7147,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,150.5289,159.0505,12/9/2013
2,02,,,,,,,,,,,,,,,,,,,198.7494,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,150.5702,159.1687,12/9/2013
3,03,,,,,,,,,,,,,,,,153.915,,,198.7418,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.592,161.9454,12/9/2013
4,04,,,,,,,,,,,,,,,,153.915,,,198.7524,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,158.38,12/9/2013
5,05,,,,,,161.5685,,,,,,,,,,153.915,,,198.808,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,155.7623,12/9/2013
6,06,,,,,,160.6342,162.5085,,,,,,,,,153.915,,,198.8117,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,150.0551,156.6296,12/9/2013
7,07,,,,,,160.6667,160.5767,,175.3451,,,,,,161.952,153.915,,,198.7639,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.7768,155.9148,12/9/2013
8,08,,,175.3527,,,160.7096,160.6044,,165.1401,,242.626,,,,161.952,153.915,,,198.6611,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.8275,12/9/2013
9,09,,,169.2231,,,160.717,160.6119,,161.9117,,,,,,161.952,153.915,,,198.6484,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.9926,12/9/2013
10,10,178.9806,,169.2425,,,160.8559,160.6159,165.8109,161.9396,,,,,,161.952,153.915,,,198.6416,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.301,12/9/2013
11,11,169.6731,,169.2631,,,161.5838,160.6397,166.0524,161.9455,,,,,,161.952,153.915,,,198.6777,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.9383,156.7235,12/9/2013
12,12,177.4197,,169.2572,,,161.5425,160.65,166.0333,161.9592,,,,,,161.952,153.915,,,198.7158,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,150.2422,156.7869,12/9/2013
13,13,,,169.3251,,,161.7354,160.6584,166.0487,161.9742,,,,,,161.952,153.915,,,198.7532,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.8534,156.7278,12/9/2013
14,14,,,169.4267,,,161.804,160.6747,165.5749,161.9399,,,,,,161.952,153.915,,,198.7151,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.2404,156.2551,12/9/2013
15,15,,,169.4321,,,161.6464,160.6705,165.4061,161.7821,,,,,,161.952,153.915,,,198.666,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.0385,12/9/2013
16,16,,,169.6704,,,160.8109,160.6693,165.3819,161.3316,,,,,,161.952,153.915,,,198.6382,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.9536,12/9/2013
17,17,,,178.861,,,160.7671,160.6768,165.7502,161.3129,,,,,,161.952,153.915,,,198.6028,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.1374,12/9/2013
18,18,172.7982,172.2399,170.6033,174.7738,174.7177,160.7015,160.603,164.7801,161.4131,,242.626,,,,161.952,153.915,,,195.0094,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.2848,155.7169,12/9/2013
19,19,170.6352,169.155,169.7648,174.0775,173.0468,160.6824,160.5691,164.7669,161.3792,,,,,,161.952,153.915,,,192.3855,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,150.2701,155.8062,12/9/2013
20,20,172.1509,169.173,171.0916,,181.8265,160.7208,160.6767,165.292,161.4216,,,,,,161.952,153.915,,,198.7722,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,150.2952,155.3509,12/9/2013
21,21,185.4879,178.0647,184.066,,,160.7183,160.6762,165.4037,163.3304,,,,,,161.952,153.915,,,198.7991,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.7449,155.5722,12/9/2013
22,22,185.3905,,,,,160.7469,160.5905,165.6969,173.1994,,,,,,161.952,153.915,,,198.7297,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.8832,156.2302,12/9/2013
23,23,,,,,,160.7001,166.1794,,,,,,,,,153.915,,,198.8201,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,150.1604,156.5981,12/9/2013
0,00,,,,,,162.2076,,,,,,,,,,153.915,,,198.8246,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.5981,13/9/2013
1,01,,,,,,,,,,,,,,,,153.915,,,198.6728,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,150.1783,156.5981,13/9/2013
2,02,,,,,,162.0056,,,,,,,,,,153.915,,,198.6386,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.519,156.5981,13/9/2013
3,03,,,,,,162.331,,,,,,,,,,153.915,,,198.6085,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.5261,158.849,13/9/2013
4,04,,,,,,,188.1401,,,,,,,,,153.915,,,198.6337,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,157.1537,13/9/2013
5,05,,,,,,,164.2396,,,,,,,,,153.915,,,198.6055,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.4828,155.4623,13/9/2013
6,06,,,,,,164.161,160.587,,,,,,,,,153.915,,,198.6055,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.9999,155.7115,13/9/2013
7,07,,,,,,160.7477,160.6033,,174.5291,,,,,,161.952,153.915,,,198.5731,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,155.527,13/9/2013
8,08,,,173.7963,,,160.7665,160.7115,,163.8285,,,,,,161.952,153.915,,,198.5803,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.4324,13/9/2013
9,09,172.9346,,170.4737,,,160.762,160.8585,,162.6343,,,,,,161.952,153.915,,,198.6754,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.384,13/9/2013
10,10,169.3899,172.4736,170.4655,,,160.7545,160.8716,165.4273,162.51,,,,,,161.952,153.915,,,198.6962,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.4676,13/9/2013
11,11,169.4216,169.1976,170.4519,,,161.5119,160.8696,166.011,162.3412,,,,,,161.952,153.915,,,198.6585,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.3596,13/9/2013
12,12,169.4595,169.2426,170.4871,,,161.8201,160.9184,166.063,162.3828,,,,,,161.952,153.915,,,198.6751,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,157.2389,13/9/2013
13,13,169.4862,169.2052,171.1899,176.7603,,161.8229,160.9503,166.0615,161.7042,,242.626,,,,161.952,153.915,,,198.7361,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.7171,13/9/2013
14,14,169.5025,169.2414,170.6347,173.8708,,161.7121,160.9574,166.0414,161.452,,,,,,161.952,153.915,,,198.7313,,,,,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.1686,13/9/2013
15,15,169.5043,169.2411,170.5726,,,161.59,160.8152,166.047,161.358,,,,,,161.952,153.915,,,198.7853,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.7075,13/9/2013
16,16,171.635,169.2633,173.4381,186.349,,161.622,160.7155,165.5908,161.0143,,,,,,161.952,153.915,,,198.7377,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,157.3662,13/9/2013
17,17,184.9183,179.1757,184.3509,186.1158,,160.6506,160.7118,165.5897,161.0018,,,,,,161.952,153.915,,,198.726,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.303,13/9/2013
18,18,170.7754,169.1404,171.0653,172.9337,179.0701,160.2287,160.6717,164.6787,160.9816,,,,,,161.952,153.915,,,198.6984,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.0109,13/9/2013
19,19,169.3987,169.2417,170.5297,170.9066,173.1697,159.9266,160.6365,164.6133,160.9894,,,,,,161.952,153.915,,,198.6852,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.7611,13/9/2013
20,20,169.4402,169.3035,173.0793,176.3657,183.9534,159.7966,160.6428,164.1082,161.0115,,,,,,161.952,153.915,,,198.6378,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.4742,13/9/2013
21,21,173.995,174.2802,,,,159.7745,160.6125,164.6561,161.6412,,,,,,161.952,153.915,,,198.5735,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.2345,13/9/2013
22,22,,,,,,159.7615,160.6394,,170.3312,,,,,,161.952,153.915,,,198.6864,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.1889,13/9/2013
23,23,,,,,,159.7627,160.6409,,,,,,,,161.952,153.915,,,198.6553,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.5192,13/9/2013
0,00,,,,,,159.7799,163.4602,,,,,,,,161.952,153.915,,,198.5147,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.4687,156.9922,14/9/2013
1,01,,,,,,159.7829,185.6091,,,,,,,,,153.915,,,198.4887,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.2962,156.6664,14/9/2013
2,02,,,,,,160.1933,,,,,,,,,,153.915,,,198.5399,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.3519,156.0002,14/9/2013
3,03,,,,,,,,,,,,,,,,153.915,,,198.4932,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.7336,14/9/2013
4,04,,,,,,,184.4215,,,,,,,,,153.915,,,198.4726,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.1316,14/9/2013
5,05,,,,,,161.3414,165.1759,,,,,,,,,153.915,,,198.4485,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.826,14/9/2013
6,06,,,,,,159.7762,160.5834,,,,,,,,161.952,153.915,,,198.4194,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.7545,14/9/2013
7,07,,,,,,160.4213,160.624,,,,,,,,161.952,153.915,,,198.4552,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.7673,14/9/2013
8,08,,,,,,160.7567,160.6438,,,,,,,,161.952,153.915,,,198.5342,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.6617,14/9/2013
9,09,,,,,,160.7374,160.6359,,,,,,,,161.952,153.915,,,198.5806,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.7081,14/9/2013
10,10,,,,,,160.7201,160.6593,,,,,,,,161.952,153.915,,,198.6123,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.8066,14/9/2013
11,11,,,,,,160.7929,160.6525,,,,,,,,161.952,153.915,,,198.6588,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.8528,14/9/2013
12,12,,,,,,160.8356,160.7126,,,,,,,,161.952,153.915,,,198.6909,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.8713,14/9/2013
13,13,,,,,,160.3153,160.7172,,,,,,,,161.952,153.915,,,198.717,,,,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.8568,14/9/2013
14,14,,,,,,159.8491,160.7184,,,,,,,,161.952,153.915,,,198.7328,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.4565,14/9/2013
15,15,,,,,,159.8616,160.7095,,,,,,,,161.952,153.915,,,198.735,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.2088,14/9/2013
16,16,,,,,,159.8543,160.6986,,,,,,,,161.952,153.915,,,198.6767,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,154.8858,14/9/2013
17,17,172.8419,,172.1469,,,159.8531,160.6872,164.4682,,,,,,,161.952,153.915,,,198.6431,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,154.9702,14/9/2013
18,18,169.3821,170.4864,169.3597,172.0337,175.4979,159.8614,160.6433,164.2117,,,,,,,161.952,153.915,,,198.6126,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,154.9762,14/9/2013
19,19,169.3807,169.1494,169.361,170.447,172.9683,159.8617,160.6183,164.7344,,242.626,242.626,,,,161.952,153.915,,,198.607,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,158.1538,154.9642,14/9/2013
20,20,169.4059,170.3944,169.3778,172.917,175.6795,159.8774,160.624,164.1277,166.8119,242.626,242.626,,,,161.952,153.915,,,198.6017,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,151.8977,154.9642,14/9/2013
21,21,173.0641,184.2214,173.668,,,159.8639,160.6223,164.1009,161.0973,,,,,,161.952,153.915,,,198.5622,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.7086,154.9642,14/9/2013
22,22,,,,,,159.8692,160.637,165.4134,170.9881,,,,,,,153.915,,,198.5135,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.5685,155.2532,14/9/2013
23,23,,,,,,159.8523,160.6287,165.5274,,,,,,,,153.915,,,198.5418,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,156.8509,14/9/2013
0,00,,,,,,159.9556,160.6357,,,,,,,,,153.915,,,198.6025,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.711,156.7581,15/9/2013
1,01,,,,,,161.9828,160.6407,,,,,,,,,153.915,,,198.66,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,150.2429,156.8813,15/9/2013
2,02,,,,,,,160.6267,,,,,,,,,153.915,,,198.6366,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.4866,156.8523,15/9/2013
3,03,,,,,,,172.0789,,,,,,,,,153.915,,,198.5769,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,150.0991,156.31,15/9/2013
4,04,,,,,,,,,,,,,,,,153.915,,,198.5599,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.5323,155.9534,15/9/2013
5,05,,,,,,,,,,,,,,,,153.915,,,198.5754,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.3828,155.9459,15/9/2013
6,06,,,,,,,,,,,,,,,161.952,153.915,,,198.5675,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.5613,155.8302,15/9/2013
7,07,,,,,,,,,,,,,,,161.952,153.915,,,198.5588,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,,,,66.857,66.857,149.24,155.7506,15/9/2013
8,08,,,,,,,,,,,,,,,161.952,153.915,,,198.6149,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,154.8939,15/9/2013
9,09,,,,,,,,,,,,,,,161.952,153.915,,,198.771,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.9233,15/9/2013
10,10,,,,,,,,,,,,,,,161.952,153.915,,,198.7602,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.0235,15/9/2013
11,11,,,,,,,,,,,,,,,161.952,153.915,,,198.7557,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,156.0244,15/9/2013
12,12,,,,,,,,,,242.626,,,,,161.952,153.915,,,198.6691,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.24,155.2772,15/9/2013
13,13,,173.8049,,,,,,,,,,,,,161.952,153.915,,,198.7052,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.268,155.6778,15/9/2013
14,14,,173.3838,,,,,,,,,242.626,,,,161.952,153.915,,,198.7456,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,150.2045,155.537,15/9/2013
15,15,,,,,,,,,,,242.626,,,,161.952,153.915,,,198.7866,,,138.6,138.6,,,149.24,149.24,149.24,149.24,,64.199,64.199,,,,163.314,,,66.857,66.857,149.4839,154.8888,15/9/2013
