,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
12,12,161.4045,160.1319,161.7011,176.412,,150.7935,151.8905,156.9363,153.6866,,,,,,153.012,144.929,,,186.8507,,,50,,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.9255,11/7/2013
13,13,161.3637,160.1009,161.2569,176.412,,150.7811,151.8917,156.9349,153.6929,,,,,,153.012,144.929,,,186.8128,,,50,,153.02,153.02,,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.2591,11/7/2013
14,14,161.3316,160.0676,161.2639,,,150.803,151.9184,156.9358,153.6749,,,,,,153.012,144.929,,,186.7763,,,50,,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.4337,146.1826,11/7/2013
15,15,161.2704,160.0403,161.2466,,,150.8107,151.9187,156.9382,153.6519,,,,,,153.012,144.929,,,186.7483,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.2431,11/7/2013
16,16,160.4145,163.9905,165.1973,,,150.7134,151.7491,156.9363,153.6327,,,,,,153.012,144.929,,,186.8046,,,50,64.36,153.02,153.02,,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3754,11/7/2013
17,17,165.9235,,,,,150.4983,151.6467,156.9399,153.6156,,,,,,153.012,144.929,,,186.8269,,,50,64.36,153.02,153.02,,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.6022,11/7/2013
18,18,164.4681,163.872,161.3764,,,150.3027,151.6388,156.9344,153.623,,,,,,153.012,144.929,,,186.788,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.4423,146.6285,11/7/2013
19,19,159.8852,159.7714,159.9981,,,150.2196,151.6163,156.9378,153.6308,,,,,,153.012,144.929,,,186.8914,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.2521,11/7/2013
20,20,160.2006,160.298,160.6019,,,150.7406,151.6258,156.9616,153.5955,,,,,,153.012,144.929,,,186.8722,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.254,11/7/2013
21,21,163.8887,171.1685,164.0592,,,150.7787,151.6381,156.9148,154.0865,,,,,,153.012,144.929,,,186.8602,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.8372,11/7/2013
22,22,,,,,,151.0182,151.63,156.5214,161.9728,,,,,,153.012,144.929,,,186.851,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.4777,147.8663,11/7/2013
23,23,,,,,,150.9156,151.6219,156.5407,,,,,,,153.012,,,,186.9565,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.3071,147.4927,11/7/2013
0,0,,,,,,150.7561,151.6162,156.3469,,,,,,,153.012,,,,186.9214,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.3096,146.402,12/7/2013
1,1,,,,,,150.7748,151.6315,,,,,,,,153.012,144.929,,,186.8828,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.317,146.5079,12/7/2013
2,2,,,,,,150.7633,151.6353,,,,,,,,153.012,144.929,,,186.8015,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.6263,12/7/2013
3,3,,,,,,150.7549,151.6302,,,,,,,,153.012,144.929,,,186.7615,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.4871,12/7/2013
4,4,,,,,,150.7528,151.6206,,,,,,,,153.012,144.929,,,186.7182,,,50,64.36,,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.2417,12/7/2013
5,5,,,,,,150.7457,151.604,,,,,,,,153.012,144.929,,,186.713,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.5199,12/7/2013
6,6,,,,,,150.7604,151.6163,,,,,,,,153.012,144.929,,,186.7618,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.4364,12/7/2013
7,7,,,,,,150.7632,151.7013,,160.4972,,,,,,153.012,144.929,,,186.7672,,,50,64.36,153.02,153.02,,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.4038,12/7/2013
8,8,173.9633,,170.6999,,,150.7619,151.881,156.6169,153.8662,,,,,,153.012,144.929,,,186.8251,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.3714,12/7/2013
9,9,160.8853,163.8354,161.1577,,,151.5759,152.1246,156.9018,156.9821,222.05,222.05,,,,153.012,144.929,,,186.8103,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4268,12/7/2013
10,10,160.4112,161.2506,161.3638,,,151.6011,152.1322,156.8772,154.0676,,,,,,153.012,144.929,,,186.9105,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4347,12/7/2013
11,11,161.0819,161.2546,161.4189,,,151.6404,152.0265,156.8752,154.6289,,,,,,153.012,144.929,,,186.8995,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.454,12/7/2013
12,12,160.2484,161.2521,162.0163,,,150.9026,151.7301,156.934,154.1902,,,,,,153.012,144.929,,,186.9572,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.286,12/7/2013
13,13,160.239,161.2766,170.7763,,,150.855,151.8376,156.9325,154.0716,,,,,,153.012,144.929,,,186.8997,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.416,12/7/2013
14,14,160.1878,161.2748,,,,150.8187,151.9821,156.9517,153.6056,,,,,,153.012,144.929,,,186.9101,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4207,12/7/2013
15,15,160.18,161.229,162.827,164.7816,,150.814,151.9753,156.9005,160.118,,,,,,153.012,144.929,,,186.8888,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.4877,12/7/2013
16,16,160.2179,161.2539,162.8505,168.2403,,150.8109,151.8521,156.8865,,,,,,,153.012,144.929,,,186.8945,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.41,12/7/2013
17,17,160.1756,164.5099,174.7816,,,150.7864,151.8893,156.8678,159.1365,,,,,,153.012,144.929,,,187.0298,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4139,12/7/2013
18,18,160.1986,162.4056,161.977,170.5235,,150.7557,151.8832,156.8584,153.5567,,,,,,153.012,144.929,,,187.1538,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4139,12/7/2013
19,19,160.3396,161.1955,160.0922,161.3825,,150.7465,151.8714,156.8408,153.6156,,,,,,153.012,144.929,,,186.9342,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4139,12/7/2013
20,20,162.2163,165.1934,160.2832,166.1811,,150.757,151.8814,156.3905,153.6182,,,,,,153.012,144.929,,,186.8539,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4145,12/7/2013
21,21,,,167.9273,,,150.7652,151.8918,156.5152,153.6281,,,,,,153.012,144.929,,,186.8178,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.3607,12/7/2013
22,22,,,,,,150.746,158.3939,156.4133,153.6075,,,,,,153.012,144.929,,,186.831,,,50,64.36,153.02,153.02,,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.6604,12/7/2013
23,23,,,,,,150.7491,151.8487,156.4012,154.9363,,,,,,153.012,144.929,,,186.8451,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,148.383,12/7/2013
0,0,,,,,,150.7639,151.8672,,165.754,,,,,,153.012,144.929,,,186.9115,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.8707,13/7/2013
1,1,,,,,,150.758,151.8684,,,,,,,,153.012,144.929,,,186.9324,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,147.9455,13/7/2013
2,2,,,,,,150.7512,151.8508,,,,,,,,153.012,144.929,,,186.9349,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.4113,147.9314,13/7/2013
3,3,,,,,,150.7537,151.8451,,,,,,,,153.012,144.929,,,186.891,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,148.3023,13/7/2013
4,4,,,,,,150.7604,151.8593,,,,,,,,153.012,144.929,,,186.9098,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,147.9341,13/7/2013
5,5,,,,,,150.7589,151.8701,,,,,,,,153.012,144.929,,,186.8807,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.287,147.9804,13/7/2013
6,6,,,,,,150.7555,151.8568,,,,,,,,153.012,144.929,,,186.8584,,,50,64.36,153.02,153.02,153.02,,,64.199,64.199,,,,,,,66.857,66.857,140.287,147.872,13/7/2013
7,7,,,,,,150.7472,151.8625,,,,,,,,153.012,144.929,,,186.8106,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.287,147.6989,13/7/2013
8,8,,,,,,150.764,151.8807,,160.975,,,,,,153.012,144.929,,,186.7862,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.6115,13/7/2013
9,9,,,,,,150.7596,151.8948,156.287,153.8762,,,,,,153.012,144.929,,,186.7838,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.605,13/7/2013
10,10,,,,,,150.7983,151.8845,156.5314,154.1429,,,,,,153.012,144.929,,,186.8195,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,147.5415,13/7/2013
11,11,,,,,,150.8205,151.9024,156.6233,153.9164,,,,,,153.012,144.929,,,186.8705,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4394,13/7/2013
12,12,,,,,,150.8504,151.9355,156.9174,153.6909,,,,,,153.012,144.929,,,187.0779,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.7255,13/7/2013
13,13,,,,,,150.8462,151.9539,156.9205,153.6095,,,,,,153.012,144.929,,,186.9349,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.6136,13/7/2013
14,14,,,,,,150.8503,151.8475,156.3216,153.6698,,,,,,153.012,144.929,,,186.9098,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.6172,13/7/2013
15,15,,,,,,150.8337,151.8408,156.287,153.7286,,,,,,153.012,144.929,,,186.9749,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.5633,13/7/2013
16,16,,,,,,150.8456,151.8397,,160.2748,,,,,,153.012,144.929,,,186.9536,,,50,64.36,153.02,153.02,153.02,,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.1835,13/7/2013
17,17,,175.479,,,,150.8541,151.8377,,161.1885,,,,,,153.012,144.929,,,186.874,,,50,64.36,153.02,153.02,153.02,,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.1903,13/7/2013
18,18,,175.479,162.7943,,,150.8386,151.7662,156.6136,153.4324,,,,,,153.012,144.929,,,186.8893,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.5713,13/7/2013
19,19,,175.375,162.6499,,,151.3493,151.6879,156.8699,153.2034,,,,,,153.012,144.929,,,186.7951,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.5713,13/7/2013
20,20,,175.4306,,,,151.1403,151.6738,156.688,154.9087,,,,,,153.012,144.929,,,186.7537,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.5713,13/7/2013
21,21,,175.4762,,,,150.8121,151.6937,,163.7014,,,,,,153.012,144.929,,,187.1041,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.287,146.5713,13/7/2013
22,22,,175.4656,,,,150.7983,151.6834,,,,,,,,153.012,144.929,,,187.0818,,,50,64.36,153.02,153.02,153.02,,,64.199,64.199,,,,,,,66.857,66.857,140.4501,146.5713,13/7/2013
23,23,,175.4665,,,,150.8106,151.6759,,,,,,,,153.012,144.929,,,187.1164,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.6214,147.4245,13/7/2013
0,0,,175.4762,,,,150.7896,151.6653,,,,,,,,153.012,,,,187.0914,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.2874,148.9073,14/7/2013
1,1,,175.4766,,,,150.7849,151.6586,,,,,,,,,,,,187.1399,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.2891,148.7609,14/7/2013
2,2,,175.4624,,,,150.7895,151.6507,,,,,,,,,,,,187.1415,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.2919,147.9169,14/7/2013
3,3,,175.4574,,,,150.7945,161.0856,,,,,,,,,,,,187.1392,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.2887,147.0278,14/7/2013
4,4,,175.4707,,,,150.769,,,,,,,,,,,,,187.1094,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.2928,147.1038,14/7/2013
5,5,,175.472,,,,151.1401,,,,,,,,,,,,,187.0489,,,50,64.36,153.02,153.02,,,,64.199,64.199,,,,,,,66.857,66.857,140.2995,147.6307,14/7/2013
6,6,,175.4719,,,,155.0889,177.911,,,,,,,,,,,,187.0439,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.2937,149.2238,14/7/2013
7,7,,175.4653,,,,151.0718,154.3399,,,,,,,,,,,,187.0162,,,50,64.36,,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.2982,147.4126,14/7/2013
8,8,,175.4732,,,,150.8029,151.6594,,,,,,,,,,,,187.0131,,,50,64.36,,153.02,,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.3072,146.6899,14/7/2013
9,9,,175.4616,,,,150.7998,151.6721,,,,,,,,153.012,,,,186.7459,,,50,64.36,,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.3133,146.5372,14/7/2013
10,10,,175.4733,,,,150.8095,161.853,,,,,,,,153.012,,,,186.7498,,,50,64.36,,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.8728,147.0062,14/7/2013
11,11,,175.4763,,,,150.8197,151.9276,,,,,,,,153.012,,,,186.8262,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.2899,147.2164,14/7/2013
12,12,,175.472,,,,150.8364,151.6738,,,,,,,,153.012,,,,186.8591,,,50,64.36,153.02,,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.2934,146.4181,14/7/2013
13,13,,175.4751,,,,150.8548,159.8687,,,,222.05,,,,153.012,,,,186.8946,,,50,64.36,153.02,,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.294,146.9608,14/7/2013
14,14,,175.4782,,,,150.9244,151.7522,,,,,,,,153.012,,,,186.9076,,,50,64.36,153.02,,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.2874,147.1556,14/7/2013
15,15,,175.479,,,,150.9585,151.7847,,,,,,,,153.012,,,,186.8648,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.2895,146.5214,14/7/2013
16,16,,175.477,,,,150.981,151.8023,,,,,,,,153.012,,,,186.7891,,,50,64.36,153.02,153.02,,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.2969,146.4226,14/7/2013
17,17,,175.475,,,,150.9638,151.7721,,,,,,,,153.012,,,,186.8096,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.5482,146.4663,14/7/2013
18,18,170.0927,175.4691,166.3218,,,150.92,155.3412,156.5189,156.6013,,,,,,153.012,144.929,,,186.8037,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.3215,146.3815,14/7/2013
19,19,161.6348,175.4564,160.2452,,,150.8209,151.6547,156.8778,153.6626,,,,,,153.012,144.929,,,186.7473,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4016,14/7/2013
20,20,174.4644,175.4588,169.4854,,,150.8181,151.6623,156.7352,156.7431,,,,,,153.012,144.929,,,186.7313,,,50,64.36,153.02,153.02,153.02,153.02,,64.199,64.199,,,,153.765,,,66.857,66.857,140.287,146.4792,14/7/2013
21,21,,175.4628,,,,150.8348,153.1221,,,,,,,,153.012,144.929,,,186.686,,,50,64.36,153.02,153.02,,153.02,,64.199,64.199,,,,,,,66.857,66.857,140.287,147.1596,14/7/2013
22,22,,175.4716,,,,153.3661,170.1984,,,,,,,,,144.929,,,186.6794,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,141.1588,148.2902,14/7/2013
23,23,,175.4585,,,,,,,,,,,,,,144.929,,,186.7041,,,50,64.36,153.02,,,,,64.199,64.199,,,,,,,66.857,66.857,141.1795,152.491,14/7/2013
0,0,,177.6373,,,,,,,,,,,,,,146.873,,,189.2398,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,,,,66.857,66.857,142.2348,,15/7/2013
1,1,,177.6455,,,,,,,,,,,,,,146.873,,,189.2265,,,50,64.876,154.12,154.12,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,,15/7/2013
2,2,,177.6549,,,,,,,,,,,,,,146.873,,,189.2,,,50,64.876,154.12,154.12,,,,64.199,64.199,,,,,,,66.857,66.857,142.585,154.296,15/7/2013
3,3,,177.6523,,,,,,,,,,,,,,146.873,,,189.1989,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.7555,153.3387,15/7/2013
4,4,,177.6451,,,,,,,,,,,,,,146.873,,,189.2197,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.3249,150.8514,15/7/2013
5,5,,177.6481,,,,,,,,,,,,,,146.873,,,189.2624,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.3082,15/7/2013
6,6,,177.6482,,,,153.6363,159.4852,,,,,,,,,146.873,,,189.2312,,,50,64.876,154.12,154.12,,154.946,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.3082,15/7/2013
7,7,,177.6453,,,,152.7085,153.75,,163.6699,,,,,,154.946,146.873,,,189.3299,,,50,64.876,154.12,154.12,,154.946,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.3229,15/7/2013
8,8,,177.6465,,,,152.7195,154.0599,,155.729,,,,,,154.946,146.873,,,189.4336,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.4831,15/7/2013
9,9,,177.6501,,,179.125,152.7145,154.0724,158.5281,155.6106,,,,,,154.946,146.873,,,189.4662,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.309,15/7/2013
10,10,,177.6559,166.7975,,,152.7712,154.115,158.9202,155.63,,,,,,154.946,146.873,,,189.514,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.309,15/7/2013
11,11,,177.658,162.2302,,,152.7902,154.1299,158.9171,155.6441,,,,,,154.946,146.873,,,189.4702,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.1,15/7/2013
12,12,,177.6556,162.6477,,,152.8086,154.1412,158.8752,155.6321,,,,,,154.946,146.873,,,189.4972,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.2258,148.0016,15/7/2013
13,13,164.3625,171.0232,162.7795,,,153.1764,154.1373,158.8594,155.5333,,,,,,154.946,146.873,,,189.4859,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.0515,15/7/2013
14,14,162.1532,162.1634,162.9265,,,153.6804,154.0622,158.8601,155.3264,,,,,,154.946,146.873,,,189.4397,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.37,15/7/2013
15,15,162.2014,162.2249,163.7045,,,153.7304,153.9613,158.8918,155.6193,,,,,,154.946,146.873,,,189.3808,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.3339,15/7/2013
16,16,162.844,164.3244,165.4002,,,152.9509,153.8507,158.8571,155.3774,,,,,,154.946,146.873,,,189.4408,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.1423,15/7/2013
17,17,175.781,,,,,152.8395,153.7324,158.8607,155.4874,,,,,,154.946,146.873,,,189.3866,,,50,64.876,154.12,154.12,,154.946,,64.199,64.199,,,,,,,66.857,66.857,142.7249,148.6988,15/7/2013
18,18,176.13,,165.5812,,,152.5384,153.7222,158.8588,155.3053,,,,,,154.946,146.873,,,189.3766,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.2526,148.3739,15/7/2013
19,19,164.1292,,162.1254,,,152.2316,153.6596,158.8614,155.1429,,,,,,154.946,146.873,,,189.3816,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.2909,15/7/2013
20,20,164.8305,,164.5238,,,152.2874,153.6577,158.8516,155.1464,,,,,,154.946,146.873,,,189.5226,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.2909,15/7/2013
21,21,,,,,,152.2884,153.6651,158.5628,157.7642,,,,,,154.946,146.873,,,189.4042,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.2963,15/7/2013
22,22,,,,,,152.2987,153.6553,158.4114,,,,,,,154.946,146.873,,,189.4501,,,50,64.876,154.12,154.12,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.7153,15/7/2013
23,23,,,,,,152.2872,153.6386,158.3083,,,,,,,,146.873,,,189.4257,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.7263,15/7/2013
0,0,,,,,,152.2815,153.6235,,,,,,,,,146.873,,,189.3432,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.2574,16/7/2013
1,1,,,,,,152.2829,153.6275,,,,,,,,,146.873,,,189.2646,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.4006,16/7/2013
2,2,,,,,,152.287,153.6225,,,,,,,,,146.873,,,189.5269,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.3461,148.1322,16/7/2013
3,3,,,,,,152.655,153.6736,,,,,,,,154.946,146.873,,,189.4228,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.3946,16/7/2013
4,4,,,,,,152.5224,153.8218,,,,,,,,154.946,146.873,,,189.4695,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.3867,16/7/2013
5,5,,,,,,152.2359,153.7066,,,,,,,,154.946,146.873,,,189.4591,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.5222,16/7/2013
6,6,,,,,,152.2316,153.6304,,,,,,,,154.946,146.873,,,189.3345,,,50,64.876,154.12,,,,,64.199,64.199,,,,,,,66.857,66.857,142.224,148.4609,16/7/2013
7,7,,,,,,152.2341,153.8549,,161.761,,,,,,154.946,146.873,,,189.1759,,,50,64.876,154.12,154.12,,,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.4135,16/7/2013
8,8,,,,,,152.698,153.8695,158.3064,155.7298,,,,,,154.946,146.873,,,189.3234,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.405,16/7/2013
9,9,,,,,,152.8132,153.8854,158.8185,156.1014,,,,,,154.946,146.873,,,189.3673,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.405,16/7/2013
10,10,166.1252,,,,,152.8431,154.0256,158.8604,156.0923,,,,,,154.946,146.873,,,189.3119,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.405,16/7/2013
11,11,162.1509,166.3327,,,,152.9387,154.1462,158.8568,156.1057,,,,,,154.946,146.873,,,189.3424,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.405,16/7/2013
12,12,162.2846,162.1595,,,,152.6926,154.1567,158.8596,156.1206,,,,,,154.946,146.873,,,189.4304,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.405,16/7/2013
13,13,162.2143,162.2108,165.8645,,,152.4296,154.167,158.8669,156.1838,,,,,,154.946,146.873,,,189.5599,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.405,16/7/2013
14,14,163.2838,162.2486,163.2085,,,152.4549,154.2087,158.8603,156.1591,,,,,,154.946,146.873,,,189.5101,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.405,16/7/2013
15,15,162.9346,162.2904,163.2374,,,152.4526,154.1984,158.8701,156.0521,,,,,,154.946,146.873,,,189.586,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.405,16/7/2013
16,16,164.0704,165.3861,162.2895,,,152.4132,153.9761,158.8919,155.6966,,,,,,154.946,146.873,,,189.8574,,,50,64.876,154.12,154.12,154.946,154.946,,64.199,64.199,,,,155.831,,,66.857,66.857,142.224,148.6441,16/7/2013
