,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
13,13,,,,,,182.273,,,,,,,,,176.294,,228.8803,241.6726,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,178.5455,6/4/2012
14,14,,,,,,181.7202,,,,,,,,,176.294,,228.7464,241.4703,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.4632,177.2344,6/4/2012
15,15,,,,,,186.0941,,,,,,,,,176.294,,228.7464,241.4523,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,178.5431,6/4/2012
16,16,,,,,,,,,,,,,,,176.294,,228.7464,241.4033,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,172.188,177.4322,6/4/2012
17,17,,,,,,185.0268,,,,,,,,,176.294,,228.7464,241.4033,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,172.2166,177.4632,6/4/2012
18,18,,,,,,181.4303,185.5423,,185.9218,,,,,183.573,176.294,,228.7464,241.4033,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.5692,6/4/2012
19,19,,,,,,181.3781,183.4965,,184.3212,,,,,183.573,176.294,,228.8864,241.6579,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,177.3161,6/4/2012
20,20,,,,,,181.4105,183.5473,,186.5078,,,,,183.573,176.294,,228.9618,241.9215,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,178.5479,6/4/2012
21,21,,,,,,181.4168,183.5546,,196.6926,,,,,183.573,176.294,,229.0011,242.0605,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,178.9218,6/4/2012
22,22,,,,,,181.4042,191.3256,,,,,,,183.573,176.294,,229.1445,241.9627,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6735,6/4/2012
23,23,,,,,,183.1521,,,,,,,,,176.294,,228.8775,241.5451,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6735,6/4/2012
0,00,,,,,,,,,,,,,,,176.294,,228.8908,241.1756,,50,33.151,171.432,171.432,177.89,,63.371,63.371,,,,,,,61.885,61.885,171.439,177.938,7/4/2012
1,01,,,,,,,,,,,,,,183.573,176.294,,229.0489,241.7877,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,180.3395,7/4/2012
2,02,,,,,,,,,,,,,,,176.294,,228.9337,241.9198,,50,33.151,171.432,171.432,177.89,,63.371,63.371,,,,,,,61.885,61.885,171.5305,176.7063,7/4/2012
3,03,,,,,,,,,,,,,,,176.294,,228.9337,242.0148,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,,61.885,171.439,183.7198,7/4/2012
4,04,,,,,,,,,,,,,,,176.294,,228.9337,242.0148,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,,61.885,171.439,190.3276,7/4/2012
5,05,,,,,,,,,,,,,,,176.294,,228.9337,241.9914,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,,61.885,171.439,191.847,7/4/2012
6,06,,,,,,,,,,,,,,,176.294,,228.9337,241.994,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,,7/4/2012
7,07,,,,,,,,,,,,,,,176.294,,228.9337,241.876,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.4392,187.2111,7/4/2012
8,08,,,,,,,,,,,,,,,176.294,,228.9337,241.8717,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.4944,177.7715,7/4/2012
9,09,,,,,,,,,,,,,,,176.294,,229.067,241.8988,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.7158,7/4/2012
10,10,,,,,,,,,,,,,,,176.294,,228.9829,241.6973,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.7158,7/4/2012
11,11,,,,,,,,,,,,,,,176.294,,229.2447,241.6772,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.7158,7/4/2012
12,12,,,,,,,,,,,,,,,176.294,,229.2128,241.5464,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.7158,7/4/2012
13,13,,,,,,,,,,,,,,,176.294,,229.2826,241.5464,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.696,7/4/2012
14,14,,,,,,,,,,,,,,,176.294,,229.3046,241.5522,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.67,7/4/2012
15,15,,,,,,,,,,,,,,,176.294,,229.3302,241.5848,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,7/4/2012
16,16,,,,,,,,,,,,,,,176.294,,229.2643,241.7105,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,7/4/2012
17,17,,,,,,182.1578,188.3344,,,,,,,,176.294,,229.2295,241.4575,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,7/4/2012
18,18,,,,,,181.3985,183.2332,184.8456,186.5086,,,,,183.573,176.294,,229.2358,241.6895,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.4407,176.6696,7/4/2012
19,19,,,,,,181.3884,183.2351,184.2797,184.3484,,,,,183.573,176.294,,229.0128,241.6357,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,7/4/2012
20,20,,,,,,181.4008,183.2413,185.6311,187.2096,,,,,183.573,176.294,,228.9899,241.7025,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,7/4/2012
21,21,,,,,,181.403,183.254,,,,,,,183.573,176.294,,229.0775,241.3141,,50,33.151,171.432,171.432,177.89,177.89,63.371,63.371,,,,,,,61.885,61.885,171.4392,176.6696,7/4/2012
22,22,,,,,,181.404,190.159,,,,,,,,176.294,,229.0929,241.6622,,50,33.151,171.432,171.432,177.89,,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,7/4/2012
23,23,,,,,,183.2834,,,,,,,,,176.294,,229.0929,241.5867,,50,33.151,171.432,171.432,177.89,,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,7/4/2012
0,00,,,,,,,,,,,,,,,176.294,,229.0929,241.3252,,50,33.151,171.432,171.432,175.61,,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,8/4/2012
1,01,,,,,,,,,,,,,,,176.294,,228.9151,241.3252,,50,33.151,171.432,171.432,,,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,8/4/2012
2,02,,,,,,,,,,,,,,,176.294,,228.8588,241.0155,,50,33.151,171.432,171.432,,,63.371,63.371,,,,,,,61.885,61.885,171.5421,176.6696,8/4/2012
3,03,,,,,,,,,,,,,,,176.294,,228.8588,241.0389,,50,33.151,171.432,171.432,,,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6696,8/4/2012
4,04,,,,,,,,,,,,,,,176.294,,228.8588,241.4874,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,179.2691,8/4/2012
5,05,,,,,,,,,,,,,,,176.294,,228.8588,241.5958,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,,8/4/2012
6,06,,,,,,,,,,,,,,,176.294,,228.8588,241.5893,,50,33.151,171.432,171.432,175.61,,63.371,63.371,,,,,,,61.885,61.885,171.439,,8/4/2012
7,07,,,,,,,,,,,,,,,176.294,,228.8588,241.3655,,50,33.151,171.432,171.432,,,63.371,63.371,,,,,,,61.885,61.885,171.4392,,8/4/2012
8,08,,,,,,,,,,,,,,,176.294,,228.9154,241.418,,50,33.151,171.432,171.432,175.61,,63.371,63.371,,,,,,,61.885,61.885,171.439,,8/4/2012
9,09,,,,,,,,,,,,,,,176.294,,229.1541,241.5266,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,,8/4/2012
10,10,,,,,,,,,,,,,,,176.294,,229.1959,241.7285,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,,8/4/2012
11,11,,,,,,,,,,,,,,,176.294,,229.1968,241.7285,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,182.1855,8/4/2012
12,12,,,,,,,,,,,,,,,176.294,,229.2009,241.7285,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,179.8455,8/4/2012
13,13,,,,,,,,,,,,,,,176.294,,229.224,241.7285,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,178.2792,8/4/2012
14,14,,,,,,,,,,,,,,,176.294,,229.224,241.7285,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.4404,178.2269,8/4/2012
15,15,,,,,,,,,,,,,,,176.294,,229.1383,241.5544,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.4529,178.2148,8/4/2012
16,16,,,,,,,,,,,,,,,176.294,,229.0863,241.3961,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.4415,178.2148,8/4/2012
17,17,,,,,,,,,,,,,,,176.294,,228.9526,241.3401,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,172.0514,178.1459,8/4/2012
18,18,,,,,,181.9733,186.0549,,,,,,,183.573,176.294,,228.9326,241.4998,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.5184,176.7205,8/4/2012
19,19,,,,,,181.4426,183.2411,,,,,,,183.573,176.294,,229.1082,241.56,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6446,8/4/2012
20,20,,,,,,181.4364,183.2729,,,,,,,183.573,176.294,,229.2165,241.5073,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6446,8/4/2012
21,21,,,,,,181.6166,187.2215,,,,,,,183.573,176.294,,229.1959,241.5724,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,176.6797,8/4/2012
22,22,,,,,,186.1306,210.6678,,,,,,,,176.294,,229.1959,241.4137,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,180.1053,8/4/2012
23,23,,,,,,,,,,,,,,,176.294,,229.1959,241.3916,,50,33.151,171.432,171.432,175.61,175.61,63.371,63.371,,,,,,,61.885,61.885,171.439,,8/4/2012
0,00,,,,,,,,,,,,,,,176.039,,228.8034,241.0286,,50,33.151,177.78,177.78,171.24,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,,9/4/2012
1,01,,,,,,,,,,,,,,,176.039,,228.8095,241.1367,,50,33.151,177.78,177.78,171.24,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,,9/4/2012
2,02,,,,,,,,,,,,,,,176.039,,228.5777,241.0416,,50,33.151,177.78,177.78,171.24,,63.371,63.371,,,,,,,61.885,61.885,171.1847,,9/4/2012
3,03,,,,,,,,,,,,,,,,,228.5696,241.0305,,50,33.151,177.78,177.78,171.24,,63.371,63.371,,,,,,,61.885,61.885,171.2623,,9/4/2012
4,04,,,,,,,,,,,,,,,,,228.5696,240.9714,,50,33.151,177.78,177.78,171.24,,63.371,63.371,,,,,,,61.885,61.885,171.2635,180.3467,9/4/2012
5,05,,,,,,,,,,,,,,,176.039,,228.5696,241.1061,,50,33.151,177.78,177.78,171.24,,63.371,63.371,,,,,,,61.885,61.885,171.9357,177.4343,9/4/2012
6,06,,,,,,,,,,,,,,,176.039,,228.5696,241.0104,,50,33.151,177.78,177.78,171.24,,63.371,63.371,,,,,,,61.885,61.885,171.184,177.0966,9/4/2012
7,07,,,,,,182.1476,,,,,,,,183.319,176.039,,228.5696,241.0104,,50,33.151,177.78,177.78,171.24,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,178.3012,9/4/2012
8,08,,,,,,181.1527,186.1995,,,,,,,183.319,176.039,,228.5696,241.0457,,50,33.151,177.78,177.78,171.24,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,179.5994,9/4/2012
9,09,,,,,,181.1433,183.2616,,188.927,,,,,183.319,176.039,,228.7334,241.2404,,50,33.151,177.78,177.78,171.24,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,178.1838,9/4/2012
10,10,,197.7653,,,,181.1504,183.441,,184.6358,,,,,183.319,176.039,,228.6839,241.1525,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.184,177.5223,9/4/2012
11,11,,192.3152,,,,181.1918,183.4939,,185.2926,,,,,183.319,176.039,,228.7286,240.992,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.184,176.4351,9/4/2012
12,12,,198.3032,,,,181.3212,183.3635,,185.4104,,,,,183.319,176.039,,228.752,241.0266,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.184,176.4351,9/4/2012
13,13,,194.4221,202.0983,,,181.3068,183.6894,,185.4115,,,,,183.319,176.039,,228.76,240.9556,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.184,177.1414,9/4/2012
14,14,202.0794,192.3107,192.986,197.5475,,181.4184,183.7726,,185.3427,,,,,183.319,176.039,,228.6832,241.3645,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.184,177.8989,9/4/2012
15,15,194.2125,192.2856,192.8313,193.0923,,182.1367,183.7152,,185.354,,,,,183.319,176.039,,228.579,241.3502,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.184,178.2391,9/4/2012
16,16,198.5791,192.6933,194.0511,197.2961,,181.6814,183.3566,,185.4252,,,,,183.319,176.039,,228.6539,241.1992,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.7053,178.2391,9/4/2012
17,17,,205.6826,207.649,,,181.4416,183.2043,,185.2788,,,,,183.319,176.039,,228.7005,241.1923,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,172.3883,178.2391,9/4/2012
18,18,,194.6619,195.594,,,181.3292,183.1422,184.5775,184.6676,,,,,183.319,176.039,,228.7005,241.1278,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.184,178.2618,9/4/2012
19,19,,193.3505,195.3298,,,181.2366,183.094,183.8401,184.6169,,,,,183.319,176.039,,228.7005,241.052,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.184,178.2622,9/4/2012
20,20,,208.5405,,,,181.273,183.1416,183.8625,186.5997,,,,,183.319,176.039,,228.7005,241.0754,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,187.033,,,61.885,61.885,171.8746,178.2622,9/4/2012
21,21,,,,,,181.2826,183.1404,184.9354,198.6863,,,,,183.319,176.039,,228.7005,241.0754,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,179.0451,9/4/2012
22,22,,,,,,181.271,184.1621,,,,,,,183.319,176.039,,228.7005,241.1772,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,182.7448,9/4/2012
23,23,,,,,,181.267,200.3892,,,,,,,,176.039,,228.7005,241.4464,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,183.1597,9/4/2012
0,00,,,,,,183.4431,,,,,,,,,176.039,,228.7016,241.4782,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,182.5932,10/4/2012
1,01,,,,,,,,,,,,,,,176.039,,228.7638,241.5555,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,180.3705,10/4/2012
2,02,,,,,,,,,,,,,,,176.039,,228.7847,241.6445,,50,33.151,,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,178.8353,10/4/2012
3,03,,,,,,,,,,,,,,,176.039,,228.7192,241.6601,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,187.1472,10/4/2012
4,04,,,,,,,,,,,,,,,176.039,,228.4667,241.6601,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,180.8234,10/4/2012
5,05,,,,,,181.5517,,,,,,,,,176.039,,228.2982,241.4886,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,178.3486,10/4/2012
6,06,,,,,,181.133,,,,,,,,,176.039,,228.9964,241.1923,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,178.342,10/4/2012
7,07,,,,,,181.527,214.3422,,,,,,,183.319,176.039,,228.7498,241.1923,,50,33.151,177.78,177.78,,171.24,63.371,63.371,,,,,,,61.885,61.885,171.184,178.3198,10/4/2012
8,08,,,,,,182.3198,184.9902,,189.687,,252.083,,,183.319,176.039,,228.9261,241.214,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.1966,178.2722,10/4/2012
9,09,,194.68,,,,182.7127,183.6127,,184.0779,,252.083,,,183.319,176.039,,229.0664,241.2831,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,178.2891,10/4/2012
10,10,211.0912,192.3306,198.1202,,,182.7101,183.5942,,184.0799,,,,,183.319,176.039,,229.0115,241.2703,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,178.2891,10/4/2012
11,11,194.8838,192.362,192.682,,,182.6009,183.6074,,184.5785,,,,,183.319,176.039,,228.9904,241.1663,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,178.2891,10/4/2012
12,12,200.0159,192.2984,192.6794,208.5263,,182.0826,183.7549,,184.9221,,,,,183.319,176.039,,228.9616,241.1516,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,178.2918,10/4/2012
13,13,197.4293,193.302,192.699,194.145,,182.087,183.7783,,185.3739,,,,,183.319,176.039,,228.7566,240.9325,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,178.3006,10/4/2012
14,14,193.881,193.1244,192.7704,194.3521,202.6426,182.084,183.8302,,185.3556,,,,,183.319,176.039,,228.8115,241.3807,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,178.2864,10/4/2012
15,15,193.9992,192.3473,192.7529,193.1384,195.6233,182.0912,183.7068,,184.9486,,,,,183.319,176.039,,228.8988,241.4812,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,178.2737,10/4/2012
16,16,205.2036,192.3248,192.8391,193.2757,209.3538,182.0935,183.5154,,184.6303,,,,,183.319,176.039,,228.7705,241.0962,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.2391,178.2934,10/4/2012
17,17,,202.5228,200.7354,206.5479,,182.0766,183.4697,,183.6573,,,,,183.319,176.039,,228.6597,241.0832,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,172.4007,177.5927,10/4/2012
18,18,196.6797,194.3884,194.737,,,182.0119,183.406,,183.4985,,,,,183.319,176.039,,228.8726,241.0754,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.3481,176.4524,10/4/2012
19,19,193.9177,192.3212,192.7927,,,181.9175,183.3183,,183.5136,,,,,183.319,176.039,,228.9091,241.1339,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.4553,10/4/2012
20,20,198.8333,193.5372,200.3474,,,181.9342,183.3606,,183.4932,,,,,183.319,176.039,,229.2134,241.2189,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.4659,10/4/2012
21,21,,207.0395,,,,181.9307,188.6497,,189.1874,,,,,183.319,176.039,,229.2216,241.5228,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,10/4/2012
22,22,,,,,,181.9259,209.8168,,,,,,,183.319,176.039,,228.9231,241.0494,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,10/4/2012
23,23,,,,,,181.9117,,,,,,,,183.319,176.039,,228.903,241.0594,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,10/4/2012
0,00,,,,,,181.9128,,,,,,,,,176.039,,228.9063,241.0754,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,11/4/2012
1,01,,,,,,185.3891,,,,,,,,,176.039,,228.8673,241.1752,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,11/4/2012
2,02,,,,,,,,,,,,,,,176.039,,228.7413,241.1533,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.3885,176.4659,11/4/2012
3,03,,,,,,,,,,,,,,,176.039,,228.6496,241.1455,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.2405,176.4659,11/4/2012
4,04,,,,,,,,,,,,,,,176.039,,228.8034,241.0931,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,11/4/2012
5,05,,,,,,182.5716,,,,,,,,,176.039,,228.8034,240.9769,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,11/4/2012
6,06,,,,,,181.8874,,,,,,,,183.319,176.039,,228.6025,241.4392,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,11/4/2012
7,07,,,,,,181.8892,,,,,,,,183.319,176.039,,228.595,241.4188,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,11/4/2012
8,08,,,,,,181.8908,187.1291,,187.7443,,,,,183.319,176.039,,228.505,241.2347,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4659,11/4/2012
9,09,,195.2039,,,,181.8825,184.8727,,184.0967,,,,,183.319,176.039,,228.5793,241.2692,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.4659,11/4/2012
10,10,211.104,192.3124,195.6236,,,181.9146,184.0129,,184.0499,,,,,183.319,176.039,,228.7178,241.34,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.4601,11/4/2012
11,11,195.3838,192.2654,192.6917,,,181.9258,184.6989,,184.0602,,,,,183.319,176.039,,228.6033,241.4288,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.4294,11/4/2012
12,12,199.6325,192.2998,192.7048,,,182.0645,184.012,,184.2809,,,,,183.319,176.039,,228.5725,241.3742,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.4119,176.4063,11/4/2012
13,13,198.691,193.314,192.7606,195.3008,,182.1121,184.3947,,185.3613,,,,,183.319,176.039,,228.7377,241.222,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.3925,11/4/2012
14,14,193.9133,193.0961,193.8972,193.9307,,182.1347,184.7708,,185.3953,,,,,183.319,176.039,,228.6244,240.9559,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.3975,11/4/2012
15,15,193.9836,192.4282,193.232,193.119,,182.129,184.7364,,185.9415,,,,,183.319,176.039,,228.713,240.9563,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.4063,11/4/2012
16,16,199.3961,192.43,192.9358,199.7158,,182.1331,184.6881,,184.4193,,,,,183.319,176.039,,228.6547,241.0856,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.3979,11/4/2012
17,17,,199.1805,203.0654,,,181.9057,184.0763,,183.4851,,,,,183.319,176.039,,228.6284,241.0292,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.3852,11/4/2012
18,18,196.276,194.1957,194.9457,,,181.4713,183.8169,184.479,183.4286,,,,,183.319,176.039,,228.4948,241.0888,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.398,11/4/2012
19,19,192.495,192.3206,195.2858,,,181.5367,183.5988,183.8493,183.436,,,,,183.319,176.039,,228.4502,241.2043,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.4025,11/4/2012
20,20,200.5501,192.8261,,,,181.1465,183.6162,183.9078,183.44,,,,,183.319,176.039,,228.3919,241.1403,,50,33.151,177.78,177.78,,171.24,,63.371,,,,187.033,,,61.885,61.885,171.184,176.4198,11/4/2012
21,21,,206.6202,,,,181.138,183.6023,185.5523,185.9067,,,,,183.319,176.039,,228.7384,241.1445,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,176.4255,11/4/2012
22,22,,,,,,181.1255,183.5863,,200.32,,,,,183.319,176.039,,228.7566,240.8675,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,178.0521,11/4/2012
23,23,,,,,,181.1336,190.5775,,,,,,,183.319,176.039,,228.7219,241.3684,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,178.2545,11/4/2012
0,00,,,,,,181.1435,,,,,,,,183.319,176.039,,228.6145,241.7094,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,178.2545,12/4/2012
1,01,,,,,,181.1394,,,,,,,,183.319,176.039,,228.5576,241.6839,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.184,178.2545,12/4/2012
2,02,,,,,,181.1532,,,,,,,,183.319,176.039,,228.6355,241.6211,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.3267,178.2545,12/4/2012
3,03,,,,,,181.1362,,,,,,,,183.319,,,228.5583,241.4052,,50,33.151,177.78,177.78,,171.24,,63.371,,,,,,,61.885,61.885,171.2723,178.2545,12/4/2012
