,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
2,02,174.3304,,189.3764,,,163.0452,168.5185,166.7469,171.0666,,,,,,165.233,,,203.654,,,,,,,,,,64.199,,,,,165.187,,65.595,65.595,154.3783,158.8895,11/10/2012
3,03,175.551,,189.3756,,,163.0403,168.5416,166.7394,171.0261,,,,,,165.233,,,203.654,,,,,,,,,,64.199,,,,,165.187,,65.595,65.595,154.1232,159.4273,11/10/2012
4,04,188.0702,186.4187,189.3739,,,163.0386,168.4784,166.7362,171.1535,,,,,,165.233,,,203.654,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.4082,158.9496,11/10/2012
5,05,,174.0563,189.3764,,,163.0474,168.5068,166.7497,171.0974,,,,,,165.233,,,203.654,,,,,,177.85,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.3983,158.8085,11/10/2012
6,06,,173.7764,189.3762,,,163.0447,168.5061,166.9982,171.0886,,,,,,165.233,,,203.4942,,,,,,177.85,,,,64.199,,,,,165.187,,65.595,65.595,153.4756,158.9845,11/10/2012
7,07,188.8917,174.0683,189.3114,,,163.0611,169.1641,167.312,171.1278,,,,,,165.233,,,203.5744,,,,,,177.85,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.4606,158.5891,11/10/2012
8,08,175.2043,172.8345,175.0013,180.0279,179.5179,163.094,169.3363,167.3063,171.2176,,,,,,165.233,,,203.567,,175.517,,,,177.85,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6667,158.7741,11/10/2012
9,09,174.2281,172.9125,174.3252,175.1735,176.5727,163.3123,168.6698,167.2543,170.6202,,,,,,165.233,,,202.6435,,175.517,,,,177.85,,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6638,158.4448,11/10/2012
10,10,174.2618,172.8928,174.3438,175.1406,176.4739,163.855,169.5952,167.308,171.7834,,247.252,,,,165.233,,,196.3273,,175.517,,,,177.85,,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6629,158.6713,11/10/2012
11,11,174.2675,172.9111,174.5614,175.152,175.9928,163.1995,168.78,167.3072,171.8292,,247.252,,,,165.233,,,196.6592,,175.517,,,,177.85,,177.85,,64.199,,,,166.641,165.187,,65.595,65.595,152.6628,158.4413,11/10/2012
12,12,174.2718,172.9192,174.6239,175.2096,175.3377,162.5248,168.9602,167.3071,171.7429,247.252,247.252,,,,165.233,,,196.6553,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6387,158.453,11/10/2012
13,13,174.2593,172.9275,175.2582,175.1807,175.3088,162.5405,169.0657,167.3052,171.702,247.252,247.252,,,,165.233,,,196.6563,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6484,158.453,11/10/2012
14,14,174.216,172.97,174.87,175.1944,175.3141,162.567,169.0379,167.3061,169.7383,247.252,247.252,,,,165.233,,,196.6133,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6465,158.453,11/10/2012
15,15,174.2092,173.0081,174.774,175.2191,175.3115,162.5823,169.0608,167.3075,170.1904,247.252,247.252,,,,165.233,,,196.6504,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6648,158.453,11/10/2012
16,16,173.9593,172.9595,174.7541,175.1866,175.3352,162.5573,169.0539,167.3089,169.6116,,247.252,,,,165.233,,,196.6538,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6508,158.453,11/10/2012
17,17,174.2092,172.9323,174.7534,175.1979,175.3391,162.562,169.0699,167.3065,170.3691,,247.252,,,,165.233,,,196.6547,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6449,158.453,11/10/2012
18,18,174.2504,172.8386,174.4964,175.2076,175.3339,162.5262,169.0828,167.3048,169.9313,247.252,247.252,,,,165.233,,,196.6479,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,288.8,,166.641,165.187,,65.595,65.595,152.6476,158.8689,11/10/2012
19,19,173.276,172.7911,174.4421,175.206,175.318,162.5076,169.0481,167.3098,169.9602,247.252,,,,,165.233,,,196.657,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6581,158.6617,11/10/2012
20,20,174.0451,173.8729,173.6394,176.1256,176.1075,162.5127,169.0277,167.3376,169.9241,,,,,,165.233,,,197.3609,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.7506,158.6025,11/10/2012
21,21,173.4742,173.2089,173.1421,179.856,178.133,162.5101,169.1084,167.3307,169.9356,,,,,,165.233,,,203.4164,,175.517,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.3094,158.9453,11/10/2012
22,22,174.4292,177.6368,174.3482,,,162.4755,169.0758,167.3319,170.3005,,,,,,165.233,,,203.4579,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.3181,160.7388,11/10/2012
23,23,173.9929,,180.9134,,,162.4509,169.0657,167.3181,169.8972,,,,,,165.233,,,203.5618,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.2573,160.0091,11/10/2012
0,00,173.0201,,,,,162.4489,168.9897,167.3148,169.9081,,,,,,165.233,,,203.5618,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6265,158.7163,12/10/2012
1,01,173.6571,,,,,162.4416,168.9646,167.3213,169.8524,,,,,,165.233,,,203.5618,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.9588,159.1103,12/10/2012
2,02,174.5714,,,,,162.4532,169.0855,167.3192,170.112,,,,,,165.233,,,203.6533,,,,,,,,,,64.199,,,,,,,65.595,65.595,155.0111,158.7189,12/10/2012
3,03,174.5473,,,,,162.448,169.0084,167.3153,170.4984,,,,,,165.233,,,203.6359,,,,,,,,,,64.199,,,,,,,65.595,65.595,153.8909,159.0284,12/10/2012
4,04,173.8195,,,,,162.4378,169.7663,167.2877,169.9551,,,,,,165.233,,,203.7239,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.3304,159.1027,12/10/2012
5,05,173.8585,175.9929,178.7376,,,162.4458,169.5824,167.3196,169.8166,,,,,,165.233,,,203.7239,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.4081,158.8624,12/10/2012
6,06,173.374,172.7835,174.3924,,,162.4365,170.5456,167.3059,169.8579,,,,,,165.233,,,203.5024,,,,,,,,,,64.199,,,,,165.187,,65.595,65.595,152.8504,158.6532,12/10/2012
7,07,173.5749,172.8967,174.4178,182.5683,180.3527,162.4792,170.6187,167.3142,170.1355,,,,,,165.233,,,203.473,,175.517,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6233,158.3974,12/10/2012
8,08,173.5686,172.8178,174.7486,175.5594,175.3457,162.8509,170.7167,167.3061,170.656,,,,,,165.233,,,197.4567,,175.517,,,193.48,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6415,158.3753,12/10/2012
9,09,173.008,172.8197,174.6611,175.134,175.3667,163.1524,170.6622,167.3067,170.656,247.252,247.252,,,,165.233,,,196.6603,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6217,158.3753,12/10/2012
10,10,173.0332,172.783,174.4877,175.1488,175.4339,163.1241,170.6504,167.306,170.8069,247.252,247.252,,,,165.233,,,196.633,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6344,158.3753,12/10/2012
11,11,172.9826,172.7975,174.4248,175.1337,175.422,162.9099,170.5933,167.2733,171.0279,247.252,247.252,,,,165.233,,,196.6135,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,275.2153,,166.641,165.187,,65.595,65.595,152.6318,158.4365,12/10/2012
12,12,172.9812,172.9235,174.5372,175.1534,175.4167,163.1741,170.6563,167.213,172.3712,247.252,247.252,,,,165.233,,,196.6036,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6246,159.288,12/10/2012
13,13,173.0163,172.8537,174.6064,175.1785,175.4391,163.2346,170.7194,167.1435,171.5188,247.252,247.252,,,,165.233,,,196.6293,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6318,158.3914,12/10/2012
14,14,172.999,172.8306,174.8237,175.2055,175.4523,164.094,171.7255,167.192,171.5911,247.252,247.252,,,,165.233,,,196.6345,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6277,158.3914,12/10/2012
15,15,173.2273,172.8243,174.1999,175.2335,175.4207,163.356,171.075,167.2515,171.6677,247.252,247.252,,,,165.233,,,196.6345,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6284,158.3914,12/10/2012
16,16,173.0693,172.8229,173.5754,175.2373,175.3918,163.318,168.695,167.302,171.6496,,247.252,,,,165.233,,,196.6331,,175.517,,,193.48,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6399,159.266,12/10/2012
17,17,173.007,172.8153,173.5527,175.1936,175.3681,162.7133,167.2632,167.3067,170.9879,247.252,247.252,,,,165.233,,,196.6339,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6345,158.901,12/10/2012
18,18,172.9533,172.819,173.5041,175.2085,175.3601,162.6222,165.7612,167.3097,170.5764,247.252,247.252,,,,165.233,,,196.6345,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6295,158.8488,12/10/2012
19,19,172.9188,172.7486,173.475,175.1757,175.2957,162.5617,165.5003,167.3145,169.9222,247.252,247.252,,,,165.233,,,196.6323,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6242,158.87,12/10/2012
20,20,172.9195,172.7716,173.4576,175.2137,175.3338,162.5592,165.5532,167.3322,170.0282,247.252,247.252,,,,165.233,,,196.6273,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.7042,159.0174,12/10/2012
21,21,173.8116,174.5584,173.4274,176.1638,176.2815,162.5122,165.5204,167.3033,170.0605,,,,,,165.233,,,197.8636,,175.517,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.4778,159.2307,12/10/2012
22,22,174.1125,173.9711,173.4311,178.6148,177.4392,162.4906,165.4229,167.3175,170.0324,,,,,,165.233,,,203.5897,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.3633,160.3532,12/10/2012
23,23,175.0852,177.751,178.9703,,190.0706,162.4998,165.4671,167.3172,169.9962,,,,,,165.233,,,203.5053,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.4692,159.0501,12/10/2012
0,00,185.8781,,,,,162.5716,165.4598,167.3214,170.2754,,,,,,165.233,,,203.625,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.8945,158.7614,13/10/2012
1,01,,,,,,163.0172,165.4277,167.3155,170.6043,,,,,,165.233,,,203.7084,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.9141,158.446,13/10/2012
2,02,,,,,,162.8998,165.4206,167.3258,170.2602,,,,,,165.233,,,203.5611,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.1081,158.9798,13/10/2012
3,03,,,,,,162.5114,166.4679,167.3049,170.0851,,,,,,165.233,,,203.6988,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3231,159.2588,13/10/2012
4,04,,,,,,162.4992,166.8402,167.3357,170.0394,,,,,,165.233,,,203.5447,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.8758,158.9068,13/10/2012
5,05,,,,,,162.5079,167.067,167.341,170.0252,,,,,,165.233,,,203.3531,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.2744,159.3813,13/10/2012
6,06,182.8486,183.4531,,,,162.4866,165.6657,167.3128,170.0252,,,,,,165.233,,,203.6091,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6932,158.4753,13/10/2012
7,07,173.1028,172.764,183.6109,,,162.5088,165.5284,167.2963,170.1761,,,,,,165.233,,,203.838,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,152.6701,158.7536,13/10/2012
8,08,173.1136,172.8032,173.1845,,184.2281,162.5584,165.6531,167.2376,171.2408,,,,,,165.233,,,203.7905,,,,,,,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.66,158.0941,13/10/2012
9,09,173.1171,172.8309,173.279,,175.2653,162.5786,165.3967,167.2392,171.3197,,,,,,165.233,,,203.6569,,,,,,,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6667,158.9812,13/10/2012
10,10,173.1146,172.832,173.2752,178.7803,175.3088,162.5746,164.8014,167.2391,171.3466,,,,,,165.233,,,203.644,,,,,,,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.671,158.3127,13/10/2012
11,11,173.0964,172.8322,173.3415,175.1483,175.3812,162.6519,164.5276,167.2515,171.4176,,,,,,165.233,,,203.2354,,175.517,,,,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6742,158.4414,13/10/2012
12,12,173.15,172.8292,173.3923,175.2443,175.3983,162.6782,164.4845,167.3017,171.4184,,,,,,165.233,,,203.6643,,175.517,,,,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6444,158.4841,13/10/2012
13,13,173.1772,172.8781,173.476,175.2572,175.4247,162.7345,164.5748,167.2639,171.3747,,,,,,165.233,,,203.4157,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6516,158.4659,13/10/2012
14,14,173.131,172.8273,173.4703,176.1225,175.3877,162.763,164.5797,167.3032,171.8629,,,,,,165.233,,,203.3728,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.923,158.9228,13/10/2012
15,15,173.1104,172.8831,173.574,176.7674,178.7578,162.7936,164.5873,167.3015,171.9448,,,,,,165.233,,,203.3527,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.6606,159.2956,13/10/2012
16,16,173.0175,172.8515,173.5192,187.7189,,162.7908,164.5747,167.2904,172.0142,,,,,,165.233,,,203.4997,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,153.6663,159.922,13/10/2012
17,17,173.005,172.8368,173.5275,180.1505,180.5753,162.6184,164.533,166.6483,170.4098,,,,,,165.233,,,203.5709,,175.517,,,,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,153.127,158.6367,13/10/2012
18,18,173.0175,172.79,173.3439,175.449,175.3207,162.4987,164.5177,166.5124,168.7902,,,,,,165.233,,,203.6041,,175.517,,,,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,152.6513,158.6078,13/10/2012
19,19,173.0243,172.8119,173.1617,175.198,175.3181,162.4983,164.5225,166.5077,168.6918,,,,,,165.233,,,203.7929,,175.517,,,,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,154.7903,158.5105,13/10/2012
20,20,172.9924,173.1632,173.1277,175.5766,175.3089,162.4958,164.5083,165.9156,168.6548,,,,,,165.233,,,203.7713,,175.517,,,,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.3292,158.5698,13/10/2012
21,21,173.062,173.8142,174.8583,181.3914,179.36,162.5062,164.5212,165.979,168.6347,,,,,,165.233,,,203.4695,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,154.979,159.018,13/10/2012
22,22,173.4886,174.5738,,,,162.4952,164.5133,165.9712,168.6712,,,,,,165.233,,,203.4695,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.1795,158.5838,13/10/2012
23,23,181.5288,189.575,,,,162.514,164.5193,165.9832,168.6598,,,,,,165.233,,,203.4695,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.2274,159.1216,13/10/2012
0,00,,,,,,162.4954,164.5409,165.9388,168.7095,,,,,,165.233,,,203.6592,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3335,159.1518,14/10/2012
1,01,,,,,,162.5029,164.7743,165.9445,169.1751,,,,,,165.233,,,203.95,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3493,158.7637,14/10/2012
2,02,,,,,,162.4971,164.7708,165.9607,169.1891,,,,,,165.233,,,,,,,,,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,160.3835,158.5518,14/10/2012
3,03,176.4269,,,,,162.4877,164.7737,165.9271,,,,,,,165.233,,,,,,,,,193.48,247.252,,,64.199,,,,166.641,165.187,,65.595,65.595,155.4419,158.6525,14/10/2012
4,04,173.0275,,182.5842,,,162.4927,164.7739,165.935,,,,,,,165.233,,,,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.2959,158.5289,14/10/2012
5,05,173.0195,,174.1425,,,162.4959,164.7848,165.9668,,,,,,,165.233,,,,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,154.9643,158.7328,14/10/2012
6,06,173.0446,,174.3392,,,162.4897,164.7873,165.9834,,,,,,,165.233,,,,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,154.9604,159.564,14/10/2012
7,07,173.0561,184.6029,174.3866,,,162.4917,164.79,166.5188,,,,,,,165.233,,,,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3495,158.5272,14/10/2012
8,08,173.0896,173.1343,174.3697,189.7638,178.1832,162.4954,164.82,166.5789,,,,,,,165.233,,,,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3106,158.4372,14/10/2012
9,09,173.0482,172.8185,173.563,176.9735,175.3233,162.4937,164.7931,167.0533,,,,,,,165.233,,,,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3491,159.0648,14/10/2012
10,10,173.0901,172.8833,173.1296,175.2465,175.3128,162.5153,164.8208,166.6023,,,,,,,165.233,,,,,,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3337,158.6415,14/10/2012
11,11,173.0986,172.9279,173.1419,175.2149,175.3589,162.5297,164.8083,166.6175,,,,,,,165.233,,,,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.3422,158.8703,14/10/2012
12,12,173.0245,173.0134,173.2436,175.3265,175.3548,162.5363,164.8143,166.9221,,,,,,,165.233,,,,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.3186,158.8746,14/10/2012
13,13,173.0409,173.1247,173.6357,175.3116,175.3575,162.5194,164.7986,167.2568,,,,,,,165.233,,,,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.3445,158.8746,14/10/2012
14,14,173.0248,174.3218,173.652,175.3027,175.3206,162.4897,164.7959,167.251,179.497,,,,,,165.233,,,,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.3613,158.3245,14/10/2012
15,15,173.0571,174.321,173.6287,178.3105,175.3272,162.5259,165.0014,167.2226,171.8307,,,,,,165.233,,,,,175.517,,,,193.48,,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.3812,159.2844,14/10/2012
16,16,173.036,174.3337,173.5192,180.4269,175.3431,162.5432,165.8629,167.2413,168.8508,,,,,,165.233,,,,,175.517,,,,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.2971,158.7888,14/10/2012
17,17,173.0422,174.2888,173.5176,175.119,175.3562,162.5121,165.4385,166.7037,169.4093,,247.252,,,,165.233,,,,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.1183,158.8428,14/10/2012
18,18,173.0532,174.3003,173.507,175.1668,175.3601,162.5021,164.7842,166.546,169.403,,247.252,,,,165.233,,,,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.4108,158.0343,14/10/2012
19,19,173.0177,174.2403,173.2049,175.176,175.3153,162.4952,164.7675,166.5004,169.2234,,247.252,,,,165.233,,,,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.3993,158.0367,14/10/2012
20,20,173.0271,172.9436,173.103,175.2193,175.3128,162.5176,164.7905,165.9338,168.7427,,247.252,,,,165.233,,,,,175.517,,,193.48,193.48,247.252,247.252,,64.199,,,,166.641,165.187,,65.595,65.595,155.3554,158.0314,14/10/2012
21,21,173.05,172.9066,173.0952,175.449,175.3377,162.5191,164.79,165.9383,168.7662,,,,,,165.233,,,,,175.517,,,193.48,193.48,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3708,159.0288,14/10/2012
22,22,173.0351,172.8754,173.0762,186.8225,177.8265,162.503,164.7893,165.9033,168.7654,,,,,,165.233,,,,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3887,159.3667,14/10/2012
23,23,173.0208,175.7543,173.0903,,,162.5197,164.7821,165.936,168.7375,,,,,,165.233,,,,,,,,,,,,,64.199,,,,166.641,165.187,,65.595,65.595,155.3779,159.0956,14/10/2012
0,00,171.5919,,171.5942,,,161.0752,163.3379,164.4796,167.2055,,,,,,163.793,,,,,,,,,,,,,64.199,,,,165.103,163.663,,65.595,65.595,153.9008,157.9589,15/10/2012
1,01,171.55,,171.5733,,,162.0496,164.0079,164.4553,167.7765,,,,,,163.793,,,,,,,,,,,,,64.199,,,,165.103,163.663,,65.595,65.595,153.8968,158.4832,15/10/2012
2,02,171.5501,,172.7084,,,162.5287,164.213,164.42,167.4269,,,,,,163.793,,,,213.158,,,,,,,,,64.199,,,,165.103,163.663,,65.595,65.595,158.4666,157.7335,15/10/2012
3,03,171.5451,,186.0936,,,162.5489,164.3248,164.627,167.2012,,,,,,163.793,,,,213.158,,,,,,,,,64.199,,,,165.103,163.663,,65.595,65.595,153.8874,157.186,15/10/2012
4,04,171.511,,174.5951,,,162.5322,164.3004,164.6982,167.2572,,,,,,163.793,,,,212.8742,,,,,,,,,64.199,,,,165.103,163.663,,65.595,65.595,153.916,157.466,15/10/2012
5,05,171.6033,173.951,172.6582,,,162.5381,164.381,165.7464,167.2809,,,,,,163.793,,,,212.7395,,,,,,,,,64.199,,,,165.103,163.663,,65.595,65.595,154.0086,157.8781,15/10/2012
6,06,171.5476,171.3167,172.7234,188.713,187.993,162.5192,164.3227,165.7509,167.2586,,,,,,163.793,,,,212.8117,,,,,197.259,,,,64.199,,,,165.103,163.663,,65.595,65.595,153.9285,157.2148,15/10/2012
7,07,171.6331,171.3486,172.6662,176.4675,174.6824,162.5513,164.4143,165.709,167.2889,,,,,,163.793,,,,,174.043,,,,197.259,,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9697,156.9171,15/10/2012
8,08,171.588,171.3543,172.676,173.7058,173.8782,162.5087,164.1535,165.4526,169.6388,,250.321,,,,163.793,,,,213.158,174.043,,,197.259,197.259,197.259,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9828,157.0557,15/10/2012
9,09,171.5494,171.3707,172.7239,173.699,174.7648,163.0773,163.8697,165.5609,170.8712,250.321,250.321,,,,163.793,,,,212.568,174.043,,,197.259,197.259,197.259,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9916,157.0557,15/10/2012
10,10,171.5616,171.4084,172.7885,173.724,173.9212,163.6228,164.3623,165.7606,171.2809,250.321,250.321,,,,163.793,,,,200.8622,174.043,,,197.259,197.259,197.259,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.997,157.0557,15/10/2012
11,11,171.526,171.463,172.8084,173.8028,173.899,163.6227,164.3798,165.8153,170.4581,250.321,250.321,,,,163.793,,,,197.4347,174.043,,,197.259,197.259,197.259,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9834,157.0557,15/10/2012
12,12,171.5931,171.5166,172.8828,173.9155,173.8937,163.6722,164.4477,165.8338,170.5723,250.321,250.321,,,,163.793,,,,197.4399,174.043,,,197.259,197.259,,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9828,157.0557,15/10/2012
13,13,172.2978,171.3828,173.0345,173.942,173.8677,163.6881,164.4277,165.8355,170.5624,250.321,250.321,,,,163.793,,,,197.4386,174.043,,,197.259,197.259,,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9856,157.0557,15/10/2012
14,14,171.5766,171.3364,172.6934,173.7669,173.8742,163.6884,164.5214,165.7727,170.068,250.321,250.321,,,,163.793,,,,197.3765,174.043,,,197.259,197.259,,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9672,157.0557,15/10/2012
15,15,171.5789,171.3651,171.8299,173.7129,173.8821,162.9278,165.8941,165.7772,170.6188,250.321,250.321,,,,163.793,,,,197.391,174.043,,,197.259,197.259,,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9746,157.0557,15/10/2012
16,16,171.5901,171.3224,171.9631,173.7117,173.8885,161.8056,165.9364,165.7673,169.678,250.321,250.321,,,,163.793,,,,197.3815,174.043,,,197.259,197.259,,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9886,157.0557,15/10/2012
17,17,171.5802,171.3204,171.8013,173.6885,173.8964,161.645,165.0924,165.7759,167.9025,250.321,250.321,,,,163.793,,,,197.3901,174.043,,,197.259,197.259,197.259,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9823,156.6849,15/10/2012
18,18,171.5714,171.3301,171.8342,173.7239,173.8912,161.668,164.4106,165.7652,167.9101,250.321,250.321,,,,163.793,,,,197.3901,174.043,,,197.259,197.259,197.259,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9622,156.9208,15/10/2012
19,19,171.5144,171.253,171.7879,173.7295,173.8729,161.6642,164.3046,165.7103,167.9076,250.321,250.321,,,,163.793,,,,197.3901,174.043,,,197.259,197.259,197.259,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,154.0043,156.9297,15/10/2012
20,20,171.5366,171.3129,171.7487,173.7536,173.8794,161.692,164.3814,165.2273,167.9076,250.321,250.321,,,,163.793,,,,197.4758,174.043,,,197.259,197.259,197.259,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9721,156.9398,15/10/2012
21,21,171.5916,172.2541,171.7588,174.7259,174.6916,161.6934,164.3835,165.2464,167.9658,250.321,250.321,,,,163.793,,,,197.3974,174.043,,,197.259,197.259,,197.259,,64.199,,,,165.103,163.663,,65.595,65.595,153.9967,156.9398,15/10/2012
22,22,171.5372,171.9857,171.702,177.3668,174.0884,161.679,164.2374,165.2376,167.8035,,,,,,163.793,,,,207.3784,174.043,,,,197.259,,,,64.199,,,,165.103,163.663,,65.595,65.595,153.9915,157.7848,15/10/2012
23,23,171.5346,171.3083,175.7922,,178.0301,161.674,164.245,165.2535,167.2865,,,,,,163.793,,,202.043,212.5001,,,,,,,,,64.199,,,,165.103,163.663,,65.595,65.595,153.8758,157.6773,15/10/2012
