,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
4,04,,,,,,,,,,,,,,,176.711,,229.5093,242.4508,,50,33.151,166.99,166.99,175.68,,63.371,63.371,,,,,,,61.885,61.885,171.854,181.2116,26/3/2012
5,05,,,,,,,,,,,,,,,176.711,,229.5093,242.4508,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,178.7639,26/3/2012
6,06,,,,,,,,,,,,,,183.988,176.711,,229.5162,242.4021,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,180.1946,26/3/2012
7,07,,,,,,,,,,,,,,183.988,176.711,,229.6126,242.3073,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,179.2287,26/3/2012
8,08,,,,,,183.6371,188.2339,,194.2489,,,,,183.988,176.711,,229.6126,242.3073,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,177.267,26/3/2012
9,09,,,,,,182.6159,184.3283,,184.6082,,,,,183.988,176.711,,229.7307,242.3073,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.267,26/3/2012
10,10,,194.9553,,,,182.6299,184.2999,,184.4614,,,,,183.988,176.711,,229.7078,242.3699,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1743,26/3/2012
11,11,,193.2545,196.0175,,,182.6708,184.2967,,184.1285,,,,,183.988,176.711,,229.5374,242.0856,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.0683,26/3/2012
12,12,,193.8166,193.3324,,,182.8774,185.1692,,186.5406,254.087,254.087,,,183.988,176.711,,229.5522,242.2943,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,186.0046,177.0039,26/3/2012
13,13,,,,,,,,,,254.087,254.087,,,183.988,176.711,,,,,50,33.151,166.99,166.99,175.68,175.68,,,,,,187.748,,,61.885,61.885,189.0892,182.8944,26/3/2012
14,14,,,,,,188.4347,194.1724,185.7306,,254.087,254.087,,,183.988,176.711,,,,,50,33.151,166.99,166.99,175.68,175.68,63.371,,,286.9318,,187.748,,,,,173.6051,180.0375,26/3/2012
15,15,,196.1407,,199.8967,,183.8038,184.3092,184.9283,187.1561,254.087,254.087,,,183.988,176.711,,230.129,,,50,33.151,166.99,166.99,,,63.371,,,277.7245,,187.748,,,61.885,61.885,171.854,176.9027,26/3/2012
16,16,198.5123,193.1563,195.5038,193.8709,212.5817,183.538,184.2334,185.3297,184.2433,254.087,254.087,,,183.988,176.711,,230.0972,,,50,33.151,166.99,166.99,,,63.371,63.371,,,,187.748,,,61.885,61.885,171.9481,176.8891,26/3/2012
17,17,194.7713,193.1156,193.3261,197.0506,203.8932,183.5178,184.0566,186.8458,192.3958,,,,,183.988,176.711,,229.763,242.803,,50,33.151,166.99,166.99,,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.9622,177.0817,26/3/2012
18,18,194.7572,193.1464,193.3139,,,183.2383,184.0194,184.8079,184.6749,,,,,183.988,176.711,,,242.6923,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,173.1441,178.2669,26/3/2012
19,19,202.4665,196.1644,199.1366,,,182.5528,183.99,184.5247,184.6591,,,,,183.988,176.711,,230.129,241.9917,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,172.723,177.1436,26/3/2012
20,20,,,,,,182.5428,187.3008,185.4044,184.6766,,,,,183.988,176.711,,229.6046,242.1991,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.854,177.0755,26/3/2012
21,21,,,,,,182.5646,208.8503,,184.6791,,,,,183.988,176.711,,229.5944,242.0667,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.854,177.0722,26/3/2012
22,22,,,,,,182.5664,,,188.4024,,,,,,176.711,,229.4811,242.2682,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.9237,177.0722,26/3/2012
23,23,,,,,,184.3572,,,,,,,,,176.711,,229.4811,242.2682,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,,,,61.885,61.885,172.0357,177.0722,26/3/2012
0,00,,,,,,,,,,,,,,,,,229.6553,241.8143,,50,33.151,166.99,166.99,,175.68,,63.371,,,,,,,61.885,61.885,171.9104,177.0722,27/3/2012
1,01,,,,,,,,,,,,,,,,,229.4599,241.8488,,50,33.151,166.99,166.99,,,,63.371,,,,,,,61.885,61.885,171.9263,177.0722,27/3/2012
2,02,,,,,,,,,,,,,,,,,229.5909,241.7986,,50,33.151,166.99,166.99,,,,63.371,,,,,,,61.885,61.885,171.8903,177.0722,27/3/2012
3,03,,,,,,,,,,,,,,,176.711,,229.4398,241.7986,,50,33.151,166.99,166.99,,,,63.371,,,,,,,61.885,61.885,171.903,177.4574,27/3/2012
4,04,,,,,,,,,,,,,,,176.711,,229.374,241.9447,,50,33.151,166.99,166.99,,,,63.371,,,,,,,61.885,61.885,171.854,178.1621,27/3/2012
5,05,,,,,,,,,,,,,,,176.711,,229.4788,241.6421,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,,,,61.885,61.885,171.8544,177.1532,27/3/2012
6,06,,,,,,,,,,,,,,,176.711,,229.5331,242.0845,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,,,,61.885,61.885,171.854,177.1532,27/3/2012
7,07,,,,,,,,,187.6738,,,,,,176.711,,229.6018,242.1247,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,,,,61.885,61.885,171.8544,177.1332,27/3/2012
8,08,,,,,,,216.114,,184.7321,,,,,183.988,176.711,,229.79,242.0882,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,,,,61.885,61.885,171.8563,177.155,27/3/2012
9,09,,,,,,184.1021,186.2525,,184.7083,,,,,183.988,176.711,,229.9518,242.2669,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,,,,61.885,61.885,171.854,177.1389,27/3/2012
10,10,,,,,,182.5779,184.0207,186.666,184.7309,,,,,183.988,176.711,,229.8978,241.903,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.8549,177.132,27/3/2012
11,11,,201.6534,,,,182.6085,184.0006,184.8891,185.2609,,,,,183.988,176.711,,229.9787,241.903,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.8542,177.1107,27/3/2012
12,12,,193.1839,200.4315,,,182.6067,184.0016,185.3992,185.3269,,,,,183.988,176.711,,229.9478,241.903,,50,33.151,166.99,166.99,,,,63.371,,,,187.748,,,61.885,61.885,172.7025,177.0838,27/3/2012
13,13,211.858,193.1877,194.667,195.9608,,182.8131,184.2059,186.807,185.2389,,,,,183.988,176.711,,229.8492,241.903,,50,33.151,166.99,166.99,,175.68,,63.371,,,,187.748,,,61.885,61.885,173.1767,177.0838,27/3/2012
14,14,196.8037,193.1729,194.6506,193.7806,,182.7792,184.4143,,184.9039,,,,,183.988,176.711,,229.8942,241.8887,,50,33.151,166.99,166.99,,175.68,63.371,63.371,,,,187.748,,,61.885,,172.7898,177.0838,27/3/2012
15,15,195.9495,193.116,194.7619,194.4686,,182.2755,184.2687,,184.9951,,,,,183.988,176.711,,229.9668,241.996,,50,33.151,166.99,166.99,,175.68,63.371,63.371,,,,187.748,,,61.885,,171.8542,177.0838,27/3/2012
16,16,210.6221,196.2586,199.3198,208.911,,182.333,183.8198,,184.9087,,,,,183.988,176.711,,230.0665,241.931,,50,33.151,166.99,166.99,,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.0838,27/3/2012
17,17,,,209.8603,,,182.6312,183.7639,,184.3759,,,,,183.988,176.711,,229.8776,241.951,,50,33.151,166.99,166.99,,,63.371,63.371,,,,187.748,,,61.885,61.885,172.7779,177.0977,27/3/2012
18,18,,194.9482,195.3175,,,182.5876,183.746,185.1617,184.1564,,,,,183.988,176.711,,229.8473,242.1247,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.9383,177.1069,27/3/2012
19,19,,199.5918,197.4815,,,182.5562,183.7008,187.0096,184.165,,,,,183.988,176.711,,229.8473,242.0738,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.854,177.1069,27/3/2012
20,20,,,,,,182.5617,183.6784,,184.1462,,,,,183.988,176.711,,229.6521,242.1247,,50,33.151,166.99,166.99,,175.68,,63.371,,,,187.748,,,61.885,61.885,171.854,177.1069,27/3/2012
21,21,,,,,,182.5596,197.9029,,188.4337,,,,,183.988,176.711,,229.5727,242.1325,,50,33.151,166.99,166.99,,,,63.371,,,,,,,61.885,61.885,171.8592,177.0395,27/3/2012
22,22,,,,,,182.5498,,,,,,,,183.988,176.711,,229.6172,242.1508,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,171.8556,177.1127,27/3/2012
23,23,,,,,,183.782,,,,,,,,,176.711,,229.6243,242.1508,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,171.8555,177.1127,27/3/2012
0,00,,,,,,,,,,,,,,,176.711,,229.5403,242.1508,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,171.8547,177.3913,28/3/2012
1,01,,,,,,,,,,,,,,,176.711,,229.5093,242.3095,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,171.854,178.9138,28/3/2012
2,02,,,,,,,,,,,,,,,176.711,,229.6101,242.0164,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,171.854,180.4385,28/3/2012
3,03,,,,,,,,,,,,,,,176.711,,229.5844,242.0073,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,171.8572,180.4364,28/3/2012
4,04,,,,,,,,,,,,,,,176.711,,229.525,242.0073,,50,33.151,166.99,166.99,,,63.371,63.371,,,,,,,61.885,61.885,171.8542,178.8175,28/3/2012
5,05,,,,,,,,,,,,,,,176.711,,229.3497,242.0073,,50,33.151,166.99,166.99,,175.68,63.371,63.371,,,,,,,61.885,61.885,171.8544,177.1204,28/3/2012
6,06,,,,,,,,,,,,,,,176.711,,229.3497,242.0073,,50,33.151,166.99,166.99,,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1204,28/3/2012
7,07,,,,,,185.6498,,,187.5611,,,,,183.988,176.711,,229.3497,242.0073,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,,,,61.885,61.885,171.8547,177.1204,28/3/2012
8,08,,,,,,182.5832,,,184.7152,,,,,183.988,176.711,,229.3497,242.0073,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1,28/3/2012
9,09,,,,,,182.5676,186.2934,,184.7309,,,,,183.988,176.711,,229.4855,242.1867,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,177.0973,28/3/2012
10,10,,,,195.9692,,182.5544,183.9871,,184.7167,,,,,183.988,176.711,,229.3392,242.2206,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.0973,28/3/2012
11,11,,,,193.8112,,182.767,184.1295,,185.2011,,,,,183.988,176.711,,229.5132,242.2291,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.0973,28/3/2012
12,12,,,,193.7652,,182.7924,184.1978,,184.8966,,,,,183.988,176.711,,229.8052,242.2291,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.0973,28/3/2012
13,13,,195.4872,,193.8597,,183.5032,184.2101,,185.4848,,,,,183.988,176.711,,229.6675,242.2291,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.855,177.0973,28/3/2012
14,14,,194.2397,,193.7927,,183.7015,184.2098,,185.436,,,,,183.988,176.711,,229.7647,242.2095,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.8555,177.0973,28/3/2012
15,15,,197.5284,,198.2438,,183.7104,184.217,,185.5528,,,,,183.988,176.711,,229.6239,242.1501,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.854,177.0973,28/3/2012
16,16,,,,,,182.867,191.7409,,185.1825,,,,,183.988,176.711,,229.547,241.8221,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.854,177.0973,28/3/2012
17,17,,,,,,182.214,,,184.2449,,,,,183.988,176.711,,229.3834,241.8863,,50,33.151,166.99,166.99,,175.68,,63.371,,,,,,,61.885,61.885,173.0234,177.0973,28/3/2012
18,18,,,195.6307,,,182.5509,187.1558,187.1932,184.1524,,,,,183.988,176.711,,229.4529,241.903,,50,33.151,166.99,166.99,175.68,175.68,,63.371,,,,187.748,,,61.885,61.885,171.854,177.0973,28/3/2012
19,19,,,196.9773,,,182.549,184.2689,185.6384,184.1246,,,,,183.988,176.711,,229.4529,241.903,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.105,28/3/2012
20,20,,,,,,182.565,189.206,187.144,184.1222,,,,,183.988,176.711,,229.4529,241.903,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1204,28/3/2012
21,21,,,,,,182.5734,,,191.8273,,,,,183.988,176.711,,229.4529,241.903,,50,33.151,166.99,166.99,175.68,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1204,28/3/2012
22,22,,,,,,184.3235,,,,,,,,183.988,176.711,,229.4529,241.9187,,50,33.151,166.99,166.99,,175.68,63.371,63.371,,,,,,,61.885,61.885,171.8556,177.1204,28/3/2012
23,23,,,,,,,,,,,,,,183.988,176.711,,229.4529,242.0673,,50,33.151,166.99,166.99,,175.68,63.371,63.371,,,,,,,61.885,61.885,171.854,177.3081,28/3/2012
0,00,,,,,,,,,,,,,,,176.711,,229.4614,241.9578,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8565,179.4437,29/3/2012
1,01,,,,,,,,,,,,,,,176.711,,229.4604,242.0849,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8553,185.6966,29/3/2012
2,02,,,,,,,,,,,,,,,176.711,,229.5093,242.2082,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8563,192.298,29/3/2012
3,03,,,,,,,,,,,,,,183.988,176.711,,229.5093,242.0167,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8544,,29/3/2012
4,04,,,,,,,,,,,,,,,176.711,,229.5093,242.0073,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8542,186.1821,29/3/2012
5,05,,,,,,,,,,,,,,,176.711,,229.5093,242.0073,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8679,178.6172,29/3/2012
6,06,,,,,,,,,,,,,,,176.711,,229.4998,242.003,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1108,29/3/2012
7,07,,,,,,183.2068,,,,,,,,183.988,176.711,,229.5173,241.9421,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8544,177.1108,29/3/2012
8,08,,,,,,182.5916,,,187.4784,,,,,183.988,176.711,,229.5844,241.9421,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1108,29/3/2012
9,09,,,,,,182.5317,186.9766,,185.3859,,,,,183.988,176.711,,229.5229,241.9903,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8553,177.1108,29/3/2012
10,10,211.858,,,,,182.5539,184.2871,,185.3623,,,,,183.988,176.711,,229.4529,241.9812,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.0887,29/3/2012
11,11,199.3815,194.8238,,,,182.6504,184.4627,,185.8381,,,,,183.988,176.711,,229.4529,241.9812,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.0593,29/3/2012
12,12,193.5008,205.1273,,,,182.124,184.8607,,185.4755,,,,,183.988,176.711,,229.4529,242.0914,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.0915,29/3/2012
13,13,194.8058,194.8635,,200.2953,,182.5352,184.9549,,185.6972,,,,,183.988,176.711,,229.6125,242.2501,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.028,29/3/2012
14,14,194.193,193.6609,198.1197,193.8664,,182.8669,185.1026,,185.5034,,,,,183.988,176.711,,229.6407,242.1899,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.0397,29/3/2012
15,15,193.5775,193.3956,205.3834,194.6886,,182.8627,184.766,,185.5101,,,,,183.988,176.711,,229.611,242.1899,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.8547,177.1281,29/3/2012
16,16,195.6995,193.1177,,197.3931,,182.5397,184.5111,,185.5023,,,,,183.988,176.711,,229.6924,242.1899,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1281,29/3/2012
17,17,211.858,202.0256,,,,182.127,184.534,,185.1088,,,,,183.988,176.711,,229.4933,242.1899,,50,33.151,171.854,171.854,,,63.371,63.371,,,,187.748,,,61.885,61.885,172.9324,177.8722,29/3/2012
18,18,,,197.1261,,,182.0211,184.2083,185.1949,184.7745,,,,,183.988,176.711,,229.4632,242.1899,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.9628,177.2211,29/3/2012
19,19,,,198.1559,,,181.9121,183.9272,185.3169,184.7763,,,,,183.988,176.711,,229.4811,242.1899,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1331,29/3/2012
20,20,,,,,,181.9461,183.9431,186.8315,187.463,,,,,183.988,176.711,,229.4811,242.1899,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1359,29/3/2012
21,21,,,,,,181.9673,192.3426,,199.3792,,,,,183.988,176.711,,229.4811,242.3073,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8612,177.1359,29/3/2012
22,22,,,,,,182.8169,,,,,,,,183.988,176.711,,229.4811,242.1899,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.861,177.1359,29/3/2012
23,23,,,,,,188.8451,,,,,,,,,176.711,,229.5138,242.2858,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8588,177.1359,29/3/2012
0,00,,,,,,188.8471,,,,,,,,,176.711,,229.5994,242.265,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,171.8561,177.1359,30/3/2012
1,01,,,,,,188.8435,,,,,,,,,176.711,,229.619,242.5632,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,173.1104,177.1359,30/3/2012
2,02,,,,,,188.8385,,,,,,,,,176.711,,229.543,242.6334,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,172.1996,177.1359,30/3/2012
3,03,,,,,,188.8402,,,,,,,,,176.711,,229.5374,242.6334,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,172.7119,177.1359,30/3/2012
4,04,,,,,,188.834,,,,,,,,,176.711,,229.5374,242.6334,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,172.9778,177.1359,30/3/2012
5,05,,,,,,186.5793,,,,,,,,,176.711,,229.3257,242.184,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,173.0328,177.1359,30/3/2012
6,06,,,,,,181.8632,,,,,,,,,176.711,,229.6149,242.4926,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,172.3833,177.1359,30/3/2012
7,07,,,,,,181.875,,,189.5906,,,,,183.988,176.711,,229.5847,242.5943,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8549,177.1359,30/3/2012
8,08,,,,,,181.8925,190.0329,,185.91,,,,,183.988,176.711,,229.7571,242.5943,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1359,30/3/2012
9,09,205.4018,,,,,181.8805,184.0484,,185.7241,,,,,183.988,176.711,,229.9024,242.3617,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.8549,177.1359,30/3/2012
10,10,193.4128,,,208.9994,,181.9117,184.0431,,185.3772,,,,,183.988,176.711,,229.8463,242.0465,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
11,11,193.1833,,205.1149,194.3125,,182.1065,184.1343,,185.9534,,,,,183.988,176.711,,229.8191,242.3686,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
12,12,193.4994,204.8665,197.76,193.8186,,182.1503,184.2045,,185.9534,,,,,183.988,176.711,,229.8191,242.5551,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
13,13,194.7355,193.196,,193.8113,,182.137,184.2201,,185.7199,,,,,183.988,176.711,,229.8449,242.5551,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
14,14,193.8842,193.1987,,193.8028,,182.15,184.321,,185.2844,,,,,183.988,176.711,,229.9459,242.4847,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
15,15,193.5786,193.2042,,199.224,,182.1389,184.2863,,185.1273,,,,,183.988,176.711,,229.8296,242.0856,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
16,16,200.2538,197.9317,,,,182.1485,184.2269,,185.0451,,,,,183.988,176.711,,229.8836,242.0262,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
17,17,,,,,,181.9937,198.6762,,184.6325,,,,,183.988,176.711,,229.7916,241.9812,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1359,30/3/2012
18,18,,,,,,182.1358,187.0625,185.5872,184.3543,,,,,183.988,176.711,,229.6548,241.9812,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
19,19,,,,,,181.9947,183.9648,185.432,184.1728,,,,,183.988,176.711,,229.652,241.9812,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,187.748,,,61.885,61.885,171.854,177.1359,30/3/2012
20,20,,,,,,181.9938,183.9677,186.9953,184.1757,,,,,183.988,176.711,,229.6407,241.9812,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1359,30/3/2012
21,21,,,,,,181.9747,183.9849,186.782,189.6731,,,,,183.988,176.711,,229.3338,241.9812,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.1359,30/3/2012
22,22,,,,,,181.9796,201.0937,,,,,,,183.988,176.711,,229.6365,242.2943,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,177.0412,30/3/2012
23,23,,,,,,181.9667,,,,,,,,183.988,176.711,,229.7158,242.036,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8672,177.1275,30/3/2012
0,00,,,,,,184.404,,,,,,,,,176.711,,229.7158,241.9784,,50,33.151,171.854,171.854,,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8586,177.9386,31/3/2012
1,01,,,,,,188.8382,,,,,,,,,176.711,,229.3961,241.8186,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,171.8566,178.0618,31/3/2012
2,02,,,,,,188.8523,,,,,,,,,176.711,,229.5568,241.9577,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,172.2741,177.1011,31/3/2012
3,03,,,,,,188.8333,,,,,,,,,176.711,,229.5374,241.9812,,50,33.151,171.854,171.854,,,63.371,63.371,,,,,,,61.885,61.885,171.8683,177.1011,31/3/2012
4,04,,,,,,186.5937,,,,,,,,,176.711,,229.5374,241.9812,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.8966,177.2134,31/3/2012
5,05,,,,,,181.8824,,,,,,,,,,,229.5374,242.0264,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.9468,178.919,31/3/2012
6,06,,,,,,181.8754,,,,,,,,183.988,,,229.5374,242.128,,50,33.151,171.854,171.854,181.654,,63.371,63.371,,,,,,,61.885,61.885,171.9542,178.8754,31/3/2012
7,07,,,,,,181.8819,,,,,,,,183.988,,,229.5374,242.2773,,50,33.151,171.854,171.854,181.654,,63.371,63.371,,,,,,,61.885,61.885,171.9933,178.9472,31/3/2012
8,08,,,,,,181.8716,188.8836,,,,,,,183.988,,,229.5374,242.3073,,50,33.151,171.854,171.854,181.654,,63.371,63.371,,,,,,,61.885,61.885,171.9634,178.9472,31/3/2012
9,09,,,,,,181.9218,183.9859,,,,,,,183.988,,,229.5769,242.2223,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.9668,178.9472,31/3/2012
10,10,,,,,,182.2258,183.9573,,186.5778,,,,,183.988,,,229.4803,242.0071,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.9531,178.9472,31/3/2012
11,11,,,,,,182.7276,184.0795,,184.1324,,,,,183.988,,,229.5562,242.1938,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.9242,178.9472,31/3/2012
12,12,,,,,,182.7692,184.1517,,185.3652,,,,,183.988,176.711,,229.5562,242.516,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.93,178.9472,31/3/2012
13,13,,,,,,182.8208,184.1999,,197.5599,,,,,183.988,176.711,,229.5562,242.516,,50,33.151,171.854,171.854,181.654,181.654,63.371,63.371,,,,,,,61.885,61.885,171.854,178.6259,31/3/2012
