,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,C.CONT,C.OPOR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
6,6,,,,,,,,,,,,,,,,,,,,149.7552,,,103.92,103.92,116,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,128.205,89.5,,89.5,,120.1278,6/11/2014
7,7,,,,,,,,,,,,,,,,,,,,149.7836,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,128.205,89.5,,89.5,120.6433,119.2528,6/11/2014
8,8,,,,,,,122.9946,126.5849,,,,193.63,,,,123.946,122.477,,,149.7374,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,128.205,89.5,,89.5,117.8045,118.4633,6/11/2014
9,9,,,,,,,122.2362,124.1679,,,,,,,,123.946,122.477,,,149.8586,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,128.205,89.5,,89.5,118.0386,118.5471,6/11/2014
10,10,,,,,,,122.187,124.1666,,,,,,,,123.946,122.477,,,149.8181,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.8587,118.5558,6/11/2014
11,11,,,,,,,122.1947,124.1649,,,,,,,,123.946,122.477,,,149.7833,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.7303,118.8607,6/11/2014
12,12,,,,,,,122.2021,124.1629,,,,,,,,123.946,122.477,,,149.7895,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.4158,118.6108,6/11/2014
13,13,,,,,,,122.2069,124.1684,,127.0036,,,,,,123.946,122.477,,,149.7221,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.1505,118.4271,6/11/2014
14,14,,,,,,,122.2025,124.1715,,124.7108,,,,,,123.946,122.477,,,149.6575,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.2685,118.2651,6/11/2014
15,15,,,,,,,122.2042,124.1459,,124.9404,,,,,,123.946,122.477,,,149.9005,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.73,118.2467,6/11/2014
16,16,,,,,,,122.2017,123.9086,,124.9516,,,,,,123.946,122.477,,,149.7207,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,117.9837,118.4736,6/11/2014
17,17,,141.9103,142.9432,140.6698,,,122.188,123.9288,127.1543,124.8381,193.63,193.63,,,,123.946,122.477,,,149.7391,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,117.886,118.3139,6/11/2014
18,18,,135.8515,132.6873,133.8576,,,122.1845,123.9276,126.7538,124.2486,,,,,,123.946,122.477,,,149.7849,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,117.9385,118.6541,6/11/2014
19,19,,,136.037,134.2566,,,122.1998,123.949,126.9017,124.1701,,,,,,123.946,122.477,,,149.806,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,118.0774,118.5867,6/11/2014
20,20,,,143.913,,,,122.1998,123.9042,127.2095,124.1701,,,,,,123.946,122.477,,,149.8266,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,118.0703,119.1414,6/11/2014
21,21,,,143.913,,,,122.2049,123.7961,,127.4198,,,,,,123.946,122.477,,,149.7997,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.3914,119.0805,6/11/2014
22,22,,,,,,,122.8921,135.8614,,,,,,,,123.946,122.477,,,149.7747,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.3744,118.7257,6/11/2014
23,23,,,,,,,,,,,,,,,,,,,,149.7937,,,103.92,103.92,115,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.9787,120.1277,6/11/2014
0,0,,,,,,,,,,,,,,,,,,,,149.8844,,,103.92,103.92,115,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,121.658,121.0141,7/11/2014
1,1,,,,,,,,,,,,,,,,,,,,149.7968,,,103.92,103.92,115,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,120.2732,7/11/2014
2,2,,,,,,,,,,,,,,,,,,,,149.7796,,,103.92,103.92,115,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,120.7979,7/11/2014
3,3,,,,,,,,,,,,,,,,,,,,149.7097,,,103.92,103.92,115,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,,7/11/2014
4,4,,,,,,,,,,,,,,,,,,,,149.7444,,,103.92,103.92,115,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,119.9973,7/11/2014
5,5,,,,,,,,,,,,,,,,,,,,149.8223,,,103.92,103.92,115,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,122.2874,119.8218,7/11/2014
6,6,,,,,,,,,,,,,,,,,,,,149.8076,,,103.92,103.92,116,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.2273,121.8951,7/11/2014
7,7,,,,,,,,,,,,,,,,,,,,149.8339,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.3445,118.3788,7/11/2014
8,8,,,,,,,122.722,144.752,,,,,,,,123.946,122.477,,,149.845,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.8309,118.3716,7/11/2014
9,9,,,,,,,122.1881,125.3121,,,,,,,,123.946,122.477,,,149.9087,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.3941,118.4669,7/11/2014
10,10,,,,,,,122.1952,124.0113,,,,,,,,123.946,122.477,,,149.8415,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.9822,118.4844,7/11/2014
11,11,,,,,,,122.1847,124.0077,,128.5416,,193.63,,,,123.946,122.477,,,149.9149,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.9597,118.3279,7/11/2014
12,12,,,,,,,122.1997,124.044,,124.912,,,,,,123.946,122.477,,,150.0194,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.5134,118.8737,7/11/2014
13,13,,,,,,,122.2106,124.0515,127.68,124.9184,,,,,,123.946,122.477,,,149.9979,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.087,118.3173,7/11/2014
14,14,,,,,,,122.2386,124.0183,127.6951,124.8993,,,,,,123.946,122.477,,,149.9359,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.73,118.5128,7/11/2014
15,15,,,,,,,122.258,124.0352,,124.817,,,,,,123.946,122.477,,,149.9487,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.7439,118.6573,7/11/2014
16,16,,,,,,,122.2422,124.0007,,124.5407,,,,,,123.946,122.477,,,149.947,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.2704,118.5703,7/11/2014
17,17,,,,141.9382,,,122.2213,123.8226,127.6952,124.5076,,,,,,123.946,122.477,,,149.9645,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,118.217,118.6099,7/11/2014
18,18,,,,135.2423,,,122.2185,123.8023,126.8727,124.3314,,,,,,123.946,122.477,,,149.9934,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,118.5029,118.7141,7/11/2014
19,19,,,,,,,122.2369,123.7978,127.9507,124.22,,,,,,123.946,122.477,,,149.9674,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.2066,118.5647,7/11/2014
20,20,,,,,,,122.2483,124.0506,,126.8214,,,,,,123.946,122.477,,,149.8807,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.2395,118.7423,7/11/2014
21,21,,,,,,,123.3737,136.7396,,,,,,,,123.946,122.477,,,149.9062,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.012,118.7887,7/11/2014
22,22,,,,,,,,,,,,,,,,123.946,,,,149.8152,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,120.7418,119.1462,7/11/2014
23,23,,,,,,,,,,,,,,,,,,,,149.747,,,103.92,103.92,115,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,119.893,7/11/2014
0,0,,,,,,,,,,,,,,,,,,,,149.7337,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,122.3674,8/11/2014
1,1,,,,,,,,,,,,,,,,,,,,149.6893,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,,8/11/2014
2,2,,,,,,,,,,,,,,,,,,,,149.705,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,,8/11/2014
3,3,,,,,,,,,,,,,,,,,,,,149.6253,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,,8/11/2014
4,4,,,,,,,,,,,,,,,,,,,,149.7323,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,120.7553,8/11/2014
5,5,,,,,,,,,,,,,,,,,,,,149.832,,,103.92,103.92,,,,,102.9,102.9,102.9,,,85.06,82.583,,,,,,89.5,,89.5,121.4706,120.696,8/11/2014
6,6,,,,,,,,,,,,,,,,,122.477,,,149.8782,,,103.92,103.92,,,,,102.9,102.9,102.9,,,85.06,82.583,,,,,,89.5,,89.5,118.8162,,8/11/2014
7,7,,,,,,,,,,,,,,,,,122.477,,,149.8792,,,103.92,103.92,,,,,102.9,102.9,102.9,,,85.06,82.583,,,,,,89.5,,89.5,117.8871,120.6898,8/11/2014
8,8,,,,,,,122.8894,,,,,,,,,123.946,,,,149.8943,,,103.92,103.92,,,,,102.9,102.9,102.9,,,85.06,82.583,,,,,,89.5,,89.5,117.7351,119.096,8/11/2014
9,9,,,,,,,122.2171,,,,,,,,,123.946,,,,149.9252,,,103.92,103.92,,,,,102.9,102.9,102.9,,,85.06,82.583,,,,,,89.5,,89.5,117.9122,119.0344,8/11/2014
10,10,,,,,,,122.2509,,,,,,,,,123.946,,,,149.9376,,,103.92,103.92,,,,,102.9,102.9,102.9,,,85.06,82.583,,,,,,89.5,,89.5,117.7988,119.0399,8/11/2014
11,11,,,,,,,122.2515,126.1546,,132.8329,,,,,,123.946,,,,149.9062,,,103.92,103.92,,,,,102.9,102.9,102.9,,,85.06,82.583,,,,,,89.5,,89.5,117.7355,119.1302,8/11/2014
12,12,,,,,,,122.2637,124.177,,126.2804,,,,,,123.946,,,,149.9022,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.6085,119.2903,8/11/2014
13,13,,,,,,,122.2706,124.199,,126.8621,,193.63,,,,123.946,,,,149.8787,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.2413,119.108,8/11/2014
14,14,,,,,,,122.2976,124.2137,,124.623,,,,,,123.946,,,,149.8359,,,103.92,103.92,,,50,,102.9,102.9,,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.049,118.6841,8/11/2014
15,15,,,,,,,122.2812,124.0702,,125.7148,,,,,,123.946,,,,149.7954,,,103.92,103.92,,,50,,102.9,102.9,,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.4465,118.6412,8/11/2014
16,16,,,,,,,122.2763,124.0282,,,,,,,,123.946,,,,149.8453,,,103.92,103.92,,,50,,102.9,102.9,,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.0754,118.8848,8/11/2014
17,17,,143.845,138.7007,141.0518,,,122.2414,124.014,127.7417,127.4133,193.63,,,,,123.946,,,,149.8345,,,103.92,103.92,,,50,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,118.155,118.5554,8/11/2014
18,18,,,131.7431,,,,122.2468,123.9933,126.996,124.3013,,,,,,123.946,,,,150.0846,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,117.7504,118.6442,8/11/2014
19,19,,,132.009,,,,122.238,123.9816,126.9235,124.2174,,,,,,123.946,,,,149.909,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,117.7336,118.5308,8/11/2014
20,20,,,140.1365,,,,122.2464,123.9845,127.2282,124.252,,,,,,123.946,,,,149.8071,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,117.7362,118.7133,8/11/2014
21,21,,,,,,,122.2476,126.7537,127.6813,130.2415,,,,,,123.946,,,,149.7972,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.7432,118.6884,8/11/2014
22,22,,,,,,,122.5294,,,,,,,,,123.946,,,,149.7804,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.5944,118.7577,8/11/2014
23,23,,,,,,,125.401,,,,,,,,,,,,,149.7247,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.9585,119.5366,8/11/2014
0,0,,,,,,,,,,,,,,,,,,,,149.6958,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,119.0162,,9/11/2014
1,1,,,,,,,,,,,,,,,,,,,,149.7544,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,119.2668,,9/11/2014
2,2,,,,,,,,,,,,,,,,,,,,149.7394,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,134.7583,,9/11/2014
3,3,,,,,,,,,,,,,,,,,,,,149.781,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,,9/11/2014
4,4,,,,,,,,,,,,,,,,,,,,149.738,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,,,9/11/2014
5,5,,,,,,,,,,,,,,,,,,,,149.878,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,121.7482,,9/11/2014
6,6,,,,,,,,,,,,,,,,,,,,149.8926,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.8546,,9/11/2014
7,7,,,,,,,,,,,,,,,,,,,,149.8303,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.4736,122.1154,9/11/2014
8,8,,,,,,,,,,,,,,,,,,,,149.8631,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.9976,120.6633,9/11/2014
9,9,,,,,,,123.6903,,,,,,,,,123.946,,,,149.8872,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.0584,118.6768,9/11/2014
10,10,,,,,,,125.7176,,,,,,,,,,,,,149.8096,,,103.92,103.92,119.69,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.888,118.7392,9/11/2014
11,11,,,,,,,,,,,,,,,,,,,,149.8645,,,103.92,103.92,119.81,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.864,118.9069,9/11/2014
12,12,,,,,,,,,,,,,,,,,,,,149.8605,,,103.92,103.92,119.83,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.8916,119.616,9/11/2014
13,13,,,,,,,,,,,,,,,,,,,,149.8619,,,103.92,103.92,119.85,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.9998,119.6797,9/11/2014
14,14,,,,,,,,,,,,,,,,,,,,149.8713,,,103.92,103.92,119.87,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,119.0674,119.5419,9/11/2014
15,15,,,,,,,,,,,,,,,,,,,,149.8153,,,103.92,103.92,119.87,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,119.8087,118.6307,9/11/2014
16,16,,,,,,,,,,,,,,,,,,,,149.7417,,,103.92,103.92,119.8,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,119.6787,118.6608,9/11/2014
17,17,,,,140.7977,,,122.6954,131.4232,127.7292,134.3925,,193.63,,,,123.946,122.477,,,149.8011,,,103.92,103.92,124,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,117.7737,118.5076,9/11/2014
18,18,,,,135.1125,,,122.2664,123.9886,127.1562,125.4111,,,,,,123.946,122.477,,,149.7898,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,129.845,128.205,89.5,,89.5,118.3258,118.7492,9/11/2014
19,19,,,,,,,122.2801,124.007,127.9054,124.1962,,,,,,123.946,122.477,,,149.7929,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.4961,118.3599,9/11/2014
20,20,,,,,,,122.199,125.794,,126.4247,,,,,,123.946,122.477,,,149.9149,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.4784,118.756,9/11/2014
21,21,,,,,,,122.7133,136.5191,,,,,,,,123.946,122.477,,,149.986,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,117.8049,118.9075,9/11/2014
22,22,,,,,,,125.1829,,,,,,,,,123.946,122.477,,,150.0515,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,118.3753,118.9617,9/11/2014
23,23,,,,,,,,,,,,,,,,,,,,149.915,,,103.92,103.92,,,,,102.9,102.9,102.9,102.9,,85.06,82.583,,,,,,89.5,,89.5,119.035,119.8818,9/11/2014
0,0,,,,,,,,,,,,193.431,,,,,,,,145.8496,,,119.36,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,120.0097,117.4755,10/11/2014
1,1,,,,,,,,,,,,193.431,,,,,,,,145.8273,,,,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,116.4021,116.3429,10/11/2014
2,2,,,,,,,,,,,,,,,,,,,,145.8154,,,,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.8385,117.1229,10/11/2014
3,3,,,,,,,,,,,,,,,,,,,,145.7622,,,,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.6583,116.1569,10/11/2014
4,4,,,,,,,,,,,,,,,,,,,,145.7633,,,,,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.8282,115.4585,10/11/2014
5,5,,,,,,,,,,,,193.431,,,,,119.364,,,145.7595,,,,,,,,,107.857,107.857,,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.8454,115.3841,10/11/2014
6,6,,,,,,,,,,,,,,,,,,,,145.7653,,,,,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.3927,116.4695,10/11/2014
7,7,,,,,,,,,,,,,,,,,119.364,,,145.7813,,,,119.36,119.185,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.3835,118.747,10/11/2014
8,8,,,,,,,120.0525,,,,,,,,,120.849,119.364,,,145.7998,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.628,115.4162,10/11/2014
9,9,,,,,,,119.2078,,,,,,,,,120.849,119.364,,,145.8033,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.628,115.5193,10/11/2014
10,10,,,,,,,119.179,137.4607,,,,,,,,120.849,119.364,,,145.7885,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.6286,115.2567,10/11/2014
11,11,,,,,,,119.1924,121.5534,,,,,,,,120.849,119.364,,,145.7573,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.628,115.5189,10/11/2014
12,12,,,,,,,119.2361,121.0934,,,,,,,,120.849,119.364,,,145.8105,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.628,115.3551,10/11/2014
13,13,,,,135.6351,,,119.2341,121.0451,124.6048,125.3711,193.431,193.431,,,,120.849,119.364,,,145.8743,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,126.537,124.927,89.5,,89.5,114.6373,115.2902,10/11/2014
14,14,,,,130.0148,,,119.2367,120.9462,124.058,121.7625,,193.431,,,,120.849,,,,145.7843,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,126.537,124.927,89.5,,89.5,114.653,115.6051,10/11/2014
15,15,,,,137.5384,,,119.2251,120.9195,123.9361,121.8026,,193.431,,,,120.849,119.364,,,145.8187,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,126.537,124.927,89.5,,89.5,114.7171,115.5242,10/11/2014
16,16,,,,,,,119.2008,120.9041,123.7615,121.7354,,,,,,120.849,119.364,,,145.7585,,,119.36,119.36,119,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,126.537,124.927,89.5,,89.5,114.628,115.4515,10/11/2014
17,17,,133.8495,132.4067,131.8966,139.005,141.2709,119.2058,120.9004,123.7434,121.6888,,,,,,120.849,119.364,,,145.7978,,,119.36,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,126.537,124.927,89.5,,89.5,114.8863,115.5415,10/11/2014
18,18,,130.3494,128.5223,130.4204,,,119.1827,120.8907,123.7014,121.4649,,,,,,120.849,119.364,,,145.784,,,119.36,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,126.537,124.927,89.5,,89.5,115.3498,115.8122,10/11/2014
19,19,,,131.7591,,,,119.1858,120.9049,123.7914,121.4649,,,,,,120.849,119.364,,,145.8025,,,119.36,119.36,,,,,107.857,107.857,113.533,113.533,,,82.583,,,,126.537,124.927,89.5,,89.5,114.628,115.5427,10/11/2014
20,20,,,,,,,119.2249,120.893,124.7659,122.5502,,,,,,120.849,119.364,,,145.7986,,,119.36,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.0059,115.567,10/11/2014
21,21,,,,,,,120.2192,128.3792,,131.574,,,,,,120.849,119.364,,,145.7962,,,119.36,119.36,124,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.5858,115.8303,10/11/2014
22,22,,,,,,,123.394,,,,,,,,,120.849,,,,145.7468,,,119.36,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.6337,115.1116,10/11/2014
23,23,,,,,,,120.3883,,,,,,,,,120.849,119.364,,,145.7006,,,119.36,119.36,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.0448,115.4824,10/11/2014
0,0,,,,,,,,,,,,,,,,,119.364,,,145.7115,,,,,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.0039,115.5821,11/11/2014
1,1,,,,,,,,,,,,,,,,,,,,145.7267,,,,,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.2785,115.4987,11/11/2014
2,2,,,,,,,,,,,,,,,,,119.364,,,145.8493,,,,,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.3964,115.5371,11/11/2014
3,3,,,,,,,,,,,,,,,,,,,,145.8669,,,,,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.7775,115.1807,11/11/2014
4,4,,,,,,,,,,,,,,,,,,,,145.854,,,,,,,,,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.6296,115.5274,11/11/2014
5,5,,,,,,,,,,,,,,,,,119.364,,,145.8396,,,,,,,,34.166,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.6288,115.2519,11/11/2014
6,6,,,,,,,119.6834,,,,,,,,,120.849,119.364,,,145.7807,,,,,,,,34.166,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.7215,115.7096,11/11/2014
7,7,,,,,,,119.146,124.1427,,,,,,,,120.849,119.364,,,145.8141,,,119.36,119.36,,,,34.166,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.0784,115.9101,11/11/2014
8,8,,,,,,,119.3622,120.9653,,128.8054,,,,,,120.849,,,,145.846,,,119.36,119.36,,,,34.166,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.6449,115.4408,11/11/2014
9,9,,,,,,,119.5925,120.9155,,121.7013,,,,,,120.849,119.364,,,145.9172,,,119.36,119.36,,,,34.166,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,115.2082,115.5014,11/11/2014
10,10,,,,,,,119.6312,120.9205,124.517,121.8206,,,,,,120.849,119.364,,,145.8909,,,119.36,119.36,,,,34.166,107.857,107.857,113.533,113.533,,85.06,82.583,,,,,,89.5,,89.5,114.6295,115.2811,11/11/2014
11,11,,,,,,,119.671,120.937,124.3239,121.8687,,,,,,120.849,119.364,,,145.9309,,,119.36,119.36,,,,34.166,107.857,107.857,113.533,113.533,,85.06,82.583,,,,126.537,124.927,89.5,,89.5,114.629,115.2026,11/11/2014
