,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
8,8,,,,,,,154.0461,156.2092,,,,,,,,154.568,147.56,,,190.1388,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.8119,3/3/2014
9,9,,,,,179.1807,,153.3912,153.9713,,165.8701,,,,,,154.568,147.56,,,190.2037,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.5707,3/3/2014
10,10,,,,,179.1674,,154.1842,154.0853,,157.0206,,,,,,154.568,147.56,,,190.2881,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.683,3/3/2014
11,11,,,,173.6726,179.1695,,154.2345,154.2469,,156.5982,,235.042,,,,154.568,147.56,,,190.3183,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.3046,3/3/2014
12,12,,,,164.443,179.1612,,154.2862,154.1549,,157.2738,,,,,,154.568,147.56,,,190.3186,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.6542,3/3/2014
13,13,,166.8948,,167.1292,179.1626,,154.2958,154.2974,159.0798,157.5451,,,,,,154.568,147.56,,,190.2931,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.5238,3/3/2014
14,14,,162.8886,,163.0461,179.1768,,154.3552,154.3578,159.2714,156.5849,,,,,,154.568,147.56,,,190.2668,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.3886,3/3/2014
15,15,,162.9324,,163.1589,179.1749,,154.2841,154.3691,158.9452,157.3365,,,,,,154.568,147.56,,,190.3065,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.2785,148.3863,3/3/2014
16,16,,166.5251,,166.6818,179.1704,,153.7936,154.1995,159.2599,155.7627,,,,,,154.568,147.56,,,190.2484,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,149.1997,3/3/2014
17,17,,,,,179.1715,,153.4713,154.1849,159.2631,155.3306,,,,,,154.568,147.56,,,190.27,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,144.0787,149.398,3/3/2014
18,18,,,,,179.1645,,153.4596,154.062,159.1695,155.3054,,,,,,154.568,147.56,,,190.288,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.9005,3/3/2014
19,19,,,,,179.1568,,153.3696,154.0411,,158.5553,,,,,,154.568,147.56,,,190.292,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.5132,3/3/2014
20,20,,,,,179.163,,153.3643,154.0056,,,,,,,,154.568,147.56,,,190.3933,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.5473,3/3/2014
21,21,,,,,179.1435,,153.3724,154.028,,,,,,,,154.568,147.56,,,190.4777,,,153.93,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.5761,148.8172,3/3/2014
22,22,,,,,179.1473,,153.6964,154.2807,,,,,,,,,147.56,,,190.2221,,,153.93,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.1158,148.9694,3/3/2014
23,23,,,,,179.165,,156.9818,170.8278,,,,,,,,,,,,190.1639,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0352,149.0136,3/3/2014
0,0,,,,,179.1446,,,,,,,,,,,,,,,189.9552,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0383,153.0112,4/3/2014
1,1,,,,,179.1497,,,,,,,,,,,,,,,189.9075,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.2265,,4/3/2014
2,2,,,,,179.1515,,,,,,,,,,,,,,,189.9155,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0582,,4/3/2014
3,3,,,,,179.1645,,,,,,,,,,,,,,,189.9772,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0646,,4/3/2014
4,4,,,,,179.142,,,,,,,,,,,,,,,189.9812,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0467,152.9571,4/3/2014
5,5,,,,,179.1493,,,,,,,,,,,,147.56,,,190.1611,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0366,149.6041,4/3/2014
6,6,,,,,179.139,,154.8007,161.035,,,,,,,,,147.56,,,190.3588,,,,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.2398,149.1033,4/3/2014
7,7,,,,,179.1412,,154.1108,153.98,,,,,,,,,147.56,,,190.3212,,,,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.4151,148.5739,4/3/2014
8,8,,,,,179.1439,,153.6171,153.9244,,163.1237,,,,,,154.568,147.56,,,190.3554,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.2172,148.6009,4/3/2014
9,9,,,,,179.1063,,153.3343,154.0139,,156.0132,,,,,,154.568,147.56,,,190.4612,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.63,149.3001,4/3/2014
10,10,,,,,179.1438,,153.3361,154.1421,,155.7198,,,,,,154.568,147.56,,,190.4236,,,,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.986,4/3/2014
11,11,,,,,179.1638,,153.3411,154.2459,,155.694,,,,,,154.568,147.56,,,190.5286,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.6037,4/3/2014
12,12,,,,,179.1663,,153.6264,154.2785,,155.8916,,,,,,154.568,147.56,,,190.5311,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.7498,4/3/2014
13,13,,,,,179.1695,,154.073,154.3131,159.1449,155.7694,,,,,,154.568,147.56,,,190.5722,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.5691,4/3/2014
14,14,,176.7098,,178.171,178.6271,,154.1972,154.3256,159.5775,155.8131,,235.042,,,,154.568,147.56,,,190.5639,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.4149,4/3/2014
15,15,,164.8676,,165.1922,178.1724,,153.5374,154.3346,159.2953,155.8111,,235.042,,,,154.568,147.56,,,190.5924,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.3197,4/3/2014
16,16,,165.037,,165.449,178.4269,,153.3416,154.353,159.0451,156.0097,,,,,,154.568,147.56,,,190.5701,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.6798,4/3/2014
17,17,,,,,178.8107,,153.3619,154.1379,159.1257,165.2357,,,,,,154.568,147.56,,,190.5051,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,148.3958,4/3/2014
18,18,,,,165.9499,179.163,,153.2992,154.0479,159.0664,156.5367,,,,,,154.568,147.56,,,190.5365,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,148.599,4/3/2014
19,19,,,,169.3242,179.1554,,153.2512,153.9587,159.0699,155.4719,,,,,,154.568,147.56,,,190.415,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.035,149.3157,4/3/2014
20,20,,,,,179.1674,,153.277,153.9459,159.099,159.398,,,,,,154.568,147.56,,,190.3352,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.035,149.2968,4/3/2014
21,21,,,,,179.1676,,153.2795,155.4262,159.0243,,,,,,,154.568,147.56,,,190.3454,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.5808,149.3147,4/3/2014
22,22,,,,,179.1542,,154.5443,172.4341,,,,,,,,,147.56,,,190.2855,,,153.93,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.1728,149.623,4/3/2014
23,23,,,,,179.1534,,,,,,,,,,,,,,,190.2848,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0433,150.0106,4/3/2014
0,0,,,,,179.1541,,,,,,,,,,,,,,,190.2387,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.065,149.063,5/3/2014
1,1,,,,,179.1613,,,,,,,,,,,,,,,190.1535,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0361,148.7218,5/3/2014
2,2,,,,,179.1694,,,,,,,,,,,,,,,190.0746,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0525,148.7788,5/3/2014
3,3,,,,,179.1581,,155.2078,,,,,,,,,,,,,190.0554,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0433,148.396,5/3/2014
4,4,,,,,179.1643,,153.9968,157.4085,,,,,,,,,,,,190.0529,,,,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.0827,148.4522,5/3/2014
5,5,,,,,179.1567,,154.0054,153.9221,,,,,,,,154.568,,,,190.058,,,,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.0966,148.3202,5/3/2014
6,6,,,,,179.1533,,154.025,153.9509,,,,,,,,154.568,,,,190.1125,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.1123,148.4594,5/3/2014
7,7,,,,,179.1461,,154.0162,153.9486,,165.3496,,,,,,154.568,,,,190.076,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0379,148.3764,5/3/2014
8,8,,,,,178.9766,,154.0228,153.95,159.154,157.3353,,,,,,154.568,,,,190.1345,,,,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.0395,148.3446,5/3/2014
9,9,,,,,179.2447,,154.0489,153.9693,158.7386,157.3699,,,,,,154.568,,,,190.34,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.0365,148.5685,5/3/2014
10,10,,,,177.4307,179.321,,154.0998,154.0706,159.4431,157.2215,,,,,,154.568,,,,190.5087,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.043,148.5466,5/3/2014
11,11,,,,163.7531,,,154.1026,154.0367,159.5041,156.7499,,,,,,154.568,,,,190.4861,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.0613,148.42,5/3/2014
12,12,,176.9034,178.43,162.9961,,,154.1495,154.0753,158.9696,156.7847,,,,,,154.568,,,,190.5503,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.0759,148.4514,5/3/2014
13,13,,164.8728,164.156,163.0295,,,154.2299,154.075,158.8917,156.5402,,,,,,154.568,,,,190.5805,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.0611,148.4821,5/3/2014
14,14,,163.5691,162.9384,163.0953,,,154.0446,154.1236,159.4631,155.8839,,,,,,154.568,,,,190.573,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.0465,148.3597,5/3/2014
15,15,,162.918,165.9952,163.2175,,,153.4262,154.1472,159.578,156.2222,,,,,,154.568,,,,190.6804,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.0446,148.4734,5/3/2014
16,16,,171.4375,178.43,166.4752,,,153.4035,154.1515,159.4698,156.2189,,,,,,154.568,,,,190.6487,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.0382,149.217,5/3/2014
17,17,,,,,,,153.35,154.1442,158.9653,156.2103,,,,,,154.568,,,,190.6877,,,153.93,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.0361,149.0814,5/3/2014
18,18,,,,165.624,,,153.2812,154.0577,159.3129,156.185,,,,,,154.568,,,,190.6498,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.0394,148.9165,5/3/2014
19,19,,,,166.4383,,,153.2627,153.9265,159.5868,156.1974,,,,,,154.568,,,,190.4828,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,162.554,160.618,67.701,,67.701,143.0373,149.0492,5/3/2014
20,20,,,,,,,153.2641,153.9256,159.4653,156.299,,,,,,154.568,,,,190.1525,,,153.93,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,160.618,67.701,,67.701,143.0359,149.0999,5/3/2014
21,21,,,,,,,153.285,153.9513,159.0005,163.8523,,,,,,154.568,,,,190.1708,,,153.93,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.0813,148.9462,5/3/2014
22,22,,,,,,,153.2606,154.079,,,,,,,,154.568,,,,190.2019,,,153.93,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0695,148.6468,5/3/2014
23,23,,,,,,,154.2242,167.069,,,,,,,,,,,,190.2166,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0433,148.4192,5/3/2014
0,0,,,,,,,,,,,,,,,,,,,,190.2715,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,143.0518,149.1972,6/3/2014
1,1,,,,,,,,,,,,,,,,,,,,190.11,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,144.0658,149.8087,6/3/2014
2,2,,,,,,,,,,,,,,,,,,,,190.0097,,,,,50,33.8242,134.21,134.21,,,,65.006,65.006,,,,,,67.701,,67.701,144.2258,149.9091,6/3/2014
3,3,,,,,,,155.2319,164.9019,,,,,,,,154.568,,,,190.0241,,,,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.174,148.9333,6/3/2014
4,4,,,,,,,153.9958,153.8976,,,,,,,,154.568,,,,190.0313,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.0914,148.3781,6/3/2014
5,5,,,,,,,154.0317,153.9263,,164.5158,,,,,,154.568,,,,190.0374,,,,,50,33.8242,134.21,134.21,154.56,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.127,148.5343,6/3/2014
6,6,,,,,,,154.0183,153.9293,,156.2414,,,,,,154.568,,,,190.076,,,,,50,33.8242,134.21,134.21,154.56,,,65.006,65.006,,,,,,67.701,,67.701,143.1364,148.3512,6/3/2014
7,7,,,,,,,154.0576,153.9324,158.9867,156.4502,,,,,,154.568,,,,190.1384,,,,,50,33.8242,134.21,134.21,,154.56,,65.006,65.006,,,,,,67.701,,67.701,143.0483,148.4121,6/3/2014
