,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
17,17,,167.5091,172.0139,165.2512,,,147.1742,148.9586,152.8569,149.3505,,,,,,149.0895,142.0526,,,183.3398,193.077,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,154.819,89.5,,89.5,137.5477,143.082,5/9/2014
18,18,,161.0807,160.1906,159.0539,159.7155,161.5902,147.0883,148.8708,152.2654,149.2939,,,,,,149.0895,142.0526,,,183.3784,193.2751,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,,154.819,89.5,,89.5,137.5477,143.2754,5/9/2014
19,19,,158.9049,157.8033,159.2281,158.8501,162.5194,147.0946,148.8896,152.5414,149.276,,,,,,149.0895,142.0526,,,183.1222,192.8978,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,,154.819,89.5,,89.5,138.2013,143.6464,5/9/2014
20,20,,159.8258,157.1253,160.0166,169.6465,,147.1128,149.0498,152.0163,149.2885,,,,,,149.0895,142.0526,,,183.0158,193.0081,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,154.819,89.5,,89.5,137.9708,143.4917,5/9/2014
21,21,,172.1434,162.3998,166.0448,,,147.1317,148.9112,152.3799,149.8517,,,,,,149.0895,142.0526,,,183.0296,192.9441,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,154.819,89.5,,89.5,138.5585,143.7374,5/9/2014
22,22,,,,,,,147.1117,148.8918,153.478,157.5377,,,,,,149.0895,142.0526,,,183.0628,192.9672,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.6967,143.249,5/9/2014
23,23,,,,,,,147.1269,148.9006,,,,,,,,149.0895,,,,183.1051,192.827,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.5833,143.49,5/9/2014
0,00,,,,,,,147.1253,152.662,,,,,,,,149.0895,,,,183.104,192.84,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.2242,143.6674,6/9/2014
1,01,,,,,,,147.1073,,,,,,,,,149.0895,142.0526,,,183.0979,192.8516,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.6064,143.4671,6/9/2014
2,02,,,,,,,147.0984,,,,,,,,,,142.0526,,,183.0451,192.919,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.5477,143.2691,6/9/2014
3,03,,,,,,,147.0994,,,,,,,,,149.0895,142.0526,,,182.9702,192.9547,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.6416,143.1083,6/9/2014
4,04,,,,,,,147.1085,,,,,,,,,149.0895,142.0526,,,182.9789,192.9449,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.9189,143.4738,6/9/2014
5,05,,,,,,,147.1122,,,,,,,,,149.0895,142.0526,,,183.0209,192.9192,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.9307,143.3545,6/9/2014
6,06,,,,,,,147.1046,152.6196,,,,,,,,149.0895,142.0526,,,183.0064,192.7731,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.5477,143.0787,6/9/2014
7,07,,,,,,,147.3861,148.8803,,,,,,,,149.0895,142.0526,,,183.0254,192.8546,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.5477,143.1465,6/9/2014
8,08,,,,,,,147.6626,149.0971,153.5071,155.1496,,,,,,149.0895,142.0526,,,183.0309,192.868,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,,154.819,89.5,,89.5,137.5477,142.9859,6/9/2014
9,09,,,,,,,147.6609,149.2259,153.0442,149.7686,,,,,,149.0895,142.0526,,,183.0608,192.9451,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,,154.819,89.5,,89.5,137.5477,143.3469,6/9/2014
10,10,,161.4588,,,,,147.6953,149.2355,153.0008,149.5278,,,,,,149.0895,142.0526,,,182.9584,192.8786,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,,154.819,89.5,,89.5,137.5477,143.4301,6/9/2014
11,11,,160.1313,,,,,147.7224,149.1699,153.0105,149.4905,,,,,,149.0895,142.0526,,,182.9796,192.8376,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,,154.819,89.5,,89.5,137.5477,143.8083,6/9/2014
12,12,,159.5929,,,,,147.7802,149.2969,153.0172,149.4905,,,,,,149.0895,142.0526,,,183.0126,192.8907,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,154.819,89.5,,89.5,137.5477,143.5251,6/9/2014
13,13,,161.4925,,,,,147.8097,149.1991,153.0153,149.4905,,,,,,149.0895,142.0526,,,183.0396,192.7703,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,154.819,89.5,,89.5,138.0928,143.5697,6/9/2014
14,14,,169.2867,,,,,147.8238,149.2805,153.0451,149.4841,,,,,,149.0895,142.0526,,,183.0049,192.7326,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.6699,143.018,6/9/2014
15,15,,172.219,,,,,147.8181,149.2288,153.0192,149.4992,,,,,,149.0895,142.0526,,,183.0393,192.8121,,158.75,158.75,,,,,,,,85.0605,82.583,,,,156.702,,89.5,,89.5,137.7033,143.6083,6/9/2014
16,16,,172.219,,,,,147.8391,149.1631,153.2669,149.4938,,,,,,149.0895,142.0526,,,183.0867,192.8983,,158.75,158.75,,,,,,,,85.0605,82.583,,,,156.702,,89.5,,89.5,138.7523,143.8608,6/9/2014
17,17,,172.2179,,,,,147.8303,149.1443,,155.5636,,,,,,149.0895,142.0526,,,183.0941,193.0053,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,,,89.5,,89.5,138.3025,143.372,6/9/2014
18,18,,162.538,161.3792,161.8441,167.6902,171.2526,147.7481,149.1099,152.5651,148.7692,,,,,,149.0895,142.0526,,,183.1678,192.9676,,158.75,158.75,,,168.33,168.33,168.33,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.5477,143.2499,6/9/2014
19,19,,159.5874,157.3602,159.4273,158.4427,162.0446,147.7137,148.9838,152.3665,149.6445,,,,,,149.0895,142.0526,,,183.1932,193.0004,,158.75,158.75,,,168.33,168.33,168.33,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.5477,143.6561,6/9/2014
20,20,,166.1484,157.3344,159.4153,164.229,,147.7152,148.9739,152.1075,150.0225,,,,,,149.0895,142.0526,,,183.1284,193.0294,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.805,143.2001,6/9/2014
21,21,,163.3898,157.3487,159.4534,,,147.7102,148.9897,152.0035,149.8253,,,,,,149.0895,142.0526,,,183.1358,193.0636,,158.75,158.75,,,,168.33,168.33,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,138.005,143.6952,6/9/2014
22,22,,171.9947,157.3351,159.5091,,,147.6857,148.9655,151.9611,149.7955,,,,,,149.0895,142.0526,,,183.109,193.1454,,158.75,158.75,,,,,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.8867,143.6589,6/9/2014
23,23,,,158.5192,166.8614,,,147.6949,148.9705,151.9744,149.9105,,,,,,149.0895,,,,183.1058,193.0954,,158.75,158.75,,,,,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,138.551,143.7611,6/9/2014
0,00,,,,,,,147.6833,148.9654,152.3992,150.8623,,,,,,149.0895,,,,183.1445,193.0428,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.1858,144.0898,7/9/2014
1,01,,,,,,,147.6891,148.9595,,159.75,,,,,,149.0895,,,,183.1482,193.0833,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.7722,143.0743,7/9/2014
2,02,,,,,,,147.7087,154.0772,,,,,,,,149.0895,,,,183.125,193.0891,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.6246,143.6537,7/9/2014
3,03,,,,,,,147.6913,,,,,,,,,149.0895,,,,183.1242,193.1969,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.579,143.4423,7/9/2014
4,04,,,,,,,147.647,,,,,,,,,149.0895,,,,183.2196,193.2293,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.5761,143.2879,7/9/2014
5,05,,,,,,,147.6423,,,,,,,,,149.0895,,,,183.1738,193.2313,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.584,143.6355,7/9/2014
6,06,,,,,,,147.65,165.7746,,,,,,,,149.0895,,,,183.2695,193.2303,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.8889,143.2924,7/9/2014
7,07,,,,,,,147.6779,149.1867,,,,,,,,149.0895,,,,183.0715,193.1387,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.567,143.4784,7/9/2014
8,08,,,,,,,147.6843,149.1949,,,,,,,,149.0895,,,,182.9765,193.027,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.5723,143.2314,7/9/2014
9,09,,,,,,,147.7007,149.218,,,,,,,,149.0895,,,,182.9699,193.1197,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,137.5895,143.6802,7/9/2014
10,10,,,,,,,147.7113,149.2092,,,,,,,,149.0895,,,,183.0252,193.6175,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.563,143.0492,7/9/2014
11,11,,,,,,,147.711,149.2376,152.8749,,,,,,,149.0895,,,,183.0455,193.6303,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.5492,143.1646,7/9/2014
12,12,,162.988,,,,,147.7667,149.3083,152.6067,,,,,,,149.0895,,,,183.1024,192.9249,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.5735,143.0844,7/9/2014
13,13,,159.3687,,,,,147.786,149.3272,152.5948,,,,,,,149.0895,,,,183.0622,192.8376,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,138.1007,143.7505,7/9/2014
14,14,,,,,,,147.8289,155.7632,153.3222,,,,,,,149.0895,,,,183.0368,192.8414,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.6667,143.7879,7/9/2014
15,15,,,,,,,147.8309,,,,,,,,,149.0895,,,,183.172,192.8686,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.8293,143.0627,7/9/2014
16,16,,,,,,,147.8046,151.5814,,,,,,,,149.0895,,,,183.0732,193.014,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.6208,143.1861,7/9/2014
17,17,,161.4071,163.4475,168.408,,,147.6729,148.8784,152.7881,156.686,,,,,,149.0895,,,,183.0989,193.0708,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.5615,143.2042,7/9/2014
18,18,,157.3889,157.0984,159.0149,162.0219,162.5595,147.6593,148.8319,152.3059,149.4458,,,,,,149.0895,,,,183.2903,193.1516,,158.75,158.75,,,168.33,168.33,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.5587,142.8994,7/9/2014
19,19,,157.4402,157.3097,158.384,158.4277,160.4075,147.6773,148.8351,152.3171,149.8806,,,,,,149.0895,,,,183.086,193.1338,,158.75,158.75,,,168.33,168.33,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.8414,143.0246,7/9/2014
20,20,,158.0592,157.3418,159.4082,164.79,172.3503,147.7049,148.8847,151.8957,149.9108,,,,,,149.0895,142.0526,,,183.0839,193.1492,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.8955,143.192,7/9/2014
21,21,,160.9101,164.2542,170.51,,,147.722,149.1053,152.227,149.8389,,,,,,149.0895,142.0526,,,183.0871,193.2115,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,156.702,154.819,89.5,,89.5,137.8101,143.3305,7/9/2014
22,22,,,,,,,147.7054,149.0395,153.6175,149.8137,,,,,,149.0895,142.0526,,,183.059,193.1912,,158.75,158.75,,,,168.33,,,,85.0605,82.583,,,,,,89.5,,89.5,137.6352,143.5221,7/9/2014
23,23,,,,,,,147.7099,149.0491,,149.8752,,,,,,149.0895,142.0526,,,183.1524,193.1733,,158.75,158.75,,,,,,,,85.0605,82.583,,,,,,89.5,,89.5,138.3825,143.8666,7/9/2014
0,00,,,,,,,148.9972,150.3665,,155.6159,,,,,,150.392,143.362,,,184.8265,195.0117,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.5327,144.667,8/9/2014
1,01,,,,,,,148.9961,150.3856,,,,,,,,150.392,143.362,,,184.8473,194.9978,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.5511,145.1038,8/9/2014
2,02,,,,,,,148.988,153.4697,,,,,,,,150.392,143.362,,,184.8567,195.0065,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.3587,144.9807,8/9/2014
3,03,,,,,,,148.9841,,,,,,,,,150.392,143.362,,,184.7897,195.009,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.182,145.5982,8/9/2014
4,04,,,,,,,148.9756,,,,,,,,,150.392,143.362,,,184.7705,195.0212,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.3881,145.7916,8/9/2014
5,05,,,,,,,148.9808,,,,,,,,,150.392,143.362,,,184.8038,195.0479,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,,,89.5,,89.5,139.2938,144.4294,8/9/2014
6,06,,,,,,,149.0032,,,,,,,,,150.392,143.362,,,184.6288,194.9371,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,,,89.5,,89.5,139.2938,144.6726,8/9/2014
7,07,,,,,,,149.0001,163.1715,,,,,,,,150.392,143.362,,,184.7027,194.9156,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.2938,144.4444,8/9/2014
8,08,,,,,,,149.0316,150.4127,154.8289,156.3335,,,,,,150.392,143.362,,,184.7751,194.8898,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,,,89.5,,89.5,139.2938,144.2056,8/9/2014
9,09,,,,163.0548,,,149.0444,150.4587,154.8929,151.5817,,,,,,150.392,143.362,,,184.8133,194.8836,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.2938,144.8712,8/9/2014
10,10,,,163.1812,159.3927,,,149.0786,150.4924,155.2389,151.5998,,,,,,150.392,143.362,,,184.822,194.8256,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.2938,144.6101,8/9/2014
11,11,,163.1211,159.3313,159.7823,171.7983,,149.111,150.538,155.2394,151.2618,,,,,,150.392,143.362,,,184.7303,194.7387,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.2938,144.219,8/9/2014
12,12,,159.916,159.6772,159.7008,160.0887,,149.1085,150.5947,155.009,151.5883,,,,,,150.392,143.362,,,184.689,194.7222,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.2938,144.7697,8/9/2014
13,13,,160.3014,159.7579,159.6997,159.8467,163.9268,149.1546,150.6142,155.0079,151.643,,,,,,150.392,143.362,,,184.5287,194.7735,,155.76,155.76,,,164.95,164.95,,164.95,,85.06,82.583,,,,158.094,,89.5,,89.5,139.2938,144.2781,8/9/2014
14,14,,160.1994,159.8104,159.7052,159.771,161.1241,149.1562,150.6182,154.7513,151.6068,,,,,,150.392,143.362,,,178.1245,194.7944,,155.76,155.76,,,164.95,164.95,,164.95,,85.06,82.583,,,,158.094,,89.5,,89.5,139.2938,144.2687,8/9/2014
15,15,,160.0908,159.7938,159.6994,159.7688,161.1194,148.8063,150.3774,154.3662,151.0785,,,,,,150.392,143.362,,,178.7232,194.8349,,155.76,155.76,,,164.95,164.95,,164.95,,85.06,82.583,,,,158.094,,89.5,,89.5,139.2938,144.2853,8/9/2014
16,16,,160.1868,159.262,159.9012,166.2743,166.0952,148.5978,150.3839,154.36,150.649,,,,,,150.392,143.362,,,184.8207,195.2047,,155.76,155.76,,,164.95,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.1752,144.4386,8/9/2014
17,17,,159.1227,158.5927,159.7049,163.0774,163.8338,148.5865,150.3561,154.3316,150.6215,,,,,,150.392,143.362,,,185.1615,194.9588,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.0565,144.4952,8/9/2014
18,18,,159.0696,158.5915,159.6809,160.247,161.081,148.4676,150.2881,154.3297,150.6223,,,,,,150.392,143.362,,,179.3328,184.4265,,155.76,155.76,,,164.95,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.2238,8/9/2014
19,19,,159.0784,158.6321,159.6476,159.766,161.0895,148.4323,150.2394,154.3234,150.6223,,,,,,150.392,143.362,,,178.6827,181.1519,,155.76,155.76,,,164.95,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.2262,8/9/2014
20,20,,159.0502,158.7539,159.6744,159.7508,162.8257,148.5282,150.2401,154.1059,150.6223,,,,,,150.392,143.362,,,180.6983,190.3342,,155.76,155.76,,,164.95,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.367,8/9/2014
21,21,,159.0642,159.4781,160.9253,162.8249,,148.9072,150.4022,154.4977,150.6223,,,,,,150.392,143.362,,,184.92,195.0961,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.0112,144.737,8/9/2014
22,22,,159.0472,169.8493,173.513,,,148.9381,150.317,154.1594,150.6121,,,,,,150.392,143.362,,,184.9447,194.9185,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.945,144.5612,8/9/2014
23,23,,160.4469,,,,,148.8628,150.2071,153.9768,150.5951,,,,,,150.392,,,,184.8269,194.9204,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.8555,145.0981,8/9/2014
0,00,,,,,,,148.4231,150.2429,154.9387,150.5784,,,,,,150.392,,,,184.8083,194.901,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,138.852,144.4023,9/9/2014
1,01,,,,,,,148.4553,150.3142,,150.5855,,,,,,150.392,,,,184.9123,194.8329,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.6422,144.9879,9/9/2014
2,02,,,,,,,148.4351,150.2712,,153.8802,,,,,,150.392,,,,184.828,194.8159,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.7808,144.8887,9/9/2014
3,03,,,,,,,148.4209,150.1921,,164.041,,,,,,150.392,,,,184.7717,194.8198,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,,,89.5,,89.5,139.2954,144.2869,9/9/2014
4,04,,,,,,,148.4129,150.2065,,152.4733,,,,,,150.392,,,,184.815,194.8281,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,,,89.5,,89.5,139.802,145.0256,9/9/2014
5,05,,,,,,,148.3976,150.2022,,151.1695,,,,,,150.392,,,,184.8049,194.8389,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,140.0681,144.6005,9/9/2014
6,06,,173.689,,,,,148.4184,150.1709,154.688,151.2188,,,,,,150.392,,,,185.1491,194.7746,,155.76,155.76,,,,,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.0189,144.3582,9/9/2014
7,07,,162.2188,,165.2666,,,148.4553,150.2091,154.5694,151.6064,,,,,,150.392,,,,185.2409,194.8008,,155.76,155.76,,,,,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.8649,144.768,9/9/2014
8,08,,159.737,161.8334,160.6788,163.5196,164.2343,148.557,150.2939,154.6288,151.6343,,,,,,150.392,,,,185.1783,194.7958,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.5707,144.6886,9/9/2014
9,09,,159.9473,159.8046,160.7398,159.802,161.099,148.9674,150.4535,154.7739,151.5841,,,,,,150.392,,,,180.8601,194.9136,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,140.7656,144.2916,9/9/2014
10,10,,159.9036,159.7803,160.7253,159.7672,161.1158,149.0842,150.4453,155.0532,151.5636,,,,,,150.392,,,,178.6957,192.8836,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.2636,9/9/2014
11,11,,159.9562,159.7716,160.727,159.7504,161.1995,149.2115,150.6557,155.1462,151.5815,,,,,,150.392,143.362,,,178.7027,181.7076,,155.76,155.76,,,164.95,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.0515,144.2636,9/9/2014
12,12,,159.9648,159.8418,160.7304,159.7738,161.685,149.2493,150.6471,154.6441,151.28,,,,,,150.392,,,,178.0955,181.1044,,155.76,155.76,,,164.95,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.893,144.652,9/9/2014
13,13,,159.9487,159.8967,160.7247,159.7873,161.0965,149.2298,150.4996,154.3914,151.116,,,,,,150.392,143.362,,,177.8061,181.0795,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.8758,144.3482,9/9/2014
14,14,,160.0271,159.8471,160.7392,159.8119,161.1397,149.2447,150.5634,154.4469,151.1517,,,,,,150.392,143.362,,,178.502,182.9628,,155.76,155.76,,,,164.95,164.95,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.2855,9/9/2014
15,15,,159.4793,159.8837,160.7413,159.8085,161.1421,149.133,150.5862,154.4622,151.1681,,,,,,150.392,143.362,,,178.6827,194.2943,,155.76,155.76,,,,164.95,164.95,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.3991,9/9/2014
16,16,,158.8428,161.8412,162.2747,160.7227,163.4408,148.9451,150.4842,154.5028,150.9132,,,,,,150.392,143.362,,,178.762,195.1157,,155.76,155.76,,,,164.95,164.95,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.2962,9/9/2014
17,17,,158.8692,166.1784,167.646,168.099,165.8226,148.5768,150.2399,154.231,150.6489,,,,,,150.392,143.362,,,184.6367,194.7735,,155.76,155.76,,,164.95,164.95,164.95,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.3357,9/9/2014
18,18,,158.8794,159.4782,160.5855,159.437,160.6578,148.5223,150.388,154.3265,150.6489,,,,,,150.392,143.362,,,179.8681,185.4893,,155.76,155.76,,,164.95,164.95,164.95,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.7546,9/9/2014
19,19,,158.8393,159.7654,160.7125,159.7333,161.069,148.4702,150.2405,154.2997,150.6489,,,,,,150.392,143.362,,,178.6962,180.9573,,155.76,155.76,,,164.95,164.95,164.95,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.8121,9/9/2014
20,20,,158.9133,162.145,162.8569,162.5518,163.2836,148.4892,150.2897,154.0019,150.6489,,,,,,150.392,143.362,,,180.7653,187.7201,,155.76,155.76,,,164.95,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.4009,144.8176,9/9/2014
21,21,,158.9143,,,,,148.4911,150.4003,154.0356,150.6608,,,,,,150.392,143.362,,,185.0667,194.8218,,155.76,155.76,,,164.95,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.8534,144.2148,9/9/2014
22,22,,161.9915,,,,,148.4949,150.2661,154.0148,150.6423,,,,,,150.392,143.362,,,185.1274,194.7649,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,139.3913,144.9764,9/9/2014
23,23,,,,,,,148.4919,150.1828,154.329,150.6222,,,,,,150.392,143.362,,,185.099,194.7585,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.6428,145.1727,9/9/2014
0,00,,,,,,,148.4801,150.1586,,153.1157,,,,,,150.392,143.362,,,185.0936,194.8686,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,139.823,145.1239,10/9/2014
1,01,,,,,,,148.4831,150.1642,,,,,,,,150.392,143.362,,,185.0037,194.8597,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,138.852,144.6696,10/9/2014
2,02,,,,,,,148.4871,150.1674,,,,,,,,150.392,143.362,,,184.9435,194.8339,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,138.852,144.6561,10/9/2014
3,03,,,,,,,148.4759,150.1551,,,,,,,,150.392,143.362,,,184.9315,194.8256,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,138.852,144.7818,10/9/2014
4,04,,,,,,,148.4541,150.1614,,161.671,,,,,,150.392,143.362,,,184.9196,194.8349,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,,,89.5,,89.5,138.852,144.3036,10/9/2014
5,05,,,,,,,148.441,150.2545,,151.0633,,,,,,150.392,143.362,,,184.9007,194.8339,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,,,89.5,,89.5,138.852,144.6351,10/9/2014
6,06,,,,,,,148.4482,150.5336,154.4087,151.4699,,,,,,150.392,143.362,,,184.8938,194.8539,,155.76,155.76,,,,,,,,85.06,82.583,,,,,,89.5,,89.5,138.852,144.5257,10/9/2014
7,07,,163.3921,164.8463,173.4425,168.4805,173.68,148.4938,150.679,154.2195,151.6254,,,,,,150.392,143.362,,,184.7237,194.8757,,155.76,155.76,,,,164.95,,,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,144.4825,10/9/2014
8,08,,160.741,159.3339,163.4831,159.4745,161.3712,148.5237,150.6897,154.3564,151.6279,,,,,,150.392,143.362,,,180.8271,194.9079,,155.76,155.76,,,,164.95,,164.95,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,145.3618,10/9/2014
9,09,,160.2177,159.7248,160.7228,159.7472,161.0978,148.5371,150.7052,154.3234,151.3774,,,,,,150.392,143.362,,,178.702,194.9753,,155.76,155.76,,,,164.95,,164.95,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,145.1716,10/9/2014
10,10,,159.9331,159.7637,160.7151,159.752,161.1277,148.7379,150.7037,154.3346,151.4021,,,,,,150.392,143.362,,,178.7049,194.5786,,155.76,155.76,,,,164.95,,164.95,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,145.2803,10/9/2014
11,11,,159.9459,159.7749,160.7226,159.7943,161.1469,149.1397,150.7113,153.8374,151.5963,,,,,,150.392,143.362,,,178.7016,194.8597,,138.85,138.85,,,160.2,160.2,,164.95,,85.06,82.583,,,,158.094,,89.5,,89.5,138.852,145.2156,10/9/2014
