,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,EOL,PCHN,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
22,22,,,,,,,152.8738,,,,,,,,,,146.274,,,188.5988,,,126.54,,50,33.8242,133.25,133.25,146.27,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.9627,149.2061,5/12/2013
23,23,,,,,,,,,,,,,,,,,146.274,,,188.5381,,,126.54,,50,33.8242,133.25,133.25,146.27,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.7814,150.5783,5/12/2013
0,0,,,,,,,,,,,,,,,,,146.274,,,188.5378,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.2069,149.5693,6/12/2013
1,1,,,,,,,,,,,,,,,,,146.274,,,188.5438,,,126.54,,50,33.8242,133.25,133.25,,,,65.006,65.006,,,,,,,66.857,66.857,141.9595,152.6194,6/12/2013
2,2,,,,,,,,,,,,,,,,,146.274,,,188.4969,,,126.54,,50,33.8242,133.25,133.25,,,,65.006,65.006,,,,,,,66.857,66.857,141.627,,6/12/2013
3,3,,,,,,,,,,,,,,,,,146.274,,,188.5066,,,126.54,,50,33.8242,133.25,133.25,,,,65.006,65.006,,,,,,,66.857,66.857,141.627,,6/12/2013
4,4,,,,,,,,,,,,235.463,,,,,146.274,,,188.483,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,155.7006,6/12/2013
5,5,,,,,,,,,,,,,,,,,146.274,,,188.4765,,,126.54,,50,33.8242,133.25,133.25,,,,65.006,65.006,,,,,153.844,,66.857,66.857,141.7799,148.5917,6/12/2013
6,6,,,,,,,,,,,,,,,,,146.274,,,188.4908,,,126.54,,50,33.8242,133.25,133.25,,,,65.006,65.006,,,,,153.844,,66.857,66.857,142.6457,149.1595,6/12/2013
7,7,,,,,,,,,,,,,,,,154.35,146.274,,,188.4548,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.7406,148.0774,6/12/2013
8,8,,,174.3193,,,,153.5002,,,,,,,,,154.35,146.274,,,188.4634,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,148.0228,6/12/2013
9,9,,,162.1616,,170.7438,,152.958,,,167.225,,,,,,154.35,146.274,,,188.6564,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,147.5833,6/12/2013
10,10,,,161.7012,,162.7778,171.7883,152.9711,177.2775,,157.8636,,,,,,154.35,146.274,,,188.6696,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.627,148.037,6/12/2013
11,11,,,161.7534,,162.843,164.0571,152.9965,163.9312,,154.6607,,,,,,154.35,146.274,,,188.6782,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.7325,148.7312,6/12/2013
12,12,,,161.7508,,162.8342,164.0693,153.0267,,,154.5085,,,,,,154.35,146.274,,,188.6582,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,142.6486,148.6902,6/12/2013
13,13,,,161.758,,162.8599,164.0765,153.0341,,,154.4423,,,,,,154.35,146.274,,,188.6367,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.6461,148.7117,6/12/2013
14,14,,,161.7269,,162.8369,164.046,153.0194,,,154.0074,,,,,,154.35,146.274,,,188.6253,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,142.117,148.5848,6/12/2013
15,15,,,161.7334,,162.8162,164.0791,152.6014,,,153.4599,,,,,,154.35,146.274,,,188.6241,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,142.6103,148.7655,6/12/2013
16,16,,,165.9756,,165.329,164.3269,152.7787,175.4593,,153.274,,,,,,154.35,146.274,,,188.6424,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,142.1331,147.8044,6/12/2013
17,17,,163.9645,163.3949,166.6436,164.7721,175.1462,152.9844,157.6553,158.1497,153.1343,,,,,,154.35,146.274,,,188.5578,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.9349,148.6436,6/12/2013
18,18,,163.0239,162.8109,162.643,163.9926,167.6497,152.9622,156.0492,158.2162,153.2662,,,,,,154.35,146.274,,,188.5589,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,142.3412,148.9033,6/12/2013
19,19,,163.2062,163.004,168.0726,170.6915,,152.9509,155.394,158.1969,153.5597,,,,,,154.35,146.274,,,188.5617,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.948,148.5596,6/12/2013
20,20,,165.8661,171.5181,,,,152.9872,155.5907,158.0909,153.5812,,,,,,154.35,146.274,,,188.5463,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.9873,148.8251,6/12/2013
21,21,,,,,,,152.9773,161.5549,,153.5765,,,,,,154.35,146.274,,,188.5657,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.627,148.0599,6/12/2013
22,22,,,,,,,152.9472,,,156.2066,,,,,,154.35,146.274,,,188.5913,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,142.1854,148.9537,6/12/2013
23,23,,,,,,,152.9552,,,,,,,,,154.35,146.274,,,188.5828,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,142.4079,148.987,6/12/2013
0,0,,,,,,,154.1207,,,,,,,,,,146.274,,,188.4999,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.627,148.9119,7/12/2013
1,1,,,,,,,,,,,,,,,,,146.274,,,188.4869,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.627,149.1877,7/12/2013
2,2,,,,,,,,,,,,,,,,,146.274,,,188.5012,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.627,149.6894,7/12/2013
3,3,,,,,,,,,,,,,,,,,146.274,,,188.5238,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.5056,149.3793,7/12/2013
4,4,,,,,,,,,,,,,,,,,146.274,,,188.5101,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.6908,149.1336,7/12/2013
5,5,,,,,,,,,,,,,,,,,146.274,,,188.5105,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.627,148.0464,7/12/2013
6,6,,,,,,,153.122,,,,,,,,,154.35,146.274,,,188.5388,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,147.8628,7/12/2013
7,7,,,,,,,152.9191,,,167.225,,,,,,154.35,146.274,,,188.5667,,,126.54,,50,33.8242,133.25,133.25,,,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,148.1344,7/12/2013
8,8,,,,,,,152.9176,,,157.232,,,,,,154.35,146.274,,,188.5892,,,126.54,,50,33.8242,133.25,133.25,,,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,148.7169,7/12/2013
9,9,,,,,,,152.9404,,,153.9704,,,,,,154.35,146.274,,,188.641,,,126.54,,50,33.8242,133.25,133.25,,,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.8936,148.8166,7/12/2013
10,10,,,,,,,152.9427,,,153.9787,,,,,,154.35,146.274,,,188.6836,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.9709,148.3685,7/12/2013
11,11,,,,,,,152.9186,,,153.9866,,,,,,154.35,146.274,,,188.7339,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.8871,148.717,7/12/2013
12,12,,,,,,,152.9306,,,154.34,,,,,,154.35,146.274,,,188.8076,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,148.4171,7/12/2013
13,13,,,,,,,152.9948,,,154.4385,,,,,,154.35,146.274,,,188.8287,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,148.8147,7/12/2013
14,14,,,,,,,152.9811,,,154.4666,,,,,,154.35,146.274,,,188.8097,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,148.824,7/12/2013
15,15,,,,,,,152.9732,,,154.4569,,,,,,154.35,146.274,,,188.7375,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.8406,148.6379,7/12/2013
16,16,,,,,,,152.9994,,,154.4551,,,,,,154.35,146.274,,,188.7193,,,126.54,,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,142.6105,147.7272,7/12/2013
17,17,,176.958,173.0478,169.4658,174.6559,,153.0038,171.0881,157.8025,154.4478,235.463,235.463,,,,154.35,146.274,,,188.661,,,126.54,126.54,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.8325,148.386,7/12/2013
18,18,,169.1945,165.5647,167.0906,166.0145,,152.9839,155.2186,158.1555,154.054,,,,,,154.35,146.274,,,188.6346,,,126.54,126.54,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,142.1067,149.0417,7/12/2013
19,19,,,,,,,152.9561,155.1145,157.8219,154.277,,,,,,154.35,146.274,,,188.5796,,,126.54,126.54,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.627,147.7069,7/12/2013
20,20,,,,,,,152.9599,155.1689,,159.7235,,,,,,154.35,146.274,,,188.6149,,,126.54,126.54,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,148.796,7/12/2013
21,21,,,,,,,152.9281,155.107,,,,,,,,154.35,146.274,,,188.6245,,,126.54,126.54,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,141.627,148.6163,7/12/2013
22,22,,,,,,,153.7668,164.8783,,,,,,,,,146.274,,,188.6288,,,126.54,126.54,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,142.6294,149.6138,7/12/2013
23,23,,,,,,,,,,,,,,,,,146.274,,,188.5782,,,126.54,126.54,50,33.8242,133.25,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.9118,151.2631,7/12/2013
0,0,,,,,,,,,,,,,,,,,146.274,,,188.5774,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.1213,,8/12/2013
1,1,,,,,,,,,,,,,,,,,146.274,,,188.5656,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,143.3355,,8/12/2013
2,2,,,,,,,,,,,,,,,,,,,,188.5077,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,148.1269,,8/12/2013
3,3,,,,,,,,,,,,,,,,,,,,188.4601,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,146.1391,,8/12/2013
4,4,,,,,,,,,,,,,,,,,,,,188.4577,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,145.8763,,8/12/2013
5,5,,,,,,,,,,,,,,,,,,,,188.4641,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,,,8/12/2013
6,6,,,,,,,,,,,,,,,,,,,,188.4998,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,163.545,,8/12/2013
7,7,,,,,,,,,,,,,,,,,146.274,,,188.4812,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,143.6376,159.2668,8/12/2013
8,8,,,,,,,,,,,,,,,,,146.274,,,188.4648,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.2308,,8/12/2013
9,9,,,,,,,,,,,,,,,,,146.274,,,188.4592,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.5863,,8/12/2013
10,10,,,,,,,,,,,,,,,,,146.274,,,188.4491,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.6306,,8/12/2013
11,11,,,,,,,,,,,235.463,,,,,,146.274,,,188.5242,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.9433,154.0317,8/12/2013
12,12,,,,,,,,,,,,,,,,,146.274,,,188.5609,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,141.627,148.7468,8/12/2013
13,13,,,,,,,,,,,,,,,,,146.274,,,188.5575,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.1086,148.7537,8/12/2013
14,14,,,,,,,,,,,,,,,,,146.274,,,188.5356,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.5817,148.9231,8/12/2013
15,15,,,,,,,,,,,,,,,,,146.274,,,188.5008,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.628,148.5362,8/12/2013
16,16,,,,,,,,,,,,,,,,,146.274,,,188.5127,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,142.5319,151.321,8/12/2013
17,17,,,169.8029,176.0901,,,153.1744,,157.8289,164.2211,235.463,235.463,,,,154.35,146.274,,,188.4512,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.627,148.1613,8/12/2013
18,18,,,161.6158,165.8149,,,152.0951,,158.1884,154.5657,,,,,,154.35,146.274,,,188.447,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,141.6695,148.4295,8/12/2013
19,19,,,167.7,,,,152.0991,161.5885,158.1794,154.4333,,,,,,154.35,146.274,,,188.4156,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,155.194,153.844,,66.857,66.857,142.3251,148.4789,8/12/2013
20,20,,,,,,,152.108,155.155,157.8563,157.6021,,,,,,154.35,146.274,,,188.4109,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,142.6249,148.4789,8/12/2013
21,21,,,,,,,153.3048,161.7709,,,,,,,,,146.274,,,188.4227,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,153.844,,66.857,66.857,142.6098,150.3014,8/12/2013
22,22,,,,,,,,,,,,,,,,,146.274,,,188.4163,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,143.4099,159.7177,8/12/2013
23,23,,,,,,,,,,,,,,,,,,,,188.4737,,,126.54,126.54,50,33.8242,,133.25,,146.27,,65.006,65.006,,,,,,,66.857,66.857,143.47,,8/12/2013
0,0,,,,,,,,,,,,,,,,,,,,189.8182,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,144.1368,,9/12/2013
1,1,,,,,,,,,,,,,,,,,,,,189.8208,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,144.2456,,9/12/2013
2,2,,,,,,,,,,,,,,,,,,,,189.7973,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,144.0661,,9/12/2013
3,3,,,,,,,,,,,,,,,,,,,,189.7862,,,130.55,130.55,50,33.8242,,135.54,,,,65.006,65.006,,,,,,,66.857,66.857,144.0784,,9/12/2013
4,4,,,,,,,,,,,,,,,,,,,,189.7764,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,143.8536,,9/12/2013
5,5,,,,,,,,,,,,,,,,,,,,189.7905,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,142.5981,,9/12/2013
6,6,,,,,,,,,,,,,,,,,,,,189.779,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,144.5586,,9/12/2013
7,7,,,,,,,,,,,,,,,,,,,,189.7783,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,144.4354,,9/12/2013
8,8,,,,,,,,,,,,,,,,,,,,189.7926,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,143.9667,,9/12/2013
9,9,,,,,,,,,,,,,,,,,147.244,,,189.7797,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,142.5964,154.9469,9/12/2013
10,10,,,,,,,,,,,,,,,,,147.244,,,189.7729,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,142.594,156.147,9/12/2013
11,11,,,,,,,,175.4871,,,,235.834,,,,,147.244,,,189.7793,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,142.594,150.6475,9/12/2013
12,12,,,,,,,,156.679,,,,235.834,,,,,147.244,,,189.7934,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,142.594,148.7178,9/12/2013
13,13,,,,,,,154.2631,156.3766,,,,235.834,,,,155.316,147.244,,,189.7545,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,154.866,,66.857,66.857,142.594,148.7181,9/12/2013
14,14,,,,,,,153.0795,156.6706,,,,,,,,155.316,,,,189.7377,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,154.866,,66.857,66.857,142.5965,148.7739,9/12/2013
15,15,,,,,,,153.0992,164.0092,,,235.834,235.834,,,,155.316,147.244,,,189.729,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.7021,149.3926,9/12/2013
16,16,,,,,,,153.1159,156.8429,,,,,,,,155.316,147.244,,,189.7215,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,154.866,,66.857,66.857,142.772,149.6901,9/12/2013
17,17,,174.1571,177.5847,,,,153.1149,156.4374,158.778,163.5239,235.834,235.834,,,,155.316,147.244,,,189.6974,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,143.0745,149.144,9/12/2013
18,18,,163.0518,164.1157,,,,153.1102,155.9706,159.1721,155.5159,,,,,,155.316,147.244,,,189.7761,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,149.1412,9/12/2013
19,19,,167.1607,169.563,,,,153.1167,156.0274,159.1655,155.5231,,,,,,155.316,147.244,,,189.7959,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,148.907,9/12/2013
20,20,,,,,,,153.1346,158.9854,158.8008,158.5915,,,,,,155.316,147.244,,,189.8348,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,150.2742,9/12/2013
21,21,,,,,,,153.1339,176.117,,,,,,,,155.316,147.244,,,189.8923,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,154.866,,66.857,66.857,142.847,149.1919,9/12/2013
22,22,,,,,,,154.1243,,,,,,,,,155.316,147.244,,,189.9017,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,154.866,,66.857,66.857,143.4541,149.8641,9/12/2013
23,23,,,,,,,157.9782,,,,,,,,,,147.244,,,189.9147,,,130.55,130.55,50,33.8242,,135.54,,153.47,,65.006,65.006,,,,,,,66.857,66.857,142.594,152.0076,9/12/2013
0,0,,,,,,,,,,,,,,,,,147.244,,,189.9625,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,,,,66.857,66.857,143.1477,152.2186,10/12/2013
1,1,,,,,,,,,,,,,,,,,147.244,,,189.9888,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,,,,66.857,66.857,143.4962,152.6576,10/12/2013
2,2,,,,,,,,,,,,,,,,,147.244,,,189.9756,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,,,,66.857,66.857,142.9102,152.4515,10/12/2013
3,3,,,,,,,,,,,,,,,,,147.244,,,189.9891,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,,,,66.857,66.857,142.9762,151.4454,10/12/2013
4,4,,,,,,,155.3658,,,,,,,,,155.316,147.244,,,189.9988,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,,154.866,,66.857,66.857,142.594,149.9375,10/12/2013
5,5,,,,,,,153.1277,,,,,,,,,155.316,147.244,,,189.9017,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,,154.866,,66.857,66.857,142.7832,150.178,10/12/2013
6,6,,,,,,,153.1231,,,,,,,,,155.316,147.244,,,189.8872,,,129.55,129.55,50,33.8242,,132.43,,,,65.006,65.006,,,,,154.866,,66.857,66.857,143.508,149.9844,10/12/2013
7,7,,,,,,,153.9742,,,,,,,,,155.316,147.244,,,189.8984,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,,154.866,,66.857,66.857,142.6849,148.7613,10/12/2013
8,8,,,,,,,154.5699,174.1079,,160.852,,,,,,155.316,147.244,,,189.8844,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,148.8144,10/12/2013
9,9,,,,,,,154.9086,156.1313,,155.8747,,,,,,155.316,147.244,,,189.9078,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,149.9638,10/12/2013
10,10,,,,,,,154.2022,156.6915,,155.4529,,,,,,155.316,147.244,,,189.8956,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,149.3798,10/12/2013
11,11,,177.9087,,,,,154.7981,155.8447,158.9701,155.4306,,235.834,,,,155.316,147.244,,,189.9053,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,148.3748,10/12/2013
12,12,,164.8351,,,,,154.886,156.1504,159.1875,155.4169,,,,,,155.316,147.244,,,189.932,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,149.541,10/12/2013
13,13,,162.8188,167.1901,,,,154.9106,157.471,159.1979,155.4444,,,,,,155.316,147.244,,,189.9605,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,149.3087,10/12/2013
14,14,,162.8108,162.5531,,,,154.4187,158.0436,159.2725,155.0272,,,,,,155.316,147.244,,,189.9935,,,129.55,129.55,50,33.8242,,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,148.9378,10/12/2013
15,15,,162.7434,162.735,,,,153.9483,157.6187,159.3061,154.7261,,,,,,155.316,147.244,,,190.0172,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,149.4804,10/12/2013
16,16,,165.7641,169.6435,,,,153.889,157.7876,159.2083,154.5908,,,,,,155.316,147.244,,,189.9945,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.594,149.7428,10/12/2013
17,17,,168.3538,168.3902,,,,153.8801,156.8323,159.1909,154.5811,,,,,,155.316,147.244,,,189.9896,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.6468,149.8716,10/12/2013
18,18,,164.3913,164.4358,,,,153.874,156.3451,159.3006,154.5469,,,,,,155.316,147.244,,,189.9431,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,143.6198,149.9201,10/12/2013
19,19,,,,,,,153.6705,158.0667,158.9261,154.5499,,,,,,155.316,147.244,,,189.9626,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,156.225,154.866,,66.857,66.857,142.7543,149.2237,10/12/2013
20,20,,,,,,,153.8906,165.5881,158.8683,159.3411,,,,,,155.316,147.244,,,189.9868,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,,154.866,,66.857,66.857,143.1673,149.8407,10/12/2013
21,21,,,,,,,153.2479,,158.8231,168.286,,,,,,155.316,147.244,,,189.8711,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,,154.866,,66.857,66.857,142.8827,148.4828,10/12/2013
22,22,,,,,,,157.1211,,,168.286,,,,,,,147.244,,,189.8589,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,,,,66.857,66.857,143.6375,150.0426,10/12/2013
23,23,,,,,,,,,,168.286,,,,,,,147.244,,,189.7542,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,,,,66.857,66.857,143.2955,154.7409,10/12/2013
0,0,,,,,,,,,,168.286,,,,,,,,,,189.7481,,,129.55,129.55,50,33.8242,132.43,132.43,,146.24,,65.006,65.006,,,,,,,66.857,66.857,143.5319,,11/12/2013
1,1,,,,,,,,,,168.286,,,,,,,,,,189.7168,,,129.55,129.55,50,33.8242,132.43,132.43,,,,65.006,65.006,,,,,,,66.857,66.857,144.074,,11/12/2013
2,2,,,,,,,,,,168.286,,,,,,,,,,189.6905,,,129.55,129.55,50,33.8242,132.43,132.43,,,,65.006,65.006,,,,,,,66.857,66.857,144.3235,,11/12/2013
3,3,,,,,,,,,,168.286,,,,,,,,,,189.7588,,,129.55,129.55,50,33.8242,132.43,132.43,,,,65.006,65.006,,,,,,,66.857,66.857,144.2638,,11/12/2013
