,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,EEC,TPC,Date
22,22,,,,,,147.441,153.9611,,,,,,,,148.455,140.632,,181.3123,191.3446,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.8864,11/7/2012
23,23,,,,,,147.5792,,,,,,,,,,140.632,,181.3123,191.4541,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.8906,11/7/2012
0,0,,,,,,150.0291,,,,,,,,,,140.632,,181.2939,191.5387,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.9033,12/7/2012
1,1,,,,,,,,,,,,,,,,140.632,,181.2495,191.407,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.8958,141.9033,12/7/2012
2,2,,,,,,,,,,,,,,,,140.632,,181.2302,191.304,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,136.0387,141.9033,12/7/2012
3,3,,,,,,,,,,,,,,,,140.632,,181.2302,191.1637,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,136.7286,141.8994,12/7/2012
4,4,,,,,,,,,,,,,,,,140.632,,181.2302,191.2259,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,136.7685,141.8864,12/7/2012
5,5,,,,,,,,,,,,,,,,140.632,,181.2481,191.419,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,136.7481,141.8864,12/7/2012
6,6,,,,,,148.2494,,,,,,,,,,140.632,,181.2302,191.4097,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,136.1966,141.8864,12/7/2012
7,7,,,,,,146.9905,,,,,,,,,148.455,140.632,,181.2385,191.2532,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.8841,12/7/2012
8,8,,,,,,147.9167,159.4431,,153.1531,,,,,,148.455,140.632,,181.2037,191.2131,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.7925,12/7/2012
9,9,,,,,,147.9588,147.9406,149.6414,149.1207,,,,,,148.455,140.632,,181.2722,191.2536,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.844,12/7/2012
10,10,159.5546,,,,,148.2109,147.9947,149.1648,149.1153,,,,,,148.455,140.632,,181.2253,191.1661,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.8242,141.844,12/7/2012
11,11,155.9477,160.5409,,,,148.2045,148.0719,149.1422,149.0927,,,,,,148.455,140.632,,181.2923,191.3666,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.5319,12/7/2012
12,12,155.87,155.2953,,,,148.2981,148.195,149.2455,149.119,,,,,,148.455,140.632,,181.5282,191.3411,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.6785,12/7/2012
13,13,156.7037,155.4669,,,,148.1929,148.0801,149.1769,149.486,,,,,,148.455,140.632,,181.5594,191.3131,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,136.1503,142.3605,12/7/2012
14,14,156.0719,168.3613,,,,148.3041,148.3355,148.9127,149.5754,,,,,,148.455,140.632,,181.5594,191.2845,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.819,142.1651,12/7/2012
15,15,156.0158,,,,,147.0232,148.1481,148.8408,149.2692,,,,,,148.455,140.632,,181.5594,191.2969,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.6951,12/7/2012
16,16,163.3656,,,,,146.3943,147.8526,149.7007,148.8138,,,,,,148.455,140.632,,181.5758,191.5776,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.8206,141.8274,12/7/2012
17,17,,,,,,146.3815,147.8763,,149.0774,,,,,,148.455,140.632,,181.5876,191.3716,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.8177,141.8274,12/7/2012
18,18,,,158.39,,,146.3956,147.8287,149.5976,148.7945,,,,,,148.455,140.632,,181.5664,191.296,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.8274,12/7/2012
19,19,,,155.7129,,,146.3971,147.7992,149.5181,148.965,,,,,,148.455,140.632,,181.3745,191.1305,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.8274,12/7/2012
20,20,,,163.0798,,,146.4546,147.758,149.6133,148.5976,,,,,,148.455,140.632,,181.3745,191.0007,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.8274,12/7/2012
21,21,,,,,,146.4639,147.772,,151.0442,,,,,,148.455,140.632,,181.3745,190.9923,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.8274,12/7/2012
22,22,,,,,,146.4254,149.5841,,,,,,,,148.455,140.632,,181.3745,190.8884,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.8274,12/7/2012
23,23,,,,,,147.1925,163.875,,,,,,,,,140.632,,181.1581,191.0567,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.831,12/7/2012
0,0,,,,,,,,,,,,,,,,140.632,,181.089,190.9514,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.8441,13/7/2012
1,1,,,,,,,,,,,,,,,,140.632,,181.1491,191.0085,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.8441,13/7/2012
2,2,,,,,,,,,,,,,,,,140.632,,181.1481,190.9479,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.9009,141.8411,13/7/2012
3,3,,,,,,,,,,,,,,,,140.632,,181.1481,190.9679,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.8181,141.8275,13/7/2012
4,4,,,,,,,,,,,,,,,,140.632,,181.244,190.9185,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.8275,13/7/2012
5,5,,,,,,,,,,,,,,,,140.632,,181.1287,190.9227,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.8275,13/7/2012
6,6,,,,,,148.3457,,,,,,,,,148.455,140.632,,181.1576,190.8617,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.8275,13/7/2012
7,7,,,,,,146.4008,,,160.6601,,,,,,148.455,140.632,,181.1888,190.9108,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.8288,13/7/2012
8,8,,,,,,147.1434,157.225,,150.2185,,,,,,148.455,140.632,,180.9885,190.6364,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,,,65.6,65.6,135.817,141.8082,13/7/2012
9,9,,,,,,146.9374,149.8463,149.6249,148.6198,,,,,,148.455,140.632,,180.9217,190.9499,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,,,65.6,65.6,135.817,141.8476,13/7/2012
10,10,,,158.7543,,,146.5304,149.6947,149.9111,148.6263,,,,,,148.455,140.632,,181.0121,191.0472,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,,,65.6,65.6,135.817,141.8476,13/7/2012
11,11,159.3546,,155.4011,,,146.8429,148.8286,149.8308,148.6235,,,,,,148.455,140.632,,181.2018,191.2577,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.8293,13/7/2012
12,12,162.4765,,161.4447,,,146.5852,149.5808,149.5165,148.3025,,,,,,148.455,140.632,,181.3418,191.3795,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,142.7291,13/7/2012
13,13,164.7539,,155.6256,,,146.6147,150.4746,149.5286,148.6676,,,,,,148.455,140.632,,181.4604,191.138,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.6584,13/7/2012
14,14,155.7217,,156.7266,,,146.6407,150.0239,149.4826,148.4918,,,,,,148.455,140.632,,181.5801,191.1019,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.9701,13/7/2012
15,15,157.8131,,157.42,,,146.631,149.4408,149.5372,148.1906,,,,,,148.455,140.632,,181.5791,191.0562,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.977,13/7/2012
16,16,,,166.3563,,,146.5292,147.8301,149.6057,148.1809,,,,,,148.455,140.632,,181.5379,191.1496,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,142.5404,13/7/2012
17,17,,,,,,146.5076,147.8187,,148.1654,,,,,,148.455,140.632,,181.5395,190.9771,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,142.8736,13/7/2012
18,18,,,158.4317,,,146.5124,147.8097,149.6066,148.1429,,,,,,148.455,140.632,,181.5388,191.0404,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,136.0588,142.1789,13/7/2012
19,19,160.7129,,155.7732,,,146.4944,147.7811,149.4463,148.144,,,,,,148.455,140.632,,181.2509,191.046,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,142.3749,13/7/2012
20,20,155.8263,,155.7467,,,146.4918,147.7642,149.8487,148.1613,,,,,,148.455,140.632,,181.2567,190.986,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,142.1455,13/7/2012
21,21,161.1748,,159.0485,,,146.505,147.7907,149.9293,148.1483,,,,,,148.455,140.632,,181.0344,191.368,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,142.83,13/7/2012
22,22,,,,,,146.4943,147.7747,,148.1402,,,,,,148.455,140.632,,181.1451,191.0363,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.9795,142.9619,13/7/2012
23,23,,,,,,146.4922,153.3917,,153.4985,,,,,,,,,181.0597,190.9002,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.8962,142.6533,13/7/2012
0,0,,,,,,147.7259,,,,,,,,,,,,181.1369,190.9032,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.9152,142.0488,14/7/2012
1,1,,,,,,,,,,,,,,,,,,181.0868,190.8913,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.9146,142.1506,14/7/2012
2,2,,,,,,,,,,,,,,,,,,181.0245,190.985,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.8873,141.8093,14/7/2012
3,3,,,,,,,,,,,,,,,,,,181.0245,190.9742,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.8825,141.8032,14/7/2012
4,4,,,,,,,,,,,,,,,,,,181.0245,191.0828,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.8931,141.7918,14/7/2012
5,5,,,,,,,,,,,,,,,,140.632,,181.1617,190.8366,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,136.0082,141.7918,14/7/2012
6,6,,,,,,,,,,,,,,,,140.632,,181.2823,190.8062,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.7247,14/7/2012
7,7,,,,,,148.0918,,,,,,,,,,140.632,,181.2084,191.0199,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.8171,141.8064,14/7/2012
8,8,,,,,,146.3421,152.0696,,,,,,,,,140.632,,181.0652,191.0123,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.8178,141.7175,14/7/2012
9,9,,,,,,146.4599,147.7996,,156.4131,,,,,,,140.632,,181.12,190.9737,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.7175,14/7/2012
10,10,,,,,,146.4904,147.8177,,148.0551,,,,,,,140.632,,181.0356,191.0545,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.7175,14/7/2012
11,11,,,,,,146.4854,147.804,,148.5995,,,,,,148.455,140.632,,181.2203,191.0002,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.7175,14/7/2012
12,12,,,,,,146.4999,147.852,,148.3437,,,,,,148.455,140.632,,181.3745,191.1416,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.8174,141.7175,14/7/2012
13,13,,,,,,146.4824,147.8433,,148.6931,,,,,,148.455,140.632,,181.3745,191.1191,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.8174,141.7175,14/7/2012
14,14,,,,,,146.533,147.7979,,148.7421,,,,,,148.455,140.632,,181.3745,191.1121,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.7175,14/7/2012
15,15,,,,,,146.5303,147.7004,,148.7589,,,,,,148.455,140.632,,181.3747,191.271,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.7175,14/7/2012
16,16,,,,,,146.5358,147.6443,,148.4584,,,,,,,140.632,,181.3107,191.1267,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,141.7175,14/7/2012
17,17,,,,,,146.5351,147.5854,,148.7946,,,,,,148.455,140.632,,181.333,191.0563,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.8171,141.7175,14/7/2012
18,18,166.53,,158.6385,,,146.5031,147.7848,149.731,148.7989,,213.225,,,,148.455,140.632,,181.333,191.1091,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.817,141.7391,14/7/2012
19,19,155.8524,157.2076,155.7513,159.4701,,146.5025,147.6394,149.9697,148.7952,,,,,,148.455,140.632,,181.3809,191.0172,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.8803,141.8226,14/7/2012
20,20,158.3149,158.5557,156.9025,168.6046,,146.5034,147.6856,149.9188,148.8062,,,,,,148.455,140.632,,181.3167,191.028,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,136.1569,142.8245,14/7/2012
21,21,,,167.7471,,,146.4964,147.9961,149.781,150.1459,,,,,,148.455,140.632,,181.3537,191.0056,,50,,146.5,146.5,146.5,146.5,,63.371,,,,148.717,147.426,,65.6,65.6,135.9071,142.722,14/7/2012
22,22,,,,,,146.4931,147.9889,,158.9379,,,,,,148.455,140.632,,181.3537,190.9298,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.935,142.0008,14/7/2012
23,23,,,,,,146.5089,152.7384,,,,,,,,148.455,,,181.3537,190.9752,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.837,141.9234,14/7/2012
0,0,,,,,,148.045,172.4366,,,,,,,,,140.632,,181.3537,191.0558,,50,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.8686,141.5351,15/7/2012
1,1,,,,,,,,,,,,,,,,140.632,,181.3348,191.0639,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.7788,15/7/2012
2,2,,,,,,,,,,,,,,,,140.632,,181.3056,191.1615,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.9618,15/7/2012
3,3,,,,,,,,,,,,,,,,140.632,,181.3018,191.1878,,50,,146.5,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.8815,141.9618,15/7/2012
4,4,,,,,,,,,,,,,,,,140.632,,181.0652,191.1167,,50,,,146.5,,146.5,,63.371,,,,,,,65.6,65.6,135.817,141.9618,15/7/2012
5,5,,,,,,,,,,,,,,,,140.632,,181.0652,191.2059,,50,,,146.5,,146.5,,63.371,,,,,,,65.6,65.6,136.143,141.7982,15/7/2012
6,6,,,,,,148.6381,172.849,,,,,,,,,140.632,,181.0652,191.0848,,50,,146.5,146.5,,146.5,,63.371,,,,,147.426,,65.6,65.6,135.9162,141.4613,15/7/2012
7,7,,,,,,147.6337,151.7037,,,,,,,,148.455,,,181.0471,191.1225,,,,146.5,146.5,,146.5,,63.371,,,,,147.426,,65.6,65.6,135.8292,141.8483,15/7/2012
8,8,,,,,,148.1737,148.5377,,,,,,,,148.455,,,181.0668,191.0463,,,,146.5,146.5,,,,63.371,,,,,147.426,,65.6,65.6,135.835,141.9943,15/7/2012
9,9,,,,,,147.1941,147.6049,,,,,,,,148.455,,,180.992,191.1056,,,,146.5,146.5,,,,63.371,,,,,147.426,,65.6,65.6,135.8518,141.875,15/7/2012
10,10,,,,,,146.4108,147.5322,,,,,,,,148.455,,,180.9608,191.0597,,,,146.5,146.5,,,,63.371,,,,,147.426,,65.6,65.6,135.8804,141.7357,15/7/2012
11,11,,,,,,146.425,147.4681,,,,,,,,148.455,,,180.9831,191.0939,,,,146.5,146.5,146.5,,,63.371,,,,148.717,147.426,,65.6,65.6,135.8415,141.413,15/7/2012
12,12,,,,,,146.4469,147.3512,,,,,,,,148.455,,,181.1616,191.2245,,,,146.5,146.5,146.5,,,63.371,,,,148.717,147.426,,65.6,65.6,135.821,141.756,15/7/2012
13,13,,,,,,146.4695,147.354,,,,,,,,148.455,,,181.2509,191.1092,,,,146.5,146.5,146.5,,,63.371,,,,,147.426,,65.6,65.6,135.8302,142.2231,15/7/2012
14,14,,,,,,146.5041,147.3629,,,,,,,,148.455,140.632,,181.2509,191.1058,,,,146.5,146.5,146.5,,,63.371,,,,,147.426,,65.6,65.6,135.834,142.3015,15/7/2012
15,15,,,,,,146.5342,151.2994,,,,,,,,,140.632,,181.1777,191.1486,,,,146.5,146.5,146.5,,,63.371,,,,,147.426,,65.6,65.6,135.817,142.688,15/7/2012
16,16,,,,,,146.5449,171.7595,,,,,,,,,140.632,,181.1383,191.131,,,,146.5,146.5,146.5,,,63.371,,,,,147.426,,65.6,65.6,135.817,141.9043,15/7/2012
17,17,,,,,,146.545,171.7702,,,,,,,,,140.632,,181.1436,191.2478,,,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.817,142.4476,15/7/2012
18,18,,,,,,146.5326,151.0205,149.4695,153.2144,,,,,,148.455,140.632,,180.9006,191.161,,,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,142.05,15/7/2012
19,19,,,,,,146.4777,147.3268,149.4655,148.6912,,,,,,148.455,140.632,,180.9724,191.1774,,,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,136.1177,142.3725,15/7/2012
20,20,,,,,,146.4857,147.3491,149.5795,149.0631,,,,,,148.455,140.632,,181.1688,191.2898,,,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,142.5956,15/7/2012
21,21,,,,,,146.4938,147.3559,,156.7934,,,,,,148.455,140.632,,181.1688,191.3305,,,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,142.1094,15/7/2012
22,22,,,,,,146.5007,151.6183,,,,,,,,,140.632,,181.1688,191.3921,,,,146.5,146.5,146.5,146.5,,63.371,,,,,147.426,,65.6,65.6,135.817,142.2605,15/7/2012
23,23,,,,,,149.0267,171.7951,,,,,,,,,140.632,,181.1688,191.263,,,,146.5,146.5,146.5,146.5,,63.371,,,,,,,65.6,65.6,135.8171,141.7274,15/7/2012
0,0,,,,,,,174.8595,,,,,,,,,143.175,,184.5105,194.4753,,,,138.351,138.351,150.985,,,63.371,,,,,150.104,,65.6,65.6,138.3509,144.5577,16/7/2012
1,1,,,,,,,174.8508,,,,,,,,,143.175,,184.5752,194.4526,,,,138.351,138.351,150.985,,,63.371,,,,,150.104,,65.6,65.6,138.3509,145.7412,16/7/2012
2,2,,,,,,,174.8508,,,,,,,,,143.175,,184.5166,194.5128,,,,138.351,138.351,150.985,,,63.371,,,,,150.104,,65.6,65.6,138.5228,145.0054,16/7/2012
3,3,,,,,,153.885,174.8508,,,,,,,,,143.175,,184.1985,194.4536,,,,138.351,138.351,150.985,,,63.371,,,,,150.104,,65.6,65.6,138.5484,144.4354,16/7/2012
4,4,,,,,,150.0961,174.8508,,,,,,,,,143.175,,184.3745,194.5593,,,,138.351,138.351,150.985,,,63.371,,,,,150.104,,65.6,65.6,138.7684,144.7251,16/7/2012
5,5,,,,,,149.6268,174.8508,,,,,,,,150.985,143.175,,184.4472,194.4582,,,,138.351,138.351,150.985,150.985,,63.371,,,,,150.104,,65.6,65.6,138.3803,145.9333,16/7/2012
6,6,,,,,,149.7146,174.8508,,,,,,,,150.985,143.175,,184.4472,194.5773,,,,138.351,138.351,150.985,,,63.371,,,,,150.104,,65.6,65.6,138.4412,145.6349,16/7/2012
7,7,,,,,,150.2184,174.8508,,160.9823,,,,,,150.985,143.175,,184.4506,194.5498,,,,138.351,138.351,150.985,150.985,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.3667,16/7/2012
8,8,,,,,,151.3357,159.005,152.0022,150.9275,,,,,,150.985,143.175,,184.4261,194.5326,,,,138.351,138.351,150.985,150.985,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.1554,16/7/2012
9,9,,,160.9318,,,149.7428,150.464,152.0553,150.9245,,,,,,150.985,143.175,,184.5436,194.4582,,,,138.351,138.351,150.985,150.985,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.1982,16/7/2012
10,10,167.855,162.0301,158.4556,,,149.5284,150.4855,152.0157,151.1412,,,,,,150.985,143.175,,184.5619,194.5195,,,,138.351,138.351,150.985,150.985,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,143.9671,16/7/2012
11,11,159.6024,158.4659,158.479,,,149.6123,150.5528,152.0416,151.268,,,,,,150.985,143.175,,184.6858,194.5908,,,,138.351,138.351,150.985,150.985,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.3371,16/7/2012
12,12,159.5751,158.4659,158.672,,,149.7207,150.5748,152.004,151.2402,,,,,,150.985,143.175,,184.5731,194.5573,,,,138.351,138.351,150.985,150.985,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,145.3246,16/7/2012
13,13,160.5564,158.4659,159.353,169.8158,,149.7711,150.5989,152.0102,151.2745,,,,,,150.985,143.175,,184.7959,194.6349,,,,146.81,146.81,146.81,146.81,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.2773,16/7/2012
14,14,159.8423,158.4659,160.0739,159.6025,,149.8792,150.6999,152.0445,151.3068,,,,,,150.985,143.175,,184.7391,194.6059,,,,146.81,146.81,146.81,146.81,,63.371,,,,151.42,150.104,,65.6,65.6,138.3513,144.1057,16/7/2012
15,15,159.5248,158.4659,162.3635,159.6148,,149.9162,150.7341,152.0048,151.3098,,,,,,150.985,143.175,,184.8248,194.6261,,,,146.81,146.81,146.81,146.81,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.2825,16/7/2012
16,16,159.8206,158.4659,,162.6086,,150.3156,150.6616,152.2912,151.286,,,,,,150.985,143.175,,184.1676,194.6117,,,,146.81,146.81,146.81,146.81,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.5736,16/7/2012
17,17,170.0577,158.4659,,,,150.5062,150.4436,152.1031,151.3143,,,,,,150.985,143.175,,184.4901,194.6601,,,,146.81,146.81,146.81,146.81,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.7254,16/7/2012
18,18,162.0319,157.732,165.1412,161.0031,,149.917,150.4295,152.1458,151.3011,,,,,,150.985,143.175,,184.552,194.6463,,,,146.81,146.81,146.81,146.81,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.5272,16/7/2012
19,19,159.5788,157.732,159.4787,159.344,,149.9303,150.3969,152.003,151.2918,,,,,,150.985,143.175,,184.552,194.6541,,,,146.81,146.81,146.81,146.81,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.2965,16/7/2012
20,20,161.1902,159.4193,162.0478,161.6848,,149.9449,150.3916,151.9995,150.9235,,,,,,150.985,143.175,,184.552,194.6521,,,,146.81,146.81,146.81,146.81,,63.371,,,,151.42,150.104,,65.6,65.6,138.5983,145.2095,16/7/2012
21,21,,172.1711,,,,149.9372,167.6467,152.1614,151.1414,,,,,,150.985,143.175,,184.552,194.519,,,,146.81,146.81,146.81,146.81,,63.371,,,,,150.104,,65.6,65.6,138.7158,144.1841,16/7/2012
22,22,,,,,,149.8657,174.782,,151.264,,,,,,150.985,143.175,,184.552,194.4568,,,,146.81,146.81,146.81,146.81,,63.371,,,,,150.104,,65.6,65.6,138.5546,144.0742,16/7/2012
23,23,,,,,,149.8617,174.7567,,151.2538,,,,,,150.985,,,184.2883,194.4707,,,,146.81,146.81,146.81,146.81,,63.371,,,,,150.104,,65.6,65.6,138.3992,145.5256,16/7/2012
0,0,,,,,,149.8488,174.7241,,151.2525,,,,,,150.985,,,184.4338,194.5463,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.3912,146.1792,17/7/2012
1,1,,,,,,149.8609,174.7436,,151.2573,,,,,,,,,184.5405,194.7468,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3884,145.2963,17/7/2012
2,2,,,,,,149.8495,174.734,,151.2558,,,,,,,,,184.5181,194.6608,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.4052,144.3747,17/7/2012
3,3,,,,,,149.8208,174.7507,,151.2238,,,,,,,,,184.552,194.4588,,,,149.5,149.5,,,,63.371,,,,,150.104,,65.6,65.6,138.4004,145.6071,17/7/2012
4,4,,,,,,149.7538,174.7232,,151.2336,,,,,,,,,184.552,194.4307,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.4069,144.1735,17/7/2012
5,5,,,,,,149.7067,174.7342,,151.2222,,,,,,,143.175,,184.3321,194.3445,,,,149.5,149.5,151.4,151.4,,63.371,,,,,150.104,,65.6,65.6,138.5488,144.1658,17/7/2012
6,6,,,,,,149.7382,174.7342,,151.2301,,,,,,,143.175,,184.2588,194.2519,,,,149.5,149.5,151.4,,,63.371,,,,,150.104,,65.6,65.6,138.3509,145.0327,17/7/2012
7,7,,,,,,149.7643,174.7381,,151.2376,,,,,,150.985,143.175,,184.3014,194.3733,,,,149.5,149.5,151.4,,,63.371,,,,151.42,150.104,,65.6,65.6,138.3509,144.334,17/7/2012
8,8,,,,,,149.7723,175.1877,152.3622,151.2651,,,,,,150.985,143.175,,184.3233,194.4118,,,,149.5,149.5,151.4,151.4,,63.371,,,,151.42,150.104,,65.6,65.6,138.3519,144.0275,17/7/2012
