,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PCHN,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
2,12.6,17.701,10.5,12.425,5/10/2012,332.63,43.586,0,0,02,-16.114,0,0,4.988,0,0,0,0,0,0,0,0,0,10.108,23.974,18.853,30.728,0,0,38.797,0,0,0,0,3,3,0,21.1,6.15,25.968,25.189,8.386,41.435
3,4.1,18.801,9.8,19.834,5/10/2012,328.197,44.104,0,0,03,-9.156,0,0,5.828,0,0,0,0,0,0,0,0,0,10.203,0,18.966,30.561,0,0,38.707,0,0,0,0,5.2,5.2,0,21.3,6.3,25.189,25.105,0.696,38.739
4,23.401,22.201,12.5,22.846,5/10/2012,332.99,49.21,0,0,04,-24.903,0,0,7.772,0,0,0,0,0,0,0,0,0,10.086,0,18.821,30.421,0,0,38.237,0,0,0,0,5.2,5.2,0,21.2,6.3,25.189,25.411,13.092,43.986
5,16.401,21.501,12.9,36.049,5/10/2012,357.688,49.654,0,0,05,-18.189,0,0,12.552,0,0,0,0,0,0,0,3.015,0,10.21,0,18.982,30.561,0,0,38.097,0,0,0,0,5.2,5.2,0,20.7,6.23,25.189,25.077,8.496,43.279
6,10.6,17.901,11,36.1,5/10/2012,379.296,49.506,0,0,06,-42.116,0,0,9.768,0,0,0,0,0,0,0,1.44,0,9.932,0,18.853,30.616,0,0,37.667,0,0,0,0,5.2,5.2,0,21.2,5.8,25.189,25.105,8.386,45.689
7,2.4,14.8,10,36.186,5/10/2012,389.441,50.764,0,0,07,-7.447,0,0,4.096,18.786,0,0,0,0,0,0,0,0,10.254,24.239,18.482,30.95,0,0,36.738,0,0,0,0,5.2,5.2,0,21.1,5.8,25.105,25.384,1.886,43.196
8,4.7,6.5,6.5,36.135,5/10/2012,429.864,47.582,0,0,08,-11.841,0,0,15.284,17.295,0,0,0,18.291,18.494,0,3.345,0,9.925,23.679,17.483,30.477,0,0,37.868,0,0,0,0,5.2,5.2,0,21.1,5.77,24.688,25.94,1.593,47.56
9,0.9,4.9,4.4,36.182,5/10/2012,475.643,47.878,0,0,09,-3.784,0,0,7.457,14.329,0,0,15.163,18.474,18.653,16.871,18.397,17.383,10.034,20.998,17.451,32.286,0,0,38.378,0,0,0,0,5.2,5.2,0,21,5.76,25.606,25.411,2.692,48.04
10,-4,8,7,36.201,5/10/2012,500.26,49.284,0,3.8,10,5.005,0,0,12.604,15.764,0,0,16.352,18.39,18.775,16.919,18.628,17.383,8.907,20.969,16.581,30.672,0,0,37.138,0,0,0,0,5.2,5.2,0,21,5.59,35.57,25.69,-1.813,47.835
11,6.3,8.4,8.2,33.411,5/10/2012,519.911,48.914,0,2.5,11,-8.667,0,0,6.511,18.417,18.758,0,18.963,18.445,18.506,16.358,18.421,17.383,8.921,22.353,16.388,30.227,0,0,38.007,0,0,0,0,5.2,5.2,0,21,5.59,48.04,25.551,7.892,45.772
12,-.1,11.1,8.1,33.419,5/10/2012,517.629,49.432,0,3.8,12,-3.784,0,0,12.237,7.629,7.028,0,16.12,18.278,18.555,16.443,18.372,17.383,10.042,22.618,17.21,30.227,0,0,38.477,0,0,0,0,5.2,5.2,0,21,5.59,47.733,25.495,-1.41,45.647
13,10.2,20.001,15.1,36.463,5/10/2012,505.441,49.136,0,3.8,13,-11.597,0,0,15.126,10.186,0,0,0,18.249,18.628,16.272,18.226,17.285,10.049,23.679,16.694,28.39,0,0,37.977,0,0,0,0,5.2,5.2,0,21,5.5,40.469,25.495,-1.3,44.609
14,10.6,31.201,18.301,36.111,5/10/2012,513.371,48.914,0,0,14,0,0,0,24.896,20.139,0,0,3.965,16.919,18.433,16.309,18.433,17.285,9.785,23.502,16.694,27.471,0,0,32.318,0,0,0,0,5.2,5.2,0,20,5.36,25.05,25.439,-9.503,47.543
15,10.6,21.301,18.301,40.615,5/10/2012,503.568,49.21,0,0,15,3.174,0,0,27.995,18.061,0,0,0,18.641,17.359,16.248,17.322,16.309,8.423,23.826,17.999,26.274,0,0,36.977,0,0,0,0,5.2,5.2,0,21.1,5.44,25.411,25.3,-8.606,46.224
16,6,26.201,18.501,40.694,5/10/2012,495.238,49.062,0,0,16,-2.564,0,0,21.482,18.909,0,0,0,18.502,18.592,14.917,18.592,0,8.643,24.121,17.709,27.36,0,0,37.747,0,0,0,0,5.2,5.2,0,20.9,5.44,25.05,25.551,-7.215,43.086
17,10.5,16.801,14.6,40.663,5/10/2012,467.078,48.47,0,0,17,-12.329,0,0,18.541,13.303,0,0,0,18.46,18.567,0,18.47,0,11.228,25.535,17.709,27.081,0,0,38.007,0,0,0,0,5.2,5.2,0,21.1,5.67,25.523,25.523,0.385,49.983
18,18.001,17.001,12.9,40.73,5/10/2012,549.042,48.692,0,0,18,-29.054,0,0,22.848,13.618,0,20.563,19.647,18.264,18.543,16.321,18.494,18.262,11.543,25.329,18.853,27.36,0,0,38.227,0,0,0,0,5.2,5.2,0,21.1,5.84,25.356,25.606,5.896,48.388
19,5.3,14.4,12.5,39.093,5/10/2012,507.027,49.21,0,3.8,19,23.316,0,0,18.436,7.369,0,21.124,20.673,18.361,18.86,16.712,18.543,17.383,11.822,25.8,19.175,29.197,0,0,38.257,0,0,0,0,5.2,5.2,0,21.1,5.84,25.105,25.578,1.483,48.388
20,21.201,7,3.7,33.62,5/10/2012,509.522,48.618,0,0,20,-8.667,0,0,17.753,18.909,18.17,24.296,23.776,18.319,18.812,16.712,18.543,0,11.631,25.476,19.03,28.946,0,0,36.478,0,0,0,0,5.2,5.2,0,21,5.76,25.217,25.384,3.882,48.388
21,10.5,6.4,5.6,40.336,5/10/2012,479.108,48.618,0,0,21,-27.955,0,0,9.505,8.573,0,0,20.303,18.361,18.592,16.614,18.409,0,11.587,25.594,20.094,28.807,0,0,37.738,0,0,0,0,5.2,5.2,0,21.8,6,25.244,25.467,10.895,48.506
22,19.401,3.9,2.4,40.231,5/10/2012,423.591,47.804,0,0,22,-45.9,0,0,2.153,0,0,0,0,18.291,18.409,8.472,18.226,0,11.521,25.064,19.949,29.03,0,0,37.957,0,0,0,0,5.2,5.2,0,21.7,5.9,25.411,25.384,22.193,47.083
23,10.2,0.8,0,34.539,5/10/2012,381.703,50.838,0,0,23,-27.955,0,0,0.787,0,0,0,0,18.319,18.653,0,0,0,11.543,25.211,19.981,28.807,0,0,37.367,0,0,0,0,5.2,5.2,0,22,6,25.356,25.244,17.689,45.792
0,11,0,0,34.563,6/10/2012,353.501,41.478,0,0,00,0,0,0,0,0,0,0,0,18.614,0,0,0,0,11.858,25.947,20.384,29.475,0,0,37.807,0,0,0,0,5.2,5.2,0,22.6,5.5,25.356,24.994,19.19,43.081
1,4.1,0,0,24.728,6/10/2012,348.127,42.846,0,0,01,0,0,0,2.73,0,0,0,0,18.348,0,0,0,0,11.529,25.181,19.933,28.918,0,0,36.687,0,0,0,0,5.2,5.2,0,22.6,5.5,25.467,25.161,12.085,43.51
2,12.9,0,1.2,26.07,6/10/2012,329.369,48.766,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,11.829,26.006,20.319,29.169,0,0,37.627,0,0,0,0,5.2,5.2,0,22.6,5.5,25.996,25.217,14.686,43.239
3,1.4,0,0,34.145,6/10/2012,335.953,33.744,0,0,03,0,0,0,0,0,0,0,0,0,0,0,0,0,11.624,25.682,20.11,29.308,0,0,38.407,0,0,0,0,5.2,5.2,0,22.6,5.5,25.105,25.272,14.484,45.399
4,4.8,0,0,19.578,6/10/2012,336.831,49.284,0,0,04,0,0,0,2.099,0,0,0,0,0,0,0,0,0,11.668,25.358,20.078,29.392,0,0,37.468,0,0,0,0,5.2,5.2,0,22.6,5.5,25.105,25.05,10.291,47.856
5,5.3,3.4,2.5,34.188,6/10/2012,355.141,49.506,0,0,05,0,0,0,3.413,0,0,0,0,18.725,18.043,0,0,0,11.631,25.505,20.191,0,0,0,37.927,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.578,9.687,36.06
6,0,0,1.6,25.673,6/10/2012,342.638,49.58,0,0,06,0,0,0,3.727,7.684,0,0,0,18.544,18.665,0,0,0,11.668,25.682,20.255,0,0,0,37.898,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.69,3.79,30.813
7,0,9.1,8,25.802,6/10/2012,366.604,50.098,0,0,07,0,0,0,3.937,9.229,0,0,0,18.558,18.934,0,0,0,11.851,25.8,20.11,0,0,0,37.898,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.662,0,34.973
8,0,10.3,5.5,29.932,6/10/2012,404.333,49.58,0,0,08,0,0,0,7.457,22.286,0,0,0,18.432,18.555,0,19.19,0,11.646,25.476,18.982,0,0,0,38.017,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.411,0,38.107
9,0,10.7,9.6,40.709,6/10/2012,441.702,49.58,0,0,09,0,0,0,14.286,21.876,0,0,0,18.306,18.604,16.761,18.47,0,11.419,25.388,19.03,0,0,0,38.118,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.801,0,36.996
10,2,13.5,10.4,40.701,6/10/2012,452.651,50.024,0,0,10,0,0,0,11.134,16.393,0,0,15.887,18.432,18.604,16.492,18.323,0,11.411,25.977,19.03,0,0,0,37.887,0,0,0,0,5.2,5.2,0,22.6,5.5,26.33,25.384,0,38.025
11,2.3,12.2,7.7,40.557,6/10/2012,464.136,49.802,0,0,11,0,0,0,10.766,22.573,0,0,24.405,18.418,18.519,16.028,18.274,5.469,11.25,26.124,17.661,0,0,0,37.707,0,0,0,0,5.2,5.2,0,22.6,5.5,25.634,25.523,0,38.025
12,0,8.5,5.7,40.557,6/10/2012,461.307,50.172,0,0,12,0,0,0,9.032,10.2,5.401,0,20.044,18.445,18.421,16.285,18.555,17.578,11.316,26.713,11.247,0,0,0,37.948,0,0,0,0,5.2,5.2,0,22.6,5.5,25.634,25.523,0,44.136
13,1.3,7.6,6.2,34.093,6/10/2012,443.54,49.284,0,0,13,0,0,0,7.877,10.213,10.842,0,15.108,18.361,18.433,15.955,18.189,17.383,11.104,26.831,12.311,0,0,0,38.397,0,0,0,0,5.2,5.2,0,22.6,5.5,25.634,25.551,0,37.956
14,0,2.8,1.8,40.511,6/10/2012,436.018,49.21,0,0,14,0,0,0,6.301,25.007,0,0,15.313,17.073,18.36,16.175,18.336,0,11.265,26.713,12.424,0,0,0,38.477,0,0,0,0,5.2,5.2,0,22.6,5.5,25.634,25.578,2.985,47.34
15,0,1.1,1.8,40.39,6/10/2012,419.734,49.876,0,0,15,0,0,0,4.515,24.938,0,0,0,18.487,18.384,16.114,18.165,0,9.698,26.89,12.391,0,0,0,37.397,0,0,0,0,5.2,5.2,0,22.6,5.5,25.718,25.439,2.289,48.02
16,0,2.4,2.6,40.339,6/10/2012,410.889,49.136,0,0,16,0,0,0,4.095,13.372,0,0,0,18.403,18.36,16.126,18.189,0,9.72,26.861,14.857,0,0,0,37.457,0,0,0,0,5.2,5.2,0,22.6,5.5,25.718,25.634,1.593,48.02
17,0,1.2,1.5,40.456,6/10/2012,404.699,50.32,0,0,17,0,0,0,1.47,14.657,0,0,0,18.474,18.384,0,18.226,0,11.455,27.155,16.774,0,0,0,37.717,0,0,0,0,5.2,5.2,0,22.6,5.5,25.634,25.745,0,50.521
18,0,2.4,2.8,40.692,6/10/2012,523.679,49.062,0,1.5,18,0,0,0,5.828,23.503,24.46,23.202,22.395,18.095,18.274,16.626,18.055,17.383,11.119,26.743,17.645,0,0,0,37.587,0,0,0,0,5.2,5.2,0,22.6,5.5,28.417,25.829,0,49.049
19,7.4,14.8,12.4,36.361,6/10/2012,541.54,50.616,0,3.8,19,0,0,0,7.405,9.133,11.717,18.184,17.46,18.376,18.641,16.346,18.25,17.578,11.433,27.273,19.208,0,0,0,37.587,0,0,0,0,5.2,5.2,0,22.6,5.5,47.372,45.535,0,49.055
20,10.7,7.2,2.2,36.528,6/10/2012,526.784,50.32,0,0,20,0,0,0,15.126,14.164,14.766,19.401,18.499,18.222,18.458,16.334,18.213,17.285,11.243,26.919,18.998,28.223,0,0,37.487,0,0,0,0,5.2,5.2,0,22.6,5.5,25.523,25.578,7.398,48.237
21,8.2,7.1,4,36.618,6/10/2012,480.39,49.876,0,0,21,0,0,0,9.61,15.053,0,0,15.135,18.432,18.665,16.59,18.445,17.48,11.368,27.037,20.255,25.244,0,0,37.988,0,0,0,0,5.2,5.2,0,22.6,5.5,25.161,24.994,4.395,47.986
22,13.2,5.3,1.4,36.63,6/10/2012,436.748,48.766,0,0,22,0,0,0,6.721,18.813,0,0,0,18.152,18.409,8.643,18.323,0,11.272,26.861,20.158,20.346,0,0,37.768,0,0,0,0,5.2,5.2,0,22.6,5.5,25.189,25.356,14.887,47.954
23,0,1.6,1,33.579,6/10/2012,404.051,49.95,0,0,23,0,0,0,2.678,7.451,0,0,0,18.222,18.519,0,9.705,0,11.353,26.919,20.287,26.135,0,0,37.677,0,0,0,0,5.2,5.2,0,22.6,5.5,25.189,25.439,6.885,47.954
0,7.3,1.6,0.2,24.842,7/10/2012,367.765,49.802,0,0,00,-18.067,0,0,2.415,19.169,0,0,0,18.18,0,0,0,0,11.338,27.096,20.207,24.242,0,0,38.367,0,0,0,0,5.2,5.2,0,21.3,6.07,25.189,25.829,14.594,45.346
1,7.8,1.5,1,30.275,7/10/2012,345.078,48.692,0,0,01,-22.217,0,0,3.886,6.959,0,0,0,0,0,0,0,0,11.236,26.684,20.239,24.242,0,0,37.738,0,0,0,0,5.2,5.2,0,22,6.2,25.189,25.077,13.898,43.242
2,9,0,0.4,20.857,7/10/2012,338.439,49.876,0,0,02,-30.885,0,0,1.68,0,0,0,0,0,0,0,0,0,11.25,26.861,20.255,24.409,0,0,37.757,0,0,0,0,5.2,5.2,0,22.3,6.2,25.161,24.966,16.388,50.57
3,11.1,0.3,0,19.846,7/10/2012,332.342,50.098,0,0,03,-32.716,0,0,4.777,0,0,0,0,0,0,0,0,0,11.28,26.802,20.239,24.855,0,0,37.917,0,0,0,0,5.2,5.2,0,22.3,6.15,25.551,25.69,18.586,43.107
4,10.4,3.5,3.6,16.236,7/10/2012,329.773,43.808,0,0,04,-27.711,0,0,4.935,0,0,0,0,0,0,0,0,0,11.236,26.831,20.174,24.883,0,0,38.147,0,0,0,0,5.2,5.2,0,22.3,5.9,25.551,25.551,13.697,43.107
5,14.1,5.5,5.5,16.185,7/10/2012,332.983,49.358,0,0,05,-25.513,0,0,7.351,0,0,0,0,0,0,0,0,0,11.206,26.831,20.207,24.409,0,0,37.567,0,0,0,0,5.2,5.2,0,22.4,5.76,25.551,25.495,15.198,43.107
6,11.2,5.2,3.2,8.526,7/10/2012,315.916,50.246,0,0,06,-29.176,0,0,5.461,0,0,0,0,0,0,0,0,0,11.368,27.126,20.255,24.716,0,0,38.458,0,0,0,0,0,0,0,22.2,5.76,25.551,25.495,14.686,39.064
7,5,3.8,1.2,21.716,7/10/2012,328.61,49.284,0,0,07,-9.4,0,0,7.06,0,0,0,0,0,0,0,0,0,11.426,27.361,20.271,24.66,0,0,38.307,0,0,0,0,5.2,5.2,0,21,5.76,25.551,25.523,12.287,43.178
8,5,3.8,1.2,33.134,7/10/2012,340.451,29.452,0,0,08,-5.737,0,0,5.2,0,0,0,15.463,0,0,0,0,0,11.148,26.861,19.046,24.159,0,0,38.017,0,0,0,0,5.2,5.2,0,21.2,5.84,25.801,25.578,-4.303,39.112
9,6,3.8,2.2,30.511,7/10/2012,347.906,33.004,0,0,09,6.836,0,0,15.66,0,0,0,13.563,0,0,0,0,0,11.155,26.802,19.014,24.604,0,0,37.208,0,0,0,0,5.2,5.2,0,21.3,5.84,25.495,25.578,-6.207,48.401
10,24,12,12,30.371,7/10/2012,350.79,33.818,0,0,10,15.503,0,0,13.31,0,7.615,0,0,0,0,0,0,0,11.316,27.185,19.111,24.159,0,0,36.557,0,0,0,0,5.2,5.2,0,21.1,5.59,25.384,25.634,-27.009,47.734
11,20,12,8,33.785,7/10/2012,373.498,33.448,0,0,11,9.033,0,0,12.72,0,18.43,0,0,0,0,0,0,0,11.067,27.008,19.127,24.66,0,0,37.308,0,0,0,0,5.2,5.2,0,21,5.67,25.94,25.578,-28.309,48.081
12,8,4.7,3.3,33.777,7/10/2012,380.729,50.246,0,0,12,-3.052,0,0,10.11,0,7.369,0,15.997,0,0,0,0,0,11.316,27.361,19.369,24.66,0,0,37.428,0,0,0,0,5.2,5.2,0,20.9,5.44,25.578,25.634,-4.614,47.478
13,7,3.8,3.2,40.068,7/10/2012,368.793,50.838,0,0,13,-9.4,0,0,7.48,0,8.586,0,0,0,0,0,0,0,11.338,27.185,18.096,23.352,0,0,37.327,0,0,0,0,5.2,5.2,0,21,5.44,25.578,25.634,0,47.071
14,3,1.8,1.2,37.449,7/10/2012,355.428,50.69,0,0,14,10.865,0,0,6.72,0,7.889,0,15.053,0,0,0,0,0,11.47,27.302,19.417,21.626,0,0,37.447,0,0,0,0,5.2,5.2,0,20.9,5.59,25.578,25.578,0.787,43.971
15,12,7,5,37.312,7/10/2012,345.088,49.802,0,0,15,-9.156,0,0,4.53,0,7.123,0,0,0,0,0,0,0,11.155,26.743,19.127,21.57,0,0,37.237,0,0,0,0,5.2,5.2,0,20.9,5.59,25.551,25.745,10.785,43.932
16,4.9,5.7,5.3,31.762,7/10/2012,360.033,50.616,0,0,16,-15.015,0,0,4.569,0,7.438,0,0,0,0,0,0,0,11.228,26.89,19.224,22.656,0,0,37.747,0,0,0,0,5.2,5.2,0,20.9,5.67,25.551,25.662,8.094,46.699
17,-1.1,3.5,3.4,41.088,7/10/2012,367.187,50.986,0,0,17,-1.465,0,0,4.358,0,10.09,0,0,0,0,0,0,0,11.382,27.214,19.417,23.296,0,0,37.218,0,0,0,0,5.2,5.2,0,20.8,5.5,25.634,25.634,5.988,50.673
18,12.3,1,0.1,41.033,7/10/2012,493.541,50.838,0,0,18,-27.223,0,0,1.208,21.903,23.352,20.194,19.36,19.048,19.178,6.384,16.175,0,11.441,27.42,19.578,24.688,0,0,37.648,0,0,0,0,5.2,5.2,0,20.7,5.44,25.773,25.356,18.494,48.895
19,12.3,0,0,40.819,7/10/2012,512.449,49.876,0,0,19,-35.768,0,0,0,22.86,23.421,22.163,21.315,18.011,18.58,16.456,18.14,0,10.994,26.713,19.014,24.159,0,0,37.728,0,0,0,0,5.2,5.2,0,20.8,5.67,25.578,25.773,18.384,48.895
20,-6.8,0,0,41.045,7/10/2012,490.159,50.468,0,0,20,12.696,0,0,0.262,20.126,22.012,18.321,17.596,18.46,18.751,16.724,18.531,0,11.485,27.273,19.643,24.688,0,0,36.828,0,0,0,0,0,5.2,0,21.1,5.76,25.578,25.606,-1.703,48.895
21,4.2,0,0,40.969,7/10/2012,445.143,50.32,0,0,21,-14.893,0,0,0,0,7.752,0,14.588,18.319,18.69,15.076,18.506,0,11.382,26.978,20.174,27.304,0,0,38.338,0,0,0,0,5.2,5.2,0,20.2,5.59,25.578,25.773,10.382,48.895
22,8.8,0,0,40.922,7/10/2012,393.547,49.802,0,0,22,-21.363,0,0,0,0,6.604,0,0,18.222,18.531,0,0,0,11.477,27.067,20.303,27.666,0,0,37.038,0,0,0,0,5.2,5.2,0,22.3,5.59,25.634,25.773,13.99,47.645
23,1.6,0,0,40.989,7/10/2012,356.608,49.728,0,0,23,-14.649,0,0,0,0,7.615,0,0,0,0,0,0,0,11.58,27.185,20.384,27.582,0,0,37.747,0,0,0,0,5.2,5.2,0,21.5,5.6,25.634,24.771,10.382,43.226
0,8.6,0,0,20.154,8/10/2012,328.426,49.58,0,0,00,-26.368,0,0,0,0,0,0,0,0,0,0,0,0,11.551,27.332,20.336,27.499,0,0,38.078,0,0,0,0,5.2,5.2,0,21.4,5.84,25.634,25.523,15.784,43.115
1,9.9,0,0,12.255,8/10/2012,321.684,49.284,0,0,01,-34.059,0,0,0,0,0,0,0,0,0,0,0,0,9.903,26.595,19.965,25.718,0,0,37.908,0,0,0,0,5.2,5.2,0,21.5,6.15,25.745,25.495,17.597,44.204
2,7.7,0,0,12.326,8/10/2012,315.884,42.476,0,0,02,-28.443,0,0,0,0,0,0,0,0,0,0,0,0,10.1,26.89,20.223,26.274,0,0,38.338,0,0,0,0,5.2,5.2,0,21.5,6.15,25.745,25.968,16.095,44.846
3,15.7,1.4,1.2,15.955,8/10/2012,311.352,35.076,0,0,03,-38.453,0,0,0,0,0,0,0,0,0,0,0,0,9.932,26.802,19.949,25.718,0,0,37.697,0,0,0,0,5.2,5.2,0,21.5,6.15,25.745,25.356,21.186,46.905
4,8.3,0.4,0.3,8.078,8/10/2012,318.171,49.506,0,0,04,-25.88,0,0,0,0,0,0,0,0,0,0,0,0,10.115,26.919,20.255,25.829,0,0,37.988,0,0,0,0,5.2,5.2,0,21.6,6.15,25.745,25.077,15.693,47.922
5,6.7,0.1,0,29.428,8/10/2012,346.858,49.728,0,0,05,-29.298,0,0,0,0,0,0,0,0,0,0,0,0,9.925,26.861,20.11,25.745,0,0,37.558,0,0,0,0,5.2,5.2,0,22,6.18,25.745,25.606,15.583,50.457
6,13.9,0.1,0,33.638,8/10/2012,361.469,42.624,0,0,06,-48.097,0,0,0,0,0,0,0,0,18.567,0,0,0,9.983,26.861,20.013,26.135,0,0,38.078,0,0,0,0,5.2,5.2,0,22,6.23,25.217,25.634,21.387,43.179
7,27.301,7.6,7.6,37.545,8/10/2012,381.518,43.29,0,0,07,-44.069,0,0,10.503,0,0,0,0,16.681,18.421,0,0,0,9.969,26.625,19.063,25.578,0,0,37.847,0,0,0,0,5.2,5.2,0,22.2,6,25.467,25.996,25.086,39.051
8,4.9,7.6,5.8,37.513,8/10/2012,428.063,50.542,0,0,08,-5.982,0,0,16.912,0,0,0,15.6,16.919,18.775,4.334,0,0,10.188,26.772,19.175,26.024,0,0,36.837,0,0,0,0,5.2,5.2,0,21.8,5.9,25.244,25.272,3.095,48.469
9,-4.8,6.1,5.3,37.552,8/10/2012,498.889,50.838,0,0,09,-3.052,0,0,10.241,0,17.938,0,20.44,16.863,18.628,16.59,16.956,17.48,10.203,26.949,19.272,26.024,0,0,36.878,0,0,0,0,5.2,5.2,0,21.7,5.8,25.773,25.551,0,47.561
10,2.6,12.8,10.2,37.378,8/10/2012,526.497,49.95,0,3.9,10,13.306,0,0,12.132,7.465,23.079,0,20.317,17.087,18.653,16.59,17.103,17.48,10.481,26.831,17.886,26.052,0,0,37.688,0,0,0,0,5.2,5.2,0,21.6,5.6,47.232,25.829,-1.117,47.553
11,-4.8,11.4,8.9,37.468,8/10/2012,544.915,50.024,0,4,11,6.592,0,0,12.92,15.19,15.026,0,21.342,16.989,18.628,16.553,17.005,17.48,10.415,26.949,18.112,26.107,0,0,38.118,0,0,0,0,5.2,5.2,0,21.3,5.6,47.622,25.801,-5.805,47.553
12,2,9,8.1,37.229,8/10/2012,534.434,50.024,0,3.9,12,1.465,0,0,9.663,0,20.126,0,15.75,16.961,18.421,16.407,16.724,17.285,9.998,27.155,19.063,26.024,0,0,36.998,0,0,0,0,5.2,5.2,0,21.8,5.5,47.455,47.26,0.897,47.553
13,5.8,13.4,8.7,26.531,8/10/2012,526.464,48.84,0,4,13,-21.607,0,0,25.002,0,6.932,0,0,16.863,18.458,15.906,16.334,17.285,9.961,26.831,19.192,26.079,0,0,37.287,0,0,0,0,5.2,5.2,0,21.3,5.5,47.539,39.718,-2.417,46.182
14,9.8,28.001,17.401,40.354,8/10/2012,531.351,50.024,0,4,14,8.789,0,0,20.116,0,8.477,0,15.163,15.616,17.347,16.138,15.601,16.016,10.093,24.386,20.9,24.465,0,0,36.677,0,0,0,0,5.2,5.2,0,21.3,5.6,47.622,25.272,-8.606,50.365
15,1.3,12.5,5.7,40.264,8/10/2012,527.437,50.024,0,3.9,15,13.428,0,0,17.437,0,23.557,0,15.559,16.947,17.322,15.894,16.688,17.48,10.034,23.561,18.66,25.801,0,0,37.558,0,0,0,0,5.2,5.2,0,21.3,5.5,47.622,35.125,-4.816,48.516
16,5.7,14,11.1,0.402,8/10/2012,467.931,49.58,0,3.9,16,-25.147,0,0,14.863,0,1.203,0,0,16.863,18.433,15.711,15.052,17.188,9.961,24.887,17.725,26.079,0,0,37.587,0,0,0,0,5.2,5.2,0,21,5.5,40.079,25.718,-.806,50.447
17,-5.6,0.2,0,40.204,8/10/2012,483.939,49.95,0,3.9,17,-1.953,0,0,4.253,0,10.555,0,13.481,16.779,18.592,15.809,15.076,17.285,11.192,26.271,20.207,26.803,0,0,37.478,0,0,0,0,5.2,5.2,0,21,5.8,39.996,25.467,4.889,50.577
18,4.4,0.2,0,40.205,8/10/2012,543.844,50.098,0,3.8,18,-17.457,0,0,0,15.874,17.651,19.592,18.731,16.821,18.531,16.297,15.21,17.383,11.455,26.212,20.432,25.718,0,0,38.038,0,0,0,0,5.2,5.2,0,21,6,47.539,39.745,14.594,48.449
19,-2.6,0.2,0,40.846,8/10/2012,543.613,49.21,0,2.6,19,-5.249,0,0,0,15.245,19.483,14.643,14.014,16.863,18.714,16.541,15.137,17.48,11.433,26.271,20.513,25.718,0,0,38.277,0,0,0,0,5.2,5.2,0,21.4,5.9,47.566,47.65,8.789,48.449
20,-8.5,0.2,0,40.877,8/10/2012,517.174,48.914,0,2.6,20,8.301,0,0,0,9.83,8.463,15.86,15.053,16.933,18.531,16.578,15.32,17.578,11.565,26.566,20.384,25.718,0,0,37.527,0,0,0,0,5.2,5.2,0,21.5,6.07,47.566,37.881,3.388,48.449
21,-10.6,0.6,0.2,41.112,8/10/2012,460.282,49.358,0,0,21,12.818,0,0,1.365,0,7.533,0,15.04,17.017,18.787,16.639,17.042,17.676,11.419,26.684,21.254,25.745,0,0,37.757,0,0,0,0,5.2,5.2,0,21.5,6.15,25.439,25.384,1.593,49.992
22,6.3,0,0,40.948,8/10/2012,406.794,49.506,0,0,22,-19.288,0,0,0,0,7.52,0,0,16.807,18.641,16.504,0,0,11.441,26.271,21.641,25.745,0,0,38.237,0,0,0,0,5.2,5.2,0,21.2,6.15,25.439,25.523,14.191,46.024
23,7.5,0,0,41.044,8/10/2012,371.021,50.098,0,0,23,-21.485,0,0,0,0,0,0,0,0,18.628,7.947,0,0,11.448,26.448,21.609,26.079,0,0,36.967,0,0,0,0,5.2,5.2,0,21.5,6.15,25.662,25.551,15.784,43.289
0,17.801,0,0,34.439,9/10/2012,349.955,49.95,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,11.609,26.831,21.657,26.079,0,0,38.217,0,0,0,0,5.2,5.2,0,22.6,5.5,25.662,25.94,25.288,50.312
1,5.2,0,0,20.46,9/10/2012,330.575,49.654,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,11.595,26.595,21.77,25.662,0,0,38.097,0,0,0,0,5.2,5.2,0,22.6,5.5,25.662,25.634,11.499,50.684
2,0,0,0,19.889,9/10/2012,329.763,49.58,0,0,02,0,0,0,0,0,0,0,0,0,0,0,0,0,11.36,26.301,21.56,24.549,0,0,37.757,0,0,0,0,5.2,5.2,0,22.6,5.5,25.94,25.356,8.588,46.161
3,7.9,3.1,1.5,19.797,9/10/2012,326.458,49.136,0,0,03,0,0,0,0,0,0,0,0,0,0,0,0,0,10.078,26.36,21.319,24.437,0,0,37.218,0,0,0,0,5.2,5.2,0,22.6,5.5,25.551,25.439,15.894,43.036
