,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,MTL,GSR,HEM,HPA1,HPA2,PHD,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
5,05,33.519,0,0,0,0,0,0,0,0,0,0,0,39.201,22.501,37.871,0,27.737,0,43.913,25.94,0,28.9,0,0,0,0,0.669,18.845,24.552,15.395,0,0,0,27.488,26.718,0,3.519,0,0,0,0,0,16.1,0,5.4,39.051,10.743,6.702,21.101,-32.502,431.29,24/3/2016
6,06,34.243,0,0,0,0,0,0,0,0,0,0,0,36.701,22.401,36.61,0,13.961,0,43.902,25.885,0,27.699,0,0,0,0,0.669,15.903,29.04,6.713,0,0,0,27.338,26.608,0,3.536,0,0,0,0,0,15,0,5.37,22.692,-8.545,-9.201,30.201,-21.204,403.02,24/3/2016
7,07,33.019,0,0,0,0,0,0,0,0,0,0,0,37.601,20.401,35.035,0,14.283,0,43.714,26.024,0,25.5,0,0,0,0,0.669,17.026,31.812,10.117,0,0,0,26.958,26.778,0,3.414,0,0,0,0,0,15,0,5.3,22.573,-13.794,-8.176,32.001,-20.911,406.1,24/3/2016
8,08,32.942,0,0,0,0,0,0,0,0,0,0,0,38.701,22.501,36.295,0,36.279,0,43.776,25.94,0,22.8,0,0,0,0,0.669,17.093,26.796,8.614,0,0,0,27.048,26.718,0,3.533,0,0,0,0,0,14.2,0,5.22,37.629,-14.527,-4.413,36.801,-17.707,426.61,24/3/2016
9,09,30.548,0,0,0,0,0,0,0,0,0,0,0,37.901,22.301,34.509,0,51.092,0,43.91,25.885,0,19.4,0,0,0,0,0.669,15.97,29.172,12.032,0,0,0,26.839,26.879,0,3.538,0,0,0,0,0,12.7,0,4.91,43.086,-6.47,0,28.401,-24.409,443.83,24/3/2016
10,10,31.04,0,0,0,0,0,0,0,0,0,0,0,33.001,19.201,30.99,0,52.128,8.717,42.238,25.912,0,20.699,0,0,0,0,0.669,13.118,31.812,13.481,0,0,0,26.438,26.648,0,3.54,0,0,0,0,0,12.7,0,4.67,46.322,-27.467,-19.117,41.801,-4.413,452.53,24/3/2016
11,11,25.239,0,0,0,0,0,0,0,0,0,0,0,23.701,15.201,22.112,0,52.054,16.624,37.833,25.885,0,21.199,0,0,0,0,0.669,11.86,29.304,14.547,16.311,0,0,26.648,27.028,7.224,7.105,0,0,0,0,0,12.7,0,4.52,47.955,-27.833,-23.85,38.201,1.483,457.72,24/3/2016
12,12,22.669,0,0,0,0,0,11.631,33.459,0,0,0,0,11.7,8.2,18.068,0,52.795,16.911,24.722,25.968,0,22.399,0,0,0,0,0.669,11.658,32.868,21.069,22.231,0,0,26.758,26.698,8.768,8.719,0,0,0,0,0,13,0,4.5,46.955,-20.631,-19.3,36.101,12.598,463.67,24/3/2016
13,13,20.997,0,0,0,0,0,11.353,31.662,0,0,0,0,6.6,5.3,16.176,0,51.781,16.796,21.918,25.885,0,23.699,0,0,0,0,0.669,8.535,30.228,16.297,17.801,15.928,0,26.818,26.808,7.956,7.936,0,0,0,0,0,12.6,0,4.59,47.056,-46.144,-39.506,57.802,35.084,448.2,24/3/2016
14,14,21.89,0,0,0,0,0,11.228,31.633,0,0,0,0,6.6,5.5,13.918,10.893,49.32,15.547,20.056,25.94,0,24.299,0,0,0,0,0.669,0.966,27.984,14.37,15.709,16.338,0,25.168,25.039,7.036,6.973,0,0,0,0,0,12.5,0,4.43,46.819,-41.749,-34.69,44.901,24.5,447.88,24/3/2016
15,15,16.797,0,0,0,0,0,11.316,31.014,0,0,0,0,5.3,4.3,15.494,27.471,51.456,16.127,12.933,26.024,0,25.5,0,0,0,0,0.669,3.841,25.212,19.551,21.069,15.805,0,24.928,24.628,8.017,7.991,0,0,0,0,0,12.5,0,4.35,46.275,-47.121,-36.869,51.902,38.6,452.07,24/3/2016
16,16,19.568,0,0,0,0,0,11.324,31.162,0,0,0,0,12.1,8.3,23.478,26.948,48.042,14.906,19.139,25.996,0,28.099,0,0,0,0,0.669,1.685,28.38,7.711,8.873,16.448,0,25.058,25.088,3.566,3.477,0,0,0,0,0,12.5,0,4.43,45.302,-39.552,-29.106,52.202,25.288,443.44,24/3/2016
17,17,25.559,0,0,0,0,0,0,31.044,0,0,0,0,29.901,19.601,26.104,0,37.053,11.393,32.505,26.079,0,28.099,0,0,0,0,0.669,2.022,29.172,7.287,8.408,0,0,25.168,25.278,3.529,3.406,0,0,0,0,0,12.5,0,4.52,45.146,-22.217,-19.172,42.101,-1.209,434.95,24/3/2016
18,18,28.981,0,0,0,0,0,0,27.597,0,0,0,0,32.901,21.101,28.521,1.61,52.001,16.728,36.673,25.94,0,28.299,0,0,0,0,0.669,3.302,28.512,7.615,8.832,0,0,26.858,26.718,3.521,3.47,0,0,0,0,0,12.5,0,4.65,45.178,-5.982,-14.905,35.501,-12.909,470.48,24/3/2016
19,19,34.144,0,0,0,0,0,10.437,33.636,0,0,0,0,34.201,21.201,37.818,54.526,47.681,14.913,43.5,25.885,0,28,0,0,0,6.62,0.669,2.987,28.248,7.698,9.01,20.221,20.262,26.658,26.678,6.65,6.515,0,0,0,0,0,12.8,0,4.82,44.477,-6.958,-13.349,36.301,-15.217,609.51,24/3/2016
20,20,34.774,0,0,0,0,0,10.335,34.402,0,0,0,0,38.801,21.801,37.503,46.011,47.366,14.9,43.5,25.857,0,28.9,0,0,0,6.63,0.669,1.595,27.192,12.319,13.563,15.368,14.793,26.438,26.758,4.489,4.311,0,0,0,0,0,12.4,0,4.98,44.248,-5.493,-7.114,28.001,-21.516,606.03,24/3/2016
21,21,34.153,0,0,0,0,0,10.335,34.196,0,0,0,0,38.501,22.501,36.977,45.535,47.874,14.914,43.937,25.829,0,28.799,0,0,0,6.605,0.669,2.695,26.136,9.776,10.938,15.791,0,26.698,26.228,3.57,3.419,0,0,0,0,0,12.4,0,4.82,43.844,-5.371,-11.884,42.701,-14.301,566.02,24/3/2016
22,22,33.041,0,0,0,0,0,10.357,34.343,0,0,0,0,37.901,20.301,36.19,9.892,48.92,15.301,43.93,25.773,0,28.6,0,0,0,6.635,0.669,1.213,25.212,9.94,11.225,0,0,26.728,26.528,3.512,3.377,0,0,0,0,0,12.7,0,4.82,43.787,-16.602,-19.584,47.501,-7.416,517,24/3/2016
23,23,33.817,0,0,0,0,0,10.313,0,0,0,0,0,36.401,21.101,36.506,0.091,48.19,15.065,43.608,25.885,0,25,0,0,0,6.613,0.669,1.168,26.532,10.555,11.827,0,0,26.378,26.298,3.544,3.418,0,0,0,0,0,12.6,0,4.98,44.107,-22.828,-23.777,54.302,-3.516,470.52,24/3/2016
0,00,33.73,0,0,0,0,0,0,0,0,0,0,0,36.901,21.801,35.508,0,44.982,0,43.861,25.773,0,28.4,0,0,0,0,0.669,1.46,29.832,7.438,8.614,0,0,30.798,29.927,3.549,3.418,0,0,0,0,0,12.6,0,5.05,43.052,-24.293,-29.591,55.802,-1.3,446.74,25/3/2016
1,01,33.917,0,0,0,0,0,0,0,0,0,0,0,38.701,22.501,33.984,0,34.394,0,43.76,25.551,0,28.4,0,0,0,0,0.669,0.786,25.476,7.069,8.313,0,0,27.058,29.978,3.445,3.399,0,0,0,0,0,12.6,0,5.21,36.214,-8.423,-8.139,33.001,-17.505,422.5,25/3/2016
2,02,33.733,0,0,0,0,0,0,0,0,0,0,0,37.901,21.001,35.612,0,27.132,0,43.645,25.773,0,28.5,0,0,0,0,0.669,0.741,26.004,7.93,0,0,0,26.898,26.438,3.493,3.414,0,0,0,0,0,13.2,0,5.29,44.99,2.564,4.395,26.001,-30.213,409.6,25/3/2016
3,03,33.599,0,0,0,0,0,0,0,0,0,0,0,38.601,22.401,33.826,0,26.918,0,43.57,25.801,0,28.4,0,0,0,0,0.669,8.064,32.472,7.014,0,0,0,26.488,26.618,0,3.413,0,0,0,0,0,12.4,0,5.37,31.573,0,0,27.201,-23.218,403.21,25/3/2016
4,04,33.839,0,0,0,0,0,0,0,0,0,0,0,32.901,22.501,32.408,0,26.698,0,43.671,25.801,0,28.4,0,0,0,0,0.669,13.612,27.984,7.315,0,0,0,26.358,26.558,0,3.436,0,0,0,0,0,12.6,0,5.7,22.518,-11.353,-10.154,28.301,-22.907,409.09,25/3/2016
5,05,31.667,0,0,0,0,0,0,0,0,0,0,0,39.101,21.101,35.192,0,27.051,0,43.547,25.801,0,28.099,0,0,0,0,0.669,13.185,31.152,14.684,0,0,0,26.888,26.718,0,3.51,0,0,0,0,0,12.5,0,5.3,22.518,-3.296,-6.784,28.001,-23.218,413.99,25/3/2016
6,06,18.366,0,0,0,0,0,0,0,0,0,0,0,38.201,22.601,35.193,0,17.329,0,43.9,25.857,0,28.299,0,0,0,0,0.669,12.579,27.852,7.137,0,0,0,26.839,26.468,0,3.512,0,0,0,0,0,12.6,0,5.3,22.518,0,3.15,21.501,-26.606,377.19,25/3/2016
7,07,14.396,0,0,0,0,0,0,0,0,0,0,0,34.501,21.301,31.147,0,17.12,0,40.702,25.912,0,28.699,0,0,0,0,0.669,24.91,31.812,20.536,0,0,0,26.868,26.279,0,3.509,0,0,0,0,0,12.6,0,5.3,22.518,0,4.807,16.201,-23.109,390.89,25/3/2016
8,08,28.053,0,0,0,0,0,0,0,0,0,0,0,36.401,21.501,32.093,0,26.232,0,43.98,25.885,0,25.999,0,0,0,0,0.669,28.796,31.284,10.61,0,0,0,26.478,26.778,0,3.519,0,0,0,0,0,12.5,0,5,27.84,0,8.551,26.301,-22.614,401.38,25/3/2016
9,09,27.277,0,0,0,0,0,0,0,0,0,0,0,34.801,21.501,26.682,0,33.95,0,43.252,25.885,0,24.9,0,0,0,0,0.669,29.515,29.436,7.615,0,0,0,26.908,27.148,0,3.447,0,0,0,0,0,12.5,0,4.9,33.005,-4.273,0,20.001,-25.819,423.51,25/3/2016
10,10,28.052,0,0,0,0,0,0,0,0,0,0,0,23.901,17.601,17.385,0,34.375,0,40.982,25.829,0,25.2,0,0,0,0,0.669,29.672,26.928,15.463,0,0,0,26.418,26.948,0,3.533,0,0,0,0,0,12.7,0,4.76,47.754,-5.249,-4.093,17.401,-20.801,420.91,25/3/2016
11,11,28.254,0,0,0,0,0,8.899,0,0,0,0,0,15.801,13.2,17.91,0,53.245,17.353,28.01,25.829,0,26.1,0,0,0,0,0.669,29.672,15.048,15.094,0,0,0,26.109,26.178,0,7.997,0,0,0,0,0,12.5,0,4.52,40.649,-9.644,-4.212,15.5,-9.412,420.8,25/3/2016
12,12,28.832,0,0,0,0,0,11.573,34.873,0,0,0,0,12.9,11,17.911,0,48.859,14.672,22.53,25.857,0,24.099,0,0,0,0,0.669,27.246,15.576,11.662,0,0,0,29.138,30.868,0,3.455,0,0,0,0,0,12.5,0,4.52,36.888,-17.09,-14.328,24.801,0,432.26,25/3/2016
13,13,25.354,0,0,0,0,0,11.507,33.312,0,0,0,0,13,11.1,18.855,0,47.718,14.851,26.808,25.662,0,0,0,0,0,0,0.669,29.717,18.876,19.497,20.755,0,0,27.058,27.288,0,3.547,0,0,0,0,0,12.5,0,4.52,37.842,-8.545,-6.391,19.201,-5.2,431.4,25/3/2016
14,14,25.91,0,0,0,0,0,10.027,32.782,0,0,0,0,12.6,8,22.059,0,51.451,16.421,17.303,25.745,0,19.599,0,0,0,0,0.669,29.762,17.556,8.983,0,0,0,26.688,26.848,5.041,5.005,0,0,0,0,0,12.5,0,4.56,38.762,-15.87,-15.226,23.801,0,425.58,25/3/2016
15,15,23.229,0,0,0,0,0,10.093,32.605,0,0,0,0,8.6,6.3,23.057,0,47.221,14.866,15.7,25.718,0,21.299,0,0,0,0,0.669,29.896,11.88,7.711,9.338,14.657,0,26.579,26.828,3.528,3.451,0,0,0,0,0,12.5,0,4.92,44.789,-13.184,-11.609,23.801,2.893,423.56,25/3/2016
16,16,23.804,0,0,0,0,0,5.361,0,0,0,0,0,23.101,16.401,24.161,0,36.674,11.708,33.775,25.578,0,23.499,0,0,0,0,0.669,28.504,12.144,7.055,8.217,15.299,0,27.418,26.508,3.481,3.373,0,0,0,0,0,12.4,0,4.42,43.605,-8.545,-8.606,21.001,-12.708,426.03,25/3/2016
17,17,29.513,0,0,0,0,0,0,0,0,0,0,0,32.401,20.601,28.468,0,27.96,0,41.93,25.773,0,25.399,0,0,0,0,0.669,30.593,28.776,0,7.739,16.42,0,29.428,29.667,3.539,3.461,0,0,0,0,0,15.3,0,4.34,37.058,7.813,0,26.001,-20.801,426.03,25/3/2016
18,18,32.95,0,0,0,0,0,0,0,0,0,0,0,34.601,22.401,33.406,2.146,36.146,0,43.868,25.69,0,27.3,0,0,0,0,0.669,28.436,30.228,20.823,21.917,0,0,0,30.088,8.922,0,0,0,0,0,0,15.5,0,4.42,37.058,-20.875,-27.796,48.301,-13.404,470.37,25/3/2016
19,19,33.905,0,0,0,0,0,10.467,30.248,0,0,0,0,37.801,21.801,35.612,11.882,48.203,14.802,43.886,25.718,0,26.2,0,0,0,6.662,0.669,27.56,27.984,10.282,11.594,21.507,22.313,27.288,27.648,8.941,0,0,0,0,0,0,15.7,0,4.83,45.036,5.005,-7.205,29.901,-23.511,594.35,25/3/2016
20,20,34.562,0,0,0,0,0,10.437,34.166,0,0,0,0,29.701,21.501,37.661,3.363,49.311,15.176,41.355,25.968,0,26.9,0,0,0,6.613,0.669,30.593,26.664,13.563,14.957,15.969,15.286,28.018,28.028,3.564,3.457,0,0,0,0,0,15.4,0,4.75,45.828,4.639,-7.984,24.201,-23.511,586.12,25/3/2016
21,21,34.769,0,0,0,0,0,10.445,16.668,0,0,0,0,33.301,21.801,35.139,2.081,41.516,13.301,43.975,25.857,0,26.8,0,0,0,6.62,0.669,30.435,30.624,11.608,12.907,15.614,15.901,27.198,27.358,3.502,3.425,0,0,0,0,0,15.4,0,4.8,46.287,-6.348,-17.945,42.101,-8.918,549.15,25/3/2016
22,22,34.926,0,0,0,0,0,2.41,0.33,0,0,0,0,35.401,22.601,32.355,2.081,48.91,15.66,43.148,25.829,0,26.8,0,0,0,6.61,0.669,27.987,31.944,7.301,8.408,16.653,0,27.208,27.139,3.502,3.425,0,0,0,0,0,15.4,0,4.9,45.383,12.818,0,21.601,-29.206,511.78,25/3/2016
23,23,34.132,0,0,0,0,0,0,0.33,0,0,0,0,36.101,22.501,29.729,0,27.006,0,43.845,25.968,0,26.8,0,0,0,6.642,0.669,28.908,31.68,7.26,8.422,15.819,0,27.018,26.799,3.53,3.424,0,0,0,0,0,15.2,0,5.05,45.194,-10.743,-15.894,37.501,-15.601,476.76,25/3/2016
0,00,35.324,0,0,0,0,0,0,0,0,0,0,0,38.801,22.501,26.997,0,27.581,0,44.016,25.857,0,25.799,0,0,0,0,0.669,30.368,29.568,7.356,8.655,0,0,26.528,26.158,3.528,3.433,0,0,0,0,0,15.7,0,5.01,37.039,0,-6.958,32.601,-20.71,435.98,26/3/2016
1,01,31.217,0,0,0,0,0,0,0,0,0,0,0,37.101,22.501,27.208,0,27.354,0,40.485,25.996,0,28.199,0,0,0,0,0.669,28.908,29.964,8.463,9.735,0,0,26.918,26.319,3.448,3.347,0,0,0,0,0,15.1,0,5.05,20.576,0,-8.13,27.601,-19.41,418.52,26/3/2016
2,02,27.231,0,0,0,0,0,0,0,0,0,0,0,28.701,19.901,31.042,0,27.697,0,43.415,26.024,0,28.9,0,0,0,0,0.669,17.295,30.492,13.33,14.643,0,0,26.548,26.109,3.538,3.446,0,0,0,0,0,15.2,0,4.98,20.576,-17.823,-25.517,45.501,-2.307,409.9,26/3/2016
3,03,31.912,0,0,0,0,0,0,0,0,0,0,0,30.401,19.901,33.248,0,27.213,0,42.749,25.94,0,28.699,0,0,0,0,0.669,30.211,30.36,0,8.395,0,0,27.408,26.969,3.517,3.424,0,0,0,0,0,15.3,0,5.14,20.792,1.343,-8.139,31.301,-17.908,405.66,26/3/2016
4,04,30.484,0,0,0,0,0,0,0,0,0,0,0,26.901,21.601,22.008,0,16.076,0,43.205,26.052,0,28.9,0,0,0,0,0.669,30.278,30.36,0,25.348,0,0,25.498,25.029,0,3.492,0,0,0,0,0,15.1,0,5.21,20.934,-3.662,-7.553,30.701,-15.711,393.37,26/3/2016
5,05,32.085,0,0,0,0,0,0,0,0,0,0,0,38.301,22.301,27.628,0,16.079,0,42.132,25.912,0,28.799,0,0,0,0,0.669,28.975,25.08,0,6.836,0,0,24.469,24.219,0,5.45,0,0,0,0,0,15.1,0,5.29,40.765,-9.644,-12.799,35.801,-16.114,412.86,26/3/2016
6,06,9.997,0,0,0,0,0,0,0,0,0,0,0,36.201,19.801,33.984,0,15.725,0,42.161,25.912,0,28.699,0,0,0,0,0.669,30.435,33.66,0,7.424,0,0,24.378,24.208,0,5.45,0,0,0,0,0,15.5,0,5.3,22.952,-12.207,-17.982,36.801,-6.702,382.55,26/3/2016
7,07,31.877,0,0,0,0,0,0,0,0,0,0,0,35.101,19.801,29.676,0,15.885,0,41.97,25.94,0,25.799,0,0,0,0,0.669,31.289,29.7,0,12.401,0,0,24.259,24.049,0,3.447,0,0,0,0,0,15.3,0,5.2,20.755,-25.269,-21.598,49.402,-1.904,392.51,26/3/2016
8,08,34.16,0,0,0,0,0,0,0,0,0,0,0,35.801,19.601,28.626,0,15.907,0,43.22,25.996,0,28.299,0,0,0,0,0.669,31.132,31.812,0,7.766,0,0,24.678,24.219,0,3.477,0,0,0,0,0,15,0,5,45.237,-36.134,-30.863,65.402,5.09,417.12,26/3/2016
9,09,35.456,0,0,0,0,0,0,0,0,0,0,0,33.301,20.301,27.103,0,19.831,0,41.334,25.968,0,28.199,0,0,0,0,0.669,30.66,29.568,0,20.973,0,0,24.198,24.469,0,3.434,0,0,0,0,0,15,0,4.8,47.172,-40.529,-23.859,60.802,5.786,430.23,26/3/2016
10,10,31.586,0,0,0,0,0,0,0,0,0,0,0,25.101,14.8,27.89,0,48.024,9.134,38.267,25.912,0,28.299,0,0,0,0,0.669,33.243,29.04,0,21.001,0,0,24.278,24.429,0,3.424,0,0,0,0,0,15,0,4.8,46.041,-49.562,-41.722,66.802,19.794,455.62,26/3/2016
11,11,24.878,0,0,0,0,0,0,0,0,0,0,0,13.6,11.9,16.124,0,50.172,15.339,29.372,26.246,0,25.1,0,0,0,0,0.669,29.402,27.456,23.653,24.583,0,0,23.928,25.098,8.695,8.614,0,0,0,0,0,15.1,0,4.5,40.702,-53.468,-48.973,68.102,33.198,446.27,26/3/2016
12,12,24.154,0,0,0,0,0,10.489,0,0,0,0,0,7,7.6,13.235,0,49.062,15.966,21.857,25.467,0,22.3,0,0,0,0,0.669,30.548,27.192,11.239,12.633,15.477,0,23.768,24.208,8.695,8.706,0,0,0,0,0,15.7,0,4.4,36.75,-52.126,-46.043,63.002,39.296,413.01,26/3/2016
13,13,18.255,0,0,0,0,0,9.873,32.693,0,0,0,0,7.6,7.5,9.873,0,50.129,16.116,16.301,25.439,0,22.499,0,0,0,0,0.669,31.446,24.816,18.321,19.62,16.311,0,24.108,24.078,7.777,7.684,0,0,0,0,0,15.3,0,4.2,37.669,-46.51,-47.838,59.402,35.688,447.55,26/3/2016
14,14,20.348,0,0,0,0,0,9.822,31.515,0,0,0,0,5.2,6.1,12.027,0,50.115,16.126,15.794,25.411,0,0,0,0,0,0,0.669,30.346,33.66,23.598,24.583,16.229,0,23.968,23.808,8.597,8.532,0,0,0,0,0,15.3,0,4.2,38.969,-52.492,-54.054,67.702,41.292,442.49,26/3/2016
15,15,18.066,0,0,0,0,0,9.624,31.427,0,0,0,0,4.4,5.6,13.392,0,49.744,15.888,19.19,25.662,0,16.899,0,0,0,6.5,0.669,32.21,15.84,13.33,14.643,20.153,0,24.148,23.978,8.701,8.645,0,0,0,0,0,15.2,0,4.3,45.978,-37.477,-37.199,49.802,29.389,439.68,26/3/2016
16,16,20.893,0,0,0,0,0,11.162,31.456,0,0,0,0,5.7,5.6,19.013,0,47.119,14.689,24.466,25.411,0,17.899,0,0,0,6.621,0.669,28.055,24.42,10.268,11.58,15.081,0,23.838,24.028,3.635,3.624,0,0,0,0,0,15.2,0,4.4,45.71,-49.318,-46.309,63.202,36.695,436.28,26/3/2016
17,17,19.672,0,0,0,0,0,0,0,0,0,0,0,18.401,13.7,15.179,0,54.908,16.946,18.178,25.69,0,23.4,0,0,0,6.67,0.669,31.401,26.136,7.766,8.942,15.026,0,23.619,23.978,8.641,8.549,0,0,0,0,0,15.5,0,4.4,46.324,-49.806,-57.762,69.402,35.798,436.08,26/3/2016
18,18,31.831,0,0,0,0,0,0,0,0,0,0,0,33.701,22.301,29.519,2.209,49.351,16.092,42.457,25.523,0,27.5,0,0,0,6.631,0.669,29.964,29.832,0,12.127,0,0,24.018,24.398,3.553,3.399,0,0,0,0,0,15.6,0,4.6,48.225,-23.804,-36.256,62.702,7.599,473.26,26/3/2016
19,19,33.765,0,0,0,0,0,11.653,32.399,0,0,0,0,37.201,22.301,31.252,19.108,50.269,16.02,43.81,25.69,0,28,0,0,0,6.643,0.669,26.976,27.324,13.358,14.616,15.833,19.565,23.569,23.869,5.285,5.102,0,0,0,0,0,15.3,0,4.6,45.738,-17.579,-30.68,45.701,-6.702,609.19,26/3/2016
20,20,35.245,0,0,0,0,0,11.617,30.985,0,0,0,0,37.301,22.401,33.931,11.197,49.82,15.951,43.545,25.718,0,28,0,0,0,6.652,0.669,30.278,33.66,15.067,16.448,15.313,15.19,24.508,24.148,3.912,3.819,0,0,0,0,0,15,0,4.67,46.618,-11.475,-24.052,44.101,-10.712,603.83,26/3/2016
21,21,35.152,0,0,0,0,0,11.8,30.749,0,0,0,0,38.101,21.601,33.196,2.514,49.949,15.878,43.663,25.745,0,26.8,0,0,0,0,0.669,29.986,29.172,15.791,17.104,16.01,0,27.108,26.818,3.578,3.427,0,0,0,0,0,15,0,4.9,47.655,-21.241,-37.465,60.302,1.996,568.79,26/3/2016
22,22,35.046,0,0,0,0,0,6.402,0,0,0,0,0,37.401,22.001,33.406,2.514,50.497,16.305,43.307,25.829,0,26.3,0,0,0,0,0.669,27.358,31.548,10.254,11.211,0,0,26.499,26.198,7.605,7.548,0,0,0,0,0,15,0,4.9,47.503,-9.033,-21.845,35.901,-17.615,527.92,26/3/2016
23,23,35.254,0,0,0,0,0,0,0,0,0,0,0,38.901,22.501,32.776,0,48.041,15.098,43.667,25.912,0,30.3,0,0,0,0,0.669,28.414,30.228,9.188,10.459,0,0,26.428,25.759,3.569,3.475,0,0,0,0,0,15.5,0,4.98,45.105,5.493,-8.588,26.501,-26.203,499.04,26/3/2016
0,00,35.369,0,0,0,0,0,0,0,0,0,0,0,38.601,22.401,34.824,0,28.235,0,43.39,25.857,0,28.5,0,0,0,0,0.669,28.414,30.096,6.522,7.602,0,0,26.518,26.188,3.486,3.392,0,0,0,0,0,15,0,5.14,44.806,-15.381,-23.731,50.302,-8.002,451.83,27/3/2016
1,01,31.012,0,0,0,0,0,0,0,0,0,0,0,39.001,22.301,27.891,0,28.154,0,43.84,25.885,0,28,0,0,0,0,0.669,29.762,30.624,7.561,8.682,0,0,25.119,25.509,3.563,3.481,0,0,0,0,0,15,0,5.14,36.983,-17.701,-23.621,52.802,-1.904,428.58,27/3/2016
2,02,27.617,0,0,0,0,0,0,0,0,0,0,0,29.901,21.101,30.359,0,28.252,0,42.86,26.024,0,26.3,0,0,0,0,0.669,29.919,27.72,0,7.561,0,0,25.578,25.889,3.453,3.371,0,0,0,0,0,15.1,0,5.21,36.983,-24.049,-28.584,47.201,-2.014,421.3,27/3/2016
3,03,31.671,0,0,0,0,0,0,0,0,0,0,0,36.401,21.901,29.256,0,27.903,0,43.747,25.829,0,24.6,0,0,0,0,0.669,30.278,30.888,0,7.821,0,0,25.218,25.159,0,3.51,0,0,0,0,0,15.2,0,5.14,22.34,-38.697,-42.399,65.702,8.991,413.95,27/3/2016
4,04,30.89,0,0,0,0,0,0,0,0,0,0,0,32.501,21.601,30.307,0,28.034,0,43.5,25.857,0,26.2,0,0,0,0,0.669,33.221,30.36,0,9.188,0,0,25.178,25.268,0,3.506,0,0,0,0,0,15.1,0,5.14,22.34,-26.246,-31.816,54.802,1.099,411.04,27/3/2016
5,05,30.658,0,0,0,0,0,0,0,0,0,0,0,37.001,22.601,32.303,0,27.998,0,43.46,25.94,0,26.1,0,0,0,0,0.669,30.615,27.192,0,13.33,0,0,25.618,25.648,0,3.424,0,0,0,0,0,15.2,0,5.22,22.34,-25.147,-33.244,51.402,3.497,418.81,27/3/2016
6,06,33.301,0,0,0,0,0,0,0,0,0,0,0,37.401,22.401,33.248,0,0,0,40.7,25.912,0,26.599,0,0,0,0,0.669,30.278,30.888,0,7.164,0,0,25.618,25.068,0,3.462,0,0,0,0,0,15.4,0,5.22,19.101,-31.129,-31.825,65.302,3.699,376.39,27/3/2016
7,07,31.702,0,0,0,0,0,0,0,0,0,0,0,37.301,22.301,26.525,0,0,0,42.962,25.885,0,19.9,0,0,0,0,0.669,27.515,30.888,0,21.807,0,0,25.818,25.108,0,3.433,0,0,0,0,0,15.2,0,5.22,27.403,-28.321,-20.701,52.602,-1.611,387.68,27/3/2016
8,08,28.162,0,0,0,0,0,0,0,0,0,0,0,35.701,21.901,29.939,0,0,0,43.289,25.829,0,20.299,0,0,0,0,0.669,32.03,29.832,8.887,10.035,0,0,25.218,25.498,3.511,3.394,0,0,0,0,0,15.2,0,5.1,46.876,-45.778,-29.582,73.602,10.785,402.35,27/3/2016
9,09,32.886,0,0,0,0,0,0,0,0,0,0,0,33.901,22.001,25.159,0,0,0,42.406,25.857,0,20.299,0,0,0,0,0.669,28.616,30.888,12.278,13.549,0,0,25.658,26.638,6.656,6.599,0,0,0,0,0,15,0,5,44.813,-78.127,-64.309,104.103,39.094,418.15,27/3/2016
10,10,30.918,0,0,0,0,0,0,0,0,0,0,0,33.801,19.801,21.797,0,26.91,0,39.536,25.885,0,20.699,0,0,0,0,0.669,30.772,25.608,12.401,13.85,0,0,25.198,26.588,3.495,3.414,0,0,0,0,0,15,0,4.8,42.711,-75.93,-59.273,93.303,38.893,426.88,27/3/2016
11,11,26.985,0,0,0,0,0,0,0,0,0,0,0,20.401,15.701,19.434,0,50.112,0,28.221,25.495,0,0,0,0,0,0,0.669,31.491,26.796,23.776,24.733,0,0,25.079,27.048,8.561,8.486,0,0,0,0,0,15.3,0,4.7,47.621,-68.361,-63.219,83.103,42.683,436.42,27/3/2016
12,12,28.113,0,0,0,0,0,11.426,2.616,0,0,0,0,14.3,10.3,15.021,0,51.917,16.821,27.707,25.189,0,0,0,0,0,0,0.669,29.133,27.984,20.071,21.233,15.381,0,25.068,27.099,8.488,8.464,0,0,0,0,0,16,0,4.5,46.642,-70.437,-68.648,89.603,53.89,449.74,27/3/2016
13,13,27.615,0,0,0,0,0,11.214,31.662,0,0,0,0,8.9,7.9,16.491,0,52.944,17.218,21.262,25.244,0,0,0,0,0,0,0.669,28.594,29.436,11.909,13.207,15.901,0,25.138,27.618,3.585,3.408,0,0,0,0,0,15.8,0,4.4,45.032,-57.863,-58.577,75.702,46.583,439.31,27/3/2016
14,14,23.815,0,0,0,0,0,11.001,31.25,0,0,0,0,8.1,5.8,15.389,0,52.368,17.071,16.069,25.356,0,0,0,0,0,0,0.669,30.368,25.608,16.01,17.131,15.764,0,25.488,27.648,5.31,5.221,0,0,0,0,0,15.6,0,4.3,46.145,-66.652,-62.514,74.702,53.194,442.77,27/3/2016
