,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
15,15,0,0,0,0,0,4.131,0,0,41.554,0,0,17.501,13.3,0,50.838,16.872,0,25.411,25.968,0,31.918,24.684,9.598,0,0,18.335,2.663,38.907,0,0,0,0,0,0,19.5,5.8,0,-5.371,1.4,2.582,348.409,22/1/2012
16,16,0,0,0,0,0,4.08,0,0,40.914,0,0,30.401,20.501,0,50.912,16.798,0,25.356,25.968,0,33.356,25.344,0,8.873,0,0,2.953,38.447,0,0,0,0,0,0,19.5,6,0,-10.498,10.5,-.806,350.207,22/1/2012
17,17,0,0,0,0,0,4.138,0,0,41.527,0,0,22.501,14.3,0,51.06,16.798,0,25.356,25.634,0,31.446,25.344,0,23.995,0,14.616,2.9,38.607,0,0,0,0,0,0,19,6,0,11.597,-1.6,-3.003,356.228,22/1/2012
18,18,0,0,0,0,0,4.087,36.7,0,41.332,0,0,17.601,11.3,0,50.69,16.798,0,25.356,25.829,0,30.75,23.628,11.444,13.59,0,17.131,2.874,38.227,0,0,0,0,0,0,19.6,6,37.4,5.249,1.8,-1.209,424.497,22/1/2012
19,19,0,0,0,0,0,4.109,36.759,0,41.276,0,0,23.701,15.701,22.019,50.986,16.724,0,25.356,25.829,0,33.176,26.268,13.207,14.725,17.118,16.584,2.769,38.978,0,0,0,0,0,0,19.8,6.07,37.4,3.052,2.2,-4.303,487.606,22/1/2012
20,20,0,0,0,0,0,4.102,37.142,0,41.165,0,0,30.401,21.501,0,50.912,16.798,0,25.356,25.773,0,33.019,26.268,12.565,10.063,16.803,17.049,2.813,38.517,0,0,0,0,0,0,19.4,6.23,37.4,13.794,1,-6.207,464.69,22/1/2012
21,21,0,0,0,0,0,4.116,19.025,0,42.028,0,0,36.401,18.601,0,50.616,16.65,0,25.356,25.773,0,32.008,26.004,8.354,7.465,0,15.655,2.804,38.638,0,0,0,0,0,0,20.5,6.3,37.4,1.465,10.9,-7.306,428.635,22/1/2012
22,22,0,0,0,0,0,4.16,0,0,41.527,0,0,34.601,22.301,0,50.912,16.65,0,25.718,25.801,0,32.255,25.212,7.875,12.92,0,0,2.944,38.187,0,0,0,0,0,0,0,6.4,37.4,14.649,6.8,-3.607,367.021,22/1/2012
23,23,0,0,0,0,0,4.109,0,0,41.666,0,0,37.301,20.301,0,47.5,16.384,0,25.718,25.801,0,33.086,26.268,8.012,6.973,0,0,2.98,38.168,0,0,0,0,0,0,0,6.4,0,10.865,4.6,-6.5,331.702,22/1/2012
0,00,0,0,0,0,0,4.102,0,0,0,0,0,34.101,18.901,0,50.394,16.576,0,25.718,24.994,0,30.862,25.608,15.86,18.376,0,0,2.804,38.888,0,0,0,0,0,0,0,6.2,0,-12.329,9.7,0,316.013,23/1/2012
1,01,0,0,0,0,0,4.19,0,0,0,0,0,30.601,18.101,0,51.356,16.65,0,25.356,25.439,0,34.142,28.116,11.635,11.129,0,0,2.953,38.118,0,0,0,0,0,0,0,6.29,0,6.348,1.7,-6.812,302.84,23/1/2012
2,02,0,0,0,0,0,4.19,0,0,0,0,0,22.001,17.801,0,50.024,0,0,25.356,25.439,0,31.896,28.116,13.426,14.028,0,0,2.874,38.678,0,0,0,0,0,0,16.6,6.3,0,10.376,-1.5,-5.805,293.658,23/1/2012
3,03,0,0,0,0,0,4.102,0,0,0,0,0,22.001,14.3,0,49.062,0,0,25.356,25.272,0,32.367,26.664,12.565,16.598,0,0,2.909,38.697,0,0,0,0,0,0,19.5,6.37,0,0,0.2,-2.106,297.669,23/1/2012
4,04,0,0,0,0,0,4.087,0,0,0,0,0,25.001,15.201,0,48.914,0,0,25.356,25.634,0,33.198,25.344,15.245,16.01,0,0,2.9,38.418,0,0,0,0,0,0,20,6.5,0,6.714,-.3,-5.402,300.826,23/1/2012
5,05,0,0,0,0,0,4.204,0,0,0,0,0,23.301,16.701,0,51.06,16.428,0,25.356,25.634,0,33.019,27.192,7.369,8.422,0,0,2.953,38.808,0,0,0,0,0,0,19.7,0,32,24.659,-6.2,-11.115,324.803,23/1/2012
6,06,0,0,0,0,0,4.197,0,0,0,0,0,32.901,18.101,0,51.356,16.65,0,25.356,25.634,0,32.547,25.74,0,6.276,0,0,2.927,38.118,0,0,0,0,0,0,19.3,0,47.3,8.545,4.4,-5.805,339.263,23/1/2012
7,07,0,0,0,0,0,4.168,0,0,0,0,0,33.401,21.501,0,47.508,14.874,0,25.356,25.634,0,32.367,25.344,0,15.586,0,0,3.05,38.437,0,0,0,0,0,0,19.2,6.4,47.3,-6.226,5.6,-1.3,362.052,23/1/2012
8,08,0,0,0,0,0,4.109,0,0,33.455,0,0,32.601,21.601,0,50.838,16.65,0,25.356,25.662,0,31.064,25.212,14,13.754,0,0,2.83,38.418,0,0,0,0,0,0,19.6,6.38,47.3,-4.517,7.6,-4.816,410.563,23/1/2012
9,09,0,0,0,0,0,4.094,33.371,0,34.958,0,0,29.901,18.501,0,51.356,16.946,0,25.356,25.773,0,32.682,24.948,16.708,16.461,0,20.549,2.733,38.367,0,0,0,0,0,0,19.6,6.24,47.3,17.701,-3,-12.818,463.961,23/1/2012
10,10,0,0,0,0,0,4.212,33.96,0,36.183,0,0,33.001,21.001,25.669,51.282,16.946,0,25.356,25.634,0,30.952,23.496,16.612,18.211,0,18.813,2.434,37.908,0,0,0,0,0,0,19.3,6.15,47.3,3.296,5.2,-6.006,491.93,23/1/2012
11,11,0,0,0,0,0,4.08,33.489,0,36.795,0,0,30.501,20.601,25.649,51.282,16.872,0,25.718,25.634,0,31.536,24.816,15.04,18.198,16.243,16.434,2.725,38.768,0,0,0,0,0,0,19.4,6.15,47.3,-29.298,15.4,5.896,515.233,23/1/2012
12,12,0,0,0,0,0,4.109,33.342,0,36.405,0,0,17.501,13.3,25.722,51.208,16.946,0,25.718,25.94,0,27.65,24.552,21.93,24.966,23.598,23.749,2.532,37.717,0,0,0,0,0,0,19.3,6,47.3,3.54,0.7,4.486,500.759,23/1/2012
13,13,0,0,0,0,0,4.153,34.697,0,41.443,0,0,14.3,10.3,27.383,50.986,16.798,0,25.718,25.578,0,33.176,25.212,14.411,21.534,16.379,16.885,2.575,38.187,0,0,0,0,0,0,19.4,5.76,47.3,-22.95,4.2,6.684,504.241,23/1/2012
14,14,0,0,0,0,0,4.087,33.489,0,41.248,0,0,11.8,5.5,45.403,50.986,16.798,0,25.718,25.606,0,31.918,23.1,19.811,20.768,18.225,18.594,2.522,38.288,0,0,0,0,0,0,19.4,5.66,47.3,-6.592,7.5,10.895,494.418,23/1/2012
15,15,0,0,0,0,0,4.285,33.666,0,41.721,0,0,5.3,4.6,48.517,50.986,16.872,0,25.718,25.606,0,32.704,26.532,14.206,20.864,19.825,20.085,2.654,38.397,0,0,0,0,0,0,19.5,5.92,47.3,-11.597,5.2,10.584,501.071,23/1/2012
16,16,0,0,0,0,0,4.387,34.019,0,42.64,0,0,3.5,2.9,47.13,51.06,16.798,0,25.69,25.606,0,31.604,24.156,16.68,14.534,15.764,16.379,2.496,38.877,0,0,0,0,0,0,19.3,5.92,47.3,-15.992,6.3,8.185,488.247,23/1/2012
17,17,0,0,0,0,0,4.27,34.608,0,42.974,0,0,5,2.4,47.091,50.986,16.872,0,25.356,25.467,0,31.446,28.38,10.596,7.547,0,0,2.496,38.357,0,0,0,0,0,0,19.6,6.15,47.3,-3.418,-.3,1.685,448.929,23/1/2012
18,18,0,0,0,0,0,4.307,35.227,0,43.169,0,0,35.201,20.301,47.08,51.208,16.946,0,25.356,25.467,0,30.256,25.344,12.305,16.256,0,0,1.951,38.997,0,0,0,0,0,0,19.7,6.07,47.3,-6.592,9.1,-2.71,502.643,23/1/2012
19,19,0,0,0,0,0,4.329,35.551,0,42.835,0,0,24.901,14.1,47.166,51.208,17.02,0,25.356,25.467,0,30.975,25.872,19.387,23.229,17.774,18.321,2.593,37.967,0,0,0,0,0,0,20,6.15,47.3,-15.503,4.4,-1.117,549.721,23/1/2012
20,20,0,0,0,0,0,4.321,35.139,0,42.779,0,0,29.801,19.601,47.13,51.06,16.946,0,25.356,25.829,0,32.075,25.872,14.247,17.377,0,14.547,1.872,38.617,0,0,0,0,0,0,19.6,6.23,47.3,-32.35,16.401,10.089,521.559,23/1/2012
21,21,0,0,0,0,0,4.307,35.315,0,43.169,0,0,21.201,15.501,0,51.282,16.946,0,25.356,25.467,0,31.042,25.74,19.073,17.569,0,16.01,2.663,37.807,0,0,0,0,0,0,19.5,6.23,47.3,12.452,0,-9.412,458.438,23/1/2012
22,22,0,0,0,0,0,4.277,0,0,43.252,0,0,26.701,21.801,0,50.912,16.724,0,25.578,25.384,0,31.806,26.268,8.778,10.746,0,0,1.327,38.158,0,0,0,0,0,0,19.6,6.23,42,7.691,-2.4,-7.801,402.052,23/1/2012
23,23,0,0,0,0,0,4.409,0,0,0,0,0,15.701,17.101,0,51.282,17.02,0,25.578,25.801,0,33.535,26.268,9.147,21.889,0,0,2.654,38.768,0,0,0,0,0,0,19.6,6.3,47.2,6.104,0.6,-2.6,358.149,23/1/2012
0,00,0,0,0,0,0,4.387,0,0,0,0,0,24.801,15.901,0,51.282,16.946,0,25.551,25.857,0,33.019,29.04,7.67,7.643,0,0,2.312,38.768,0,0,0,0,0,0,20,6.5,37.5,24.537,0,-14.411,343.332,24/1/2012
1,01,0,0,0,0,0,4.329,0,0,0,0,0,29.301,16.301,0,44.696,14.43,0,25.551,25.885,0,32.143,26.532,6.672,6.768,0,0,2.549,38.697,0,0,0,0,0,0,20,6.5,27.8,2.319,2.5,-6.317,330.523,24/1/2012
2,02,0,0,0,0,0,4.395,0,0,0,0,0,26.301,16.101,0,51.134,16.872,0,25.495,25.773,0,33.603,27.588,12.565,13.754,0,0,2.285,37.768,0,0,0,0,0,0,20,6.5,0,7.447,0,-8.716,325.267,24/1/2012
3,03,0,0,0,0,0,4.343,0,0,0,0,0,21.101,15.501,0,50.912,16.724,0,25.439,25.69,0,33.535,26.928,10.965,17.514,0,0,2.602,39.018,0,0,0,0,0,0,20,6.5,0,5.127,0,-3.113,318.293,24/1/2012
4,04,0,0,0,0,0,4.365,0,0,0,0,0,15.901,10.9,0,51.43,16.798,0,25.829,25.69,0,32.906,27.192,21.739,22.135,0,0,2.505,39.397,0,0,0,0,0,0,20,6.5,0,4.639,0,-4.505,327.805,24/1/2012
5,05,0,0,0,0,0,4.38,0,0,0,0,0,23.201,11.6,0,51.356,16.946,0,25.773,25.634,0,30.862,25.872,16.571,17.952,0,0,2.602,38.787,0,0,0,0,0,0,20,6.5,37.5,1.221,0,-1.209,352.423,24/1/2012
6,06,0,0,0,0,0,4.409,0,0,0,0,0,13.9,10.7,0,51.134,16.872,0,25.773,25.634,0,33.019,24.42,18.362,17.801,0,0,2.54,38.437,0,0,0,0,0,0,20,6.5,47.2,0,4.6,6.098,359.217,24/1/2012
7,07,0,0,0,0,0,4.292,0,0,0,0,0,24.501,14.3,0,50.838,16.798,0,25.773,25.634,0,33.895,24.684,17.76,14.616,0,0,2.532,38.917,0,0,0,0,0,0,20,3.5,47.2,0,13.5,5.383,376.424,24/1/2012
8,08,0,0,0,0,0,2.908,0,0,20.123,0,0,30.301,16.101,0,51.282,16.872,0,25.773,25.634,0,31.783,26.664,16.694,19.469,17.501,17.446,2.549,38.927,0,0,0,0,0,0,20,3.5,47.2,6.714,3.8,-2.71,424.544,24/1/2012
9,09,0,0,0,0,0,2.9,33.224,0,41.304,0,0,25.801,16.001,0,51.356,16.872,0,25.773,25.384,0,33.468,27.06,9.475,18.922,15.477,15.532,2.549,38.367,0,0,0,0,0,0,20,3.5,47.2,7.813,0,-10.602,480.47,24/1/2012
10,10,0,0,0,0,0,2.864,33.754,0,41.582,0,0,23.901,17.501,0,51.208,16.872,0,25.384,25.912,0,33.288,25.344,21.301,22.026,16.174,15.778,2.716,38.317,0,0,0,0,0,0,20,3.5,47.2,0,8.8,3.992,485.136,24/1/2012
11,11,0,0,0,0,0,2.871,33.165,0,41.471,0,0,26.201,18.101,30.627,51.06,16.428,0,25.718,25.857,0,33.782,26.928,16.161,15.053,15.122,15.258,2.602,38.087,0,0,0,0,0,0,20,3.5,47.2,0,9.8,2.399,503.262,24/1/2012
12,12,0,0,0,0,0,2.908,32.399,0,41.499,0,0,20.001,15.801,33.528,50.912,16.354,0,25.718,25.968,0,34.029,26.532,19.018,14.534,16.967,17.09,2.962,39.058,0,0,0,0,0,0,20,3.5,47.2,1.953,0,-.403,506.489,24/1/2012
13,13,0,0,0,0,0,2.879,32.104,0,40.998,0,0,19.701,12.8,22.165,50.912,16.724,0,25.718,25.968,0,32.435,24.42,18.417,13.795,16.502,16.256,2.742,38.667,0,0,0,0,0,0,20,5.8,47.2,0,7,3.699,495.25,24/1/2012
14,14,0,0,0,0,0,3.721,32.104,0,40.191,0,0,13.1,12.4,32.688,50.764,16.872,0,25.718,25.606,0,32.12,26.136,21.848,24.761,19.893,20.098,2.663,38.848,0,0,0,0,0,0,20,5.8,47.2,0,0,-3.204,519.934,24/1/2012
15,15,0,0,0,0,0,2.893,32.045,0,39.662,0,0,8.5,7.1,33.234,50.69,16.724,0,25.718,25.439,0,30.143,24.816,24.282,24.05,25.444,25.294,2.522,38.947,0,0,0,0,0,0,20,5.8,47.2,0,1.4,9.888,515.675,24/1/2012
16,16,0,0,0,0,0,2.944,34.844,0,41.415,0,0,13.2,10.5,48.138,50.912,16.872,0,25.718,25.801,0,28.661,23.1,16.776,17.897,17.692,0,2.637,38.397,0,0,0,0,0,0,20,5.8,47.2,0,0,0.696,502.432,24/1/2012
17,17,0,0,0,0,0,2.959,34.991,0,41.332,0,0,14.6,14.2,48.162,51.356,16.946,0,25.69,25.857,0,25.966,24.948,9.434,9.106,0,0,2.496,38.837,0,0,0,0,0,0,20,5.8,47.2,8.667,0,-6.702,461.496,24/1/2012
18,18,0,0,0,0,0,2.871,34.932,0,42.835,0,0,17.601,15.601,48.095,51.43,17.02,0,25.718,25.857,0,28.571,25.08,20.987,20.126,20.331,0,2.663,38.257,0,0,0,0,0,0,20,5.8,47.2,0,8.6,5.383,521.596,24/1/2012
19,19,0,0,0,0,0,2.893,34.225,23.349,42.362,0,0,32.201,18.601,48.021,50.838,16.724,0,25.718,25.857,0,30.795,24.42,12.469,11.772,17.309,17.555,2.488,38.917,0,0,0,0,0,0,20,5.8,47.2,5.005,8.3,-2.509,538.358,24/1/2012
20,20,0,0,0,0,0,2.864,34.726,0,42.751,0,0,35.101,20.701,47.595,50.912,16.798,0,25.718,25.495,0,31.424,22.308,13.659,15.833,13.741,14.383,2.549,38.517,0,0,0,0,0,0,20,5.8,47.2,0,5.6,-2.417,525.912,24/1/2012
21,21,0,0,0,0,0,2.864,34.844,0,43.169,0,0,26.901,19.101,31.559,47.5,15.922,0,25.718,25.495,0,32.996,27.06,11.348,13.959,0,0,2.566,38.638,0,0,0,0,0,0,20,0,47.2,0,0,-5.2,427.54,24/1/2012
22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,16.948,0,25.578,25.328,0,32.592,23.892,15.231,13.399,16.229,15.956,2.839,0,0,0,0,0,0,0,0,0,47.3,0,0,0,293.107,24/1/2012
23,23,0,0,0,0,0,1.721,0,0,43.809,0,0,20.101,15.701,0,47.5,16.999,0,25.551,25.384,0,34.299,23.76,11.539,18.731,0,17.159,2.733,0,0,0,0,0,0,0,0,0,47.3,4.639,0,0,352.806,24/1/2012
0,00,0,0,0,0,0,2.842,0,0,0,0,0,16.001,13.5,0,47.5,15.512,0,25.551,25.384,0,32.2,24.42,6.987,6.645,0,0,2.575,38.6,0,0,0,0,0,0,20,0,47.3,0,-4.1,0,329.142,25/1/2012
1,01,0,0,0,0,0,2.974,0,0,0,0,0,15.901,13.2,0,47.5,16.948,0,25.606,25.384,0,32.1,23.76,0,9.68,0,0,2.6,38.4,0,0,0,0,0,0,20,0,47.3,13.062,-7.2,0,315.491,25/1/2012
2,02,0,0,0,0,0,2.879,0,0,0,0,0,13.8,9.8,0,47.5,6.181,0,25.718,25.189,0,33.7,24.42,0,13.645,0,0,2.64,38.5,0,0,0,0,0,0,20,0,47.3,3.296,-1.6,0,309.576,25/1/2012
3,03,0,0,0,0,0,2.944,0,0,0,0,0,16.301,8.4,0,47.5,8.129,0,25.718,25.244,0,34,26.928,0,9.215,0,0,2.56,38.8,0,0,0,0,0,0,20,0,47.3,5.493,-9.3,0,316.846,25/1/2012
4,04,0,0,0,0,0,2.893,0,0,0,0,0,14.4,8,0,47.5,6.796,0,25.718,25.634,0,34.052,27.852,0,10.76,0,0,2.81,38.6,0,0,0,0,0,0,20,6.5,47.3,7.08,-2.5,0,314.383,25/1/2012
5,05,0,0,0,0,0,3.018,0,0,0,0,0,15.701,9.3,0,47.5,16.691,0,25.578,25.634,0,33.3,26.004,14.329,17.774,0,0,2.5,38.7,0,0,0,0,0,0,20,0,47.3,10.254,-10.3,0,343.375,25/1/2012
6,06,0,0,0,0,0,2.944,0,0,0,0,0,11.3,7.7,0,47.5,16.691,0,25.578,25.189,0,33.5,27.06,20.495,22.04,0,0,2.67,38.5,0,0,0,0,0,0,20,6.5,47.3,7.202,8.3,0,339.505,25/1/2012
7,07,0,0,0,0,0,2.93,35.433,0,0,0,0,7.1,8.3,0,47.5,16.691,0,25.578,25.606,0,33.1,25.476,12.565,22.477,0,0,2.5,38.7,0,0,0,0,0,0,20,6.46,47.3,11.841,-8.5,0,374.375,25/1/2012
8,08,0,0,0,0,0,2.908,33.931,0,41.833,0,0,11.6,6.7,0,47.5,16.025,0,25.578,25.244,0,33.3,27.324,18.635,18.047,0,0,2.53,38.6,0,0,0,0,0,0,20,6.38,47.3,5.005,-8.3,-1.41,428.14,25/1/2012
9,09,0,0,0,0,0,2.915,33.813,0,41.582,0,0,11.5,9.4,21.856,47.5,16.384,0,25.578,25.467,0,33.2,25.872,10.418,7.178,23.202,22.231,2.795,38.5,0,0,0,0,0,0,20,6.3,47.3,0,9.7,2.692,460.554,25/1/2012
10,10,0,0,0,0,0,3.106,33.724,0,41.304,0,0,11.6,10.4,36.146,47.5,16.384,0,25.606,25.662,0,33,26.4,17.788,15.833,20.29,21.589,2.62,38.6,0,0,0,0,0,0,20,6.28,47.3,-2.808,7.3,8.386,488.254,25/1/2012
11,11,0,0,0,0,0,2.9,34.844,0,41.165,0,0,12.1,9.4,47.675,47.5,16.179,0,25.495,25.606,0,33.4,26.136,18.868,20.577,19.21,19.1,2.813,38.8,0,0,0,0,0,0,20,6.15,47.3,-5.249,-2,3.882,518.592,25/1/2012
12,12,0,0,0,0,0,2.9,35.05,0,41.165,0,0,8.1,5.5,47.741,47.5,16.025,0,25.495,25.606,0,33.5,25.872,19.838,18.458,20.18,19.962,2.83,38.4,0,0,0,0,0,0,20,5.92,50.9,-13.672,-.9,9.394,516.12,25/1/2012
13,13,0,0,0,0,0,2.944,34.549,0,41.193,0,0,16.101,12.9,47.577,47.5,15.8,0,25.495,25.606,0,33.4,27.588,9.598,7.848,15.778,16.543,2.68,38.5,0,0,0,0,0,0,20,5.9,50.9,-17.701,8.1,5.292,502.678,25/1/2012
14,14,0,0,0,0,0,2.9,35.286,24.138,41.443,0,0,12.5,9.7,47.223,47.5,16.435,0,25.495,25.606,0,33,28.644,10.883,9.461,14.657,14.424,2.81,38.7,0,0,0,0,0,0,20,5.92,47.3,-6.348,1.6,3.095,515.678,25/1/2012
15,15,0,0,0,0,0,2.908,36.582,0,41.694,0,0,1.5,2,41.018,47.5,16.538,0,25.745,25.69,0,33.1,24.288,22.094,20.782,23.462,20.003,2.681,38.4,0,0,0,0,0,0,20,6,47.3,27.833,-16.3,-3.809,491.55,25/1/2012
16,16,0,0,0,0,0,2.908,36.523,0,41.443,0,0,1,1.2,47.487,47.5,16.486,0,25.912,25.634,0,33,25.212,17.487,17.911,16.133,15.627,2.733,38.3,0,0,0,0,0,0,20,5.84,47.3,18.189,-20.901,-5.402,493.697,25/1/2012
17,17,0,0,0,0,0,2.893,36.611,0,41.861,0,0,2.1,2.2,36.765,47.5,16.691,0,25.912,25.662,0,33.5,26.664,15.286,15.846,0,15.75,2.57,38.5,0,0,0,0,0,0,20,6.23,47.3,28.199,-17.001,-5.402,454.045,25/1/2012
18,18,0,0,0,0,0,2.908,36.405,0,42.807,0,0,2.6,3,44.185,47.5,16.281,0,25.773,25.69,0,33.5,24.684,23.393,24.473,0,22.915,2.75,38.437,0,0,0,0,0,0,20,6.15,47.3,7.691,-4.3,3.186,484.137,25/1/2012
19,19,18.264,18.641,0,0,0,2.952,36.994,23.284,43.197,0,0,1.9,3.1,47.759,47.5,16.486,0,25.773,25.773,0,33,25.344,13.549,11.498,15.532,15.819,2.69,38.6,0,0,0,5.2,0,0,20,6.3,47.3,14.405,-9.4,-.403,541.853,25/1/2012
20,20,10.602,0,0,0,0,2.864,36.641,23.768,42.556,0,0,6.3,5.2,47.58,47.5,16.384,0,25.384,25.411,0,33.5,26.268,12.237,13.454,14.807,15.122,2.64,38.3,0,0,0,0,0,0,20,6.3,47.3,4.273,-5.8,3.79,517.855,25/1/2012
21,21,0,0,0,0,0,2.871,36.287,2.884,42.918,0,0,12.4,10.2,37.412,47.5,15.563,0,25.523,25.411,0,33.5,27.984,10.295,12.032,0,15.518,2.67,38.4,0,0,0,0,0,0,20,6.3,47.3,3.906,1.1,2.197,465.847,25/1/2012
22,22,0,0,0,0,0,2.937,28.363,0,43.057,0,0,10.3,10.6,0,47.5,17.666,0,25.439,25.217,0,32.8,26.532,8.723,8.641,0,0,2.69,38.5,0,0,0,0,0,0,20,6.23,47.3,-6.958,4.3,-1.209,406.362,25/1/2012
23,23,0,0,0,0,0,2.9,0,0,42.668,0,0,9.1,8.9,0,47.067,0,0,25.439,25.217,0,33.5,24.684,14.793,14.055,0,0,2.795,38.5,0,0,0,0,0,0,20,6.23,47.3,1.709,-2.3,-1.117,364.841,25/1/2012
0,00,0,0,0,0,0,2.879,0,0,0,0,0,15.201,11.9,0,46.913,0,0,25.439,25.217,0,33.827,26.4,19.1,23.038,0,0,2.645,38.718,0,0,0,0,0,0,19.9,6.38,47.3,6.714,-.9,-2.6,341.643,26/1/2012
1,01,0,0,0,0,0,2.981,0,0,0,0,0,15.901,11.3,0,47.067,0,0,25.05,25.217,0,33.176,25.344,8.463,15.108,0,0,2.645,38.628,0,0,0,0,0,0,19.3,6.38,47.3,2.075,-4.2,-3.003,328.97,26/1/2012
2,02,0,0,0,0,0,2.871,0,0,0,0,0,13.2,9.9,0,48.656,0,0,25.439,25.384,0,32.21,25.74,16.366,8.764,0,0,2.619,37.967,0,0,0,0,0,0,19.6,6.3,47.3,3.052,-.1,-.916,320.28,26/1/2012
3,03,0,0,0,0,0,2.959,0,0,0,0,0,17.101,13.2,0,47.5,7.565,0,25.439,25.384,0,35.669,26.004,0,8.983,0,0,2.742,37.967,0,0,0,0,0,0,19.6,6.46,47.3,5.982,0.8,-2.802,319.893,26/1/2012
4,04,0,0,0,0,0,2.886,0,0,0,0,0,27.901,17.501,0,47.221,0,0,25.439,25.384,0,32.861,25.476,0,11.991,0,0,1.301,39.058,0,0,0,0,0,0,19.6,6.5,47.3,10.376,3.1,-5.713,322.656,26/1/2012
5,05,0,0,0,0,0,3.003,0,0,0,0,0,30.701,19.601,0,48.041,0,0,25.077,25.384,0,33.603,26.4,12.209,12.879,0,0,2.769,38.028,0,0,0,0,0,0,19.1,6.5,47.3,15.259,-1.2,-8.918,345.454,26/1/2012
6,06,0,0,0,0,0,2.959,0,0,0,0,0,25.601,17.401,0,47.5,10.59,0,25.551,25.384,0,33.648,26.664,10.022,19.743,0,0,2.716,38.707,0,0,0,0,0,0,19.2,6.5,47.3,8.179,2.9,-4.816,353.223,26/1/2012
7,07,0,0,0,0,0,2.937,0,0,43.085,0,0,21.601,13.5,0,47.5,6.745,0,25.523,25.384,0,34.007,28.248,0,20.153,0,0,2.698,38.468,0,0,0,0,0,0,19.1,6.28,47.3,11.963,-3.3,-4.706,378.572,26/1/2012
8,08,0,0,0,0,0,2.879,0,0,40.775,0,0,25.801,17.501,0,47.5,15.7,0,25.523,25.384,0,30.503,24.288,20.194,21.028,0,0,2.777,38.837,0,0,0,0,0,0,19,6.22,47.3,-21.485,9.4,2.582,420.679,26/1/2012
9,09,0,0,0,0,0,2.527,35.669,0,41.833,0,0,18.701,15.401,0,47.5,16.948,0,25.523,25.384,0,3.032,0,22.559,24.337,23.475,20.631,2.628,38.468,0,0,0,0,0,0,19,6.23,47.3,-15.992,0.4,-5.402,458.14,26/1/2012
10,10,0,0,0,0,0,0.22,35.728,0,41.777,0,0,15,10.8,44.476,47.5,16.794,0,25.3,25.328,0,8.85,23.892,18.676,19.237,18.362,19.36,2.777,37.787,0,0,0,0,0,0,18.9,6.15,47.3,6.714,-7.1,-3.204,487.804,26/1/2012
11,11,0,0,0,0,0,0,36.022,0,41.193,11.197,29.945,12,9,0,47.5,16.333,0,25.578,25.523,0,24.551,27.192,17.104,13.385,24.993,20.344,1.09,38.087,0,0,0,0,0,0,18.9,6.23,47.3,0,-1.3,2.399,492.368,26/1/2012
12,12,0,0,0,0,0,6.255,35.021,22.753,41.276,0,0,2.8,3.2,22.102,47.5,15.922,0,25.801,25.217,0,32.727,25.476,18.061,16.694,18.704,20.235,2.883,38.567,0,0,0,5.2,0,0,19,6.1,47.3,0,-4.4,6.098,497.096,26/1/2012
13,13,0,0,0,0,0,0,34.962,24.171,41.861,0,0,2.8,3.1,37.533,47.5,16.127,0,25.801,25.996,0,34.411,25.476,16.106,13.399,16.092,14.219,2.804,38.468,0,0,0,0,0,0,19,6.05,47.3,0,-3,6.592,489.607,26/1/2012
14,14,0,0,0,0,0,0,35.345,24.477,40.219,0,0,6.5,5.1,41.399,47.5,16.435,0,25.857,25.801,0,32.637,26.928,16.188,13.385,16.694,14.944,2.944,37.738,0,0,0,0,0,0,18.8,6,47.3,0,-5.1,2.087,505.167,26/1/2012
15,15,0,0,0,0,0,0,35.08,24.155,41.165,0,0,8.6,7.6,34.856,47.5,15.7,0,25.857,25.773,0,33.086,24.552,14.192,12.715,14.192,14.821,2.857,39.167,0,0,0,0,0,0,19.2,5.92,47.3,0,-6.3,1.886,498.719,26/1/2012
16,16,0,0,0,0,0,0,35.05,10.7,41.22,0,0,10.7,7.2,33.786,47.5,15.922,0,25.857,25.773,0,33.535,23.1,16.721,16.502,0,16.899,2.848,38.737,0,0,0,0,0,0,19.1,6.45,47.3,0,-2.9,1.282,476.518,26/1/2012
17,17,0,0,0,0,0,0,34.873,0,40.942,0,0,20.501,13.9,26.575,47.5,15.615,0,25.578,25.467,0,31.828,24.816,10.979,12.086,0,0,2.98,39.058,0,0,0,0,0,0,19,6.5,47.3,0,0,-2.106,447.69,26/1/2012
18,18,0,0,0,0,0,0,36.906,0,42.473,0,0,24.601,16.201,28.184,48,15.7,0,25.745,25.578,0,32.749,20.724,23.243,24.132,0,13.973,2.663,38.328,0,0,0,0,0,0,18.9,6.3,47.3,0,4,1.685,486.015,26/1/2012
19,19,0,0,0,0,0,0,36.7,24.203,43.28,0,0,38.201,22.601,41.507,48,15.7,0,25.801,25.69,0,32.232,22.044,7.26,8.135,15.245,15.45,2.98,38.317,0,0,0,0,0,0,19.8,6.3,47.3,0,5.3,-5.805,537.251,26/1/2012
