,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
9,9,0,0,0,0,0,9.72,29.335,1.289,36.016,0,37.101,22.501,32.356,53.961,50.616,16.724,37.81,25.968,0,0,30.3,14,7.889,0,15.354,0,32.207,31.658,0,0,0,5.2,5.2,0,19.5,5.4,47.124,2.564,0,30.501,-8.313,551.651,17/4/2013
10,10,0,0,0,0,0,9.632,29.188,19.949,35.96,0,29.301,20.401,29.466,54.017,50.394,15.836,33,26.107,0,0,32.996,17.1,17.87,0,24.72,0,32.618,31.828,0,0,0,5.2,5.2,0,19.5,5.2,47.762,0,0,33.901,-0.604,571.689,17/4/2013
11,11,0,18.58,17.347,0,0,9.668,29.276,19.24,34.875,0,20.501,15,19.959,53.474,50.32,16.576,28.193,25.857,0,0,31.7,20.1,7.971,8.586,14.889,0,32.488,31.408,0,0,0,5.2,5.2,0,19.8,5,50.381,2.686,0,18.601,-1.904,581.673,17/4/2013
12,12,0,18.482,16.504,0,0,9.346,28.628,19.046,34.819,0,11.9,8.8,19.486,53.158,49.728,16.28,21.856,25.801,0,0,30,20,17.295,18.362,24.706,0,32.068,31.378,0,0,0,5.2,5.2,0,19.6,4.89,47.114,2.441,0,13.3,2.985,584.197,17/4/2013
13,13,0,18.641,16.102,16.346,0,9.485,28.599,18.031,35.209,0,7.3,5.5,14.863,53.184,50.172,16.28,17.996,25.94,0,0,32.2,20.1,16.749,17.788,24.678,0,32.417,32.068,0,0,0,5.2,5.2,0,19.8,4.95,47.739,15.259,0,4.9,-0.916,580.802,17/4/2013
14,14,17.493,18.494,16.053,18.458,0,9.251,28.245,17.87,34.513,0,8.1,5.6,17.858,55.016,51.134,16.798,13.783,25.773,0,0,32.6,16.5,18.43,19.292,24.446,0,32.717,31.228,0,0,0,5.2,5.2,0,19.5,4.8,47.717,11.719,0,4.3,-0.403,596.453,17/4/2013
15,15,9.174,18.506,15.918,18.36,17.188,9.126,27.302,17.693,35.598,0,7.9,5.8,12.92,51.129,50.616,16.65,12.502,25.996,0,0,31.8,20.2,20.755,21.548,14.397,0,32.587,31.987,0,0,0,5.2,5.2,0,19.4,4.96,47.596,17.457,0,-3.2,-2.802,596.553,17/4/2013
16,16,0,18.543,15.857,18.348,13.77,8.972,27.185,18.37,35.236,0,15.901,10.9,19.801,50.901,49.876,16.132,19.585,25.829,0,0,31,18.7,7.684,8.737,15.86,0,32.408,31.768,0,0,0,5.2,5.2,0,19.7,4.89,47.596,16.48,0,7.8,-5.914,575.583,17/4/2013
17,17,0,0,8.472,0,0,8.899,29.512,17.193,34.819,0,21.101,19.401,29.466,37.051,52.022,16.946,40.158,25.857,0,0,32,16.8,7.506,0,0,0,32.287,31.768,0,0,0,4.2,4.2,0,19.3,5.04,41.444,13.916,0,6.6,-22.01,536.936,17/4/2013
18,18,0,0,0,0,0,9.192,30.425,18.805,35.403,0,27.801,21.001,37.608,25.56,52.17,16.872,42.984,25.885,0,0,31,19.9,7.369,0,0,0,32.207,31.288,0,0,0,0,0,0,19.2,5.13,37.951,-8.545,0,45.501,5.695,507.925,17/4/2013
19,19,0,0,18.213,0,0,9.566,31.78,17.967,35.654,0,33.101,21.801,37.503,54.208,51.282,16.65,42.963,25.857,0,0,30,18.8,11.348,12.319,0,0,32.337,31.567,0,0,0,5.2,5.2,0,18.5,5.13,47.001,6.958,0,24.401,-18.604,607.775,17/4/2013
20,20,0,0,18.043,0,0,9.551,31.456,18.466,35.932,0,32.601,22.101,36.821,29.66,51.356,16.798,43.684,25.885,0,0,31,21.8,16.215,17.446,0,0,32.088,31.838,0,0,0,5.2,5.2,0,21,5.36,47.487,-5.737,0,34.601,-9.815,605.289,17/4/2013
21,21,0,0,0,0,0,9.632,31.692,18.563,35.904,0,36.901,22.501,35.56,29.545,51.356,16.798,42.517,25.829,0,0,31.514,18.9,8.19,9.106,0,0,32.198,31.428,0,0,0,5.2,5.2,0,19.5,5.36,47.601,7.202,0,22.601,-22.614,563.792,17/4/2013
22,22,0,0,0,0,0,9.778,32.075,1.305,19.845,0,32.601,21.901,34.404,42.501,45.362,14.578,43.173,25.773,0,0,32.7,17.7,8.504,0,0,0,31.768,31.838,0,0,0,0,0,0,19.8,5.44,37.763,15.503,5.557,13.2,-25.819,500.368,17/4/2013
23,23,0,0,0,0,0,9.756,19.732,1.305,0,0,33.901,22.601,34.142,0,47.434,15.466,43.489,25.773,0,0,31.2,16.3,8.846,0,0,0,31.857,31.528,0,0,0,0,0,0,19.6,5.67,45.833,15.015,0,6.9,-29.902,452.42,17/4/2013
0,0,0,0,0,0,0,9.676,0,1.305,0,0,35.801,20.301,28.941,0,51.06,16.798,43.766,25.801,0,0,32.322,20.328,0,0,0,0,31.768,30.978,0,0,0,0,0,0,19.8,5.67,43.196,6.958,0,14.3,-21.003,424.114,18/4/2013
1,1,0,0,0,0,0,0,0,1.305,0,0,35.801,19.801,28.416,0,43.882,13.986,43.705,25.801,0,0,31.94,21.384,0,0,0,0,31.458,31.687,0,0,0,0,0,0,19.5,5.8,20.155,8.667,0,-0.8,-34.114,406.574,18/4/2013
2,2,0,0,0,0,0,0,0,1.289,0,0,33.901,19.301,30.201,0,44.548,14.504,43.631,25.829,0,0,30.683,17.82,0,0,0,0,32.028,32.188,0,0,0,0,0,0,19.3,5.91,20.253,6.348,0,4,-32.411,398.622,18/4/2013
3,3,0,0,0,0,0,0,0,1.273,0,0,34.701,20.001,29.308,0,49.21,9.99,42.477,25.69,0,0,30.525,17.952,0,0,0,0,31.817,31.958,0,0,0,0,0,0,18.6,5.91,10.358,4.395,0,0.4,-34.718,397.603,18/4/2013
4,4,0,0,0,0,0,0,0,1.305,0,0,34.901,21.101,30.044,0,51.43,16.798,41.138,11.217,0,0,31.536,19.8,0,0,21.889,0,32.108,31.607,0,0,0,0,0,0,19.3,5.91,0,10.01,0,0,-33.106,399.021,18/4/2013
5,5,0,0,0,0,0,0,0,1.209,0,0,29.101,19.301,30.201,8.657,52.392,17.02,39.241,0,0,0,31.559,17.424,0,0,25.649,0,32.218,32.178,0,0,0,0,0,0,20.2,6.03,30.043,12.818,0,-5.1,-36.402,425.877,18/4/2013
6,6,0,0,0,0,0,0,0,1.289,0,0,33.301,20.001,27.575,54.3,43.586,14.06,40.592,0,0,0,30.458,18.876,4.184,0,0,0,31.968,31.958,0,0,0,0,0,0,20.1,5.99,42.098,15.259,3.507,7.2,-24.409,418.779,18/4/2013
7,7,0,0,0,0,0,0,0,1.225,0,0,34.901,22.201,27.365,53.69,44.104,14.504,41.441,0,0,0,30.009,17.16,11.157,0,0,0,31.347,30.798,0,0,0,0,0,0,19.9,5.9,49.824,2.808,0,22.601,-16.407,434.618,18/4/2013
8,8,0,0,0,0,0,10.349,31.751,1.273,0,0,34.001,21.501,25.211,53.551,50.542,16.354,40.307,0,0,0,30.795,22.44,7.465,0,14.834,0,32.628,32.008,0,0,0,0,0,0,19,5.6,48.094,14.893,0,17.501,-14.502,479.812,18/4/2013
9,9,0,0,0,0,0,8.584,29.895,18.482,35.515,0,29.801,19.201,18.436,53.549,51.282,16.576,36.851,0,0,0,30.93,19.404,8.873,9.912,14.698,0,31.867,30.978,0,0,0,5.2,5.2,0,18.2,5.5,49.851,2.197,0,21.401,-7.013,541.868,18/4/2013
10,10,6.989,16.065,16.382,0,0,9.873,29.659,17.709,34.485,0,24.301,17.401,22.9,46.392,50.764,16.724,36.703,0,0,0,11.905,2.772,23.885,24.596,24.337,0,31.867,31.358,0,0,0,5.2,5.2,0,17.9,5.2,48.713,0,0,23.101,-2.71,569.171,18/4/2013
11,11,16.639,18.787,16.382,0,16.113,8.277,29.748,17.87,35.069,0,14.6,11,20.221,46.495,51.282,16.872,21.436,0,0,0,10.984,8.58,21.712,22.833,24.432,0,32.218,31.217,0,0,0,5.2,5.2,0,19.6,5.1,49.731,-7.569,0,15.4,1.996,586.43,18/4/2013
12,12,16.555,18.543,16.114,16.724,17.383,8.137,30.131,17.516,34.68,0,7.7,6.7,15.966,52.327,50.764,16.65,16.066,0,0,0,11.725,23.76,12.948,13.891,24.432,0,31.947,31.127,0,0,0,5.2,5.2,0,19.7,5.1,48.648,0,0,14.9,6.793,576.088,18/4/2013
13,13,15.126,18.641,16.065,17.017,17.48,8.855,30.131,19.24,35.097,0,6.4,5.5,11.344,52.268,51.06,16.724,13.797,0,0,0,12.444,12.804,15.819,16.762,24.419,0,31.737,31.318,0,0,0,5.2,5.2,0,19.8,4.9,48.648,-5.982,0,7.3,8.386,574.838,18/4/2013
14,14,15.056,18.58,15.992,16.932,17.48,7.888,29.659,17.081,34.652,0,7.4,7.6,15.179,52.321,51.208,16.354,20.971,0,0,2.1,11.366,9.24,22.081,22.86,24.419,0,31.737,31.177,0,0,0,5.2,5.2,0,19.8,4.9,50.48,0,0,14.6,5.383,580.403,18/4/2013
15,15,13.179,18.543,15.955,13.66,17.285,8.086,29.306,17.612,34.457,0,16.501,13.1,19.486,52.543,51.356,16.946,26.158,0,21.654,0,11.568,13.464,13.303,14.288,15.245,0,31.867,31.358,0,0,0,5.2,5.2,0,20,5.04,37.691,-6.958,0,17.001,-4.505,601.277,18/4/2013
16,16,0,18.47,15.882,0,17.285,7.954,30.425,18.95,34.457,0,18.501,11.5,17.963,55.233,51.504,16.724,23.674,0,25.077,0,9.254,13.596,11.895,13.194,14.903,0,31.748,31.848,0,0,0,5.2,5.2,0,20,5.04,49.373,10.132,0,4,-14.612,575.33,18/4/2013
17,17,0,4.273,0,0,0,9.412,30.602,19.127,34.568,0,22.401,13.6,22.848,53.969,51.8,17.168,32.389,0,25.745,0,11.703,14.784,20.741,21.725,0,0,31.758,31.567,0,0,0,5.2,5.2,0,19.8,4.97,49.256,18.189,4.276,5.2,-16.517,543.458,18/4/2013
18,18,0,0,0,0,0,9.566,31.986,0,34.652,0,36.601,18.301,35.087,53.094,44.326,14.356,43.156,0,25.968,0,8.154,15.048,6.658,0,0,0,31.638,31.737,0,0,0,5.2,5.2,0,19.7,5.21,38.398,-6.226,0,34.201,-8.405,506.908,18/4/2013
19,19,14.594,19.373,18.787,0,0,9.72,31.928,19.159,34.401,0,32.001,15.301,28.1,52.994,51.652,16.724,36.216,0,25.857,0,11.658,16.764,10.035,11.047,15.791,0,31.628,31.188,0,0,0,5.2,5.2,0,19.8,5.28,48.214,9.033,0,15.8,-15.217,614.489,18/4/2013
20,20,8.557,16.651,16.272,0,0,9.851,31.957,19.401,34.986,0,33.301,19.601,35.507,54.343,44.992,14.43,43.569,0,25.912,0,11.006,14.916,7.93,8.983,0,0,31.698,29.268,0,0,0,5.2,5.2,0,19.5,5.36,39.788,-6.836,0,19.801,-17.908,605.546,18/4/2013
21,21,0,0,0,0,0,9.8,31.574,0,34.513,0,31.101,18.901,39.552,54.27,51.726,16.724,43.682,0,25.857,0,10.894,11.748,14.67,15.833,0,0,31.878,31.817,0,0,0,0,0,0,20.9,5.59,47.855,-10.01,0,28.601,-11.115,560.068,18/4/2013
22,22,0,0,0,0,0,9.8,31.397,0,0,0,29.901,17.401,33.09,54.108,51.43,16.724,42.105,0,25.857,0,8.49,13.464,8.244,8.791,0,0,31.838,31.618,0,0,0,0,0,0,20,5.67,47.855,-2.197,0,21.101,-18.11,495.504,18/4/2013
23,23,0,0,0,0,0,9.998,31.957,0,0,0,34.701,20.301,34.457,11.06,52.096,17.094,40.359,0,25.69,0,12.691,16.896,8.053,0,0,0,31.737,30.078,0,0,0,0,0,0,20,5.67,50.307,16.968,0,7.6,-30.506,459.083,18/4/2013
0,0,0,0,0,0,0,9.954,31.456,0,0,0,30.701,18.201,32.985,0,51.874,16.798,40.081,0,25.718,0,12.444,18.216,0,0,0,0,32.048,31.198,0,0,0,0,0,0,19.9,5.67,44.574,2.197,0,16.201,-20.801,433.834,19/4/2013
1,1,0,0,0,0,0,0,0,0,0,0,24.501,14,26.262,0,51.874,16.502,35.589,0,25.328,0,11.658,18.876,0,0,0,0,31.728,30.877,0,0,0,0,0,0,20,5.8,50.514,-6.958,0,-2.1,-28.016,415.885,19/4/2013
2,2,0,0,0,0,0,9.961,12.927,0,0,0,21.401,15.401,26.42,0,45.362,14.282,35.661,0,25.69,0,12.152,17.82,0,0,0,0,32.028,31.867,0,0,0,0,0,0,20,5.8,39.992,-8.179,0,11.3,-16.901,398.3,19/4/2013
3,3,0,0,0,0,0,9.654,31.132,0,0,0,16.401,14.3,24.529,0,42.402,0,30.246,0,25.662,0,12.062,3.564,0,0,0,0,32.037,32.008,0,0,0,0,0,0,19.9,5.8,40.134,-21.607,0,5.3,-18.403,397.708,19/4/2013
4,4,0,0,0,0,0,9.727,31.456,0,0,0,14.2,12.2,18.593,0,44.548,14.726,26.747,0,25.606,0,12.354,17.424,0,0,0,0,31.828,31.198,0,0,0,0,0,0,20,5.8,41.796,-13.306,0,2.9,-14.008,404.685,19/4/2013
5,5,0,0,0,0,0,10.21,32.87,0,0,0,14.6,11.1,10.819,0,51.578,16.724,23.659,0,25.968,0,10.49,16.896,25.171,0,0,0,31.828,31.638,0,0,0,0,0,0,19.8,5.91,50.44,-7.202,0,3.1,-7.215,419.64,19/4/2013
6,6,0,0,0,0,0,9.881,31.81,0,0,0,13.1,9.5,12.237,22.113,50.986,16.798,23.247,0,25.634,0,11.658,13.992,22.628,0,0,0,32.318,31.968,0,0,0,0,0,0,19,5.8,48.582,6.226,0,-5.5,-14.209,417.954,19/4/2013
7,7,0,0,0,0,0,10.042,32.31,0,0,0,23.601,12,16.334,53.435,51.43,16.798,25.561,0,25.801,0,12.129,17.292,16.543,0,0,0,31.928,31.528,0,0,0,0,0,0,20.8,5.92,44.498,6.226,0,20.901,0,426.847,19/4/2013
8,8,0,0,0,0,0,10.071,29.895,18.692,34.262,0,22.101,15.201,19.959,53.528,51.726,16.946,31.8,0,25.523,0,11.59,14.916,9.516,10.651,0,0,31.857,31.638,0,0,0,5.2,5.2,0,19.9,5.67,41.378,14.405,0,0,14.795,488.02,19/4/2013
9,9,0,0,0,0,0,9.976,29.306,17.838,33.149,0,20.901,16.301,17.805,53.647,50.912,16.576,30.757,0,25.384,0,11.972,17.028,13.358,14.616,15.682,0,31.758,31.647,0,0,0,5.2,5.2,0,19.8,5.51,48.562,6.226,0,0,15.088,529.811,19/4/2013
10,10,0,17.774,0,0,0,10.056,29.748,16.694,34.875,0,16.201,11.5,21.219,53.443,50.986,16.798,26.927,0,25.495,0,11.074,17.028,18.54,19.497,15.86,0,31.588,31.557,0,0,0,5.2,5.2,0,19.6,5.44,48.562,0,0,13.3,-3.314,565.983,19/4/2013
11,11,0,18.384,16.211,0,0,9.903,29.541,17.757,34.29,0,12.9,8.5,18.383,52.57,51.282,16.872,20.18,0,25.439,0,11.388,11.484,22.176,23.024,25.061,0,32.098,29.818,0,0,0,5.2,5.2,0,19.6,5.4,48.562,-5.615,0,14.4,2.783,575.302,19/4/2013
12,12,15.462,18.592,16.688,0,0,9.763,30.366,18.047,36.322,0,14,9,18.698,52.208,51.282,16.872,20.882,0,25.885,0,11.68,12.012,7.971,8.463,25.061,0,33.078,32.128,0,0,0,5.2,5.2,0,19.6,5.21,40.975,-5.249,0,10.1,-6.207,577.282,19/4/2013
13,13,0,0,16.26,0,0,9.544,30.838,18.595,35.626,0,16.801,11.6,27.47,52.047,50.69,16.65,30.629,0,25.578,0,11.321,17.16,9.926,10.965,25.075,0,32.727,31.768,0,0,0,5.2,5.2,0,19.5,5.05,38.953,-17.701,0,32.001,9.082,558.837,19/4/2013
14,14,0,0,16.334,0,0,9.749,31.073,18.998,35.765,0,15.701,11.7,21.587,52.083,50.69,16.65,25.555,0,25.662,0,10.198,15.312,22.122,22.723,25.075,0,32.448,31.958,0,0,0,5.2,5.2,0,19.2,5.1,48.524,9.766,0,15.3,-5.512,561.453,19/4/2013
15,15,0,18.665,16.407,0,0,9.536,31.103,19.256,35.904,0,23.401,15.601,24.791,52.407,51.134,16.872,32.233,0,25.773,0,11.208,14.652,8.709,9.584,17.364,0,32.608,31.238,0,0,0,5.2,5.2,0,18.2,5.1,48.838,0,0,20.101,-6.903,579.166,19/4/2013
16,16,0,0,0,0,0,9.617,31.338,20.851,36.823,0,34.901,18.301,33.931,41.619,51.43,16.428,41.552,0,25.133,0,10.961,10.296,7.192,7.875,17.186,0,32.838,31.217,0,0,0,5.2,5.2,0,19.7,5.2,49.417,-3.296,0,23.901,-8.716,565.94,19/4/2013
17,17,0,0,0,0,0,9.595,31.427,20.448,36.155,0,32.101,21.501,35.139,41.541,51.504,16.65,42.098,0,25.411,0,10.602,15.972,7.684,0,0,0,32.388,29.719,0,0,0,0,0,0,19.7,5.2,37.678,-11.231,0,36.001,-4.01,522.71,19/4/2013
18,18,0,0,0,0,0,9.588,30.867,19.981,35.988,0,38.701,20.001,33.826,12.004,50.838,16.798,43.315,0,25.523,0,10.961,14.124,8.012,0,0,0,32.037,30.978,0,0,0,0,0,0,19.5,5.4,42.599,-26.612,0,43.301,0.897,518.64,19/4/2013
19,19,0,0,0,0,0,10.093,32.31,20.416,36.35,0,37.201,21.601,33.669,53.117,50.986,16.798,43.155,0,25.411,0,11.837,15.444,16.147,16.954,0,0,32.207,29.678,0,0,0,5.2,5.2,0,19.4,5.5,46.988,-18.799,0,39.901,-5.805,598.573,19/4/2013
20,20,0,0,0,0,0,10.086,32.222,20.626,35.932,0,22.201,15.301,25.737,53.454,50.838,16.798,33.1,0,25.69,0,13.252,10.824,11.034,11.895,16.639,0,32.028,31.298,0,0,0,5.2,5.2,0,19.8,5.4,46.988,2.93,0,-3.4,-25.416,586.731,19/4/2013
21,21,0,0,0,0,0,10.049,31.839,21.447,36.155,0,20.201,14.4,26.735,53.338,44.252,14.282,35.82,0,25.662,0,14.735,16.764,7.424,8.532,16.27,0,31.968,31.968,0,0,0,5.2,5.2,0,19.3,5.5,37.825,8.057,0,3.5,-20.71,549.201,19/4/2013
22,22,0,0,0,0,0,9.881,31.545,11.602,36.183,0,10.9,9.3,18.751,53.245,51.356,16.872,22.058,0,25.551,0,22.304,14.256,7.848,0,0,0,32.148,31.958,0,0,0,0,0,0,19.6,5.5,39.681,2.93,0,-4,-12.012,489.307,19/4/2013
23,23,0,0,0,0,0,10.064,31.869,0,0,0,5.9,5,7.089,53.373,52.022,16.946,13.311,0,26.191,0,28.661,17.028,15.819,0,25.348,0,31.898,31.598,0,0,0,0,0,0,19.8,5.8,39.607,2.197,0,1.1,-1.904,445.23,19/4/2013
0,0,0,0,0,0,0,10.056,32.163,0,0,0,3.7,3.8,5.775,53.546,51.874,16.946,9.222,0,25.551,0,28.661,22.968,7.834,0,0,0,32.258,32.088,0,0,0,0,0,0,18,5.67,36.332,-7.08,0,-1.5,1.593,422.255,20/4/2013
1,1,0,0,0,0,0,9.749,31.486,0,0,0,4.7,4.3,7.299,42.075,51.43,16.65,11.427,0,25.718,0,29.312,16.632,8.422,0,0,0,31.498,31.398,0,0,0,0,0,0,19.9,5.9,30.258,-19.41,0,11.3,12.195,405.207,20/4/2013
2,2,0,0,0,0,0,10.137,32.34,0,0,0,5.8,4.7,0.735,25.793,51.8,16.798,10.006,0,25.718,0,30.503,22.968,8.203,0,0,0,31.708,31.598,0,0,0,0,0,0,20,5.9,37.097,-5.982,0,-0.5,4.193,395.16,20/4/2013
3,3,0,0,0,0,0,10.042,32.281,0,0,0,7.7,5.9,3.78,25.652,51.948,3.182,8.248,0,25.606,0,30.188,23.628,7.26,0,0,0,31.997,31.528,0,0,0,0,0,0,20,6,40.496,-9.766,0,2,5.585,391.403,20/4/2013
4,4,0,0,0,0,0,9.969,31.81,0,0,0,12.4,8.8,13.602,15.439,51.134,16.798,18.989,0,25.718,0,28.931,18.744,0,0,0,0,31.997,31.428,0,0,0,0,0,0,20,5.9,36.108,-9.156,0,11.6,2.692,397.195,20/4/2013
5,5,0,0,0,0,0,9.961,31.928,0,0,0,19.701,13.8,13.55,10.935,50.69,16.502,29.806,5.789,25.69,0,27.403,14.916,0,0,0,0,32.278,31.578,0,0,0,0,0,0,20,5.9,36.993,-8.545,0,15.1,-3.717,414.01,20/4/2013
6,6,0,0,0,0,0,10.225,18.553,0,0,0,17.601,14.4,15.179,0,44.992,14.8,26.484,24.409,16.839,0,29.02,13.464,0,0,0,0,32.037,31.668,0,0,0,0,0,0,19.5,5.8,30.942,-12.452,0,15.2,-3.314,388.956,20/4/2013
7,7,0,0,0,0,0,10.284,27.656,0,0,0,23.901,17.201,25.474,0,50.32,16.354,29.824,25.829,0,0,31.536,19,8.942,0,0,0,32.158,31.718,0,0,0,0,0,0,19.5,5.8,35.311,-5.493,0,2.2,0,424.898,20/4/2013
8,8,0,0,0,0,0,9.932,32.193,0,0,0,24.601,15.901,25.369,0,50.764,16.65,25.245,25.912,0,0,29.896,17,19.278,0,23.585,0,31.978,32.048,0,0,0,0,0,0,19.5,5.7,47.751,22.34,8.551,-36.901,0,459.313,20/4/2013
9,9,0,0,0,0,0,9.91,31.721,0,36.127,0,24.601,15.401,26.472,32.965,47.5,6.899,24.127,25.801,0,0,30.75,17.3,7.082,0,14.985,0,32.077,31.598,0,0,0,0,0,0,19.6,5.51,42.187,8.179,0,7.4,0,472.207,20/4/2013
10,10,0,0,0,0,0,10.21,30.926,0,36.35,0,16.801,11.8,18.436,12.965,47.5,17.204,17.425,25.523,0,0,26.28,16.8,21.807,0,24.952,0,31.947,31.257,0,0,0,0,0,0,19.5,5.36,49.871,6.348,0,-16.3,0,490.831,20/4/2013
11,11,0,0,0,0,0,9.881,31.78,0,35.988,0,6.9,6.4,10.871,50.637,47.5,16.589,14.78,25.885,0,0,30.503,18.6,23.434,0,24.159,0,32.377,31.817,0,0,0,5.2,5.2,0,19.9,5.36,47.773,0,0,-0.3,0,512.757,20/4/2013
12,12,0,0,0,0,0,9.72,31.397,21.48,36.044,0,10.5,6,12.604,53.491,47.5,16.179,13.204,26.052,0,0,31.604,17.9,6.699,7.52,15.34,0,31.928,31.718,0,0,0,5.2,5.2,0,19.5,5.2,47.533,7.813,0,11.2,0,499.234,20/4/2013
13,13,0,0,0,0,0,9.441,31.397,0,35.877,0,13.2,8.1,18.961,53.308,47.5,8.693,22.783,26.191,0,0,29.357,18,8.08,0,15.764,0,32.207,31.857,0,0,0,0,5.2,0,19.6,5.13,42.308,10.498,0,-5.1,0,477.556,20/4/2013
14,14,0,0,0,0,0,9.492,30.779,0,0,0,20.201,13.8,27.155,53.071,47.5,16.333,29.911,25.801,0,0,27.807,16.6,8.299,0,15.614,0,31.947,31.658,0,0,0,0,5.2,0,19.4,5.13,34.838,13.55,0,-8.8,0,465.786,20/4/2013
15,15,0,0,0,0,0,8.914,29.983,0,0,0,33.201,20.501,31.305,15.418,47.5,15.717,40.221,25.718,0,0,29.874,17.1,7.328,0,0,0,31.838,31.578,0,0,0,0,0,0,19.9,5.2,39.722,-3.418,0,18.801,0,456.327,20/4/2013
16,16,0,0,0,0,0,9.17,30.661,0,0,0,19.201,12.7,27.575,0,47.5,16.691,31.776,25.384,0,0,29.627,19,8.203,0,0,0,31.928,30.088,0,0,0,0,0,0,19.6,5.21,50.432,0,0,-4.3,0,433.017,20/4/2013
17,17,0,0,0,0,0,9.258,30.631,0,0,0,19.401,14.1,28.101,9.326,47.5,16.127,27.89,25.829,0,0,29.964,18,13.686,0,0,0,31.578,31.288,0,0,0,0,0,0,19.6,5.1,37.688,-6.47,0,16.401,0,424.976,20/4/2013
18,18,0,0,0,0,0,9.903,31.545,0,0,0,29.501,16.101,30.779,9.326,47.5,16.794,40.845,25.996,0,0,28.863,19,8.463,0,0,0,31.647,31.238,0,0,0,0,0,0,19.6,5.3,50.483,-3.052,0,13.9,0.385,454.13,20/4/2013
19,19,0,0,0,0,0,9.991,32.104,20.577,36.211,0,20.801,12.5,25.159,53.519,47.5,16.486,31.741,25.773,0,0,29.29,17,10.569,11.498,15.682,0,31.848,31.217,0,0,0,5.2,5.2,0,19.5,5.4,49.494,-4.273,0,15.6,0.183,570.677,20/4/2013
20,20,0,0,0,0,0,9.925,31.957,20.368,36.044,0,15.501,11.2,16.912,53.837,47.5,16.486,23.007,25.662,0,0,28.077,20,7.67,8.545,18.622,0,32.328,30.928,0,0,0,5.2,5.2,0,19.5,5.6,43.393,-19.532,0,18.101,0,564.639,20/4/2013
21,21,1.723,0,0,0,0,9.829,31.633,0,35.71,0,20.801,13.7,23.846,53.796,47.5,15.666,31.856,25.578,0,0,29.717,20,9.242,0,0,0,32.318,30.718,0,0,0,5.2,5.2,0,19.5,5.51,46.678,5.615,0,-27.801,0,543.199,20/4/2013
22,22,2.619,0,0,0,0,10.108,32.369,0,0,0,26.501,16.301,25.159,53.8,47.5,17.153,36.264,25.634,0,0,30.975,0,8.573,0,0,0,32.977,30.888,0,0,0,0,0,0,19.3,5.6,37.697,-5.982,0,-1.2,0,483.638,20/4/2013
23,23,3.039,0,0,0,0,10.034,32.281,0,0,0,23.201,12.8,18.751,36.487,47.631,0,29.596,25.662,0,0,30.975,20,7.643,0,0,0,32.708,31.078,0,0,0,0,0,0,18.3,5.6,44.067,-8.789,0,11.9,0,445.511,20/4/2013
0,0,0,0,0,0,0,9.969,27.244,0,0,0,9.9,6.4,11.291,53.82,46.759,0,16.645,25.551,0,0,31.783,19.1,8.436,0,0,0,32.778,30.948,0,0,0,0,0,0,20,5.6,46.119,-11.231,0,22.701,0,412.178,21/4/2013
1,1,0,0,0,0,0,10.122,9.097,0,0,0,2.1,0.5,8.402,36.618,47.528,0,6.126,25.634,0,0,32.592,19.2,23.735,0,0,0,32.807,31.168,0,0,0,0,0,0,19.8,5.7,40.451,-4.883,0,-25.401,0,397.291,21/4/2013
2,2,0,0,0,0,0,9.91,32.281,0,0,0,4.2,4.4,9.558,10.871,47.169,0,9.467,25.578,0,0,30.885,19.3,0,0,0,0,32.388,30.388,0,0,0,0,0,0,19.5,5.7,30.156,-13.062,0,-17.601,0,377.033,21/4/2013
3,3,0,0,0,0,0,10.181,32.693,0,0,0,8.2,3.4,5.093,0,47.99,0,6.583,25.69,0,0,31.042,0,0,0,0,0,32.668,30.838,0,0,0,0,0,0,19.5,5.7,40.419,-18.433,0,-33.001,0,375.556,21/4/2013
4,4,0,0,0,0,0,9.961,32.075,0,0,0,1.7,2.3,13.392,15.598,47.323,0,14.979,25.606,0,0,30.458,2,0,0,0,0,32.488,31.168,0,0,0,0,0,0,19.8,5.7,39.982,-12.818,0,-16.3,0,375.978,21/4/2013
5,5,0,0,0,0,0,1.025,0,0,0,0,20.501,13,19.171,0,47.477,0,20.381,25.634,0,0,29.717,3.5,0,0,0,0,32.028,31.687,0,0,0,0,0,0,20,5.7,38.747,-19.898,0,-22.501,0,377.527,21/4/2013
6,6,0,0,0,0,0,0,0,0,0,0,25.201,17.101,18.435,0,47.58,0,23.803,25.634,0,0,32.547,19.1,11.047,0,0,0,32.897,31.248,0,0,0,0,0,0,0,0,0,-5.371,0,-26.701,0,335.113,21/4/2013
7,7,0,0,0,0,0,0,0,0,0,0,29.701,19.701,20.642,0,40.607,0,32.013,25.69,0,0,30.84,20,9.817,0,0,0,33.197,30.928,0,0,0,0,0,0,0,0,0,-5.86,0,-35.801,0,351.405,21/4/2013
