,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,TCPI-L9150,TPC
20,-23.001,31.001,19.701,50.814,21/11/2012,543.44,44.548,14.652,21.9,0,20,82.522,32.322,14.256,30.517,10.869,0,0,0,18.502,0,0,0,0,11.917,31.81,20.755,34.624,0,39.047,0,0,0,0,5.2,5.2,0,18.6,5.75,25.356,25.662,-49.605,40.353
21,0.6,33.301,20.601,50.712,21/11/2012,492.377,50.764,16.65,23.841,0,21,21.973,32.053,13.728,34.93,0,0,0,0,0,0,0,0,0,11.8,31.515,0,0,0,38.727,0,0,0,0,5.2,5.2,0,18.4,5.76,25.356,25.384,-30.305,40.723
22,4.2,31.501,21.701,0.508,21/11/2012,434.724,51.208,16.872,23.156,0,22,19.166,32.165,16.368,34.352,0,0,0,0,0,0,0,0,0,11.924,31.78,0,0,0,38.707,0,0,0,0,0,5.2,0,18,5.74,25.356,25.439,-24.409,43.704
23,-6.9,27.701,17.901,0,21/11/2012,395.835,52.022,0,25.073,0,23,8.911,31.559,12.54,27.471,0,0,0,0,0,0,0,0,0,11.858,0,0,0,0,38.217,0,0,0,0,0,0,0,17.9,5.9,25.356,25.439,-28.913,49.996
0,2.6,25.401,18.801,0,22/11/2012,370.132,49.506,0,22.77,0,00,12.085,31.244,11.22,28.574,0,0,0,0,0,0,0,0,0,11.983,0,0,0,0,38.857,0,0,0,0,0,0,0,18.3,5.92,25.356,25.272,-24.317,47.296
1,-21.701,23.401,16.801,0,22/11/2012,351.159,49.432,0,17.35,0,01,29.908,31.559,11.748,21.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.787,0,0,0,0,0,0,0,18.2,5.83,25.356,25.161,-35.304,39.375
2,-19.601,21.601,15.901,0,22/11/2012,346.35,49.58,0,19.355,0,02,32.35,32.772,11.748,20.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.567,0,0,0,0,0,0,0,18.3,5.84,25.467,25.161,-33.509,41.287
3,-24.901,18.401,14.7,0,22/11/2012,338.916,49.58,0,19.113,0,03,39.186,32.12,7.524,15.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.117,0,0,0,0,0,0,0,18.2,5.91,25.606,25.161,-33.308,49.388
4,-24.401,24.801,17.801,0,22/11/2012,349.179,49.876,0,17.583,0,04,33.937,31.312,3.696,15.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.527,0,0,0,0,0,0,0,18.2,6.15,25.606,25.161,-35.817,48.534
5,-20.301,24.101,16.101,0,22/11/2012,377.741,45.14,13.986,22.111,0,05,39.186,30.054,7.524,31.462,0,0,0,0,0,0,0,0,0,11.946,0,0,0,0,38.837,0,0,0,0,0,0,0,17.9,5.89,25.606,25.161,-39.113,41.694
6,-8.1,23.801,19.501,0,22/11/2012,382.021,51.282,16.872,17.52,0,06,34.303,34.187,6.996,28.941,7.574,0,0,0,0,0,0,0,0,12.129,0,0,0,0,38.817,0,0,0,0,0,0,0,18,5.22,25.606,25.578,-26.716,49.484
7,0,31.101,20.801,0,22/11/2012,391.773,51.948,16.872,18.845,0,07,32.716,30.143,3.96,30.938,12.141,0,0,0,0,0,0,0,0,11.968,12.131,0,0,0,38.248,0,0,0,0,0,0,0,18,5.15,25.606,25.161,-25.416,46.06
8,0,33.901,20.701,6.962,22/11/2012,439.949,51.43,16.576,22.117,0,08,61.647,29.717,3.3,26.893,8.449,0,0,0,0,0,0,0,0,11.836,30.189,0,0,0,39.467,0,0,0,0,5.2,5.2,0,18,6,25.662,25.523,-70.315,44.168
9,0,26.201,17.401,33.388,22/11/2012,470.853,51.43,16.946,25.167,0,09,49.806,33.558,5.808,27.786,11.526,0,0,0,0,0,0,0,0,12.027,30.749,0,0,0,39.387,0,0,0,0,5.2,5.2,0,18,5.92,25.662,25.523,-57.918,45.862
10,0,29.801,20.701,40.184,22/11/2012,511.854,51.652,16.946,22.864,0,10,45.045,33.064,5.412,28.468,8.094,0,13.891,0,0,6.897,0,0,0,11.551,30.455,21.657,0,0,38.017,0,0,0,0,5.2,5.2,0,18.2,5.76,25.384,25.439,-44.203,47.859
11,0,21.001,14.8,40.24,22/11/2012,528.755,51.282,16.872,24.148,0,11,76.785,9.007,1.716,23.005,17.583,0,19.237,0,10.028,18.812,15.833,0,0,10.452,30.572,20.416,0,0,38.607,0,0,0,0,5.2,5.2,0,18.2,5.52,25.328,25.495,-87.014,49.972
12,0,14.9,12.3,38.814,22/11/2012,518.797,44.622,14.578,9.878,0,12,52.126,30.054,4.752,24.844,7.287,0,11.922,0,16.863,18.555,16.919,0,0,10.02,30.101,19.643,33.121,0,38.907,0,0,0,0,5.2,5.2,0,18.1,5.44,25.411,25.495,-45.009,42.988
13,0,12.7,8.9,40.065,22/11/2012,530.191,44.252,14.578,13.425,0,13,47.365,33.715,2.244,23.478,7.438,0,0,0,15.323,18.458,16.224,0,0,10.137,29.806,20.174,33.288,0,38.387,0,0,0,0,5.2,5.2,0,18.2,5.36,25.411,25.495,-67.11,42.988
14,0,13.6,9.9,28.817,22/11/2012,530.336,50.912,16.65,20.393,0,14,37.233,32.704,18.48,23.898,8.545,0,0,0,16.653,18.616,0,0,0,9.976,29.806,20.271,32.954,0,38.248,0,0,0,0,5.2,5.2,0,18,5.22,25.411,25.857,-52.406,39.811
15,0,17.201,12.9,28.977,22/11/2012,523.696,44.696,14.578,23.531,0,15,34.425,32.569,11.748,26.892,8.463,0,0,0,16.863,0,0,0,0,10.122,30.248,20.432,31.535,0,38.047,0,0,0,0,5.2,5.2,0,18.4,5.36,25.411,25.857,-64.309,39.582
16,-24.701,14.1,11.2,32.662,22/11/2012,500.066,51.282,16.946,19.914,0,16,57.497,31.896,11.484,26.419,5.236,0,0,0,16.401,0,0,0,0,10.284,31.662,20.513,32.119,0,37.388,0,0,0,0,5.2,5.2,0,18.1,5.44,25.161,25.745,-31.513,46.997
17,-8.8,12.9,13.8,39.993,22/11/2012,490.565,44.4,14.578,14.153,0,17,1.831,31.94,11.22,23.268,0,0,0,0,0,0,0,0,0,11.902,31.78,20.513,34.318,0,37.677,0,0,0,0,5.2,5.2,0,18.3,5.59,25.189,25.829,-17.615,38.231
18,-19.901,16.901,11.5,51.222,22/11/2012,574.27,50.172,16.354,21.015,0,18,51.515,30.772,13.728,26.104,6.139,0,14.288,0,18.306,18.616,16.907,0,0,11.617,31.132,20.803,34.012,0,38.288,0,0,0,0,5.2,5.2,0,18.3,5.67,25.523,25.551,-30.818,41.746
19,-35.401,13.1,12.6,50.721,22/11/2012,570.29,51.356,16.798,17.951,0,19,63.234,30.93,12.936,26.104,8.545,0,0,0,18.348,18.482,0,0,0,11.778,31.986,21.834,34.095,0,38.687,0,0,0,0,5.2,5.2,0,19.2,5.67,25.69,25.523,-44.917,50.472
20,-33.601,12.7,12,51.015,22/11/2012,541.688,51.134,16.798,17.342,0,20,62.258,29.896,9.24,19.118,6.932,0,0,0,18.403,18.567,0,0,0,11.822,31.751,21.77,34.318,0,39.007,0,0,0,0,5.2,5.2,0,18.8,5.53,25.718,25.523,-40.815,41.746
21,-18.601,18.201,15,50.82,22/11/2012,480.411,52.096,16.946,21.754,0,21,50.539,34.119,12.408,27.26,7.096,0,0,0,0,0,0,0,0,11.785,31.78,12.537,0,0,38.917,0,0,0,0,0,5.2,0,18.7,5.84,25.662,25.551,-31.605,49.072
22,2.7,34.801,21.701,0,22/11/2012,426.967,43.364,13.468,27.419,0,22,24.781,31.693,12.276,36.61,0,0,0,0,0,0,0,0,0,11.792,31.662,0,0,0,38.517,0,0,0,0,0,5.2,0,18.8,5.76,25.467,25.551,-31.404,38.963
23,-5.4,37.601,22.001,0,22/11/2012,385.85,51.652,16.354,29.936,0,23,36.744,30.772,8.448,36.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.747,0,0,0,0,0,0,0,18.8,5.92,25.467,25.495,-40.413,30.187
0,-15.3,38.201,22.301,0,23/11/2012,346.763,43.512,13.838,25.896,0,00,68.361,32.053,14.52,35.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.468,0,0,0,0,0,0,0,18.6,5.92,25.467,25.495,-44.716,15.12
1,-7.6,38.301,22.501,0,23/11/2012,335.255,39.294,0,29.977,0,01,40.895,31.356,13.2,36.873,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,38.927,0,0,0,0,0,0,0,18.2,5.9,25.467,25.523,-42.701,0
2,-5.6,38.101,22.501,0,23/11/2012,336.588,27.75,0,29.314,0,02,26.978,31.806,17.16,37.503,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,38.848,0,0,0,0,0,0,0,18.5,5.92,25.411,25.105,-39.717,0
3,-14.5,38.401,22.501,0,23/11/2012,340.954,34.41,0,25.525,0,03,27.955,31.491,10.56,34.614,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,39.278,0,0,0,0,0,0,0,18.7,6,25.356,25.439,-41.804,0
4,-14.6,37.501,21.901,0,23/11/2012,346.108,50.468,0,25.191,0,04,40.895,31.559,11.748,34.825,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,38.277,0,0,0,0,0,0,0,18.5,6.07,25.356,25.467,-45.21,0
5,-10.1,34.001,19.001,0,23/11/2012,370.509,51.652,16.872,23.972,0,05,28.443,32.075,3.828,33.826,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,38.307,0,0,0,0,0,0,0,18.4,6.15,25.356,25.439,-40.303,19.34
6,-7.5,37.701,19.101,0,23/11/2012,375.347,51.652,3.034,27.84,0,06,33.326,31.491,9.24,30.36,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,38.737,0,0,0,0,0,0,0,18.2,6.12,25.356,25.356,-38.014,38.641
7,-4,37.701,19.101,0,23/11/2012,399.225,50.172,0,27.84,0,07,25.269,32.974,18.084,30.36,6.781,0,0,0,0,0,0,0,0,10.291,0.33,0,0,0,38.087,0,0,0,0,0,0,0,18.2,6,25.356,25.384,-29.005,44.828
8,-11.9,35.401,20.401,0,23/11/2012,445.295,50.172,0,28.009,0,08,30.641,30.009,12.672,32.145,18.799,0,0,0,0,0,0,0,0,10.203,28.334,0,0,0,37.697,0,0,0,0,0,5.2,0,18.1,5.84,25.356,25.634,-31.605,48.459
9,-23.901,33.601,18.301,51.705,23/11/2012,474.756,50.764,0,27.648,0,09,74.587,33.782,9.636,31.882,14.055,0,0,0,0,0,0,0,0,10.547,30.513,0,0,0,39.167,0,0,0,0,5.2,5.2,0,18.3,5.76,25.384,25.495,-43.306,45.196
10,-19.501,33.201,19.901,45.044,23/11/2012,501.167,50.394,0,25.542,0,10,43.092,31.424,7.92,31.358,7.274,0,0,0,0,0,0,0,0,11.844,30.042,20.336,13.054,0,38.097,0,0,0,0,5.2,5.2,0,18.3,5.67,25.773,25.718,-34.516,38.95
11,-13.1,31.201,18.601,22.962,23/11/2012,508.035,45.14,0,26.811,0,11,46.754,31.199,19.404,31.252,0,0,0,0,0,0,15.381,0,0,11.697,30.219,20.352,32.898,0,38.867,0,0,0,0,5.2,5.2,0,18.2,5.51,25.384,25.328,-42.903,37.98
12,-17.101,30.301,20.001,22.844,23/11/2012,512.927,50.172,0,25.442,0,12,37.721,31.401,12.672,28.416,0,0,0,0,0,0,11.658,0,0,11.587,29.659,21.673,32.926,0,38.097,0,0,0,0,5.2,5.2,0,18.3,5.61,25.356,25.662,-35.505,45.865
13,-15.1,25.801,16.401,22.673,23/11/2012,509.93,50.098,0,23.647,0,13,22.34,30.211,11.88,26.84,0,9.188,0,0,0,0,0,0,0,11.565,30.013,20.61,33.344,0,38.387,0,0,0,0,5.2,5.2,0,18.2,5.44,25.411,25.662,-35.011,46.388
14,-23.101,24.401,14.1,32.511,23/11/2012,508.234,50.024,0,28.927,0,14,49.196,26.595,11.352,26.367,0,9.16,0,0,0,0,0,0,0,11.785,29.512,20.384,33.093,0,37.468,0,0,0,0,5.2,5.2,0,18.2,5.51,25.523,25.662,-43.507,49.848
15,-25.101,24.301,14.4,32.616,23/11/2012,506.146,50.616,0,27.912,0,15,48.463,6.649,9.372,27.523,0,25.444,0,0,0,0,0,0,0,11.58,29.541,20.352,32.843,0,38.548,0,0,0,0,5.2,5.2,0,18.3,5.44,25.523,25.69,-42.811,49.647
16,-18.001,27.401,18.201,47.411,23/11/2012,487.524,50.468,0,33.444,0,16,45.9,0,0,34.036,0,12.319,0,0,0,0,0,0,0,11.631,30.278,0,33.483,0,38.118,0,0,0,0,5.2,5.2,0,18.2,5.44,25.69,25.439,-43.416,50.048
17,-15.5,33.101,21.601,32.697,23/11/2012,459.567,43.808,0,34.54,0,17,45.167,8.962,0,34.193,0,0,0,0,0,0,0,0,0,11.587,31.309,0,33.288,0,38.288,0,0,0,0,0,5.2,0,18.3,5.51,25.578,25.328,-45.302,40.642
18,-20.301,39.101,21.001,51.444,23/11/2012,520.323,50.098,0,34.86,0,18,78.494,23.023,10.032,35.822,0,0,0,0,0,0,0,0,0,11.499,31.25,22.704,33.01,0,38.468,0,0,0,0,5.2,5.2,0,18.3,5.67,25.745,25.718,-51.802,38.569
19,-35.401,38.401,22.501,51.495,23/11/2012,543.527,49.506,0,33.888,0,19,70.559,29.986,10.56,29.781,0,0,0,0,0,0,0,0,0,11.661,31.338,0,33.149,0,38.808,0,0,0,0,5.2,5.2,0,18.5,5.76,25.745,25.718,-61.91,49.578
20,-28.001,38.601,22.401,51.21,23/11/2012,526.569,50.098,0,33.956,0,20,69.094,31.132,16.632,37.451,0,0,16.051,0,0,0,0,0,0,11.77,31.751,0,0,0,38.607,0,0,0,0,5.2,5.2,0,18.2,5.84,25.773,25.662,-57.717,44.41
21,-29.501,0,2,51.318,23/11/2012,468.402,49.654,0,35.648,0,21,58.473,31.783,12.144,34.246,0,15.19,15.559,0,0,0,0,0,0,11.99,32.252,0,0,0,38.407,0,0,0,0,0,5.2,0,18.2,5.92,25.662,25.495,-36.11,50.596
22,-10,35.001,10.1,0.855,23/11/2012,399.757,50.172,0,35.978,0,22,56.52,30.413,12.804,33.616,0,0,0,0,0,0,0,0,0,11.763,31.162,0,0,0,39.027,0,0,0,0,0,5.2,0,18.3,5.92,25.662,25.439,-37.208,37.657
23,-11.8,35.401,10.3,0,23/11/2012,376.701,50.098,0,35.772,0,23,39.064,32.637,17.82,36.085,0,0,0,0,0,0,0,0,0,11.719,0.33,0,0,0,39.047,0,0,0,0,0,0,0,18.8,6.07,0,25.411,-40.815,43.66
0,-6.8,35.401,10.3,0,24/11/2012,348.06,49.95,0,33.941,0,00,33.082,31.671,18.48,38.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.898,0,0,0,0,0,0,0,19,6.07,0,25.439,-35.908,30.572
1,-9.2,37.301,10.3,0,24/11/2012,338.664,49.654,0,35.871,0,01,27.833,15.296,0,34.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.318,0,0,0,0,0,0,0,18.8,6.15,0,25.439,-38.105,46.397
2,-9.9,35.701,10,0,24/11/2012,336.556,42.772,0,35.734,0,02,22.34,29.065,0,36.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.267,0,0,0,0,0,0,0,19.3,6.15,0,25.578,-39.003,30.289
3,-16.3,38.701,9.3,0,24/11/2012,328.84,51.652,0,33.966,0,03,28.199,31.536,0,28.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.347,0,0,0,0,0,0,0,19.3,6.1,0,25.3,-39.607,18.199
4,-17.701,38.201,7.5,0,24/11/2012,332.366,50.69,0,36.029,0,04,36.622,31.424,9.504,27.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.747,0,0,0,0,0,0,0,19.2,6.07,0,25.3,-41.401,19.803
5,-17.401,29.101,9.5,0,24/11/2012,350.793,49.802,0,35.085,0,05,23.072,32.569,2.376,28.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.727,0,0,0,0,0,0,0,18.8,6,0,25.3,-40.01,40.253
6,-9,34.501,9.9,0,24/11/2012,335.795,43.364,0,35.924,0,06,16.602,32.996,12.144,21.744,0,0,0,0,0,0,0,0,0,11.851,0,0,0,0,39.148,0,0,0,0,0,0,0,18,6.07,0,25.3,-32.118,20.337
7,-3.2,36.901,8.3,0,24/11/2012,351.649,49.062,0,34.29,0,07,5.127,32.098,12.144,20.852,0,0,0,0,0,0,0,0,0,12.166,0,0,0,0,38.817,0,0,0,0,0,5.2,0,19,5.9,0,25.3,-27.705,25.841
8,-12.3,35.201,9.9,0,24/11/2012,387.41,49.728,0,30.837,0,08,16.724,32.547,11.484,15.179,0,0,0,0,0,0,0,0,0,11.968,31.103,0,0,0,39.347,0,0,0,0,0,5.2,0,18,5.8,0,25.829,-30.909,38.802
9,-31.701,35.901,9.3,37.122,24/11/2012,416.255,43.808,0,35.721,0,09,48.097,32.412,14.52,16.859,0,0,0,0,0,0,0,0,0,12.195,32.222,0,0,0,37.908,0,0,0,0,0,5.2,0,18,5.6,0,25.829,-39.204,30.85
10,-16,32.301,8,30.24,24/11/2012,439.477,49.432,0,33.904,0,10,7.08,31.109,12.012,28.311,0,0,15.04,0,0,0,0,0,0,11.807,31.456,0,0,0,33.847,0,0,0,0,0,5.2,0,18,5.8,0,25.384,-25.91,32.804
11,-16.801,35.201,10,30.314,24/11/2012,444.136,49.506,0,33.83,0,11,24.903,30.615,13.86,30.412,0,0,14.11,0,0,0,0,0,0,11.873,31.456,0,0,0,39.287,0,0,0,0,0,5.2,0,18,5.6,0,25.634,-28.016,39.324
12,-23.701,29.801,10,26.578,24/11/2012,433.594,49.728,0,35.667,0,12,33.448,30.817,13.86,31.462,0,0,0,0,0,0,0,0,0,11.829,31.574,0,0,0,38.978,0,0,0,0,0,5.2,0,18,5.5,0,25.551,-36.714,42.082
13,-13.7,35.901,10.4,19.062,24/11/2012,441.923,49.654,0,34.94,0,13,11.841,30.503,12.672,35.35,0,0,0,0,0,0,0,0,0,11.697,31.486,0,0,0,39.488,0,0,0,0,0,5.2,0,18,5.4,0,25.912,-35.011,39.388
14,6.2,33.301,9.8,0,24/11/2012,428.825,50.838,0,37.817,0,14,-26.246,29.582,14.388,34.352,0,0,0,0,0,0,0,0,0,11.609,31.162,0,0,0,39.007,0,0,0,0,0,5.2,0,18,5.36,0,25.523,-19.501,43.339
15,1.8,35.101,10.3,15.635,24/11/2012,405.167,34.78,0,37.942,0,15,3.906,21.586,17.688,33.038,0,0,0,0,0,0,0,0,0,11.829,31.545,0,0,0,39.117,0,0,0,0,0,5.2,0,18.2,5.44,0,25.578,-30.213,37.681
16,1.9,34.701,10.2,0,24/11/2012,398.677,43.364,0,35.781,0,16,5.86,33.108,18.612,33.3,0,0,0,0,0,0,0,0,0,11.704,31.338,0,0,0,38.057,0,0,0,0,0,0,0,18,5.4,0,25.606,-29.609,37.657
17,1.5,38.201,10.2,0,24/11/2012,389.413,43.734,0,35.781,0,17,18.311,33.108,14.784,30.149,0,0,0,0,0,0,0,0,0,11.997,31.633,0,0,0,38.797,0,0,0,0,0,0,0,18.5,5.66,0,25.69,-33.216,37.774
18,-20.401,33.001,9.8,51.622,24/11/2012,526.743,49.654,0,35.781,0,18,43.58,33.625,16.764,38.186,0,6.303,14.944,0,0,0,0,0,0,11.682,31.368,10.458,20.068,0,39.247,0,0,0,0,5.2,5.2,0,18,5.69,0,25.69,-44.404,43.235
19,-20.301,37.601,10.2,40.511,24/11/2012,516.428,49.95,0,35.781,0,19,58.351,34.883,17.028,39.814,0,0,0,0,0,0,0,0,0,12.049,32.34,22.285,33.65,0,38.727,0,0,0,0,5.2,5.2,0,18.2,5.76,0,25.69,-51.802,37.807
20,-17.001,39.301,10,47.284,24/11/2012,493.115,50.542,0,35.781,0,20,51.149,31.604,17.952,37.346,0,8.723,0,0,0,0,0,0,0,11.829,31.78,22.914,0,0,38.747,0,0,0,0,5.2,5.2,0,18.2,5.76,0,25.69,-45.705,37.705
21,-20.501,33.401,10.2,27.559,24/11/2012,456.754,50.024,0,35.781,0,21,43.58,34.074,15.18,36.768,0,6.494,0,0,0,0,0,0,0,11.91,31.957,0,0,0,38.987,0,0,0,0,0,5.2,0,19,6,0,25.662,-47.719,43.917
22,-9.3,27.901,17.701,0,24/11/2012,402.497,50.246,0,35.781,0,22,36.256,33.58,15.84,36.348,0,0,0,0,0,0,0,0,0,11.844,31.986,0,0,0,38.267,0,0,0,0,0,0,0,18.8,6.07,0,25.272,-39.003,40.814
23,-22.301,32.501,20.401,0,24/11/2012,365.526,43.66,0,35.781,0,23,50.295,33.94,14.52,36.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.797,0,0,0,0,0,0,0,18.6,6.15,0,25.272,-53.908,33.117
0,-10.6,36.901,21.501,0,25/11/2012,343.363,42.624,0,35.781,0,00,30.152,32.053,15.048,34.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.588,0,0,0,0,0,0,0,18.7,6.15,0,25.272,-44.203,12.005
1,-7.7,39.301,22.601,0,25/11/2012,326.737,36.186,0,35.781,0,01,25.513,32.03,16.104,34.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.348,0,0,0,0,0,0,0,18.7,5.84,0,24.91,-41.713,0
2,-3.4,38.301,20.501,0,25/11/2012,314.88,28.268,0,35.781,0,02,26.246,33.108,15.444,37.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.607,0,0,0,0,0,0,0,18.7,6.07,0,25.411,-40.504,0
3,-11.8,36.501,20.501,0,25/11/2012,312.266,15.614,0,35.781,0,03,30.152,34.164,16.896,38.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.037,0,0,0,0,0,0,0,18.8,6.23,0,25.05,-43.91,0
4,-10.3,37.501,18.401,0,25/11/2012,309.263,16.354,0,35.781,0,04,28.809,33.266,15.972,38.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.647,0,0,0,0,0,0,0,18.6,6.38,0,25.05,-43.214,0
5,-11.4,38.401,20.601,0,25/11/2012,317.892,16.354,0,35.781,0,05,32.96,33.288,18.744,39.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.927,0,0,0,0,0,0,0,18.5,6.38,0,25.495,-47.902,0
6,10.7,34.801,22.601,0,25/11/2012,294.962,34.04,0,9.87,0,06,-12.574,31.514,16.236,38.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.947,0,0,0,0,0,0,0,18.7,6.15,0,25.523,-16.205,0
7,-20.101,36.701,22.601,0,25/11/2012,313.025,33.744,0,9.85,0,07,26.856,35.557,17.292,37.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.448,0,0,0,0,0,0,0,18.7,0,0,25.467,-42.811,0
8,-26.401,39.101,22.501,0,25/11/2012,336.465,43.438,0,7.86,0,08,39.796,32.053,16.632,35.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.267,0,0,0,0,0,0,0,17.5,5.7,0,25.829,-49.605,17.077
9,-14.7,38.601,22.601,0,25/11/2012,353.075,49.876,0,9.36,0,09,24.537,33.108,16.236,36.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.517,0,0,0,0,0,0,0,18.5,5.7,0,26.219,-40.504,27.185
10,-21.901,38.301,22.601,0,25/11/2012,346.333,50.024,0,9.86,0,10,43.703,34.591,15.444,38.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.317,0,0,0,0,0,0,0,18,5.83,0,25.439,-40.413,31.234
11,-22.201,38.801,22.401,0,25/11/2012,357.167,49.802,0,7.997,0,11,49.928,33.513,17.16,39.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.687,0,0,0,0,0,0,0,18,5.6,0,25.384,-45.009,43.513
12,-17.801,36.101,21.901,0,25/11/2012,366.61,50.246,0,7.959,0,12,36.988,31.604,19.404,38.449,0,0,0,0,0,0,0,0,0,11.697,0,0,0,0,38.217,0,0,0,0,0,0,0,18,5.3,0,25.356,-36.915,44.648
13,-16.1,32.201,21.401,0,25/11/2012,373.837,49.728,0,7.976,0,13,17.701,32.974,14.388,38.134,0,0,0,0,0,0,0,0,0,11.675,0,0,0,0,38.747,0,0,0,0,0,0,0,18.5,5.3,0,25.356,-31.001,48.057
14,-21.601,22.101,16.501,0,25/11/2012,369.796,49.95,0,4.883,0,14,26.978,33.153,26.268,36.085,0,0,0,0,0,0,0,0,0,11.682,0,0,0,0,38.707,0,0,0,0,0,5.2,0,18,5.2,0,25.467,-32.905,49.071
15,-19.401,25.401,20.601,0,25/11/2012,360.059,42.92,0,17.414,0,15,37.233,30.907,22.176,37.398,0,0,0,0,0,0,0,0,0,6.365,0,0,0,0,37.858,0,0,0,0,0,0,0,18.3,5.21,0,25.467,-43.013,44.861
16,-24.901,23.901,19.201,0,25/11/2012,357.467,50.616,0,21.801,0,16,49.074,31.446,21.384,31.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.577,0,0,0,0,0,0,0,18,5.76,0,25.105,-45.302,48.98
17,0.6,37.801,22.601,0,25/11/2012,373.106,43.068,0,24.354,0,17,9.033,33.153,20.592,34.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.158,0,0,0,0,0,0,0,18,5.7,0,25.161,-37.318,42.481
18,-27.201,31.301,21.101,51.002,25/11/2012,502.486,50.098,0,23.102,0,18,46.632,30.795,14.784,30.99,0,7.506,0,0,0,0,0,0,0,11.858,31.986,21.931,15.085,0,38.548,0,0,0,0,5.2,5.2,0,18,5.7,0,25.105,-43.104,39.521
19,-23.101,28.801,16.101,37.006,25/11/2012,509.629,50.098,0,23.705,0,19,31.373,33.468,16.632,20.799,0,7.684,0,0,0,0,0,0,0,12.034,32.34,22.237,34.04,0,38.978,0,0,0,0,5.2,5.2,0,17.5,5.84,0,25.077,-38.417,46.744
20,-23.401,28.101,15.501,51.395,25/11/2012,486.594,49.95,0,22.302,0,20,28.809,31.267,12.276,24.266,0,7.725,0,0,0,0,0,0,0,11.829,31.633,23.01,0,0,38.718,0,0,0,0,5.2,5.2,0,17.3,5.76,0,25.467,-40.907,44.195
21,-21.201,29.601,20.801,36.268,25/11/2012,435.013,50.616,0,23.438,0,21,50.661,32.704,19.272,25.79,0,7.848,0,0,0,0,0,0,0,11.829,31.78,0,0,0,38.237,0,0,0,0,0,5.2,0,18,5.84,0,25.467,-44.111,37.671
22,-30.101,29.201,18.401,0,25/11/2012,390.804,49.802,0,20.706,0,22,39.186,31.491,12.804,29.887,0,0,0,0,0,0,0,0,0,11.778,18.759,0,0,0,38.028,0,0,0,0,0,0,0,17.3,5.84,0,25.801,-52.406,37.685
23,-16.701,37.401,19.801,0,25/11/2012,349.59,48.988,0,21.361,0,23,30.641,33.243,12.54,24.739,0,0,0,0,0,0,0,0,0,0.154,0,0,0,0,37.988,0,0,0,0,0,0,0,19.1,5.92,0,25.829,-39.113,37.353
0,-17.301,38.901,21.101,0,26/11/2012,323.569,50.098,0,22.762,0,00,39.552,32.4,9.108,21.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.707,0,0,0,0,0,0,0,19,5.84,0,25.467,-41.218,20.209
1,-20.801,31.201,21.501,0,26/11/2012,310.702,50.246,0,24.756,0,01,29.786,33.9,11.616,17.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.957,0,0,0,0,0,0,0,18.8,5.84,0,25.467,-39.808,0
