,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
0,00,0,0,0,0,0,9.969,30.749,0,0,0,0,0,0,0.683,0,51.356,16.65,1.739,25.773,0,0,5.117,5.185,0,0,21.698,22.45,0,24.843,26.078,25.658,0,0,0,0,0,0,22.8,6.07,38.804,-2.686,0,-5.8,4.083,352.852,1/10/2013
1,01,0,0,0,0,0,9.851,30.337,0,0,0,0,0,0,0,0,50.986,16.502,0,25.773,0,0,5.155,5.212,0,0,15.422,16.489,0,24.993,26.038,25.598,0,0,0,0,0,0,23,6.07,40.317,-5.493,0,-6.1,4.889,340.688,1/10/2013
2,02,0,0,0,0,0,9.822,30.484,0,0,0,0,0,0,0,0,51.282,16.65,0,25.857,0,0,5.135,5.17,0,0,14.411,15.518,0,24.979,25.878,25.318,0,0,0,0,0,0,22.7,6.07,38.716,-11.353,0,-.2,10.895,338.992,1/10/2013
3,03,0,0,0,0,0,9.947,30.572,0,0,0,0,0,0,0,0,50.69,0.37,0,25.829,0,0,5.113,5.189,0,0,19.579,20.604,0,24.979,25.838,25.358,0,0,0,0,0,0,22.9,6.15,44.913,-1.343,0,-9.9,2.985,335.435,1/10/2013
4,04,0,0,0,0,0,9.903,30.543,0,0,0,0,0,0,0,0,51.504,17.094,0,25.885,0,0,5.12,5.165,0,0,14.37,15.299,0,25.007,25.759,25.159,0,0,0,0,0,0,23.5,6.15,39.897,-2.564,0,-4.6,4.596,335.896,1/10/2013
5,05,0,0,0,0,0,9.917,30.513,0,0,0,0,0,0,0,13.746,51.8,16.946,0,25.829,0,0,5.113,5.182,0,0,17.692,18.676,0,24.966,26.208,25.688,0,0,0,0,0,0,23,6.07,47.157,1.831,0,-9.1,2.49,362.547,1/10/2013
6,06,0,0,0,0,0,9.939,30.867,0,0,0,0,0,0,0,22.331,51.874,17.094,0,25.885,0,0,5.135,5.16,0,0,17.979,18.977,0,24.966,25.719,25.268,0,0,0,0,0,0,23,6.07,46.874,-4.639,0,-6.1,6.684,375.586,1/10/2013
7,07,0,0,0,0,0,9.969,30.779,0,0,0,0,0,0,0,52.855,51.652,17.094,0,25.996,0,0,5.155,5.195,0,0,14.137,15.245,0,24.966,25.769,25.639,0,0,0,0,0,0,23,5.9,39.775,-2.93,0,-7.1,4.889,388.439,1/10/2013
8,08,0,0,0,0,0,8.452,27.597,0,36.322,0,0,0,0,0,55.555,53.206,17.686,0,25.829,0,0,5.061,5.179,0,0,21.301,22.163,0,24.35,25.408,25.469,0,0,0,0,0,0,22.9,5.84,50.681,3.784,0,-15.4,-1.611,446.226,1/10/2013
9,09,0,19.092,17.994,0,0,8.474,27.627,19.997,38.159,0,0,0,0,0,53.007,51.06,16.724,0,25.606,0,0,5.137,5.184,0,0,19.415,20.44,0,24.35,25.249,25.238,0,0,0,5.2,0,0,17.6,5.7,48.96,15.503,8.084,-35.101,-12.214,503.941,1/10/2013
10,10,15.938,18.665,18.116,18.714,0,9.932,28.304,19.417,37.185,0,0,0,0,0,49.814,51.652,16.65,0,25.69,0,0,5.13,5.177,0,0,17.938,19.114,0,24.35,25.428,25.379,0,0,0,5.2,0,0,17.8,5.6,48.515,30.763,16.81,-39.401,-23.31,524.846,1/10/2013
11,11,16.835,18.433,18.152,18.372,0,9.756,27.774,19.111,37.129,0,0,0.5,0,0,49.672,51.356,16.576,0.413,25.551,0,0,5.132,5.173,0,0,22.012,23.134,0,24.432,25.578,25.719,0,0,0,5.2,0,0,17.9,5.5,48.533,24.659,12.973,-33.101,-19.208,532.62,1/10/2013
12,12,16.933,18.519,18.14,18.201,0,8.474,27.597,19.208,39.328,0,20.163,0,0,0,53.055,53.132,17.538,0,0,0,0,5.13,5.169,0,0,19.51,20.714,0,24.432,25.318,25.329,0,0,0,5.2,0,0,17.8,5.4,41.46,27.467,16.535,-36.601,-18.915,517.214,1/10/2013
13,13,16.891,18.58,17.945,18.421,0,8.584,28.982,19.385,38.27,0,2.5,0,0,0,56.867,52.614,17.094,0,11.133,0,0,5.138,5.17,0,0,24.077,24.624,0,24.432,25.639,25.058,0,0,0,5.2,0,0,17.7,5.28,45.266,28.809,14.859,-30.901,-17.817,519.9,1/10/2013
14,14,16.793,17.969,17.457,18.348,0,9.698,28.54,18.998,38.521,0,0,0,0,0,53.411,51.726,16.872,0.359,25.996,0,0,5.118,5.184,0,0,23.352,24.241,0,24.432,24.878,24.899,0,0,0,5.2,0,0,17.1,5.28,45.266,12.452,3.314,-25.001,-10.401,539.274,1/10/2013
15,15,16.653,18.299,17.579,18.372,0,9.148,28.599,19.014,38.187,0,0,0.3,0.1,0,53.421,51.282,16.724,0.427,25.94,0,0,5.121,5.162,0,0,22.751,23.735,0,24.432,24.899,24.909,0,0,0,5.2,0,0,17.8,5.28,42.828,23.56,10.593,-34.201,-18.201,534.411,1/10/2013
16,16,0,1.794,17.396,0,0,8.218,28.51,19.997,38.242,0,0,15.701,9.7,3.151,52.548,51.208,16.65,9.247,25.745,0,0,5.133,5.184,0,0,21.862,22.901,0,24.432,24.718,24.848,0,0,0,5.2,0,0,17,5.4,41.671,9.644,0,-15.7,-16.315,518.827,1/10/2013
17,17,0,0,0,0,0,8.365,31.456,12.279,40.191,0,2.31,14,9.9,17.752,42.941,51.726,16.724,18.398,25.718,0,0,5.088,5.189,0,0,14.684,15.682,0,24.432,25.068,25.119,0,0,0,5.2,0,0,17.6,5.5,37.776,21.363,12.992,-23.401,-29.316,491.46,1/10/2013
18,18,11.653,19.117,18.165,19.385,0,9.749,31.368,20.432,39.773,0,0,17.401,15.601,19.539,53.732,45.066,14.504,23.951,25.718,0,0,5.105,5.17,0,0,11.211,12.141,0,24.432,25.469,25.198,0,0,0,5.2,0,0,22.7,5.65,40.652,26.368,19.282,-9.5,-33.418,565.434,1/10/2013
19,19,16.821,18.738,17.908,18.458,15.82,9.932,32.605,20.448,40.079,0,0,11.4,9,10.503,53.808,45.288,14.726,16.763,25.662,0,0,5.101,5.16,0,0,17.583,18.663,0,24.432,25.228,24.888,0,0,0,5.2,0,0,22.9,5.76,44.973,1.221,0,4.2,-.714,573.14,1/10/2013
20,20,13.137,18.482,17.823,0,0,9.8,32.369,20.368,39.551,0,0,11.2,9.8,9.873,53.718,50.986,16.798,21.829,25.523,0,0,5.127,5.163,0,0,19.128,20.194,0,24.432,25.658,25.368,0,0,0,5.2,0,0,23,6,42.712,37.477,22.202,-26.801,-29.701,550.062,1/10/2013
21,21,0,0,0,0,0,9.983,33.459,21.721,39.94,0,0,8.6,7.5,10.871,53.776,52.022,16.946,14.152,25.3,0,0,5.1,5.167,0,0,23.503,24.35,0,24.432,25.568,24.928,0,0,0,5.2,0,0,23.2,6.14,38.863,16.968,0,-10,-9.302,503.055,1/10/2013
22,22,0,0,0,0,0,9.851,31.456,8.17,0,0,0,8.6,6.6,4.725,39.276,51.134,16.724,15.312,25.272,0,0,5.115,5.14,0,0,15.887,17.022,0,24.05,25.568,24.949,0,0,0,0,0,0,23.2,6,37.685,19.044,9.247,-25.301,-22.102,420.848,1/10/2013
23,23,0,0,0,0,0,9.998,32.517,10.264,0,0,0,8.8,6.8,6.039,8.578,50.838,0,9.355,25.439,0,0,6.559,0,0,0,23.257,24.077,0,24.309,25.469,24.698,0,0,0,0,0,0,23,6,45.133,-7.202,0,3,2.289,387.747,1/10/2013
0,00,0,0,0,0,0,9.895,33.047,0,0,0,0,7.6,6,2.363,0,51.652,17.02,5.342,25.523,0,0,6.6,0,0,0,20.262,21.028,0,24.829,25.098,24.928,0,0,0,0,0,0,22.7,5.6,37.842,0,0,-1.6,-4.614,362.406,2/10/2013
1,01,0,0,0,0,0,9.895,32.517,0,0,0,0,6.1,4.9,0.21,0,50.172,0,7.152,25.439,0,0,6.558,0,0,0,22.327,23.161,0,24.761,25.558,24.748,0,0,0,0,0,0,22.7,5.6,38.916,22.462,14.035,-29.301,-23.402,346.92,2/10/2013
2,02,0,0,0,0,0,9.8,31.751,0,0,0,0,7.1,4.4,3.256,0,53.058,0,6.436,25.718,0,0,6.569,0,0,0,19.319,20.426,0,24.802,25.608,25.209,0,0,0,0,0,0,22.9,5.7,37.75,38.697,25.379,-43.901,-35.615,345.242,2/10/2013
3,03,0,0,0,0,0,10.005,32.34,0,0,0,0,5.3,3.7,3.728,0,53.058,0,10.482,25.857,0,0,6.586,0,0,0,11.184,12.264,0,24.843,25.838,25.419,0,0,0,0,0,0,22.8,6.2,44.006,40.773,27.897,-45.301,-38.618,338.859,2/10/2013
4,04,0,0,0,0,0,9.866,31.78,0,0,0,0,7.1,5.6,4.935,0,52.984,0,13.583,25.857,0,0,6.579,0,0,0,10.869,11.758,0,24.829,25.618,25.318,0,0,0,0,0,0,23,5.6,41.359,24.781,13.184,-28.901,-23.402,340.973,2/10/2013
5,05,0,0,0,0,0,9.815,33.106,0,0,0,0,9.5,7.6,2.258,0,50.468,0,12.263,25.885,0,0,6.554,0,0,0,21.944,22.6,0,24.733,25.448,25.298,0,0,0,0,0,0,23.3,5.7,48.06,13.55,5.155,-18.201,-16.004,370.032,2/10/2013
6,06,0,0,0,0,0,9.954,32.988,0,0,0,0,9.7,8.3,10.819,19.962,50.32,0,11.275,25.829,0,0,6.559,0,0,0,14.711,15.723,0,24.843,25.339,25.128,0,0,0,0,0,0,23.2,5.78,40.997,6.958,0,-12.4,-12.818,379.687,2/10/2013
7,07,0,0,0,0,0,10.034,33.194,0,0,0,0,8.6,6.4,4.778,26.411,50.912,0,11.216,25.857,0,0,6.554,0,0,0,17.911,18.991,0,24.884,25.419,25.398,0,0,0,0,0,0,23,5.76,44.174,19.898,15.39,-28.201,-24.207,386.613,2/10/2013
8,08,0,0,0,0,0,9.969,32.723,0,23.407,0,0,14.1,8.9,5.513,42.729,50.32,0,16.186,25.857,0,0,6.615,0,0,0,24.091,24.542,0,24.884,25.339,25.238,0,0,0,0,0,0,23,5.6,42.558,51.027,40.834,-51.802,-52.205,443.717,2/10/2013
9,09,1.232,0,7.41,0,0,9.837,30.16,17.725,36.238,0,18.8,10.8,8.7,7.562,35.543,50.32,0,15.32,25.606,0,0,6.579,0,0,0,23.653,24.446,0,24.884,25.658,25.218,0,0,0,0,0,0,22.8,3,49.995,42.726,32.392,-48.201,-44.203,498.772,2/10/2013
10,10,16.793,16.956,16.626,0,0,9.873,28.746,17.628,37.157,0,0,3.9,4.7,5.934,49.608,50.32,0,9.144,25.745,0,0,6.578,0,0,0,24.104,24.651,0,24.884,25.488,24.938,0,0,0,0,0,0,23,3,50.524,44.801,36.293,-57.202,-46.309,522.714,2/10/2013
11,11,17.535,17.627,17.078,19.105,10.938,8.328,29.188,18.031,37.63,0,0,1.1,1,4.516,49.673,52.91,0,4.862,31.952,0,0,6.569,0,0,0,24.104,24.665,0,24.884,25.509,25.018,0,0,0,0,0,0,18,2.5,50.14,54.933,45.595,-62.202,-47.902,532.438,2/10/2013
12,12,16.765,16.98,16.48,18.482,17.188,9.529,28.422,17.548,38.66,0,0,1.3,0.7,1.89,49.627,51.652,16.946,3.547,25.662,0,0,6.576,0,0,0,24.104,24.665,0,25.157,25.459,25.339,0,0,0,5.2,0,0,15,5.4,37.702,58.84,44.423,-60.502,-45.705,528.924,2/10/2013
13,13,16.793,17.139,16.26,18.531,0,9.558,28.304,20.432,38.604,0,0,0.1,0,0,44.292,51.948,17.242,1.438,25.634,0,0,6.539,0,0,0,21.52,22.436,0,25.157,25.398,25.098,0,0,0,5.2,0,0,22.5,5.3,50.584,47.121,35.322,-61.802,-40.706,536.072,2/10/2013
14,14,16.821,16.834,16.285,18.274,17.285,9.419,27.774,20.319,38.493,0,0,0.1,0,0,48.481,51.504,15.836,0,25.773,0,0,6.556,0,0,0,19.784,20.577,0,25.157,25.368,24.888,0,0,0,5.2,0,0,22.5,2.31,50.107,42.238,34.855,-61.002,-41.804,551.358,2/10/2013
15,15,16.835,16.858,15.748,18.262,17.09,9.39,30.572,20.287,38.048,0,0,0,0,0,48.593,51.504,17.02,0,25.745,0,0,6.548,0,0,0,20.385,20.905,0,24.733,25.008,24.508,0,0,0,5.2,0,0,22.9,5.36,45.937,56.276,41.951,-58.602,-43.013,530.824,2/10/2013
16,16,16.989,7.276,17.017,18.714,0,9.632,31.22,20.674,40.219,0,0,0,0,0,51.722,52.17,17.094,0,25.578,0,0,6.524,0,0,0,16.516,17.665,0,24.733,25.268,25.249,0,0,0,5.2,5.2,0,22.8,5.67,42.03,56.887,42.015,-78.302,-50.008,534.568,2/10/2013
17,17,0,0,17.164,18.189,0,9.419,32.104,21.512,39.411,0,0,0.2,0.4,0,52.851,51.652,16.65,2.722,25.801,0,0,6.536,0,0,0,19.182,20.208,0,24.665,25.578,25.419,0,0,0,5.2,0,0,22.6,5.9,44.473,31.495,16.407,-37.901,-21.717,499.552,2/10/2013
18,18,6.233,19.3,17.579,19.202,17.871,9.734,32.87,22.028,40.219,0,0,1.6,1.4,0.314,52.034,51.874,17.168,3.92,32.286,0,0,6.532,0,0,0,23.927,24.61,0,24.528,25.339,24.848,0,0,0,5.2,0,0,22.7,5.91,49.486,48.83,33.876,-43.701,-31.404,551.111,2/10/2013
19,19,15.323,18.494,17.701,18.458,17.188,9.573,33.106,21.786,40.163,0,0,0,0,0,53.01,51.652,17.094,0,47.344,0,0,6.532,0,0,0,24.938,25.663,0,24.528,25.518,25.289,0,0,0,5.2,0,0,22.5,0,37.812,40.284,31.806,-49.401,-29.81,565.993,2/10/2013
20,20,0,16.724,15.125,16.541,12.988,9.712,33.312,21.754,39.745,0,0,2.5,1.3,0.524,37.649,51.43,17.094,5.555,25.3,0,0,6.524,0,0,0,24.05,24.747,0,24.419,25.549,24.998,0,0,0,5.2,0,0,22.9,6,50.512,37.111,21.708,-42.201,-24.116,529.62,2/10/2013
21,21,0,18.58,12.915,3.54,0,9.639,33.371,23.043,39.829,0,0,0.2,0,0,52.271,51.504,16.798,0,25.801,0,0,6.536,0,0,0,18.991,20.03,0,24.596,25.348,24.998,0,0,0,5.2,0,0,22.6,6.07,37.73,39.43,29.682,-44.401,-26.112,480.991,2/10/2013
22,22,0,0,0,0,0,9.588,33.224,2.836,24.409,0,0,0.2,0,0,52.13,51.726,17.02,0,25.912,0,0,6.511,0,0,0,16.366,17.377,0,24.391,25.589,25.258,0,0,0,0,0,0,22.6,6.15,37.73,38.087,27.274,-48.401,-30.708,412.765,2/10/2013
23,23,0,0,0,0,0,9.654,33.754,0,0,0,0,0.2,0,0,31.834,51.8,17.02,0,26.107,0,0,6.501,0,0,0,19.565,20.604,0,24.514,25.679,25.308,0,0,0,0,0,0,22.8,5.07,42.188,13.184,0,-22.701,-7.91,380.025,2/10/2013
0,00,0,0,0,0,0,9.947,33.724,0,0,0,0,0.2,0,0,8.439,51.8,17.094,0,25.662,0,0,6.497,0,0,0,19.004,20.057,0,24.542,25.088,25.029,0,0,0,0,0,0,22.7,0,39.063,11.109,0,-22.901,-8.405,349.043,3/10/2013
1,01,0,0,0,0,0,9.763,30.69,0,0,0,0,0.2,0,0,0,51.8,17.094,0,25.495,0,0,0,0,0,0,21.165,22.012,0,24.132,25.518,25.628,0,0,0,0,0,0,22.6,5.92,43.365,39.674,21.937,-55.002,-34.407,353.18,3/10/2013
2,02,0,0,0,0,0,9.829,30.838,0,0,0,0,0.2,0,0,0,51.726,16.872,0,25.718,0,0,6.605,0,0,0,18.28,19.169,0,24.419,25.858,25.459,0,0,0,0,0,0,22.8,5.9,38.067,42.116,27.284,-52.602,-34.114,339.056,3/10/2013
3,03,0,0,0,0,0,9.69,30.513,0,0,0,0,0.2,0,0,0,50.32,8.584,0,25.801,0,0,6.573,0,0,0,18.813,19.948,0,24.569,25.688,25.138,0,0,0,0,0,0,22.8,5.9,37.971,39.186,27.238,-57.102,-38.105,341.291,3/10/2013
4,04,0,0,0,0,0,9.807,30.749,0,0,0,0,0.2,0,0,0,45.732,14.652,0,25.745,0,0,6.563,0,0,0,21.11,22.108,0,24.596,25.438,25.218,0,0,0,0,0,0,23.1,5.92,44.935,31.739,19.364,-45.201,-26.405,346.376,3/10/2013
5,05,0,0,0,0,0,9.91,30.896,0,0,0,0,0.2,0,0,0,52.096,17.094,0,25.829,0,0,6.564,0,0,0,23.94,24.774,0,24.569,25.348,25.329,0,0,0,0,0,0,23.2,5.7,50.47,14.771,0,-31.601,-14.411,377.16,3/10/2013
6,06,0,0,0,0,0,9.639,30.661,0,0,0,0,0.2,0,0,26.351,52.984,17.612,1.911,25.718,0,0,6.59,0,0,0,20.29,20.987,0,24.665,25.428,25.068,0,0,0,0,0,0,23.1,5.67,42.737,25.88,14.74,-40.701,-22.706,382.398,3/10/2013
7,07,0,0,0,0,0,9.851,30.72,0,0,0,0,13.1,11.3,10.661,30.535,45.732,14.652,21.744,25.829,0,0,6.6,0,0,0,8.012,8.996,0,20.071,25.698,25.478,0,0,0,0,0,0,22.5,5.7,39.61,28.077,23.566,-34.401,-38.911,398.458,3/10/2013
8,08,0,0,0,0,0,9.639,30.425,0,0,0,0,12.5,11,16.23,31.865,51.504,16.798,24.511,25.718,0,0,6.628,0,0,0,20.741,21.616,0,24.692,25.598,25.379,0,0,0,0,0,0,22,5.5,46.892,25.391,17.167,-27.901,-35.615,450.194,3/10/2013
9,09,0,0,0,0,0,9.507,28.923,0,36.934,0,0,9.5,10,18.593,48.13,51.652,16.724,21.955,25.745,0,0,6.6,0,0,0,22.587,23.462,0,24.555,25.469,24.888,0,0,0,0,0,0,22.5,5.4,42.068,38.82,32.997,-48.201,-51.106,502.682,3/10/2013
10,10,16.835,0,18.274,0,0,9.353,28.422,21.48,37.101,0,0,5.8,5.1,10.083,50.925,51.652,16.798,11.419,25.718,0,0,6.618,0,0,0,20.782,21.247,0,24.596,25.278,24.819,0,0,0,5.2,0,0,22.5,5.3,37.738,44.679,35.615,-50.302,-43.617,516.663,3/10/2013
11,11,16.793,0,17.811,0,0,9.727,28.716,21.641,36.795,0,0,7.1,4,12.499,49.146,51.652,16.724,8.236,25.718,0,0,7.068,0,0,0,24.309,24.802,0,24.678,25.668,24.998,0,0,0,5.2,0,0,22.5,5.4,50.437,42.97,31.642,-52.302,-45.613,544.921,3/10/2013
12,12,16.723,16.956,17.835,1.428,0,9.536,28.068,21.431,36.962,0,0,2.2,2.8,6.511,49.088,52.022,17.094,9.417,25.69,0,0,4.137,0,0,0,24.036,24.596,0,24.268,25.688,25.039,0,0,0,5.2,1,0,22.5,5.2,37.807,43.214,29.591,-57.702,-41.108,539.237,3/10/2013
13,13,16.807,17.09,17.64,2.966,0,9.661,28.098,21.673,36.962,0,0,1.9,1.7,7.089,55.22,51.43,16.872,6.362,25.662,0,0,1.468,0,0,0,21.821,22.723,0,24.46,25.428,24.718,0,0,0,5.2,0,0,22.5,5,46.809,64.699,47.71,-61.702,-51.509,518.061,3/10/2013
14,14,16.723,17.017,17.493,18.653,16.113,9.58,28.039,21.56,38.242,0,0,2.4,1.4,3.098,51.061,51.8,16.502,3.191,32.119,0,0,0,3.897,0,0,14.985,15.997,0,24.514,25.348,24.828,0,0,0,5.2,0,0,22.5,5,37.779,52.37,40.715,-55.102,-38.71,525.766,3/10/2013
15,15,16.947,17.176,17.762,18.69,17.188,9.58,28.216,21.931,38.688,0,0,0,0,0,53.04,50.394,16.28,0,25.745,0,0,0,0,0,0,16.844,17.965,0,24.227,24.938,24.578,0,0,0,5.2,0,0,22.5,5.67,41.194,56.887,44.926,-58.402,-42.811,514.153,3/10/2013
16,16,16.751,16.858,17.286,18.458,17.188,9.646,28.098,21.592,38.075,0,0,0,0,0,52.756,51.8,17.02,0,25.662,0,0,6.578,0,0,0,23.721,24.501,0,0,25.058,25.008,0,0,0,5.2,0,0,22.5,5.76,48.46,56.887,45.054,-58.702,-38.215,512.952,3/10/2013
17,17,17.661,0,18.055,18.738,0,9.683,29.659,22.092,39.996,0,0,0,0,0,54.227,51.726,16.872,0,25.69,0,0,6.579,0,0,0,23.134,23.803,0,0,25.178,24.909,0,0,0,5.2,0,0,22.5,5.76,41.768,52.004,41.2,-55.402,-34.608,480.036,3/10/2013
18,18,17.899,18.983,17.615,18.409,16.504,9.661,29.659,21.609,39.356,0,0,0,0,0,52.685,51.652,16.946,0,33.789,0,0,0,6.521,0,0,23.858,24.678,0,24.624,25.419,25.398,0,0,0,5.2,0,0,22.5,5.67,49.979,35.524,23.96,-48.301,-28.913,576.344,3/10/2013
19,19,18.432,18.555,17.933,18.641,16.016,9.668,30.16,21.995,39.606,0,0,1.7,0.9,0,52.74,51.652,17.02,0,47.789,0,0,5.107,5.108,0,0,20.973,21.78,0,24.624,25.329,25.298,0,0,0,5.2,0,0,22.5,5.67,45.848,44.069,31.486,-45.501,-29.902,570.092,3/10/2013
20,20,18.095,18.653,17.786,18.409,17.09,9.72,29.659,21.834,39.718,0,0,0.1,0,0,53.2,51.356,16.724,0,25.578,0,0,5.111,5.107,0,0,21.575,22.477,0,24.596,25.528,25.509,0,0,0,5.2,0,0,22.5,5.67,40.636,41.871,30.497,-49.301,-23.31,542.074,3/10/2013
21,21,18.152,16.126,16.773,0,0,9.712,30.072,23.107,40.302,0,0,0.1,0,0,53.16,51.652,16.946,0,25.745,0,0,5.127,5.115,0,0,15.477,16.762,0,24.596,25.648,25.228,0,0,0,5.2,0,0,22.4,5.67,43.126,47.487,31.742,-47.201,-27.815,491.983,3/10/2013
22,22,0,0,0,0,0,9.785,29.836,0,39.996,0,0,0.1,0,0,53.169,52.022,17.168,0,25.745,0,0,5.101,5.1,0,0,12.811,13.905,0,24.596,25.698,25.538,0,0,0,0,0,0,22.4,5.6,41.855,39.43,31.202,-54.102,-35.212,429.107,3/10/2013
23,23,0,0,0,0,0,9.742,29.836,0,0,0,0,0.1,0,0,36.289,51.8,17.242,0,25.69,0,0,5.098,5.093,0,0,17.692,18.745,0,24.596,25.438,25.298,0,0,0,0,0,0,23,5.6,46.679,17.701,5.585,-30.301,-12.415,387.368,3/10/2013
0,00,0,0,0,0,0,9.639,29.924,0,0,0,0,0.1,0,0,11.923,51.874,16.946,0,25.745,0,0,5.098,5.1,0,0,19.702,20.714,0,24.925,25.549,25.518,0,0,0,0,0,0,23,5.76,50.484,24.781,13.916,-34.001,-18.604,365.909,4/10/2013
1,01,0,0,0,0,0,9.763,30.307,0,0,0,0,0.1,0,0,11.971,51.726,17.02,0,25.523,0,0,5.1,5.069,0,0,13.754,14.739,0,24.788,25.448,25.079,0,0,0,0,0,0,22.8,5.76,50.484,45.9,33.93,-57.202,-36.604,353.407,4/10/2013
2,02,0,0,0,0,0,9.698,29.924,0,0,0,0,0.1,0,0,0,51.356,17.02,0,25.634,0,0,5.118,5.115,0,0,15.327,16.366,0,24.788,25.708,25.258,0,0,0,0,0,0,23,5.76,50.484,40.895,26.963,-50.002,-31.202,344.002,4/10/2013
3,03,0,0,0,0,0,9.837,30.16,0,0,0,0,0.1,0,0,0,52.392,17.02,0,25.634,0,0,5.113,5.096,0,0,14.971,16.12,0,24.788,25.679,25.209,0,0,0,0,0,0,23,5.84,50.484,35.646,24.683,-44.001,-26.807,341.922,4/10/2013
4,04,0,0,0,0,0,9.727,30.101,0,0,0,0,0.1,0,0,0,51.504,16.65,0,25.745,0,0,5.09,5.095,0,0,17.118,18.376,0,24.788,25.298,25.398,0,0,0,0,0,0,23.2,5.66,50.484,37.721,23.191,-46.501,-29.115,349.038,4/10/2013
5,05,0,0,0,0,0,9.873,30.572,0,0,0,0,0.1,0,0,22.56,52.244,17.242,0,25.745,0,0,5.107,5.083,0,0,18.43,19.538,0,24.788,25.708,25.198,0,0,0,0,0,0,23.1,5.84,50.484,40.529,29.627,-48.201,-33.015,372.672,4/10/2013
6,06,0,0,0,0,0,9.712,30.042,0,0,0,0,0.1,0,0,35.897,51.874,16.946,0,25.829,0,0,5.101,5.093,0,0,13.536,14.383,0,24.925,25.738,25.428,0,0,0,0,0,0,23.2,5.72,48.588,36.866,25.361,-47.601,-29.701,377.187,4/10/2013
7,07,0,0,0,0,0,9.602,29.748,0,0,0,0,0.1,0,3.256,35.955,51.948,17.02,0,25.745,0,0,5.111,5.095,0,0,20.317,21.192,0,24.925,25.488,25.528,0,0,0,0,0,0,23.2,6,47.462,30.641,16.608,-43.001,-22.211,395.655,4/10/2013
8,08,0,0,0,0,0,9.837,30.543,2.739,37.797,0,0,0.1,0,0,54.257,51.948,16.798,0,25.773,0,0,5.1,5.093,0,0,23.899,24.733,0,24.788,25.448,25.549,0,0,0,5.2,0,0,22.8,5.67,48.386,44.069,32.795,-50.902,-29.81,450.306,4/10/2013
9,09,17.521,19.349,17.383,6.091,0,9.829,30.484,22.14,37.519,0,0,0.1,0,0.577,53.297,52.318,17.168,0,0,0,0,3.557,3.52,0,0,23.981,24.706,0,24.788,25.538,25.639,0,0,0,5.2,0,0,22.7,5.67,50.119,59.572,45.311,-67.602,-42.61,504.523,4/10/2013
10,10,16.737,18.567,16.199,18.421,17.285,9.676,30.396,21.721,36.879,0,0,0.1,0,0,52.692,51.948,17.094,0,11.439,0,0,3.535,3.557,0,0,23.995,24.815,0,24.788,25.639,25.868,0,0,0,5.2,0,0,22.7,5.51,39.344,63.356,47.938,-69.002,-46.602,528.415,4/10/2013
11,11,16.681,18.616,16.077,18.397,15.723,9.712,30.543,21.818,37.213,0,0,0.1,0,1.312,52.294,51.8,17.168,0.456,25.523,0,0,3.531,3.531,0,0,24.05,24.774,0,24.788,25.388,25.538,0,0,0,5.2,0,0,22.7,5.51,42.165,52.126,44.23,-61.002,-40.907,546.161,4/10/2013
12,12,18.165,18.543,16.346,18.494,17.285,9.815,30.101,20.448,0,11.492,10.2,0.1,0,0,45.389,51.8,17.168,0,38.103,0,0,6.361,0.986,0,0,24.05,24.733,0,24.788,25.708,25.769,0,0,0,5.2,0,0,22.7,5.36,47.044,61.403,47.792,-69.102,-45.302,541.357,4/10/2013
13,13,18.026,18.482,15.796,18.348,17.188,9.602,29.777,20.255,0,0,0,0.1,0,0,45.267,51.06,16.872,0,47.539,0,0,0,6.542,0,0,24.05,24.815,0,24.788,25.858,25.408,0,0,0,5.2,0,0,22.7,5.36,46.891,43.214,33.143,-51.402,-29.902,524.854,4/10/2013
14,14,17.914,18.445,16.675,18.482,17.383,9.58,28.275,20.287,0,10.556,0,0.1,0,0,52.02,50.69,16.872,0,47.65,0,0,6.563,0,0,0,24.05,24.774,0,24.788,25.589,25.289,0,0,0,5.2,0,0,22.5,5.36,49.786,55.788,36.888,-56.102,-37.208,539.462,4/10/2013
15,15,17.984,18.299,16.492,18.213,17.09,9.434,28.687,20.932,0,10.512,10.1,0.1,0,0,47.958,50.616,16.502,0,47.427,0,0,6.551,0,0,0,24.077,24.487,0,24.337,25.188,25.258,0,0,0,5.2,0,0,22.7,5.28,46.198,45.656,33.903,-46.701,-34.004,540.768,4/10/2013
16,16,16.583,18.299,16.48,18.238,17.09,9.507,28.186,21.544,0,0,0,0.1,0,0,48.386,51.43,16.724,0,47.65,0,0,6.563,0,0,0,24.077,24.761,0,24.337,25.459,25.419,0,0,0,5.2,0,0,22.6,5.34,42.842,58.962,47.572,-59.902,-45.814,515.997,4/10/2013
