,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
17,17,18.249,18.616,0,18.555,0,8.672,32.959,18.047,36.405,0,0.1,1,2.572,53.315,51.282,16.872,4.392,25.467,0,0,17.2,8.6,9.871,0,0,0,0,38.777,0,0,0,0,5.2,5.2,0,19.8,5.4,49.201,-5.982,0,-3.5,2.197,473.037,26/12/2012
18,18,18.376,18.519,17.298,18.531,0,8.76,34.166,17.919,36.266,0,1.1,1.2,0,53.782,51.652,16.576,4.414,25.801,0,0,30,9.2,22.969,22.874,17.952,16.735,0,38.577,0,0,0,0,5.2,5.2,0,19.8,5.6,48.326,-16.358,0,5.4,8.899,568.852,26/12/2012
19,19,18.361,18.616,16.492,18.616,16.504,8.775,34.225,17.919,36.044,0,2.4,2.6,4.043,54.02,47.5,16.333,3.253,25.634,0,0,28.5,8.5,19.565,20.919,19.21,17.665,0,38.907,0,0,0,0,5.2,5.2,0,20,5.6,49.413,5.86,0,-0.8,-2.014,576.968,26/12/2012
20,20,18.361,18.628,17.737,18.433,4.004,8.723,34.255,17.741,36.238,0,3.2,3.2,2.888,53.798,47.5,16.435,6.415,25.634,0,0,33.9,9.6,10.418,13.125,15.04,13.604,0,38.687,0,0,0,0,5.2,5.2,0,20,5.6,49.413,2.441,0,-2.4,-1.41,554.346,26/12/2012
21,21,18.474,18.738,0,9.424,0,8.841,34.638,18.837,36.016,0,13.4,10.5,5.146,54.235,47.5,17.358,10.469,25.634,0,0,30.8,8.2,9.981,0,0,0,0,39.087,0,0,0,0,5.2,5.2,0,20,5.6,49.617,3.906,0,0.4,-10.108,508.697,26/12/2012
22,22,0,0,0,0,0,8.877,34.726,16.243,36.183,0,14.2,11.3,9.137,54.048,47.5,17.204,10.771,25.634,0,0,32.6,8.8,7.328,0,0,0,0,39.257,0,0,0,0,5.2,5.2,0,20,5.6,38.989,1.221,0,6.9,-5.603,446.279,26/12/2012
23,23,0,0,0,0,0,8.848,34.52,0,36.517,0,8.1,5.4,7.824,51.127,47.5,16.948,5.135,25.634,0,0,32,8,7.383,0,0,0,0,38.777,0,0,0,0,0,5.2,0,20,5.7,39.719,-4.028,0,1.7,-1.117,407.777,26/12/2012
0,0,0,0,0,0,0,1.326,34.049,0,0,0,12.4,9.4,11.921,45.037,47.5,16.127,11.093,25.634,25.272,0,32.053,9.504,0,0,0,0,0,38.267,0,0,0,0,0,0,0,20,5.84,38.258,2.808,0,7,-3.9,377.773,27/12/2012
1,1,0,0,0,0,0,0,34.549,0,0,0,9,5.6,17.805,15.892,47.5,17.204,5.678,25.634,25.857,0,29.762,10.164,0,0,0,0,0,39.297,0,0,0,0,0,0,0,19.8,5.8,46.377,2.319,0,-1,-6.409,361.009,27/12/2012
2,2,0,0,0,0,0,0,34.314,0,0,0,2.6,2.9,14.968,19.736,47.5,16.948,10.716,25.634,25.551,0,31.536,11.22,0,0,0,0,0,38.397,0,0,0,0,0,0,0,20,5.76,49.935,-4.517,0,5.9,1.685,354.647,27/12/2012
3,3,0,0,0,0,0,0,33.99,0,0,0,7.8,6.4,10.294,19.778,50.861,0,8.97,25.996,25.495,0,32.075,12.408,7.082,0,0,0,0,38.978,0,0,0,0,0,0,0,20.2,6.15,49.935,-6.104,0,3.6,0.989,357.927,27/12/2012
4,4,0,0,0,0,0,0,31.692,0,0,0,9.5,4.5,7.825,7.813,47.5,8.437,7.909,25.996,25.411,0,32.03,19.8,13.454,0,0,0,0,38.907,0,0,0,0,0,0,0,19.8,6.15,49.935,-4.639,0,3.9,-1.904,359.302,27/12/2012
5,5,0,0,0,0,0,0,28.687,0,0,0,16.201,13.2,13.444,12.164,47.5,16.486,17.201,25.996,25.411,0,31.716,17.028,0,0,0,0,0,38.607,0,0,0,0,0,0,0,19.8,6.23,49.759,6.47,0,8.8,-7.91,372.07,27/12/2012
6,6,0,0,0,0,0,0,0,0,0,0,7.1,5.1,7.93,39.548,47.5,15.922,8.134,25.996,25.411,0,29.694,24.684,14.588,0,0,0,0,38.168,0,0,0,0,0,0,0,20,6.23,49.759,-3.54,0,3.2,0.586,365.518,27/12/2012
7,7,0,0,0,0,0,0,0,0,0,0,12.9,6.8,14.863,40.197,47.5,16.691,8.391,25.634,25.411,0,30.952,25.608,17.35,0,0,0,0,38.727,0,0,0,0,0,0,0,20.2,6.15,49.637,11.719,0,4.5,-2.71,373.502,27/12/2012
8,8,0,0,0,0,0,8.811,0,0,33.232,0,7.1,5.5,9.505,53.975,47.5,16.384,10.103,25.634,25.105,0,34.097,21.648,17.501,0,0,0,0,37.638,0,0,0,0,5.2,5.2,0,19.8,5.9,43.759,-11.109,0,4.6,2.197,437.904,27/12/2012
9,9,0,0,0,0,0,8.562,24.622,16.791,35.988,0,2.5,4.4,21.114,54.164,49.95,16.28,13.64,25.857,25.411,0,31.109,20.196,23.94,23.968,0,13.905,0,0,0,0,0,0,5.2,0,0,19.5,5.8,48.397,0,0,10.8,2.783,477.711,27/12/2012
10,10,0,0,0,0,0,8.731,28.245,17.483,36.739,0,13.3,11.1,9.715,53.834,49.728,15.762,10.764,25.606,25.411,0,28.975,22.572,8.832,0,0,0,0,18.199,38.277,0,0,0,5.2,0,0,19.5,5.8,48.201,-6.592,0,5.4,0,503.166,27/12/2012
11,11,0,0,0,0,0,8.745,27.126,0,36.489,0,9.7,9.5,13.55,47.968,50.69,15.91,13.232,25.606,25.05,0,32.794,24.288,0,0,0,0,0,16.409,37.407,0,0,0,5.2,5.2,0,19.8,5.4,49.496,-39.308,0,12.5,0.385,505.983,27/12/2012
12,12,0,0,0,0,0,9.807,26.89,0,35.236,0,14.6,9.7,11.606,50.205,51.06,16.502,13.021,25.606,25.857,0,30.009,22.968,0,23.626,0,0,0,14.979,37.898,0,0,0,5.2,5.2,0,19.5,5.2,49.003,-27.955,0,20.301,5.786,505.541,27/12/2012
13,13,0,0,0,0,0,10.086,26.89,0,36.405,0,5.9,4.1,4.726,50.306,52.17,16.428,5.771,25.606,25.857,0,34.321,25.08,0,20.235,0,19.333,0,14.339,38.078,0,0,0,5.2,5.2,0,19.3,5.04,47.654,-10.743,0,9.1,8.789,490.879,27/12/2012
14,14,0,0,0,0,0,9.851,26.566,17.548,35.209,0,6.9,4.3,6.039,49.204,50.912,16.576,5.849,25.244,25.857,0,33.019,21.648,0,20.973,0,14.684,0,14.249,37.997,0,0,0,5.2,5.2,0,19.3,5,47.539,-3.296,0,-2.5,-4.102,514.762,27/12/2012
15,15,0,0,0,0,0,9.822,26.478,9.958,35.57,0,4.8,4.8,7.982,48.897,51.8,16.502,7.957,25.411,25.968,0,32.03,23.892,9.912,8.34,0,17.159,0,13.489,38.147,0,0,0,5.2,5.2,0,19.4,5,47.814,-9.644,0,0.4,2.49,508.282,27/12/2012
16,16,0,0,0,0,0,9.859,32.222,0,20.262,0,9.2,7.9,8.56,48.698,51.948,16.28,19.085,25.244,25.829,0,33.176,24.948,6.877,6.959,0,15.258,0,13.878,38.378,0,0,0,5.2,5.2,0,19.2,5,47.585,9.766,0,0,-9.906,496.886,27/12/2012
17,17,0,0,0,0,0,10.247,32.929,0,0,0,31.201,16.301,27.995,35.812,52.244,16.798,23.951,25.3,25.411,0,33.648,24.684,0,7.998,0,0,0,37.858,14.559,0,0,0,0,5.2,0,19.2,5.3,38.934,49.196,0,2.5,-25.105,458.979,27/12/2012
18,18,0,0,0,0,0,10.086,32.31,0,0,0,37.301,18.401,35.402,50.249,49.95,16.28,23.91,25.3,25.857,0,28.841,20.196,19.838,23.393,0,16.229,0,37.008,14.438,0,0,0,5.2,5.2,0,19.2,5.4,47.523,-31.251,0,33.501,-9.613,574.875,27/12/2012
19,19,0,0,0,0,0,10.291,33.017,0,0,0,31.501,16.901,33.248,50.05,50.838,16.65,23.335,25.3,25.857,0,32.659,21.384,21.835,22.792,20.727,19.592,0,37.348,14.308,0,0,0,5.2,5.2,0,19.5,5.5,49.292,1.587,0,16.101,-21.406,596.043,27/12/2012
20,20,0,0,0,0,0,10.284,32.811,0,0,0,33.301,17.101,39.237,50.578,50.764,16.65,23.945,25.3,25.857,0,32.816,22.308,18.649,23.038,0,15.231,0,37.308,14.859,0,0,0,5.2,5.2,0,19.5,5.6,49.292,-12.329,0,27.601,-12.305,571.852,27/12/2012
21,21,0,0,0,0,0,10.24,34.52,0,0,0,29.201,13.8,37.555,50.566,50.986,16.872,23.323,25.328,25.606,0,31.963,20.46,7.287,8.49,0,0,0,37.317,14.059,0,0,0,0,5.2,0,19.9,5.75,49.487,5.615,0,13.6,-17.707,516.402,27/12/2012
22,22,0,0,0,0,0,0,34.608,0,0,0,24.401,17.001,37.293,25.805,50.764,16.502,23.418,25.69,25.606,0,31.896,21.516,0,7.793,0,0,0,37.088,14.299,0,0,0,0,0,0,19.8,5.67,39.177,-1.465,0,14.4,-14.814,460.206,27/12/2012
23,23,0,0,0,0,0,0,20.056,0,0,0,32.301,19.401,37.399,0,51.726,16.206,23.912,25.69,25.718,0,35.692,22.44,0,0,0,0,0,37.967,14.4,0,0,0,0,0,0,19.8,5.66,47.273,16.602,0,17.501,-17.908,419.446,27/12/2012
0,0,0,0,0,0,0,0,0,0,0,0,29.201,20.201,36.558,0,50.246,16.428,23.143,25.69,25.718,0,30.84,23.76,0,0,0,0,0,38.127,13.919,0,0,0,0,0,0,19.1,5.76,37.592,6.104,0,15.8,-18.018,392.397,28/12/2012
1,1,0,0,0,0,0,0,0,0,0,0,31.801,20.801,31.882,0,49.654,16.132,21.382,25.69,25.356,0,33.243,26.4,0,0,0,0,0,37.338,14.689,0,0,0,0,0,0,20.5,5.76,15.506,0,0,16.701,-17.011,376.444,28/12/2012
2,2,0,0,0,0,0,0,0,0,0,0,31.601,18.801,27.05,2,49.432,16.206,19.628,25.69,25.801,0,31.042,23.232,0,0,0,0,0,36.157,14.889,0,0,0,0,0,0,20.2,5.76,15.449,-17.335,0,22.001,-9.21,367.482,28/12/2012
3,3,0,0,0,0,0,0,0,0,0,0,14.7,18.601,31.62,0,51.356,0,19.975,25.69,25.801,0,32.794,22.572,0,0,0,0,0,36.618,14.619,0,0,0,0,0,0,20.1,5.76,30.322,-10.254,0,11.4,-16.004,365.386,28/12/2012
4,4,0,0,0,0,0,0,0,0,0,0,29.701,14.6,24.529,0,50.764,16.354,18.785,25.69,25.439,0,31.581,27.06,0,0,0,0,0,37.138,14.769,0,0,0,0,0,0,20,5.92,37.765,5.615,0,14.7,-14.008,373.788,28/12/2012
5,5,0,0,0,0,0,0,0,0,0,0,13.3,14.3,15.283,0,51.06,16.724,15.598,25.69,25.495,0,30.817,24.024,0,24.706,0,0,0,37.057,14.599,0,0,0,0,0,0,20,6.07,48.584,-5.86,0,7.3,-9.705,391.572,28/12/2012
6,6,0,0,0,0,0,0,34.549,0,0,0,12.8,8.7,22.481,0,50.986,16.132,20.301,25.69,25.328,0,33.266,26.004,0,0,0,0,0,37.317,14.738,0,0,0,0,0,0,20,5.99,40.321,9.766,0,11.1,-7.91,381.647,28/12/2012
7,7,0,0,0,0,0,0,0.33,0,0,0,34.701,17.801,15.441,0,51.208,16.872,21.236,25.69,25.606,0,33.333,28.908,0,0,0,0,0,36.518,14.57,0,0,0,0,0,0,20,5.76,47.267,-9.4,0,21.301,-7.306,390.646,28/12/2012
8,8,0,0,0,0,0,0,33.931,0,0,0,33.501,17.401,24.633,0,43.216,14.208,20.984,25.69,25.523,0,32.345,24.948,0,6.74,0,0,0,12.469,38.638,0,0,0,0,0,0,19.5,5.54,46.886,-26.978,0,28.801,-5.713,430.043,28/12/2012
9,9,0,0,0,0,0,0,32.841,0,0,0,20.001,14.1,29.098,53.35,49.728,16.132,19.691,25.69,25.328,0,30.795,23.496,0,7.93,0,0,0,12.329,38.257,0,0,0,0,0,0,19.4,5.6,47.478,-10.01,0,11.9,-7.013,476.357,28/12/2012
10,10,0,0,0,0,0,0,32.605,0,0,0,35.601,21.301,37.555,54.245,49.728,16.502,21.503,25.69,25.439,0,31.491,21.78,0,8.285,0,0,0,12.42,38.837,0,0,0,0,0,0,19.4,5.29,47.472,0,0,23.401,-12.012,493.755,28/12/2012
11,11,0,0,0,0,0,0,32.752,0,0,0,27.201,19.201,29.414,53.757,50.024,16.206,20.342,25.745,25.439,0,29.762,21.12,15.668,20.946,0,0,0,12.019,38.837,0,0,0,0,0,0,19.7,5.2,48.175,-31.251,0,30.001,1.685,511.073,28/12/2012
12,12,0,0,0,0,0,4.585,33.224,0,0,0,12.1,13,32.04,53.231,50.024,16.206,12.551,25.384,25.829,0,31.199,29.04,20.249,21.616,0,0,0,12.21,39.188,0,0,0,0,5.2,0,19.5,5.1,48.175,20.508,0,5.6,-15.308,498.851,28/12/2012
13,13,0,0,0,0,0,8.643,32.222,0,0,0,6.5,5,14.706,53.048,50.468,16.28,5.499,25.745,25.773,0,30.885,22.308,23.352,22.423,0,19.592,0,12.129,38.678,0,0,0,5.2,5.2,0,19.4,5,47.801,-5.615,0,9.4,0,492.067,28/12/2012
14,14,0,0,0,0,0,9.375,32.193,0,0,0,8.5,5.9,12.237,52.782,49.728,16.058,7.535,25.829,25.606,0,33.513,21.516,21.192,22.354,0,19.251,0,13.02,38.338,0,0,0,5.2,5.2,0,19.3,5.03,47.801,-28.321,0,12.3,1.685,511.794,28/12/2012
15,15,0,0,0,0,0,8.555,32.782,0,0,0,3.7,6.3,14.6,53.04,50.098,16.502,13.232,25.411,25.551,0,29.38,28.512,17.692,20.727,0,15.381,0,12.579,39.108,0,0,0,5.2,5.2,0,20,5.04,47.801,-16.48,0,3.4,-3.809,513.28,28/12/2012
16,16,0,0,0,0,0,8.452,33.724,0,0,0,31.101,19.601,20.694,53.673,49.506,15.984,19.908,25.411,25.857,0,31.985,22.308,0,7.328,0,0,0,13.989,37.847,0,0,0,0,5.2,0,19.7,5.2,47.801,6.47,0,20.301,-9.815,478.313,28/12/2012
17,17,0,0,0,0,0,9.339,33.783,0,0,0,21.701,17.101,25.316,35.719,50.246,16.428,19.565,25.467,25.857,0,31.424,21.912,0,9.871,0,0,0,13.549,38.198,0,0,0,0,0,0,19.7,5.36,47.801,-10.01,0,15.3,-9.906,472.953,28/12/2012
18,18,0,0,0,0,0,8.445,33.783,0,0,0,23.901,16.501,31.724,53.178,49.802,16.428,20.902,25.467,25.773,0,30.548,24.816,22.327,23.899,0,0,0,13.519,38.147,0,0,0,5.2,5.2,0,19.7,5.44,50.23,-4.395,0,11.8,-17.304,554.829,28/12/2012
19,19,0,0,0,0,0,8.753,34.667,17.773,36.238,0,29.201,18.901,36.19,53.701,50.246,16.206,21.611,25.467,25.857,0,29.739,0.396,10.555,17.063,20.618,19.428,0,38.437,0,0,0,0,5.2,5.2,0,19.7,5.51,49.784,9.4,0,18.801,-18.403,586.643,28/12/2012
20,20,0,0,0,0,0,8.548,34.225,17.596,35.904,0,25.401,18.901,35.402,53.728,49.358,16.28,20.145,25.467,25.467,0,31.424,1.98,15.791,12.729,0,18.567,0,38.638,0,0,0,0,5.2,5.2,0,19.8,5.6,50.214,10.01,0,15,-16.517,563.072,28/12/2012
21,21,0,0,0,0,0,8.914,34.697,7.316,36.127,0,31.801,17.601,36.873,53.341,50.542,16.576,21.383,25.523,25.912,0,32.12,5.808,7.766,10.746,0,0,0,38.938,0,0,0,0,0,5.2,0,19.8,5.7,41.574,22.95,0,11.9,-22.504,521.912,28/12/2012
22,22,0,0,0,0,0,8.679,34.049,0,0,0,36.701,21.601,34.825,39.906,49.95,16.502,21.967,25.523,25.551,0,31.559,6.468,0,12.797,0,0,0,38.707,0,0,0,0,0,0,0,19.8,5.7,40.45,-5.249,0,26.401,-12.818,462.401,28/12/2012
23,23,0,0,0,0,0,8.789,34.402,0,0,0,36.901,22.101,34.72,0,50.098,0,21.929,25.662,25.551,0,28.908,8.052,0,12.373,0,0,0,39.097,0,0,0,0,0,0,0,20,5.8,37.04,-5.371,0,17.501,-20.417,419.71,28/12/2012
0,0,0,0,0,0,0,0,0,0,0,0,34.601,22.601,24.949,0,52.096,0,22.04,25.606,25.551,0,32.794,8.052,0,25.061,0,0,0,38.437,0,0,0,0,0,0,0,20,5.6,40.43,1.587,0,9,0,392.665,29/12/2012
1,1,0,0,0,0,0,0,0,0,0,0,33.901,22.601,24.739,0,50.468,0,21.292,25.606,25.551,0,32.03,7.128,0,19.456,0,0,0,39.157,0,0,0,0,0,0,0,20,5.6,40.43,0,0,13.8,0,375.065,29/12/2012
2,2,0,0,0,0,0,0,0,0,0,0,32.301,19.001,31.252,0,49.654,0,20.974,25.718,25.551,0,33.153,7.26,0,17.022,0,0,0,39.007,0,0,0,0,0,0,0,20,5.6,40.43,5.737,0,8.9,0,374.61,29/12/2012
3,3,0,0,0,0,0,0,0,0,0,0,32.301,17.501,35.035,0,49.802,0,21.988,25.718,25.551,0,32.12,10.428,0,25.335,0,0,0,38.787,0,0,0,0,0,0,0,20,5.6,40.43,5.86,0,27.501,0,359.643,29/12/2012
4,4,0,0,0,0,0,0,0,0,0,0,27.201,17.701,26.998,0,49.95,0,21.915,25.718,25.551,0,30.975,3.564,0,24.925,0,0,0,39.527,0,0,0,0,0,0,0,20,5.6,40.449,0,0,14.1,0,367.775,29/12/2012
5,5,0,0,0,0,0,0,34.284,0,0,0,38.801,20.101,28.048,0,49.95,0,21.556,25.718,25.551,0,31.918,0,0,9.037,0,0,0,38.827,0,0,0,0,0,0,0,20,5.6,38.051,0,0,17.801,0,391.737,29/12/2012
6,6,0,0,0,0,0,0,34.078,0,0,0,38.501,22.301,33.774,0,43.882,0,21.259,25.718,25.551,0,30.975,2.376,0,0,0,0,0,38.407,0,0,0,0,0,0,0,20,5.6,40.192,7.08,0,22.501,0,370.592,29/12/2012
7,7,0,0,0,0,0,0,0,0,0,0,29.901,22.501,35.245,0,51.356,16.502,22.039,25.523,25.662,0,32.232,3.564,0,7.26,0,0,0,39.157,0,0,0,0,0,0,0,20,5.6,44.283,0,0,16.301,0,387.005,29/12/2012
8,8,0,0,0,0,0,0,0,0,0,0,33.201,22.601,34.824,9.595,50.616,16.65,21.6,25.885,25.662,0,32.974,8.58,0,7.246,0,0,0,39.007,0,0,0,0,0,0,0,20,5.6,49.252,0,0,26.301,0,417.977,29/12/2012
9,9,0,0,0,0,0,0,35.227,0,0,0,36.901,20.901,38.186,29.606,43.808,14.282,19.913,25.467,25.662,0,29.896,7.656,0,6.453,0,0,0,39.018,0,0,0,0,0,0,0,20,5.6,37.698,0,0,25.701,0,443.608,29/12/2012
10,10,0,0,0,0,0,0,34.314,0,0,0,33.701,20.901,36.873,29.833,49.728,16.428,19.799,25.745,25.662,0,30.705,7.128,0,14.834,0,0,0,39.347,0,0,0,0,0,0,0,20,5.6,50.34,55.422,0,0,0,460.343,29/12/2012
11,11,0,0,0,0,0,0,34.785,0,0,0,32.401,21.501,36.348,29.735,51.06,16.502,20.036,25.662,25.551,0,31.042,10.032,11.895,13.549,0,0,0,38.187,0,0,0,0,0,0,0,20,5.6,48.685,23.804,0,12.9,0,463.834,29/12/2012
12,12,0,0,0,0,0,0,34.373,0,0,0,38.601,22.401,36.926,21.866,49.728,16.206,19.728,25.662,25.69,0,32.12,10.692,10.774,11.69,0,0,0,37.807,0,0,0,0,0,0,0,20,5.6,48.575,20.631,0,13.4,0,461.172,29/12/2012
13,13,0,0,0,0,0,0,33.931,0,0,0,27.801,20.401,34.982,15.148,50.098,16.428,17.804,25.662,25.69,0,33.445,9.24,9.065,16.612,0,0,0,38.367,0,0,0,0,0,0,0,20,5.6,48.577,0,0,15.3,0,450.191,29/12/2012
14,14,0,0,0,0,0,0,34.078,0,0,0,33.601,22.001,34.299,15.132,49.95,16.428,17.828,25.718,25.69,0,32.906,10.428,8.354,7.533,0,0,0,38.338,0,0,0,0,0,0,0,20,5.6,48.425,8.423,0,22.101,0,424.867,29/12/2012
15,15,0,0,0,0,0,0,33.371,0,0,0,38.501,22.601,26.262,0,50.468,16.576,15.679,25.718,25.69,0,33.176,6.864,0,10.815,0,0,0,13.448,37.977,0,0,0,0,0,0,20,5.6,49.533,0,0,24.101,0,396.949,29/12/2012
16,16,0,0,0,0,0,0,33.4,0,0,0,39.201,20.501,37.188,0,50.394,16.576,16.361,25.718,25.69,0,29.38,6.996,0,7.438,0,0,0,13.429,38.307,0,0,0,0,0,0,20,5.6,42.8,0,0,26.901,0,400.324,29/12/2012
17,17,0,0,0,0,0,1.538,33.666,0,0,0,38.501,22.401,39.026,0,44.548,14.282,20.008,25.773,25.662,0,31.154,8.844,0,7.479,0,0,0,13.71,36.807,0,0,0,0,0,0,20,5.6,37.657,0,0,19.801,0,388.524,29/12/2012
18,18,0,0,0,0,0,10.371,33.754,0,6.04,0,38.901,22.301,35.77,47.205,49.802,16.354,20.016,25.662,25.69,0,30.413,7.392,14.151,16.967,0,14.629,0,13.329,37.917,0,0,0,5.2,5.2,0,20,5.6,43.741,0,0,32.201,0,512.53,29/12/2012
19,19,0,0,0,0,0,10.24,34.166,0,35.96,0,38.201,22.401,37.556,53.676,50.616,16.724,19.984,25.662,25.69,0,33.019,6.732,8.108,7.178,0,14.452,0,13.209,38.017,0,0,0,5.2,5.2,0,20,5.6,39.824,7.813,0,17.301,0,525.045,29/12/2012
20,20,0,0,0,0,0,10.349,34.785,0,0,0,38.701,22.501,37.924,53.516,50.542,16.65,19.992,25.662,25.69,0,33.737,25.08,16.379,18.649,0,0,0,12.929,36.377,0,0,0,0,5.2,0,20,5.6,47.988,7.447,0,15.9,0,521.872,29/12/2012
21,21,0,0,0,0,0,10.137,33.872,0,0,0,39.201,22.601,39.709,53.198,50.69,16.65,19.907,25.857,25.578,0,28.728,23.628,0,6.289,0,0,0,12.899,38.338,0,0,0,0,0,0,20,5.6,47.988,6.47,0,16.101,0,479.051,29/12/2012
22,22,0,0,0,0,0,10.437,34.432,0,0,0,38.901,22.501,37.241,0,50.764,16.502,20.003,25.857,25.217,0,30.368,23.892,0,7.479,0,0,0,12.839,38.227,0,0,0,0,0,0,20,5.6,38.859,0,0,19.401,0,419.808,29/12/2012
23,23,0,0,0,0,0,10.32,0,0,0,0,37.801,22.301,39.709,0,50.986,16.354,19.944,24.994,25.578,0,30.054,22.968,0,7.971,0,0,0,12.089,38.317,0,0,0,0,0,0,20,5.6,40.242,0,0,24.201,0,383.737,29/12/2012
0,0,0,0,0,0,0,0,0,0,0,0,39.301,22.401,33.616,0,44.178,14.356,20.041,25.384,25.578,0,31.693,21.912,0,7.123,0,0,0,12.759,38.257,0,0,0,0,0,0,20,6,27.126,-6.348,0,18.701,-15.802,393.174,30/12/2012
1,1,0,0,0,0,0,0,0,0,0,0,39.201,22.301,36.085,0,50.912,16.724,19.998,25.384,25.578,0,33.984,24.552,0,12.387,0,0,0,12.29,38.387,0,0,0,0,0,0,20,6.1,0,9.522,0,15.1,-19.703,378.964,30/12/2012
2,2,0,0,0,0,0,0,0,0,0,0,38.901,22.501,35.718,0,45.066,14.652,19.973,25.384,25.523,0,35.085,23.892,0,7.369,0,0,0,12.529,37.787,0,0,0,0,0,0,20,5.9,0,6.348,0,13.8,-19.318,369.45,30/12/2012
3,3,0,0,0,0,0,0,0,0,0,0,34.401,18.401,36.085,0,50.468,0,19.777,25.745,25.523,0,34.276,26.004,0,6.781,0,0,0,12.819,37.827,0,0,0,0,0,0,20,5.9,0,-2.93,0,16.201,-14.814,355.55,30/12/2012
4,4,0,0,0,0,0,0,0,0,0,0,35.701,20.201,33.564,0,49.728,0,20.033,25.384,25.523,0,31.581,26.796,0,8.285,0,0,0,11.999,38.967,0,0,0,0,0,0,20,6.15,0,-2.808,0,14.8,-16.901,358.821,30/12/2012
5,5,0,0,0,0,0,3.318,0,0,0,0,37.901,21.301,34.877,0,49.654,0,19.897,25.384,25.523,0,32.569,26.136,0,14.698,0,0,0,12.64,37.787,0,0,0,0,0,0,19.8,6.07,0,1.465,0,17.501,-16.517,365.07,30/12/2012
6,6,0,0,0,0,0,10.533,0,0,0,0,34.901,18.701,34.824,0,43.586,0,19.986,25.384,25.523,0,30.885,15.312,0,7.547,0,0,0,13.15,38.237,0,0,0,0,0,0,20.8,6,0,1.343,0,14.3,-17.908,347.634,30/12/2012
7,7,0,0,0,0,0,10.21,0,0,0,0,32.801,22.501,35.035,0,43.882,0,19.969,25.384,25.523,0,25.224,18.612,0,15.846,0,0,0,12.909,37.537,0,0,0,0,0,0,19.8,6,0,1.343,0,16.401,-16.517,350.006,30/12/2012
8,8,0,0,0,0,0,10.342,0,0,0,0,32.401,20.801,37.136,0,45.214,14.356,19.115,25.384,25.523,0,25.382,17.82,0,14.206,0,0,0,13.119,38.307,0,0,0,0,0,0,20.5,5.76,0,0,0,10.2,-21.204,376.37,30/12/2012
9,9,0,0,0,0,0,10.386,0,0,0,0,37.501,22.501,36.61,0,45.066,14.652,19.984,25.384,25.523,0,24.798,20.328,0,11.553,0,0,0,12.68,38.567,0,0,0,0,0,0,20,5.6,19.764,0,0,19.501,-16.407,387.773,30/12/2012
10,10,0,0,0,0,0,10.144,0,0,0,0,38.601,22.501,34.719,0,44.77,14.726,19.979,25.69,25.634,0,22.686,17.952,0,6.781,0,0,0,12.609,37.147,0,0,0,0,0,0,21.7,5.6,30.314,0,0,16.101,-18.806,394.228,30/12/2012
11,11,0,0,0,0,0,10.379,0,0,0,0,36.601,22.101,33.931,0,48.692,0,19.578,25.69,25.356,0,25.157,18.216,0,10.432,0,0,0,13.399,37.807,0,0,0,0,0,0,21.5,5.44,40.2,0,0,13.6,-22.504,403.383,30/12/2012
12,12,0,0,0,0,0,10.291,0,0,0,0,33.201,20.501,36.715,0,48.988,0,19.554,25.328,25.356,0,24.281,20.064,0,0,0,17.993,0,12.55,38.508,0,0,0,0,0,0,21.5,5.3,50.655,0,0,17.801,-15.217,408.201,30/12/2012
13,13,0,0,0,0,0,10.415,0,0,0,0,35.301,21.401,36.61,0,48.988,0,18.838,25.718,25.745,0,24.573,17.424,0,0,0,19.784,0,12.68,38.407,0,0,0,0,0,0,21,5.3,45.996,0,0,18.201,-16.205,406.184,30/12/2012
14,14,0,0,0,0,0,10.247,0,0,0,0,36.701,22.501,36.61,0,48.618,0,21.317,25.328,25.495,0,24.73,18.612,0,0,0,15.135,0,12.72,38.047,0,0,0,0,0,0,21.6,5.21,39.38,0,0,19.901,-16.81,399.16,30/12/2012
15,15,0,0,0,0,0,5.501,0,0,0,0,28.001,18.501,30.622,0,51.948,8.288,22.04,25.411,25.495,0,32.929,20.988,0,8.326,0,0,0,12.759,38.097,0,0,0,0,0,0,21.6,5.3,41.588,1.831,0,10.7,-15.217,400.08,30/12/2012
16,16,0,0,0,0,0,0,0,0,0,0,38.601,18.301,37.293,0,50.838,0,21.932,25.411,25.495,0,32.637,24.156,0,0,0,0,0,12.729,37.608,0,0,0,0,0,0,21,5.28,41.348,-4.639,0,18.901,-19.904,398.271,30/12/2012
17,17,0,0,0,0,0,0,0,0,0,0,38.901,20.901,38.133,0,50.616,0,21.979,25.857,25.996,0,32.03,19.536,0,2.365,0,0,0,12.759,38.028,0,0,0,0,0,0,21.6,5.44,44.566,-8.667,0,23.901,-15.107,398.58,30/12/2012
