,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
4,04,0,0,0,0,0,0,0,0,0,0,6.15,0,0.555,51.356,16.946,0,25.523,25.411,0,31.1,19.932,9.188,18.321,23.434,0,1.02,38.8,0,0,0,0,0,0,19,5.8,47.3,-6.226,0.1,7.489,338.473,5/4/2012
5,05,0,0,0,0,0,0,0,0,0,0,6.3,0,0,51.43,16.872,0,25.523,25.773,0,30.7,19.668,17.665,23.12,23.749,0,1.17,38.8,0,0,0,0,0,0,19.5,5.8,47.3,-14.039,4.5,13.092,349.817,5/4/2012
6,06,0,0,0,0,0,0,0,0,0,0,6.33,0,0,50.986,16.724,0,25.523,25.773,0,34.27,20.328,6.768,7.752,15.108,14.711,1,38.727,0,0,0,0,0,0,20,5.8,47.3,-4.883,0,8.991,332.965,5/4/2012
7,07,0,0,0,0,0,0,0,0,0,0,6.2,0,0,44.178,14.578,0,25.523,25.773,0,31,22.044,7.465,8.395,21.452,20.673,1.17,39,0,0,0,0,0,0,20,5.8,40,-13.55,2.7,11.39,332.711,5/4/2012
8,08,0,0,0,0,0,0,0,0,0,0,6.15,0,0,43.956,14.356,0,25.523,25.773,0,28.4,12.012,19.743,20.331,24.022,23.954,1.2,38.7,0,0,0,0,0,0,20,5.8,40,-19.532,5.6,12.287,351.565,5/4/2012
9,09,0,0,0,0,0,0,0,0,0,0,6.23,0,0,44.252,14.134,0,25.523,25.773,0,31.7,17.028,19.729,20.495,24.05,24.036,1.15,39.2,0,0,0,0,0,0,20,5.8,47.4,-24.171,9,14.393,367.278,5/4/2012
10,10,0,0,0,0,0,0,0,0,0,0,6.07,0,0,44.622,14.43,0,25.606,25.829,0,30.9,16.104,20.399,20.659,24.036,24.104,1.19,39.1,0,0,0,0,0,0,20,5.8,47.4,0,-5,1.685,369.564,5/4/2012
11,11,0,0,0,0,0,0,0,0,0,0,6,0,0,43.808,14.282,0,25.857,25.829,0,31.7,20.988,20.331,20.919,24.159,24.118,1.22,39,0,0,0,0,0,0,20.1,5.8,47.4,-3.784,-4.9,8.789,371.406,5/4/2012
12,12,0,0,0,0,0,0,0,0,0,0,5.84,0,0,43.66,14.43,0,25.495,25.94,0,32.8,14.784,24.036,24.487,24.337,24.173,1.406,39,0,0,0,0,0,0,20.1,5.8,47.4,4.639,1,4.889,363.154,5/4/2012
13,13,0,0,0,0,0,0,0,0,0,0,5.6,0,0,51.06,16.724,0,25.551,25.634,0,30.4,21.12,19.565,20.112,24.35,24.091,1.17,39.1,0,0,0,0,0,0,20.3,5.8,47.4,-10.254,4,11.188,373.043,5/4/2012
14,14,0,0,0,0,0,0,0,0,0,0,5.76,0,0,51.208,16.872,0,25.829,25.94,0,28.975,21.12,18.294,18.922,24.214,24.104,1.15,38.9,0,0,0,0,0,0,19.8,5.8,47.4,-24.903,3.5,11.682,384.034,5/4/2012
15,15,0,0,0,0,0,0.19,0,0,0,0,5.59,0,0,51.208,16.946,0,25.467,25.578,0,31.9,20.46,22.6,23.161,20.7,21.26,1.23,38.817,0,0,0,0,0,0,19.8,5.8,47.4,-19.288,0.9,9.192,387.286,5/4/2012
16,16,0,0,0,0,0,12.532,0,0,0,0,0,0.3,12,51.282,16.946,0,25.384,25.857,0,31.2,16.896,24.022,24.72,17.254,19.428,1.38,39.2,0,0,0,0,0,0,0,0,37.6,-23.56,6.7,12.195,360.666,5/4/2012
17,17,0,0,0,0,0,12.408,0,0,0,0,0,0,6.469,50.838,16.65,0,25.885,25.857,0,31,22.968,23.544,24.569,17.938,16.913,1.3,39.1,0,0,0,0,0,0,0,0,47.3,-24.659,7.5,15.29,364.608,5/4/2012
18,18,0,0,0,0,0,12.415,0,0,0,0,6.07,0,42.387,50.394,16.502,0,25.523,25.857,0,31.7,19.008,23.995,24.802,14.889,14.575,1.345,39.2,0,0,0,0,0,0,19,6,47.3,-18.067,4.1,13.587,421.267,5/4/2012
19,19,0,0,0,0,0,12.517,33.931,0,38.576,0,6.15,0,54.9,51.504,17.02,0,25.523,25.718,0,30.7,21.12,23.968,24.692,15.504,15.34,1.32,38.8,0,0,0,5.2,0,0,19.3,6,47.3,14.039,-15.6,-3.516,520.16,5/4/2012
20,20,0,0,0,0,0,12.532,33.99,0,38.883,0,6.15,0,54.509,51.06,16.946,0,25.551,25.634,0,0,21.78,23.995,24.528,18.211,18.321,1.45,38.9,0,0,0,5.2,0,0,19.6,6,47.3,0,-3.2,5.786,487.954,5/4/2012
21,21,0,0,0,0,0,12.642,33.96,0,39.022,0,6.23,0,54.326,50.912,16.798,0,25.551,25.606,0,0,19.536,23.995,24.528,16.284,16.584,1.38,38.607,0,0,0,0,0,0,20,6,47.3,21.729,-11.5,0,469.075,5/4/2012
22,22,0,0,0,0,0,12.503,33.342,0,0,0,6.23,6,25.405,50.69,16.798,0,25.439,25.606,0,23.4,21.912,18.745,19.36,17.637,0,1.22,38.8,0,0,0,0,0,0,19.3,6,47.3,-11.475,1.8,2.399,422.963,5/4/2012
23,23,0,0,0,0,0,12.532,33.489,0,0,0,6.23,12.7,1.555,50.764,16.576,0,25.439,25.606,0,8.7,21.648,16.995,17.555,0,0,1.27,38.4,0,0,0,0,0,0,19.3,6,47.3,-17.945,13,4.596,362.408,5/4/2012
0,00,0,0,0,0,0,12.532,0,0,0,0,18.501,12.4,0,50.838,16.65,0,25.439,25.551,0,24,22.308,16.489,17.487,0,0,1.433,38.097,0,0,0,0,0,0,19,6,47.3,-14.039,11.2,4.889,351.942,6/4/2012
1,01,0,0,0,0,0,0,0,0,0,0,14.9,10.4,0,51.134,16.946,0,25.077,25.551,0,25,22.968,17.815,18.581,0,0,1.35,38.727,0,0,0,0,0,0,19,6,47.3,-8.301,6.3,4.285,338.465,6/4/2012
2,02,0,0,0,0,0,0,0,0,0,0,5.7,5.5,0,50.838,16.798,0,25.495,25.551,0,24,27.456,19.893,20.7,0,0,1.4,38.657,0,0,0,0,0,0,19.1,6,47.3,-11.475,3.7,6.189,335.974,6/4/2012
3,03,0,0,0,0,0,0,0,0,0,0,1.2,1.4,0,51.208,16.724,0,25.495,25.773,0,32.4,21.384,19.36,19.907,0,0,1.345,37.807,0,0,0,0,0,0,19.2,6,47.3,-18.067,4.3,11.682,328.563,6/4/2012
4,04,0,0,0,0,0,0,0,0,0,0,1.6,0.4,0,51.208,16.65,0,25.495,25.745,0,30.6,25.344,21.274,21.917,0,0,1.25,37.657,0,0,0,0,0,0,19.4,6,47.3,-17.701,3.6,12.891,333.05,6/4/2012
5,05,0,0,0,0,0,0,0,0,0,0,0.1,0,0,50.838,16.724,0,25.495,25.384,0,30.2,22.836,24.118,24.46,0,0,1.49,38.437,0,0,0,0,0,0,19,6,47.3,-17.579,2.6,9.595,337.766,6/4/2012
6,06,0,0,0,0,0,0,0,0,0,0,3.2,2.1,0,51.06,16.946,0,25.495,25.439,0,32,24.024,11.84,12.633,0,0,1.415,38.687,0,0,0,0,0,0,19,6,47.3,-13.306,3.8,10.584,316.046,6/4/2012
7,07,0,0,0,0,0,0,0,0,0,0,3.2,3,0,51.726,16.946,0,25.495,25.439,0,31.8,24.948,16.311,17.09,0,0,1.327,38.768,0,0,0,0,0,0,19.1,6,47.3,14.283,-10.7,-2.509,327.319,6/4/2012
8,08,0,0,0,0,0,0,0,0,0,0,7.8,6.9,0,49.876,16.428,0,25.968,25.69,0,30.5,19.8,20.385,20.919,14.096,0,1.37,38.737,0,0,0,0,0,0,18.8,6,37.6,-22.828,13.8,12.085,337.812,6/4/2012
9,09,0,0,0,0,0,0,0,0,0,0,12.4,9.6,0,50.986,16.872,0,25.968,25.662,0,31.5,18.48,21.944,22.655,17.911,0,1.23,39.217,0,0,0,0,0,0,18.8,6,41.07,5.86,6.9,7.599,339.936,6/4/2012
10,10,0,0,0,0,0,0,0,0,0,0,19.201,15.301,0,50.764,16.28,0,25.94,25.885,0,22.6,18.876,22.436,23.038,0,0,1.2,38.888,0,0,0,0,0,0,18.5,6,47.3,-4.761,7.1,2.985,346.885,6/4/2012
11,11,0,0,0,0,0,0,0,0,0,0,9.9,7.4,0,51.06,16.798,0,25.857,25.495,0,32.3,18.612,19.77,20.454,24.077,0,1.23,38.227,0,0,0,0,0,0,18.9,6,47.3,-13.428,4.4,8.094,364.314,6/4/2012
12,12,0,0,0,0,0,0,0,0,0,0,6,3.7,0,51.134,16.872,0,25.857,25.411,0,30.2,17.688,17.104,17.856,20.426,20.303,1.1,38.758,0,0,0,0,0,0,18.8,6,47.3,-8.789,-.7,4.999,368.999,6/4/2012
13,13,0,0,0,0,0,0,0,0,0,0,6.7,4.6,0,50.764,16.798,0,25.857,25.411,0,31,20.064,18.922,19.565,24.118,23.885,1.318,39.247,0,0,0,0,0,0,18.8,6,37.6,1.221,0.9,5.383,363.107,6/4/2012
14,14,0,0,0,0,0,12.378,0,0,0,0,5.6,5.7,0,51.652,16.428,0,25.885,25.801,0,30.47,16.632,18.198,18.922,14.67,15.176,1.34,38.808,0,0,0,0,0,0,18.4,6,40,-7.813,5.5,5.09,359.283,6/4/2012
15,15,0,0,0,0,0,6.497,0,0,0,0,3.5,3.1,0,50.838,16.65,0,25.885,25.801,0,28.76,16.896,23.708,24.063,15.723,16.024,1.35,38.737,0,0,0,0,0,0,18.9,6,37.6,-8.179,3.6,7.782,356.829,6/4/2012
16,16,0,0,0,0,0,0,0,0,0,0,3.7,2.3,0,51.282,16.576,0,25.885,25.634,0,30.14,16.896,15.805,16.434,20.44,20.686,1.32,37.927,0,0,0,0,0,0,18.9,6,42.955,-14.405,3.9,10.291,353.139,6/4/2012
17,17,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,45.658,14.652,0,25.885,25.634,0,33.6,22.836,15.778,16.502,22.067,22.477,1.37,38.487,0,0,0,0,0,0,18.8,6,42,0,-6.6,4.889,354.257,6/4/2012
18,18,0,0,0,0,0,9.954,2.586,0,0,0,3.1,2.2,0,50.838,16.798,0,25.885,25.634,0,31.3,23.1,23.927,24.555,22.45,22.751,1.37,38.057,0,0,0,0,0,0,18.8,6,47.4,2.808,-8.4,-2.014,404.311,6/4/2012
19,19,0,0,0,0,0,12.598,32.34,0,38.855,0,3.1,3.3,53.765,51.43,16.798,0,25.885,25.634,0,33.6,22.308,17.624,18.266,20.864,21.11,1.45,39.198,0,0,0,0,0,0,19,6,47.4,5.737,-5.8,2.692,507.976,6/4/2012
20,20,0,0,0,0,0,12.371,31.839,0,38.242,0,0.6,0,53.928,51.578,16.65,0,25.662,25.244,0,30.01,16.104,23.352,23.899,23.065,23.106,1.35,38.588,0,0,0,0,0,0,19.1,6,37.7,-8.057,-1.1,7.984,499.561,6/4/2012
21,21,0,0,0,0,0,12.62,32.252,0,20.374,0,6.3,3.4,54.163,51.134,16.724,0,25.662,25.077,0,31.9,21.12,16.284,17.022,18.28,18.499,1.485,39.347,0,0,0,0,0,0,18.8,6,34.2,0,-.5,4.798,466.33,6/4/2012
22,22,0,0,0,0,0,12.517,32.104,0,0,0,16.101,9.2,8.74,51.43,16.576,0,25.3,25.022,0,32.3,18.876,11.635,12.414,17.637,17.965,1.55,39.477,0,0,0,0,0,0,18.8,6,47.4,6.348,-.2,-3.406,418.302,6/4/2012
23,23,0,0,0,0,0,12.569,0,0,0,0,9.4,5.2,0,51.652,16.946,0,25.745,25.384,0,31.7,17.292,20.919,21.465,17.131,17.596,1.45,38.727,0,0,0,0,0,0,18.8,6,47.4,-11.231,7.1,6.391,383.116,6/4/2012
0,00,0,0,0,0,0,0,0,0,0,0,14,11,0,51.578,16.798,0,25.745,25.801,0,32.03,18.876,18.594,19.128,16.694,0,1.433,38.168,0,0,0,0,0,0,18.8,5.76,48.329,-12.696,10.8,8.386,356.244,7/4/2012
1,01,0,0,0,0,0,0,0,0,0,0,1.3,0,0,51.652,16.576,0,25.578,25.857,0,29.627,21.516,15.368,16.42,14.219,0,1.389,38.517,0,0,0,0,0,0,0,0,0.9,0,7.7,13.385,237.834,7/4/2012
2,02,0,0,0,0,0,0,0,0,0,0,11.4,8,0,51.652,16.724,0,25.69,25.105,0,33.041,19.668,12.319,12.879,0,0,1.406,38.397,0,0,0,0,0,0,0,6.3,48.147,-14.161,7.5,7.196,310.193,7/4/2012
3,03,0,0,0,0,0,0,0,0,0,0,10.3,5.8,0,50.542,0.444,0,25.69,25.161,0,32.659,19.14,16.79,17.282,17.61,0,1.468,39.297,0,0,0,0,0,0,0,6.3,48.259,-15.137,5.8,8.295,317.813,7/4/2012
4,04,0,0,0,0,0,0,0,0,0,0,6.9,5.2,0,50.764,16.502,0,25.69,25.161,0,26.572,16.896,24.104,24.637,17.364,17.501,1.565,39.068,0,0,0,0,0,0,0,6.4,9.481,-12.329,2.6,7.984,315.55,7/4/2012
5,05,0,0,0,0,0,0,0,0,0,0,14.1,8.4,0,51.06,16.724,0,25.69,25.161,0,30.862,19.14,24.104,24.637,20.673,20.946,1.538,38.317,0,0,0,0,0,0,0,6.15,4.658,-18.433,5.7,6.793,338.1,7/4/2012
6,06,0,0,0,0,0,0,0,0,0,0,15.601,10.6,0,50.912,16.798,0,25.69,25.161,0,31.873,17.16,7.971,8.559,20.276,20.741,1.687,38.837,0,0,0,0,0,0,20,6.15,0,-26.734,14,13.385,317.365,7/4/2012
7,07,0,0,0,0,0,0,0,0,0,0,14.1,10.4,0,51.134,16.724,0,25.69,25.217,0,33.94,19.8,10.035,10.733,23.434,23.639,1.521,39.227,0,0,0,0,0,0,18.8,6.15,0,-9.278,8.6,7.984,323.238,7/4/2012
8,08,0,0,0,0,0,0,0,0,0,0,19.301,13.1,0,50.468,16.724,0,25.69,25.272,0,30.57,19.8,7.821,8.791,15.942,16.202,1.415,39.257,0,0,0,0,0,0,20.2,5.92,33.94,-14.527,6.6,1.593,356.747,7/4/2012
9,09,0,0,0,0,0,0,0,0,0,0,18.701,14.4,0,50.616,16.798,0,25.69,25.272,0,30.817,19.932,14.916,15.614,15.163,15.122,1.643,38.477,0,0,0,0,0,0,19,6,48.105,5.615,9.5,3.296,357.855,7/4/2012
10,10,0,0,0,0,0,0,0,0,0,0,15.501,11.8,0,50.838,16.65,0,25.384,25.189,0,27.066,17.82,17.159,17.938,16.612,16.667,0.862,38.857,0,0,0,0,0,0,19.1,5.92,48.105,-11.597,10.9,5.695,366.47,7/4/2012
11,11,0,0,0,0,0,0,0,0,0,0,14.8,10.6,0,50.69,16.65,0,25.3,25.161,0,30.84,17.952,18.403,18.622,15.231,15.668,1.125,37.287,0,0,0,0,0,0,19,5.67,48.105,-16.48,10.1,1.685,375.799,7/4/2012
12,12,0,0,0,0,0,0,0,0,0,0,7.3,5.2,0,51.356,16.872,0,25.356,25.523,0,30.84,19.536,23.94,24.665,20.03,19.852,1.723,38.647,0,0,0,0,0,0,19,5.51,48.105,-15.503,7.3,8.789,382.869,7/4/2012
13,13,0,0,0,0,0,0,0,0,0,0,9.2,4.6,0,51.282,16.798,0,25.3,25.523,0,28.324,19.8,23.913,24.446,16.161,16.831,1.406,39.167,0,0,0,0,0,0,19,5.41,48.105,-3.54,3.1,1.996,373.71,7/4/2012
14,14,0,0,0,0,0,0,0,0,0,0,3.4,3.2,0,50.912,16.724,0,25.272,25.523,0,29.357,15.18,22.874,23.093,17.432,17.76,1.371,37.267,0,0,0,0,0,0,19,5.5,48.22,-35.157,11.1,11.499,374.643,7/4/2012
15,15,0,0,0,0,0,0,0,0,0,0,5.7,4.2,0,51.578,16.872,0,25.217,25.551,0,27.134,17.028,23.735,24.282,16.407,15.833,1.398,38.628,0,0,0,0,0,0,18.9,5.49,48.347,-16.236,10.9,7.398,364.238,7/4/2012
16,16,0,0,0,0,0,0,0,0,0,0,5.5,4.4,0,51.282,16.872,0,25.272,25.439,0,27.583,18.216,21.876,22.217,15.86,16.325,1.213,37.948,0,0,0,0,0,0,19,5.44,48.347,-29.542,11.6,15.088,365.644,7/4/2012
17,17,0,0,0,0,0,0,0,0,0,0,2.6,0.5,0,51.504,16.946,0,25.3,25.578,0,27.268,16.104,24.05,24.637,15.231,15.34,1.556,38.907,0,0,0,0,0,0,18.8,5.84,48.347,-25.758,4.1,12.891,367.275,7/4/2012
18,18,0,0,0,0,0,12.356,33.165,0,0,0,10,4.9,0,51.504,16.798,0,25.3,25.411,0,30.93,16.236,14.082,14.889,14.889,15.313,1.512,38.028,0,0,0,0,0,0,19,5.91,48.347,-22.584,8.6,10.089,402.465,7/4/2012
19,19,0,0,0,0,0,12.378,33.165,23.945,38.576,0,1.2,0,47.345,50.468,16.724,0,25.634,25.411,0,29.851,17.292,20.549,20.864,21.178,21.452,1.679,38.747,0,0,0,0,0,0,19,6,48.347,3.906,-11.3,-2.106,529.295,7/4/2012
20,20,0,0,0,0,0,12.488,33.371,22.43,38.298,0,0.3,0,46.404,50.542,16.65,0,25.634,25.356,0,29.717,13.332,21.903,22.3,18.061,18.799,1.565,38.567,0,0,0,0,0,0,19,6,48.347,-3.784,0.4,10.584,501.854,7/4/2012
21,21,0,0,0,0,0,12.408,33.548,0,0,0,28.801,19.801,37.002,50.616,16.576,0,25.634,25.356,0,31.199,14.388,18.307,18.895,15.081,15.504,1.45,39.007,0,0,0,0,0,0,19.1,6,48.347,-1.587,5.7,-3.314,476.221,7/4/2012
22,22,0,0,0,0,0,12.408,33.047,0,0,0,30.801,21.401,0,50.468,16.65,0,25.523,25.3,0,29.649,12.936,20.768,21.219,15.668,0,1.442,38.397,0,0,0,0,0,0,19.1,6.07,48.347,-13.184,12.4,-1.3,431.278,7/4/2012
23,23,0,0,0,0,0,12.408,0,0,0,0,24.501,16.101,0,51.06,16.428,0,25.523,25.69,0,30.525,15.576,23.516,24.05,24.624,0,1.538,38.768,0,0,0,0,0,0,19.3,6.07,48.347,-5.737,6.6,-.201,403.363,7/4/2012
0,00,0,0,0,0,0,0,0,0,0,0,22.801,18.501,0,50.616,16.354,0,25.523,25.69,0,29.896,14.652,18.649,19.346,14.547,0,1.591,39.127,0,0,0,0,0,0,19,6.07,48.347,-19.044,14.6,6.098,369.056,8/4/2012
1,01,0,0,0,0,0,0,0,0,0,0,19.901,14.8,0,51.282,16.946,0,25.523,25.69,0,30.907,12.672,18.786,19.456,0,0,1.67,38.987,0,0,0,0,0,0,18.8,6,48.347,-14.161,8.5,3.186,352.242,8/4/2012
2,02,0,0,0,0,0,0,0,0,0,0,19.601,14.4,0,50.912,16.502,0,25.773,25.69,0,24.73,15.84,16.721,16.803,0,0,1.38,38.517,0,0,0,0,0,0,19.3,6.15,48.347,-26.002,15.4,9.192,342.076,8/4/2012
3,03,0,0,0,0,0,0,0,0,0,0,22.701,12.5,0,51.356,11.174,0,25.773,25.912,0,31.536,17.556,14.028,14.752,0,0,1.371,39.347,0,0,0,0,0,0,19.3,6.07,48.347,-6.836,10.8,5.182,332.577,8/4/2012
4,04,0,0,0,0,0,0,0,0,0,0,20.901,14.5,0,50.542,16.206,0,25.773,25.912,0,30.166,15.048,13.918,14.793,0,0,1.494,38.667,0,0,0,0,0,0,20.3,6.15,48.347,-11.231,10.6,6.299,337.049,8/4/2012
5,05,0,0,0,0,0,0,0,0,0,0,24.001,17.901,0,51.356,17.094,0,25.773,25.467,0,27.471,16.368,18.895,19.442,15.627,16.051,1.512,37.988,0,0,0,0,0,0,20.6,6.15,0,-8.179,7.5,1.392,340.983,8/4/2012
6,06,0,0,0,0,0,0,0,0,0,0,31.401,14.7,0,51.208,16.872,0,25.773,25.829,0,31.514,17.028,14.493,15.081,0,0,1.653,39.058,0,0,0,0,0,0,20.1,6.23,0,-24.293,12.8,5.585,316.846,8/4/2012
7,07,0,0,0,0,0,0,0,0,0,0,32.601,17.601,0,50.468,16.576,0,25.773,25.467,0,31.806,14.784,20.208,20.878,0,0,1.582,39.587,0,0,0,0,0,0,20.2,6.23,0,-24.537,14.1,3.095,331.103,8/4/2012
8,08,0,0,0,0,0,0,0,0,0,0,33.301,17.401,0,50.986,16.798,0,25.773,25.885,0,32.412,18.216,24.063,24.569,0,0,1.591,39.097,0,0,0,0,0,0,20,6.15,0,-16.236,4.1,-1.611,349.989,8/4/2012
9,09,0,0,0,0,0,0,0,0,0,0,31.701,19.201,0,50.838,16.724,0,25.439,25.885,0,31.514,15.972,24.022,24.706,20.016,0,1.635,39.257,0,0,0,0,0,0,20.5,5.67,0,-5.615,8.4,0.696,349.599,8/4/2012
10,10,0,0,0,0,0,0,0,0,0,0,27.901,19.201,0,50.912,16.798,0,25.411,25.384,0,30.188,17.16,19.292,19.852,16.557,16.817,1.459,38.307,0,0,0,0,0,0,20.2,5.76,0,-10.01,7.5,-.201,353.91,8/4/2012
11,11,0,0,0,0,0,0,0,0,0,0,20.501,15.801,0,51.208,16.428,0,25.411,25.384,0,32.255,14.652,23.585,24.159,22.081,21.671,1.679,38.628,0,0,0,0,0,0,20.4,5.52,0,-32.105,8.8,6.189,376.479,8/4/2012
12,12,0,0,0,0,0,0,0,0,0,0,17.201,12.9,0,51.948,16.65,0,25.384,25.384,0,28.616,17.556,20.796,21.233,18.157,18.43,1.653,39.087,0,0,0,0,0,0,20.1,5.64,30.282,7.691,5.1,-.604,358.83,8/4/2012
13,13,0,0,0,0,0,0,0,0,0,0,12,8.8,0,51.06,16.576,0,25.384,25.384,0,30.076,16.368,20.331,20.714,17.678,18.006,1.494,38.797,0,0,0,0,0,0,20,5.29,39.947,-2.197,2.4,3.186,364.516,8/4/2012
14,14,0,0,0,0,0,0,0,0,0,0,13.6,9.3,0,51.504,16.798,0,25.384,25.384,0,31.581,13.86,19.866,20.768,17.815,18.321,1.485,38.877,0,0,0,0,0,0,19,5.2,40.091,5.493,4.2,0,359.141,8/4/2012
15,15,0,0,0,0,0,0,0,0,0,0,3.6,3.2,0,49.95,16.502,0,25.384,25.384,0,31.312,16.104,22.751,23.243,18.553,18.854,1.512,38.397,0,0,0,0,0,0,19,5.29,40.323,-6.958,4.5,9.284,352.533,8/4/2012
16,16,0,0,0,0,0,0,0,0,0,0,3.4,3.9,0,50.172,15.984,0,25.411,25.495,0,32.929,14.652,19.551,20.18,18.335,18.649,1.819,38.447,0,0,0,0,0,0,19.4,5.36,40.323,-16.724,0.5,8.295,361.936,8/4/2012
17,17,0,0,0,0,0,0,0,0,0,0,16.901,12.2,0,50.024,16.502,0,25.745,25.439,0,31.289,17.424,9.543,10.487,14.164,14.752,1.828,39.018,0,0,0,0,0,0,19.4,5.21,40.323,0,6.2,1.19,342.859,8/4/2012
18,18,0,0,0,0,0,0,0,0,0,0,38.501,22.601,0,44.03,14.43,0,25.745,25.773,0,33.108,17.82,19.333,20.044,14.397,14.561,1.599,39.007,0,0,0,0,0,0,19,5.3,40.819,-26.856,5.5,-6.812,424.236,8/4/2012
19,19,0,0,0,0,0,12.517,33.489,0,0,0,36.701,22.601,55.308,52.022,17.168,0,25.356,25.578,0,28.167,15.048,20.7,21.26,17.583,18.321,1.767,38.418,0,0,0,0,0,0,19,5.5,48.477,11.841,-.4,-10.511,514.051,8/4/2012
20,20,0,0,0,0,0,12.539,34.107,0,0,0,37.001,22.601,56.801,52.022,17.02,0,25.384,25.551,0,30.548,18.612,15.805,16.366,16.079,16.352,1.679,39.357,0,0,0,0,0,0,19,5.5,48.477,-2.686,11.2,-4.303,506.59,8/4/2012
21,21,0,0,0,0,0,12.386,33.43,0,0,0,37.001,21.901,19.874,51.652,17.02,0,25.411,25.551,0,33.064,15.972,16.42,17.131,17.077,17.35,1.609,38.487,0,0,0,0,0,0,19,5.6,48.477,4.028,3.9,-10.401,476.886,8/4/2012
22,22,0,0,0,0,0,6.446,6.74,0,0,0,35.701,22.501,0,51.356,17.02,0,25.411,25.217,0,29.896,18.48,9.242,9.721,14.684,15.135,1.485,38.177,0,0,0,0,0,0,19,5.8,41.47,0,6.7,-9.613,396.395,8/4/2012
23,23,0,0,0,0,0,0,0,0,0,0,37.201,22.201,0,51.208,16.872,0,25.411,25.634,0,30.525,17.292,21.766,22.491,22.313,22.737,1.67,37.657,0,0,0,0,0,0,19,5.9,0,-1.831,13.3,-.806,369.215,8/4/2012
0,00,0,0,0,0,0,0,0,0,0,0,35.501,22.401,0,50.986,16.65,0,25.411,25.69,0,29.312,19.008,9.256,9.762,23.257,18.211,1.494,38.607,0,0,0,0,0,0,19,6.3,0,-16.724,18.901,2.893,345.776,9/4/2012
1,01,0,0,0,0,0,0,0,0,0,0,36.501,21.501,0,50.764,16.798,0,25.411,25.718,0,32.614,15.708,6.112,6.809,15.135,15.997,1.529,38.617,0,0,0,0,0,0,19,6,0,-20.02,16.301,3.095,334.838,9/4/2012
2,02,0,0,0,0,0,0,0,0,0,0,35.701,21.801,0,51.208,16.946,0,25.773,25.69,0,32.075,17.424,7.178,7.588,20.727,0,1.643,38.508,0,0,0,0,0,0,19,6.23,0,-11.841,15.5,1.282,322.551,9/4/2012
3,03,0,0,0,0,0,0,0,0,0,0,37.501,22.401,0,49.432,0,0,25.718,25.3,0,30.75,17.82,13.03,13.823,24.282,0,1.697,38.947,0,0,0,0,0,0,19,6.23,0,-3.54,12.3,-3.003,320.174,9/4/2012
4,04,0,0,0,0,0,0,0,0,0,0,37.601,22.401,0,47.118,0,0,25.718,25.69,0,33.019,18.348,10.268,10.993,24.938,0,1.609,38.898,0,0,0,0,0,0,19,6.3,0,-8.057,8.8,-3.809,324.967,9/4/2012
5,05,0,0,0,0,0,0,0,0,0,0,36.701,22.201,0,49.728,0,0,25.718,25.69,0,28.616,22.044,7.069,7.725,15.231,0,1.819,38.898,0,0,0,0,0,0,19,6.3,43.032,-19.166,15.9,1.685,351.353,9/4/2012
6,06,0,0,0,0,0,0,0,0,0,0,33.201,20.001,0,51.874,17.094,0,25.718,25.662,0,32.592,18.48,12.032,12.743,0,0,1.609,38.997,0,0,0,0,0,0,19.2,6.25,43.032,-10.743,15.6,1.996,351.632,9/4/2012
7,07,0,0,0,0,0,0,0,0,0,0,36.001,22.001,0,51.282,16.946,0,25.718,25.662,0,31.334,16.5,8.121,8.901,17.856,0,1.661,38.527,0,0,0,0,0,0,19.1,6.15,38.484,-23.56,11.8,-1.007,377.011,9/4/2012
8,08,0,0,0,0,0,12.327,0,0,0,0,35.601,19.601,22.831,51.43,16.798,0,25.718,25.662,0,29.986,16.764,19.469,20.139,20.946,21.178,1.617,39.318,0,0,0,0,0,0,19.3,5.92,38.683,-15.87,6.9,0.989,451.269,9/4/2012
9,09,0,0,0,0,0,12.503,31.986,0,0,0,37.201,21.001,51.286,51.43,17.02,0,25.718,25.356,0,30.975,17.82,19.237,19.934,15.723,16.229,1.731,39.417,0,0,0,0,0,0,19.3,5.86,38.461,-1.709,12,0,487.897,9/4/2012
10,10,0,0,0,0,0,12.657,32.163,0,36.934,0,36.101,22.101,50.442,51.726,16.206,0,25.912,25.718,0,28.436,18.48,18.895,19.948,0,24.61,1.626,39.087,0,0,0,0,0,0,19.2,5.67,38.668,-11.353,9.3,1.685,524.948,9/4/2012
11,11,0,18.433,0,0,0,12.422,30.455,0,36.99,0,34.501,21.701,50.747,51.43,16.206,0,25.551,25.523,0,30.997,18.876,13.754,14.67,0,24.61,1.609,38.678,0,0,0,5.2,0,0,19.3,5.28,48.257,-5.127,8.9,-1.502,542.919,9/4/2012
