,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
2,02,0,0,0,0,0,10.76,2.262,0,0,0,17.701,14.6,13.024,51.578,16.132,0,0,25.606,0,29.851,19.008,21.233,21.848,0,14.957,0,38.508,0,0,0,0,0,0,21.3,6.15,48.861,-9.644,10.3,4.193,368.53,5/5/2012
3,03,0,0,0,0,0,10.716,2.469,0,0,0,7,5.3,22.653,51.874,0,0,0,25.606,0,27.403,14.388,23.817,24.487,0,25.348,0,37.818,0,0,0,0,0,0,21.6,6.15,51.023,-14.527,5.2,7.196,359.783,5/5/2012
4,04,0,0,0,0,0,10.957,2.469,0,0,0,5.4,4.9,19.914,52.17,16.576,0,0,25.606,0,28.706,16.5,22.641,23.544,0,22.764,0,36.977,0,0,0,0,0,0,21.8,6.15,48.973,-10.865,4.9,8.698,363.314,5/5/2012
5,05,0,0,0,0,0,10.752,32.988,0,0,0,1.7,2.3,40.139,51.874,16.576,0,0,25.634,0,30.211,13.464,13.905,14.657,0,16.653,0,37.837,0,0,0,0,0,0,21.4,6.17,41,-6.348,0.7,6.793,376.115,5/5/2012
6,06,0,0,0,0,0,11.016,33.548,0,0,0,1,1.3,39.983,52.614,16.65,0,0,25.384,0,29.582,13.464,7.178,7.574,0,15.614,0,37.178,0,0,0,0,0,0,21.6,6.23,39.068,0,-.7,7.288,352.395,5/5/2012
7,07,0,0,0,0,0,10.921,33.371,0,0,0,0.2,0.9,41.638,52.096,16.502,0,0,25.384,0,26.572,13.86,20.044,20.631,0,15.942,0,38.038,0,0,0,0,0,0,21.6,6.15,39.068,-7.813,-.5,6.098,385.132,5/5/2012
8,08,0,0,0,0,0,10.65,32.929,0,12.831,0,0.4,0.2,41.267,51.652,16.65,0,0,25.384,0,27.92,11.748,23.844,24.501,19.387,19.059,0,37.778,0,0,0,0,0,0,21.7,6,39.068,-1.221,-1.7,0,425.889,5/5/2012
9,09,0,0,0,0,0,10.774,33.106,4.335,40.024,0,0.1,0.2,41.361,52.17,16.428,0,0,25.384,0,33.535,11.22,23.612,24.432,19.114,18.977,0,37.688,0,0,0,0,0,0,21.8,5.84,39.068,-6.958,2.3,0,463.826,5/5/2012
10,10,0,0,0,0,0,10.613,32.399,23.945,39.885,0,0.7,0.3,41.251,50.69,16.28,0,0,25.244,0,27.628,9.504,23.065,23.284,20.987,20.686,0,36.337,0,0,0,5.2,0,0,21.2,5.76,39.068,-19.41,9.2,0,484.236,5/5/2012
11,11,0,13.99,0,0,0,10.782,32.752,24.155,40.274,0,1.7,1.7,41.334,51.06,16.28,0,0,25.578,0,29.559,14.652,23.38,23.735,18.895,18.608,0,37.327,0,0,0,5.2,0,0,21.7,5.76,39.068,-10.254,18.901,0,488.842,5/5/2012
12,12,0,18.47,0,0,0,10.327,31.957,23.752,37.547,0,2.2,2.4,36.8,51.504,16.798,0,0,25.495,0,28.706,10.692,20.522,21.028,12.715,12.36,0,37.147,0,0,0,5.2,0,0,21.9,5.6,39.105,0,-6,2.399,475.827,5/5/2012
13,13,0,18.494,0,0,0,10.152,32.075,23.864,36.934,0,0,1,38.07,51.356,16.65,0,0,25.523,0,30.391,15.444,19.702,20.29,0,0,0,37.577,0,0,0,5.2,0,0,21.9,5.36,48.674,-13.794,8.3,11.682,452.468,5/5/2012
14,14,0,18.641,0,0,0,10.254,32.016,24.267,36.906,0,2.4,2.5,40.495,51.43,16.724,0,0,25.885,0,23.944,14.916,22.477,23.188,0,0,0,37.298,0,0,0,5.2,0,0,21.5,5.36,39.052,-18.311,10.3,15.198,447.266,5/5/2012
15,15,0,16.712,1.001,0,0,9.961,32.016,24.283,38.159,0,2.1,0.6,39.219,51.948,16.946,0,0,25.801,0,24.82,13.86,12.866,13.495,0,0,0,37.128,0,0,0,5.2,0,0,21.6,5.36,48.699,-4.028,0.3,4.395,441.107,5/5/2012
16,16,0,0,0,0,0,9.91,31.928,24.187,38.103,0,1.4,0.9,39.262,52.022,16.798,0,0,25.829,0,27.156,15.048,12.073,12.893,0,0,0,38.347,0,0,0,5.2,0,0,22,5.44,48.811,-1.221,-1.2,3.882,425.846,5/5/2012
17,17,0,0,0,0,0,9.712,31.662,0,37.853,0,4.9,2,40.172,51.43,16.65,0,0,25.133,0,25.808,13.596,16.174,17.172,0,0,0,38.177,0,0,0,0,0,0,22,5.67,48.811,13.428,-5.4,-.201,399.093,5/5/2012
18,18,0,0,0,0,0,10.877,33.135,0,40.608,0,1.7,1.4,45.903,51.874,16.872,0,0,25.69,0,30.346,14.124,22.258,22.573,0,15.368,0,38.768,0,0,0,0,0,0,22,5.76,48.811,-1.587,-.3,6.684,443.268,5/5/2012
19,19,17.998,18.69,17.811,0,0,10.723,32.929,24.09,40.107,0,2.5,0.6,45.829,51.726,15.392,0,0,25.69,0,28.302,12.672,22.942,23.421,22.491,22.053,0,37.827,0,0,0,5.2,0,0,21.7,5.92,48.811,4.273,-7.6,0,558.751,5/5/2012
20,20,18.165,18.458,18.104,0,0,10.811,33.165,24.171,39.996,0,7,4.4,45.707,51.726,16.65,0,0,25.634,0,28.841,12.672,17.227,17.883,15.942,15.272,0,37.927,0,0,0,5.2,0,0,22.3,5.95,48.811,-1.709,-3.8,1.19,546.331,5/5/2012
21,21,9.412,0,12.183,0,0,10.921,33.724,24.332,40.024,0,8.6,3.1,42.329,52.096,16.724,0,0,25.634,0,26.168,12.276,21.411,21.971,17.637,16.694,0,38.537,0,0,0,5.2,0,0,21.9,5.9,48.811,9.766,-8,-3.607,517.425,5/5/2012
22,22,0,0,0,0,0,10.591,32.517,4.963,39.968,0,1.7,0.3,49.646,50.986,16.576,0,0,25.3,0,26.392,13.992,23.639,23.749,21.356,20.454,0,38.397,0,0,0,0,0,0,21.6,6.15,48.811,1.343,-4.4,1.593,478.551,5/5/2012
23,23,0,0,0,0,0,11.082,33.165,0,40.302,0,0,0,43.236,51.134,0,0,0,24.966,0,29.896,12.936,16.68,17.391,16.229,14.834,0,37.518,0,0,0,0,0,0,21.8,6.22,48.811,2.93,-3.8,4.798,422.272,5/5/2012
0,00,0,0,0,0,0,11.045,33.43,0,0,0,4.5,4.2,43.107,50.764,0,0,0,24.966,0,32.682,13.86,20.317,20.987,0,15.532,0,38.458,0,0,0,0,0,0,21.9,6.3,48.811,2.197,2.2,5.493,380.969,6/5/2012
1,01,0,0,0,0,0,11.119,33.577,0,0,0,1.3,1.4,32.244,51.208,0,0,0,25.439,0,28.144,14.784,21.178,21.766,0,17.719,0,38.768,0,0,0,0,0,0,22,6.28,48.811,3.052,-1.2,7.892,365.993,6/5/2012
2,02,0,0,0,0,0,10.869,32.841,0,0,0,1.2,1.9,21.649,50.69,0,0,0,25.133,0,29.941,12.144,18.622,19.346,0,15.149,0,38.537,0,0,0,0,0,0,21.9,6.3,48.811,0,0.2,6.098,348.734,6/5/2012
3,03,0,0,0,0,0,10.921,32.811,0,0,0,3,2.7,13.642,50.394,0,0,0,25.3,0,33.625,13.068,16.256,17.09,0,14.862,0,38.407,0,0,0,0,0,0,22,6.3,48.811,-11.353,2.2,6.299,352.041,6/5/2012
4,04,0,0,0,0,0,10.987,33.283,0,0,0,1.1,1.3,12.829,50.838,0,0,0,25.3,0,30.413,10.56,21.507,22.149,0,14.698,0,37.487,0,0,0,0,0,0,21.4,6.35,48.811,-15.503,6.5,10.694,347.321,6/5/2012
5,05,0,0,0,0,0,10.994,33.518,0,0,0,2.4,2.3,12.832,50.69,0,0,0,25.161,0,27.897,11.616,23.872,24.487,0,16.256,0,38.127,0,0,0,0,0,0,21.5,6.25,48.811,-2.686,-.2,4.486,355.111,6/5/2012
6,06,0,0,0,0,0,10.891,32.959,0,0,0,2.4,2.2,0,49.95,0,0,0,25.161,0,29.178,15.048,10.582,11.157,0,17.35,0,38.407,0,0,0,0,0,0,21.6,6.07,48.811,-1.221,4.4,-6.61,325.195,6/5/2012
7,07,0,0,0,0,0,10.957,32.9,0,0,0,4.7,5.1,0,50.098,0,0,0,25.161,0,30.48,14.52,14.657,15.586,0,15.819,0,38.557,0,0,0,0,0,0,21.7,6.23,48.811,-5.005,9.8,-2.6,333.081,6/5/2012
8,08,0,0,0,0,0,10.84,32.87,0,0,0,5.7,4.8,0,50.468,0,0,0,25.244,0,27.201,16.764,18.922,19.469,17.295,16.844,0,39.047,0,0,0,0,0,0,21.3,6.15,48.811,0,10.5,-3.516,354.741,6/5/2012
9,09,0,0,0,0,0,9.265,33.047,0,0,0,7,6,0,49.58,0,0,0,25.244,0,28.504,17.688,17.555,18.307,18.403,18.225,0,38.588,0,0,0,0,0,0,21.3,6,48.811,0,13,-8.716,359.233,6/5/2012
10,10,0,0,0,0,0,9.573,33.695,0,0,0,9.1,7.8,0,50.394,0,0,0,25.662,0,30.548,11.88,20.413,20.727,20.235,20.276,0,37.627,0,0,0,0,0,0,21.4,5.92,48.811,5.127,16.9,-7.215,359.249,6/5/2012
11,11,0,0,0,0,0,9.419,33.076,0,0,0,3.4,3.7,0,49.95,0,0,0,25.773,0,28.953,16.236,20.208,20.85,20.536,20.481,0,38.888,0,0,0,0,0,0,21.7,5.7,48.811,-15.992,7.1,-2.71,379.283,6/5/2012
12,12,0,0,0,0,0,8.87,32.252,0,0,0,3.3,2.9,0,51.06,0,0,0,25.467,0,26.505,17.952,23.899,24.309,24.296,24.05,0,38.477,0,0,0,0,0,0,21.1,5.7,50.347,-3.418,6.2,-11.701,389.403,6/5/2012
13,13,0,0,0,0,0,9.397,33.489,0,0,0,0,0,0,51.8,0,0,0,25.801,0,28.055,13.992,23.968,24.487,24.077,23.585,0,39.278,0,0,0,0,0,0,21.5,5.5,50.854,-18.189,0,7.398,386.574,6/5/2012
14,14,0,0,0,0,0,9.082,32.399,0,40.274,0,0,0,0,49.95,0,0,0,25.829,0,28.302,13.464,14.643,15.313,15.819,15.381,0,38.087,0,0,0,0,0,0,21.2,5.6,49.052,-6.226,0,1.685,378.936,6/5/2012
15,15,0,0,0,0,0,8.892,32.075,0,40.079,0,0.1,0.1,0,48.618,0,0,0,25.829,0,27.448,14.124,14.014,14.684,15.34,15.012,0,38.707,0,0,0,0,0,0,21.6,5.67,48.937,-10.987,0.2,10.199,371.817,6/5/2012
16,16,0,0,0,0,0,9.046,32.723,0,40.553,0,0,0,0,50.468,0,0,0,25.662,0,27.538,14.124,12.018,12.825,16.721,15.75,0,39.397,0,0,0,0,0,0,21.7,5.63,48.824,-4.151,0,8.899,368.231,6/5/2012
17,17,0,0,0,0,0,10.533,32.104,0,39.801,0,0,0,0,52.614,17.168,0,0,25.662,0,29.851,5.94,13.836,14.643,0,15.463,0,37.818,0,0,0,0,0,0,21.9,5.84,48.824,-6.592,0,1.685,376.904,6/5/2012
18,18,0,0,0,0,0,10.899,32.811,1.644,40.413,0,0,0,17.803,52.096,17.094,0,0,25.662,0,28.347,6.732,23.229,23.598,18.95,18.444,0,38.808,0,0,0,0,0,0,21.5,5.84,48.824,1.221,-2,7.196,426.277,6/5/2012
19,19,18.445,18.702,18.116,0,0,10.928,33.489,24.67,40.274,0,0,0,42.48,52.614,17.464,0,0,25.662,0,27.897,6.468,15.915,16.571,20.071,19.428,0,38.588,0,0,0,5.2,0,0,21.5,5.84,48.713,21.729,-15.1,-1.007,523.413,6/5/2012
20,20,18.165,0,17.811,0,0,10.774,32.487,23.945,40.469,0,0,0,42.095,51.43,16.428,0,0,25.662,0,25.247,6.468,22.669,23.147,22.204,21.438,0,39.227,0,0,0,5.2,0,0,21.5,6.15,48.713,-7.691,7.1,14.887,506.933,6/5/2012
21,21,0,0,9.363,0,0,10.899,33.165,24.058,40.191,0,0,0,42.263,51.356,17.02,0,0,25.662,0,30.391,6.072,23.68,24.405,15.586,15.19,0,38.028,0,0,0,5.2,0,0,21.5,6.15,48.826,6.226,-1.8,-.714,485.293,6/5/2012
22,22,0,0,0,0,0,10.994,33.165,0,40.358,0,0,0,32.322,51.726,17.094,0,0,25.662,0,28.01,5.544,16.065,16.762,16.297,16.038,0,38.938,0,0,0,0,0,0,21.5,6.23,48.826,-8.179,-.2,6.299,427.611,6/5/2012
23,23,0,0,0,0,0,10.664,32.428,0,39.801,0,0.1,0,32.334,50.172,0,0,0,25.662,0,29.38,6.204,15.723,16.297,0,15.915,0,38.557,0,0,0,0,0,0,21.6,6.23,48.826,-16.236,6.9,12.488,386.741,6/5/2012
0,00,0,0,-.281,0,0,11.016,33.165,0,30.449,0,0,0,32.283,51.06,0,0,0,25.662,0,30,6.732,8.258,9.01,0,0,0,38.997,0,0,0,0,0,0,21.5,6.15,47.8,10.254,-10.5,0.787,351.26,7/5/2012
1,01,0,0,0,0,0,11.14,32.104,0,0,0,0,0,32.361,51.282,0,0,0,25.662,0,27.3,6.732,14.834,15.545,0,16.434,0,39.027,0,0,0,0,0,0,21.5,6.15,47.8,-7.324,5.4,11.097,338.698,7/5/2012
2,02,0,0,0,0,0,10.965,31.633,0,0,0,0,0,42.363,50.912,0,0,0,25.3,0,28.122,6.336,11.17,11.84,0,0,0,39.068,0,0,0,0,0,0,21.5,6.15,47.8,-15.259,3.3,10.492,334.604,7/5/2012
3,03,0,0,0,0,0,10.804,31.397,0,0,0,0,0,31.969,51.282,16.65,0,0,25.662,0,25.3,6.336,9.01,9.912,0,0,0,38.827,0,0,0,0,0,0,21.5,6.15,47.8,-11.719,0.4,8.295,335.623,7/5/2012
4,04,0,0,0,0,0,10.76,31.132,0,0,0,0,0,31.973,50.838,16.724,0,0,25.634,0,29.4,6.072,9.68,10.596,0,0,0,38.437,0,0,0,0,0,0,21.5,6.15,47.8,-27.589,9.3,16.7,338.285,7/5/2012
5,05,0,0,0,0,0,10.921,31.603,0,0,0,0,0,42.568,50.986,16.724,0,0,25.634,0,27,5.94,20.905,21.561,0,17.829,0,38.737,0,0,0,0,0,0,0,6.15,47.8,-14.161,5.1,11.792,361.629,7/5/2012
6,06,0,0,0,0,0,10.708,30.955,0,0,0,0,0,42.568,50.098,16.28,0,0,25.244,0,29,6.336,19.155,19.756,0,23.544,0,39.337,0,0,0,0,0,0,0,6.13,47.8,-3.906,-5.7,5.383,371.134,7/5/2012
7,07,0,0,0,0,0,10.679,30.955,0,37.129,0,0,0,39.243,50.764,15.984,0,0,25.69,0,27.9,4.488,12.319,12.852,0,15.436,0,39.058,0,0,0,0,0,0,0,6.1,47.8,-43.092,14.1,19.391,385.998,7/5/2012
8,08,0,0,0,0,0,9.324,30.337,23.623,39.05,0,3.1,1.9,39.88,52.688,16.502,0,0,25.411,0,28.9,3.828,23.325,24.132,16.967,17.09,0,38.848,0,0,0,0,0,0,0,6,47.8,-22.462,-2.9,9.595,464.472,7/5/2012
9,09,16.681,18.751,16.712,18.47,0,9.361,29.482,22.672,38.549,29.884,7.9,7.6,39.397,0,0,0,0,25.662,0,28.5,4.356,23.735,24.282,19.415,19.797,0,38.517,0,0,0,0,0,0,0,5.8,50.9,-17.701,10.1,7.086,505.7,7/5/2012
10,10,16.597,18.714,16.846,18.531,17.676,9.295,28.716,22.801,38.91,0,16.401,11.6,39.041,50.764,0,0,0,25.662,0,29.5,3.828,21.944,22.313,19.934,20.208,0,39.318,0,0,0,0,0,0,0,5.8,50.9,-9.888,13.5,5.383,536.304,7/5/2012
11,11,16.723,18.86,16.48,18.555,17.48,9.221,28.716,22.479,37.352,0,13.3,9.7,39.049,50.616,0,0,0,25.606,0,29,3.168,23.858,24.405,23.79,23.598,0,38.888,0,0,0,0,0,0,0,5.76,47.8,-40.895,16.401,15.986,552.904,7/5/2012
12,12,16.821,18.677,16.724,18.555,16.797,9.485,29.099,21.673,37.686,0,7.8,7.2,38.869,51.578,0,0,0,35.57,5.1,28.2,2.64,23.639,24.2,22.696,23.147,0,38.957,0,0,0,5.2,0,0,0,5.51,47.8,6.592,7.4,3.296,536.835,7/5/2012
13,13,16.639,18.384,16.395,18.409,15.918,9.046,29.247,22.237,37.268,0,6.7,5.1,39.014,50.986,0,0,0,25.439,5.1,27.9,2.376,23.475,24.186,9.94,23.598,0,39.148,0,0,0,5.2,0,0,0,5.36,47.8,-32.105,7,10.785,539.685,7/5/2012
14,14,15.336,18.226,16.382,17.188,16.309,9.112,29.423,22.688,36.489,0,4.8,3.3,32.369,50.542,0,0,0,40.497,5.1,28,2.112,23.612,24.282,24.35,23.038,0,37.877,0,0,0,5.2,0,0,0,5.4,47.8,-16.48,4.6,6.299,545.513,7/5/2012
15,15,16.807,18.47,14.881,17.103,17.578,9.016,29.394,24.171,37.574,0,3.3,2.6,32.413,51.134,0.888,0,0,35.403,5.1,28,2.244,22.928,23.366,19.647,23.53,0,38.657,0,0,0,5.2,0,0,0,5.67,47.8,-22.095,7.6,11.884,535.985,7/5/2012
16,16,16.975,18.665,15.064,18.604,17.383,9.221,29.954,24.541,37.491,0,4.1,2.7,34.835,51.578,16.576,0,0,25.467,0,28.5,2.64,20.768,21.452,16.12,15.833,0,38.087,0,0,0,5.2,0,0,0,5.9,47.8,5.737,-.7,2.692,518.225,7/5/2012
17,17,18.194,18.458,0,14.393,0,10.496,29.512,24.38,37.185,0,6,2.3,32.405,50.912,16.798,0,0,25.189,0,28.4,2.64,23.817,24.227,0,16.106,0,38.898,0,0,0,5.2,0,0,0,5.76,47.8,-5.615,8,6.482,470.703,7/5/2012
18,18,18.194,18.604,18.238,-.342,0,11.097,31.574,24.348,40.775,0,3.4,0.3,32.37,51.356,16.724,0,0,25.69,0,28,4.62,19.688,20.358,0,19.032,0,37.937,0,0,0,5.2,0,0,0,5.91,47.8,-16.724,1,7.892,489.205,7/5/2012
19,19,18.095,18.348,17.908,18.348,16.016,10.723,30.896,24.042,39.857,0,0.2,0,39.033,50.764,16.354,0,0,45.451,5.1,28,4.62,19.921,20.508,14.301,13.932,0,38.667,0,0,0,5.2,0,0,0,6.5,47.8,-36.622,9.9,16.297,561.699,7/5/2012
20,20,18.319,18.665,18.165,18.421,17.383,10.774,31.603,24.316,40.497,0,0.1,0,39.166,50.838,16.724,0,0,25.495,0,28.5,4.752,22.956,23.557,15.668,15.176,0,39.238,0,0,0,5.2,0,0,0,6.23,47.8,2.441,-7.3,3.296,541.606,7/5/2012
21,21,18.222,8.081,18.177,0,0,10.657,31.014,24.171,40.052,0,0.1,0.1,38.94,50.764,16.798,0,0,25.523,0,28.5,4.62,20.7,21.26,15.094,14.67,0,38.267,0,0,0,5.2,0,0,0,6.4,47.8,0,-8.8,0,494.41,7/5/2012
22,22,0,0,-.269,0,0,10.782,31.22,12.553,40.246,0,16.001,11.2,38.811,51.06,16.576,0,0,25.3,0,29.5,4.62,16.557,17.254,0,14.711,0,38.328,0,0,0,0,0,0,0,6.38,47.8,-5.005,2,-2.911,434.546,7/5/2012
23,23,0,0,-.269,0,0,10.672,31.574,0,40.107,0,4.9,3,32.678,51.06,16.058,0,0,25.05,0,29,4.752,20.317,20.85,0,14.356,0,38.598,0,0,0,0,0,0,0,6.36,47.8,-5.127,-2.9,4.999,399.891,7/5/2012
0,00,0,0,0,0,0,10.826,31.25,0,40.079,0,0,0.2,32.541,50.986,15.984,0,0,25.217,0,27.852,5.412,13.536,14.247,0,0,0,38.598,0,0,0,0,0,0,0,6.15,48.866,-8.179,-1.2,7.196,363.927,8/5/2012
1,01,0,0,0,0,0,10.811,31.397,0,40.024,0,0,0.2,9.296,51.726,16.132,0,0,25.244,0,27.718,4.752,18.471,19.155,0,0,0,38.718,0,0,0,0,0,0,0,6.3,48.866,-11.719,0.3,7.599,352.63,8/5/2012
2,02,0,0,0,0,0,10.804,31.368,0,40.386,0,0,0,11.999,50.986,16.206,0,0,25.439,0,27.897,4.224,12.934,13.713,0,0,0,38.227,0,0,0,0,0,0,0,6.4,48.866,-42.36,16.201,20.197,345.411,8/5/2012
3,03,0,0,0,0,0,10.972,31.957,0,40.441,0,0,0,8.551,52.17,16.132,0,0,25.578,0,27.628,5.016,13.112,13.795,0,0,0,38.747,0,0,0,0,0,0,0,6.4,48.746,-16.358,3.4,11.499,340.704,8/5/2012
4,04,0,0,0,0,0,10.525,30.926,0,40.163,0,0,0,0,51.8,16.132,0,0,25.272,0,26.887,8.052,22.108,22.477,0,0,0,38.378,0,0,0,0,0,0,0,6.46,48.746,-9.278,0.6,7.196,349.408,8/5/2012
5,05,0,0,0,0,0,10.584,30.867,0,40.052,0,0,0,0,51.504,16.132,0,0,25.384,0,26.707,7.656,23.667,24.473,0,17.295,0,39.137,0,0,0,0,0,0,0,6.46,48.862,-4.639,-4.5,4.596,373.323,8/5/2012
6,06,0,0,0,0,0,10.767,31.309,0,39.829,0,0,0,15.43,51.43,16.132,0,0,25.634,0,24.506,7.524,14.493,15.217,0,17.186,0,38.107,0,0,0,0,0,0,0,6.45,48.862,-21.729,0.8,10.785,373.02,8/5/2012
7,07,0,0,0,0,0,10.906,31.928,0,40.052,0,0,0,23.658,51.652,16.206,0,0,25.022,0,26.033,7.656,19.278,19.688,0,17.842,0,38.477,0,0,0,0,0,0,0,6.3,48.862,-7.202,-.1,8.094,382.768,8/5/2012
8,08,9.51,0,0,0,0,10.957,30.072,22.672,38.688,0,0.2,0.1,23.658,51.578,16.206,0,0,25.467,0,33.648,7.524,20.235,21.069,16.803,18.335,0,38.647,0,0,0,0,0,0,0,6.4,48.862,8.179,-4.8,12.287,424.965,8/5/2012
9,09,18.222,17.2,16.895,0,0,10.899,30.278,22.978,38.688,0,1.6,1.9,23.658,52.17,16.502,0,0,25.439,0,35.31,6.336,23.079,23.585,15.094,17.049,0,38.787,0,0,0,0,0,0,0,6.2,48.862,-22.706,8.7,14.484,490.253,8/5/2012
10,10,18.236,17.127,16.639,16.858,17.383,9.434,30.219,22.785,38.716,0,1.5,1.6,23.658,51.578,15.984,0,0,25.857,0,32.03,6.6,17.911,18.54,15.354,15.163,0,38.068,0,0,0,0,0,0,0,6.15,48.862,-1.465,-1.3,3.095,505.922,8/5/2012
11,11,18.306,16.968,16.48,16.712,17.285,9.112,29.335,22.414,36.823,0,7.3,5.4,23.658,51.282,16.132,0,0,25.634,1.5,34.748,6.336,13.754,14.37,14.848,15.108,0,39.257,0,0,0,1,0,0,0,6.15,48.862,-40.651,19.601,17.689,512.135,8/5/2012
12,12,18.095,17.164,16.749,0,12.988,10.269,29.512,22.704,37.38,0,8.8,6.9,23.658,51.504,16.058,0,0,25.829,0,35.108,6.732,16.844,17.542,20.604,19.893,0,38.667,0,0,0,5.2,0,0,0,5.76,48.862,-35.157,23.701,20.49,503.788,8/5/2012
13,13,18.249,0,16.517,0,0,10.789,29.63,22.93,36.906,0,1.3,1.9,23.658,51.652,16.28,0,0,25.745,0,28.459,7.26,22.382,22.915,24.2,24.337,0,38.628,0,0,0,5.2,0,0,0,5.76,48.862,-15.259,11.2,12.598,475.02,8/5/2012
14,14,16.835,17.017,15.601,17.127,15.918,10.804,30.484,24.428,36.378,0,0,0,25.037,51.578,16.28,0,0,26.107,0,27.628,6.336,15.614,16.325,14.575,15.135,0,38.437,0,0,0,5.2,0,0,0,6,48.862,-10.01,5.3,9.485,492.931,8/5/2012
15,15,18.403,17.249,16.993,18.653,0,10.994,30.337,24.445,37.63,0,0,0,36.635,51.948,16.058,0,0,25.551,0,28.841,6.468,12.155,12.907,15.901,15.874,0,39.137,0,0,0,5.2,0,0,0,6,48.691,-14.771,3.2,7.984,499.647,8/5/2012
16,16,18.222,15.809,15.088,18.445,0,10.84,28.245,24.267,37.519,0,0,0,36.647,51.652,16.28,0,0,25.578,0,26.168,7.128,15.19,15.833,15.614,15.668,0,38.307,0,0,0,5.2,0,0,0,5.84,48.691,-11.963,2.8,11.884,489.51,8/5/2012
17,17,18.137,8.924,0,18.482,0,12.034,28.245,24.058,37.018,0,1.2,0.9,36.549,51.578,16.206,0,0,25.272,0,28.099,6.996,8.614,9.516,16.215,16.092,0,39.278,0,0,0,5.2,0,0,0,5.91,48.691,-11.231,0.3,5.383,468.762,8/5/2012
18,18,18.333,0,3.772,0,0,12.283,32.281,24.09,40.079,0,0,0.7,36.432,51.726,16.132,0,0,25.189,0,28.279,7.128,13.44,13.864,20.96,20.809,0,39.328,0,0,0,5.2,0,0,0,5.92,48.691,-28.321,7.7,14.795,470.542,8/5/2012
19,19,18.194,18.641,18.104,18.519,17.383,12.422,31.633,24.058,40.191,0,0,0,36.51,51.578,16.28,0,0,44.421,5,26.55,7.26,14.67,15.436,19.305,19.319,0,38.917,0,0,0,5.2,0,0,0,6.23,48.691,20.142,-10.3,-.513,545.183,8/5/2012
20,20,18.319,18.714,18.152,18.506,17.48,12.503,33.017,24.171,40.33,0,0,0,36.432,51.652,16.28,0,0,31.034,0,28.391,6.996,14.766,15.559,21.548,21.356,0,38.837,0,0,0,5.2,0,0,0,6.23,48.691,0,-2.4,3.296,543.268,8/5/2012
21,21,9.313,18.567,18.25,0,0,12.327,32.723,24.058,40.636,0,0,0,32.951,51.504,16.206,0,0,25.3,0,26.684,7.392,16.42,16.872,20.126,19.743,0,38.758,0,0,0,5.2,0,0,0,6.23,48.691,11.231,-9.8,3.296,483.224,8/5/2012
22,22,0,0,0,0,0,12.334,32.576,18.789,39.968,0,0,0,33.814,51.504,16.206,0,0,25.105,0,27.538,7.392,10.076,11.02,18.198,18.102,0,38.468,0,0,0,0,0,0,0,6.2,48.691,0,-3.2,3.388,415.793,8/5/2012
23,23,0,0,0,0,0,12.364,32.546,0,6.318,0,0,0,36.294,51.726,15.91,0,0,25.077,0,28.234,7.392,16.092,16.954,17.049,17.815,0,38.917,0,0,0,0,0,0,0,6.3,48.691,-9.766,2.3,10.291,374.854,8/5/2012
0,00,0,0,0,0,0,12.188,32.104,0,0,0,0.8,0,0,50.69,16.132,0,0,24.827,0,34.389,6.996,23.626,24.405,13.002,20.973,0,38.628,0,0,0,0,0,0,0,6.3,48.691,-34.547,11,14.594,362.704,9/5/2012
1,01,0,0,0,0,0,12.466,33.165,0,0,0,0.3,1.1,0,51.874,16.206,0,0,25.439,0,30.233,7.392,21.151,21.712,16.051,18.17,0,39.217,0,0,0,0,0,0,0,6.2,48.691,9.644,-3.3,0,343.023,9/5/2012
2,02,0,0,0,0,0,12.181,32.576,0,0,0,1.2,1,0,51.356,16.206,0,0,25.05,0,31.671,7.128,17.213,18.006,14.848,14.315,0,38.567,0,0,0,0,0,0,0,6.2,48.691,-7.935,1.2,4.193,338.75,9/5/2012
3,03,0,0,0,0,0,12.422,33.165,0,0,0,1.3,0.9,0,51.948,16.28,0,0,25.606,0,29.335,7.26,15.641,16.366,15.901,15.887,0,38.517,0,0,0,0,0,0,0,5.8,48.691,-3.174,0,3.699,334.494,9/5/2012
4,04,0,0,0,0,0,12.364,32.546,0,0,0,0.1,0,22.794,51.578,16.058,0,0,25.244,0,28.728,6.864,16.694,17.596,0,15.696,0,38.978,0,0,0,0,0,0,0,5.92,48.691,0,-2.3,5.786,336.445,9/5/2012
5,05,0,0,0,0,0,12.349,32.988,0,0,0,0.3,0,38.436,51.652,16.058,0,0,25.662,0,28.369,6.996,19.346,19.948,0,16.448,0,39.247,0,0,0,0,0,0,0,6,48.691,0,-.8,5.695,357.596,9/5/2012
6,06,0,0,0,0,0,12.664,33.489,0,0,0,0,0,38.799,51.356,16.28,0,0,25.662,0,27.313,7.524,22.491,22.86,0,19.688,0,38.378,0,0,0,0,0,0,0,6.23,48.691,-4.028,-1,9.192,367.261,9/5/2012
