,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
23,23,0,0,0,0,0,11.602,32.87,2.659,0,0,31.401,19.301,28.363,0,50.024,0,37.712,0,25.606,0,26.28,11.484,8.955,9.994,0,15.997,30.138,28.018,0,0,0,0,0,0,19.4,5.6,27.381,7.691,0,17.801,-17.615,418.06,8/6/2013
0,00,0,0,0,0,0,11.521,0,2.643,0,0,30.401,18.201,19.171,0,50.32,0,31.585,0,25.523,0,26.055,11.748,14.52,15.532,0,15.682,30.158,29.048,0,0,0,0,0,0,19.2,5.83,30.33,7.324,0,16.401,-13.916,384.095,9/6/2013
1,01,0,0,0,0,0,11.47,0,2.659,0,0,15.901,12.7,9.137,0,50.468,0,29.722,0,25.801,0,25.247,11.748,16.243,17.295,0,15.094,29.858,29.518,0,0,0,0,0,0,19.5,5.8,37.015,1.587,0,11.8,-5.31,368.131,9/6/2013
2,02,0,0,0,0,0,11.477,0,2.659,0,0,17.901,13.2,11.292,0,51.8,17.094,21.503,0,25.773,0,25.292,11.748,7.424,8.08,0,15.094,30.158,29.488,0,0,0,0,0,0,19.3,5.76,34.418,9.033,0,9,-9.613,356.891,9/6/2013
3,03,0,0,0,0,0,0,0,2.707,0,0,16.401,9,10.818,0,51.356,16.872,20.98,0,25.495,0,25.651,11.748,18.622,19.592,0,0,29.958,30.048,0,0,0,0,0,0,18.5,5.83,37.327,8.545,0,6.7,-6.409,348.725,9/6/2013
4,04,0,0,0,0,0,0,0,2.659,0,0,22.001,12,12.5,0,51.134,16.502,28.041,0,25.968,0,25.224,11.616,7.246,8.108,16.284,0,30.038,30.068,0,0,0,0,0,0,18.2,5.04,37.526,14.771,0,11.2,-9.613,347.34,9/6/2013
5,05,0,0,0,0,0,0,0,2.659,0,0,20.501,13.9,14.338,0,44.326,14.504,30.585,0,25.968,0,25.449,11.748,11.17,12.182,0,0,30.227,30.577,0,0,0,0,0,0,19.7,5.91,38.456,5.737,0,10.7,-9.906,353.717,9/6/2013
6,06,0,0,0,0,0,0,0,2.659,0,0,27.801,14.5,14.233,0,44.844,14.652,34.492,0,25.467,0,25.898,12.144,0,11.84,0,0,30.138,30.248,0,0,0,0,0,0,19.3,5.67,0,4.395,0,9.3,-17.414,323.996,9/6/2013
7,07,0,0,0,0,0,0,0,2.659,0,0,32.701,18.001,27.05,0,45.436,14.948,39.03,0,25.69,0,25.247,12.012,7.178,7.862,0,0,30.048,29.768,0,0,0,0,0,0,19.8,5.76,0,6.714,0,20.201,-18.11,339.32,9/6/2013
8,08,0,0,0,0,0,0,0,2.659,0,0,24.901,17.301,7.614,0,51.208,16.872,30.252,0,25.523,0,25.831,11.88,0,0,25.225,0,29.908,29.757,0,0,0,0,0,0,19.4,5.44,0,-7.324,0,9.1,-10.401,353.152,9/6/2013
9,09,0,0,0,0,0,0.469,0,2.643,0,0,15.1,6.1,19.801,0,52.836,17.242,9.857,0,25.69,0,25.808,11.484,0,0,23.844,22.956,29.988,28.018,0,0,0,0,0,0,19.5,5.36,39.995,-2.319,0,3.8,-2.911,376.441,9/6/2013
10,10,0,0,0,0,0,9.969,0,2.562,0,0,10.1,5.1,14.811,14.873,51.134,16.872,17.211,0,25.801,0,24.64,11.616,0,0,23.571,19.702,29.938,29.988,0,0,0,0,0,0,19.3,5.4,39.53,-9.888,0,14.9,6.885,384.849,9/6/2013
11,11,0,0,0,0,0,11.521,0,2.707,0,0,15.301,8.7,4.988,12.047,50.838,16.576,11.911,0,25.968,0,24.865,11.484,18.895,19.77,17.487,14.93,29.918,29.457,0,0,0,0,0,0,19.2,5.28,38.502,12.207,0,1.9,-3.314,383.818,9/6/2013
12,12,0,0,0,0,0,11.375,0,2.643,0,0,9,6.7,8.139,21.64,50.69,16.428,15.315,0,25.857,0,25.292,11.484,17.049,17.979,18.376,20.932,29.848,29.327,0,0,0,0,0,0,19,5.2,33.685,-2.686,0,9.8,6.098,397.35,9/6/2013
13,13,0,0,0,0,0,11.433,0,2.659,0,0,12.2,8.3,16.176,21.649,51.208,16.946,18.673,0,25.551,0,25.674,11.616,8.408,9.256,16.311,14.465,30.168,28.978,0,0,0,0,0,0,19.3,5.12,34.452,10.254,0,3.2,-8.313,387.275,9/6/2013
14,14,0,0,0,0,0,7.302,0,2.627,0,0,25.101,18.101,30.622,0,45.214,14.874,37.613,0,25.996,0,25.359,11.616,6.973,7.766,0,15.696,29.968,29.327,0,0,0,0,0,0,19.6,4.9,30.266,10.743,0,11.4,-22.211,388.989,9/6/2013
15,15,0,0,0,0,0,0,0,2.594,0,0,19.401,15.501,13.55,0,50.912,16.502,29.659,0,25.885,0,25.674,11.088,16.038,16.776,0,15.696,30.097,29.008,0,0,0,0,0,0,19.5,5,37.003,2.564,0,14.7,-5.017,379.521,9/6/2013
16,16,0,0,0,0,0,0,0,2.659,0,0,23.701,18.001,12.395,0,51.726,16.576,34.267,0,25.662,0,26.078,11.616,0,2.926,0,15.067,30.348,29.358,0,0,0,0,0,0,19.4,5.6,40.43,1.953,0,4.4,-12.909,383.215,9/6/2013
17,17,0,0,0,0,0,0,0,2.659,0,0,24.601,18.501,21.272,0,52.244,17.02,36.454,0,25.606,0,25.629,10.56,0,12.401,0,14.397,30.308,29.587,0,0,0,0,0,0,20,5.84,37.295,8.911,0,16.501,-14.502,382.638,9/6/2013
18,18,0,0,0,0,0,0,0,2.627,0,0,23.601,18.101,21.587,0,51.356,16.946,21.052,0,26.107,0,25.404,11.616,20.563,21.301,0,18.991,29.887,30.317,0,0,0,0,0,0,20,5.9,35.029,-1.709,0,7.1,-12.104,422.91,9/6/2013
19,19,0,0,0,0,0,11.785,33.342,2.578,0,0,23.701,14.4,13.76,33.632,52.91,17.464,27.816,0,25.523,0,25.494,11.352,20.755,21.479,21.096,19.934,29.908,29.858,0,0,0,0,0,0,19.3,5.86,39.773,8.179,0,-2.1,-14.905,518.896,9/6/2013
20,20,0,0,0,0,0,11.8,33.194,2.755,0,0,23.201,15.501,16.702,52.642,51.948,17.242,27.891,0,25.578,0,25.808,11.484,18.403,19.702,23.27,23.872,30.428,29.719,0,0,0,0,0,0,19.3,5.76,33.51,19.898,0,2.4,-15.601,513.013,9/6/2013
21,21,0,0,0,0,0,11.47,32.635,2.659,0,0,17.401,12.9,12.972,45.424,51.282,16.946,23.529,0,25.662,0,25.427,11.484,8.176,9.133,16.202,14.547,29.927,29.289,0,0,0,0,0,0,19,5.79,40.538,7.691,0,5.8,-7.617,462.662,9/6/2013
22,22,0,0,0,0,0,11.507,32.605,2.643,0,0,22.801,14.9,28.521,0.684,51.356,17.02,22.419,0,25.912,0,25.427,11.616,7.629,8.696,0,15.272,30.078,28.689,0,0,0,0,0,0,18,5.6,30.277,8.057,0,8.5,-13.001,413.793,9/6/2013
23,23,0,0,0,0,0,11.565,17.11,2.659,0,0,14.1,10.8,15.494,0,51.208,16.872,17.773,0,25.551,0,25.449,11.748,10.705,11.553,0,15.272,30.008,30.227,0,0,0,0,0,0,19.5,5.76,32.218,5.249,0,9.9,-.403,372.902,9/6/2013
0,00,0,0,0,0,0,6.497,0,2.659,0,0,4.5,3.6,4.778,0,50.986,16.872,9.642,0,25.718,0,25.561,11.616,20.317,21.206,0,15.272,29.958,29.408,0,0,0,0,0,0,19.5,5.8,39.089,5.493,0,0.7,2.197,346.555,10/6/2013
1,01,0,0,0,0,0,0,0,2.643,0,0,5.6,5.7,10.188,0,50.838,16.798,15.386,0,25.551,0,25.561,11.484,15.081,15.928,0,14.178,29.838,28.838,0,0,0,0,0,0,19.3,5.76,34.514,7.569,0,4.7,-.714,330.338,10/6/2013
2,02,0,0,0,0,0,0,0,2.627,0,0,35.601,22.501,26.893,0,50.468,5.772,31.502,0,25.745,0,25.606,11.484,0,0,0,0,29.848,29.768,0,0,0,0,0,0,19.3,5.76,30.281,11.719,0,22.601,-13.404,332.24,10/6/2013
3,03,0,0,0,0,0,0,0,2.659,0,0,14.4,13.3,5.093,0,51.282,16.798,24.388,0,25.578,0,25.359,10.956,0,25.157,0,0,30.038,30.128,0,0,0,0,0,0,19.4,6,28.811,7.813,0,7.1,-5.109,327.206,10/6/2013
4,04,0,0,0,0,0,0,0,2.675,0,0,20.001,12.8,11.238,0,50.986,16.798,20.407,0,25.384,0,25.696,11.616,11.69,12.715,0,0,29.908,28.808,0,0,0,0,0,0,19.3,5.91,28.732,9.888,0,4.5,-9.302,334.018,10/6/2013
5,05,0,0,0,0,0,0,0,2.627,0,0,8.1,6.5,9.348,0,51.208,16.872,12.208,0,25.467,0,25.831,11.616,22.04,22.655,0,19.401,30.048,28.508,0,0,0,0,0,0,19.2,5.84,39.921,7.324,0,-.4,-4.01,363.082,10/6/2013
6,06,0,0,0,0,0,0,0,2.691,0,0,8.8,7.3,12.237,0,50.838,16.724,11.603,0,25.662,0,25.741,11.748,23.421,24.282,0,24.514,29.858,29.448,0,0,0,0,0,0,19.4,5.92,39.921,9.522,0,2.3,-2.014,369.913,10/6/2013
7,07,0,0,0,0,0,11.448,0,2.659,0,0,12.7,8.2,17.07,32.367,51.43,16.946,17.027,0,25.411,0,25.674,11.484,8.764,9.543,16.01,13.795,30.348,29.508,0,0,0,0,0,0,19.2,5.84,34.586,18.799,0,0.1,-12.818,393.929,10/6/2013
8,08,0,0,0,0,0,10.371,0,1.547,0,0,37.601,22.101,32.776,32.491,45.362,14.504,39.911,0,25.523,0,25.719,12.144,10.022,10.965,0,14.848,30.198,29.497,0,0,0,0,0,0,19.2,5.76,33.848,12.452,0,9.8,-27.906,460.042,10/6/2013
9,09,0,0,0,0,0,9.983,0,0,17.284,0,21.701,15.501,23.793,43.426,52.318,17.168,30.987,0,25.857,0,24.932,12.144,16.803,17.747,22.505,22.942,29.988,29.248,0,0,0,0,0,0,19.8,5.67,37.666,7.935,0,10.7,-12.616,498.131,10/6/2013
10,10,0,0,0,0,0,10.393,0,0,36.238,0,22.801,15.301,25.054,46.002,51.726,16.724,30.765,0,25.745,0,25.404,11.748,18.635,19.715,19.702,15.956,30.108,29.289,0,0,0,0,0,0,19.5,5.51,36.633,26.49,10.355,-2.9,-23.511,502.515,10/6/2013
11,11,0,0,0,0,0,9.983,21.764,0,35.988,0,23.001,16.901,10.294,52.416,51.282,16.798,26.434,0,25.912,0,24.932,12.012,19.401,20.276,15.436,14.67,30.218,29.108,0,0,0,0,0,0,19,5.44,37.73,0,0,13.5,-6.702,526.435,10/6/2013
12,12,0,0,0,0,0,9.888,26.625,0,35.877,0,17.701,14.7,18.277,52.108,51.504,16.798,25.924,0,26.107,0,22.776,12.012,17.528,18.594,0,15.163,30.057,29.067,0,0,0,0,0,0,18,5.36,38.516,0,0,4.1,-12.415,516.665,10/6/2013
13,13,0,0,0,0,0,9.932,32.34,0,35.737,0,7.5,4.6,4.463,52.313,50.986,16.724,8.94,0,25.968,0,25.471,12.012,21.835,22.792,0,14.93,29.818,29.188,0,0,0,0,0,0,19.4,5.39,37.93,-18.555,0,8.8,9.284,500.281,10/6/2013
14,14,0,0,0,0,0,9.873,30.985,17.532,35.459,0,7,5.3,3.307,52.124,51.578,16.946,6.454,0,26.079,0,24.955,12.276,19.1,20.085,0,16.858,30.097,29.108,0,0,0,5.2,0,0,19,5.67,37.942,-20.997,0,32.001,24.885,481.528,10/6/2013
15,15,0,0,0,0,0,10.093,31.456,11.07,36.183,0,14.2,11.9,8.665,52.361,51.43,16.798,21.369,0,25.912,0,25.202,11.616,7.424,8.039,0,15.559,29.828,28.129,0,0,0,0,0,0,19.9,5.99,38.037,-3.052,0,13.6,1.593,482.405,10/6/2013
16,16,0,0,0,0,0,9.785,30.808,2.578,36.433,0,17.301,14.1,7.982,38.3,50.69,16.576,28.169,0,25.69,0,25.179,11.088,13.372,14.397,0,20.221,30.088,29.538,0,0,0,0,0,0,19.5,5.91,38.417,-20.753,0,29.401,11.792,495.428,10/6/2013
17,17,0,0,0,0,0,11.309,30.838,1.482,0,0,11.3,7.9,5.934,52.67,50.764,16.798,12.541,0,26.135,0,24.91,11.352,20.604,21.739,14.793,14.424,30.128,29.378,0,0,0,0,0,0,20,5.91,35.64,-17.823,0,31.401,19.996,453.912,10/6/2013
18,18,0,0,0,0,0,11.338,32.193,13.971,37.964,0,7.2,5.4,3.307,52.841,50.616,16.576,9.993,0,26.274,0,25.651,11.616,8.819,9.666,0,14.629,30.118,28.568,0,0,0,0,0,0,18.9,5.84,34.327,-18.433,0,21.101,23.292,460.903,10/6/2013
19,19,18.123,0,18.262,0,0,11.455,32.487,18.773,37.073,0,6.1,6.1,7.93,52.748,50.838,16.724,8.945,0,25.912,0,25.674,11.484,19.456,20.167,15.149,14.233,29.838,30.408,0,0,0,5.2,0,0,19.2,5.91,37.526,-14.405,0,18.601,18.293,549.502,10/6/2013
20,20,4.874,0,18.531,0,0,11.624,32.811,19.24,37.769,0,0.9,0.3,3.045,52.84,51.43,16.872,0.439,0,25.189,0,25.584,11.484,23.899,24.583,23.448,21.917,29.778,29.667,0,0,0,5.2,0,0,19.4,5.9,37.526,0,0,1.5,13.385,536.486,10/6/2013
21,21,0,0,0,0,0,11.441,32.576,19.901,37.407,0,0.1,0.5,0,52.635,51.504,16.65,1.351,0,25.411,0,25.629,10.692,18.881,19.647,15.791,14.465,30.268,29.578,0,0,0,0,0,0,18.5,5.84,37.526,-2.441,0,10.6,17.89,467.64,10/6/2013
22,22,0,0,0,0,0,11.653,32.988,0,0,0,0,0,0,52.742,51.874,17.02,4.605,0,25.718,0,25.629,11.22,15.163,16.147,15.723,14.192,30.118,29.608,0,0,0,0,0,0,18.4,5.7,37.414,5.371,0,-1,7.288,414.518,10/6/2013
23,23,0,0,0,0,0,11.558,32.428,0,0,0,2,1.6,0,20.472,50.764,16.724,6.118,0,25.885,0,25.269,11.22,14.301,15.135,16.639,0,29.908,29.627,0,0,0,0,0,0,20,5.8,38.441,7.202,0,-3.4,3.992,375.333,10/6/2013
0,00,0,0,0,0,0,11.814,33.224,0,0,0,4.2,2.6,0,0,51.578,16.946,13.441,0,25.718,0,25,11.5,11.034,12.073,16.981,0,29.468,28.167,0,0,0,0,0,0,20,5.7,37.332,19.532,0,-10.7,-5.2,353.144,11/6/2013
1,01,0,0,0,0,0,11.529,32.605,0,0,0,3.6,3.3,0,0,50.838,16.576,6.883,0,26.107,0,25.7,11.352,7.301,7.971,16.147,0,29.878,30.388,0,0,0,0,0,0,19.8,5.85,34.67,0,0,5,9.595,340.679,11/6/2013
2,02,0,0,0,0,0,11.661,32.723,0,0,0,9.5,6.5,2.205,0,51.06,16.576,8.997,0,26.302,0,26,11.7,0,8.996,0,0,29.838,29.948,0,0,0,0,0,0,19.8,5.92,37.19,4.151,0,4.6,4.395,332.766,11/6/2013
3,03,0,0,0,0,0,11.448,15.666,0,0,0,7.1,5.1,3.57,0,50.838,5.55,9.886,0,25.718,0,26,11.7,19.428,20.399,0,0,30.408,28.897,0,0,0,0,0,0,19.8,5.99,38.041,3.662,0,1.3,1.886,335.713,11/6/2013
4,04,0,0,0,0,0,11.814,0,0,0,0,3.2,3.6,3.361,0,51.874,17.02,12.481,0,25.829,0,25.8,11.2,23.68,24.391,0,0,29.958,29.868,0,0,0,0,0,0,19.8,6.07,40.416,4.761,0,3.3,3.497,341.173,11/6/2013
5,05,0,0,0,0,0,11.529,32.546,0,0,0,0.7,3.1,3.255,0,51.208,16.946,15.379,0,25.968,0,25.9,11.4,16.735,17.692,15.915,0,30.138,29.587,0,0,0,0,0,0,19.6,5.76,36.025,10.132,0,-4.9,-2.307,372.015,11/6/2013
6,06,0,0,0,0,0,11.617,32.959,0,0,0,2.1,3,3.938,8.618,52.022,16.946,5.095,0,25.69,0,26,11.3,13.372,14.534,19.21,17.965,30.108,29.218,0,0,0,0,0,0,19.6,6,36.977,15.748,0,-6,0.989,375.532,11/6/2013
7,07,0,0,0,0,0,11.8,33.135,0,0,0,5.5,4.8,2.415,12.036,52.022,17.094,9.392,0,25.578,0,25.4,12.2,12.373,13.153,18.799,18.471,29.757,27.628,0,0,0,0,0,0,19.5,6.22,36.977,9.278,0,-4.3,1.996,395.159,11/6/2013
8,08,0,0,0,0,0,10.078,32.841,0,0,0,4.8,3.9,2.835,24.466,54.094,17.76,6.287,0,25.634,0,25,11.2,23.721,24.405,23.639,23.175,29.918,29.948,0,0,0,0,0,0,19.5,5.8,40.364,4.151,0,-1,4.285,441.524,11/6/2013
9,09,0,0,0,0,0,10.144,30.779,0,36.433,0,5.9,4.9,1.68,54.041,51.874,16.946,8.922,0,25.328,0,25.8,10.8,16.366,17.432,21.069,20.919,30.268,28.928,0,0,0,0,0,0,19.5,5.8,39.081,11.597,0,-6.8,-4.816,482.929,11/6/2013
10,10,0,0,0,0,0,10.284,30.896,14.889,38.632,0,8.5,7,5.094,47.377,51.726,17.094,11.258,0,25.885,0,25.7,10.7,15.286,16.502,20.344,23.68,30.068,29.098,0,0,0,0,0,0,19.7,5.66,40.494,14.771,0,-3,-2.911,497.007,11/6/2013
11,11,0,0,0,0,0,9.932,30.219,19.772,37.686,0,10.2,6.5,5.934,51.778,51.356,16.946,10.032,0,25.801,0,25.3,11.22,20.167,20.864,22.792,23.12,29.518,27.838,0,0,0,0,0,0,19.5,5,40.445,5.86,0,2.2,3.699,522.318,11/6/2013
12,12,18.264,0,0,0,0,10.064,30.248,17.999,36.35,0,21.301,14,8.929,53.861,51.06,16.872,16.126,0,25.773,0,25,11.2,10.295,11.266,14.329,16.598,29.818,29.768,0,0,0,0,0,0,19.7,5.2,30.3,23.438,4.276,-.6,-9.101,506.308,11/6/2013
13,13,0,0,0,0,0,9.859,29.954,0,35.71,0,31.501,19.501,11.135,50.044,51.208,16.872,32.234,0,25.885,0,25.1,11.9,13.795,14.807,0,14.315,29.948,27.848,0,0,0,0,0,0,18.6,5.44,30.261,-9.278,0,15.8,3.095,515.609,11/6/2013
14,14,0,0,0,0,0,9.998,31.427,0,35.57,0,16.001,12.1,10.714,47.237,50.616,16.65,15.108,0,25.885,0,25,10.956,22.997,23.94,18.895,21.424,30.078,28.248,0,0,0,0,0,0,20,5.44,39.086,-20.02,0,15.1,17.194,536.159,11/6/2013
15,15,18.11,0,0,0,0,10.203,30.985,19.917,35.403,0,12.8,9.3,9.874,46.985,50.986,16.576,12.736,0,25.829,0,24.9,10.8,18.567,19.633,20.194,18.717,30.048,29.848,0,0,0,5.2,0,0,19.5,5.51,33.123,3.784,0,9.9,10.584,523.68,11/6/2013
16,16,17.998,0,0,0,0,9.947,31.427,18.37,35.403,0,11.1,9.7,13.026,46.977,51.504,17.02,14.096,0,26.386,0,25.5,11.3,8.231,8.846,19.743,18.581,29.738,29.208,0,0,0,5.2,0,0,19.7,5.44,37.027,-3.418,0,10.7,10.694,524.339,11/6/2013
17,17,0,0,0,0,0,9.998,32.369,0,37.296,0,11.1,10.3,13.026,47.174,50.912,16.798,26.738,0,25.829,0,25.3,11.5,6.809,7.479,15.532,13.754,29.978,28.989,0,0,0,0,0,0,20,5.36,37.883,7.447,0,6.2,0.183,477.152,11/6/2013
18,18,0,0,0,0,0,11.507,33.666,0,35.877,0,13.1,12.8,14.024,46.992,51.356,16.724,38.172,0,25.801,0,26,10.9,0,9.707,0,0,29.988,29.208,0,0,0,0,0,0,19.5,5.44,30.083,-12.818,0,29.301,4.889,462.27,11/6/2013
19,19,0,0,0,0,0,11.726,34.579,20.303,37.797,0,24.401,16.301,19.539,47.103,52.096,16.946,32.401,0,25.578,0,25.8,8.184,11.307,11.936,21.233,20.563,30.288,29.508,0,0,0,5.2,0,0,20,5.54,37.58,-3.906,0,22.701,0.183,563.555,11/6/2013
20,20,0,0,0,0,0,11.646,34.343,19.159,37.519,0,23.201,15.401,14.339,46.934,51.134,16.872,24.813,0,25.829,0,25.696,11.2,17.049,18.034,15.34,14.397,30.657,28.978,0,0,0,5.2,0,0,19.7,5.5,37.58,-3.662,0,22.601,5.695,542.746,11/6/2013
21,21,0,0,0,0,0,11.565,34.137,0,21.654,0,21.501,14.9,6.827,44.029,51.43,16.798,26.052,0,25.801,0,25.9,11.22,17.87,18.704,15.491,14.657,29.908,30.178,0,0,0,0,0,0,19.6,5.6,37.58,-14.893,0,30.001,6.391,504.869,11/6/2013
22,22,0,0,0,0,0,11.704,34.697,0,0,0,20.601,13,7.037,22.631,51.874,17.242,25.582,0,25.523,0,25.2,11.2,8.983,9.653,15.805,14.684,29.667,29.358,0,0,0,0,0,0,20.4,5.2,37.464,-5.86,0,14.9,-3.003,445.723,11/6/2013
23,23,0,0,0,0,0,11.463,33.754,0,0,0,29.301,16.301,13.183,0,49.876,0,26.205,0,25.551,0,25.7,11.22,6.18,6.727,0,15.395,29.927,29.688,0,0,0,0,0,0,20,5.6,37.464,0,0,15.8,-3.003,392.391,11/6/2013
0,00,0,0,0,0,0,11.639,0,0,0,0,18.101,9.3,12.604,0,50.172,0,23.009,0,25.94,0,25.9,11.4,20.85,21.944,0,15.778,29.678,29.918,0,0,0,0,0,0,20.3,5.5,37.464,10.132,0,10,-9.503,362.31,12/6/2013
1,01,0,0,0,0,0,0,0,0,0,0,14.2,8,10.083,0,51.43,16.872,15.297,0,25.578,0,25.8,11.3,16.776,17.924,0,15.163,29.448,28.838,0,0,0,0,0,0,19.6,5.66,37.464,4.395,0,8.7,-2.307,349.439,12/6/2013
2,02,0,0,0,0,0,0,0,0,0,0,3.3,3.3,4.149,0,51.948,17.094,15.686,0,26.052,0,26.2,12.2,22.477,23.325,0,15.614,30.168,29.318,0,0,0,0,0,0,19.3,5.78,37.464,5.493,0,3.1,4.486,342.253,12/6/2013
3,03,0,0,0,0,0,0,0,0,0,0,9.3,8.1,12.658,0,51.874,17.02,20.055,0,26.33,0,26,11.2,7.451,8.231,0,15.477,29.968,30.317,0,0,0,0,0,0,19.4,5.91,37.464,0,0,9.7,3.497,336.248,12/6/2013
4,04,0,0,0,0,0,0,0,0,0,0,9.2,6.4,7.562,0,51.504,16.946,16.873,0,26.191,0,25.7,8.6,17.35,18.389,0,19.606,30.218,29.808,0,0,0,0,0,0,20.7,6.15,38.538,10.498,0,4.7,0,343.335,12/6/2013
5,05,0,0,0,0,0,0,0,0,0,0,12.4,8.3,10.399,0,51.948,17.168,20.706,0,26.079,0,23.3,11.3,22.149,22.942,0,20.139,29.948,29.648,0,0,0,0,0,0,20.8,6.2,40.564,1.831,0,6.2,-3.809,380.736,12/6/2013
6,06,0,0,0,0,0,0,0,0,0,0,23.101,12,10.661,0,51.578,16.798,35.446,0,25.94,0,25.5,11.352,7.533,8.272,15.149,14.37,30.048,28.818,0,0,0,0,0,0,21,6.1,40.489,7.324,0,10.7,-8.716,381.853,12/6/2013
7,07,0,0,0,0,0,0,0,0,0,0,33.001,17.001,20.063,0,51.8,17.02,37.103,0,25.745,0,25.5,11.2,7.711,8.244,0,16.79,30.208,29.488,0,0,0,0,0,0,20,6,39.94,11.353,0,8.7,-21.406,401.399,12/6/2013
8,08,0,0,0,0,0,10.086,32.87,0,0,0,35.601,18.901,16.965,0,51.43,17.094,34.016,0,25.467,0,24.124,11.1,17.856,18.881,15.463,15.655,30.418,29.518,0,0,0,0,0,0,19,5.5,37.396,23.804,7.251,-1,-26.917,464.179,12/6/2013
9,09,0,0,0,0,0,10.386,32.546,0,35.932,0,25.501,14.6,15.81,25.339,51.874,17.02,27.548,0,25.495,0,25.3,11,14.452,15.723,16.202,14.821,31.018,28.878,0,0,0,0,0,0,19,5.5,38.429,1.831,0,12.3,-8.405,511.352,12/6/2013
10,10,0,0,0,0,0,11.682,31.486,20.174,36.044,0,11.9,10.9,12.763,33.891,51.8,16.946,27.135,0,25.551,0,25.3,11,22.751,23.612,19.032,17.801,31.127,28.978,0,0,0,5.2,0,0,19,5.4,40.415,21.241,4.12,-7.9,-12.616,535.043,12/6/2013
11,11,0,0,0,0,0,11.119,31.014,18.837,35.654,0,27.001,18.301,18.909,48.243,51.208,16.724,33.745,0,25.912,0,25.1,11,16.831,17.842,14.616,14.78,28.729,27.048,0,0,0,5.2,0,0,19,5.3,33.157,-4.517,0,30.301,4.596,540.857,12/6/2013
12,12,0,0,0,0,0,11.309,29.777,0,35.988,0,33.601,22.501,19.434,42.576,52.022,17.02,36.153,0,25.801,0,25.7,10.956,17.131,17.952,0,16.379,29.728,28.448,0,0,0,0,0,0,19,5.1,37.125,10.254,0,18.701,-15.217,523.138,12/6/2013
13,13,0,0,0,0,0,11.228,29.541,0,36.517,0,22.601,16.501,16.125,48.246,51.652,17.02,32.075,0,25.996,0,25.5,11,21.356,22.176,0,20.481,30.198,28.008,0,0,0,0,0,0,18,5,37.17,1.587,0,15.2,-5.017,526.496,12/6/2013
14,14,0,0,0,0,0,10.921,28.893,18.934,37.352,0,24.101,18.201,20.117,45.708,51.208,16.798,36.462,0,26.024,0,25.2,10.692,21.698,22.819,0,15.846,30.178,29.088,0,0,0,5.2,0,0,18,4.9,36.943,-16.236,0,45.301,12.69,537.99,12/6/2013
15,15,0,0,0,0,0,10.789,28.569,18.821,37.101,0,18.401,14,15.6,45.471,50.912,16.798,28.436,0,25.801,0,25.6,10.7,21.589,22.409,17.35,17.897,29.927,29.598,0,0,0,5.2,0,0,19,5.8,39.76,-22.217,0,24.601,27.888,559.197,12/6/2013
16,16,0,0,0,0,0,10.891,28.834,17.967,37.519,0,12.7,9.1,11.45,49.152,51.06,16.798,24.831,0,25.801,0,25.3,11.1,19.223,20.208,15.026,15.518,30.148,29.228,0,0,0,5.2,0,0,19.2,5.2,37.527,14.771,3.507,4.8,-3.406,509.309,12/6/2013
17,17,0,0,0,0,0,11.119,29.983,1.321,36.962,0,8.4,9.6,9.191,51.649,51.652,16.872,18.008,0,25.578,0,25,11.2,6.932,7.739,14.698,14.616,30.447,29.128,0,0,0,5.2,0,0,19,5.4,38.291,-8.545,0,17.101,10.199,481.323,12/6/2013
18,18,0,0,0,0,0,11.265,31.633,2.61,37.602,0,25.501,16.501,11.765,48.796,45.584,14.578,34.454,0,25.662,0,25.8,11,0,7.246,0,0,30.187,30.168,0,0,0,0,0,0,18.7,5.36,31.026,5.615,0,13.1,-11.206,462.82,12/6/2013
19,19,19.23,4.675,10.108,0,0,11.309,32.281,19.82,37.213,0,19.601,15.601,13.708,42.097,50.912,16.946,25.307,0,25.384,0,25.9,11.1,13.536,14.383,14.889,14.711,29.818,29.598,0,0,0,5.2,0,0,18.5,5.44,39.071,-4.639,0,24.001,6.299,556.772,12/6/2013
20,20,18.403,16.529,8.008,0,0,11.214,32.252,19.046,37.547,0,19.001,11.3,13.445,42.144,50.912,16.724,32.122,0,25.217,0,25.7,10.956,11.211,11.909,0,16.202,30.178,28.918,0,0,0,5.2,0,0,18.5,5.6,39.075,-6.104,0,24.201,8.496,549.596,12/6/2013
21,21,0,0,0,0,0,11.206,32.075,19.949,37.185,0,15.201,10.7,14.81,48.758,50.764,16.872,23.061,0,25.968,0,25.9,11.2,7.205,8.285,0,15.026,30.418,29.008,0,0,0,5.2,0,0,19.6,5.76,38.883,-5.371,0,21.501,7.782,497.982,12/6/2013
22,22,0,0,0,0,0,11.646,32.546,0,20.596,0,2.1,2.3,10.294,48.609,52.022,16.946,7.401,0,25.773,0,26,11.2,15.286,16.243,0,16.612,29.978,30.078,0,0,0,0,0,0,19.5,5.7,38.883,2.319,0,3.1,6.299,438.67,12/6/2013
