,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
6,06,0,0,0,0,0,11.646,2.292,23.091,0,0,1.1,0.4,0,30.712,51.06,16.798,0,25.411,25.885,0,0,0,0,8.381,0,0,0,33.938,0,0,0,0,0,0,22.5,6.5,50.726,-6.348,-3.2,7.691,312.327,9/9/2012
7,07,0,0,0,0,0,11.829,2.292,23.188,0,0,0.3,0,0,41.028,51.578,16.946,0,25.411,25.885,0,0,0,0,7.889,0,0,0,34.038,0,0,0,5.2,5.2,0,22.5,6.46,45.246,-3.174,-.1,1.392,326.872,9/9/2012
8,08,0,0,0,0,0,11.829,25.682,22.366,31.841,0,1.4,0.6,0,40.919,44.77,14.06,0,24.994,25.439,0,0,0,0,18.799,0,0,0,33.948,0,0,0,5.2,5.2,0,22.8,6.3,5.797,3.418,1.9,-11.316,347.942,9/9/2012
9,09,0,0,0,0,0,11.536,24.239,21.77,29.976,0,0,0,0.997,40.736,50.986,16.798,0,25.411,25.439,0,0,0,0,7,0,23.202,0,34.288,0,0,0,5.2,5.2,0,23,6.07,0,0,-.2,-5.402,357.45,9/9/2012
10,10,0,0,0,0,0,11.726,24.209,21.883,29.781,0,0.2,0,0,25.674,50.912,16.576,0,25.411,25.161,0,0,0,0,7.205,0,0,0,34.187,0,0,0,5.2,5.2,0,22.8,5.92,39.515,4.028,0,-2.509,350.041,9/9/2012
11,11,0,0,0,0,0,11.69,24.563,21.883,29.976,0,0.1,0,0,26.239,51.06,16.724,0,25.356,25.244,0,0,0,0,7.028,0,0,0,34.038,0,0,0,5.2,5.2,0,21.6,5.9,44.943,-6.226,-.2,4.596,358.574,9/9/2012
12,12,0,0,0,0,0,11.565,25.623,21.786,30.199,0,0.1,0,0,29.517,51.208,16.798,0,25.495,25.244,0,0,0,0,7.233,0,0,0,34.307,0,0,0,5.2,5.2,0,22.8,5.76,43.437,3.54,-.3,-4.706,362.938,9/9/2012
13,13,0,0,0,0,0,11.675,24.533,22.156,30.227,0,0.1,0,0,29.47,50.468,16.576,0,25.133,25.244,0,0,0,0,6.768,0,0,0,34.147,0,0,0,5.2,5.2,0,22.8,5.84,46.098,24.781,-.3,-24.702,361.856,9/9/2012
14,14,0,0,0,0,0,11.47,24.386,21.576,36.35,0,0.1,0,0,29.415,51.208,16.798,0,25.328,25.244,0,0,0,0,7.178,0,0,0,33.797,0,0,0,5.2,5.2,0,22.6,5.84,43.97,-1.343,-.3,4.083,363.22,9/9/2012
15,15,0,0,0,0,0,11.382,2.292,21.721,35.682,0,0.1,0,0,40.54,51.43,16.872,0,25.244,25.244,0,0,0,0,0,0,16.735,0,34.147,0,0,0,0,5.2,0,22.5,5.8,47.155,0,-.3,1.886,360.458,9/9/2012
16,16,0,0,0,0,0,11.639,2.292,20.561,36.572,0,0.1,0,0,40.466,50.542,16.65,0,25.606,25.244,0,0,0,0,0,0,16.243,0,34.378,0,0,0,0,5.2,0,22.5,5.76,45.872,-7.08,-3,7.984,361.721,9/9/2012
17,17,0,0,0,0,0,11.477,2.145,20.448,35.932,0,0.1,0,0,36.335,50.764,16.428,0,25.189,25.384,0,0,0,0,0,0,18.868,0,33.927,0,0,0,5.2,5.2,0,22.3,5.92,48.157,0,-5.8,5.695,363.879,9/9/2012
18,18,9.412,9.754,19.007,7.581,0,11.704,25.682,20.883,36.489,0,0.1,0,0,40.615,51.874,17.094,0,25.467,25.133,0,0,0,0,25.089,0,19.046,0,33.778,0,0,0,5.2,5.2,0,22,6.15,48.04,-29.42,3.7,15.986,475.032,9/9/2012
19,19,17.885,18.519,18.152,18.47,0,11.39,23.826,20.368,35.793,0,0.1,0,0,40.263,50.764,16.428,0,25.467,25.523,0,0,0,0,12.756,24.296,23.803,0,37.227,0,0,0,5.2,5.2,0,22,6.5,50.627,0,1.4,5.493,503.864,9/9/2012
20,20,18.152,16.81,18.238,4.944,0,11.631,24.121,20.674,36.405,0,6.1,4.5,25.999,39.939,45.214,14.8,0,25.606,25.411,0,0,0,0,0,0,16.68,0,36.987,0,0,0,5.2,5.2,0,21.8,6.35,37.992,11.841,-7.6,-11.518,476.03,9/9/2012
21,21,4.146,0,18.165,0,0,11.748,24.18,20.9,36.044,0,0.1,0,0,40.06,51.652,16.724,0,25.189,25.411,0,0,0,0,0,0,15.559,0,36.977,0,0,0,5.2,5.2,0,21.9,6.37,44.821,6.836,-7.8,6.098,405.212,9/9/2012
22,22,0,0,0,0,0,11.726,12.573,21.947,36.405,0,0.1,0,0,39.919,50.912,16.872,0,25.189,25.439,0,0,0,0,0,0,14.889,0,37.667,0,0,0,5.2,5.2,0,21.9,6.25,39.019,-3.174,-.9,12.891,362.39,9/9/2012
23,23,0,0,0,0,0,11.529,2.292,21.512,36.238,0,0.1,0,6.827,36.343,44.622,14.504,0,25.189,25.439,0,0,0,0,7.369,0,0,0,39.127,0,0,0,0,5.2,0,21.7,6.4,37.638,9.156,-9.9,2.289,340.484,9/9/2012
0,00,0,0,0,0,0,11.778,2.321,21.737,0,0,17.701,12.4,13.917,19.859,44.326,14.504,0,25.189,25.439,0,0,0,0,7.766,0,0,0,38.028,0,0,0,0,0,0,21.9,6.3,37.541,0,1.9,-2.509,321.315,10/9/2012
1,01,0,0,0,0,0,10.203,2.321,0,0,0,19.701,13.9,11.029,0,51.134,16.798,0,25.551,25.439,0,0,0,0,8.067,0,0,0,37.287,0,0,0,0,0,0,21.8,6.4,41.642,-13.306,2.7,-2.216,304.094,10/9/2012
2,02,0,0,0,0,0,2.813,2.321,0,0,0,24.701,15.701,12.132,0,43.882,14.208,0,25.495,25.384,0,0,0,0,7.151,0,0,0,38.817,0,0,0,0,0,0,21.6,6.42,42.849,-20.875,4.3,-3.607,303.656,10/9/2012
3,03,0,0,0,0,0,0,2.321,0,0,0,33.201,19.901,18.908,0,52.688,2.516,0,25.523,25.523,0,0,0,0,6.098,0,0,0,38.747,0,0,0,0,0,0,22.1,6.28,37.589,-10.987,8.2,-7.306,301.488,10/9/2012
4,04,0,0,0,0,0,0,2.321,0,0,0,30.901,19.701,21.167,0,44.622,14.726,0,25.523,25.022,0,0,0,0,0,0,0,0,37.518,0,0,0,0,0,0,22.3,6.15,46.25,-14.283,11.9,-6.702,305.286,10/9/2012
5,05,0,0,0,0,0,0,2.321,0,0,0,30.401,20.501,23.898,0,50.838,16.724,0,25.077,25.022,0,0,0,0,0,0,15.313,0,38.227,0,0,0,0,0,0,22.2,6.18,50.119,-5.371,11.8,-5.109,325.501,10/9/2012
6,06,0,0,0,0,0,10.62,2.292,0,0,0,30.601,17.401,20.484,21.781,51.208,16.946,0,25.077,25.022,0,0,0,0,0,0,16.188,0,38.147,0,0,0,0,0,0,21.9,6.15,38.856,2.564,9.6,-6.006,336.515,10/9/2012
7,07,0,0,0,0,0,10.32,2.292,7.283,0,0,28.801,19.301,19.434,40.423,51.134,16.798,0,25.495,25.439,0,0,0,0,0,0,14.725,0,37.877,0,0,0,0,5.2,0,22,6,39.512,-1.709,11,-2.014,364.757,10/9/2012
8,08,0,0,0,0,0,10.137,2.616,20.69,9.296,0,19.701,13.2,16.544,40.353,51.06,16.798,0,25.495,25.578,0,0,0,0,24.528,0,0,0,37.937,0,0,0,5.2,5.2,0,22.5,6,50.223,-22.828,3.4,-3.314,425.798,10/9/2012
9,09,0,14.942,18.348,3.455,0,10.342,23.06,20.61,34.847,0,26.801,17.601,13.13,38.929,51.578,17.02,0,25.495,25.69,0,0,0,0,9.885,0,15.915,0,38.367,0,0,0,5.2,5.2,0,22,5.9,48.043,40.04,-15.9,-22.907,491.125,10/9/2012
10,10,0,18.738,18.47,18.592,0,9.141,21.529,19.643,35.236,0,32.601,19.901,18.646,30.659,51.43,16.946,0,25.467,25.634,0,0,0,0,14.93,0,21.247,0,38.477,0,0,0,5.2,5.2,0,21.6,5.7,45.336,54.933,-14.7,-28.108,508.198,10/9/2012
11,11,16.611,18.506,18.36,18.628,0,8.98,21.47,19.24,36.35,0,14.7,11.1,8.614,36.917,51.282,16.872,0,25.578,25.244,0,0,0,0,15.969,16.393,16.256,0,37.697,0,0,0,5.2,5.2,0,22,5.7,47.146,45.045,-18.801,-21.113,514.882,10/9/2012
12,12,16.723,18.482,18.116,18.47,0,10.005,20.085,17.773,35.877,0,12.9,9,8.245,38.115,51.652,16.872,0,25.968,25.356,0,0,0,0,13.631,21.315,22.997,0,38.078,0,0,0,5.2,5.2,0,21.6,5.44,48.018,39.064,-17.001,-16.718,519.773,10/9/2012
13,13,16.639,18.458,18.104,18.421,0,9.939,19.967,18.402,35.682,0,5,4.1,4.516,36.317,51.356,16.724,0,25.105,25.356,0,0,0,0,23.147,23.024,23.68,0,38.118,0,0,0,5.2,5.2,0,22.3,5.44,33.818,15.259,-18.501,-9.101,516.356,10/9/2012
14,14,15.519,18.397,18.177,18.555,15.82,9.829,20.203,19.046,38.966,0,9.8,7.4,10.818,36.929,51.874,17.02,0,25.467,25.356,0,0,0,10.856,10.774,17.336,17.678,0,37.818,0,0,0,5.2,5.2,0,22,5.49,41.904,48.585,-21.601,-18.11,524.558,10/9/2012
15,15,16.821,18.47,16.81,18.592,17.285,9.778,19.643,17.838,39.133,0,9.1,7.9,7.562,40.22,51.8,16.946,0,25.467,25.384,0,0,0,0,11.827,0,14.725,0,38.598,0,0,0,5.2,5.2,0,22,5.32,39.821,45.656,-25.201,-21.809,502.794,10/9/2012
16,16,16.513,18.653,18.055,18.519,0,9.822,19.997,18.853,39.022,0,15.301,3.4,16.387,27.061,44.622,14.504,0,25.551,25.384,0,0,0,0,8.231,0,0,0,38.038,0,0,0,5.2,5.2,0,21,6.35,37.327,32.228,-18.801,-18.806,458.369,10/9/2012
17,17,0,0,9.436,0,0,9.756,22.707,20.513,39.217,0,20.701,16.601,14.653,11.761,51.43,16.724,0,25.69,25.356,0,0,0,0,8.039,0,0,0,38.607,0,0,0,0,0,0,22.8,6.07,48.4,37.111,-20.501,-22.102,413.953,10/9/2012
18,18,0,19.459,18.995,15.418,0,9.654,22.501,20.384,39.05,0,18.101,13.3,11.239,36.871,44.252,13.764,0,26.219,25.606,0,0,0,0,6.631,0,0,0,38.737,0,0,0,5.2,5.2,0,22.6,5.92,41.199,-9.278,9.6,3.589,456.389,10/9/2012
19,19,0,18.641,16.968,18.47,0,9.998,23.06,20.577,39.411,0,2.1,7.9,11.711,40.464,44.696,14.8,0,25.411,25.439,0,0,0,0,22.997,0,23.653,0,38.657,0,0,0,5.2,5.2,0,22,6.07,45.993,45.045,-14,-17.304,475.675,10/9/2012
20,20,0,18.702,16.834,5.689,0,9.807,22.707,20.239,38.966,0,5.5,4.2,4.201,40.948,50.838,16.65,0,25.411,25.439,0,0,0,0,20.727,0,23.434,0,37.837,0,0,0,5.2,5.2,0,22,6.24,46.489,22.095,-13.9,-6.5,471.563,10/9/2012
21,21,0,13.111,0,0,0,9.763,22.648,20.223,39.022,0,13.5,11,5.934,39.986,51.504,16.872,0,25.133,25.439,0,0,0,0,8.436,0,0,0,38.007,0,0,0,5.2,5.2,0,21.9,6.15,42.24,29.664,-14.3,-16.901,422.805,10/9/2012
22,22,0,0,0,0,0,10.056,0,11.747,39.718,0,12.5,12.7,19.276,40.019,45.954,15.096,0,26.358,25.439,0,0,0,0,9.844,0,0,0,38.747,0,0,0,0,5.2,0,21.9,6.15,38.797,27.467,-3.5,-7.801,363.335,10/9/2012
23,23,0,0,0,0,0,10.108,0,0,39.495,0,8.5,10.7,15.493,8.765,51.43,17.02,0,25.745,25.161,0,0,0,0,7.438,0,0,0,38.437,0,0,0,0,0,0,21.7,6.25,45.013,-3.052,3.8,0,330.507,10/9/2012
0,00,0,0,0,0,0,10.115,0,0,21.348,0,16.801,12.6,19.696,8.89,50.69,16.724,0,25.384,25.133,0,0,0,0,7.629,0,0,0,37.837,0,0,0,0,0,0,22,6.15,43.679,-5.86,-.1,-7.709,338.345,11/9/2012
1,01,0,0,0,0,0,10.005,0,0,0,0,25.801,18.101,21.01,8.902,50.32,0,0,25.662,25.161,0,0,0,0,8.463,0,0,0,38.737,0,0,0,0,0,0,21.9,6.23,49.848,-15.503,5.8,-8.808,328.651,11/9/2012
2,02,0,0,0,0,0,5.698,0,0,0,0,26.401,18.101,16.649,0,51.652,17.094,0,25.189,25.3,0,0,0,0,7.219,0,0,0,37.608,0,0,0,0,0,0,21.9,6.15,49.423,-21.241,8.2,-4.413,325.838,11/9/2012
3,03,0,0,0,0,0,0,0,0,0,0,28.801,18.801,15.756,0,50.986,16.576,0,25.272,25.467,0,0,0,0,7.123,0,0,0,38.617,0,0,0,0,0,0,22.2,6,47.825,-24.171,9.8,-4.01,321.775,11/9/2012
4,04,0,0,0,0,0,0,0,0,0,0,30.401,21.201,12.868,0,51.948,16.872,0,25.523,25.467,0,0,0,0,9.201,0,0,0,38.038,0,0,0,0,0,0,22.2,6.15,50.977,-4.273,4.1,-10.108,321.127,11/9/2012
5,05,0,0,0,0,0,9.969,0,0,0,0,22.501,16.001,23.216,9.79,51.134,16.576,0,25.523,25.467,0,0,0,0,24.419,0,0,0,38.137,0,0,0,0,0,0,22.3,6.15,51.055,-18.799,9,-3.113,355.15,11/9/2012
6,06,0,0,0,0,0,10.049,0,0,0,0,29.101,20.701,26.052,32.442,44.474,13.838,0,25.523,25.829,0,0,0,0,6.891,0,0,0,38.378,0,0,0,0,5.2,0,22.3,6,42.99,-34.181,19.101,-1.3,366.148,11/9/2012
7,07,0,0,0,0,0,10.32,0,0,0,0,37.701,18.401,27.68,32.521,50.764,16.502,0,25.523,25.578,0,0,0,0,15.272,0,0,0,37.438,0,0,0,0,5.2,0,22.1,6,47.44,-3.418,14.2,-9.101,376.759,11/9/2012
8,08,0,6.091,0,0,0,10.262,19.407,21.141,36.433,0,24.401,14.9,12.185,32.45,51.06,16.428,0,25.495,25.578,0,0,0,10.569,0,0,0,0,39.018,0,0,0,5.2,5.2,0,22.2,6,46.764,4.028,2.6,-6.207,430.361,11/9/2012
9,09,0,18.665,0,0,0,10.1,21.529,20.69,36.433,0,25.701,17.001,17.753,32.657,51.43,16.798,0,25.745,25.662,0,0,0,20.399,0,0,16.284,0,38.297,0,0,0,5.2,5.2,0,22.6,5.92,49.436,26.49,-.2,-21.717,478.927,11/9/2012
10,10,0,18.665,17.469,19.312,0,9.427,21.47,19.61,36.183,0,26.501,16.701,22.69,32.388,51.282,16.946,0,25.328,25.189,0,0,0,16.188,0,0,16.01,0,37.768,0,0,0,5.2,5.2,0,22.5,5.6,44.981,15.748,2.9,-16.901,510.861,11/9/2012
11,11,7.395,18.58,16.675,18.482,0,9.976,20.321,19.498,36.378,0,25.901,19.401,19.643,32.765,51.134,16.946,0,25.189,25.189,0,0,0,16.106,0,0,23.653,0,38.168,0,0,0,5.2,5.2,0,22,5.36,41.882,10.62,6.1,-8.515,512.837,11/9/2012
12,12,16.709,18.543,16.736,18.372,0,9.917,20.38,21.947,34.401,0,13.7,10.7,24.004,32.816,50.764,16.872,0,25.161,25.718,0,0,0,16.01,0,0,20.153,0,38.127,0,0,0,5.2,5.2,0,22.5,5.36,41.882,10.01,2.6,-6.812,505.374,11/9/2012
13,13,0,18.665,17.066,18.641,0,10.005,23.06,20.658,34.318,0,24.001,17.601,19.538,35.612,51.43,16.946,0,25.244,25.272,0,0,0,20.139,0,0,0,0,38.168,0,0,0,5.2,5.2,0,22.2,5.36,49.3,5.371,1.6,-9.613,506.266,11/9/2012
14,14,0,17.029,16.602,17.249,0,9.815,22.736,20.497,33.594,0,36.701,20.501,20.904,30.296,51.208,16.724,0,25.217,25.244,0,0,0,19.401,0,0,16.653,0,38.927,0,0,0,5.2,5.2,0,22,5.36,50.25,7.569,8.9,-11.701,522.54,11/9/2012
15,15,0,16.932,15.455,18.47,0,9.895,21.028,20.658,33.121,0,22.901,16.501,20.326,22.779,51.356,16.872,0,25.662,25.606,0,0,0,20.194,0,22.518,22.108,0,38.288,0,0,0,5.2,5.2,0,22,5.36,49.884,7.08,6.2,-5.2,520.234,11/9/2012
16,16,0,0,16.761,18.69,0,9.844,23.031,20.819,36.238,0,25.701,17.701,17.857,23.56,51.652,16.65,0,25.272,25.244,0,0,0,20.221,0,20.126,19.551,0,38.168,0,0,0,5.2,5.2,0,22,5.36,48.847,22.217,-4.3,-13.605,509.381,11/9/2012
17,17,0,0,18.079,0,0,9.829,23.414,19.304,36.183,0,23.001,17.601,20.432,23.56,51.43,16.798,0,24.938,24.799,0,0,0,7.957,0,21.329,20.18,0,37.877,0,0,0,5.2,5.2,0,22,5.36,48.963,20.631,-2.2,-16.315,481.318,11/9/2012
18,18,0,0,17.896,0,0,9.727,24.327,20.384,37.213,0,29.401,20.301,23.373,30.902,51.208,16.576,0,24.966,25.439,0,0,0,14.971,0,0,21.807,0,38.187,0,0,0,5.2,5.2,0,22,5.52,48.707,-10.01,1.5,-14.008,515.823,11/9/2012
19,19,8.249,17.139,18.091,18.543,17.285,9.793,24.504,20.481,37.213,0,36.901,22.501,28.311,34.011,51.282,16.798,0,25.328,25.439,0,0,0,15.436,0,15.299,14.082,0,38.177,0,0,0,5.2,5.2,0,22.3,5.52,41.305,31.373,2.7,-20.014,560.329,11/9/2012
20,20,0,0,17.908,18.421,0,9.822,24.563,21.947,37.407,0,36.301,22.601,30.254,33.908,50.912,16.724,0,25.328,25.356,0,0,0,8.518,0,21.274,20.194,0,38.087,0,0,0,5.2,5.2,0,22.4,5.92,48.612,17.09,5,-16.407,541.174,11/9/2012
21,21,0,0,14.6,4.663,0,9.947,24.504,21.947,37.63,0,32.301,22.701,29.309,33.996,50.764,16.65,0,25.272,25.217,0,0,0,17.35,0,0,0,0,38.427,0,0,0,5.2,5.2,0,22.2,6,48.612,-4.883,10.8,-10.401,496.974,11/9/2012
22,22,0,0,0,0,0,9.785,0,21.48,37.38,0,31.501,22.301,25.527,33.977,51.208,16.724,0,25.272,25.606,0,0,0,15.026,0,0,0,0,38.397,0,0,0,0,5.2,0,21.8,6.07,48.612,4.517,6.5,-13.404,438.253,11/9/2012
23,23,0,0,0,0,0,9.925,0,0,37.491,0,31.801,20.601,27.838,20.85,51.578,16.872,0,25.912,25.578,0,0,0,0,7.41,0,0,0,37.877,0,0,0,0,0,0,22.2,6,47.059,-12.574,16.901,-6.006,390.671,11/9/2012
0,00,0,0,0,0,0,9.895,0,0,17.813,0,39.001,22.501,31.567,0,51.578,17.02,0,25.439,25.272,0,0,0,0,7.096,0,0,0,38.687,0,0,0,0,0,0,22.3,6,41.84,-20.264,18.901,-7.709,365.113,12/9/2012
1,01,0,0,0,0,0,9.807,0,0,0,0,36.301,20.501,25.002,0,50.69,7.548,0,25.133,25.272,0,0,0,0,9.078,0,0,0,38.378,0,0,0,0,0,0,22.5,6,49.305,-32.96,18.101,-6.317,346.691,12/9/2012
2,02,0,0,0,0,0,9.375,0,0,0,0,38.101,21.101,25.159,0,50.468,16.428,0,25.606,25.69,0,0,0,0,6.946,0,0,0,37.967,0,0,0,0,0,0,22.3,6,40.039,-14.527,7.5,-15.308,347.544,12/9/2012
3,03,0,0,0,0,0,0,0,0,0,0,38.901,22.101,23.321,0,48.248,15.318,0,25.523,25.328,0,0,0,0,6.713,0,0,0,38.288,0,0,0,0,0,0,22.2,6,38.129,-19.044,9.9,-13.001,332.215,12/9/2012
4,04,0,0,0,0,0,0,0,0,0,0,38.701,22.101,28.259,0,51.282,16.946,0,25.523,24.91,0,0,0,0,7.739,0,0,0,38.827,0,0,0,0,0,0,22.3,6,50.414,-7.08,14.4,-10.804,336.515,12/9/2012
5,05,0,0,0,0,0,10.298,0,0,0,0,38.601,20.801,28.363,18.628,51.208,16.872,0,25.523,24.91,0,0,0,0,9.366,0,0,0,37.797,0,0,0,0,0,0,22.4,6.15,49.445,4.028,10.8,-14.502,360.036,12/9/2012
6,06,0,0,0,0,0,10.196,0,0,0,0,36.701,20.001,25.475,23.927,51.134,16.872,0,25.857,25.439,0,0,0,0,7.629,0,0,0,38.768,0,0,0,0,0,0,23,6.07,44.975,0,7.9,-12.104,360.248,12/9/2012
7,07,0,0,0,0,0,10.1,0,0,14.083,0,37.301,19.001,22.847,30.31,51.43,16.946,0,25.356,25.439,0,0,0,0,9.078,0,0,0,38.987,0,0,0,0,0,0,23.3,5.92,49.969,-13.062,12,-4.706,385.835,12/9/2012
8,08,0,0,0,0,0,10.181,16.02,20.029,37.519,0,39.201,22.301,29.729,30.247,51.134,16.872,0,25.356,25.551,0,0,0,0,7.424,0,0,0,39.117,0,0,0,0,5.2,0,23.8,6,38.529,39.796,-6.7,-29.115,440.229,12/9/2012
9,09,0,0,17.53,19.349,0,8.819,24.592,19.159,37.574,0,37.101,21.501,32.04,30.601,50.69,16.798,0,25.356,26.163,0,0,0,0,9.748,0,0,0,38.458,0,0,0,0,5.2,0,23.6,5.84,42.194,73.977,-23.901,-42.518,484.755,12/9/2012
10,10,0,19.288,16.578,18.311,0,8.672,24.298,19.192,37.018,0,33.501,19.401,27.365,30.569,51.356,16.798,0,25.69,25.328,0,0,0,0,23.571,0,0,0,38.947,0,0,0,0,5.2,0,23.2,5.76,48.408,50.05,-19.501,-35.011,522.913,12/9/2012
11,11,0,18.445,17.042,18.592,0,8.753,24.445,19.095,37.714,0,30.301,16.401,23.425,30.499,51.948,16.724,0,25.551,25.523,0,0,0,0,23.147,0,23.721,0,37.688,0,0,0,0,5.2,0,23,5.76,50.506,52.126,-22.701,-33.106,537.161,12/9/2012
12,12,0,18.397,16.846,18.201,0,8.694,25.623,18.95,37.073,0,23.601,15.1,20.011,36.908,51.948,17.094,0,25.578,25.495,0,0,0,0,12.168,18.704,17.938,0,37.948,0,0,0,0,5.2,0,22.3,5.67,48.011,55.666,-22.701,-29.609,524.134,12/9/2012
13,13,0,18.018,16.407,18.104,0,8.518,25.181,17.451,37.24,0,35.901,22.201,29.992,36.858,51.134,16.576,0,25.578,25.551,0,0,0,0,7.766,0,14.821,0,37.997,0,0,0,0,5.2,0,22.4,5.36,40.488,42.848,-6.9,-27.302,510.096,12/9/2012
14,14,0,17.054,15.943,17.212,0,8.76,24.887,17.838,36.155,0,29.401,20.101,28.1,39.663,51.578,16.502,0,25.578,25.217,0,0,0,0,7.233,16.708,15.942,0,37.997,0,0,0,0,5.2,0,21.4,5.23,46.475,62.868,-18.901,-33.711,519.918,12/9/2012
15,15,16.513,17.64,16.968,18.531,0,8.789,24.533,18.096,36.35,0,9.8,9,20.169,40.32,51.652,16.798,0,25.578,25.578,0,0,0,0,19.62,15.791,14.944,0,37.967,0,0,0,5.2,5.2,0,22.4,5.36,50.454,69.826,-32.201,-32.008,527.634,12/9/2012
16,16,8.628,18.47,18.128,18.482,0,8.592,25.741,17.806,36.099,0,22.901,15.501,14.758,40.269,52.022,16.502,0,25.3,25.69,0,0,0,0,6.645,0,14.848,0,38.517,0,0,0,5.2,5.2,0,22.4,5.28,47.377,59.084,-25.901,-29.609,506.782,12/9/2012
17,17,0,5.029,18.006,0,0,9.763,25.447,17.757,35.71,0,25.201,16.301,21.429,40.164,51.504,16.65,0,25.578,25.551,0,0,0,0,19.907,0,0,0,38.038,0,0,0,5.2,5.2,0,22.2,5.67,48.715,10.62,-3.4,-12.616,484.416,12/9/2012
18,18,0,18.812,18.238,18.726,0,10.305,26.095,19.465,37.881,0,9.2,6.6,16.229,40.488,51.652,16.65,0,25.69,25.467,0,0,0,0,21.219,0,20.837,0,38.227,0,0,0,5.2,5.2,0,22.3,5.76,48.666,2.197,0,-3.113,509.762,12/9/2012
19,19,16.849,18.763,18.25,18.592,0,10.298,26.006,19.465,37.352,0,22.101,12.8,8.35,40.468,51.652,16.65,0,25.328,25.411,0,0,0,8.942,21.37,22.108,21.315,0,38.338,0,0,0,5.2,5.2,0,22.2,5.92,48.666,72.878,-30.701,-28.51,553.927,12/9/2012
20,20,8.053,18.775,18.299,10.999,0,10.056,25.594,17.886,37.547,0,24.901,17.901,26.052,40.624,51.652,16.724,0,25.662,25.495,0,0,0,0,21.424,0,14.971,0,37.357,0,0,0,5.2,5.2,0,22,5.84,48.55,49.562,-16.801,-31.916,535.917,12/9/2012
21,21,0,0,9.656,0,0,9.881,25.564,18.434,37.547,0,33.701,22.401,30.307,40.421,51.504,16.576,0,25.634,25.495,0,0,0,0,12.346,0,0,0,37.577,0,0,0,5.2,5.2,0,22,5.76,49.141,47.731,-16.901,-33.912,487.427,12/9/2012
22,22,0,0,0,0,0,10.13,0,19.32,37.435,0,37.701,20.301,32.356,33.937,43.882,14.282,0,25.634,25.495,0,0,0,0,7.028,0,0,0,37.348,0,0,0,5.2,5.2,0,22,5.84,48.07,50.417,-9.3,-34.114,424.156,12/9/2012
23,23,0,0,0,0,0,9.939,0,0,37.38,0,37.601,22.201,26.472,30.07,49.284,0,0,25.634,25.94,0,0,0,0,9.735,0,0,0,37.988,0,0,0,0,5.2,0,22,5.84,44.224,16.846,0.7,-18.311,390.273,12/9/2012
0,00,0,0,0,0,0,10.196,0,0,0,0,34.001,20.701,23.793,30.035,44.03,5.772,0,25.662,25.606,0,0,0,0,15.6,0,0,0,37.227,0,0,0,0,5.2,0,22,6,46.926,0,14.7,0,368.231,13/9/2012
1,01,0,0,0,0,0,10.108,0,0,0,0,39.201,22.401,26.21,30.211,51.8,16.576,0,25.662,25.328,0,0,0,0,8.381,0,0,0,37.407,0,0,0,0,0,0,22,6,38.665,12.452,10.5,0,352.636,13/9/2012
2,02,0,0,0,0,0,10.005,0,0,0,0,11.7,9.7,12.658,30.476,51.578,16.872,0,25.551,25.022,0,0,0,0,13.768,0,0,0,38.548,0,0,0,0,5.2,0,22,6,51.065,0,0,0,342.789,13/9/2012
3,03,0,0,0,0,0,10.02,0,0,39.551,0,10,7.4,2.94,33.27,51.43,16.576,0,25.551,25.328,0,0,0,0,4.498,0,0,0,38.557,0,0,0,5.2,5.2,0,22,6,38.633,0,2.6,2.985,341.049,13/9/2012
4,04,0,0,0,0,0,9.939,0,0,37.407,0,17.301,12.2,9.663,27.895,47.286,14.578,0,25.551,25.328,0,0,0,0,0,0,0,0,38.127,0,0,0,0,0,0,22,6,50.477,4.273,3.2,0,340.328,13/9/2012
5,05,0,0,0,0,0,10.24,0,0,37.658,0,14.9,8,9.032,33.322,51.578,16.946,0,25.551,25.328,0,0,0,0,9.871,0,0,0,38.288,0,0,0,5.2,5.2,0,22,6,46.755,3.662,0,0,363.043,13/9/2012
6,06,0,0,0,0,0,10.144,0,0,37.38,0,21.001,13.1,17.858,36.956,44.548,14.578,0,25.551,25.801,0,0,0,0,7.848,0,0,0,38.078,0,0,0,5.2,5.2,0,22,6,39.525,0,1.8,0,376.713,13/9/2012
7,07,0,0,0,0,0,10.064,0,0,37.769,0,26.301,15.201,15.389,36.816,52.17,16.798,0,25.551,25.829,0,0,0,0,8.34,0,0,0,38.628,0,0,0,5.2,5.2,0,22,6,38.666,0,9.7,0,384.271,13/9/2012
8,08,0,0,0,0,0,10.042,14.134,17.822,37.157,0,22.401,14.1,17.07,36.089,51.356,17.02,0,25.745,25.773,0,0,0,0,9.092,0,0,0,37.997,0,0,0,5.2,5.2,0,22,6,48.495,2.808,0,0,438.387,13/9/2012
9,09,16.33,18.567,16.834,18.543,0,9.749,24.386,16.597,37.185,0,17.101,10.2,20.799,36.745,51.504,16.946,0,25.745,25.745,0,0,0,0,14.602,0,0,0,38.217,0,0,0,5.2,5.2,0,22,6,44.024,66.286,0,0,478.453,13/9/2012
