,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,MTL,GSR,HEM,HPA1,HPA2,PHD,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
13,13,33.495,0,0,0,0,0,0,0,0,0,0,0,31.301,22.401,38.659,0,46.474,0,40.493,25.773,0,0,0,0,6.584,0,1.184,27.493,30,0,10.733,0,0,28.129,28.238,0,3.488,0,0,0,0,0,18.6,0,4.6,38.854,-67.507,-56.151,87.303,28.895,443.94,7/2/2016
14,14,33.274,0,0,0,0,0,0,0,0,0,0,0,34.601,22.301,37.924,0,44.873,0,43.421,25.773,0,0,0,0,6.593,0,1.184,31.064,30,0,9.352,0,0,28.968,28.259,0,3.379,0,0,0,0,0,18.5,0,4.6,38.473,-69.948,-56.49,94.703,32.887,441.36,7/2/2016
15,15,33.241,0,0,0,0,0,0,0,0,0,0,0,32.501,22.401,37.346,0,46.622,0,42.995,25.718,0,0,0,0,6.578,0,1.184,29.717,28,0,7.903,0,0,28.129,27.758,0,3.476,0,0,0,0,0,18.5,0,4.6,38.495,-64.699,-55.318,91.303,29.499,434.4,7/2/2016
16,16,33.187,0,0,0,0,0,0,0,0,0,0,0,33.101,22.401,39.342,0,35.903,9.118,40.747,25.773,0,0,0,0,0,0,1.184,27.695,33,0,6.59,0,0,29.738,29.208,0,3.459,0,0,0,0,0,18.6,0,4.8,35.345,-72.268,-59.511,93.903,34.791,432.29,7/2/2016
17,17,34.199,0,0,0,0,0,0,0,0,0,0,0,37.401,20.501,38.397,0,39.264,11.479,41.845,25.94,0,0,0,0,0,0,1.184,27.942,27.324,0,7.397,0,0,29.988,28.129,0,0,0,0,0,0,0,18.8,0,5.1,35.292,-42.848,-78.683,91.003,28.895,431.81,7/2/2016
18,18,34.772,0,0,0,0,0,10.54,24.091,0,0,0,0,35.201,22.501,35.612,4.028,48.994,15.953,41.52,30.839,0,0,0,0,0,0,1.184,31.446,29.964,0,15.6,0,0,28.048,28.288,0,0,0,0,0,0,4.9,18.5,0,5.2,39.787,-42.116,-49.77,78.902,16.388,503.56,7/2/2016
19,19,34.857,0,0,0,0,0,10.474,34.137,0,0,0,0,37.501,21.601,37.819,47.823,47.479,14.134,43.97,40.135,0,0,0,0,6.611,0,1.184,28.347,31.548,10.063,11.512,0,0,28.538,28.438,8.611,8.518,0,0,0,0,4.9,18.6,0,5.3,38.504,-23.804,-30.58,62.102,4.596,588.28,7/2/2016
20,20,32.778,0,0,0,0,0,10.503,34.107,0,0,0,0,37.201,20.501,39.657,50.712,48.289,14.665,43.422,25.578,0,6.599,0,0,6.59,0,1.184,30.009,31.944,7.998,9.188,0,0,28.568,28.378,3.502,3.459,0,0,0,0,4.9,18.8,0,5.27,38.362,-14.161,-21.882,48.001,-8.112,578.32,7/2/2016
21,21,33.235,0,0,0,0,0,10.635,34.373,0,0,0,0,37.401,20.501,39.132,19.063,33.904,10.929,43.91,25.885,0,16.099,0,0,6.615,0,1.184,28.122,29.568,8.313,9.598,0,0,28.388,28.068,3.577,3.46,0,0,0,0,4.9,18.8,0,5.45,36.92,-14.771,-20.133,50.202,-7.416,530.16,7/2/2016
22,22,34.901,0,0,0,0,0,10.796,0,0,0,0,0,37.301,20.501,39.132,2.174,42.373,13.296,43.885,25.745,0,17.1,0,0,6.598,0,1.184,24.326,27.852,7.725,9.024,0,0,28.228,28.518,3.489,3.436,0,0,0,0,4.9,18.7,0,5.5,38.286,-35.157,-39.415,90.003,23.2,456.37,7/2/2016
23,23,34.803,0,0,0,0,0,0,0,0,0,0,0,37.001,20.501,38.659,0,41.862,13.232,44,25.829,0,14.8,0,0,0,0,1.184,26.078,30.096,7.233,8.313,0,0,26.998,26.948,3.494,3.414,0,0,0,0,0,18.7,0,5.57,25.479,-48.097,-55.263,99.103,35.395,423.04,7/2/2016
0,00,35.022,0,0,0,0,0,0,0,0,0,0,0,37.301,22.401,38.712,0,26.892,0,43.99,25.773,0,16.799,0,0,0,0,1.184,30.907,27.588,0,7.793,0,0,28.628,28.148,3.539,0,0,0,0,0,0,19.1,0,5.61,27.238,-43.703,-43.406,91.203,26.295,396.23,8/2/2016
1,01,9.759,0,0,0,0,0,0,0,0,0,0,0,37.401,22.601,38.607,0,22.806,0,43.98,25.718,0,17.399,0,0,0,0,1.184,29.065,33,0,7.875,0,0,28.628,27.928,3.517,0,0,0,0,0,0,19,0,5.53,22.199,-20.02,-25.379,48.001,3.882,389.74,8/2/2016
2,02,10.279,0,0,0,0,0,0,0,0,0,0,0,37.501,22.501,36.137,0,0,0,43.97,25.912,0,17.999,0,0,0,0,1.101,26.55,27.588,0,7.315,0,0,28.568,28.478,3.553,0,0,0,0,0,0,19,0,5.5,22.199,-44.435,-40.184,62.702,9.485,376.59,8/2/2016
3,03,10.026,0,0,0,0,0,0,0,0,0,0,0,37.401,22.601,37.083,0,0,0,43.897,25.968,0,17.7,0,0,0,0,1.101,28.975,28.116,0,8.846,0,0,30.008,29.318,3.564,0,0,0,0,0,0,18.3,0,5.68,27.312,-42.726,-39.689,66.302,13.788,378.24,8/2/2016
4,04,10.46,0,0,0,0,0,0,0,0,0,0,0,37.501,22.401,38.501,0,0,0,43.96,25.857,0,17.5,0,0,0,0,1.101,29.245,27.588,0,9.639,0,0,29.388,28.729,3.564,0,0,0,0,0,0,18.7,0,5.69,29.625,-43.336,-40.577,69.202,11.994,382.19,8/2/2016
5,05,32.175,0,0,0,0,0,0,0,0,0,0,0,37.201,22.501,38.397,0,0,0,44,26.024,0,0,0,0,0,0,1.101,28.908,27.72,0,22.108,0,0,28.928,28.698,3.592,0,0,0,0,0,0,18.8,0,5.77,40.124,-49.806,-49.751,75.202,15.198,415.21,8/2/2016
6,06,33.752,0,0,0,0,0,0,0,0,0,0,0,37.301,22.501,38.712,0,36.499,0,43.96,25.912,0,7.4,0,0,0,0,1.344,27.897,32.604,0,9.01,0,0,28.488,27.858,3.566,0,0,0,0,0,0,18.8,0,5.74,36.929,-51.271,-52.287,83.303,20.893,437.64,8/2/2016
7,07,33.501,0,0,0,0,0,0,0,0,0,0,0,37.501,22.401,38.974,0,28.513,0,43.9,26.024,8.656,15.4,0,0,0,0,1.952,31.199,32.868,0,7.93,0,0,28.778,27.808,3.57,0,0,0,0,0,0,19.4,0,5.7,29.538,-60.183,-54.466,95.003,26.899,436.36,8/2/2016
8,08,30.928,0,0,0,0,0,0,0,0,0,0,0,37.301,22.501,38.816,0,43.555,0,43.974,25.244,26.191,17.299,0,0,0,0,1.952,29.357,30.228,0,7.492,0,0,26.648,26.608,3.532,0,0,0,0,0,0,18.6,0,5.4,37.163,-71.047,-56.105,97.203,29.994,472.76,8/2/2016
9,09,31.956,0,0,0,0,0,0,31.22,0,0,0,0,37.101,22.401,39.342,0,47.869,14.892,43.82,25.829,25.467,15.699,0,0,0,0,1.952,30.076,28.908,0,6.877,0,0,25.979,26.248,3.585,0,0,0,0,0,4.9,18.8,0,5.4,34.753,-63.234,-51.436,87.803,21.497,528.46,8/2/2016
10,10,30.35,0,0,0,0,0,0.615,30.838,0,0,0,0,35.501,22.501,39.289,10.068,51.279,16.632,43.847,25.634,25.467,0,0,0,0,0,1.252,30.054,32.736,13.959,15.395,0,0,25.798,26.228,8.563,3.344,0,0,0,4.9,4.9,18.8,0,5.2,39.568,-59.816,-48.964,89.103,25.69,556.72,8/2/2016
11,11,33.771,0,0,0,0,0,8.98,28.864,0,0,0,0,37.401,22.501,39.079,23.253,52.001,17.227,43.976,25.718,25.384,0,0,0,0,5.293,1.252,28.099,27.324,14.561,15.969,0,0,25.079,25.358,5.73,5.549,0,0,0,4.9,4.9,18.5,0,5,39.766,-61.037,-46.959,89.303,24.5,579.63,8/2/2016
12,12,33.015,0,0,0,0,0,10.408,28.363,0,0,0,0,37.201,22.301,38.817,22.608,48.025,15.136,43.731,25.662,25.662,14.2,0,0,0,6.61,1.27,26.639,26.136,0,7.533,0,0,26.828,28.068,3.5,3.425,0,0,0,4.9,4.9,18.6,0,4.9,35.881,-68.728,-54.842,93.703,32.997,561.21,8/2/2016
13,13,32.991,0,0,0,0,0,10.247,29.659,0,0,0,0,37.201,22.401,38.134,22.775,41.699,13.41,43.81,25.606,25.439,14.499,0,0,0,6.626,1.204,30.57,31.416,0,11.034,0,0,26.038,25.339,3.579,0,0,0,0,4.9,4.9,18.7,0,4.83,38.147,-57.985,-45.677,82.003,22.999,563.84,8/2/2016
14,14,31.749,0,0,0,0,0,10.32,29.63,0,0,0,0,28.501,21.901,34.351,22.775,53.114,17.416,43.612,25.606,25.551,18.599,0,0,0,6.62,1.204,25.471,27.852,12.893,14.219,0,0,24.928,26.409,3.562,0,0,0,0,4.9,4.9,18.7,0,5.1,39.991,-58.596,-50.365,79.302,23.695,585.84,8/2/2016
15,15,29.611,0,0,0,0,0,8.753,29.748,0,4.648,0,0,21.201,17.301,25.685,42.532,52.669,17.172,32.283,25.662,25.773,7.599,0,0,0,6.613,1.204,30.997,28.116,20.358,21.493,0,0,24.599,25.668,8.823,8.782,0,0,0,4.9,4.9,18.6,0,5,40.294,-59.45,-45.018,71.902,35.194,588.35,8/2/2016
16,16,23.062,0,0,0,0,0,8.745,30.013,0,37.213,0,0,22.501,13.6,29.572,46.47,48.424,15.133,21.829,25.467,25.94,16.699,0,0,0,3.474,1.204,27.358,29.7,6.44,7.602,0,0,24.689,25.778,3.563,3.403,0,0,0,4.9,4.9,18.5,0,5,39.556,-73.611,-63.356,82.603,43.489,581.6,8/2/2016
17,17,31.81,0,0,0,0,0,10.349,31.81,0,0,0,0,22.301,14.9,32.986,25.239,33.769,11.006,44,25.829,25.578,18.3,0,0,0,3.481,1.204,30.975,29.832,7.52,8.641,0,0,24.958,26.228,3.487,3.399,0,0,0,0,4.9,18.6,0,5,36.645,-56.52,-55.245,86.803,32.191,525.55,8/2/2016
18,18,28.059,0,0,0,0,0,9.881,31.78,0,0,0,0,31.001,22.201,35.087,9.121,33.351,10.47,43.838,25.829,25.356,20.699,0,0,0,3.505,1.204,28.953,28.644,14.069,15.504,0,0,26.669,27.038,3.501,3.389,0,0,0,0,0,18.8,0,5,32.431,-59.938,-63.164,89.703,29.792,538.99,8/2/2016
19,19,33.239,0,0,0,0,0,10.232,33.99,0,38.298,0,0,29.401,22.301,35.979,28.215,52.125,16.667,43.856,25.885,25.662,21.1,0,0,0,6.64,1.204,28.212,30.624,8.422,9.598,0,0,27.848,28.948,3.959,3.85,0,0,0,4.9,4.9,19,0,5.2,30.335,-40.529,-45.302,66.102,11.884,638.46,8/2/2016
20,20,33.395,0,0,0,0,0,10.657,34.255,0,22.433,0,0,32.501,21.101,37.819,24.045,47.871,14.863,43.873,25.773,25.551,21.299,0,0,0,6.625,1.204,28.998,31.152,7.41,8.682,0,0,29.088,28.808,3.487,3.449,0,0,0,4.9,4.9,19,0,5.4,30.092,-26.49,-35.313,52.002,-3.516,621.96,8/2/2016
21,21,32.998,0,0,0,0,0,10.686,34.137,0,0,0,0,32.501,22.001,33.512,9.681,51.376,16.447,43.968,25.718,25.662,19.499,0,0,0,6.611,1.204,28.01,29.304,12.086,13.495,0,0,29.118,28.518,3.573,3.467,0,0,0,0,4.9,19,0,5.3,35.281,-24.537,-32.704,63.602,9.485,562.22,8/2/2016
22,22,31.642,0,0,0,0,0,9.346,2.41,0,0,0,0,36.301,21.901,36.452,6.149,34.122,9.259,43.926,25.857,25.523,20.6,0,0,0,0.683,1.204,27.763,30.624,0,7.944,0,0,29.438,28.848,3.493,3.289,0,0,0,0,0,18.6,0,5.3,31.768,-41.505,-46.593,74.702,15.583,490.25,8/2/2016
23,23,10.269,0,0,0,0,0,0,0,0,0,0,0,35.301,21.701,38.974,0,22.958,0,43.901,25.857,25.718,21,0,0,0,0,1.19,29.492,27.984,0,7.615,0,0,29.157,28.538,5.979,0,0,0,0,0,0,18.7,0,5.4,31.768,-39.064,-41.676,65.802,14.795,431.65,8/2/2016
0,00,5.294,0,0,0,0,0,0,0,0,0,0,0,37.201,22.401,37.45,0,22.04,0,43.95,25.829,25.634,20.5,0,0,0,0,1.2,30.413,15.18,0,7.985,0,0,28.458,28.368,5.979,0,0,0,0,0,0,18.8,0,5.37,29.326,-26.612,-28.355,54.902,5.182,406.27,9/2/2016
1,01,0,0,0,0,0,0,0,0,0,0,0,0,37.401,22.501,38.186,0,0,0,43.96,25.189,25.69,21.1,0,0,0,0,1.2,30.121,27.06,0,8.313,0,0,29.128,28.188,5.979,0,0,0,0,0,0,19,0,5.5,29.326,-25.88,-22.156,53.102,4.688,388.1,9/2/2016
2,02,0,0,0,0,0,0,0,0,0,0,0,0,34.901,20.201,35.928,0,0,0,44,25.885,25.439,21.1,0,0,0,0,1.2,28.773,23.232,0,7.998,0,0,28.948,27.988,3.491,0,0,0,0,0,0,19,0,5.57,21.954,-30.641,-27.989,49.802,6.189,378.25,9/2/2016
3,03,0,0,0,0,0,0,0,0,0,0,0,0,36.801,20.501,37.346,0,0,0,30.261,25.829,25.606,20.899,0,0,0,0,1.199,30.166,27.06,0,7.656,0,0,37.847,18.428,3.502,0,0,0,0,0,0,18.9,0,5.6,21.954,-41.383,-34.37,53.602,13.697,378.02,9/2/2016
4,04,0,0,0,0,0,0,0,0,0,0,0,0,37.401,20.401,28.31,0,0,0,44,25.829,25.718,20.799,0,0,0,0,1.102,29.312,31.02,0,10.213,0,0,37.107,18.818,4.534,0,0,0,0,0,0,18.9,0,5.69,27.251,-39.064,-34.498,56.902,13.294,389.77,9/2/2016
5,05,0,0,0,0,0,0,0,0,0,0,0,0,33.701,20.301,34.93,0,27.159,0,43.22,26.553,25.718,19.099,0,0,0,0,1.102,28.414,31.548,0,7.301,0,0,36.467,18.589,4.534,0,0,0,0,0,0,19.2,0,5.61,30.324,-52.614,-51.637,65.702,19.19,433.12,9/2/2016
6,06,33.761,0,0,0,0,0,0,0,0,0,0,0,34.101,20.101,26.052,0,35.737,0,43.86,25.551,25.94,21.1,0,0,0,0,1.102,29.739,33.66,0,14.493,0,0,37.178,18.608,6.48,0,0,0,0,0,0,19.3,0,5.6,35.865,-47.121,-50.987,77.202,23.988,465.15,9/2/2016
7,07,34.049,0,0,0,0,0,0,0,0,0,0,0,37.301,20.401,38.974,0,21.857,0,43.974,26.024,25.968,21.299,0,0,0,0,2.192,27.291,30.36,0,8.149,0,0,37.287,18.558,6.506,0,0,0,0,0,0,18.8,0,5.61,31.114,-61.769,-52.489,92.603,26.185,451.18,9/2/2016
8,08,33.512,0,0,0,0,0,0,0,0,0,0,0,37.401,20.301,38.869,0,51.031,16.673,43.815,25.745,25.328,21.199,0,0,0,0,2.192,30.166,19.14,0,8.053,0,0,36.528,18.639,3.486,0,0,0,0,0,0,18.8,0,5.56,38.59,-62.258,-55.803,86.903,24.683,501.52,9/2/2016
9,09,33.395,0,0,0,0,0,0,31.162,0,0,0,0,37.201,22.501,37.766,0,53.474,17.352,43.82,25.773,25.606,22.499,0,0,0,0,1.185,29.829,26.4,0,8.737,0,0,36.878,18.478,3.488,0,0,0,0,0,4.9,19,0,5.3,38.62,-57.253,-46.153,83.703,18.897,544.18,9/2/2016
10,10,29.165,0,0,0,0,0,0,30.72,0,0,0,0,37.201,21.801,38.974,21.479,47.943,14.718,43.827,25.523,25.606,22.599,0,0,0,0,1.185,31.604,28.38,10.309,11.457,0,0,36.738,18.509,3.506,0,0,0,0,4.9,4.9,18.8,0,5.3,34.705,-64.821,-51.253,88.303,26.386,571.25,9/2/2016
11,11,32.048,0,0,0,0,0,0,30.838,0,0,0,0,36.801,22.401,37.661,21.744,50.929,16,43.85,25.606,25.885,20.5,0,0,0,6.621,0.993,29.29,31.284,14.424,15.833,0,0,36.977,18.169,3.513,0,0,0,0,4.9,4.9,18.8,0,5,38.446,-55.3,-42.784,77.102,18.787,595.6,9/2/2016
12,12,32.223,0,0,0,0,0,0,31.456,0,0,0,0,32.601,21.501,36.978,39.149,49.551,15.602,43.844,25.578,25.551,20.099,0,0,0,6.594,0.993,17.677,28.776,11.389,12.852,0,0,36.817,18.599,3.557,3.439,0,0,0,4.9,4.9,19,0,4.9,36.886,-69.826,-53.761,89.903,30.396,588.71,9/2/2016
13,13,31.874,0,0,0,0,0,0,29.836,0,0,0,0,32.001,21.401,37.976,41.986,47.897,14.886,43.729,25.662,25.662,18.999,0,0,0,6.606,0.993,6.536,31.02,12.141,13.358,0,0,37.088,18.199,5.396,5.273,0,0,0,4.9,4.9,19,0,4.67,36.583,-59.328,-43.59,79.702,19.098,582.71,9/2/2016
14,14,31.746,0,0,0,0,0,0,29.423,0,0,0,0,34.901,19.801,38.922,38.133,50.741,15.857,42.028,25.495,25.439,19.3,0,0,0,6.611,1.483,10.265,31.152,15.709,16.981,0,0,37.128,18.229,3.533,3.483,0,0,0,4.9,4.9,18.7,0,4.67,37.645,-55.177,-40.294,81.603,16.388,584.66,9/2/2016
15,15,31.765,0,0,0,0,0,0,31.044,0,0,0,0,36.701,22.401,37.818,38.133,52.215,17.189,44,25.634,25.439,19.4,0,0,0,6.635,1.483,14.42,31.02,15.163,16.584,0,0,37.308,18.189,4.751,4.607,0,0,0,4.9,4.9,18.9,0,4.64,38.717,-49.806,-37.3,79.002,13.495,598.57,9/2/2016
16,16,31.64,0,0,0,0,0,0,31.014,0,0,0,0,37.301,22.401,37.766,38.133,48.351,15.006,43.864,25.912,25.69,20.899,0,0,0,6.606,1.483,14.825,33.132,10.664,12.004,0,0,36.727,18.199,3.513,3.478,0,0,0,4.9,4.9,18.8,0,4.74,36.417,-54.811,-41.475,81.002,12.085,591.56,9/2/2016
17,17,31.85,0,0,0,0,0,0,0,0,0,0,0,37.301,22.201,37.556,38.133,50.833,16.255,43.902,25.634,25.523,20.299,0,0,0,6.596,1.199,10.49,20.064,12.25,13.618,0,0,27.728,28.259,4.14,3.966,0,0,0,0,4.9,18.7,0,4.83,38.114,-43.947,-39.863,80.802,11.994,535.36,9/2/2016
18,18,31.693,0,0,0,0,0,0,0,0,0,0,0,36.501,22.401,37.451,12.904,52.571,17.09,44,25.439,26.191,21,0,0,0,6.611,1.199,12.197,29.04,7.438,8.49,0,0,27.888,28.637,3.533,3.402,0,0,0,0,4.9,18.8,0,4.98,40.372,-60.671,-62.02,81.703,18.293,547.42,9/2/2016
19,19,31.86,0,0,0,0,0,7.442,33.96,0,38.02,0,0,37.201,22.601,36.295,56.629,47.999,14.619,43.939,25.606,25.495,16.299,0,0,0,6.616,1.199,16.959,30.624,16.174,17.528,0,0,27.658,28.698,7.426,7.369,0,0,0,0,4.9,19,0,5.14,37.291,0,-8.551,49.102,-9.009,633.03,9/2/2016
20,20,31.759,0,0,0,0,0,9.199,34.107,0,0,0,0,37.401,22.601,37.556,56.96,41.581,13.377,43.95,25.384,25.384,20.899,0,0,0,6.611,1.199,18.463,32.868,15.86,17.2,0,0,27.688,28.738,4.545,4.483,0,0,0,0,4.9,18.8,0,5.3,39.343,-18.555,-24.162,54.902,-3.516,617.5,9/2/2016
21,21,28.859,0,0,0,0,0,9.112,33.901,0,0,0,0,35.901,22.501,37.503,31.155,41.945,13.415,43.99,25.439,25.272,20.099,0,0,0,0,1.199,27.628,31.02,15.641,16.981,0,0,27.598,28.358,3.484,3.475,0,0,0,0,4.9,19,0,5.4,37.803,-4.395,-12.177,51.302,-7.91,564.78,9/2/2016
22,22,31.848,0,0,0,0,0,0,0,0,0,0,0,36.401,22.501,37.188,2.168,41.98,13.415,43.974,25.272,25.189,21,0,0,0,0,1.199,27.65,29.568,7.11,7.26,0,0,27.907,28.548,4.209,4.014,0,0,0,0,0,19,0,5.5,37.954,-21.973,-29.353,69.902,10.199,472.08,9/2/2016
23,23,20.167,0,0,0,0,0,0,0,0,0,0,0,34.701,22.501,37.609,0,26.749,0,43.98,25.3,25.105,20.6,0,0,0,0,1.199,26.347,30.228,7.451,0,0,0,27.798,28.478,0,3.476,0,0,0,0,0,19,0,5.5,27.569,-46.022,-43.846,72.902,14.283,436.47,9/2/2016
0,00,15.123,0,0,0,0,0,0,0,0,0,0,0,37.401,22.401,36.925,0,26.947,0,43.97,25.467,24.966,20.6,0,0,0,0,1.199,29.829,28.776,7.451,0,0,0,27.898,28.748,0,3.452,0,0,0,0,0,18.7,0,5.5,27.901,-43.092,-40.669,72.802,16.7,427.53,10/2/2016
1,01,20.187,0,0,0,0,0,0,0,0,0,0,0,37.301,22.501,37.083,0,0,0,43.954,25.439,25.217,21.299,0,0,0,0,1.199,30.233,29.04,7.957,0,0,0,28.048,28.648,0,3.484,0,0,0,0,0,19,0,5.6,34.782,-39.552,-32.218,67.402,12.983,412.36,10/2/2016
2,02,20.063,0,0,0,0,0,0,0,0,0,0,0,35.201,22.501,36.19,0,0,0,44,25.439,24.994,21,0,0,0,0,1.199,27.56,30.36,7.766,0,0,0,28.278,28.448,0,3.451,0,0,0,0,0,19,0,5.5,25.48,-47.365,-42.436,79.102,18.384,398.76,10/2/2016
3,03,14.881,0,0,0,0,0,0,0,0,0,0,0,35.301,22.501,37.136,0,0,0,44.025,25.467,25.05,20.799,0,0,0,0,1.199,27.965,31.152,7.629,0,0,0,28.138,27.728,0,3.534,0,0,0,0,0,19.3,0,5.5,27.995,-55.055,-47.682,83.203,24.39,400.47,10/2/2016
4,04,20.214,0,0,0,0,0,0,0,0,0,0,0,35.401,22.301,35.14,0,0,0,43.99,25.356,25.161,21,0,0,0,0,1.199,27.471,25.74,8.094,0,0,0,28.318,28.798,0,3.535,0,0,0,0,0,19.1,0,5.5,28.591,-58.596,-54.805,79.802,23.988,414.53,10/2/2016
5,05,31.668,0,0,0,0,0,0,0,0,0,0,0,34.301,22.501,35.612,0,16.845,0,43.97,25.3,25.105,20.699,0,0,0,0,1.199,28.01,26.928,6.289,0,0,0,28.588,29.128,0,3.512,0,0,0,0,0,19.2,0,5.53,37.653,-54.201,-51.61,86.003,22.486,439.37,10/2/2016
6,06,32.109,0,0,0,0,0,0,0,0,0,0,0,35.401,22.301,35.034,0,34.316,0,44,25.467,25.189,20.5,0,0,0,0,1.199,24.595,32.208,18.458,0,0,0,28.408,28.018,0,3.532,0,0,0,0,0,19.3,0,5.6,38.411,-57.863,-54.814,88.403,25.69,472.64,10/2/2016
7,07,31.891,0,0,0,0,0,0,0,0,0,0,0,35.201,22.401,35.245,0,28.353,0,43.92,25.467,25.551,20.899,0,0,0,0,0.807,26.213,17.556,7.725,9.078,0,0,28.129,28.068,3.57,3.403,0,0,0,0,0,19.5,0,5.6,38.47,-54.201,-49.962,87.803,25.892,447.53,10/2/2016
8,08,31.876,0,0,0,0,0,0,0,0,0,0,0,35.401,22.501,37.503,0,49.474,0,43.85,25.551,25.551,20.799,0,0,0,0,0.807,29.2,14.388,12.702,14.233,0,0,28.337,28.158,3.478,3.473,0,0,0,0,0,18.9,0,5.6,38.395,-65.188,-52.992,91.703,24.793,491.87,10/2/2016
9,09,31.86,0,0,0,0,0,7.669,31.014,0,0,0,0,35.301,22.501,37.083,0,50.416,15.736,43.76,25.439,25.634,21,0,0,0,0,0.807,14.488,18.48,9.83,11.539,0,0,28.758,28.068,6.569,6.495,0,0,0,0,0,19,0,5.3,38.516,-64.455,-50.374,97.603,29.591,522.92,10/2/2016
10,10,33.428,0,0,0,0,0,7.925,30.69,0,0,0,0,37.401,22.501,39.342,2.716,51.422,16.465,43.985,25.495,25.161,18.9,0,0,0,0,0.807,15.049,17.556,16.202,17.856,0,0,28.478,27.798,3.479,3.44,0,0,0,0,4.9,19,0,5.22,40.576,-60.06,-45.888,93.603,28.986,539.19,10/2/2016
11,11,31.671,0,0,0,0,0,8.548,30.72,0,0,0,0,35.301,22.401,38.869,19.962,51.69,0,43.92,25.662,25.801,17.899,0,0,0,2.459,2.243,16.532,17.556,13.33,14.971,0,0,28.408,28.228,6.004,6.019,0,0,0,0,4.9,19.3,0,5.06,41.153,-64.333,-51.756,81.803,16.297,576.59,10/2/2016
12,12,31.8,0,0,0,0,0,8.98,30.396,0,0,0,0,34.401,22.501,39.237,20.124,51.292,0,43.78,25.495,25.523,19.9,0,0,0,6.642,2.243,19.295,13.596,16.065,17.514,0,0,28.438,28.068,8.745,8.719,0,0,0,0,4.9,19,0,4.98,40.407,-69.216,-55.483,91.403,29.298,576.06,10/2/2016
13,13,33.246,0,0,0,0,0,9.126,30.16,0,0,0,0,35.201,22.401,39.184,12.339,50.997,0,43.847,25.467,24.938,19.599,0,0,0,6.583,2.243,17.7,15.048,20.29,21.274,0,0,27.688,27.768,6.035,5.977,0,0,0,0,4.9,18.8,0,4.83,40.02,-84.109,-68.328,111.103,39.698,567.32,10/2/2016
14,14,31.538,0,0,0,0,0,7.266,29.983,0,0,0,0,35.301,22.501,39.079,40.383,52.069,0,43.853,25.606,25.773,19.4,0,0,0,6.616,0.741,15.364,12.276,18.745,20.085,0,0,26.828,27.598,8.827,8.771,0,0,0,0,4.9,19,0,4.67,40.981,-77.273,-58.559,102.303,35.285,586.41,10/2/2016
15,15,31.716,0,0,0,0,0,7.354,31.456,0,0,0,0,35.301,22.501,39.604,40.358,51.511,0,43.944,25.551,25.551,19.4,0,0,0,6.606,0.733,18.171,10.56,23.653,24.665,0,0,27.739,27.708,3.578,3.491,0,0,0,0,4.9,18.6,0,4.75,40.826,-61.892,-44.89,87.303,21.992,587.72,10/2/2016
16,16,31.322,0,0,0,0,0,8.775,31.603,0,0,0,0,35.301,22.301,39.499,40.696,45.267,0,43.618,25.69,25.523,19.4,0,0,0,6.626,0.733,15.723,11.352,19.401,20.673,0,0,27.788,27.448,5.51,5.354,0,0,0,0,4.9,18.8,0,4.81,36.04,-51.393,-33.152,71.702,12.799,574.19,10/2/2016
17,17,33.409,0,0,0,0,0,0,31.397,0,0,0,0,33.101,22.401,39.394,11.011,46.503,0,43.6,26.219,25.857,19.699,0,0,0,6.606,0.733,17.677,11.088,19.483,20.768,0,0,27.818,27.728,8.812,8.771,0,0,0,0,4.9,18.8,0,4.98,36.747,-35.279,-28.684,72.102,7.599,531.77,10/2/2016
18,18,33.024,0,0,0,0,0,0.19,33.017,0,0,0,0,33.201,22.501,38.764,34.387,35.531,0,43.921,25.745,25.968,19.3,0,0,0,6.611,0.733,13.118,12.012,12.032,13.344,0,0,27.529,27.128,7.454,7.467,0,0,0,4.9,4.9,18.8,0,5,36.562,-50.05,-43.141,71.602,14.795,549.92,10/2/2016
19,19,33.53,0,0,0,0,0,9.068,33.518,0,38.242,0,0,33.201,22.301,39.131,55.098,48.508,0,44,25.69,25.968,19.099,0,0,0,6.63,0.733,13.926,9.504,13.33,14.657,0,0,28.008,27.829,5.495,5.529,0,0,0,4.9,4.9,19,0,5.22,38.181,-8.911,-7.196,30.601,-19.703,630.42,10/2/2016
20,20,33.177,0,0,0,0,0,9.031,33.754,0,0,0,0,33.301,22.401,38.712,55.098,51.733,0,43.928,25.69,25.857,20.299,0,0,0,6.61,2.209,15.072,13.728,21.479,22.532,0,0,28.158,27.718,5.504,5.499,0,0,0,4.9,4.9,19.2,0,5.3,39.416,-3.052,-3.287,27.801,-25.416,619.17,10/2/2016
21,21,33.709,0,0,0,0,0,0,33.754,0,0,0,0,33.201,22.501,38.134,32.875,51.305,0,44,25.829,25.857,20.899,0,0,0,0,2.209,19.205,22.44,18.786,20.098,0,0,27.668,28.398,7.508,7.512,0,0,0,0,0,18.8,0,5.4,37.867,0,0,39.501,-14.502,552.98,10/2/2016
