,AMY-L9030,AMY1,AMY2,CEN,Date,Demanda,EEC,EEC20,EOL,GSR,HORA,LNI-L9040,MTR,NSL,PBP,PCA1,PCA2,PCF1,PCF2,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PEN1 y 2,PEN3,PEN4,PHC2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,PNI1,PNI2,SND-L9090,TCPI-L9150,TPC
0,32.501,20.901,17.701,0,1/3/2013,402.226,51.652,3.256,41.214,0,00,-14.771,31.199,24.42,27.261,15.709,16.872,0,0,0,0,0,0,0,0,0,0,0,0,33.678,32.467,0,0,0,0,0,0,0,19.8,5.94,25.356,25.467,0,0.385,0
1,33.001,29.001,20.901,0,1/3/2013,388.83,51.282,0,41.911,0,01,-7.08,29.29,27.984,31.567,7.465,8.19,0,0,0,0,0,0,0,0,0,0,0,0,33.747,32.258,0,0,0,0,0,0,0,20.5,5.91,25.3,25.411,0,-5.512,0
2,32.901,34.601,21.101,0,1/3/2013,379.358,16.872,0,41.962,0,02,-11.719,31.536,28.38,23.267,18.772,20.057,0,0,0,0,0,0,0,0,0,0,0,0,33.378,32.557,0,0,0,0,0,0,0,20.2,6,25.467,25.634,0,-4.102,0
3,32.101,28.301,21.101,0,1/3/2013,377.887,16.798,0,39.434,0,03,-15.503,28.908,27.456,25.999,19.538,20.44,0,0,0,0,0,0,0,0,0,0,0,0,32.987,32.628,0,0,0,0,0,0,0,20.3,6.15,25.439,25.439,0,-3.113,0
4,37.001,32.501,21.501,0,1/3/2013,381.163,34.632,0,36.501,0,04,-15.748,30.952,24.288,17.595,20.016,21.069,0,0,0,0,0,0,0,0,0,0,0,0,33.388,32.798,0,0,0,0,0,0,0,20.3,6.22,25.411,25.523,0,5.292,0
5,28.301,25.401,15.601,0,1/3/2013,416.678,51.06,16.354,30.007,0,05,-10.743,28.796,26.532,23.267,23.899,24.555,0,0,0,0,0,0,0,0,0,0,0,0,33.348,32.377,0,0,0,0,0,0,0,20.3,6.2,25.495,25.161,0,2.087,2.664
6,28.601,32.801,21.701,0,1/3/2013,427.684,50.246,16.428,38.736,0,06,-5.005,31.02,21.78,23.005,10.035,10.979,0,0,0,0,0,0,0,0,0,0,0,0,33.868,32.427,0,0,0,0,0,0,0,20.1,6.3,25.551,25.384,0,-3.9,30.109
7,48.101,33.001,17.501,0,1/3/2013,429.304,50.32,0,39.415,0,07,-30.763,30.458,23.232,18.803,14.957,15.819,0,0,0,0,0,0,0,0,0,0,0,0,33.768,31.958,0,0,0,0,0,0,0,20,6.3,25.244,25.69,0,11.188,30.109
8,28.501,31.701,20.701,0,1/3/2013,473.654,50.32,0,39.498,0,08,-6.592,31.02,24.288,27.05,14.916,15.668,22.696,0,0,0,0,0,0,0,0,0,0,0,33.627,32.268,0,0,0,0,0,0,0,19.8,6.2,25.439,25.551,0,-7.508,48.04
9,25.301,28.301,19.801,5.095,1/3/2013,526.099,50.542,0,35.851,0,09,1.221,34.456,27.456,28.048,24.214,24.637,23.762,23.079,0,0,0,0,0,10.027,0,0,0,0,33.407,32.717,0,0,0,0,0,0,0,19.8,6.1,25.495,25.189,0,-10.804,49.704
10,10.6,22.901,15.201,42.743,1/3/2013,557.777,50.024,0,27.463,0,10,11.109,28.571,25.344,25.212,22.368,22.997,21.766,20.577,0,0,0,0,0,9.859,0,0,37.992,0,33.298,32.648,0,0,0,0,0,0,0,19.8,6,25.328,25.467,0,-.201,48.015
11,20.701,19.801,14.4,53.701,1/3/2013,561.16,49.654,0,20.901,0,11,-4.028,24.932,16.368,23.53,21.766,22.628,23.53,22.751,0,0,0,0,0,8.452,0,13.729,37.741,0,33.287,33.098,0,0,0,0,0,5.2,0,19.8,5.7,25.384,25.829,0,4.889,48.015
12,20.801,21.401,14.5,53.309,1/3/2013,560.254,50.542,0,20.43,0,12,7.08,31.648,22.176,16.912,19.292,20.344,15.04,13.823,0,0,0,0,0,8.694,17.522,21.866,37.825,0,33.488,33.378,0,0,0,0,0,5.2,0,19.8,5.5,25.467,25.662,0,4.596,50.544
13,26.701,19.701,10.7,51.722,1/3/2013,555.514,50.838,16.502,18.722,0,13,-18.555,31.828,24.948,11.449,10.405,11.334,16.065,0,0,0,0,3.027,0,8.526,31.78,0,37.268,0,33.587,32.748,0,0,0,0,0,5.2,0,20.1,5.3,25.606,25.829,0,13.184,44.764
14,3.6,5.9,4.7,48.313,1/3/2013,563.663,51.06,16.724,9.372,0,14,8.179,30.75,19.668,5.776,23.721,24.487,18.28,17.104,0,0,0,2.954,0,8.386,31.957,19.337,37.825,0,33.298,33.078,0,0,0,0,0,5.2,0,20.3,5.3,25.467,25.996,0,4.193,44.648
15,2.9,8.5,6.9,48.08,1/3/2013,557.683,51.134,16.65,9.936,0,15,5.249,32.749,24.42,9.978,13.973,14.356,14.916,14.93,0,0,0,1.428,0,8.416,31.545,21.544,36.322,0,33.378,32.587,0,0,0,0,0,5.2,0,20.3,5.1,25.551,25.996,0,3.79,42.036
16,5.7,5.2,5.7,48.887,1/3/2013,547.8,50.838,16.798,9.708,0,16,-1.587,31.424,26.4,7.089,9.653,10.774,14.698,14.684,0,0,0,0,0,9.09,29.954,20.497,36.378,0,33.258,32.158,0,0,0,0,0,5.2,0,20.2,5.2,25.578,25.801,0,12.488,47.187
17,11.8,16.701,14.1,38.699,1/3/2013,490.651,50.838,16.724,31.054,0,17,0,33.266,23.232,14.338,7.164,7.752,14.889,0,0,0,0,0,0,9.683,17.021,0,3.423,0,33.568,32.388,0,0,0,0,0,0,0,20.2,5.2,25.912,25.551,0,-4.102,38.921
18,18.101,20.501,15.601,13.715,1/3/2013,497.366,51.208,16.798,33.256,0,18,1.709,30.368,23.76,24.528,21.274,21.985,19.893,0,0,0,0,0,0,9.866,0.33,0,0,0,32.948,32.098,0,0,0,0,0,0,0,20,5.5,25.69,25.495,0,-5.512,49.216
19,15.1,34.401,20.201,53.267,1/3/2013,597.15,51.282,16.724,41.142,0,19,13.1,30.503,23.1,23.793,18.827,20.057,18.061,18.43,0,0,0,0,0,9.859,33.342,0,0,0,33.447,32.618,0,0,0,0,0,0,0,20,5.5,25.857,25.523,4.834,-20.2,49.216
20,34.201,34.501,22.601,37.911,1/3/2013,573.311,51.134,16.798,41.269,0,20,3.418,26.752,23.76,35.508,18.936,19.893,15.532,14.999,0,0,0,0,0,9.785,32.016,0,0,0,33.317,32.778,0,0,0,0,0,0,0,20.2,5.6,25.69,25.578,0,-11.902,49.216
21,27.001,35.501,19.901,0.516,1/3/2013,524.927,50.986,16.798,41.689,0,21,1.465,29.537,25.08,34.456,7.26,7.944,15.846,15.026,0,0,0,0,0,9.778,31.957,0,0,0,33.098,32.868,0,0,0,0,0,0,0,20.1,4.5,25.773,25.467,0,-14.411,47.705
22,23.601,34.901,21.801,0,1/3/2013,480.031,51.356,16.65,40.965,0,22,0,32.367,27.192,30.78,16.461,17.391,17.09,0,0,0,0,0,0,0,0,0,0,0,33.248,32.748,0,0,0,0,0,0,0,20,5.6,25.634,25.551,0,-13.605,25.525
23,37.801,29.401,20.501,0,1/3/2013,427.881,50.986,16.798,38.975,0,23,-8.545,30.48,19.536,31.935,17.993,18.868,16.831,0,0,0,0,0,0,0,0,0,0,0,33.367,33.128,0,0,0,0,0,0,0,20,5.84,25.578,25.606,0,0,0
0,35.101,31.101,20.501,0,2/3/2013,408.972,48.766,0,40.424,0,00,-10.743,30.121,21.78,28.258,15.573,16.762,11.293,0,0,0,0,0,0,0,0,0,0,0,33.407,32.847,0,0,0,0,0,0,0,20.1,5.99,25.578,25.495,0,-4.212,0
1,39.501,29.201,20.801,0,2/3/2013,389.133,42.698,0,35.821,0,01,-10.865,31.199,25.608,24.056,14.602,15.75,0,14.547,0,0,0,0,0,0,0,0,0,0,33.388,32.727,0,0,0,0,0,0,0,20,5.91,25.551,25.356,0,3.882,0
2,36.601,25.401,18.501,0,2/3/2013,376.064,43.734,0,30.091,0,02,-7.324,30.66,23.496,22.795,16.626,17.706,0,15.081,0,0,0,0,0,0,0,0,0,0,33.308,33.208,0,0,0,0,0,0,0,20,6.07,25.69,25.523,0,6.793,0
3,46.801,27.801,20.501,0,2/3/2013,371.203,42.624,0,34.086,0,03,-22.34,31.446,24.288,23.898,7.629,8.299,0,14.971,0,0,0,0,0,0,0,0,0,0,33.757,33.027,0,0,0,0,0,0,0,20,6.23,25.69,25.523,0,15.198,0
4,41.901,30.501,20.501,0,2/3/2013,378.125,42.18,0,38.781,0,04,-13.916,31.604,22.044,32.093,11.457,12.537,0,0,0,0,0,0,0,0,0,0,0,0,33.667,32.807,0,0,0,0,0,0,0,20,6.23,25.662,25.3,0,3.296,0
5,41.601,28.901,21.001,0,2/3/2013,398.161,50.32,0,39.041,0,05,-13.794,28.594,32.604,30.937,8.668,9.639,0,15.286,0,0,0,0,0,0,0,0,0,0,33.537,32.518,0,0,0,0,0,0,0,20,6.26,25.69,25.356,0,3.497,0
6,32.801,32.601,20.901,0,2/3/2013,385.746,45.954,9.842,39.221,0,06,5.493,31.334,28.908,26.893,7.438,8.108,0,15.518,0,0,0,0,0,0,0,0,0,0,33.258,32.878,0,0,0,0,0,0,0,20,6.15,25.718,25.356,0,-3.204,0
7,63.702,31.001,18.501,0,2/3/2013,405.188,50.024,0,33.794,0,07,-39.552,31.671,24.42,30.622,13.549,14.274,0,13.891,0,0,0,0,0,0,0,0,0,0,33.237,33.118,0,0,0,0,0,0,0,19.8,6.07,25.606,25.69,0,24.299,0
8,14,27.501,17.001,0,2/3/2013,442.405,51.134,16.28,21.528,0,08,-1.465,33.266,25.872,27.365,8.969,9.899,0,15.573,0,0,0,0,0,0,0,0,0,0,33.058,32.778,0,0,0,0,0,0,0,19.5,5.99,25.662,25.634,0,-5.512,36.789
9,31.701,24.601,18.101,0,2/3/2013,465.762,51.356,16.872,27.526,0,09,-6.348,29.47,20.196,23.268,22.327,23.065,0,24.473,0,0,0,0,0,0,0,0,0,0,33.287,32.677,0,0,0,0,0,0,0,19.1,5.92,25.3,25.411,0,-1.3,48.069
10,23.301,29.101,19.601,0,2/3/2013,481.034,50.912,16.65,29.623,0.8,10,0,32.929,23.496,24.108,7.848,8.709,0,15.313,0,0,0,0,0,10.43,31.928,0,0,0,33.958,32.507,0,0,0,0,0,0,0,20.1,5.76,25.439,25.328,0,-6.903,39.168
11,21.601,25.801,16.801,0,2/3/2013,489.143,51.06,16.206,23.434,1.2,11,0,31.963,28.644,32.198,8.586,9.953,0,15.053,0,0,0,0,0,9.895,32.281,0,0,0,33.747,31.968,0,0,0,0,0,0,0,19.6,5.6,25.551,25.244,0,-2.911,48.829
12,28.901,27.201,18.701,0,2/3/2013,476.374,51.43,16.428,25.306,0,12,-11.841,31.491,22.176,23.951,11.047,11.977,0,14.725,0,0,0,0,0,9.771,19.349,0,0,0,33.808,32.167,0,0,0,0,0,0,0,19.6,5.51,25.439,25.356,0,4.596,48.829
13,34.801,26.001,18.701,0,2/3/2013,462.87,50.172,16.206,31.124,0,13,-14.039,31.469,17.292,29.887,14.055,14.875,0,14.041,0,0,0,0,0,4.08,0,0,0,0,33.537,32.098,0,0,0,0,0,0,0,19.6,5.36,25.467,25.606,0,2.985,48.829
14,26.101,28.601,19.501,0,2/3/2013,459.56,50.542,16.65,30.221,0,14,-4.639,32.996,9.504,33.144,19.538,20.686,0,15.381,0,0,0,0,0,0,0,0,0,0,33.768,32.058,0,0,0,0,0,0,0,19.5,5.36,25.384,25.662,0,-7.306,38.438
15,24.001,32.601,21.801,0,2/3/2013,440.834,51.134,16.872,32.167,0,15,5.371,32.322,22.968,30.937,12.086,13.016,0,15.122,0,0,0,0,0,0,0,0,0,0,33.747,31.878,0,0,0,0,0,0,0,19.6,5.45,25.634,25.912,0,-12.708,25.416
16,28.201,34.301,19.401,0,2/3/2013,438.716,50.616,16.724,29.3,0,16,0,30.48,0,27.523,20.946,21.712,0,24.542,0,0,0,0,0,0,0,0,0,0,33.898,32.297,0,0,0,0,0,0,0,19.6,5.52,25.551,25.662,0,-1.117,26.367
17,30.901,36.501,22.501,0,2/3/2013,431.679,50.838,16.724,33.841,0,17,-5.982,31.401,25.476,30.99,8.518,9.366,0,0,0,0,0,0,0,0,0,0,0,0,33.438,32.018,0,0,0,0,0,0,0,19.8,5.44,25.634,25.634,0,-6.116,22.641
18,24.001,39.001,22.601,0,2/3/2013,475.434,50.69,16.724,42.017,0,18,0,31.042,20.724,28.941,22.669,23.421,0,0,0,0,0,0,0,0,0,0,0,0,33.528,32.178,0,0,0,0,0,0,0,19.6,5.44,25.551,25.801,0,-12.214,33.111
19,31.701,37.301,22.501,21.862,2/3/2013,566.229,50.764,16.798,41.975,0,19,0,34.995,18.612,35.665,18.717,19.688,0,19.866,0,0,0,0,0,10.115,32.517,0,0,0,33.778,32.717,0,0,0,0,0,0,0,18.9,5.42,25.411,25.745,0,-14.411,46.649
20,21.901,35.301,22.601,0,2/3/2013,562.593,50.838,16.65,41.968,0,20,3.418,32.906,22.176,36.033,18.909,19.907,0,24.87,0,0,0,0,0,9.939,32.369,0,0,0,33.617,33.178,0,0,0,0,0,0,0,20,5.5,25.606,25.551,0,-21.204,46.649
21,39.501,37.401,22.501,0,2/3/2013,509.29,50.912,16.798,42.049,0,21,-10.62,32.03,17.556,33.563,10.022,10.76,0,24.761,0,0,0,0,0,9.903,17.993,0,0,0,33.048,32.888,0,0,0,0,0,0,0,18.5,5.7,25.551,25.69,0,-4.102,44.351
22,36.601,36.601,22.501,0,2/3/2013,459.352,50.764,16.724,41.887,0,22,-4.517,32.165,27.06,36.19,7.301,8.217,0,24.815,0,0,0,0,0,0,0,0,0,0,33.468,33.537,0,0,0,0,0,0,0,20.3,5.9,25.411,25.578,0,-6.409,21.245
23,48.101,39.501,22.601,0,2/3/2013,416.306,45.362,0,41.94,0,23,-17.335,31.244,22.968,35.77,12.073,12.633,0,14.78,0,0,0,0,0,0,0,0,0,0,33.287,33.528,0,0,0,0,0,0,0,20,6.2,25.467,25.3,0,0.989,0
0,58.802,39.401,22.501,1.929,3/3/2013,385.326,0,0,41.892,0,00,-37.843,32.188,24.948,37.556,9.762,10.514,0,13.481,0,0,0,0,0,0,0,0,0,0,33.128,33.218,0,0,0,0,0,0,0,20,6.2,25.578,25.606,0,9.796,0
1,46.901,38.901,22.401,0,3/3/2013,350.224,0,0,32.688,0,01,-23.56,32.232,22.44,37.083,11.84,0,0,15.696,0,0,0,0,0,0,0,0,0,0,33.208,33.308,0,0,0,0,0,0,0,20.5,0,25.551,24.883,0,1.794,0
2,44.401,39.401,22.601,0,3/3/2013,334.3,0,0,37.927,0,02,-17.212,32.255,19.668,37.766,7.219,0,0,0,0,0,0,0,0,0,0,0,0,0,33.178,33.178,0,0,0,0,0,0,0,20.5,6.1,25.662,25.718,0,-3.113,0
3,40.101,39.301,22.601,0,3/3/2013,337.964,0,0,37.844,0,03,-12.329,31.064,24.156,37.766,6.672,0,0,0,0,0,0,0,0,0,0,0,0,0,33.728,33.178,0,0,0,0,0,0,0,20.5,6.1,25.662,25.411,0,-5.31,0
4,43.501,39.401,22.501,0,3/3/2013,327.985,0,0,37.979,0,04,-14.039,32.704,21.648,38.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.587,32.748,0,0,0,0,0,0,0,20,6.15,25.662,25.495,0,-3.9,0
5,45.501,39.401,22.601,0,3/3/2013,318.023,0,0,37.834,0,05,-10.132,32.255,24.288,37.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.537,33.447,0,0,0,0,0,0,0,20.3,6.38,25.578,25.328,0,0.183,0
6,39.301,33.101,22.501,0,3/3/2013,295.288,0,0,20.264,0,06,-14.771,33.49,19.668,28.942,6.658,0,0,0,0,0,0,0,0,0,0,0,0,0,33.518,33.518,0,0,0,0,0,0,0,20.3,6.2,25.662,25.467,0,7.288,0
7,24.001,29.001,20.501,0,3/3/2013,294.915,0,0,20.293,0,07,-15.992,30.84,22.572,21.377,12.155,0,0,0,0,0,0,0,0,0,0,0,0,0,33.508,33.438,0,0,0,0,0,0,0,20.3,6.4,25.69,25.439,0,-1.41,0
8,17.501,39.301,22.701,0,3/3/2013,317.059,0,0,20.195,0,08,-16.968,32.412,14.388,21.693,9.051,0,0,0,0,0,0,0,0,0,0,0,0,0,33.537,33.237,0,0,0,0,0,0,0,20.3,6.05,25.551,25.662,0,-13.514,0
9,27.201,39.301,22.501,0,3/3/2013,325.169,0,0,20.211,0,09,-19.166,29.919,21.648,35.822,9.448,0,0,0,0,0,0,0,0,0,0,0,0,0,33.518,33.598,0,0,0,0,0,0,0,20.3,6.07,25.857,25.105,0,-9.906,0
10,31.901,39.401,20.601,0,3/3/2013,339.418,0,0,30.338,0,10,-34.181,32.884,21.912,33.248,7.848,0,0,0,0,0,0,0,0,0,0,0,0,0,33.918,33.388,0,0,0,0,0,0,0,20,6,25.857,25.133,0,-6.61,0
11,10.1,37.301,22.601,0,3/3/2013,345.492,0,0,42.038,0,11,33.082,30.031,18.084,35.402,25.075,0,0,0,0,0,0,0,0,0,0,0,0,0,33.778,33.428,0,0,0,0,0,0,0,18.5,5.76,25.968,25.606,0,-35.102,0
12,33.901,39.401,22.501,0,3/3/2013,371.133,34.632,0,42.051,0,12,0,32.839,22.176,35.612,6.946,7.711,0,0,0,0,0,0,0,0,0,0,0,0,33.128,33.367,0,0,0,0,0,0,0,20.2,5.76,25.718,25.495,0,-10.804,0
13,24.201,39.201,22.501,0,3/3/2013,371.476,48.766,0,0,0,13,-4.761,31.514,21.648,34.877,14.875,15.819,0,0,0,0,0,0,0,0,0,0,0,0,33.638,32.958,0,0,0,0,0,0,0,20.1,5.65,25.745,25.606,0,-2.6,0
14,31.601,39.101,22.701,0,3/3/2013,373.473,0,0,41.831,0,14,-4.273,31.514,22.836,35.77,10.979,12.032,0,15.682,0,0,0,0,0,0,0,0,0,0,33.157,33.147,0,0,0,0,0,0,0,20,5.51,25.885,25.551,0,-15.51,0
15,33.501,39.501,22.601,0,3/3/2013,365.999,0,0,41.997,0,15,-10.132,28.639,24.684,35.822,7.725,8.6,0,15.053,0,0,0,0,0,0,0,0,0,0,34.328,32.868,0,0,0,0,0,0,0,19.8,5.36,25.801,25.467,0,-10.712,0
16,34.101,39.401,22.501,0,3/3/2013,364.606,0,0,42.019,0,16,-4.883,32.592,26.268,35.77,6.946,7.711,0,15.532,0,0,0,0,0,0,0,0,0,0,34.277,33.197,0,0,0,0,0,0,0,19.8,5.51,25.857,25.495,0,-10.602,0
17,37.001,35.301,22.601,0,3/3/2013,364.679,0,0,42.098,0,17,-11.231,33.019,20.988,36.348,6.987,7.971,0,15.915,0,0,0,0,0,0,0,0,0,0,34.258,32.897,0,0,0,0,0,0,0,19.7,5.6,26.079,25.105,0,-8.606,0
18,33.601,37.201,22.601,0,3/3/2013,412.773,12.506,0,41.96,0,18,-5.127,30.975,24.684,36.558,17.145,18.417,0,23.653,0,0,0,0,0,0,0,0,0,0,33.658,33.298,0,0,0,0,0,0,0,19.8,5.76,25.801,25.606,0,-9.815,9.989
19,25.601,39.101,22.701,16.001,3/3/2013,525.959,50.616,16.428,40.091,0,19,0,30.907,22.704,37.556,16.024,17.268,0,23.653,0,0,0,0,0,10.034,0,0,0,0,34.238,33.038,0,0,0,0,0,0,0,19.7,5.8,25.773,25.718,0,-17.103,37.465
20,29.601,39.201,22.801,0,3/3/2013,505.657,50.764,16.576,42.041,0,20,-1.221,32.906,19.272,38.449,13.194,14.288,0,23.653,0,0,0,0,0,5.501,0,0,0,0,34.238,33.237,0,0,0,0,0,0,0,20,5.8,25.69,25.578,0,-13.312,47.117
21,25.601,39.201,22.701,0,3/3/2013,464.919,50.468,16.65,39.983,0,21,-3.052,32.816,19.536,38.134,6.658,7.643,0,14.752,0,0,0,0,0,0,0,0,0,0,33.958,33.587,0,0,0,0,0,0,0,20.2,5.9,25.634,25.523,0,-17.908,21.988
22,35.101,39.301,22.601,0,3/3/2013,390.59,42.032,0,39.887,0,22,-7.569,31.356,20.856,38.081,6.508,7.246,0,0,0,0,0,0,0,0,0,0,0,0,33.717,33.298,0,0,0,0,0,0,0,20.2,6.1,25.634,25.495,0,-10.401,0
23,44.901,39.401,22.701,0,3/3/2013,353.783,0,0,39.858,0,23,-22.706,32.098,21.252,37.661,6.563,7.629,0,0,0,0,0,0,0,0,0,0,0,0,34.038,33.128,0,0,0,0,0,0,0,20,6.2,25.69,25.551,0,-.806,0
0,39.101,39.401,22.401,0,4/3/2013,327.156,0,0,30.402,0,00,-28.443,21.271,0,30.098,25.417,0,0,0,0,0,0,0,0,0,0,0,0,0,34.068,31.997,0,0,0,0,0,0,0,20,6.2,25.384,25.384,0,1.996,0
1,40.001,39.401,22.601,0,4/3/2013,316.946,0,0,30.466,0,01,-37.355,23.427,22.968,31.358,7.219,0,0,0,0,0,0,0,0,0,0,0,0,0,34.097,33.598,0,0,0,0,0,0,0,20,6.3,25.745,24.994,0,2.582,0
2,37.101,37.201,22.601,0,4/3/2013,308.57,0,0,12.276,0,02,-61.281,34.546,24.552,12.764,9.215,0,0,0,0,0,0,0,0,0,0,0,0,0,33.678,33.388,0,0,0,0,0,0,0,20,6.3,25.467,24.799,0,12.397,0
3,33.601,37.301,22.601,0,4/3/2013,307.061,0,0,12.21,0,03,-43.458,31.109,22.968,21.431,11.457,0,0,0,0,0,0,0,0,0,0,0,0,0,33.948,32.637,0,0,0,0,0,0,0,20,6.4,25.968,25.272,0,6.098,0
4,34.401,39.301,22.601,0,4/3/2013,313.616,0,0,20.261,0,04,-36.622,30.593,23.1,22.113,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,34.537,33.157,0,0,0,0,0,0,0,20,6.38,25.829,25.189,0,2.289,0
5,41.601,39.301,22.501,0,4/3/2013,339.426,0,0,33.981,0,05,-34.303,30.368,27.06,37.556,8.86,0,0,0,0,0,0,0,0,0,0,0,0,0,33.237,33.258,0,0,0,0,0,0,0,20.3,6.38,25.996,25.356,0,-2.509,0
6,28.901,39.301,22.601,0,4/3/2013,362.722,0,0,34.004,0,06,-13.916,31.626,23.364,38.606,15.942,17.282,0,0,0,0,0,0,0,0,0,0,0,0,33.298,33.327,0,0,0,0,0,0,0,20,6.5,24.966,25.189,0,-11.701,0
7,21.101,39.401,18.501,0,4/3/2013,375.169,0,0,34.024,0,07,-1.343,34.187,25.212,37.608,11.498,11.868,0,15.081,0,0,0,0,0,0,0,0,0,0,33.717,33.537,0,0,0,0,0,0,0,20,6.4,25.3,25.439,0,-16.004,0
8,34.601,39.401,20.501,0,4/3/2013,428.401,50.246,0,34.013,0,08,-10.865,0,22.572,38.186,14.711,15.559,0,24.637,0,0,0,0,0,0,0,0,0,0,34.088,32.708,0,0,0,0,0,0,0,20,6.23,25.551,25.467,0,-8.002,26.239
9,19.301,39.301,20.501,0,4/3/2013,468.843,49.95,16.502,37.991,0,09,5.86,12.039,27.984,36.295,16.133,17.569,0,20.837,0,0,0,0,0,0,0,0,0,0,35.037,32.478,0,0,0,0,0,0,0,19.4,5.84,25.523,25.495,0,-15.217,32.432
10,38.201,39.401,22.501,12.555,4/3/2013,499.089,50.024,16.206,37.989,0,10,-10.498,10.961,19.932,36.453,20.577,21.37,0,25.007,0,0,0,0,0,0,0,0,0,0,33.808,32.778,0,0,0,0,0,0,0,19.3,5.54,25.578,25.634,0,-6.702,47.245
11,32.401,39.101,22.501,26.643,4/3/2013,520.142,49.654,16.502,38.089,0,11,-1.465,12.489,26.796,36.453,20.44,21.452,0,24.856,0,0,0,0,0,0,0,0,0,0,34.017,32.928,0,0,0,0,0,0,0,20,5.44,25.606,25.634,0,-12.616,47.245
12,39.601,39.101,22.501,17.608,4/3/2013,506.72,49.432,16.058,37.968,0,12,-1.709,12.242,24.42,36.138,16.721,17.596,0,15.176,0,0,0,0,0,0,30.896,0,0,0,33.898,32.788,0,0,0,0,0,0,0,20,5.36,25.718,25.773,0,-5.402,47.245
13,31.601,39.101,22.501,14.925,4/3/2013,511.127,49.802,16.354,39.884,0,13,-1.343,13.971,24.552,35.034,13.317,14.014,0,15.586,0,0,0,0,0,0,31.486,0,0,0,34.288,32.928,0,0,0,0,0,0,0,20,5.36,25.718,25.523,0,-14.209,41.433
14,29.301,39.001,22.501,15.028,4/3/2013,532.438,49.876,16.354,39.445,0,14,-4.273,13.814,22.968,35.245,18.116,19.114,0,15.86,0,0,0,0,0,0,29.777,0,0,0,33.788,33.048,0,0,0,0,0,0,0,19.5,5.36,25.551,25.829,0,-12.104,49.018
15,26.101,39.401,22.601,22.448,4/3/2013,529.649,50.098,16.576,40.086,0,15,0,12.084,26.928,35.192,14.657,15.723,0,13.631,0,0,0,0,0,0,29.6,0,0,0,33.998,33.218,0,0,0,0,0,0,0,19.7,5.36,25.662,25.773,0,-14.502,49.384
16,30.001,39.401,22.601,22.445,4/3/2013,514.984,49.506,16.206,40.075,0,16,-1.587,11.703,17.292,35.14,15.299,16.188,0,15.313,0,0,0,0,0,0,29.188,0,0,0,33.627,32.358,0,0,0,0,0,0,0,19.6,5.36,25.662,25.912,0,-11.316,46.947
17,36.501,37.201,22.501,0,4/3/2013,479.824,49.358,16.28,40.095,0,17,-12.574,13.814,12.936,35.822,12.1,13.303,0,14.971,0,0,0,0,0,0,14.429,0,0,0,33.738,33.138,0,0,0,0,0,0,0,19.6,5.6,25.968,25.773,0,-9.302,46.947
18,28.901,39.401,22.601,0,4/3/2013,485.707,49.728,16.502,39.991,0,18,-3.418,11.411,26.136,37.241,18.417,19.305,0,14.219,0,0,0,0,0,0,0.33,0,0,0,34.007,32.847,0,0,0,0,0,0,0,19.6,5.76,25.718,25.384,0,-11.518,46.947
19,28.601,37.201,22.601,42.939,4/3/2013,575.163,50.024,16.428,39.96,0,19,-8.057,12.174,19.536,35.612,20.919,21.712,0,14.465,0,0,0,0,0,8.943,32.134,0,0,0,33.707,32.518,0,0,0,0,0,5.2,0,19.6,5.76,25.69,25.578,0,-12.305,44.477
20,33.501,39.201,22.701,47.606,4/3/2013,554.306,49.506,16.428,39.951,0,20,-12.696,12.826,18.876,37.503,14.78,15.805,0,14.438,0,0,0,0,0,8.504,30.808,0,0,0,33.168,32.897,0,0,0,0,0,5.2,0,19.6,5.92,25.606,25.551,0,-7.709,37.7
21,33.901,39.401,22.501,19.489,4/3/2013,491.297,49.506,16.206,40.012,0,21,-6.958,11.029,19.008,35.875,9.065,9.912,0,0,0,0,0,0,0,8.482,30.278,0,0,0,32.677,32.717,0,0,0,0,0,0,0,19.8,5.92,25.634,25.578,0,-5.31,46.043
22,28.601,39.401,22.501,0,4/3/2013,429.954,49.802,16.354,39.45,0,22,-2.686,14.847,21.516,37.661,21.397,22.204,0,0,0,0,0,0,0,1.113,0,0,0,0,33.237,33.017,0,0,0,0,0,0,0,19.8,6,25.578,25.467,0,-11.701,0
23,44.701,39.401,22.601,0,4/3/2013,393.834,43.66,0,40.023,0,23,-22.095,13.028,22.308,35.245,14.233,14.985,0,0,0,0,0,0,0,0,0,0,0,0,32.897,33.048,0,0,0,0,0,0,0,19,6.15,25.69,25.578,0,-.916,0
0,29.701,39.301,22.501,0,5/3/2013,361.971,0,0,40.049,0,00,-6.592,14.375,24.948,37.503,12.332,13.289,0,15.614,0,0,0,0,0,0,0,0,0,0,33.038,32.987,0,0,0,0,0,0,0,20.2,6.07,25.467,25.551,0,-13.111,0
1,36.501,39.401,22.501,0,5/3/2013,352.484,0,0,40.008,0,01,-13.428,12.466,25.344,33.038,9.475,10.336,0,15.258,0,0,0,0,0,0,0,0,0,0,33.168,33.277,0,0,0,0,0,0,0,20.1,6.22,25.662,25.801,0,-8.203,0
