,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
1,01,0,0,0,0,0,0,0,0,0,0,39.001,20.801,27.733,0,47.5,14.794,19.88,25.801,25.161,0,31.94,24.552,0,0,0,0,0,12.72,37.617,0,0,0,0,0,0,20.2,6.07,0,-11.231,0,17.701,-11.518,358.818,5/1/2013
2,02,0,0,0,0,0,0,0,0,0,0,38.301,22.401,39.237,0,44.918,14.356,21.951,25.801,25.551,0,33.266,27.456,0,0,0,0,0,12.609,36.977,0,0,0,0,0,0,21.2,6.15,0,9.644,0,20.801,-16.407,356.136,5/1/2013
3,03,0,0,0,0,0,0,0,0,0,0,39.101,22.601,40.025,0,42.994,0,21.984,25.801,25.551,0,31.963,25.212,0,0,0,0,0,12.829,37.577,0,0,0,0,0,0,20.8,6.15,0,0,0,17.401,-18.915,354.102,5/1/2013
4,04,0,0,0,0,0,0,0,0,0,0,38.301,21.901,39.341,0,43.068,0,21.893,25.801,25.551,0,31.177,26.4,0,0,0,0,0,12.81,37.608,0,0,0,0,0,0,20.7,6.07,0,0,0,19.301,-18.806,350.126,5/1/2013
5,05,0,0,0,0,0,0,0,0,0,0,38.201,22.401,35.927,0,44.4,14.652,21.871,25.801,25.551,0,32.322,26.928,0,0,0,0,0,12.839,37.717,0,0,0,0,0,0,21,6,0,-6.104,0,18.401,-19.611,372.924,5/1/2013
6,06,0,0,0,0,0,0,0,0,0,0,37.901,22.501,35.087,0,44.4,14.43,21.587,25.885,25.551,0,34.389,29.04,0,0,0,0,0,12.779,37.587,0,0,0,0,0,0,20.5,6,9.645,5.249,0,18.401,-17.817,371.449,5/1/2013
7,07,0,0,0,0,0,0,0,0,0,0,38.501,22.501,38.817,0,51.43,16.724,18.669,25.467,25.551,0,33.468,29.304,0,0,0,0,0,13.099,38.087,0,0,0,0,0,0,20.6,5.92,0,23.438,0,4.1,-27.1,377.7,5/1/2013
8,08,0,0,0,0,0,0,0,0,0,0,38.001,22.401,37.241,0,49.876,16.428,19.144,25.662,25.551,0,32.884,25.212,0,0,0,0,0,12.929,37.287,0,0,0,0,0,0,20,5.69,34.85,-17.701,0,19.901,-17.212,418.168,5/1/2013
9,09,0,0,0,0,0,0,0,0,0,0,36.501,22.101,39.079,0,49.58,16.28,19.02,25.662,25.551,0,32.345,25.74,15.463,15.778,0,0,0,12.799,36.738,0,0,0,0,0,0,19.9,5.8,42.328,0,0,15.2,-14.612,440.077,5/1/2013
10,10,0,0,0,0,0,0,0,0,0,0,38.001,22.101,39.237,0,49.728,16.058,19.29,25.634,25.551,0,32.974,26.796,6.686,7.041,0,14.807,0,12.539,37.197,0,0,0,0,0,0,19.9,5.6,48.066,-5.86,0,18.801,-14.612,448.877,5/1/2013
11,11,0,0,0,0,0,0,0,0,0,0,26.901,20.101,35.77,0,49.728,16.206,19.844,25.69,25.662,0,30.525,29.832,18.02,22.628,0,21.014,0,12.489,37.457,0,0,0,0,0,0,20,5.4,48.177,4.517,0,12.5,-16.407,464.834,5/1/2013
12,12,0,0,0,0,0,0,0,0,0,0,25.201,18.701,24.528,0,49.506,16.354,20.204,25.328,25.69,0,35.152,28.248,21.766,21.001,0,24.911,0,12.019,37.757,0,0,0,0,0,0,20,5.21,48.052,10.62,0,0,-23.31,472.318,5/1/2013
13,13,0,0,0,0,0,0,0,0,0,0,31.101,20.901,30.36,0,49.876,16.206,20.339,25.328,25.69,0,33.76,26.532,9.065,8.094,0,16.106,0,12.399,37.457,0,0,0,0,0,0,20.1,5.2,48.052,0,0,4.7,-23.218,455.084,5/1/2013
14,14,0,0,0,0,0,0,0,0,0,0,30.501,21.601,25.159,0,49.58,16.206,17.852,25.328,25.69,0,32.075,30.228,7.492,7.547,0,15.518,0,12.519,37.747,0,0,0,0,0,0,20,5.44,48.052,0,0,21.901,-8.918,415.552,5/1/2013
15,15,0,0,0,0,0,0,0,0,0,0,18.301,15.401,15.283,0,49.432,15.836,14.455,25.662,25.495,0,32.749,26.268,17.487,25.143,0,15.108,0,12.569,37.067,0,0,0,0,0,0,20.6,5.5,48.052,-28.199,0,22.801,7.196,418.633,5/1/2013
16,16,0,0,0,0,0,0,0,0,0,0,35.201,22.001,27.891,0,50.468,16.502,21.442,25.634,25.495,0,32.21,23.496,7.998,6.754,0,0,0,12.25,36.727,0,0,0,0,0,0,20.6,5.4,48.052,74.831,0,-14,-46.913,404.203,5/1/2013
17,17,0,0,0,0,0,0,0,0,0,0,38.601,22.501,31.252,0,50.172,15.614,24.028,25.634,25.161,0,32.457,25.476,0,7.752,0,0,0,11.439,37.697,0,0,0,0,0,0,20.4,5.67,42.125,61.281,0,-19.801,-49.916,424.415,5/1/2013
18,18,0,0,0,0,0,6.966,33.842,0,0,0,35.401,20.301,36.82,2.466,50.246,16.058,22.097,25.606,25.745,0,30.48,25.74,17.856,22.846,15.409,14.821,0,10.669,37.518,0,0,0,0,0,0,20.2,5.6,48.694,-14.771,0,20.101,-17.414,537.465,5/1/2013
19,19,0,0,0,0,0,10.166,34.196,0,0,0,36.101,21.501,36.82,41.935,49.876,16.058,24.009,25.606,25.745,0,33.648,25.476,6.781,6.289,15.874,14.561,0,10.689,37.768,0,0,0,0,0,0,20.6,5.6,48.694,-12.696,0,21.601,-13.916,553.004,5/1/2013
20,20,0,0,0,0,0,10.284,34.343,0,0,0,37.501,22.401,36.347,16.187,50.394,16.428,23.967,25.606,25.745,0,32.951,24.552,8.231,8.723,19.647,19.141,0,10.989,37.367,0,0,0,0,0,0,20.5,5.6,48.583,1.953,0,20.401,-16.517,529.65,5/1/2013
21,21,0,0,0,0,0,10.225,34.255,0,0,0,39.201,22.401,37.188,0,50.394,16.502,23.784,25.606,25.467,0,33.558,26.664,0,9.078,15.272,15.313,0,10.469,38.107,0,0,0,0,0,0,20.5,5.6,48.261,64.211,0,-6.1,-41.108,490.842,5/1/2013
22,22,0,0,0,0,0,10.049,18.583,0,0,0,37.601,22.501,37.923,0,50.172,15.836,22.937,25.606,25.467,0,29.29,27.06,0,7.11,0,0,0,10.579,38.877,0,0,0,0,0,0,20.2,5.67,37.757,55.422,0,-6.2,-40.815,434.811,5/1/2013
23,23,0,0,0,0,0,0,0,0,0,0,39.101,22.601,36.558,0,50.098,16.058,22.808,25.718,25.606,0,31.379,24.42,0,0,0,0,0,10.649,38.387,0,0,0,0,0,0,20.3,5.67,34.68,17.457,0,10.5,-26.716,402.792,5/1/2013
0,00,0,0,0,0,0,0,0,0,0,0,35.601,21.901,38.133,0,50.764,16.576,21.809,25.718,25.606,0,32.502,28.116,0,0,0,0,0,10.53,38.447,0,0,0,0,0,0,20.2,5.67,1.457,0,0,16.401,-18.311,374.94,6/1/2013
1,01,0,0,0,0,0,0,0,0,0,0,38.001,22.401,38.029,0,34.854,0,21.476,25.718,25.606,0,32.008,28.644,0,0,0,0,0,10.339,37.948,0,0,0,0,0,0,20,5.7,0,40.284,0,-7,-40.101,347.541,6/1/2013
2,02,0,0,0,0,0,0,0,0,0,0,38.401,22.401,36.243,0,33.078,0,21.974,25.69,25.272,0,32.008,28.776,0,0,0,0,0,10.499,38.848,0,0,0,0,0,0,20,5.7,0,25.636,0,-.2,-33.015,346.469,6/1/2013
3,03,0,0,0,0,0,0,0,0,0,0,37.901,22.401,35.77,0,17.464,0,21.979,25.69,25.718,0,31.379,26.664,0,0,0,0,0,10.549,38.768,0,0,0,0,0,0,20,5.8,0,29.908,0,-9.7,-41.218,341.093,6/1/2013
4,04,0,0,0,0,0,0,0,0,0,0,36.201,22.301,32.618,0,17.538,0,21.983,25.69,25.745,0,32.143,25.872,0,0,0,0,0,10.36,37.778,0,0,0,0,0,0,20,5.7,0,26.246,0,-10.3,-41.401,339.384,6/1/2013
5,05,0,0,0,0,0,0,0,0,0,0,38.301,22.501,37.609,0,42.698,0,21.945,25.69,25.745,0,25.224,20.196,0,0,0,0,0,10.459,38.458,0,0,0,0,0,0,20,5.9,0,42.97,0,-13.4,-44.917,350.073,6/1/2013
6,06,0,0,0,0,0,10.21,0,0,0,0,37.201,22.401,36.243,0,43.438,0,21.919,25.495,25.606,0,24.483,15.972,0,0,0,0,0,10.4,38.947,0,0,0,0,0,0,20,5.8,0,0,0,17.301,-18.018,338.832,6/1/2013
7,07,0,0,0,0,0,10.262,0,0,0,0,39.001,22.501,38.606,0,17.686,0,21.578,25.495,25.606,0,18.733,20.46,0,7.629,0,0,0,10.459,37.807,0,0,0,0,0,0,20,5.76,0,0,0,10.8,-26.313,337.096,6/1/2013
8,08,0,0,0,0,0,10.196,0,0,0,0,38.601,22.501,39.815,0,32.412,0,22.046,25.495,25.217,0,22.215,19.272,0,8.573,0,0,0,10.75,38.168,0,0,0,0,0,0,19.8,5.77,0,0,0,11.3,-25.709,355.24,6/1/2013
9,09,0,0,0,0,0,10.254,0,0,0,0,39.201,22.401,39.079,0,48.618,0,21.963,25.495,25.578,0,19.429,21.252,0,15.081,0,0,0,10.899,37.948,0,0,0,0,0,0,19.9,5.59,0,0,0,12.1,-24.519,375.107,6/1/2013
10,10,0,0,0,0,0,10.708,0,0,0,0,39.101,22.401,37.924,0,50.616,16.428,20.041,25.912,25.161,0,19.295,25.08,0,9.174,0,0,0,10.859,37.697,0,0,0,0,0,0,19.8,5.37,0,0,0,14.2,-18.915,380.282,6/1/2013
11,11,0,0,0,0,0,10.371,0,0,0,0,27.001,19.901,32.407,0,50.616,16.428,21.289,25.69,24.688,0,19.631,15.576,20.358,20.358,0,0,0,11.229,38.007,0,0,0,0,0,0,19.9,5.21,0,0,0,6.3,-21.314,393.674,6/1/2013
12,12,0,0,0,0,0,10.166,0,0,0,0,22.301,17.301,30.097,0,49.95,16.354,17.206,25.829,25.94,0,19.519,14.388,11.868,11.006,0,0,0,11,38.447,0,0,0,0,0,0,19.8,5.03,38.37,0,0,3.2,-18.11,399.482,6/1/2013
13,13,0,0,0,0,0,9.866,0,0,0,0,21.301,16.501,23.373,0,49.284,16.132,15.475,25.829,25.94,0,17.295,16.632,14.944,15.272,0,0,0,10.859,37.988,0,0,0,0,0,0,19.7,4.9,38.256,0,0,3.1,-16.114,392.561,6/1/2013
14,14,0,0,0,0,0,9.947,0,0,0,0,31.201,19.501,30.99,0,50.616,16.206,14.238,25.467,25.829,0,16.397,15.84,7.889,6.809,0,0,0,10.859,37.797,0,0,0,0,0,0,19.7,4.89,33.463,0,0,7.5,-19.318,389.457,6/1/2013
15,15,0,0,0,0,0,9.8,0,0,0,0,26.501,18.101,24.003,0,50.468,16.354,20.579,25.857,25.829,0,19.137,14.388,0,6.822,0,0,0,10.96,37.858,0,0,0,0,0,0,19.8,5,39.079,0,0,4.6,-18.11,384.046,6/1/2013
16,16,0,0,0,0,0,10.034,0,0,0,0,21.601,16.301,36.19,0,50.616,16.354,23.29,25.857,25.829,0,17.767,16.5,0,7.123,0,0,0,10.799,38.427,0,0,0,0,0,0,19.8,5.44,23.277,0,0,7.1,-19.318,377.423,6/1/2013
17,17,0,0,0,0,0,10.24,0,0,0,0,31.001,20.601,37.083,0,50.912,16.354,20.894,25.662,25.467,0,18.711,22.704,0,11.799,0,0,0,10.92,38.427,0,0,0,0,0,0,20.5,5.44,0,3.052,0,1.9,-27.815,389.578,6/1/2013
18,18,0,0,0,0,0,10.049,0,0,0,0,33.401,17.701,35.297,0,49.506,16.354,22.491,25.885,25.606,0,17.048,24.288,18.676,25.157,0,22.45,0,10.549,37.688,0,0,0,0,0,0,20.3,5.55,48.016,-36.866,0,20.501,-10.913,493.29,6/1/2013
19,19,0,0,0,0,0,10.327,34.903,0,0,0,39.101,22.401,37.661,0,50.542,16.428,23.384,25.829,25.384,0,28.998,26.664,7.739,10.35,15.272,15.368,0,10.7,38.097,0,0,0,0,0,0,20.3,5.6,48.128,51.759,0,-17.801,-49.403,528.621,6/1/2013
20,20,0,0,0,0,0,10.174,34.638,0,0,0,38.801,22.501,34.877,0,50.394,16.354,23.873,25.829,25.384,0,31.401,29.7,7.451,6.686,15.764,15.327,0,10.87,38.147,0,0,0,0,0,0,20,5.59,48.128,71.78,0,-22.901,-54.714,517.724,6/1/2013
21,21,0,0,0,0,0,10.013,0,0,0,0,38.401,22.501,36.768,0,49.654,16.428,22.798,25.829,25.384,0,28.257,31.68,7.862,11.17,0,0,0,10.79,38.638,0,0,0,0,0,0,21,5.76,48.128,34.303,0,-13.3,-45.503,475.637,6/1/2013
22,22,0,0,0,0,0,0,0,0,0,0,38.701,22.601,33.143,0,45.658,14.356,23.513,25.829,25.384,0,31.356,26.664,0,7.629,0,0,0,10.809,38.927,0,0,0,0,0,0,20.5,5.67,25.415,33.204,0,-7,-41.218,411.169,6/1/2013
23,23,0,0,0,0,0,0,0,0,0,0,39.001,20.401,37.555,0,50.024,0,22.542,25.829,25.384,0,31.671,28.644,0,7.301,0,0,0,11.009,38.068,0,0,0,0,0,0,20.7,5.8,0,37.477,0,-10.5,-40.01,376.962,6/1/2013
0,00,0,0,0,0,0,0,0,0,0,0,38.701,22.601,32.618,0,33.152,0,21.086,25.829,25.022,0,30.638,24.684,0,7.356,0,0,0,11.18,38.078,0,0,0,0,0,0,20,5.91,0,37.599,0,-12.1,-40.907,352.263,7/1/2013
1,01,0,0,0,0,0,0,0,0,0,0,38.401,22.001,33.196,0,23.384,0,22.279,25.829,25.384,0,32.951,24.288,0,0,0,0,0,11.369,38.357,0,0,0,0,0,0,20.1,5.8,0,36.5,0,-8.4,-38.508,333.747,7/1/2013
2,02,0,0,0,0,0,0,0,0,0,0,37.701,22.001,36.085,0,14.06,0,23.692,25.885,26.052,0,31.716,27.588,0,0,0,0,0,11.139,38.177,0,0,0,0,0,0,20,5.8,0,36.5,0,-7.3,-38.307,329.003,7/1/2013
3,03,0,0,0,0,0,0,0,0,0,0,39.201,22.501,31.83,0,16.946,0,23.478,25.495,25.523,0,31.401,25.08,0,0,0,0,0,11.499,37.887,0,0,0,0,0,0,20,6,0,38.087,0,-7.7,-39.515,325.969,7/1/2013
4,04,0,0,0,0,0,0,0,0,0,0,38.001,22.601,36.505,0,0,0,23.973,25.885,25.523,0,32.682,28.644,0,8.203,0,0,0,11.399,37.997,0,0,0,0,0,0,19.8,6,0,37.355,0,-12.1,-44.313,336.271,7/1/2013
5,05,0,0,0,0,0,0,0,0,0,0,38.201,22.401,36.4,0,12.654,0,23.491,25.885,25.523,0,31.873,23.892,12.811,17.487,0,0,0,11.149,38.427,0,0,0,0,0,0,19.8,5.9,0,31.373,0,-8,-38.71,361.231,7/1/2013
6,06,0,0,0,0,0,0,0,0,0,0,38.701,22.201,36.505,0,48.692,0,23.481,25.885,25.523,0,29.874,25.74,0,7.26,0,0,0,11.799,38.437,0,0,0,0,0,0,20,5.76,0,51.027,0,-15.2,-44.606,368.637,7/1/2013
7,07,0,0,0,0,0,0,0,0,0,0,39.001,22.501,37.398,0,50.098,0,23.878,25.885,25.829,0,30.503,25.212,0,14.082,0,0,0,11.459,38.177,0,0,0,0,0,0,19.5,5.67,0,31.251,0,-8.1,-41.511,387.553,7/1/2013
8,08,0,0,0,0,0,0,0,0,0,0,38.801,22.601,38.291,0,49.432,4.588,23.95,25.885,25.829,0,32.749,24.948,20.276,25.007,0,0,0,11.019,38.107,0,0,0,0,0,0,20.2,5.53,34.558,60.06,0,-20.101,-52.718,454.53,7/1/2013
9,09,0,0,0,0,0,8.826,32.723,0,0,0,37.901,22.501,36.137,8.938,49.95,0,23.956,25.885,25.467,0,34.029,22.572,20.905,25.184,0,0,0,11.18,38.007,0,0,0,0,0,0,20,5.44,50.449,53.102,0,-13.5,-48.616,509.064,7/1/2013
10,10,0,0,0,0,0,10.093,32.752,0,0,0,37.501,22.401,32.565,13.047,48.618,0,23.524,25.551,25.384,0,32.772,24.288,18.881,19.415,0,23.421,0,11.799,38.187,0,0,0,0,5.2,0,20,5.22,39.247,45.167,0,-15.4,-46.016,526.115,7/1/2013
11,11,0,0,0,0,0,8.548,34.432,0,0,0,27.101,21.101,31.252,44.704,49.432,0,22.517,25.551,25.411,0,32.075,28.38,13.782,14.397,0,18.075,0,10.83,37.927,0,0,0,0,5.2,0,19.8,5.2,45.411,56.52,0,-21.801,-45.21,531.617,7/1/2013
12,12,0,0,0,0,0,8.533,32.87,0,0,0,27.001,18.301,24.581,51.106,49.358,0,20.424,25.551,25.829,0,32.547,23.364,22.286,22.86,0,22.587,0,11.489,37.818,0,0,0,0,0,0,20,5.2,45.364,35.768,0,-17.501,-35.414,544.216,7/1/2013
13,13,0,0,0,0,0,8.562,32.399,0,0,0,22.501,16.201,28.678,46.43,49.432,0,22.825,25.551,25.829,0,32.974,24.024,18.922,19.647,0,15.409,0,10.779,37.747,0,0,0,0,0,0,19.6,5.04,48.927,41.017,0,-18.601,-38.307,527.368,7/1/2013
14,14,0,0,0,0,0,8.555,32.193,0,9.018,0,23.101,16.001,30.465,49.984,49.58,0,21.253,25.551,25.495,0,29.986,25.212,21.903,22.833,0,15.163,0,11.029,38.158,0,0,0,0,5.2,0,19.6,4.97,48.927,42.848,0,-15.5,-38.307,545.136,7/1/2013
15,15,0,0,0,0,0,9.873,32.399,1.644,33.121,0,23.001,17.401,28.101,49.757,49.21,0,20.329,25.551,25.495,0,28.796,27.852,13.946,12.934,0,0,0,10.92,38.548,0,0,0,0,0,0,20,5.04,46.564,56.642,0,-29.501,-46.602,539.943,7/1/2013
16,16,0,0,0,0,0,10.152,32.929,0,24.716,0,31.801,21.701,28.468,50.767,44.844,0,24.59,25.551,25.439,0,29.941,16.896,0,8.258,0,0,0,10.96,38.297,0,0,0,0,0,0,19.8,5.37,37.843,65.92,0,-22.701,-48.506,493.61,7/1/2013
17,17,0,0,0,0,0,10.137,32.811,2.03,0,0,39.001,22.501,30.937,0,51.134,16.872,25.83,25.857,25.801,0,32.996,24.816,0,7.588,0,0,0,10.539,38.607,0,0,0,0,0,0,20,5.44,41.465,48.463,0,-18.401,-46.217,480.517,7/1/2013
18,18,0,0,0,0,0,10.196,32.87,2.32,0,0,36.901,22.601,37.924,43.065,51.504,16.872,25.911,25.857,25.773,0,31.401,26.136,10.582,18.458,0,0,0,10.709,38.078,0,0,0,0,0,0,19.8,5.6,42.972,45.656,0,-13.8,-46.419,550.093,7/1/2013
19,19,0,0,0,0,0,10.166,32.841,2.868,0,0,39.101,22.601,39.867,51.265,51.06,16.798,25.906,25.885,25.773,0,32.524,19.272,16.325,14.725,0,0,0,11.399,38.387,0,0,0,0,5.2,0,19.7,5.67,43.895,50.905,0,-20.301,-52.406,572.993,7/1/2013
20,20,0,0,0,0,0,10.166,32.87,2.659,0,0,39.201,22.501,39.657,51.25,52.096,16.724,25.882,25.885,25.773,0,32.322,23.892,0,16.475,0,0,0,10.83,38.737,0,0,0,0,0,0,19.7,5.67,39.756,54.933,0,-12.2,-48.817,538.13,7/1/2013
21,21,0,0,0,0,0,10.152,17.935,2.691,0,0,39.101,22.501,39.762,0,51.726,16.576,25.986,25.885,25.411,0,32.816,26.268,9.366,20.864,0,0,0,10.809,38.997,0,0,0,0,0,0,20.2,5.67,39.237,46.022,0,-6.8,-44.606,487.337,7/1/2013
22,22,0,0,0,0,0,0,0,2.659,0,0,39.201,22.501,40.077,0,45.14,14.208,25.976,25.885,25.745,0,31.604,26.4,0,6.918,0,0,0,11.999,36.847,0,0,0,0,0,0,20.2,5.76,38.586,31.251,0,-4.5,-38.911,431.866,7/1/2013
23,23,0,0,0,0,0,0,0,2.675,0,0,36.901,20.301,40.025,0,44.622,14.208,25.968,25.885,25.745,0,31.94,28.248,0,17.008,0,0,0,11.769,38.598,0,0,0,0,0,0,20,5.84,0,46.144,0,-11.3,-44.514,399.403,7/1/2013
0,00,0,0,0,0,0,0,0,2.659,0,0,37.301,22.501,40.235,0,34.114,0,25.998,25.885,25.69,0,34.029,28.908,0,7.219,0,0,0,10.53,38.548,0,0,0,0,0,0,20,5.3,0,27.833,0,0,0,379.353,8/1/2013
1,01,0,0,0,0,0,0,0,2.675,0,0,39.201,22.701,39.132,0,23.31,0,26.014,25.885,25.662,0,32.322,27.06,0,7.698,0,0,0,11.52,38.557,0,0,0,0,0,0,20,5.3,0,34.059,0,0,0,357.084,8/1/2013
2,02,0,0,0,0,0,0,0,2.643,0,0,39.101,22.601,38.291,0,23.458,0,25.977,25.885,25.578,0,31.424,25.476,0,7.369,0,0,0,11.099,38.147,0,0,0,0,0,0,20,5.3,0,38.087,0,0,0,359.487,8/1/2013
3,03,0,0,0,0,0,0,0,2.739,0,0,39.201,22.601,39.394,0,0,0,26.006,25.885,25.578,0,32.165,24.288,0,18.936,0,0,0,11.139,38.118,0,0,0,0,0,0,20,5.3,0,29.908,0,0,0,345.387,8/1/2013
4,04,0,0,0,0,0,0,0,2.739,0,0,38.901,22.501,38.396,0,0,0,25.915,25.885,25.578,0,29.739,27.192,0,24.761,0,0,0,11.229,38.917,0,0,0,0,0,0,20,5.3,0,29.298,0,0,0,357.638,8/1/2013
5,05,0,0,0,0,0,0,0,2.643,0,0,37.901,22.401,37.766,0,44.03,0,25.957,25.885,25.606,0,32.569,24.156,0,7.11,0,0,0,10.989,38.187,0,0,0,0,0,0,20,5.3,0,28.687,0,0,0,388.714,8/1/2013
6,06,0,0,0,0,0,0,0,2.675,0,0,37.501,22.501,38.081,0,49.654,0,26,25.885,25.606,0,31.559,24.42,0,9.694,0,0,0,12.769,38.527,0,0,0,0,0,0,20,5.3,0,39.064,0,0,0,382.846,8/1/2013
7,07,0,0,0,0,0,0,0,2.659,0,0,37.901,22.301,37.766,0,51.208,16.724,25.784,25.606,25.606,0,33.468,24.816,0,10.61,0,0,0,12.269,37.877,0,0,0,0,0,0,20,5.3,0,44.435,0,0,0,405.298,8/1/2013
8,08,0,0,0,0,0,0,0,2.643,0,0,28.801,20.801,34.824,0,49.432,16.058,25.92,25.606,25.606,0,32.165,24.684,13.645,21.876,0,0,0,11.91,38.158,0,0,0,0,0,0,20,5.3,48.26,17.701,0,4.5,0,452.359,8/1/2013
9,09,0,0,0,0,0,0,29.63,2.643,0,0,31.201,21.101,27.26,0,50.69,16.576,25.595,25.662,25.606,0,31.424,27.72,17.118,20.508,0,20.372,0,12.68,37.967,0,0,0,0,0,0,20,5.3,48.01,58.107,0,0,0,504.537,8/1/2013
10,10,0,0,0,0,0,10.364,29.63,2.643,0,0,31.801,21.101,33.196,0,50.024,16.576,21.31,25.718,26.024,0,30.435,24.816,18.977,23.475,17.911,16.612,0,12.42,37.327,0,0,0,0,0,0,20,5.3,48.01,62.868,0,0,0,554.715,8/1/2013
11,11,0,0,0,0,0,10.188,29.806,2.659,0,0,26.501,19.901,29.414,29.574,49.876,16.354,24.204,25.718,25.885,0,30.93,26.004,13.426,22.846,16.065,15.012,0,12.279,37.847,0,0,0,0,0,0,20,5.3,48.01,83.01,0,0,0,540.964,8/1/2013
12,12,0,0,0,0,0,9.925,29.6,2.643,0,0,14.4,13.3,25.474,30.219,49.506,16.28,22.456,25.718,25.885,0,31.604,22.704,21.52,23.475,23.448,21.985,0,12.239,37.937,0,0,0,0,0,0,20,5.3,48.01,48.585,0,0,0,549.729,8/1/2013
13,13,0,0,0,0,0,9.954,29.689,2.675,0,0,16.301,15.701,21.01,29.91,50.024,16.354,19.695,25.3,25.885,0,30.525,22.572,22.655,23.298,17.241,15.874,0,12.449,37.787,0,0,0,0,0,0,20,5.3,48.01,71.78,0,0,0,533.975,8/1/2013
14,14,0,0,0,0,0,9.844,29.335,2.578,0,0,11.5,10.9,17.7,49.908,49.876,16.206,16.681,25.69,25.885,0,27.179,23.892,22.628,22.874,18.512,17.542,0,12.109,37.837,0,0,0,0,5.2,0,20,5.3,48.01,49.318,0,0,0,534.378,8/1/2013
15,15,0,0,0,0,0,9.807,29.335,2.659,36.238,0,16.001,11,23.846,49.627,49.95,16.428,22.441,25.69,25.885,0,22.709,23.496,7.301,8.518,15.915,15.737,0,12.309,38.537,0,0,0,0,5.2,0,20,5.3,48.01,51.271,0,0,0,557.911,8/1/2013
16,16,0,0,0,0,0,9.771,29.188,2.627,0,0,32.301,22.101,34.667,49.048,50.69,16.576,37.021,25.3,25.523,0,19.182,24.552,0,0,0,16.051,0,12.099,37.407,0,0,0,0,0,0,20,5.3,45.922,43.58,0,0,0,527.277,8/1/2013
17,17,0,0,0,0,0,9.705,31.574,2.659,0,0,35.701,22.401,30.78,0,50.542,16.65,39.446,25.69,25.467,0,21.675,28.644,0,0,0,0,0,12.199,37.537,0,0,0,0,0,0,20,5.3,49.501,11.963,0,0,0,513.859,8/1/2013
18,18,0,0,0,0,0,10.218,32.576,2.675,0,0,27.601,19.801,34.825,24.806,51.208,16.576,39.674,25.328,25.829,0,20.777,25.476,22.204,22.231,0,22.518,0,12.529,37.847,0,0,0,0,0,0,20,5.3,49.575,50.172,0,0,0,569.757,8/1/2013
19,19,0,0,0,0,0,10.188,32.693,2.659,0,0,28.901,21.101,33.878,50.549,51.06,16.65,31.82,25.328,25.829,0,14.623,22.836,21.11,20.604,15.915,15.409,0,12.439,37.997,0,0,0,0,5.2,0,20,5.3,49.575,36.744,0,0,0,587.333,8/1/2013
20,20,0,0,0,0,0,10.196,32.546,2.659,0,0,23.501,14.3,31.672,50.836,50.542,16.354,36.439,25.328,25.105,0,34.681,21.12,21.438,20.385,0,0,0,11.52,38.127,0,0,0,0,5.2,0,20,5.3,49.575,48.83,0,0,0,562.116,8/1/2013
21,21,0,0,0,0,0,10.056,32.487,2.691,0,0,29.201,21.001,34.457,0,50.69,16.206,36.749,25.718,25.105,0,31.244,25.74,15.518,17.637,0,0,0,11.419,37.927,0,0,0,0,5.2,0,20,5.3,49.798,53.713,0,0,0,506.316,8/1/2013
22,22,0,0,0,0,0,5.625,0,2.643,0,0,30.601,20.001,32.25,0,50.616,16.354,36.754,25.244,25.495,0,28.189,24.684,6.946,7.274,0,0,0,11.929,38.227,0,0,0,0,0,0,20,5.3,49.648,53.957,0,0,0,445.988,8/1/2013
23,23,0,0,0,0,0,0,0,2.627,0,0,31.801,18.001,30.884,0,50.616,16.058,36.234,25.411,25.551,0,32.053,23.892,0,23.858,0,0,0,11.52,38.638,0,0,0,0,0,0,20,5.3,0,37.355,0,0,0,403.16,8/1/2013
0,00,0,0,0,0,0,0,0,2.659,0,0,29.301,19.201,31.409,0,49.802,16.058,32.889,25.384,25.551,0,32,24.2,0,6.494,0,0,0,11.309,38.638,0,0,0,0,0,0,19.8,5.84,0,36.744,0,-10.5,-37.703,381.994,9/1/2013
1,01,0,0,0,0,0,0,0,2.643,0,0,32.401,17.001,27.418,0,47.508,0,34.541,25.773,25.551,0,31.559,24.156,0,7.246,0,0,0,12.129,38.427,0,0,0,0,0,0,20,5.76,0,43.214,0,-10,-41.914,360.813,9/1/2013
2,02,0,0,0,0,0,0,0,2.659,0,0,36.701,22.201,30.622,0,27.38,0,38.165,25.773,25.551,0,33.153,26.004,0,6.918,0,0,0,11.809,38.158,0,0,0,0,0,0,20,5.67,0,38.575,0,-3.5,-39.314,355.003,9/1/2013
3,03,0,0,0,0,0,0,0,2.659,0,0,36.801,21.401,32.093,0,0,0,39.945,25.523,25.523,0,33.333,23.628,0,18.088,0,0,0,11.659,37.927,0,0,0,0,0,0,19.8,5.76,0,32.472,0,-8.3,-44.606,354.574,9/1/2013
