,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
16,16,17.093,15.252,18.482,15.857,17.859,8.887,9.427,29.482,19.61,35.765,0,0,3.7,2.7,11.344,43.696,49.563,15.805,16.048,25.745,25.773,0,6.648,0,21.226,6.732,11.526,12.483,0,0,28.288,27.638,7.091,7.122,0,0,0,4.9,4.9,20.318,0,5,37.752,-76.907,-81.933,83.003,59.584,599.99,8/5/2015
17,17,4.757,14.524,0,1.66,1.868,0,8.079,29.188,21.335,35.877,0,0,8.5,4.3,12.185,43.726,50.047,16.236,14.094,25.885,25.662,0,6.648,0,21.81,7.128,8.231,9.147,25.048,0,27.298,26.518,5.222,5.188,0,0,0,4.9,4.9,19.427,0,5.05,38.175,-84.231,-85.769,87.703,66.085,548.87,8/5/2015
18,18,0,0,0,0,0,0,8.43,29.217,21.238,36.572,0,0,20.701,8.7,20.589,40.897,49.67,15.76,10.176,25.912,25.885,0,6.618,0,22.192,7.26,14.848,15.86,25.239,0,27.538,26.588,3.512,3.423,0,0,0,4.9,4.9,20.244,0,5.13,37.187,-83.621,-85.174,99.003,67.495,541.49,8/5/2015
19,19,34.173,18.306,18.69,16.248,0,0,9.668,29.482,21.883,36.934,0,0,26.301,10.5,29.518,39.324,47.825,14.694,32.11,25.662,25.773,0,6.633,0,22.282,7.656,10.705,11.69,25.649,0,27.139,26.778,5.068,4.988,0,0,0,4.9,4.9,19.464,0,5.29,36.745,-51.637,-57.561,93.803,42.39,629.99,8/5/2015
20,20,37.032,17.157,0,0,0,0,9.595,29.482,20.352,37.491,0,0,34.701,13.8,36.295,37.807,51.175,0,43.692,25.634,25.69,0,0,0,18.261,8.184,16.106,17.309,25.786,0,26.048,25.968,8.473,8.387,0,0,0,4.9,4.9,20.244,0,5.37,37.718,-70.803,-75.57,111.603,43.397,638.94,8/5/2015
21,21,38.389,0,0,0,0,0,8.584,29.954,6.881,38.604,0,0,30.901,13,35.455,37.807,52.383,0,42.62,25.634,25.439,0,0,0,26.168,6.996,10.5,11.485,20.126,0,27.218,26.158,3.593,3.477,0,0,0,4.9,4.9,19.743,0,5.38,36.806,-51.515,-55.94,87.803,28.785,583.98,8/5/2015
22,22,35.672,0,0,0,0,0,6.563,29.689,0,0,0,0,33.701,14.9,36.033,23.543,45.476,14.289,43.503,25.551,25.634,0,0,0,25.224,7.128,0,8.573,25.813,0,27.188,27.269,3.529,3.41,0,0,0,0,0,19.743,0,5.44,36.662,-45.167,-48.717,82.103,16.388,519.91,8/5/2015
23,23,37.883,0,0,0,0,0,0,29.954,0,0,0,0,31.601,14.4,34.404,35.382,46.136,0,42.361,25.801,25.745,0,0,0,19.362,7.788,0,11.909,25.102,0,26.539,26.788,3.529,3.379,0,0,0,0,0,19.743,0,5.6,37.22,-37.965,-39.891,81.903,19.794,486.79,8/5/2015
0,0,32.772,0,0,0,0,0,0,30.307,0,0,0,0,22.301,12.4,34.193,5.692,46.747,0,40.851,25.69,25.745,0,0,0,21.024,6.864,0,11.184,25.362,0,29.318,29.618,0,3.491,0,0,0,0,0,19.743,0,5.68,37.225,-10.987,-16.214,42.601,-6.116,456.92,9/5/2015
1,1,0,0,0,0,0,0,0,30.16,0,0,0,0,27.601,14.3,29.94,0,45.198,0,42.379,25.829,25.745,0,0,0,23.697,7.788,0,8.955,25.348,0,29.568,29.658,0,3.491,0,0,0,0,0,19.743,0,5.6,36.735,-13.428,-19.95,30.701,-7.105,441.55,9/5/2015
2,2,0,0,0,0,0,0,0,30.219,0,0,0,0,30.401,14.6,28.731,0,45.141,0,34.858,25.634,25.885,0,0,0,31.851,6.468,0,8.655,25.007,0,29.348,28.548,0,3.491,0,0,0,0,0,19.743,0,5.68,36.735,-14.527,-21.039,39.701,1.593,425.29,9/5/2015
3,3,0,0,0,0,0,0,0,20.439,0,0,0,0,30.501,13.4,36.663,0,45.286,0,40.534,25.801,25.662,0,0,0,26.392,7.524,0,8.914,16.01,0,29.457,29.128,0,3.439,0,0,0,0,0,19.743,0,5.67,36.735,-7.691,-15.143,35.301,-6.116,414.94,9/5/2015
4,4,15.318,0,0,0,0,0,0,0,0,0,0,0,36.101,11.6,29.046,0,48.103,0,41.94,25.857,25.495,0,0,0,20.238,7.788,0,11.034,25.294,0,29.197,29.208,0,3.529,0,0,0,0,0,19.743,0,5.84,37.125,-10.132,-15.729,33.201,-9.503,424.63,9/5/2015
5,5,24.936,0,0,0,0,0,0,0,0,0,0,0,36.901,15.301,30.622,0,47.092,0,41.056,25.829,25.467,0,0,0,20.597,6.6,0,9.926,25.007,0,29.578,29.418,0,3.522,0,0,0,0,0,19.743,0,5.84,36.726,-2.319,-8.643,28.401,-20.801,437.54,9/5/2015
6,6,10.25,0,0,0,0,0,0,0,0,0,0,0,35.801,13,31.2,0,45.344,0,43.981,25.857,25.467,0,0,0,24.416,7.92,0,8.723,16.516,0,29.478,29.308,0,3.48,0,0,0,0,0,19.297,0,5.84,36.192,-13.672,-19.062,41.201,-4.706,408.32,9/5/2015
7,7,32.409,0,0,0,0,0,0,0,0,0,0,0,33.801,11.4,25.474,0,49.421,15.364,40.051,25.912,25.857,0,0,0,29.357,7.656,0,20.249,24.829,0,30.078,29.058,0,3.48,0,0,0,0,0,20.095,0,5.6,36.782,0,-20.252,50.802,-7.306,443.64,9/5/2015
8,8,32.87,0,0,0,0,0,0,29.6,0,0,0,0,21.4,9.6,25.21,0,48.978,15.1,34.969,26.024,25.578,0,0,0,23.63,7.392,7.151,7.998,24.063,0,29.568,28.918,8.741,8.625,0,0,0,0,0,20.095,0,5.4,37.93,-27.955,-35.011,70.402,11.188,460.23,9/5/2015
9,9,34.84,0,0,0,0,0,0,28.982,0,0,0,0,29.001,11.6,28.731,16.052,48.927,15.028,36.333,25.94,25.69,0,0,0,28.571,7.392,14.506,15.655,24.022,0,29.408,28.928,8.941,8.902,0,0,0,0,0,20.095,0,5.37,35.482,-25.758,-36.842,59.702,10.694,520.61,9/5/2015
10,10,33.111,0,0,0,0,0,0,27.214,0,0,0,0,29.201,14,30.517,37.591,50.627,15.242,41.209,25.912,25.495,0,0,0,29.717,10.824,0,8.026,25.444,0,29.478,29.268,3.533,3.471,0,0,0,0,0,20.095,0,5.04,37.277,-17.335,-26.185,55.402,0,520.43,9/5/2015
11,11,29.046,0,0,0,0,0,1.267,26.124,0,0,0,0,27.301,13,27.102,39.101,52.649,17.106,35.898,25.801,25.467,0,0,0,27.605,7.524,17.323,18.362,24.569,0,30.368,29.818,3.593,0,0,0,0,0,0,20.095,0,4.95,38.797,-16.846,-22.459,38.301,-4.303,548.19,9/5/2015
12,12,20.206,0,0,0,0,0,9.654,25.8,0,14.39,0,0,8.3,5.6,16.124,43.344,53.311,15.608,15.308,25.829,26.135,0,0,0,29.47,6.996,22.997,23.352,23.995,0,29.438,29.157,9.007,8.961,0,0,0,3.2,3.2,20.04,0,5.2,31.516,-40.04,-50.676,48.801,26.386,541.69,9/5/2015
13,13,13.066,18.445,0,2.832,0,0,9.558,25.329,19.063,35.598,0,0,5.6,4.4,15.651,37.203,44.272,0,5.764,25.718,25.857,0,0,0,30.458,7.392,20.044,20.932,0,0,29.497,29.528,8.794,8.653,0,0,0,4.9,4.9,19.242,0,5.5,28.725,-36.134,-44.185,50.902,33.692,502.65,9/5/2015
14,14,18.551,0,0,5.554,0,0,9.331,25.358,18.015,35.292,0,0,15.601,8.2,16.282,41.75,50.275,16.38,15.98,25.885,25.857,0,0,0,25.876,6.732,8.272,0,14.739,0,29.528,29.378,3.501,3.403,0,0,0,0,0,20.04,0,5.9,28.174,-26.246,-39.781,48.801,25.489,495.6,9/5/2015
15,15,28.825,0,0,0,0,0,9.412,25.564,0,0,0,0,17.901,10.8,23.216,37.828,50.43,16.038,27.54,26.135,25.69,0,5.559,0,21.72,6.732,8.586,9.434,20.385,0,29.548,29.148,3.673,3.577,0,0,0,0,0,19.873,0,4.82,29.216,-5.982,-12.214,30.201,-7.617,487.28,9/5/2015
16,16,14.955,0,0,0,0,0,0,25.682,0,0,0,0,17.101,11,32.408,16.08,47.938,14.869,35.007,25.718,25.69,0,6.655,0,23.427,6.6,10.459,11.58,16.844,0,29.908,29.058,3.744,3.64,0,0,0,0,0,19.873,0,4.74,38.237,-23.682,-26.936,37.701,6.885,477.26,9/5/2015
17,17,20.304,0,0,0,0,0,0,25.564,0,0,0,0,20.901,11,27.208,0,48.173,15.248,33.72,25.773,25.69,0,6.645,0,23.472,10.296,9.352,10.336,15.327,0,29.338,29.088,3.557,3.491,0,0,0,0,0,19.873,0,4.74,38.237,-32.228,-40.028,55.402,13.184,461.02,9/5/2015
18,18,34.306,0,0,0,0,0,0.894,26.919,0,0,0,0,23.001,14.2,34.72,11.95,47.942,15.072,37.336,25.801,25.244,0,6.631,0,25.921,9.9,7.397,8.19,15.463,0,28.948,29.278,3.557,3.479,0,0,0,0,0,19.873,0,5.02,38.237,-16.846,-24.235,48.001,-2.106,494.48,9/5/2015
19,19,35.802,0,0,0,0,0,9.873,27.568,0,37.825,0,0,32.501,16.301,35.297,35.077,50.904,16.339,43.95,25.745,25.718,0,6.646,0,25.898,7.26,14.547,15.586,21.042,0,29.708,29.308,3.495,6.1,0,0,0,0,4.9,19.873,0,5.21,39.229,-2.441,-6.72,35.601,-20.215,615.51,9/5/2015
20,20,39.17,0,0,0,0,0,9.844,27.361,0,37.602,0,0,34.301,16.301,39.29,38.348,48.077,14.753,43.95,25.411,25.439,0,6.62,0,23.001,8.052,10.446,11.403,15.368,0,28.918,28.378,3.495,3.405,0,0,0,0,4.9,19.873,0,5.29,38.63,-27.1,-28.593,57.002,-1.209,607.53,9/5/2015
21,21,39.317,0,0,0,0,0,9.888,28.805,0,21.292,0,0,35.301,14.9,38.921,43.179,46.647,0,43.96,25.773,25.439,0,5.398,0,23.472,8.052,7.698,8.86,15.915,0,28.928,29.038,3.495,3.397,0,0,0,0,0,19.873,0,5.37,38.416,-21.363,-19.822,45.601,-12.506,579.45,9/5/2015
22,22,39.189,0,0,0,0,0,0,28.54,0,0,0,0,34.301,15.701,39.079,34.944,45.431,0,43.95,25.718,25.439,0,0,0,24.169,7.392,6.248,0,15.094,0,29.648,29.248,3.495,3.379,0,0,0,0,0,19.891,0,5.45,37.997,-20.264,-21.827,54.202,-7.215,509.42,9/5/2015
23,23,38.656,0,0,0,0,0,0,0,0,0,0,0,36.501,16.201,37.293,12.566,49.795,0,43.662,25.495,25.356,0,0,0,28.706,6.204,7.985,0,15.75,0,29.327,28.968,3.495,3.474,0,0,0,0,0,19.65,0,5.45,38.258,-13.062,-17.304,46.101,-15.015,472.1,9/5/2015
0,0,37.323,0,0,0,0,0,0,0,0,0,0,0,33.701,15.701,35.139,0,49.239,0,44.121,25.551,25.3,0,0,0,25.292,7.128,17.501,0,16.038,0,29.327,29.038,0,3.469,0,0,0,0,0,19.65,0,5.6,24.88,-2.564,-7.92,32.601,-21.406,443.29,10/5/2015
1,1,25.403,0,0,0,0,0,0,0,0,0,0,0,30.401,14.1,30.622,0,47.225,0,37.981,25.551,25.161,0,0,0,24.236,8.58,16.584,0,15.504,0,29.778,29.388,0,3.475,0,0,0,0,0,19.65,0,5.68,24.88,-10.62,-16.901,34.201,-13.605,421.13,10/5/2015
2,2,15.32,0,0,0,0,0,0,0,0,0,0,0,33.201,15.901,26.315,0,49.946,0,39.567,25.885,25.077,0,0,0,29.492,8.316,14.916,0,15.901,0,29.348,29.438,0,3.543,0,0,0,0,0,19.65,0,5.7,24.88,-6.836,-13.285,31.201,-10.712,412.06,10/5/2015
3,3,14.985,0,0,0,0,0,0,0,0,0,0,0,37.201,16.001,28.678,0,44.613,0,39.342,25.523,25.857,0,0,0,25.427,7.788,7,0,15.122,0,29.367,28.597,0,3.451,0,0,0,0,0,19.65,0,5.77,24.769,-11.963,-16.324,35.201,-11.005,403.24,10/5/2015
4,4,5.243,0,0,0,0,0,0,0,0,0,0,0,34.601,15.901,33.038,0,44.982,0,43.854,25.523,25.745,0,0,0,29.088,8.844,6.754,0,15.245,0,29.228,29.078,0,3.522,0,0,0,0,0,19.65,0,5.84,24.769,-6.592,-9.027,32.301,-11.408,395.63,10/5/2015
5,5,0,0,0,0,0,0,0,0,0,0,0,0,35.801,15.201,36.558,0,45.83,0,42.485,25.523,25.69,0,0,0,26.864,7.392,15.668,0,15.477,0,29.289,28.658,0,3.515,0,0,0,0,0,19.65,0,5.84,24.769,-8.301,-13.953,29.501,-11.701,408.67,10/5/2015
6,6,0,0,0,0,0,0,0,0,0,0,0,0,34.001,16.101,19.696,9.509,48.853,15.141,0.984,25.69,25.829,0,0,0,28.728,6.336,15.258,0,15.805,0,28.238,28.248,0,3.519,0,0,0,0,0,19.631,0,5.77,24.769,-13.55,-22.404,24.101,4.285,379.68,10/5/2015
7,7,0,0,0,0,0,0,0.19,0,0,0,0,0,35.101,14.2,30.359,0,49.449,16.014,21.299,25.829,25.773,0,0,0,27.179,7.92,13.618,0,15.491,0,28.008,27.598,0,8.957,0,0,0,0,0,19.631,0,5.77,16.187,-6.47,-16.242,25.401,-8.203,394.09,10/5/2015
8,8,0,0,0,0,0,0,0,0,0,0,0,0,35.101,16.001,37.241,0,48.421,15.304,31.32,25.718,25.912,0,0,0,28.189,7.392,20.003,0,15.545,0,27.938,28.268,0,3.535,0,0,0,0,0,19.631,0,5.6,26.31,-12.207,-21.332,35.401,-4.102,419.67,10/5/2015
9,9,0,0,0,0,0,0,0,0,0,0,0,0,29.601,14.8,36.663,0,52.192,16.709,0.794,25.773,25.606,0,0,0,29.245,7.92,20.221,21.192,21.37,0,27.058,27.099,8.71,8.633,0,0,0,0,0,19.743,0,5.26,32.048,-16.602,-25.599,81.302,-41.218,432.75,10/5/2015
10,10,0,0,0,0,0,0,0,0,0,0,0,0,20.201,11.3,35.559,0,49.954,16.078,21.116,25.578,25.495,0,0,0,27.471,7.128,21.247,22.135,21.657,0,27.298,26.758,8.847,8.898,0,0,0,0,0,18.963,0,5.14,29.769,-6.958,-17.249,88.703,-53.413,419.54,10/5/2015
11,11,0,0,0,0,0,0,0,0,0,0,0,0,16.901,11.1,22.795,0,52.007,16.749,29.564,25.857,25.801,0,0,0,28.459,7.524,23.858,24.555,21.589,0,27.558,26.669,8.982,8.906,0,0,0,0,0,19.724,0,5.13,30.283,-13.55,-25.681,79.902,-38.105,431.46,10/5/2015
12,12,20.468,0,0,0,0,0,0,0,0,0,0,0,13.5,9.2,24.319,0,50.518,16.326,29.09,25.718,25.857,0,0,0,29.357,7.524,21.917,22.792,24.542,0,27.258,26.958,8.924,8.899,0,0,0,0,0,19.724,0,4.9,30.356,0,-13.742,96.603,-74.709,440.01,10/5/2015
13,13,0,0,0,0,0,0,0,0,0,0,0,0,18.401,9.5,22.007,0,53.076,16.983,30.233,25.439,26.024,0,0,0,29.896,7.26,22.874,23.885,23.079,0,26.948,26.808,8.526,8.442,0,0,0,0,0,19.724,0,4.67,29.924,-20.997,-34.745,77.802,-27.009,438.66,10/5/2015
14,14,10.304,0,0,0,0,0,0,0,0,0,0,0,15.901,10.3,24.004,0,48.881,15.139,31.191,25.523,26.135,0,0,0,29.312,7.392,23.844,24.432,20.016,0,26.898,26.988,8.873,8.909,0,0,0,0,0,19.724,0,4.62,30.372,-12.574,-23.099,90.103,-54.402,438.71,10/5/2015
15,15,0,0,0,0,0,0,0,0,0,0,0,0,33.101,15.901,24.581,0,49.725,15.504,30.139,0,25.94,0,6.581,0,29.088,7.26,15.354,16.352,16.516,0,26.828,26.818,4.28,4.08,0,0,0,0,0,19.724,0,4.67,40.435,-7.08,-18.503,102.903,-84.304,419.86,10/5/2015
16,16,0,0,0,0,0,0,0,0,0,0,0,0,22.201,11.3,33.721,0,50.758,16.024,20.46,0,25.912,0,6.643,0,31.312,6.996,19.538,20.454,20.727,0,26.879,27.038,8.966,8.97,0,0,0,0,0,19.724,0,4.96,40.435,-2.808,-16.883,87.703,-67.403,422.41,10/5/2015
17,17,15.978,0,0,0,0,0,0,28.952,0,0,0,0,19.801,11.8,21.219,0,49.892,15.474,25.338,0,25.912,0,6.615,0,28.863,8.316,16.53,17.172,15.135,0,26.488,26.518,5.796,5.743,0,0,0,0,0,19.706,0,5.14,39.748,0,-19.868,24.501,-3.314,434.83,10/5/2015
18,18,17.288,0,0,0,0,0,10.071,29.011,0,0,0,0,23.501,11.7,21.849,11.625,48.049,14.732,32.301,18.899,25.356,0,6.613,0,27.92,5.94,13.043,14.028,14.848,0,26.898,26.678,3.509,3.48,0,0,0,0,0,19.706,0,5.21,38.318,-10.865,-21.754,32.801,-1.904,472.31,10/5/2015
19,19,34.621,0,0,0,0,0,10.049,29.041,5.301,37.407,0,0,33.701,15.901,40.077,34.339,47.852,14.885,43.588,26.052,25.662,0,6.61,0,27.336,6.864,8.299,9.133,15.764,0,26.628,26.958,8.983,8.967,0,0,0,0,4.9,18.611,0,5.37,37.848,5.371,0,30.001,-24.207,599.59,10/5/2015
20,20,33.195,0,0,0,0,0,9.976,29.158,0,37.407,0,0,32.101,15.301,28.835,38.263,49.156,15.299,41.878,25.996,25.857,0,6.643,0,30.435,6.072,9.885,11.02,14.848,0,26.948,26.978,8.531,8.43,0,0,0,0,0,19.502,0,5.29,38.36,-8.667,-13.001,40.901,-10.511,586.68,10/5/2015
21,21,34.607,0,0,0,0,0,5.603,29.041,0,0,0,0,36.701,16.301,35.35,37.229,49.715,15.565,43.414,25.745,25.773,0,0,0,26.482,5.412,9.912,10.733,15.723,0,26.908,26.879,7.485,7.377,0,0,0,0,0,19.52,0,5.37,39.49,3.174,-3.534,24.001,-31.202,563.9,10/5/2015
22,22,37.656,0,0,0,0,0,0,15.048,0,0,0,0,34.901,15.901,39.026,1.784,48.528,14.912,43.83,25.745,26.107,0,0,0,28.908,7.26,7.356,8.326,15.135,0,27.168,26.799,3.869,3.739,0,0,0,0,0,19.52,0,5.45,39.531,-8.789,-13.953,42.201,-15.802,492.87,10/5/2015
23,23,38.133,0,0,0,0,0,0,0,0,0,0,0,37.401,16.301,37.766,0,45.219,0,43.719,25.634,25.745,0,0,0,28.886,6.864,6.686,0,15.409,0,27.218,26.928,3.554,3.457,0,0,0,0,0,19.52,0,5.52,39.469,-12.329,-16.453,45.101,-14.502,451.62,10/5/2015
0,0,10.207,0,0,0,0,0,0,0,0,0,0,0,36.101,16.301,38.501,0,48.527,14.66,43.21,25.578,25.857,0,0,0,29.043,7.656,6.276,0,15.395,0,26.528,26.458,3.536,3.353,0,0,0,0,0,19.52,0,5.52,25.271,-8.057,-14.978,37.001,-11.005,424.57,11/5/2015
1,1,0,0,0,0,0,0,0,0,0,0,0,0,33.601,15.301,37.608,0,48.328,14.845,25.12,25.69,25.384,0,0,0,31.334,7.656,13.467,0,16.379,0,27.258,27.158,0,3.505,0,0,0,0,0,19.798,0,5.68,25.765,-11.475,-19.639,32.201,-3.516,406.34,11/5/2015
2,2,0,0,0,0,0,0,0,0,0,0,0,0,33.301,16.101,30.832,0,49.975,16.09,25.186,25.773,25.578,0,0,0,24.393,7.524,13.125,0,16.243,0,27.458,27.139,0,3.505,0,0,0,0,0,19.798,0,5.84,26.268,-9.522,-16.324,29.701,-4.01,394.29,11/5/2015
3,3,0,0,0,0,0,0,0,0,0,0,0,0,35.801,16.201,33.773,0,49.207,15.679,5.145,25.745,25.634,0,0,0,28.863,7.788,13.166,0,15.709,0,29.098,28.729,0,3.503,0,0,0,0,0,19.891,0,5.84,26.264,-9.4,-17.835,23.301,-2.71,392.69,11/5/2015
4,4,0,0,0,0,0,0,0,0,0,0,0,0,36.101,16.301,35.297,0,50.481,15.843,19.485,25.578,25.578,0,0,0,28.796,8.052,13.686,0,16.831,0,27.938,27.468,0,3.503,0,0,0,0,0,18.759,0,5.84,19.413,-8.423,-15.564,27.401,-5.713,397.25,11/5/2015
5,5,0,0,0,0,0,0,0,0,0,0,0,0,36.901,16.301,34.667,0,52.106,17.01,21.334,25.94,25.885,0,0,0,28.706,7.788,24.72,0,16.065,0,27.177,27.618,0,9.021,0,0,0,0,0,19.594,0,5.77,27.189,-17.701,-24.4,37.401,2.197,426.31,11/5/2015
6,6,0,0,0,0,0,0,0,0,0,0,0,0,37.101,16.301,35.822,0,47.696,14.766,42.36,25.94,25.745,0,0,0,29.38,8.052,8.846,0,16.325,0,27.808,27.269,3.486,3.457,0,0,0,0,0,19.594,0,5.77,25.191,-25.636,-31.23,50.402,4.688,422.71,11/5/2015
7,7,15.104,0,0,0,0,0,0,0,0,0,0,0,37.001,16.301,34.456,0,50.023,15.991,44.03,25.634,25.384,0,0,0,29.2,7.656,19.62,0,16.147,0,27.188,26.868,0,3.522,0,0,0,0,0,19.557,0,5.77,26.315,-40.04,-49.037,76.802,21.79,436.26,11/5/2015
8,8,38.757,0,0,0,0,0,0,25.535,0,0,0,0,37.101,16.301,37.608,11.664,47.652,14.694,40.002,25.69,25.217,0,0,0,31.312,6.6,19.934,0,20.139,0,27.088,27.099,0,3.593,0,0,0,0,0,19.446,0,5.5,38.389,-39.796,-40.266,68.402,7.398,523.59,11/5/2015
9,9,38.928,0,0,0,0,0,10.115,26.065,0,0,0,0,35.901,16.301,37.608,44.964,47.679,14.575,39.039,25.551,25.384,0,0,0,23.675,6.336,13.413,14.588,19.155,0,26.969,26.378,0,8.843,0,0,0,4.9,4.9,19.446,0,5.3,33.879,-65.676,-67.412,98.403,34.095,570.51,11/5/2015
10,10,34.844,0,0,0,0,0,9.917,27.037,0,35.57,0,0,35.201,16.301,36.873,41.03,48.091,14.672,40.031,25.745,25.077,0,0,0,26.887,6.864,12.51,13.659,19.866,0,26.978,26.218,3.534,3.504,0,0,0,4.9,4.9,19.446,0,5.05,35.384,-39.43,-43.278,66.102,7.086,609.61,11/5/2015
11,11,31.577,11.303,0,0,0,0,9.8,29.129,21.028,35.682,0,0,23.601,13,32.408,46.694,49.501,15.199,37.794,25.69,25.3,0,0,0,27.268,7.524,6.248,7.028,20.905,0,27.188,27.739,7.398,7.281,0,0,0,4.9,4.9,19.446,0,4.9,35.821,-35.035,-44.935,67.402,13.092,615.75,11/5/2015
12,12,32.423,18.165,0,0,0,0,9.536,27.627,20.207,35.682,0,0,17.401,11.5,26.314,44.385,48.525,15.124,30.97,25.662,25.3,0,0,0,26.976,7.656,14.301,15.313,20.18,0,26.918,26.709,8.757,8.687,0,0,0,4.9,4.9,19.446,0,4.8,35.374,-42.116,-51.592,61.402,20.289,625.78,11/5/2015
13,13,35.941,0,0,0,0,0,8.584,27.479,20.191,35.765,0,0,24.401,13,28.31,42.643,49.14,15.039,36.45,25.634,25.523,0,0,0,26.37,7.26,15.833,16.831,20.167,0,27.208,26.539,4.702,4.621,0,0,0,4.9,4.9,19.446,0,4.75,35.891,-48.341,-53.862,77.202,16.7,615.81,11/5/2015
14,14,35.942,10.183,0,0,0,0,9.514,25.859,21.512,36.071,0,0,27.201,15.601,32.828,47.461,48.132,14.366,39.454,25.634,25.356,0,0,0,21.428,7.128,14.657,15.655,20.508,0,27.218,26.839,4.687,4.576,0,0,0,4.9,4.9,19.446,0,4.6,36.435,-49.074,-53.459,84.603,25.489,620.55,11/5/2015
15,15,31.898,18.207,0,0,0,0,9.243,24.386,19.691,35.403,0,0,30.701,13.3,28.259,47.143,50.285,15.8,39.847,25.662,25.551,0,0,4.947,26.033,6.864,13.809,14.643,19.934,0,27.028,26.618,5.348,5.157,0,0,0,4.9,4.9,19.446,0,5.6,35.379,-32.838,-39.003,68.902,14.887,624.04,11/5/2015
16,16,20.063,0,0,0,0,0,9.192,23.208,19.739,35.403,0,0,32.101,15.901,32.986,44.93,52.299,16.348,41.403,25.829,25.718,0,0,6.631,22.776,7.788,17.747,18.731,20.399,0,26.628,26.528,8.857,8.78,0,0,0,4.9,4.9,19.446,0,5.6,27.849,-41.871,-49.467,77.702,18.989,617.35,11/5/2015
17,17,20.164,0,0,0,0,0,9.17,23.296,0,31.423,0,0,33.701,16.301,34.509,46.436,49.554,14.865,43.91,25.662,25.634,0,0,6.621,19.452,7.656,10.91,11.868,0,0,26.688,26.579,6.09,5.929,0,0,0,0,0,19.446,0,5.6,36.795,-59.084,-59.703,85.603,26.185,565.26,11/5/2015
18,18,20.184,0,0,0,0,0,9.243,26.271,0,0,0,0,35.401,15.501,32.671,46.78,52.23,16.88,43.219,25.718,25.773,0,0,6.646,16.667,7.26,13.276,14.233,0,0,29.078,28.978,3.505,3.45,0,0,0,0,0,19.446,0,5.2,36.835,-47.121,-53.835,76.802,17.798,540.82,11/5/2015
19,19,37.159,0,0,0,0,0,9.405,28.127,22.237,35.793,0,0,36.601,16.301,37.503,46.617,52.461,16.926,43.195,25.745,25.606,0,0,6.561,15.925,6.732,17.897,19.018,0,0,27.139,27.248,8.951,8.959,0,0,0,4.9,4.9,19.446,0,5.3,37.907,-24.049,-28.904,53.602,-6.116,650.07,11/5/2015
20,20,38.626,0,0,0,0,0,10.811,27.774,21.528,35.849,0,0,35.201,16.301,37.031,44.645,53.943,17.613,43.84,25.718,25.662,0,0,0,19.744,7.92,18.184,19.264,0,0,27.288,27.188,3.972,3.819,0,0,0,4.9,4.9,19.446,0,5.29,37.966,-29.176,-32.722,58.202,-1.703,639.82,11/5/2015
21,21,39.049,0,0,0,0,0,11.001,28.304,2.675,20.875,0,0,37.401,16.301,38.029,45.935,50.794,16.459,43.911,25.829,25.885,0,0,0,16.285,6.996,14.192,15.313,0,0,26.808,26.648,3.547,3.423,0,0,0,0,0,19.446,0,5.37,38.371,-29.786,-33.995,62.502,0.293,579.87,11/5/2015
22,22,25.192,0,0,0,0,0,0,28.157,0,0,0,0,35.701,16.301,38.974,46.626,48.407,14.117,42.229,25.885,25.745,0,0,0,16.487,7.26,0,12.811,0,0,27.018,26.868,3.488,3.492,0,0,0,0,0,19.446,0,5.45,37.751,-21.851,-22.843,50.102,-5.402,507.42,11/5/2015
23,23,25.065,0,0,0,0,0,0,27.951,0,0,0,0,36.401,16.301,35.876,16.085,49.422,0,43.58,25.996,25.773,0,0,0,19.497,7.788,0,12.879,0,0,27.248,26.788,3.578,3.426,0,0,0,0,0,19.446,0,5.52,39.308,-14.771,-13.742,40.801,-12.104,467.77,11/5/2015
0,0,37.422,0,0,0,0,0,0,0,0,0,0,0,34.701,16.001,35.35,0,47.51,0,40.066,25.857,25.523,0,0,0,27.807,7.92,0,19.77,0,0,27.208,26.958,0,3.5,0,0,0,0,0,19.446,0,5.6,39.524,-10.254,-15.372,40.701,-17.212,442.3,12/5/2015
1,1,29.785,0,0,0,0,0,0,0,0,0,0,0,32.101,14.5,23.163,0,47.317,0,40.34,25.69,25.411,0,0,0,29.2,8.976,11.389,12.455,0,0,27.399,27.108,0,3.914,0,0,0,0,0,19.446,0,5.7,39.942,-7.691,-11.545,29.101,-15.912,429.9,12/5/2015
2,2,31.775,0,0,0,0,0,0,0,0,0,0,0,36.101,16.301,30.569,0,44.834,0,41.886,25.69,25.857,0,0,0,26.931,8.58,6.85,0,0,0,27.238,26.988,0,8.793,0,0,0,0,0,19.446,0,5.8,38.272,-11.841,-15.354,38.601,-12.616,423.13,12/5/2015
