,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
1,1,0,0,0,0,0,0,0,0,0,0,38.101,20.301,32.829,0,31.968,0,41.633,25.467,25.773,0,33.625,25.872,8.723,0,0,0,0,32.788,32.738,0,0,0,0,0,0,19.4,6.08,0,-37.843,0,43.001,0.696,369.444,9/2/2013
2,2,0,0,0,0,0,0,0,0,0,0,37.601,20.201,35.034,0,33.078,0,41.137,25.328,25.578,0,30.638,26.796,0,0,0,0,0,33.078,32.998,0,0,0,0,0,0,20.2,6.07,0,-25.269,0,35.101,-6.812,364.717,9/2/2013
3,3,0,0,0,0,0,0,0,0,0,0,38.701,22.101,35.718,0,26.344,0,41.062,25.411,25.745,0,30.817,27.984,0,0,0,0,0,32.578,33.327,0,0,0,0,0,0,20.3,6.12,0,-29.786,0,42.101,-2.106,355.999,9/2/2013
4,4,0,0,0,0,0,0,0,0,0,0,37.201,22.501,35.192,0,32.19,0,35.239,25.523,25.662,0,29.155,29.04,0,0,0,0,0,32.458,32.958,0,0,0,0,0,0,20.3,6.13,0,-32.35,0,37.801,-4.505,362.603,9/2/2013
5,5,0,0,0,0,0,0,0,0,0,0,37.701,22.101,34.404,0,51.282,0,37.463,25.439,25.606,0,29.133,22.44,0,0,0,0,0,32.578,32.968,0,0,0,0,0,0,21,6.07,0,-29.054,0,37.001,-4.102,374.34,9/2/2013
6,6,0,0,0,0,0,0,0,0,0,0,37.901,22.401,36.82,0,48.248,12.654,39.469,25.551,25.411,0,31.087,24.684,0,0,0,0,0,32.247,32.928,0,0,0,0,0,0,20.8,6,0,-3.906,0,31.001,-10.511,379.587,9/2/2013
7,7,0,0,0,0,0,0,0,0,0,0,35.401,20.801,35.402,0,47.286,13.838,36.403,25.718,25.356,0,30.75,23.496,8.149,0,0,0,0,32.368,33.248,0,0,0,0,0,0,20.3,6,0,-6.348,0,23.801,-13.605,390.746,9/2/2013
8,8,0,0,0,0,0,0,0,0,0,0,35.001,22.001,34.352,0,50.468,16.502,39.807,25.606,25.077,0,30.099,19.272,10.254,0,0,0,0,32.278,32.948,0,0,0,0,0,0,20,5.84,19.099,2.197,11.097,19.601,-18.018,425.921,9/2/2013
9,9,0,0,0,0,0,0,0,0,0,0,34.601,21.501,34.509,0,51.282,15.614,39.807,25.606,25.05,0,31.469,24.684,8.75,14.411,0,0,0,32.458,33.228,0,0,0,0,0,0,19.5,5.52,38.289,-5.737,0,25.801,-15.601,451.816,9/2/2013
10,10,0,0,0,0,0,0,0,0,0,0,39.501,22.201,30.937,0,48.174,15.466,40.616,25.495,25.244,0,27.471,10.296,18.731,22.764,0,0,0,32.488,33.078,0,0,0,0,0,0,20,5.44,38.403,-48.341,0,44.901,-0.714,460.459,9/2/2013
11,11,0,0,0,0,0,0,31.81,0,0,0,37.801,22.301,37.451,0,50.098,15.836,39.086,25.578,25.3,0,31.671,6.468,16.803,16.106,0,0,0,32.117,33.078,0,0,0,0,0,0,19.4,5.2,33.58,-20.631,0,38.801,-9.613,471.127,9/2/2013
12,12,0,0,0,0,0,0,33.577,0,0,0,35.701,22.201,38.974,0,51.356,16.354,40.791,25.495,25.356,0,31.851,9.9,7.479,18.622,0,0,0,32.287,33.107,0,0,0,0,0,0,19.5,5.05,33.58,0,0,25.201,-16.901,472.881,9/2/2013
13,13,0,0,0,0,0,0,0,0,0,0,27.401,20.501,36.085,0,50.394,16.058,38.861,25.523,25.495,0,31.896,15.444,21.342,0,0,0,0,32.328,33.138,0,0,0,0,0,0,19.2,5.5,40.32,-12.207,0,23.001,-12.214,440.906,9/2/2013
14,14,0,0,0,0,0,0,0,0,0,0,27.901,21.101,26.787,0,51.06,16.576,40.208,25.495,25.634,0,27.246,12.144,8.942,15.928,0,0,0,31.978,32.788,0,0,0,0,0,0,19.2,5.13,38.084,-36.256,0,31.701,-5.017,435.774,9/2/2013
15,15,0,0,0,0,0,0,0,0,0,0,32.201,21.301,31.305,0,50.468,14.578,40.976,25.189,25.634,0,31.02,8.316,8.272,10.446,0,0,0,32.708,32.088,0,0,0,0,0,0,19.5,5.15,36.576,-18.067,0,25.201,-14.209,432.803,9/2/2013
16,16,0,0,0,0,0,0,0,0,0,0,37.701,22.501,25.789,0,51.208,15.762,40.552,25.523,25.773,0,22.147,15.972,7.698,0,0,0,0,32.198,32.918,0,0,0,0,0,0,19.6,5,18.451,-26.124,0,24.801,-14.704,414.82,9/2/2013
17,17,0,0,0,0,0,0,0,0,0,0,28.101,21.901,28.994,0,49.432,16.354,40.029,25.467,25.634,0,31.671,8.184,21.055,0,0,0,0,32.427,33.308,0,0,0,0,0,0,19.6,5.3,15.264,-7.08,0,20.201,-15.015,404.615,9/2/2013
18,18,0,0,0,0,0,0,0,0,0,0,39.301,22.501,31.147,0,45.066,13.32,41.296,25.495,25.578,0,28.549,18.612,20.139,0,0,0,0,32.297,33.228,0,0,0,0,0,0,19.5,5.5,26.835,-52.004,0,37.701,-4.505,447.172,9/2/2013
19,19,0,0,0,0,0,10.342,35.021,0,0,0,39.401,22.601,38.449,0,50.764,16.354,39.871,25.411,25.634,0,31.334,8.844,14.301,17.09,22.641,21.411,0,32.218,32.788,0,0,0,0,0,0,19.6,5.75,36.853,-23.682,0,34.001,-10.309,546.668,9/2/2013
20,20,0,0,0,0,0,9.969,33.783,0,0,0,39.201,22.501,39.657,0,50.912,16.428,39.862,25.467,25.495,0,30.93,16.368,13.768,18.047,16.01,14.698,0,33.168,32.748,0,0,0,0,0,0,19.7,5.8,33.462,-19.776,0,28.101,-15.802,545.451,9/2/2013
21,21,0,0,0,0,0,10.013,33.577,0,0,0,39.301,22.501,39.814,0,51.06,16.28,39.923,25.606,25.161,0,31.222,23.1,10.418,9.68,0,0,0,32.688,32.847,0,0,0,0,0,0,19.8,6,39.221,4.883,0,23.601,-17.908,497.636,9/2/2013
22,22,0,0,0,0,0,0,0,0,0,0,39.301,22.601,38.239,0,48.766,15.54,39.915,25.634,25.411,0,30.143,22.44,8.381,6.959,0,0,0,33.388,32.738,0,0,0,0,0,0,19.5,6.1,30.346,-14.771,0,27.501,-16.205,448.877,9/2/2013
23,23,0,0,0,0,0,0,0,0,0,0,38.701,22.601,37.714,0,48.914,15.91,39.905,25.606,25.411,0,30.638,24.42,6.822,0,0,0,0,17.358,15.419,0,0,0,0,0,0,19.6,6,31.194,-25.758,0,35.101,-8.716,405.586,9/2/2013
0,0,0,0,0,0,0,0,0,0,0,0,39.101,22.601,38.607,0,44.474,13.616,39.877,25.718,25.578,0,30.885,7.656,7.684,0,0,0,0,31.947,0,0,0,0,0,0,0,19.8,6,30.158,-9.522,0,30.901,-12.214,374.537,10/2/2013
1,1,0,0,0,0,0,0,0,0,0,0,38.301,22.501,34.457,0,45.51,13.912,40.002,25.745,25.662,0,30.48,25.212,0,0,0,0,0,28.689,0,0,0,0,0,0,0,19.8,6,0,-9.888,0,27.501,-17.304,355.962,10/2/2013
2,2,0,0,0,0,0,0,0,0,0,0,33.501,21.101,34.719,0,49.876,16.058,36.975,25.69,25.551,0,31.312,28.248,0,0,0,0,0,6.54,0,0,0,0,0,0,0,19.8,6,0,-20.753,0,22.801,-14.008,347.331,10/2/2013
3,3,0,0,0,0,0,0,0,0,0,0,30.901,20.901,31.357,0,49.876,16.206,40,25.745,25.495,0,30.548,24.948,9.899,0,0,0,0,0,0,0,0,0,0,0,0,19.8,5.9,0,-15.137,0,20.601,-14.905,341.017,10/2/2013
4,4,0,0,0,0,0,0,0,0,0,0,37.001,22.301,34.877,0,45.658,14.134,39.942,25.857,25.634,0,32.839,27.588,6.959,0,0,0,0,0,0,0,0,0,0,0,0,19.9,6,0,-6.348,0,24.401,-16.407,337.044,10/2/2013
5,5,0,0,0,0,0,0,0,0,0,0,38.301,22.601,34.352,0,48.766,16.058,39.26,25.801,25.411,0,30.548,26.268,7.506,0,0,0,0,0,0,0,0,0,0,0,0,19.8,5.92,0,-2.197,0,19.601,-21.809,344.997,10/2/2013
6,6,0,0,0,0,0,0,0,0,0,0,34.701,21.501,34.457,0,50.098,16.28,39.861,25.745,25.105,0,30.323,29.7,8.367,0,0,0,0,0,0,0,0,0,0,0,0,19.8,6,0,-8.057,0,21.901,-16.517,344.611,10/2/2013
7,7,0,0,0,0,0,0,0,0,0,0,38.801,22.601,36.295,0,48.618,15.244,37.305,25.801,25.439,0,31.985,29.304,8.559,0,0,0,0,0,0,0,0,0,0,0,0,19.5,5.9,0,-5.493,0,23.801,-16.407,343.451,10/2/2013
8,8,0,0,0,0,0,0,0,0,0,0,38.501,22.301,35.612,0,50.912,16.65,39.917,25.634,25.217,0,33.333,27.984,20.878,0,0,0,0,0,0,0,0,0,0,0,0,19.8,5.76,0,19.166,0,12.2,-25.416,356.549,10/2/2013
9,9,0,0,0,0,0,0,0,0,0,0,38.901,22.101,38.081,0,45.732,14.06,39.998,25.634,25.022,0,27.74,25.212,6.891,0,0,0,0,0,0,0,0,0,0,0,0,20,5.6,31.94,22.217,0,11.5,-29.81,363.005,10/2/2013
10,10,0,0,0,0,0,0,0,0,0,0,36.901,22.501,39.814,0,48.84,15.244,37.785,25.578,25.634,0,30.795,27.72,6.508,0,0,0,0,0,0,0,0,0,0,0,0,20,5.44,33.575,35.89,0,1.2,-35.615,374.86,10/2/2013
11,11,0,0,0,0,0,0,0,0,0,0,39.301,22.601,32.25,0,50.394,16.206,39.827,25.773,25.801,0,28.773,31.02,12.811,0,0,0,0,0,0,0,0,0,0,0,0,20,5.59,30.106,17.212,0,6.2,-31.404,388.445,10/2/2013
12,12,0,0,0,0,0,0,0,0,0,0,33.701,21.301,19.381,0,49.728,16.206,33.949,25.718,25.578,0,30.615,23.892,16.817,15.737,0,0,0,0,0,0,0,0,0,0,0,20,5.52,39.718,19.654,0,-0.3,-27.906,386.413,10/2/2013
13,13,0,0,0,0,0,0,0,0,0,0,35.001,22.601,33.669,0,50.69,16.206,41.444,25.745,25.634,0,33.558,20.592,10.035,9.188,0,0,0,0,0,0,0,0,0,0,0,20,5.36,30.063,20.02,0,5.6,-31.806,385.972,10/2/2013
14,14,0,0,0,0,0,0,0,0,0,0,14.2,10,21.429,0,50.69,16.132,18.747,25.773,25.718,0,32.569,24.288,23.639,23.968,23.325,0,0,0,0,0,0,0,0,0,0,20,5.28,39.745,13.672,0,-4.8,-16.718,383.349,10/2/2013
15,15,0,0,0,0,0,0,0,0,0,0,17.601,11.7,25.211,0,48.618,15.91,30.074,25.634,25.968,0,30.593,28.776,20.837,24.473,19.237,0,0,0,0,0,0,0,0,0,0,20,5.36,39.182,19.898,0,9.3,-12.616,372.592,10/2/2013
16,16,0,0,0,0,0,1.523,1.025,0,0,0,8.2,6.1,18.488,0,51.8,16.65,16.287,25.551,25.467,0,32.614,26.532,23.954,24.761,24.391,0,0,0,0,0,0,0,0,0,0,19.6,5.36,39.779,25.88,0,-11.8,-18.604,372.606,10/2/2013
17,17,0,0,0,0,0,9.859,32.31,0,0,0,16.101,9.6,17.542,0,49.876,16.132,21.476,25.578,25.857,0,31.177,25.872,9.735,10.664,0,0,0,0,0,0,0,0,0,0,0,21.2,5.36,39.665,17.09,0,-2.2,-14.905,368.019,10/2/2013
18,18,0,0,0,0,0,9.961,33.518,0,0,0,39.201,22.501,39.08,0,51.282,16.058,39.888,25.578,26.079,0,31.02,23.496,16.735,0,0,0,0,0,0,0,0,0,0,0,0,20.2,5.59,34.278,-3.54,0,23.701,-17.505,431.809,10/2/2013
19,19,0,0,0,0,0,10.056,33.901,0,0,0,37.901,22.601,37.609,52.648,50.098,15.688,39.834,25.634,25.662,0,29.919,25.872,15.805,16.913,18.69,0,0,0,0,0,0,0,0,0,0,20.3,5.76,37.609,27.467,0,-1.5,-39.717,536.25,10/2/2013
20,20,0,0,0,0,0,9.939,33.666,0,0,0,38.701,22.501,38.502,42.926,50.986,16.132,39.874,25.634,25.662,0,28.706,18.48,17.979,19.1,23.366,0,0,0,0,0,0,0,0,0,0,19.8,5.76,37.609,24.903,0,4,-35.011,521.431,10/2/2013
21,21,0,0,0,0,0,9.961,33.43,0,0,0,38.901,22.401,35.612,22.591,51.43,16.354,39.259,25.69,25.801,0,32.255,28.512,18.704,19.606,0,0,0,0,0,0,0,0,0,0,0,19.8,5.7,37.609,24.781,0,6.1,-30.506,483.241,10/2/2013
22,22,0,0,0,0,0,10.013,18.759,0,0,0,34.301,22.501,38.974,0,51.726,16.058,39.105,25.718,25.829,0,33.221,17.82,14.288,7.834,0,0,0,0,0,0,0,0,0,0,0,19.6,5.6,31.026,22.828,0,4.2,-32.814,418.159,10/2/2013
23,23,0,0,0,0,0,0,0,0,0,0,36.501,22.501,36.82,0,50.986,16.058,39.316,25.745,25.773,0,31.896,21.912,7.301,7.793,0,0,0,0,0,0,0,0,0,0,0,19.6,5.7,37.65,0,0,23.501,-16.315,378.366,10/2/2013
0,0,0,0,0,0,0,0,0,0,0,0,33.501,21.901,31.357,0,51.43,16.428,40.958,25.718,25.634,0,26.819,22,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,5.9,28.88,-20.142,0,28.301,-11.518,353.485,11/2/2013
1,1,0,0,0,0,0,0,0,0,0,0,32.101,20.601,29.151,0,51.726,16.28,36.555,25.885,25.384,0,31.648,21,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,6.07,22.619,-12.818,0,21.901,-13.916,343.353,11/2/2013
2,2,0,0,0,0,0,0,0,0,0,0,30.801,21.201,29.781,0,51.208,16.206,40.392,25.578,25.133,0,35.242,10,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,6.15,26.415,-9.4,0,24.401,-12.415,334.721,11/2/2013
3,3,0,0,0,0,0,0,0,0,0,0,21.801,17.601,28.626,0,51.948,0,39.021,25.885,25.077,0,30.009,15.972,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,6,40.172,-13.672,0,18.801,-14.209,330.42,11/2/2013
4,4,0,0,0,0,0,0,0,0,0,0,21.301,15.401,29.361,0,44.548,14.208,38.589,25.912,25.105,0,30.593,23.5,7.848,0,0,0,0,0,0,0,0,0,0,0,0,19.2,5.8,37.01,-27.467,0,27.401,-3.204,341.646,11/2/2013
5,5,0,0,0,0,0,10.218,0,0,0,0,14.8,13.6,26.893,0,50.024,16.058,31.391,25.94,25.133,0,30.57,21.2,20.878,17.172,0,0,0,0,0,0,0,0,0,0,0,20,6,40.259,-6.714,0,15.1,-8.808,370.558,11/2/2013
6,6,0,0,0,0,0,10.1,34.726,0,0,0,26.201,17.601,26.893,0,51.282,15.91,32.067,25.912,25.495,0,30.233,22,9.53,9.557,0,0,0,0,0,0,0,0,0,0,0,19.5,6,38.557,-1.953,0,18.901,-11.316,395.932,11/2/2013
7,7,0,0,0,0,0,9.361,33.017,0,0,0,26.801,14.8,23.058,0,51.356,16.132,27.107,25.912,25.439,0,33.558,20.2,12.346,12.004,0,0,0,0,0,0,0,0,0,0,0,19.5,6,35.565,2.808,0,7.4,-13.404,395.352,11/2/2013
8,8,0,0,0,0,0,8.614,32.252,0,0,0,23.501,17.801,23.898,29.382,51.06,16.724,26.807,25.745,25.384,0,30.054,19.6,23.844,24.46,0,0,0,0,0,0,0,0,0,0,0,19.5,5.9,40.272,11.963,0,2.3,-19.813,450.348,11/2/2013
9,9,0,0,0,0,0,8.555,32.193,0,0,0,30.101,19.101,28.048,50.136,49.728,16.058,28.199,25.718,25.467,0,31.064,18.2,14.397,15.791,16.721,15.696,0,0,0,0,0,0,0,0,0,19.9,5.76,39.441,5.982,0,8.2,-17.707,493.799,11/2/2013
10,10,0,0,0,0,0,8.504,32.075,0,23.658,0,24.201,16.601,30.202,50.328,50.32,16.576,31.129,25.634,25.578,0,31.446,14,16.448,17.555,21.055,20.167,0,0,0,0,0,0,0,5.2,0,19.6,5.52,39.557,33.692,0,-7,-27.009,525.671,11/2/2013
11,11,0,0,0,0,0,8.555,30.867,0,35.153,0,19.701,15.601,19.276,50.089,50.838,16.798,31.013,25.495,25.829,0,30.907,23.5,24.009,24.733,22.04,21.178,0,0,0,0,0,0,5.2,5.2,0,19.8,5.59,29.423,35.646,0,-8.4,-21.314,534.863,11/2/2013
12,12,18.487,0,0,0,0,8.628,31.279,21.609,36.099,0,13.1,10.1,18.855,50.336,50.616,16.724,23.353,25.662,25.439,0,33.692,15.6,14.725,15.75,15.969,14.875,0,0,0,0,0,0,5.2,5.2,0,19.8,5.39,39.204,63.601,0,-16,-29.005,517.096,11/2/2013
13,13,18.376,0,0,0,0,8.511,30.838,20.078,37.018,0,10.5,8.7,15.231,53.736,50.098,16.502,27.307,25.467,25.912,0,30.346,15.7,19.784,20.604,15.887,0,0,0,0,0,0,0,5.2,5.2,0,19.9,5.04,29.561,38.942,0,-18.601,-22.303,517.458,11/2/2013
14,14,18.333,0,0,0,0,7.178,31.78,20.174,35.376,0,6.3,5.1,13.708,53.533,49.876,16.206,16.644,25.606,25.244,0,29.627,15.5,23.079,23.694,23.968,15.928,0,0,0,0,0,0,5.2,5.2,0,19.9,4.97,38.618,13.916,0,-7.9,-11.316,536.042,11/2/2013
15,15,18.278,16.004,0,0,0,8.372,31.81,18.966,34.318,0,12.2,9.4,13.865,53.549,50.394,16.206,9.908,25.551,25.773,0,31.02,19.1,18.17,19.032,15.969,15.081,0,0,0,0,0,0,5.2,1,0,19.7,4.97,38.618,27.589,0,-16.4,-19.813,541.078,11/2/2013
16,16,18.068,9.595,0,0,0,8.811,31.633,18.934,33.956,0,20.101,13.5,9.506,53.751,50.172,16.28,22.733,25.272,25.69,0,30.256,16.9,17.897,18.799,0,0,0,0,0,0,0,0,5.2,5.2,0,19,5.44,38.618,27.711,0,-12.1,-22.706,522.407,11/2/2013
17,17,0,0,0,0,0,10.034,32.075,19.337,35.793,0,25.201,18.301,17.753,50.227,50.098,16.132,30.712,25.272,25.523,0,29.2,22.1,7.93,0,0,0,0,0,0,0,0,0,0,5.2,0,20.3,5.36,36.336,35.89,0,-9.1,-29.206,485.3,11/2/2013
18,18,0,0,0,0,0,9.939,31.81,19.723,36.767,0,38.501,22.501,32.408,52.248,45.066,13.024,40.626,25.578,25.578,0,31.312,29.6,0,0,0,0,0,0,0,0,0,0,0,5.2,0,20.1,5.44,30.236,5.127,0,20.901,-18.11,507.739,11/2/2013
19,19,0,0,0,0,0,10.21,32.458,20.674,37.24,0,32.901,21.901,35.402,53.862,50.468,16.058,41.045,25.662,25.773,0,30.099,25.7,14.479,15.436,20.823,0,0,0,0,0,0,0,0,5.2,0,20.2,5.51,36.595,32.228,0,-0.2,-33.216,578.884,11/2/2013
20,20,0,0,0,0,0,10.013,32.104,17.371,37.046,0,34.201,20.101,31.935,53.652,51.504,16.798,41.259,25.578,25.551,0,28.639,25.9,13.317,14.247,16.01,0,0,0,0,0,0,0,0,0,0,19.7,5.55,37.106,25.513,0,-1.5,-30.213,563.782,11/2/2013
21,21,0,0,0,0,0,10.137,32.428,0,21.125,0,24.101,15.901,25.474,53.708,51.134,16.576,27.865,25.189,25.244,0,30.75,23.5,19.797,20.577,0,0,0,0,0,0,0,0,0,0,0,19.4,5.76,37.106,16.724,0,-7.8,-25.709,502.557,11/2/2013
22,22,0,0,0,0,0,10.005,31.81,0,0,0,27.801,19.101,34.614,10.36,50.394,15.762,41.841,25.161,25.467,0,29.402,23.9,9.201,16.243,0,0,0,0,0,0,0,0,0,0,0,19.4,5.87,37.585,10.376,0,7.5,-23.713,439.754,11/2/2013
23,23,0,0,0,0,0,10.115,0,0,0,0,36.101,22.501,30.675,0,51.06,16.502,41.402,25.578,25.328,0,29.829,26.6,13.741,0,0,0,0,0,0,0,0,0,0,0,0,19.4,6,37.471,-6.592,0,17.001,-19.813,401.707,11/2/2013
0,0,0,0,0,0,0,0,0,0,0,0,39.001,22.501,32.933,0,49.284,16.132,34.841,26.052,25.467,0,30.9,24.1,8.805,0,0,0,0,0,0,0,0,0,0,0,0,19.4,6,37.471,-14.527,0,22.801,-14.502,379.115,12/2/2013
1,1,0,0,0,0,0,0,0,0,0,0,24.501,16.101,16.334,0,49.802,15.836,32.339,25.773,25.244,0,26.033,27.8,14.096,13.782,0,0,0,0,0,0,0,0,0,0,0,19.6,6,36.908,-22.95,0,16.901,-7.508,363.673,12/2/2013
2,2,0,0,0,0,0,1.619,0,0,0,0,24.701,17.001,16.755,0,51.356,16.354,30.809,25.857,25.272,0,27.1,27.6,24.651,0,0,0,0,0,0,0,0,0,0,0,0,20,6,33.959,-14.649,0,16.801,-9.009,355.891,12/2/2013
3,3,0,0,0,0,0,10.342,0,0,0,0,19.701,13.6,18.435,0,49.062,0,27.53,26.024,25.05,0,33.1,25.4,17.583,19.032,0,0,0,0,0,0,0,0,0,0,0,20,6,39.551,-22.828,0,18.501,-0.806,355.543,12/2/2013
4,4,0,0,0,0,0,10.371,0,0,0,0,17.001,11.1,12.919,0,49.728,16.354,19.512,25.94,25.606,0,32.4,27.6,24.678,18.799,0,0,0,0,0,0,0,0,0,0,0,19.8,5.9,39.551,-11.353,0,14.6,-2.417,356.429,12/2/2013
5,5,0,0,0,0,0,10.232,33.548,0,0,0,13.6,10.5,12.237,0,51.06,16.428,15.995,25.996,25.606,0,33.5,26,20.7,22.518,0,0,0,0,0,0,0,0,0,0,0,19.2,6,39.551,-5.615,0,7.4,-2.6,383.486,12/2/2013
6,6,0,0,0,0,0,10.174,32.605,0,0,0,13.1,8.7,12.71,22.58,50.912,16.428,21.014,25.328,25.634,0,34,32.4,13.495,15.668,15.778,0,0,0,0,0,0,0,0,0,0,20,3.49,39.551,-3.9,0,8.5,-2.2,411.167,12/2/2013
7,7,0,0,0,0,0,10.005,31.957,0,0,0,16.801,7.3,12.5,37.712,49.284,15.614,21.256,25.272,25.606,0,31.4,25.4,14.793,16.776,0,0,0,0,0,0,0,0,0,0,0,20,3.49,38.023,-18.189,0,7.8,-1.703,415.281,12/2/2013
8,8,0,0,0,0,0,10.005,32.222,0,0,0,11.6,8.6,12.762,53.821,52.17,16.946,19.892,25.634,25.384,0,34.5,22,18.827,19.948,17.336,0,0,0,0,0,0,0,0,0,0,19.8,3.5,38.433,38.942,0,-18.701,-22.907,446.046,12/2/2013
9,9,0,0,0,0,0,9.969,32.252,21.093,37.407,0,15.401,11.2,16.439,53.716,50.394,16.428,19.327,25.745,25.439,0,31.5,28.6,14.493,15.641,15.012,0,0,0,0,0,0,0,0,0,0,19.8,3.2,38.433,16.968,0,2.6,-7.801,489.722,12/2/2013
10,10,0,0,0,0,0,9.976,31.898,20.062,35.515,0,23.501,14.5,19.538,50.355,51.578,16.206,19.954,25.718,25.578,0,31.8,24.5,9.68,10.569,14.711,13.413,0,0,0,0,0,0,5.2,0,0,19.8,5.8,38.433,-13.428,0,5,-7.801,534.514,12/2/2013
11,11,0,0,0,0,0,10.064,31.044,0.209,35.71,0,28.201,16.201,24.214,53.403,51.578,15.91,25.997,25.662,25.578,0,32,26.8,19.059,20.044,15.245,14.93,0,0,0,0,0,0,0,0,0,19.5,5.6,38.433,6.104,0,10.1,-12.104,531.282,12/2/2013
12,12,0,0,0,0,0,8.782,31.338,0,33.984,0,22.601,14.7,17.543,54.061,51.726,16.354,28.027,25.439,25.467,0,31.2,22.5,23.749,24.46,21.753,0,0,0,0,0,0,0,0,5.2,0,19.5,5.6,38.433,5.615,0,3.9,-14.814,527.716,12/2/2013
13,13,0,0,0,0,0,8.855,31.486,0,31.368,0,26.401,15.601,25.947,53.631,50.246,16.502,34.246,25.411,25.745,0,29.8,23.5,15.463,16.475,16.174,0,0,0,0,0,0,0,0,5.2,0,19.4,5.22,40.113,-3.662,0,13.1,-13.715,521.061,12/2/2013
14,14,0,0,0,0,0,8.899,31.957,10.538,28.946,0,27.701,16.601,31.41,53.619,50.986,16.502,34.515,25.439,25.217,0,12,24.2,24.091,24.706,25.102,0,0,0,0,0,0,0,5.2,5.2,0,19.5,5.2,28.219,13.55,0,9.8,-18.915,531.313,12/2/2013
15,15,0,0,0,0,0,9.705,31.014,20.174,28.139,0,31.301,17.801,28.311,52.655,51.43,16.058,39.12,25.467,25.523,0,9,26.1,24.227,24.104,18.786,0,0,0,0,0,0,0,5.2,5.2,0,19.8,5.49,28.219,9.766,0,9.5,-22.01,545.568,12/2/2013
16,16,0,0,0,0,0,10.034,31.073,18.853,34.151,0,25.401,18.801,27.523,53.355,52.096,16.058,38.064,25.551,25.551,0,11,26.1,11.02,10.213,16.844,0,0,0,0,0,0,0,5.2,5.2,0,19.6,5.44,37.209,26.856,0,1.1,-28.309,524.69,12/2/2013
17,17,0,0,0,0,0,10.115,32.517,0,31.312,0,27.901,19.501,29.676,53.549,51.43,15.762,32.157,25.495,25.495,0,12.3,24.6,7.971,8.942,15.6,0,0,0,0,0,0,0,0,5.2,0,19.5,5.4,37.209,22.095,0,6,-19.007,482.544,12/2/2013
18,18,0,0,0,0,0,9.91,31.928,0,0,0,21.901,14.9,26.893,53.45,50.394,16.206,29.626,25.606,25.523,0,32.4,17.6,23.598,24.542,21.001,0,0,0,0,0,0,0,0,3,0,19.5,5.7,37.622,-14.527,0,13,-8.606,501.433,12/2/2013
19,19,18.249,0,0,0,0,9.807,31.633,20.191,35.209,0,30.201,21.101,28.206,53.812,50.246,16.428,39.412,25.495,25.523,0,29,21.9,8.819,9.735,14.164,12.633,0,0,0,0,0,0,5.2,5.2,0,19.5,5.76,37.622,-1.587,0,18.401,-15.601,573.833,12/2/2013
20,20,0,0,0,0,0,10.115,32.546,12.021,32.731,0,35.601,20.501,28.311,53.494,51.356,16.576,41.595,25.495,25.244,0,31,26.3,11.58,12.551,15.532,15.559,0,0,0,0,0,0,0,5.2,0,20,5.76,37.622,11.475,0,12.1,-21.809,564.924,12/2/2013
21,21,0,0,0,0,0,9.947,31.957,0,0,0,36.701,22.501,35.508,53.078,50.69,16.354,41.444,25.384,25.189,0,31,25.6,13.795,14.698,15.86,0,0,0,0,0,0,0,0,0,0,20.1,5.67,37.622,5.615,0,18.701,-27.613,516.395,12/2/2013
22,22,0,0,0,0,0,9.983,32.222,0,0,0,35.601,22.401,31.2,16.026,49.876,16.502,40.992,25.384,25.439,0,31.042,27,7.588,8.504,0,0,0,0,0,0,0,0,0,0,0,20,5.8,37.622,0,0,18.801,-22.413,446.752,12/2/2013
23,23,0,0,0,0,0,10.115,13.722,0,0,0,30.201,21.401,26.052,0,52.614,17.094,39.71,25.467,25.3,0,30.1,24.8,0,10.159,0,0,0,0,0,0,0,0,0,0,0,19.8,5.76,37.622,-24.415,0,28.201,-7.306,393.437,12/2/2013
0,0,0,0,0,0,0,10.013,0,0,0,0,26.601,17.901,26.787,0,50.764,16.576,32.801,25.578,25.745,0,29.919,25.476,17.268,16.448,0,0,0,0,0,0,0,0,0,0,0,20,5.84,37.622,3.906,0,18.501,-11.115,374.047,13/2/2013
1,1,0,0,0,0,0,10.115,0,0,0,0,31.001,18.001,21.324,0,51.134,16.872,40.683,25.69,25.523,0,28.122,25.344,0,6.863,0,0,0,0,0,0,0,0,0,0,0,20,5.62,37.622,-5.371,0,21.001,-13.715,361.999,13/2/2013
2,2,0,0,0,0,0,10.181,0,0,0,0,28.701,18.901,20.011,0,51.282,16.798,24.939,25.217,25.551,0,30.503,25.344,0,7.52,0,0,0,0,0,0,0,0,0,0,0,20,5.69,37.622,-8.911,0,13.3,-12.909,356.78,13/2/2013
