,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
12,12,0,0,0,0,0,9.961,29.63,0,0,0,18.401,14.4,0,30.291,50.246,0,0,25.634,25.94,0,0,0,23.093,24.227,19.319,18.977,0,38.378,0,0,0,0,5.2,0,23,6,48.681,10.376,0,0,402.712,19/7/2012
13,13,0,0,0,0,0,9.8,28.216,0,0,0,16.701,10.3,0,33.463,49.654,0,0,25.634,25.69,0,0,0,21.862,21.028,20.044,20.29,0,38.387,0,0,0,0,5.2,0,23,6,48.792,19.776,0,0,392.595,19/7/2012
14,14,0,0,0,0,0,9.573,27.774,0,0,0,22.201,11.8,0,19.762,50.764,0,0,26.079,25.773,0,0,0,22.628,21.78,19.702,20.057,0,38.418,0,0,0,0,5.2,0,23,6,47.347,0,9.2,5.585,386.492,19/7/2012
15,15,0,0,0,0,0,9.683,27.715,0,0,0,22.801,16.701,0,21.348,50.098,0,0,25.606,25.829,0,0,0,20.085,20.563,19.702,20.044,0,38.237,0,0,0,0,5.2,0,23,6,47.216,15.625,2.8,0,382.811,19/7/2012
16,16,0,0,0,0,0,9.903,29.63,0,0,0,21.901,11.2,0,46.566,50.764,0,0,25.69,25.801,0,0,0,9.024,9.024,15.012,15.532,0,38.607,0,0,0,0,5.2,0,23,6,47.331,20.508,0,0,378.982,19/7/2012
17,17,0,0,0,0,0,9.595,29.041,0,0,0,17.501,11.9,0,46.574,50.764,0,0,25.662,25.523,0,0,0,15.163,20.085,16.038,0,0,38.827,0,0,0,0,5.2,0,23,6,47.331,10.254,3.8,3.497,370.65,19/7/2012
18,18,0,0,0,0,0,9.72,29.306,0,0,0,21.601,15.701,0,46.671,51.134,0,0,25.662,25.718,0,0,0,7.684,7.492,15.983,0,0,39.148,0,0,0,0,5.2,0,23,6,47.331,0,8.2,3.589,380.209,19/7/2012
19,19,16.905,0,17.261,0,0,9.514,29.188,22.801,37.463,0,26.101,15.801,0,46.558,50.69,0,0,25.662,25.801,0,0,0,14.219,11.977,14.315,14.793,0,38.987,0,0,0,5.2,5.2,0,23,6,47.331,8.301,1.4,0,496.367,19/7/2012
20,20,18.403,0,16.578,0,0,9.529,29.217,20.271,35.71,0,19.601,14.4,0,46.437,50.394,0,0,25.662,25.801,0,0,0,21.096,24.87,14.493,14.834,0,38.628,0,0,0,5.2,5.2,0,23,6,47.331,2.075,5.4,0,506.389,19/7/2012
21,21,0,0,0,0,0,9.397,28.775,20.078,35.459,0,21.801,12.6,0,46.32,50.394,0,0,25.384,25.801,0,0,0,23.516,24.2,13.864,14.274,0,38.917,0,0,0,5.2,5.2,0,23,6,47.331,0,9.2,4.083,463.976,19/7/2012
22,22,0,0,0,0,0,9.492,29.099,0,17.785,0,18.601,11.3,0,45.511,50.024,0,0,25.384,25.801,0,0,0,11.799,9.366,20.727,21.096,0,39.597,0,0,0,0,5.2,0,23,6,47.331,0,8.9,5.695,415.948,19/7/2012
23,23,0,0,0,0,0,9.785,29.983,0,0,0,15.901,10.1,0,45.593,51.208,0,0,25.384,25.857,0,0,0,8.737,8.545,15.682,16.202,0,38.978,0,0,0,0,5.2,0,23,6,47.331,7.569,0,0,377.017,19/7/2012
0,0,0,0,0,0,0,9.514,1.997,0,0,0,22.301,12.7,0,0,50.098,0,0,25.384,25.077,0,0,0,20.577,18.799,19.1,19.114,0,38.317,0,0,0,0,5.2,0,23,6,48.825,0,8.3,2.692,349.051,20/7/2012
1,1,0,0,0,0,0,9.456,0,0,0,0,28.101,13.9,0,0,49.58,0,0,25.773,24.938,0,0,0,18.758,18.608,16.885,17.364,0,39.097,0,0,0,0,0,0,23,6,48.465,0,10.3,2.087,336.413,20/7/2012
2,2,0,0,0,0,0,9.536,0,0,0,0,28.101,16.901,0,0,49.95,0,0,25.578,25.523,0,0,0,13.836,19.032,14.616,15.122,0,38.888,0,0,0,0,0,0,23,6,39.405,0,3,0,329.281,20/7/2012
3,3,0,0,0,0,0,9.698,0,0,0,0,27.901,16.101,0,0,33.67,0,0,25.578,25.801,0,0,0,18.868,18.69,17.2,17.665,0,38.947,0,0,0,0,0,0,23,6,47.821,3.54,4.9,0,323.132,20/7/2012
4,4,0,0,0,0,0,9.698,0,0,0,0,25.001,15,0,0,50.32,0,0,25.578,25.968,0,0,0,21.042,19.141,19.77,0,0,38.638,0,0,0,0,0,0,23,6,48.179,0,3.2,0,328.237,20/7/2012
5,5,0,0,0,0,0,9.734,0,0,0,0,19.001,13.1,0,2.053,49.95,0,0,25.578,25.885,0,0,0,23.899,24.624,24.432,0,0,38.707,0,0,0,0,5.2,0,23,6,49.594,0,6.3,0,347.275,20/7/2012
6,6,0,0,0,0,0,9.72,0,0,0,0,25.201,13.9,0,29.126,50.246,0,0,25.578,26.135,0,0,0,13.454,19.743,14.465,0,0,37.898,0,0,0,0,5.2,0,23,6,42.321,6.348,4.9,0,331.783,20/7/2012
7,7,0,0,0,0,0,9.676,0,0,0,0,16.901,11.5,0,42.247,49.728,0,0,25.996,25.244,0,0,0,23.612,24.241,24.364,0,0,39.347,0,0,0,0,5.2,0,23,6,49.812,0,17.401,10.492,364.199,20/7/2012
8,8,0,0,0,0,0,9.676,30.189,0,0,0,24.101,15.201,0,46.182,50.246,0,0,25.523,25.3,0,0,0,24.118,24.118,18.348,18.895,0,38.647,0,0,0,0,5.2,0,23,6,49.56,19.044,0,0,424.062,20/7/2012
9,9,0,0,0,0,0,9.771,29.158,19.127,25.356,0,32.601,19.401,0,46.334,50.246,0,0,25.662,25.384,0,0,0,20.549,20.823,15.463,15.6,0,38.638,0,0,0,5.2,5.2,0,23,6,47.606,24.049,5.1,0,457.977,20/7/2012
10,10,0,0,0,0,0,9.991,29.571,19.465,35.932,0,32.701,19.301,0,46.198,49.95,0,0,25.662,25.356,0,0,0,17.336,21.753,15.122,15.559,0,38.357,0,0,0,5.2,5.2,0,23,6,46.598,23.682,0,0,474.569,20/7/2012
11,11,0,0,0,0,0,9.654,29.423,18.756,34.735,0,26.001,14.3,0,46.006,49.58,0,0,25.662,25.356,0,0,0,21.507,21.999,16.899,17.446,0,38.357,0,0,0,5.2,5.2,0,23,6,48.563,1.709,0,0,486.451,20/7/2012
12,12,0,0,0,0,0,8.277,28.009,19.046,34.958,0,11.7,9.7,0,45.825,51.208,0,0,25.272,25.272,0,0,0,23.53,24.159,23.776,23.175,0,38.877,0,0,0,5.2,5.2,0,23,6,50.919,12.207,0,0,480.897,20/7/2012
13,13,14.104,0,17.896,0,0,9.031,28.275,19.079,35.209,0,10.4,6.8,0,39.789,50.542,0,0,25.272,25.244,0,0,0,20.262,20.782,14.834,15.477,0,38.907,0,0,0,5.2,5.2,0,23,6,46.006,17.579,0,0,461.636,20/7/2012
14,14,0,0,18.116,0,0,9.668,28.569,17.935,35.32,0,5.1,4.7,0,39.395,50.468,0,0,25.272,25.384,0,0,0,23.557,23.899,21.124,21.507,0,38.777,0,0,0,5.2,5.2,0,23,6,49.753,0,0,2.197,489.405,20/7/2012
15,15,18.376,0,17.762,0,0,9.397,29.158,17.596,34.875,0,1.6,1,0,39.485,50.098,0,0,25.272,25.411,0,0,0,21.971,23.325,19.688,20.071,0,38.418,0,0,0,5.2,5.2,0,23,6,47.567,2.93,0,2.692,481.05,20/7/2012
16,16,18.249,0,17.298,0,0,9.28,28.687,17.483,35.153,0,2.1,2.3,0,39.113,49.95,0,0,25.272,25.467,0,0,0,21.889,24.61,19.073,20.44,0,38.817,0,0,0,5.2,5.2,0,23,6,47.567,5.127,0,3.992,479.832,20/7/2012
17,17,18.249,0,17.371,0,0,9.463,29.158,19.063,34.847,0,16.701,10.7,0,39.332,50.394,0,0,25.523,25.745,0,0,0,12.414,8.586,15.627,0,0,38.198,0,0,0,5.2,5.2,0,23,6,47.567,11.353,0,1.392,447.095,20/7/2012
18,18,18.249,0,0,0,0,9.273,28.864,18.95,34.596,0,5.5,3.5,0,39.348,50.098,0,0,25.133,25.439,0,0,0,7.725,6.959,15.791,0,0,38.277,0,0,0,5.2,5.2,0,23,6,47.567,0,6.5,12.287,422.495,20/7/2012
19,19,18.432,19.5,18.055,17.774,0,9.492,29.365,20.271,34.429,0,12.4,9,0,39.561,50.394,0,0,25.3,25.411,0,0,0,24.009,24.72,17.583,18.088,0,38.307,0,0,0,5.2,5.2,0,23,6,47.567,18.067,0,0,525.904,20/7/2012
20,20,18.418,18.6,18.067,18.433,0,9.646,29.453,20.448,34.735,0,23.301,15.201,0,39.565,50.172,0,0,25.773,25.745,0,0,0,11.403,10.405,14.629,15.409,0,37.948,0,0,0,5.2,5.2,0,23,6,47.567,0,0,0,530.82,20/7/2012
21,21,18.291,18.6,18.116,0,0,9.749,27.862,20.223,34.763,0,21.601,15.401,0,39.487,50.32,0,0,25.773,25.885,0,0,0,13.235,15.094,14.684,14.834,0,38.978,0,0,0,5.2,5.2,0,23,6,47.567,17.823,1.8,0,493.957,20/7/2012
22,22,18.487,0,0,0,0,9.895,29.099,20.755,35.069,0,30.201,19.401,0,39.401,50.764,0,0,25.773,25.551,0,0,0,16.202,15.34,0,0,0,39.297,0,0,0,5.2,5.2,0,23,6,47.567,7.935,11.3,0,444.377,20/7/2012
23,23,0,0,0,0,0,9.778,28.451,0,34.875,0,27.001,17.501,0,39.405,50.764,0,0,25.384,25.745,0,0,0,16.831,19.428,0,0,0,38.687,0,0,0,0,5.2,0,23,6,47.612,0,14.2,6.189,409.31,20/7/2012
0,0,0,0,0,0,0,9.859,28.658,0,0,0,27.901,14.9,0,0.559,50.394,0,0,25.801,25.801,0,0,0,23.694,24.227,24.692,0,0,38.777,0,0,0,0,5.2,0,23.4,6.07,47.501,-8.545,7,-1.209,380.218,21/7/2012
1,1,0,0,0,0,0,9.851,28.746,0,0,0,26.301,16.701,0,0,50.468,0,0,25.801,25.634,0,0,0,22.026,21.479,14.875,0,0,38.367,0,0,0,0,5.2,0,23.4,6.07,47.501,6.836,0.5,-5.512,360.626,21/7/2012
2,2,0,0,0,0,0,9.881,29.011,0,0,0,21.401,14,0,0,50.69,0,0,25.467,25.912,0,0,0,19.456,20.673,16.092,0,0,39.037,0,0,0,0,5.2,0,23.3,6.07,47.363,0,2.7,-1.611,352.494,21/7/2012
3,3,0,0,0,0,0,9.8,28.51,0,0,0,16.601,10.6,0,0,50.098,0,0,25.467,25.885,0,0,0,19.128,19.278,14.985,0,0,39.047,0,0,0,0,5.2,0,23.5,6.07,47.363,-1.587,2.1,-1.703,342.752,21/7/2012
4,4,0,0,0,0,0,9.983,29.07,0,0,0,21.001,12.5,0,0,50.024,0,0,25.467,25.857,0,0,0,19.1,19.469,14.821,0,0,38.797,0,0,0,0,5.2,0,23.6,6.15,48.578,1.953,0.9,-4.01,350.804,21/7/2012
5,5,0,0,0,0,0,9.712,28.245,0,0,0,19.601,11.5,0,16.993,49.95,0,0,25.467,25.829,0,0,0,22.792,24.432,16.571,0,0,38.638,0,0,0,0,5.2,0,23.2,6.15,48.578,12.452,-0.8,-2.6,363.836,21/7/2012
6,6,0,0,0,0,0,9.969,29.247,0,0,0,21.801,14.1,0,0,50.098,0,0,25.467,25.745,0,0,0,23.899,24.569,0,0,0,38.007,0,0,0,0,5.2,0,23.3,6.23,48.578,-18.311,12.4,5.695,346.456,21/7/2012
7,7,0,0,0,0,0,9.932,28.982,0,0,0,22.801,15.1,0,0,50.32,0,0,25.467,25.857,0,0,0,23.79,24.651,24.637,0,0,38.917,0,0,0,0,5.2,0,23.3,6.15,48.578,14.283,-2.8,-9.906,372.135,21/7/2012
8,8,0,0,0,0,0,9.763,28.54,18.95,3.006,0,9.4,6.9,0,32.121,49.728,0,0,25.467,25.718,0,0,0,23.954,24.692,15.204,15.422,0,38.718,0,0,0,0,5.2,0,23.1,6,48.465,0,-3.3,0,413.718,21/7/2012
9,9,0,0,0,0,0,9.932,29.924,20.513,36.684,0,6.9,3.7,0,33.66,49.876,0,0,25.467,25.467,0,0,0,22.546,23.202,14.834,15.368,0,39.207,0,0,0,5.2,5.2,0,23,6,48.465,0,-1.1,3.497,442.778,21/7/2012
10,10,0,0,0,0,0,9.793,28.628,20.481,34.847,0,14.9,7.9,0,39.669,50.838,0,0,25.634,26.191,0,0,0,16.571,18.717,14.875,15.354,0,38.707,0,0,0,5.2,5.2,0,23,5.89,48.465,0,-2.5,-2.71,456.1,21/7/2012
11,11,0,0,18.116,0,0,9.676,28.628,20.432,34.847,0,31.801,17.601,0,39.677,50.172,0,0,25.272,25.745,0,0,0,10.227,7.506,15.436,0,0,39.087,0,0,0,5.2,5.2,0,23,5.6,48.465,0,3.3,-5.805,464.223,21/7/2012
12,12,0,0,0,0,0,9.602,28.451,20.448,34.902,0,33.101,19.601,0,45.78,49.654,0,0,25.272,25.356,0,0,0,11.703,8.901,15.245,0,0,38.718,0,0,0,5.2,5.2,0,23.1,5.52,48.465,0,2.5,-8.918,460.667,21/7/2012
13,13,0,0,0,0,0,9.353,27.42,1.531,34.624,0,29.401,19.201,0,44.674,50.172,0,0,25.272,25.356,0,0,0,15.081,22.942,14.206,0,0,37.967,0,0,0,5.2,5.2,0,23,5.44,41.82,0,6.5,-4.816,436.206,21/7/2012
14,14,0,0,0,0,0,9.734,27.951,0,35.487,0,21.401,12.5,0,44.643,50.172,0,0,25.272,25.411,0,0,0,22.176,24.555,15.299,0,0,38.978,0,0,0,5.2,5.2,0,23,5.5,40.146,0,4.6,0.385,427.67,21/7/2012
15,15,0,0,0,0,0,9.683,27.774,0,0,0,27.201,18.701,0,45.234,50.468,0,0,25.384,25.578,0,0,0,23.885,23.175,25.376,0,0,38.927,0,0,0,5.2,5.2,0,23.1,5.29,40.286,0,5,-4.303,419.795,21/7/2012
16,16,0,0,0,0,0,9.646,27.597,0,0,0,30.401,17.901,0,44.988,50.246,0,0,25.634,25.3,0,0,0,19.784,20.167,17.063,0,0,37.837,0,0,0,0,5.2,0,23.1,5.44,50.353,1.343,3.9,-2.509,407.923,21/7/2012
17,17,0,0,0,0,0,9.5,27.568,0,0,0,16.501,11.5,0,44.808,49.95,0,0,26.024,25.495,0,0,0,21.807,22.915,22.696,0,0,38.277,0,0,0,0,5.2,0,23.1,5.52,50.936,-11.231,0,2.893,410.135,21/7/2012
18,18,0,0,0,0,0,9.368,27.538,0,5.066,0,26.701,17.301,0,45.921,50.172,0,0,25.328,25.161,0,0,0,17.624,16.858,17.391,0,0,38.447,0,0,0,0,5.2,0,23.1,5.84,47.87,-18.921,11.5,3.589,408.718,21/7/2012
19,19,18.474,17.35,18.274,0,0,9.602,28.098,20.513,35.348,0,26.701,16.001,0,45.883,50.838,0,0,25.745,25.384,0,0,0,14.834,17.883,21.233,21.575,0,38.938,0,0,0,5.2,5.2,0,23.1,6.07,41.643,14.893,-2.5,-7.013,528.507,21/7/2012
20,20,18.319,18.63,18.262,0,0,9.39,27.951,20.142,35.292,0,12,7.3,0,46.426,49.728,0,0,25.801,25.745,0,0,0,21.548,19.948,19.784,20.235,0,38.987,0,0,0,5.2,5.2,0,23.5,6.15,46.138,-12.085,8.6,6.189,518.972,21/7/2012
21,21,18.46,0,18.006,0,0,9.536,28.275,20.207,34.958,0,6.9,6.4,0,43.336,49.876,0,0,25.829,25.718,0,0,0,20.823,21.999,20.085,20.139,0,38.687,0,0,0,5.2,5.2,0,23,5.92,46.138,13.306,-2,5.182,478.204,21/7/2012
22,22,0,0,0,0,0,9.903,28.775,12.166,35.431,0,7.9,7.9,0,43.461,50.468,0,0,25.829,25.634,0,0,0,20.126,20.208,18.635,19.114,0,38.938,0,0,0,5.2,5.2,0,23,6.1,46.138,3.052,4.8,9.192,433.082,21/7/2012
23,23,0,0,0,0,0,9.639,28.098,0,21.765,0,22.701,14.1,0,46.703,49.506,0,0,25.829,25.801,0,0,0,19.51,19.415,14.684,0,0,39.117,0,0,0,0,5.2,0,23,6,48.052,0,12.1,6.189,400.831,21/7/2012
0,0,0,0,0,0,0,9.654,27.98,0,0,0,20.401,16.201,0,0,51.874,0,0,25.829,25.551,0,0,0,24.118,24.487,24.747,0,0,38.517,0,0,0,0,5.2,0,23,6.15,50.903,-2.808,7.3,0.183,369.937,22/7/2012
1,1,0,0,0,0,0,9.58,27.862,0,0,0,13.8,12.9,0,0,49.654,0,0,25.773,25.829,0,0,0,20.796,19.128,20.755,0,0,38.848,0,0,0,0,5.2,0,23.5,6.15,51.038,0,2,-1.502,350.315,22/7/2012
2,2,0,0,0,0,0,9.998,28.864,0,0,0,13.1,10.6,0,0,49.728,0,0,26.107,25.606,0,0,0,16.913,17.432,15.299,0,0,38.217,0,0,0,0,5.2,0,23.5,6,50.882,2.686,0.7,-3.113,337.173,22/7/2012
3,3,0,0,0,0,0,9.727,28.392,0,0,0,10,6.4,0,0,33.818,0,0,26.107,25.662,0,0,0,22.094,22.969,22.682,0,0,38.517,0,0,0,0,5.2,0,23.5,6,50.882,-4.395,0.8,0.183,335.362,22/7/2012
4,4,0,0,0,0,0,9.734,28.422,0,0,0,6.7,6.5,0,0,50.838,0,0,25.718,25.829,0,0,0,20.454,21.233,15.45,0,0,38.598,0,0,0,0,5.2,0,23,6,50.882,-3.296,0,2.289,335.564,22/7/2012
5,5,0,0,0,0,0,9.749,28.009,0,0,0,3.8,3.1,0,0,50.394,0,0,25.718,25.69,0,0,0,22.641,24.022,22.423,0,0,38.967,0,0,0,0,5.2,0,23,6.23,48.405,-9.888,1,6.793,339.443,22/7/2012
6,6,0,0,0,0,0,9.903,7.742,0,0,0,12.4,7.5,0,0,50.986,0,0,25.718,25.551,0,0,0,16.188,17.46,19.524,0,0,38.687,0,0,0,0,5.2,0,23,5.9,48.405,-15.015,4.7,5.292,319.187,22/7/2012
7,7,0,0,0,0,0,9.639,0,0,0,0,6.3,5.2,0,0,49.95,0,0,25.718,25.996,0,0,0,23.694,24.2,20.905,20.536,0,39.267,0,0,0,0,5.2,0,23,6.07,48.405,-18.555,8.2,8.094,336.341,22/7/2012
8,8,0,0,0,0,0,9.851,2.469,0,0,0,14.6,10.8,0,0,50.246,0,0,25.662,25.801,0,0,0,23.831,24.583,23.995,24.104,0,39.087,0,0,0,0,5.2,0,23.2,6,46.901,1.343,-0.5,-0.916,356.403,22/7/2012
9,9,0,0,0,0,0,9.954,28.275,0,0,0,19.201,16.101,0,0,50.246,0,0,25.495,25.578,0,0,0,15.709,14.301,20.618,21.315,0,38.938,0,0,0,0,5.2,0,23,5.92,46.901,0,5.6,-1.209,362.44,22/7/2012
10,10,0,0,0,0,0,10.078,28.157,0,0,0,31.401,20.401,0,0,49.876,0,0,25.523,25.912,0,0,0,14.493,11.731,14.288,14.575,0,38.997,0,0,0,0,5.2,0,23,5.92,46.901,-12.207,19.201,2.49,357.049,22/7/2012
11,11,0,0,0,0,0,10.152,28.51,0,0,0,24.101,16.201,0,0,50.172,0,0,25.495,25.523,0,0,0,21.452,23.899,14.971,15.491,0,38.667,0,0,0,0,5.2,0,22.9,5.92,46.901,14.161,1.4,-6.317,366.311,22/7/2012
12,12,0,0,0,0,0,9.851,26.713,0,0,0,29.001,18.601,0,0,50.024,0,0,25.495,25.495,0,0,0,21.889,23.175,15.956,16.092,0,38.768,0,0,0,0,5.2,0,22.9,5.76,47.016,5.86,4.2,-6.207,378.083,22/7/2012
13,13,0,0,0,0,0,10.027,26.802,0,0,0,26.301,19.501,0,0,50.246,0,0,25.3,25.578,0,0,0,19.934,22.805,16.913,17.637,0,38.967,0,0,0,0,5.2,0,23,5.76,46.901,0,9.6,-1.611,372.883,22/7/2012
14,14,0,0,0,0,0,9.844,26.537,0,0,0,18.501,13.3,0,0,50.468,0,0,25.3,25.718,0,0,0,22.682,23.721,16.147,16.844,0,38.147,0,0,0,0,5.2,0,22.9,5.84,46.901,7.569,-0.1,-3.717,364.298,22/7/2012
15,15,0,0,0,0,0,10.093,27.803,0,0,0,2.3,1.7,0,24.671,50.468,0,0,25.3,25.634,0,0,0,22.245,21.315,14.752,15.299,0,38.907,0,0,0,0,5.2,0,22.9,5.92,48.855,28.077,-15.8,-6.812,357.897,22/7/2012
16,16,0,0,0,0,0,9.932,13.928,0,0,0,7,5.3,0,38.512,50.69,0,0,25.69,25.885,0,0,0,15.518,14.93,15.477,16.147,0,38.598,0,0,0,0,5.2,0,23,5.76,48.855,-8.789,2.2,5.493,361.518,22/7/2012
17,17,0,0,0,0,0,9.976,0,0,0,0,19.301,12.7,0,38.418,50.024,0,0,25.356,25.662,0,0,0,23.927,24.637,17.131,0,0,38.657,0,0,0,0,5.2,0,22.9,6.15,48.855,-2.808,1.5,-1.813,372.294,22/7/2012
18,18,0,0,0,0,0,9.947,11.542,2.336,11.05,0,18.501,13.6,0,45.892,50.172,0,0,25.69,25.69,0,0,0,15.463,16.653,14.916,15.245,0,38.967,0,0,0,5.2,5.2,0,23.9,6.15,47.427,5.737,7.2,-2.417,393.021,22/7/2012
19,19,9.3,0,18.641,0,0,10.108,26.065,20.755,35.264,0,16.901,14.5,0,45.951,50.172,0,0,25.718,25.885,0,0,0,16.434,20.522,16.721,17.569,0,39.387,0,0,0,5.2,5.2,0,23.7,6.2,47.408,15.992,-4,-7.013,492.622,22/7/2012
20,20,18.529,0,18.458,0,0,10.1,27.096,20.851,35.125,0,11.1,9,0,39.564,50.32,0,0,25.3,25.69,0,0,0,19.456,18.006,16.448,16.844,0,39.287,0,0,0,5.2,5.2,0,23.3,6.23,47.289,8.545,-4.1,-3.809,487.757,22/7/2012
21,21,0,0,0,0,0,10.064,27.155,12.101,35.069,0,16.001,12.8,0,45.779,50.32,0,0,25.3,25.69,0,0,0,9.352,9.68,16.065,16.27,0,38.208,0,0,0,5.2,5.2,0,23.3,6.3,47.289,-1.221,3.6,0.696,434.068,22/7/2012
22,22,0,0,0,0,0,10.078,0,0,34.986,0,19.101,17.301,0,45.915,50.764,0,0,25.411,25.495,0,0,0,11.252,14.547,17.446,0,0,38.758,0,0,0,0,5.2,0,23.3,6.23,44.758,3.906,0.6,-4.102,390.138,22/7/2012
23,23,0,0,0,0,0,10.078,0,0,0,0,13.9,9.5,0,46.021,50.32,0,0,25.411,25.69,0,0,0,15.272,16.776,16.461,0,0,39.117,0,0,0,0,5.2,0,23.3,6.23,48.621,6.958,-1.5,-2.802,349.241,22/7/2012
0,0,0,0,0,0,0,9.712,0,0,0,0,6.8,4.5,0,45.849,50.394,0,0,25.411,25.69,0,0,0,23.243,24.747,0,0,0,38.938,0,0,0,0,5.2,0,23.2,6.23,48.621,-11.475,8.2,10.694,331.116,23/7/2012
1,1,0,0,0,0,0,10.166,0,0,0,0,11,7.6,0,35.162,50.098,0,0,25.411,25.857,0,0,0,17.09,17.911,0,0,0,39.437,0,0,0,0,5.2,0,23.3,6.23,48.621,-9.522,4,7.984,320.621,23/7/2012
2,2,0,0,0,0,0,9.903,0,0,0,0,8,5.1,0,18.578,50.32,0,0,25.634,25.857,0,0,0,21.848,23.762,0,0,0,39.068,0,0,0,0,5.2,0,23.4,6.4,48.621,-11.231,3,5.786,314.136,23/7/2012
3,3,0,0,0,0,0,9.815,0,0,0,0,8.2,8.6,0,25.408,50.246,0,0,25.411,25.69,0,0,0,19.921,20.577,0,0,0,39.257,0,0,0,0,5.2,0,23,5.55,46.443,-9.278,1.5,7.086,314.01,23/7/2012
4,4,0,0,0,0,0,9.895,0,0,1.726,0,12.6,9.4,0,18.501,50.32,0,0,25.411,25.745,0,0,0,20.057,20.604,0,0,0,38.947,0,0,0,0,5.2,0,23,6.27,46.443,-8.301,1.3,5.09,316.03,23/7/2012
5,5,0,0,0,0,0,9.873,0,0,35.515,0,28.601,16.601,0,18.735,50.616,0,0,25.411,26.052,0,0,0,10.487,11.676,0,0,0,38.198,0,0,0,0,5.2,0,23,3.5,40.211,11.231,-1.1,-5.805,339.35,23/7/2012
6,6,0,0,0,0,0,8.621,0,0,35.849,0,22.701,15.501,0,18.211,50.024,0,0,25.411,25.467,0,0,0,15.833,17.965,0,0,0,39.027,0,0,0,0,5.2,0,23.3,6.3,47.103,1.343,8.3,1.794,345.076,23/7/2012
7,7,0,0,0,0,0,8.723,0,0,35.236,0,27.901,19.901,0,45.363,50.394,0,0,25.411,25.411,0,0,0,8.217,19.524,0,0,0,38.407,0,0,0,0,5.2,0,23.5,6.12,47.103,-1.465,10.9,2.289,374.687,23/7/2012
8,8,0,0,0,0,0,8.46,0,6.478,35.153,0,28.001,19.901,0,45.808,50.394,0,0,25.467,25.328,0,0,0,17.637,24.227,20.645,20.714,0,38.678,0,0,0,5.2,0,0,23.5,6.07,47.103,-9.033,14.5,0,443.297,23/7/2012
9,9,18.291,0,18.03,0,0,8.408,23.532,20.126,34.986,0,25.401,19.101,0,45.981,49.358,0,0,25.885,25.662,0,0,0,17.227,17.624,17.706,18.184,0,38.598,0,0,0,5.2,0,0,23.5,5.84,46.928,8.789,10.6,-7.617,493.796,23/7/2012
10,10,18.348,6.31,18.287,0,0,8.504,23.767,21.48,34.68,0,24.201,17.301,0,45.95,49.506,0,0,25.467,25.606,0,0,0,22.696,23.927,21.862,22.286,0,38.118,0,0,0,5.2,0,0,24,5.6,46.928,-10.132,1.4,1.886,536.87,23/7/2012
11,11,18.418,18.58,17.823,18.238,0,8.423,22.442,20.094,35.042,0,30.601,17.701,0,39.765,48.914,0,0,25.523,25.495,0,0,0,19.278,23.188,15.668,15.997,0,38.217,0,0,0,5.2,0,0,23.5,5.44,48.546,-16.114,14.5,4.083,539.624,23/7/2012
12,12,18.445,18.56,17.884,18.397,0,8.54,22.736,20.481,35.042,0,25.501,15,0,39.687,49.95,0,0,25.523,25.551,0,0,0,16.01,17.487,14.889,15.34,0,38.267,0,0,0,5.2,0,0,23,5.44,48.546,16.48,-7.4,-10.913,527.309,23/7/2012
13,13,18.403,18.5,18.006,18.482,0,8.482,22.471,20.336,34.541,0,16.401,10.5,0,39.722,49.58,0,0,25.244,25.189,0,0,0,12.196,15.805,14.971,14.93,0,38.537,0,0,0,5.2,0,0,23.3,5.44,48.546,17.579,-3.6,-8.716,499.479,23/7/2012
14,14,16.891,17.27,18.189,17.188,0,7.317,24.298,20.658,35.264,0,2,1.3,0,39.753,50.098,0,0,25.244,25.328,0,0,0,23.899,24.651,23.735,24.009,0,26.678,0,0,0,5.2,0,0,23,5.66,48.546,-12.574,-9.2,-7.105,535.055,23/7/2012
15,15,15.323,18.66,16.724,18.69,17.34,8.094,25.505,20.69,35.431,0,7.4,6.1,0,39.62,49.506,0,0,29.002,25.551,0,0,0,14.479,12.305,16.721,16.913,0,38.537,0,0,0,5.2,0,0,23,5.86,47.481,-3.418,1.3,3.095,513.155,23/7/2012
16,16,18.165,18.67,16.236,18.262,8.81,8.343,25.977,20.142,34.763,0,6.7,5.8,0,39.437,49.136,0,0,25.189,25.217,0,0,0,14.643,16.762,15.231,15.217,0,38.017,0,0,0,5.2,0,0,23,5.66,44.311,-8.057,3.5,3.186,500.259,23/7/2012
17,17,18.361,0,17.64,0,0,8.841,27.302,20.078,36.294,0,10.7,9.4,0,36.216,48.84,0,0,25.551,25.606,0,0,0,17.268,18.43,15.682,15.846,0,38.697,0,0,0,5.2,0,0,23,5.51,49.151,-8.911,7.4,10.987,464.137,23/7/2012
