,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,HPA1,HPA2,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
14,14,0,0,0,0,0,8.372,0.33,0,0,0,0,2.5,1.8,5.986,0,48.144,0,8.293,25.662,0,0,6.762,6.801,0,0,23.257,23.844,24.432,24.063,0,34.2,0,0,0,0,0,0,24.2,0,48.339,-21.607,0,5.7,5.292,355.405,8/9/2013
15,15,0,0,0,0,0,8.328,0.33,0,0,0,0,2.8,2,6.091,0,47.374,0,7.638,25.662,0,0,6.761,6.814,0,0,13.522,14.438,24.446,24.132,13.8,29.7,0,0,0,0,0,0,24,5.91,48.125,-14.405,0,-.1,4.193,348.798,8/9/2013
16,16,0,0,0,0,0,8.343,0.33,0,0,0,0,2.2,0.5,5.776,0,47.5,8.796,6.405,25.718,0,0,6.737,6.826,0,0,12.305,13.016,24.446,24.132,25.2,25.2,0,0,0,0,0,0,24.1,5.91,48.104,-13.916,0,-.9,3.186,359.048,8/9/2013
17,17,0,0,0,0,0,8.225,27.214,0,0,0,0,2.4,0,0.367,0,47.5,18.024,2.823,25.773,0,0,6.759,6.814,0,0,13.016,13.946,24.555,24.432,25.4,25.2,0,0,0,0,0,0,24,5.83,43.57,-16.236,0,3.6,10.785,375.843,8/9/2013
18,18,0,0,0,0,0,8.299,32.369,0,37.741,0,0,0,0,0,28.274,47.5,17.768,1.377,25.745,0,0,6.747,6.826,0,0,23.366,24.296,24.624,24.186,25,25,0,0,0,0,0,0,24,5.91,50.161,-6.348,0,8.6,16.297,436.195,8/9/2013
19,19,17.956,18.812,16.919,18.238,0,8.467,32.87,20.626,37.853,0,0,0,0,0,47.366,47.5,9.001,0,25.829,0,0,6.767,6.826,0,0,9.516,10.432,24.542,24.214,24.9,25.2,0,0,0,5.2,0,0,24.2,5.91,40.938,9.278,0,-6.2,4.889,507.984,8/9/2013
20,20,17.83,18.641,0,0,0,8.401,32.399,20.4,37.797,0,0,0,0,0,47.943,47.5,17.204,1.393,25.829,0,0,5.202,5.226,0,0,15.19,16.243,24.337,24.063,25.1,24.8,0,0,0,5.2,0,0,24,5.91,49.797,0,0,0.3,11.682,498.815,8/9/2013
21,21,0,0,0,0,0,8.438,32.399,11.973,39.022,0,0,0,0,0,53.426,47.5,16.691,0,25.94,0,0,6.605,6.663,0,0,14.233,15.436,24.391,24.364,25.2,24.9,0,0,0,5.2,0,0,24,5.91,41.602,1.831,0,-3.2,8.588,453.815,8/9/2013
22,22,0,0,0,0,0,8.584,32.9,0,0,0,0,0,0,0,32.727,47.5,17.922,0,25.996,0,0,6.586,6.68,0,0,9.01,9.666,24.542,24.405,25.249,24.769,0,0,0,0,0,0,24,5,48.246,5.493,0,-17.201,-5.805,395.955,8/9/2013
23,23,0,0,0,0,0,8.452,32.281,0,0,0,0,0,0,0,0,47.5,16.589,0,25.857,0,0,6.558,6.643,0,0,6.987,7.725,24.542,24.405,25.278,24.989,0,0,0,0,0,0,24,5.8,37.633,-11.231,0,-8.1,2.399,360.592,8/9/2013
0,00,0,0,0,0,0,8.496,0,0,0,0,0,0,0,0,0,47.5,8.078,0,25.94,0,0,6.568,6.668,0,0,12.045,12.852,24.514,24.405,25.329,24.859,0,0,0,0,0,0,24.4,6,37.633,-14.283,0,-9.4,3.79,339.094,9/9/2013
1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,7.77,0.239,25.912,0,0,6.598,6.638,0,0,11.157,12.127,24.501,24.405,25.308,24.998,0,0,0,0,0,0,24.5,6,31.175,-19.288,0,-5.7,3.388,327.354,9/9/2013
2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,8.078,0,25.745,0,0,6.569,6.653,0,0,6.959,7.588,24.637,24.405,25.968,25.119,0,0,0,0,0,0,24.6,6,37.689,-19.166,0,-5.9,5.896,323.515,9/9/2013
3,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.502,0,0,25.885,0,0,6.615,6.652,0,0,6.932,7.752,24.364,24.145,25.498,24.989,0,0,0,0,0,0,24.6,5.9,37.689,-20.264,0,-4.3,7.196,315.085,9/9/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,8.539,0,25.912,0,0,6.598,6.673,0,0,14.534,0,24.624,24.419,25.488,24.949,0,0,0,0,0,0,24.5,6.04,37.689,-20.753,0,-4.3,6.098,324.235,9/9/2013
5,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,8.078,0,25.94,0,0,6.593,6.64,0,0,23.257,24.173,24.624,24.419,25.628,24.808,0,0,0,0,0,0,24.2,6,37.689,-18.799,0,-5.1,6.482,353.05,9/9/2013
6,06,0,0,0,0,0,8.452,26.625,0,0,0,0,0,0,0,0,47.5,16.845,0,25.968,0,0,6.611,6.646,0,0,9.01,9.871,24.624,24.419,25.778,24.909,0,0,0,0,0,0,24.2,6,37.689,-10.498,0,-8.1,3.79,360.756,9/9/2013
7,07,0,0,0,0,0,8.372,26.271,0,0,0,0,0,0,0,0,47.5,16,0,25.773,0,0,6.615,6.653,0,0,16.475,17.842,24.761,24.46,25.738,24.769,0,0,0,0,0,0,24.3,6,37.689,-25.758,0,6.8,21.9,373.051,9/9/2013
8,08,0,0,0,0,0,8.386,26.566,0,34.401,0,0,0,0,0,14.978,47.5,16.486,0.327,25.829,0,0,6.603,6.687,0,0,18.102,18.977,24.487,24.46,24.998,24.968,0,0,0,0,0,0,24,5.76,50.314,-3.174,0,-16.801,-2.417,440.321,9/9/2013
9,09,0,0,0,0,0,8.35,26.183,21.431,36.851,0,0,0,0.1,0.157,46.355,47.5,16.691,0.314,25.829,0,0,6.613,6.616,0,0,15.422,16.653,24.61,24.268,25.048,25.098,0,0,0,5.2,0,0,24,5.6,50.064,-10.498,0,-11,5.896,496.034,9/9/2013
10,10,18.81,0,0,0,0,8.482,24.887,20.497,37.157,0,0,0,0,2.521,47.385,47.5,16.743,0.389,25.718,0,0,6.588,6.688,0,0,15.723,16.872,24.583,24.514,25.318,24.888,0,0,0,5.2,0,0,23.9,5.95,44.945,-11.475,0,1.1,7.398,497.205,9/9/2013
11,11,0,18.531,17.103,0,0,8.482,24.74,20.448,36.294,0,0,0.1,0,1.312,47.555,47.5,16.435,0.654,25.606,0,0,6.593,6.665,0,0,18.458,19.633,24.583,24.473,24.618,24.548,0,0,0,5.2,0,0,24,5.83,41.488,-10.987,0,-6.5,11.097,516.209,9/9/2013
12,12,0,0,0,0,0,8.335,29.07,20.271,36.211,0,0,0,0,5.356,47.426,51.874,16.058,3.662,25.523,0,0,6.586,6.658,0,0,19.1,20.098,24.487,24.241,24.958,25.159,0,0,0,5.2,0,0,24,5.76,50.268,-19.898,0,-5.5,12.891,520.174,9/9/2013
13,13,0,0,0,0,0,8.247,28.805,20.191,36.35,0,0,2,1.1,4.41,47.292,45.214,14.8,3.87,25.495,0,0,6.6,6.653,0,0,19.77,20.686,24.706,24.282,25.079,24.958,0,0,0,5.2,0,0,23.8,5.67,41.651,-8.667,0,-.2,10.584,484.485,9/9/2013
14,14,0,0,0,0,0,8.416,28.864,0,36.405,0,0,3.4,4.7,8.507,47.178,51.874,16.576,8.727,25.411,0,0,6.569,6.675,0,0,23.544,24.378,24.596,24.323,24.899,24.618,0,0,0,5.2,0,0,24.1,5.6,37.594,-12.329,0,-3.5,3.388,505.652,9/9/2013
15,15,0,0,0,0,0,8.423,29.011,0,36.211,0,0,4.3,3.7,8.297,40.413,51.356,16.576,11.564,25.328,0,0,6.598,6.662,0,0,22.286,23.298,24.651,24.378,24.928,24.949,0,0,0,5.2,0,0,23.9,5.6,44.849,-16.114,0,2.5,0.385,509.834,9/9/2013
16,16,0,0,0,0,0,8.313,0.33,0,37.686,0,0,2.4,0.2,4.936,46.986,52.318,16.724,9.487,25.578,0,0,6.569,6.663,0,0,22.628,23.393,24.637,24.35,24.998,24.798,0,0,0,0,0,0,24,5.67,49.944,-30.763,0,8.4,13.99,483.593,9/9/2013
17,17,0,0,0,0,0,8.592,30.455,0,39.3,0,0,0.5,0,1.102,48.993,45.288,14.874,2.69,25.523,0,0,6.598,6.67,0,0,23.872,24.542,24.678,24.296,24.819,24.779,0,0,0,0,0,0,24.1,5.76,41.807,0,0,-13.8,1.19,469.2,9/9/2013
18,18,9.006,15.845,3.076,0,0,8.46,31.044,2.482,39.244,0,0,1.2,0.2,2.1,46.659,51.874,16.132,0.266,25.551,0,0,6.626,6.633,0,0,24.132,24.473,24.72,24.337,24.909,24.918,0,0,0,5.2,0,0,24,5.92,50.383,0,0,-3.5,10.199,501.489,9/9/2013
19,19,16.345,16.785,15.162,16.858,16.016,8.46,31.044,19.175,39.328,0,0,0.1,0.7,0,52.998,51.874,15.91,1.442,25.634,0,0,6.579,6.672,0,0,14.944,15.409,24.747,24.337,25.068,25.298,0,0,0,5.2,0,0,24,5.99,39.871,3.662,0,-3.1,3.296,545.833,9/9/2013
20,20,17.745,18.616,16.822,11.878,0,8.372,30.72,18.885,39.495,0,0,0.1,0,0,53.189,51.948,15.984,0,25.718,0,0,0,0,0,0,23.339,24.063,24.706,24.405,25.178,25.188,0,0,0,5.2,0,0,24.1,5.91,39.703,10.987,0,-7.9,4.999,523.178,9/9/2013
21,21,0,9.595,0,0,0,8.372,29.306,20.094,39.189,0,0,0.1,0,0,53.128,52.17,16.576,0,25.857,0,0,0,0,0,0,23.311,23.749,24.706,24.405,25.048,24.739,0,0,0,5.2,0,0,23.9,6,39.984,9.033,0,-11.1,6.482,474.85,9/9/2013
22,22,0,0,0,0,0,8.562,29.954,9.91,0,0,0,0.1,0,0,32.287,52.466,16.65,0,25.745,0,0,5.987,6.054,0,0,12.62,13.631,24.651,24.364,24.718,25.408,0,0,0,0,0,0,24.1,6,48.111,2.808,0,-13.6,-1.209,412.52,9/9/2013
23,23,0,0,0,0,0,8.379,4.148,8.895,0,0,0,0.1,0,0,0,52.244,16.428,0,25.912,0,0,6.499,6.531,0,0,15.094,16.065,24.678,24.583,24.888,25.168,0,0,0,0,0,0,24.1,6,47.616,-16.602,0,-3.1,6.684,379.891,9/9/2013
0,00,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,52.392,16.428,0,25.94,0,0,6.444,6.541,0,0,13.932,15.04,24.733,24.268,25.029,25.068,0,0,0,0,0,0,23.8,5.92,46.85,-25.025,0,-.4,10.694,359.11,10/9/2013
1,01,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,52.17,16.576,0,25.94,0,0,6.474,6.576,0,0,13.877,14.971,24.542,24.337,24.698,24.958,0,0,0,0,0,0,23.9,6,32.799,-15.137,0,-7.2,3.186,346.291,10/9/2013
2,02,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,53.132,17.02,0,25.94,0,0,6.496,6.534,0,0,14.164,15.149,24.624,24.337,25.148,25.258,0,0,0,0,0,0,24,5.92,25.311,-12.696,0,-11.5,-2.71,342.927,10/9/2013
3,03,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,50.764,2.516,0,25.94,0,0,6.464,6.532,0,0,23.639,24.296,24.569,24.473,24.758,25.148,0,0,0,0,0,0,23.8,5.92,22.533,-26.246,0,3.9,9.796,337.515,10/9/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,52.17,16.65,0,26.024,0,0,6.464,6.532,0,0,17.856,18.868,24.61,24.282,24.668,25.018,0,0,0,0,0,0,24.6,6,22.533,-22.462,0,-1.2,8.094,346.417,10/9/2013
5,05,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,52.022,16.502,0,25.94,0,0,6.486,6.521,0,0,21.329,22.176,24.884,24.405,24.998,25.168,0,0,0,0,0,0,24.3,6.07,48.158,-14.649,0,-3.6,4.285,371.809,10/9/2013
6,06,0,0,0,0,0,8.372,30.955,0,0,0,0,0.1,0,0,0,52.096,16.576,0.464,25.912,0,0,6.499,6.561,0,0,15.928,17.104,24.692,24.583,24.808,25.148,0,0,0,0,0,0,24.1,6.07,41.564,-9.888,0,-.7,5.585,383.186,10/9/2013
7,07,0,0,0,0,0,8.372,30.749,0,0,0,0,0.1,0,0,0,51.948,16.28,0,25.857,0,0,6.464,6.541,0,0,17.801,18.444,24.761,24.391,25.188,25.039,0,0,0,0,0,0,24.1,5.81,42.923,-8.789,0,-16.1,-5.914,402.062,10/9/2013
8,08,0,0,0,0,0,8.321,30.484,0,37.825,0,0,0.1,0,0,45.103,50.246,14.948,0,25.829,0,0,6.526,6.544,0,0,23.079,23.995,24.583,24.323,24.819,25.188,0,0,0,0,0,0,23.8,5.91,40.425,0,0,1.1,9.888,445.22,10/9/2013
9,09,0,18.348,0,0,0,6.922,30.72,19.03,36.489,0,0,0.1,0,0,54.084,52.244,16.724,0,25.912,0,0,6.49,6.531,0,0,22.778,23.557,24.87,24.35,24.918,25.119,0,0,0,5.2,0,0,23.8,5.87,39.905,-4.273,0,-.2,8.698,504.063,10/9/2013
10,10,7.297,18.433,16.846,0,0,6.878,30.779,19.046,36.433,0,0,0.1,0,0,54.269,51.874,16.798,0,25.745,0,0,6.497,6.524,0,0,22.887,23.516,24.624,24.337,24.748,24.658,0,0,0,5.2,0,0,23.7,6.02,41.737,13.916,0,-8.1,2.49,509.629,10/9/2013
11,11,18.194,18.421,15.21,8.277,0,6.973,30.867,17.902,36.906,0,0,0.1,0,0.735,54.188,52.096,16.576,0,25.801,0,0,6.464,6.542,0,0,17.213,18.17,24.61,24.378,24.949,24.748,0,0,0,5.2,0,0,23.7,6.07,43.976,1.953,0,-7.4,6.189,532.132,10/9/2013
12,12,16.288,16.663,18.384,4.102,0,8.526,30.808,17.741,36.851,0,0,1.1,1.2,5.723,48.433,44.622,14.726,2.462,25.773,0,0,6.472,6.516,0,0,10.022,10.883,24.61,24.378,24.658,24.458,0,0,0,5.2,0,0,23.8,5.99,41.16,0,0,-6.3,2.783,510.889,10/9/2013
13,13,0,0,0,0,0,8.489,30.396,17.773,37.018,0,0,1.6,0.7,5.828,37.301,51.948,16.65,4.619,25.829,0,0,6.467,6.553,0,0,22.395,23.188,24.61,24.378,24.479,24.638,0,0,0,5.2,0,0,23.7,5.84,40.245,0,0,-.5,5.988,473.555,10/9/2013
14,14,0,0,19.019,0,0,8.401,30.101,17.612,37.073,0,0,0,0,0.262,54.445,51.726,16.428,1.702,25.718,0,0,6.502,6.541,0,0,23.94,24.555,24.514,24.569,25.008,24.899,0,0,0,5.2,0,0,23.6,5.7,38.945,6.348,0,-5.8,5.988,496.019,10/9/2013
15,15,0,0,18.311,0,0,8.54,30.572,17.596,36.572,0,0,0,0,0,53.919,51.8,16.502,1.702,25.662,0,0,6.497,6.549,0,0,23.94,24.555,24.569,24.337,24.668,24.859,0,0,0,5.2,0,0,23.7,5.67,47.654,0,0,-1.1,8.094,505.159,10/9/2013
16,16,0,0,18.238,0,0,8.57,30.69,17.709,36.823,0,0,1.4,0.3,2.467,53.918,51.726,16.576,4.417,25.885,0,0,6.48,6.532,0,0,23.94,24.514,24.788,24.378,24.878,24.909,0,0,0,5.2,0,0,23.6,6.3,40.271,0,0,-1.2,5.493,505.766,10/9/2013
17,17,0,0,5.225,0,0,8.687,30.985,19.063,38.326,0,0,2.8,1.1,3.779,53.965,52.17,16.798,4.533,25.801,0,0,6.475,6.536,0,0,12.647,13.563,24.651,24.583,24.909,24.668,0,0,0,5.2,0,0,23.7,5.93,39.303,2.319,0,-5.2,4.083,483.207,10/9/2013
18,18,10.701,17.066,19.117,0,0,8.643,31.103,19.24,38.075,0,0,0,0,0,47.244,51.726,16.724,1.048,25.801,0,0,6.477,6.531,0,0,16.106,17.309,24.651,24.296,25.018,24.968,0,0,0,5.2,0,0,23.8,5.99,43.414,4.273,0,-7.5,5.383,515.043,10/9/2013
19,19,18.474,18.458,18.604,18.409,15.82,8.687,31.132,19.224,38.27,0,0,0,0,0,47.605,51.874,16.65,1.785,35.069,0,0,6.465,6.536,0,0,24.063,24.569,24.651,24.569,24.769,24.559,0,0,0,5.2,0,0,23.8,5.91,39.558,14.405,0,-6.9,5.786,561.733,10/9/2013
20,20,18.348,18.433,18.165,18.226,13.379,8.482,30.867,18.853,37.658,0,0,0,0,0,53.785,51.948,16.798,0,25.857,0,0,6.457,6.509,0,0,12.825,13.536,24.651,24.296,24.899,25.018,0,0,0,5.2,0,0,23.8,6.1,36.016,-1.587,0,-3.2,9.082,545.802,10/9/2013
21,21,7.605,18.299,18.311,0,0,8.562,29.777,20.223,37.547,0,0,0,0,0,43.661,51.578,16.428,0,25.606,0,0,6.445,6.548,0,0,15.094,16.325,24.651,24.378,24.918,24.649,0,0,0,5.2,0,0,23.8,6,36.384,0,0,-3.7,8.899,496.254,10/9/2013
22,22,1.709,0,0,0,0,8.548,30.219,0,15.252,0,0,0,0,0,29.614,51.874,16.502,0,25.912,0,0,6.459,6.539,0,0,16.612,17.583,24.501,24.473,24.938,24.899,0,0,0,0,0,0,23.8,6,41.494,-9.4,0,-8.8,6.098,427.385,10/9/2013
23,23,0,0,0,0,0,8.701,31.073,0,0,0,0,0,0,0,0,52.096,16.724,0,25.801,0,0,6.46,6.502,0,0,17.596,18.362,24.555,24.432,24.698,24.848,0,0,0,0,0,0,23.8,6,43.695,-8.667,0,-7.7,5.493,388.394,10/9/2013
0,00,0,0,0,0,0,3.076,12.72,0,0,0,0,0,0,0,0,52.17,16.502,0,26.052,0,0,6.475,6.534,0,0,14.534,15.395,24.802,24.446,24.769,24.618,0,0,0,0,0,0,24,5.6,32.605,-15.137,0,-11,1.483,360.474,11/9/2013
1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.392,16.65,0,25.718,0,0,6.447,6.516,0,0,18.54,19.497,24.569,24.514,24.838,24.729,0,0,0,0,0,0,24,5.6,29.002,-29.664,0,-5.5,14.686,356.575,11/9/2013
2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.096,16.576,0,25.94,0,0,6.474,6.522,0,0,17.008,18.088,24.733,24.473,25.039,25.068,0,0,0,0,0,0,24,5.6,28.798,-26.246,0,-.5,11.792,350.364,11/9/2013
3,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.432,1.406,1.328,25.968,0,0,6.486,6.536,0,0,17.542,18.526,24.651,24.364,25.178,24.848,0,0,0,0,0,0,24,5.6,28.941,-22.706,0,-1.2,9.082,327.228,11/9/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,4.8,4.7,2.678,0,50.986,16.724,13.025,25.829,0,0,6.474,6.551,0,0,17.583,18.881,24.61,24.446,25.068,25.039,0,0,0,0,0,0,24,5.6,0,-26.124,0,6.5,9.082,342.944,11/9/2013
5,05,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.312,0,51.948,16.65,4.096,26.024,0,0,6.454,6.534,0,0,24.077,24.678,24.555,24.46,25.138,24.748,0,0,0,0,0,0,24,5.6,38.542,-20.997,0,-2.1,6.098,373.123,11/9/2013
6,06,0,0,0,0,0,8.599,30.101,0,0,0,0,0,1.1,0,0,51.134,16.798,3.216,25.94,0,0,6.47,6.536,0,0,19.633,20.631,24.733,24.473,25.388,24.779,0,0,0,0,0,0,24,5.6,37.753,-14.039,0,0.5,10.199,381.16,11/9/2013
7,07,0,0,0,0,0,8.65,31.014,0,0,0,0,0,0,0,0,51.578,16.798,0,25.773,0,0,6.492,6.502,0,0,20.919,21.493,24.733,24.583,25.438,25.148,0,0,0,0,0,0,24,5.6,37.877,-14.527,0,-4.4,6.592,391.46,11/9/2013
8,08,0,0,0,0,0,8.474,30.838,0,6.68,0,0,3,1.6,0,9.357,51.282,16.946,4.685,25.662,0,0,6.469,6.532,0,0,24.077,24.651,24.829,24.542,25.159,24.758,0,0,0,0,0,0,24,5.6,50.474,-8.301,0,-5.1,0,430.802,11/9/2013
9,09,0,0,0,0,0,8.621,30.69,19.014,36.684,0,0,0.9,1.5,2.52,53.314,51.356,16.872,5.655,25.745,0,0,6.472,6.506,0,0,17.446,18.376,24.528,24.542,24.888,24.219,0,0,0,5.2,0,0,24,5.6,42.536,2.197,0,-4,6.592,480.815,11/9/2013
10,10,0,18.714,0,0,0,8.972,30.838,19.192,36.934,0,0,1.3,0,3.255,54.031,51.208,16.65,4.156,25.523,0,0,6.475,6.526,0,0,20.208,21.083,24.596,24.391,24.918,24.739,0,0,0,5.2,0,0,24,5.6,41.514,6.348,0,-7.2,4.688,501.084,11/9/2013
11,11,0,18.336,17.518,0,0,9.778,30.101,19.063,37.213,0,0,2.2,2.5,4.725,53.949,51.282,16.576,5.453,24.855,0,0,6.47,6.521,0,0,24.145,24.596,24.788,24.378,24.958,24.819,0,0,0,5.2,0,0,24,0,42.383,9.033,0,1.4,5.493,512.541,11/9/2013
12,12,0,17.969,0,0,0,9.661,30.131,19.046,37.407,0,0,6,8.7,8.088,36.651,44.77,14.726,10.924,25.69,0,0,6.472,6.531,0,0,23.885,24.651,24.815,24.378,24.859,24.508,0,0,0,5.2,0,0,24,5.6,43.038,1.221,0,11.7,1.392,501.057,11/9/2013
13,13,0,3.711,0,0,0,8.357,29.394,18.595,36.851,0,0,0,0,0,53.872,52.466,16.724,1.377,25.662,0,0,6.487,6.506,0,0,24.159,24.596,24.596,24.378,24.769,24.519,0,0,0,5.2,0,0,24,5.6,50.146,-11.841,0,8.9,20.893,501.251,11/9/2013
14,14,0,18.543,0,0,0,8.438,29.777,18.982,37.407,0,0,12.2,5.6,8.875,43.157,47.5,7,8.749,25.718,0,0,6.437,6.524,0,0,13.481,14.698,24.583,24.364,24.638,24.318,0,0,0,5.2,0,0,24,5.6,43.85,0,0,4.4,3.589,491.153,11/9/2013
15,15,0,0,0,0,0,8.614,30.307,19.143,37.046,0,0,8.2,8.7,9.979,45.725,51.948,16.724,12.496,25.578,0,0,6.422,6.534,0,0,24.159,24.692,24.514,24.364,25.249,24.438,0,0,0,5.2,0,0,24,5.6,37.64,7.935,0,3.5,1.282,499.701,11/9/2013
16,16,0,0,0,0,0,8.452,31.25,18.869,38.409,0,0,3.7,2.9,7.51,53.004,51.652,16.724,8.264,25.662,0,0,0,0,0,0,20.44,21.26,24.514,24.364,25.469,24.989,0,0,0,5.2,0,0,24,5.6,37.773,0,0,0.1,6.482,484.795,11/9/2013
17,17,0,0,0,0,0,8.467,31.574,0,39.745,0,0,1.2,1.2,1.102,53.998,51.948,16.872,4.713,25.718,0,0,6.494,6.538,0,0,23.544,24.173,24.678,24.542,25.039,25.128,0,0,0,0,0,0,24,5.6,40.505,7.935,0,-.9,2.692,456.637,11/9/2013
18,18,2.115,5.09,11.133,0,0,8.606,31.81,20.368,40.107,0,0,0,0,1.523,53.907,52.244,16.798,1.423,25.718,0,0,6.464,6.539,0,0,23.913,24.569,24.733,24.501,25.538,24.978,0,0,0,5.2,0,0,24,5.6,50.425,0,0,-5.2,6.391,527.527,11/9/2013
19,19,18.068,18.531,18.128,18.018,0,8.614,32.193,18.773,37.908,0,0,1.2,1,0,53.937,51.06,16.872,2.932,25.773,0,0,6.472,6.554,0,0,22.505,23.352,24.487,24.46,25.159,24.928,0,0,0,5.2,0,0,24,5.6,37.665,3.418,0,-1.9,7.984,548.8,11/9/2013
20,20,18.081,18.506,18.116,0,0,8.614,32.281,19.03,38.493,0,0,0,0,0,54.248,51.356,16.946,0,25.578,0,0,6.502,6.568,0,0,21.274,21.876,24.747,24.46,25.098,24.938,0,0,0,5.2,0,0,24,5.6,37.653,5.982,0,-7.9,9.998,520.985,11/9/2013
21,21,0,0,0,0,0,8.701,31.191,19.433,38.576,0,0,0,0,0,53.986,51.726,17.02,0,25.606,0,0,6.462,6.554,0,0,18.335,19.415,24.761,24.46,25.088,24.838,0,0,0,5.2,0,0,24,5.6,38.288,9.278,0,-7.4,6.299,469.439,11/9/2013
22,22,2.353,0,0,0,0,8.723,31.456,0,0,0,0,0,0,0,38.169,52.17,16.946,0,25.439,0,0,6.46,6.553,0,0,8.86,9.557,24.596,24.446,25.289,24.698,0,0,0,0,0,0,24,5.6,37.888,1.587,0,-18.001,0,405.88,11/9/2013
23,23,0,0,0,0,0,8.584,32.576,0,0,0,0,0,0,0,0,42.846,0,0,25.467,0,0,6.454,6.516,0,0,17.036,18.034,24.706,24.391,25.188,24.868,0,0,0,0,0,0,24,5.6,37.661,-25.269,0,1.9,10.584,373.085,11/9/2013
0,00,0,0,0,0,0,4.724,0,0,0,0,0,0,0,0,0,51.06,0,0,25.718,0,0,6.457,6.542,0,0,23.927,24.514,24.665,24.364,25.408,25.148,0,0,0,0,0,0,24,6.2,37.661,-11.963,0,-7.5,2.783,349.041,12/9/2013
1,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.364,0,0,25.606,0,0,6.469,6.531,0,0,23.927,24.596,24.733,24.391,24.899,24.668,0,0,0,0,0,0,23.8,6.1,28.161,-7.935,0,-22.401,-2.71,336.899,12/9/2013
2,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.92,0,0,25.578,0,0,6.484,6.549,0,0,23.913,24.555,24.637,24.309,25.398,24.978,0,0,0,0,0,0,23.7,6.1,22.679,-3.052,0,-22.101,-10.016,327.827,12/9/2013
3,03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.55,0,0,25.551,0,0,6.455,6.549,0,0,21.083,21.958,24.829,24.405,25.289,24.848,0,0,0,0,0,0,24,6.2,24.44,-13.55,0,-17.301,-3.607,332.574,12/9/2013
4,04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.504,16.724,0,25.523,0,0,6.454,6.526,0,0,23.968,24.446,24.72,24.268,25.108,25.088,0,0,0,0,0,0,23.8,6.22,9.276,-16.236,0,-6.9,5.695,337.278,12/9/2013
5,05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.912,16.65,0,25.662,0,0,6.449,6.531,0,0,21.575,22.532,24.706,24.378,25.218,25.008,0,0,0,0,0,0,23.8,6.22,41.997,-23.072,0,7,15.29,355.298,12/9/2013
6,06,0,0,0,0,0,8.518,0,0,0,0,0,0.1,0,0.157,0,51.504,16.65,0,25.551,0,0,6.479,6.514,0,0,21.889,22.477,24.473,24.323,25.088,24.819,0,0,0,0,0,0,23.8,6.3,43.355,-16.968,0,-6.1,5.182,376.599,12/9/2013
7,07,0,0,0,0,0,8.562,32.693,0,0,0,0,0.1,0,0,0,45.362,14.948,0,25.411,0,0,6.464,6.522,0,0,18.348,19.046,24.665,24.405,25.589,24.668,0,0,0,0,0,0,23.8,6.2,38.761,-13.916,0,-4,4.486,382.98,12/9/2013
8,08,0,0,0,0,0,8.474,32.487,0,8.879,0,0,0.1,0,0,17.923,52.096,17.242,0,25.745,0,0,6.442,6.524,0,0,23.899,24.624,24.665,24.405,25.198,24.968,0,0,0,0,0,0,23.8,6.22,50.43,0,0,-13.1,0.385,430.478,12/9/2013
9,09,0,0,17.591,0,0,8.306,32.134,0,36.962,0,0,2.2,0.9,0,46.642,51.282,16.65,3.612,25.634,0,0,6.457,6.529,0,0,20.782,21.534,24.665,24.405,24.548,25.068,0,0,0,5.2,0,0,24,5.9,37.811,3.784,0,-2.9,5.383,468.762,12/9/2013
10,10,0,0,18.299,0,0,8.496,32.723,0,36.712,0,0,0.9,0.8,0,46.577,51.726,16.502,3.634,25.606,0,0,5.073,5.204,0,0,24.022,24.501,24.665,24.405,25.459,25.108,0,0,0,5.2,0,0,23,5.6,49.992,0,0,-6.3,6.793,489.012,12/9/2013
