,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
10,10,0,0,0,0,0,10.056,30.926,23.8,41.471,0,15.301,10.3,22.534,41.292,0,0,25.244,0,0,23,4.092,23.858,24.596,24.596,24.268,0,36.757,0,0,0,0,0,0,24.6,5.75,39.8,-6.104,-3,3.699,457.646,9/6/2012
11,11,0,0,0,0,0,9.991,31.132,23.784,41.026,0,24.901,17.101,32.817,41.884,0,0,25.634,0,0,23.5,4.62,23.954,23.872,24.624,24.2,0,36.218,0,0,0,0,0,0,24.4,5.66,32.2,15.137,-4.4,-9.613,470.394,9/6/2012
12,12,0,0,0,0,0,9.903,30.808,23.623,39.244,0,17.301,12.5,30.724,49.728,0,0,25.634,0,0,23.3,4.356,21.055,21.206,24.446,24.159,0,36.857,0,0,0,0,0,0,24.2,5.59,34.6,-7.447,1.2,-.714,466.195,9/6/2012
13,13,0,0,0,0,0,9.917,30.425,22.221,40.636,0,31.401,20.701,7.489,50.098,0,0,25.634,0,0,22.2,4.488,10.022,9.27,24.446,24.378,0,36.417,0,0,0,0,0,0,24.1,5.51,19.4,7.324,7.2,-7.508,411.737,9/6/2012
14,14,0,0,0,0,0,10.071,30.867,23.317,39.968,0,24.301,17.701,0,50.394,0,0,25.328,0,0,23.3,4.62,7.424,7.438,24.61,24.432,0,35.878,0,0,0,0,0,0,24.4,5.6,38.2,15.992,-3.9,-10.218,415.975,9/6/2012
15,15,0,0,0,0,0,9.917,0,0,40.441,0,35.801,22.501,0,49.876,0,0,25.634,0,0,23.3,4.092,16.584,16.749,24.528,24.214,0,35.488,0,0,0,0,0,0,24.6,6.2,30.1,-8.789,5,-10.108,403.912,9/6/2012
16,16,0,0,0,0,0,10.913,0,0,42.417,0,27.101,15,0,42.772,0,0,25.439,0,0,22.9,4.092,23.817,24.542,24.405,24.241,0,35.968,0,0,0,0,0,0,24.6,6.2,34.1,19.044,-1.6,-12.305,383.398,9/6/2012
17,17,0,0,0,0,0,11.441,0,0,43.197,0,21.301,16.801,0,49.95,0,0,25.523,0,0,23.4,3.696,23.885,24.624,24.596,24.282,0,36.367,0,0,0,0,0,0,24.8,6.14,34,13.062,-2.1,-3.9,386.941,9/6/2012
18,18,0,0,0,0,0,11.455,31.692,5.092,43.698,0,23.201,16.901,0,50.098,0,0,25.523,0,0,23.6,4.224,21.301,22.901,24.61,24.241,0,36.067,0,0,0,0,0,0,24.3,6.2,39.1,4.639,6.3,-2.417,425.632,9/6/2012
19,19,0,0,0,0,0,11.265,31.368,21.512,43.002,0,24.901,18.101,44.356,49.728,0,0,25.523,0,0,23.2,3.564,23.229,24.542,24.528,24.364,0,35.248,0,0,0,0,0,0,24.5,6.2,42.3,-14.893,12.6,3.589,500.135,9/6/2012
20,20,0,0,0,0,0,11.302,31.368,22.511,43.28,0,19.701,13.1,42.692,49.95,0,0,25.523,0,0,22.9,3.564,24.091,23.448,24.528,24.364,0,36.828,0,0,0,1,0,0,24.6,6.1,41,0,2.4,0.385,489.065,9/6/2012
21,21,0,0,0,0,0,11.258,31.191,22.269,42.723,0,8.4,9.7,24.124,50.024,0,0,25.523,0,0,23.4,4.356,24.091,23.106,24.528,24.214,0,36.627,0,0,0,0,0,0,25.2,6.2,38.5,2.808,-.6,-2.911,456.137,9/6/2012
22,22,0,0,0,0,0,11.331,31.368,0,42.779,0,11.2,9.9,1.147,50.32,0,0,25.523,0,0,22.9,4.488,23.749,24.569,24.528,24.378,0,35.997,0,0,0,0,0,0,25.3,6.2,37.4,0,1.9,1.099,410.078,9/6/2012
23,23,0,0,0,0,0,11.236,0,0,42.556,0,11.1,8.1,0,45.066,0,0,25.523,0,0,23.4,3.168,23.885,24.569,24.542,24.364,0,36.627,0,0,0,0,0,0,25.4,6.2,39.6,-13.794,3.7,4.395,381.035,9/6/2012
0,00,0,0,0,0,0,11.353,0,0,22.962,0,8.2,7.7,0,45.806,0,0,25.829,0,0,23.405,4.356,22.833,24.528,23.68,23.721,0,35.437,0,0,0,0,0,0,25.5,6.2,38.359,11.353,-5.9,-3.314,347.73,10/6/2012
1,01,0,0,0,0,0,11.587,0,0,0,0,21.001,14.8,0,45.362,0,0,25.829,0,0,22.417,4.224,21.247,23.612,22.45,22.778,0,36.927,0,0,0,0,0,0,25.3,6.2,38.678,6.958,5.3,-1.209,331.363,10/6/2012
2,02,0,0,0,0,0,0,0,0,0,0,14.4,10.5,0,45.658,0,0,25.857,0,0,21.72,3.564,22.737,23.393,23.872,24.063,0,36.497,0,0,0,0,0,0,25.3,6.2,45.607,8.789,-.2,-2.106,322.885,10/6/2012
3,03,0,0,0,0,0,0,0,0,0,0,2.1,1.5,0,46.964,0,0,25.801,0,0,23.517,4.488,23.38,24.091,23.68,24.145,0,36.587,0,0,0,0,0,0,25.3,6.2,47.843,3.174,-7.4,1.794,318.028,10/6/2012
4,04,0,0,0,0,0,0,0,0,0,0,7.4,5.9,0,46.811,0,0,25.801,0,0,23.315,4.488,20.221,21.247,21.725,22.341,0,36.568,0,0,0,0,0,0,25.3,6.2,47.732,5.371,-.5,2.289,307.889,10/6/2012
5,05,0,0,0,0,0,0,0,0,0,0,13.8,8.7,0,46.452,0,0,25.439,0,0,22.462,4.488,19.387,19.36,21.042,21.93,0,36.927,0,0,0,0,0,0,25.2,6.2,47.732,9.522,-.9,-1.813,312.31,10/6/2012
6,06,0,0,0,0,0,0,0,0,0,0,13.5,9.9,0,46.041,0,0,25.439,0,0,21.788,3.432,15.053,16.024,23.352,23.503,0,36.797,0,0,0,0,0,0,25.4,6.3,38.367,3.174,24.401,-12.012,289.333,10/6/2012
7,07,0,0,0,0,0,0,0,22.527,0,0,11.5,6.5,5.69,46.349,0,0,25.801,0,0,23.338,4.356,23.175,23.803,0,0,0,37.078,0,0,0,0,0,0,25.6,6.2,42.122,6.348,17.601,-21.516,301.556,10/6/2012
8,08,0,0,0,0,0,0,0,24.058,0,0,17.601,13.9,18.606,40.812,0,0,25.773,0,0,21.406,4.356,23.858,24.583,0,0,0,36.457,0,0,0,0,0,0,25.6,6.07,41.091,8.545,31.301,-35.615,319.94,10/6/2012
9,09,0,0,0,0,0,0,0,23.848,0,0,22.4,15.6,24.977,49.728,0,0,25.411,0,0,21.316,4.224,23.913,24.487,0,0,0,36.398,0,0,0,0,0,0,25.1,5.98,39.507,3.906,38,-34.901,335.884,10/6/2012
10,10,0,0,0,0,0,0,0,24.042,0,0,25.6,16.6,25.239,42.254,0,0,25.662,0,0,21.878,4.092,23.694,24.419,0,0,0,36.868,0,0,0,0,0,0,25.3,5.84,40.514,-11.841,42.2,-30.103,341.746,10/6/2012
11,11,0,0,0,0,0,0,0,24.267,0,0,13.4,9,18.965,51.43,0,0,25.662,0,0,24.146,4.884,23.872,24.309,0,0,0,36.778,0,0,0,0,0,0,24.9,6.07,39.819,-5.982,22.4,-39.003,350.087,10/6/2012
12,12,0,0,0,0,0,0,0,23.864,0,0,9.9,9,41.838,51.43,0,0,25.272,0,0,23.113,3.96,23.872,24.309,0,0,0,36.308,0,0,0,0,0,0,24.8,5.92,49.239,-4.273,18.9,-19.41,357.608,10/6/2012
13,13,0,0,0,0,0,0,0,23.478,42.835,0,7.3,8.7,25.056,49.58,0,0,25.272,0,0,23.607,4.356,23.872,24.405,0,0,0,35.978,0,0,0,0,0,0,23.7,5.76,33.075,7.324,16,-18.604,352.254,10/6/2012
14,14,0,0,0,0,0,11.617,0,23.832,43.28,0,2.4,2.9,24.971,50.246,0,0,25.272,0,0,20.013,3.828,23.872,24.46,0,0,0,36.448,0,0,0,0,0,0,24.3,5.84,34.355,2.686,5.3,-8.716,358.364,10/6/2012
15,15,0,0,0,0,0,11.368,0,23.526,42.64,0,5.4,3.8,9.137,50.098,0,0,25.272,0,0,23.338,4.356,23.872,24.419,0,0,0,35.228,0,0,0,0,0,0,24.5,6.45,30.918,3.418,9.2,-15.015,346.719,10/6/2012
16,16,0,0,0,0,0,11.573,0,23.51,42.501,0,2.8,2.5,0,50.394,0,0,25.272,0,0,23.45,3.564,23.872,24.446,0,0,0,36.448,0,0,0,0,0,0,24.5,6.2,37.886,10.743,5.3,-14.704,337.607,10/6/2012
17,17,0,0,0,0,0,11.697,0,8.234,43.252,0,8.2,6.6,0,39.072,0,0,25.272,0,0,0,4.092,23.844,24.501,24.419,24.378,0,36.927,0,0,0,0,0,0,24.2,6.07,43.445,15.137,14.8,-19.904,344.17,10/6/2012
18,18,0,0,0,0,0,11.558,0,0,43.391,0,9.7,6.1,0,42.18,0,0,25.272,0,0,23.944,4.224,21.999,24.651,24.46,24.282,0,36.448,0,0,0,0,0,0,24.4,6.2,37.502,-22.95,15.8,-13.605,387.016,10/6/2012
19,19,0,0,0,0,0,11.661,31.928,22.318,43.447,0,23.7,13.8,17.713,42.402,0,0,25.272,0,0,22.596,4.752,24.077,24.173,24.487,24.282,0,36.927,0,0,0,0,0,0,24.3,6.2,40,18.921,37.5,-48.103,455.747,10/6/2012
20,20,0,0,0,0,0,11.763,32.045,22.64,43.586,0,18.401,11.2,19.63,50.024,0,0,25.272,0,0,22.776,4.224,16.475,19.428,24.432,24.364,0,35.217,0,0,0,0,0,0,24.5,6.2,46.802,0,1,1.392,456.587,10/6/2012
21,21,0,0,0,0,0,11.602,26.89,0,42.751,0,21.801,13.4,0,43.438,0,0,25.634,0,0,23.989,3.828,13.33,21.315,24.473,24.241,0,36.597,0,0,0,0,0,0,24.5,6.2,42.561,-2.564,-2.1,-5.914,417.128,10/6/2012
22,22,0,0,0,0,0,11.719,0,0,0,0,27.701,18.201,0,49.802,0,0,25.578,0,0,23.585,4.224,23.844,24.364,24.514,24.268,0,36.597,0,0,0,0,0,0,24.5,6.2,39.545,-4.639,9.8,-1.703,361.184,10/6/2012
23,23,0,0,0,0,0,0,0,0,0,0,31.601,18.901,0,42.624,0,0,25.578,0,0,23.383,3.3,20.317,19.483,24.514,24.255,0,36.257,0,0,0,0,0,0,24.6,6.2,25.039,0,5,-5.017,326.069,10/6/2012
0,00,0,0,0,0,0,0,0,0,0,0,27.101,15.701,0,50.394,0,0,25.578,0,0,21.047,4.62,23.175,23.817,24.514,24.446,0,36.327,0,0,0,0,0,0,24.7,6.2,0,-9.644,7,0,310.264,11/6/2012
1,01,0,0,0,0,0,0,0,0,0,0,36.601,22.401,0,49.284,0,0,25.578,0,0,22.417,4.62,11.225,11.717,24.514,24.405,0,35.947,0,0,0,0,0,0,24.6,6.2,0,0,5.9,-5.2,298.809,11/6/2012
2,02,0,0,0,0,0,0,0,0,0,0,35.101,20.601,0,50.32,0,0,25.634,0,0,23.248,3.828,10.815,10.35,24.514,24.405,0,36.708,0,0,0,0,0,0,24.7,6,0,4.151,4.1,-6.702,294.675,11/6/2012
3,03,0,0,0,0,0,0,0,0,0,0,29.501,16.101,0,48.692,0,0,25.634,0,0,23.989,4.488,13.659,14.411,24.514,24.405,0,35.758,0,0,0,0,0,0,24.5,6.3,0,-3.052,3.2,-3.717,295.521,11/6/2012
4,04,0,0,0,0,0,0,0,0,0,0,17.701,17.401,0,50.098,0,0,25.634,0,0,22.619,4.488,22.272,22.928,24.555,24.405,0,36.677,0,0,0,0,0,0,24.3,6.2,0,4.517,-2.5,-4.706,301.917,11/6/2012
5,05,0,0,0,0,0,0,0,0,0,0,31.701,19.701,0,49.58,0,0,26.024,0,0,24.73,4.356,21.616,24.72,24.555,24.405,0,36.528,0,0,0,0,0,0,24.7,6.3,20.278,3.418,6.1,-3.314,332.99,11/6/2012
6,06,0,0,0,0,0,0,0,0,0,0,34.201,21.501,0,50.69,0,0,25.634,0,0,0,4.884,24.036,24.555,24.569,24.405,0,36.578,0,0,0,0,0,0,24.7,6.2,21.087,0,55.302,-62.514,330.252,11/6/2012
7,07,0,0,0,0,0,0,0,0,0,0,37.101,22.401,0,50.098,0,0,25.634,0,0,0,4.092,24.036,24.555,24.637,24.337,0,36.157,0,0,0,0,0,0,24.5,6.2,40.008,8.545,59.102,-75.716,351.855,11/6/2012
8,08,0,0,0,0,0,12.188,14.252,0,40.219,0,33.001,20.401,0,50.098,0,0,25.634,0,0,0,4.488,24.036,24.555,24.61,24.378,0,36.348,0,0,0,0,0,0,24.6,6.1,45.591,13.55,-3.5,-10.309,410.758,11/6/2012
9,09,0,0,0,0,0,11.902,30.219,21.85,40.386,0,33.801,18.501,15.108,49.728,0,0,25.634,0,0,0,4.092,24.036,24.555,24.35,24.323,0,36.478,0,0,0,0,0,0,24.2,5.92,50.4,-5.86,6.1,-3.809,469.052,11/6/2012
10,10,0,0,0,0,0,11.814,29.924,21.609,39.996,0,34.401,21.601,48.536,50.246,0,0,25.189,0,0,0,4.092,24.036,24.555,24.432,24.227,0,35.878,0,0,0,0,0,0,24.2,5.67,42.898,5.493,1.5,-8.716,495.027,11/6/2012
11,11,0,0,16.602,0,0,11.873,30.013,22.495,40.079,0,39.001,22.601,49.524,43.66,0,0,25.551,0,0,5.099,3.96,20.768,20.919,24.391,24.309,0,35.817,0,0,0,5.2,0,0,24.2,5.65,37.579,0,2.7,-7.801,514.392,11/6/2012
12,12,0,0,0,0,0,9.932,29.335,21.464,39.662,0,37.501,22.601,48.649,49.58,0,0,25.551,0,0,22.843,4.092,23.817,24.555,24.569,24.255,0,36.627,0,0,0,0,0,0,24.2,5.52,38.194,9.522,5.4,-3.717,501.742,11/6/2012
13,13,0,0,0,0,0,10.115,29.6,21.931,39.077,0,34.301,22.001,24.847,50.468,0,0,25.551,0,0,22.462,3.564,23.885,24.501,24.419,24.405,0,34.948,0,0,0,0,0,0,24.3,5.44,49.882,-8.423,7.2,-1.41,498.33,11/6/2012
14,14,0,0,0,0,0,10.056,29.512,21.995,38.242,0,23.401,17.601,49.242,49.95,0,0,25.551,0,0,22.035,3.036,23.913,24.487,24.446,24.337,0,36.247,0,0,0,5.2,0,0,24.5,5.45,46.771,-2.319,5.7,-.403,502.994,11/6/2012
15,15,0,0,18.274,0,0.781,11.045,28.982,21.609,38.048,0,13.9,10.6,48.648,49.358,0,0,25.551,0,0,21.788,3.432,24.009,24.432,24.596,24.446,0,36.108,0,0,0,5.2,0,0,24.5,5.44,50.138,-1.465,-3.4,2.985,512.765,11/6/2012
16,16,0,0,17.005,0,0,8.496,29.836,22.366,40.163,0,7.4,7.1,48.441,49.654,0,0,25.551,0,0,21.428,4.488,24.009,24.446,24.405,24.282,0,36.367,0,0,0,5.2,0,0,24.4,5.44,50.317,17.945,-10,-.403,493.252,11/6/2012
17,17,0,0,14.283,0,0,8.181,30.307,21.818,39.439,0,27.201,17.101,43.636,41.884,0,0,25.411,0,0,22.057,4.488,14.944,15.395,21.26,21.958,0,35.628,0,0,0,3,0,0,24.5,5.53,39.886,11.597,7.1,4.999,454.211,11/6/2012
18,18,0,0,0,0,0,9.727,30.631,23.091,39.467,0,32.301,20.501,11.828,42.624,0,0,25.523,0,0,21.9,4.092,7.903,7.903,24.186,24.063,0,36.297,0,0,0,0,0,0,24.6,5.67,38.946,2.075,5.5,-1.904,425.582,11/6/2012
19,19,18.403,0,18.226,0,0,10.298,31.309,22.511,40.052,0,34.901,20.601,46.123,50.172,0,0,25.523,0,0,22.304,4.488,23.981,24.419,24.542,24.46,0,35.148,0,0,0,5.2,0,0,24.3,5.76,38.215,1.587,9.1,2.893,537.356,11/6/2012
20,20,18.418,0,18.079,0,0,10.166,30.926,22.382,39.439,0,22.601,14.4,52.298,49.728,0,0,25.523,0,0,21.496,4.092,23.981,24.419,24.61,24.46,0,36.027,0,0,0,5.2,0,0,24.6,5.78,37.851,0,1.3,-.403,535.579,11/6/2012
21,21,0,0,0,0,0,10.188,31.515,22.543,39.189,0,30.201,18.401,32.095,43.216,0,0,25.857,0,0,22.192,3.828,23.913,24.665,24.46,24.446,0,36.018,0,0,0,0,0,0,24.7,6.07,38.541,12.329,-4.3,-10.712,484.721,11/6/2012
22,22,0,0,0,0,0,9.947,30.808,0,39.3,0,33.801,18.501,0,42.55,0,0,25.495,0,0,20.597,3.432,23.913,24.378,24.419,24.268,0,36.167,0,0,0,0,0,0,24.8,5.9,37.846,-17.212,17.301,5.585,420.448,11/6/2012
23,23,0,0,0,0,0,9.632,17.375,0,0,0,37.101,20.501,0,42.846,0,0,25.885,0,0,21.181,3.3,17.979,18.594,24.405,24.118,0,35.777,0,0,0,0,0,0,25.5,5.9,38.717,-29.298,23.801,2.582,371.726,11/6/2012
0,00,0,0,0,0,0,8.247,0,0,0,0,29.401,20.001,0,49.284,0,0,25.885,0,0,22.799,4.092,23.311,24.501,24.337,24.514,0,35.788,0,0,0,0,0,0,25,6.2,37.926,0,7.2,-3.314,357.35,12/6/2012
1,01,0,0,0,0,0,0,0,0,0,0,35.001,20.601,0,43.586,0,0,25.94,0,0,20.395,4.224,21.589,21.698,24.596,24.364,0,37.027,0,0,0,0,0,0,24.8,6,34.243,-8.911,11.9,-1.117,342.192,12/6/2012
2,02,0,0,0,0,0,0,0,0,0,0,37.901,20.401,0,34.04,0,0,25.551,0,0,21.563,2.772,23.858,23.954,24.596,24.405,0,36.987,0,0,0,0,0,0,25.6,6.07,30.728,-12.085,16.501,1.099,332.911,12/6/2012
3,03,0,0,0,0,0,0,0,0,0,0,29.201,14.5,0,44.03,0,0,25.551,0,0,19.699,5.28,21.739,23.202,24.419,24.528,0,36.627,0,0,0,0,0,0,25.3,5.84,24.184,2.564,0.4,-5.713,326.849,12/6/2012
4,04,0,0,0,0,0,0,0,0,0,0,27.601,15.301,0,49.58,0,0,25.551,0,0,18.958,4.356,23.147,22.477,24.391,24.35,0,35.798,0,0,0,0,0,0,25.7,5.99,32.885,0,4,-3.717,335.802,12/6/2012
5,05,0,0,0,0,0,0,0,0,0,0,37.301,19.701,0,47.804,0,0,25.69,0,0,22.866,3.828,23.968,24.036,24.446,24.364,0,36.608,0,0,0,0,0,0,25.5,6,38.345,-11.841,11.2,0.183,360.915,12/6/2012
6,06,0,0,0,0,0,0,0,0,0,0,36.701,20.201,0,42.772,0,0,25.69,0,0,18.127,4.488,23.968,24.309,24.624,24.309,0,36.117,0,0,0,0,0,0,25,6.07,44.57,5.127,-1.2,-9.705,362.724,12/6/2012
7,07,0,0,0,0,0,10.371,0,0,0,0,33.101,18.501,0,50.098,0,0,25.69,0,0,24.506,4.356,23.968,24.514,24.378,24.501,0,36.488,0,0,0,0,0,0,23.8,5.81,42.113,2.93,4.4,-3.717,368.582,12/6/2012
8,08,0,0,0,0,0,10.503,0,0,39.968,0,37.301,19.901,0,50.024,0,0,25.69,0,0,23.854,4.884,23.968,24.528,24.337,24.364,0,36.717,0,0,0,0,0,0,24.9,5.84,49.086,19.776,-7.4,-15.418,428.907,12/6/2012
9,09,0,0,0,0,0,10.972,32.104,13.89,40.107,0,37.401,19.301,2.375,50.172,0,0,25.69,0,0,23.36,3.696,23.968,24.501,24.35,24.309,0,36.497,0,0,0,0,0,0,25.1,6,48.859,9.888,-3.1,-14.301,480.165,12/6/2012
10,10,1.176,0,0,0,0,9.053,31.22,23.864,40.274,0,31.701,15.601,26.74,49.506,0,0,25.634,0,0,16.172,3.3,23.968,24.501,24.364,24.555,0,35.708,0,0,0,0,0,0,25.1,5.87,50.354,-18.677,7.7,0.897,498.741,12/6/2012
11,11,0,0,0,0,0,9.141,32.399,24.187,40.191,0,14.2,8.3,53.637,43.364,0,0,25.467,0,0,23.113,4.224,6.973,8.737,24.501,24.405,0,35.907,0,0,0,5.2,0,0,25.1,5.92,39.174,0,-1.9,1.886,454.154,12/6/2012
12,12,0,0,0,0,0,9.046,30.072,22.398,39.718,0,19.401,14.9,44.001,51.874,0,0,25.495,0,0,23.787,3.828,23.421,24.118,24.528,24.432,0,35.498,0,0,0,0,0,0,24.5,5.64,49.082,-2.686,9,5.292,484.133,12/6/2012
13,13,0,0,0,0,0,8.855,29.63,22.35,38.549,0,14,12.7,47.731,49.728,0,0,25.133,0,0,23.719,3.96,23.954,24.501,24.583,24.296,0,35.668,0,0,0,0,0,0,24.2,5.52,40.487,-32.472,13.5,11.097,487.439,12/6/2012
14,14,0,0,16.248,0,0,10.232,27.833,20.11,36.851,0,37.101,20.501,46.963,43.216,0,0,25.133,0,0,23.113,3.696,17.528,17.35,24.542,24.309,0,35.897,0,0,0,3,0,0,24.3,5.52,30.842,-11.231,1.5,-6.903,510.919,12/6/2012
15,15,0,0,0,0,0,10.584,29.188,20.078,36.656,0,35.801,20.501,39.634,49.21,0,0,25.161,0,0,18.037,3.96,23.913,24.501,24.569,24.309,0,35.957,0,0,0,0,0,0,24.3,5.44,44.084,8.789,-.5,-7.508,495.102,12/6/2012
16,16,0,0,0,0,0,10.459,31.986,20.513,36.962,0,23.501,16.501,32.368,49.654,0,0,25.217,0,0,24.326,3.96,24.063,24.432,24.282,24.391,0,35.718,0,0,0,0,0,0,24.4,5.67,42.422,-5.86,4.4,1.794,480.491,12/6/2012
17,17,0,0,0,0,0,10.32,31.191,21.754,36.823,0,32.101,20.801,0,49.654,0,0,25.217,0,0,24.259,4.488,24.104,24.446,24.569,24.255,0,35.217,0,0,0,0,0,0,24.3,5.99,42.311,14.405,2.1,-4.212,449.507,12/6/2012
18,18,0,0,0,0,0,10.672,31.633,20.239,39.718,0,21.601,15.301,21.203,49.062,0,0,25.189,0,0,24.371,4.356,22.969,22.163,20.768,21.52,0,35.838,0,0,0,5.2,0,0,24,5.9,39.799,0,8.2,4.486,448.816,12/6/2012
19,19,18.39,0,17.945,0,0,10.562,31.162,20.191,39.773,0,19.501,14.5,46.671,48.988,0,0,25.551,0,0,24.214,3.828,22.641,23.954,24.624,24.555,0,36.318,0,0,0,5.2,0,0,24,6,44.621,-10.987,7,-1.209,538.385,12/6/2012
20,20,18.361,0,17.737,0,0,10.54,31.633,20.416,40.219,0,20.101,15.301,45.884,49.876,0,0,25.551,0,0,21.9,3.96,23.462,24.501,24.378,24.296,0,35.928,0,0,0,5.2,0,0,24.6,5.9,41.635,20.264,0.2,-6.116,517.031,12/6/2012
21,21,0,0,0,0,0,10.437,31.427,20.223,40.191,0,18.801,14.6,45.877,49.136,0,0,25.551,0,0,24.011,3.828,23.325,24.624,24.378,24.309,0,35.777,0,0,0,0,0,0,24.8,6.2,41.635,16.358,8.9,6.885,456.937,12/6/2012
22,22,0,0,0,0,0,10.657,31.957,0,19.344,0,25.301,19.701,0,42.55,0,0,25.551,0,0,22.215,3.828,23.708,24.487,24.501,24.446,0,36.308,0,0,0,0,0,0,24.7,6.2,40.166,0,6.7,-4.706,403.656,12/6/2012
23,23,0,0,0,0,0,10.401,31.25,0,0,0,13.3,5.3,0,49.654,0,0,25.69,0,0,22.462,4.092,23.968,24.378,24.46,24.173,0,36.937,0,0,0,0,0,0,24.5,6.2,50.416,2.808,0.2,2.692,371.481,12/6/2012
0,00,0,0,0,0,0,10.437,16.108,0,0,0,6.1,3.8,0,49.95,0,0,25.606,0,0,24.506,4.224,23.749,24.432,24.35,24.227,0,36.918,0,0,0,0,0,0,24.6,6.2,43.035,6.958,-8.2,-1.209,350.723,13/6/2012
1,01,0,0,0,0,0,10.489,0,0,0,0,1.1,0.9,0,49.506,0,0,25.606,0,0,23.899,3.96,23.94,24.432,24.528,24.692,0,35.817,0,0,0,0,2.2,0,24.5,6.38,48.962,-5.982,-11.7,-2.802,351.395,13/6/2012
2,02,0,0,0,0,0,10.54,0,0,0,0,0.7,0.2,0,47.221,0,0,25.718,0,0,23.967,4.092,23.981,24.432,24.391,24.159,0,36.058,0,0,0,0,2.1,0,24.4,6.2,48.521,0,-3,5.585,324.125,13/6/2012
3,03,0,0,0,0,0,10.481,0,0,0,0,0.2,0.1,0,51.208,0,0,25.718,0,0,18.284,3.828,23.585,24.419,24.35,24.46,0,35.087,0,0,0,0,3.3,0,24.3,6.38,49.268,0,-7,6.592,325.376,13/6/2012
4,04,0,0,0,0,0,10.723,0,0,0,0,0.1,0,0,50.986,0,0,25.718,0,0,21.743,4.752,24.009,24.391,23.844,24.35,0,37.168,0,0,0,0,4.4,0,24.4,6.38,48.727,-2.197,-6.3,3.882,336.306,13/6/2012
5,05,0,0,0,0,0,10.686,0,0,40.191,0,4.4,0.2,0,49.432,0,0,25.578,0,0,24.079,3.828,23.735,24.473,23.393,23.721,0,36.008,0,0,0,0,1,0,24.3,6.37,38.585,4.639,-6.8,0,362.14,13/6/2012
6,06,0,0,0,0,0,10.723,0,0,40.72,0,0.2,0,0,49.802,0,0,25.578,0,0,23.899,4.356,24.009,24.419,23.393,23.721,0,36.237,0,0,0,0,5.5,0,24.8,6.2,42.459,5.127,-9.2,3.992,366.127,13/6/2012
7,07,0,0,0,0,0,10.518,30.396,0,38.215,0,1.5,1.6,0,41.218,0,0,25.578,0,0,20.44,3.96,22.846,22.969,23.393,23.721,0,36.547,0,0,0,0,0,0,24.5,6.3,37.376,-14.039,-4.6,8.185,381.531,13/6/2012
8,08,0,0,0,0,0,10.774,30.484,21.222,39.189,0,3.2,4.1,14.521,52.022,0,0,25.578,0,0,21.024,4.224,23.995,23.79,23.393,23.721,0,35.788,0,0,0,0,0,0,24.8,6.2,45.085,27.955,-19.401,-8.918,433.504,13/6/2012
9,09,0,0,18.47,0,0,10.723,30.425,22.704,38.604,0,0.6,0,48.352,50.024,0,0,25.578,0,0,21.878,4.224,23.981,23.762,23.503,23.735,0,36.667,0,0,0,5.2,0,0,24.5,6,42.267,17.09,-16.1,0.787,479.42,13/6/2012
10,10,10.238,0,18.433,0,0,11.045,30.926,21.625,38.855,0,0,0,49.259,49.95,0,0,25.606,0,0,21.81,4.62,24.009,23.749,23.503,23.735,0,34.248,0,0,0,5.2,0,0,24.8,6.12,45.043,0,-8,5.896,494.878,13/6/2012
11,11,18.432,0,18.189,0,0,10.913,28.893,21.431,38.771,0,1.5,0,49.915,50.394,0,0,25.439,0,0,21.339,5.148,23.393,22.833,23.243,23.653,0,33.638,0,0,0,5.2,0,0,24.8,6.2,39.591,25.269,-15.7,-2.014,485.39,13/6/2012
12,12,0,0,18.091,0,0,10.745,29.482,22.882,39.912,0,0.1,0,52.928,50.024,0,0,25.411,0,0,21.967,4.356,23.844,24.364,23.503,23.653,0,33.898,0,0,0,5.2,5.2,0,24.8,6.2,39.591,7.691,-2.3,8.789,471.921,13/6/2012
13,13,0,0,0,0,0,10.664,30.867,22.624,40.135,0,2.6,2.5,28.452,49.654,0,0,25.411,0,0,21.743,4.092,23.954,24.405,23.516,23.667,0,36.677,0,0,0,0,5.2,0,25.5,6.1,50.067,-7.691,-7,0.787,471.732,13/6/2012
14,14,0,0,0,0,0,10.708,27.98,22.35,38.354,0,0.3,0,48.457,49.432,0,0,25.411,0,0,16.375,3.828,23.571,24.405,23.352,23.776,0,34.198,0,0,0,5.2,5.2,0,25.8,6.07,48.552,-14.161,0.1,6.189,471.191,13/6/2012
15,15,0,0,0,0,0,9.163,28.304,22.656,37.602,0,0.1,0.3,49.066,50.024,0,0,25.411,0,0,22.484,4.356,23.899,24.405,23.352,23.776,0,33.837,0,0,0,5.2,5.2,0,25.6,6,49.636,-3.906,-2,6.098,470.179,13/6/2012
16,16,0,0,0,0,0,10.679,28.009,22.463,37.046,0,0.3,0.9,48.881,50.172,0,0,25.217,0,0,19.901,4.62,23.639,24.46,23.831,23.626,0,33.918,0,0,0,5.2,5.2,0,25.7,6.2,40.409,8.179,-8.3,2.985,457.457,13/6/2012
