,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
20,20,0,0,0,0,0,9.939,30.69,22.865,34.68,0,31.85,17.601,34.929,52.425,52.022,16.946,42.267,25.745,0,0,30.615,11.88,9.174,10.117,15.258,14.643,31.078,30.038,0,0,0,0,5.2,0,20.2,5.83,37.698,-7.691,0,33.001,-2.911,594.345,8/5/2013
21,21,0,0,0,0,0,10.093,30.896,23.172,35.014,0,22.25,13.2,28.731,52.995,51.43,16.946,40.694,25.829,0,0,33.311,15.708,10.719,11.744,0,0,31.288,30.097,0,0,0,0,5.2,0,20.1,5.85,43.731,0,0,24.001,-4.303,555.688,8/5/2013
22,22,0,0,0,0,0,9.961,30.985,0,0,0,33.81,20.001,33.931,33.796,50.838,16.798,40.476,25.745,0,0,32.457,16.368,20.331,21.342,0,0,31.047,29.998,0,0,0,0,5.2,0,20.1,5.91,47.957,1.709,0,48.801,6.684,483.178,8/5/2013
23,23,0,0,0,0,0,10.056,30.808,0,0,0,34.25,21.501,29.204,20.172,50.912,16.502,42.384,25.885,0,0,31.581,18.084,7.287,8.039,0,0,31.108,30.108,0,0,0,0,5.2,0,20.2,5.84,39.744,-4.273,0,56.002,10.785,436.31,8/5/2013
0,00,0,0,0,0,0,9.976,30.72,0,0,0,33.45,18.301,20.432,12.549,51.356,16.872,40.775,25.829,0,0,30.952,7.788,0,9.051,0,0,31.028,30.238,0,0,0,0,0,0,20.2,5.83,36.243,-25.269,0,51.802,19.593,423.972,9/5/2013
1,01,0,0,0,0,0,10.078,31.014,0,0,0,22.501,16.301,16.334,9.79,51.06,16.798,36.932,25.773,0,0,29.941,8.844,0,8.545,0,0,31.028,30.078,0,0,0,0,0,0,20,5.6,36.12,-41.261,0,67.702,35.597,394.44,9/5/2013
2,02,0,0,0,0,0,10.225,31.073,0,0,0,20.301,15.801,10.609,9.766,51.06,16.502,26.503,25.718,0,0,32.3,10.164,0,9.502,0,0,33.107,29.838,0,0,0,0,0,0,19.7,5.6,41.99,-23.316,0,48.701,26.496,386.532,9/5/2013
3,03,0,0,0,0,0,10.034,30.985,0,0,0,17.801,11.9,23.636,0,50.912,16.724,20.095,25.829,0,0,33.333,12.144,0,6.877,0,0,32.518,30.657,0,0,0,0,0,0,19.7,5.76,46.978,-21.485,0,49.402,24.5,380.839,9/5/2013
4,04,0,0,0,0,0,10.078,31.014,0,0,0,23.101,13.6,20.904,0,50.838,16.798,19.59,25.885,0,0,31.064,14.124,0,8.655,0,0,31.938,30.577,0,0,0,0,0,0,20.2,5.76,47.928,-23.438,0,53.202,29.591,379.239,9/5/2013
5,05,0,0,0,0,0,10.269,31.397,0,0,0,18.001,11.3,12.815,17.188,51.504,16.872,12.734,25.885,0,0,34.636,12.804,0,15.477,0,0,32.308,30.778,0,0,0,0,0,0,19.9,5.91,50.488,-29.054,0,43.901,29.499,406.873,9/5/2013
6,06,0,0,0,0,0,9.749,30.278,0,0,0,15.2,10.8,6.669,36.988,50.912,16.65,15.82,25.829,0,0,33.603,18.876,0,6.59,0,0,32.388,30.568,0,0,0,0,0,0,19.6,3.16,44.916,-31.495,0,41.101,36.787,403.366,9/5/2013
7,07,0,0,0,0,0,9.983,30.69,0,0,0,12,10.8,19.118,43.35,45.14,14.356,24.902,25.801,0,0,30.705,9.372,0,9.42,0,0,31.698,30.218,0,0,0,0,0,0,19.8,3.16,50.368,-14.649,0,0,57.79,406.214,9/5/2013
8,08,0,0,0,0,0,9.939,30.69,21.705,31.145,0,14.6,10.8,14.601,53.478,52.022,16.946,22.488,25.801,0,0,29.065,18.48,0,10.063,0,0,31.168,30.028,0,0,0,0,0,0,19.4,3,45.259,1.953,0,0,13.385,483.681,9/5/2013
9,09,0,0,0,0,0,9.756,29.306,21.415,32.871,0,11.4,9.4,16.65,46.938,51.06,16.798,15.213,25.829,0,0,24.348,15.048,23.147,22.149,19.319,18.567,30.758,30.208,0,0,0,0,0,0,19.6,2.9,45.907,-22.217,0,0,71.889,531.763,9/5/2013
10,10,0,0,13.16,0,0,9.998,30.101,22.108,33.733,0,11.6,9.9,18.12,53.605,51.726,16.946,14.767,25.857,0,0,29.537,9.24,20.823,21.684,24.268,24.104,30.628,29.848,0,0,0,0,0,0,19.4,2.9,44.333,-4.151,0,0,21.992,568.362,9/5/2013
11,11,18.445,0,18.311,0,0,9.727,29.895,21.931,33.539,0,5.4,5.8,13.498,52.389,52.17,16.872,12.381,25.968,0,0,29.896,7.26,21.807,22.518,24.268,24.104,31.087,30.468,0,0,0,0,0,0,19.5,5.2,44.207,-12.207,0,0,51.601,570.051,9/5/2013
12,12,18.348,19.41,18.458,0,0,9.602,29.423,21.866,35.014,0,3.7,2.8,5.146,51.926,52.244,16.872,4.057,25.885,0,0,31.356,17.028,17.049,18.17,20.208,19.333,31.268,30.338,0,0,0,0,0,0,19.5,5.13,47.741,-11.353,0,0,41.786,569.135,9/5/2013
13,13,18.46,18.531,18.226,0,0,9.485,30.131,21.737,34.457,0,2.7,2.6,3.78,51.188,51.134,16.65,3.156,25.968,0,0,29.335,7.656,20.495,21.452,19.674,18.403,30.617,30.357,0,0,0,0,0,0,19,4.97,47.741,-15.259,0,0,46.583,561.617,9/5/2013
14,14,18.529,18.506,18.238,0,0,9.141,28.068,21.673,34.067,0,1.2,2.1,6.355,52.455,51.652,16.798,6.004,25.773,0,0,28.302,10.56,24.036,24.514,20.317,23.571,30.978,30.447,0,0,0,0,0,0,19.2,4.97,47.741,-39.186,0,0,71.285,589.734,9/5/2013
15,15,18.502,18.494,17.054,19.288,0,7.603,27.862,21.931,35.598,0,4.4,3.6,4.831,52.248,52.096,16.798,7.522,25.411,0,0,31.401,22.572,12.948,13.959,20.714,16.475,30.957,30.068,0,0,0,0,0,0,20.7,4.81,47.741,-12.207,0,0,48.195,581.896,9/5/2013
16,16,18.586,18.653,18.372,18.702,0,7.237,27.951,22.044,36.155,0,3,3.7,3.937,51.992,51.282,16.724,7.361,25.718,0,0,32.098,11.088,13.372,14.37,0,17.364,30.858,30.108,0,0,0,0,0,0,20,4.96,47.741,-10.376,0,0,36.695,552.424,9/5/2013
17,17,16.933,18.494,17.92,18.336,0,7.866,29.748,21.464,36.378,0,3.6,3.2,1.995,53.994,51.356,16.872,5.073,25.69,0,0,30.368,12.276,6.549,7.274,0,16.297,30.198,29.898,0,0,0,0,0,0,19.5,5.12,47.741,-3.54,0,0,49.092,506.469,9/5/2013
18,18,18.418,18.555,18.018,18.348,0,8.123,30.69,21.641,36.545,0,6.8,3.4,3.412,52.52,44.326,14.356,4.139,25.578,0,0,32.03,14.52,0,7.52,0,0,30.388,29.927,0,0,0,0,0,0,19.7,5.44,37.698,-12.329,0,0,35.084,501.814,9/5/2013
19,19,18.291,18.519,18.006,18.445,0,9.837,30.425,21.544,35.765,0,21.701,19.401,7.247,52.592,51.578,16.872,33.318,25.578,0,0,29.402,14.388,8.203,9.065,13.864,16.694,30.608,29.918,0,0,0,0,0,0,19.8,5.59,49.008,1.465,0,0,34.498,602.102,9/5/2013
20,20,0,0,17.762,0,0,9.712,30.337,21.27,35.682,0,32.801,22.301,32.145,52.273,51.356,16.872,33.903,25.718,0,0,29.874,0,12.018,13.139,0,0,31.658,30.458,0,0,0,0,0,0,19.6,5.8,49.293,-12.696,0,0,32.887,582.932,9/5/2013
21,21,0,0,0,0,0,9.829,30.602,23.123,36.071,0,24.801,19.701,31.463,52.618,52.022,16.724,39.983,25.745,0,0,25.135,14.124,18.786,19.811,0,0,22.969,21.899,0,0,0,0,0,0,19.5,5.8,49.064,-5.493,0,0,22.889,554.441,9/5/2013
22,22,0,0,0,0,0,9.91,30.779,22.962,0,0,27.401,20.301,19.434,52.547,51.578,16.872,35.007,25.718,0,0,26.639,12.804,0,14.903,0,0,23.609,22.929,0,0,0,0,0,0,19.3,5.9,49.064,-14.283,0,0,40.284,485.863,9/5/2013
23,23,0,0,0,0,0,9.947,30.572,22.817,0,0,19.201,14.3,21.692,52.563,50.394,0,35.824,25.69,0,0,27.852,11.748,0,9.174,0,0,24.848,23.218,0,0,0,0,0,0,19.3,5.8,49.064,-44.679,0,0,107.193,442.459,9/5/2013
0,00,0,0,0,0,0,10.086,30.72,23.107,0,0,15.2,11,16.649,52.559,50.838,0,23.355,25.829,0,0,32.7,21.6,0,9.366,0,0,24.179,23.368,0,0,0,0,0,0,18.5,5.8,50.514,-32.716,0,0,106.095,417.064,10/5/2013
1,01,0,0,0,0,0,10.108,31.014,4.786,0,0,15.601,12.1,17.122,42.234,51.504,16.724,23.063,25.773,0,0,32.2,17.5,0,8.121,0,0,26.458,24.698,0,0,0,0,0,0,19.9,5.9,40.371,-41.749,0,0,119.7,399.001,10/5/2013
2,02,0,0,0,0,0,10.02,30.779,0,0,0,12,10.3,7.089,42.008,50.912,16.724,15.259,26.219,0,0,30.7,18.9,0,8.737,0,0,27.278,24.638,0,0,0,0,0,0,20,5.76,47.473,-44.191,0,0.2,109.391,392.544,10/5/2013
3,03,0,0,0,0,0,10.122,31.044,0,0,0,8.6,6.3,11.869,52.444,50.468,4.514,11.018,25.801,0,0,30.3,17.6,0,10.596,0,0,29.558,27.229,0,0,0,0,0,0,19.8,5.84,50.504,-35.524,0,51.602,43.196,390.788,10/5/2013
4,04,0,0,0,0,0,10.166,31.368,5.479,0,0,12.6,8.1,3.833,52.852,51.43,16.798,11.716,25.885,0,0,31.8,15.3,0,9.119,0,0,29.848,27.418,0,0,0,0,0,0,19.8,5.8,50.597,-36.5,0,62.502,51.985,390.382,10/5/2013
5,05,0,0,0,0,0,9.954,30.72,22.849,34.318,0,9.8,5.2,8.35,50.042,51.06,16.872,10.642,25.968,0,0,31.3,13.7,0,9.543,0,0,29.518,27.318,0,0,0,0,0,0,19.8,5.8,50.251,-35.646,0,71.902,59.09,414.865,10/5/2013
6,06,0,0,0,0,0,10.108,31.014,23.027,34.624,0,15.4,9.6,13.13,32.839,44.696,14.504,23.695,25.996,0,0,31.5,13.8,0,0,0,0,29.327,27.888,0,0,0,0,0,0,19.6,2.5,37.842,-19.532,0,59.502,39.9,391.653,10/5/2013
7,07,0,0,0,0,0,9.991,30.749,22.93,34.819,0,6.3,5.1,3.464,42.525,51.06,16.872,14.713,25.857,0,0,29,15.9,0,24.637,0,0,29.898,27.718,0,0,0,0,0,0,19.8,2.6,50.682,-21.119,0,53.802,47.792,420.552,10/5/2013
8,08,0,0,0,0,0,10.027,29.777,21.818,34.624,0,7.6,5,9.557,53.37,51.134,16.798,13.353,25.857,0,0,28,13.5,23.995,24.501,0,24.255,29.678,27.948,0,0,0,0,0,0,19.8,2.5,50.308,-32.105,0,64.102,54.988,489.978,10/5/2013
9,09,18.432,17.676,18.116,18.287,0,9.742,29.806,20.352,34.652,0,8.5,4.2,8.664,56.709,52.688,16.798,10.776,25.857,0,0,28.9,5,10.2,11.088,0,21.315,29.358,28.348,0,0,0,0,0,0,18.9,2.31,45.412,-39.064,0,49.702,42.5,548.882,10/5/2013
10,10,18.348,16.895,18.262,18.421,1.563,9.771,29.423,20.384,34.875,0,3.6,2.1,7.194,45.941,52.984,16.576,3.663,25.662,0,0,28.9,16.1,23.79,24.555,0,23.721,29.808,27.768,0,0,0,0,0,0,19.5,2.24,42.595,-44.191,0,47.601,46.785,570.54,10/5/2013
11,11,18.306,17.151,18.372,18.677,17.48,9.566,29.571,20.9,34.958,0,1.1,0,5.461,51.797,50.616,16.28,3.939,25.551,0,0,29.6,15.1,22.204,22.915,16.051,22.915,29.168,27.818,0,0,0,0,0,0,19.9,5.2,50.333,-30.274,0,44.301,47.298,587.113,10/5/2013
12,12,18.656,17.603,18.372,18.714,17.48,10.818,29.423,21.012,36.517,0,0,0.5,4.935,51.156,51.652,16.798,3.25,25.662,0,0,31.1,0,23.844,24.555,18.499,23.927,28.828,27.818,0,0,0,0,0,0,19.8,5.13,49.849,-20.875,0,35.601,33.784,580.751,10/5/2013
13,13,18.445,18.58,18.287,18.616,17.188,10.847,28.392,21.109,36.238,30.156,0,0.1,0,55.673,45.288,8.288,3.893,25.662,0,0,0,10,21.165,21.999,24.391,24.159,0,0,0,0,0,0,0,0,19.7,4.9,49.849,-37.355,0,43.701,44.295,534.335,10/5/2013
14,14,18.264,18.58,18.213,18.36,17.285,10.694,28.245,20.174,34.568,30.156,0.2,0,0,55.356,53.132,17.094,0.237,45.312,0,0,22.7,4,21.329,22.327,24.241,24.063,0,0,0,0,0,0,0,0,19.7,4.9,49.962,-41.139,0,44.801,47.298,573.983,10/5/2013
15,15,18.544,18.372,18.116,18.787,17.48,11.06,29.158,20.996,35.125,0,3.3,3.1,1.469,56.606,53.576,16.946,7.063,46.843,0,0,30.7,16.5,13.782,14.807,20.467,20.29,4.789,0,0,0,0,0,0,0,19.5,5,50.373,-28.077,0,36.701,36,563.282,10/5/2013
16,16,18.278,18.274,17.774,3.333,0,9.676,28.893,20.658,34.68,0,29.301,21.201,34.824,42.305,52.466,16.872,41.277,25.523,0,0,31,19,0,0,0,0,28.058,26.788,0,0,0,0,0,0,19.3,5.2,39.23,-22.217,0,56.602,13.587,570.803,10/5/2013
17,17,2.703,0,10.132,0,0,10.818,30.131,20.432,34.429,0,31.601,22.301,37.923,30.834,43.956,14.43,40.693,25.439,0,0,32,14.5,0,0,0,0,31.408,29.318,0,0,0,0,0,0,18.3,5.28,38.77,-29.176,0,65.902,18.787,509.867,10/5/2013
18,18,0,0,0,0,0,11.316,30.896,21.786,34.652,0,26.601,15.901,35.403,31.515,52.17,17.02,37.212,25.634,0,0,30.009,9.6,0,0,0,0,29.719,27.858,0,0,0,0,0,0,18.4,5.44,42.967,-21.851,0,49.202,14.686,497.055,10/5/2013
19,19,18.614,0,18.409,0,0,11.609,31.279,22.092,34.596,0,9.9,7.6,6.984,53.445,51.282,16.872,16.603,25.69,0,0,17,19.2,22.901,23.311,20.973,20.167,29.418,28.238,0,0,0,0,0,0,19.9,5.51,48.746,-21.851,0,28.701,22.083,587.259,10/5/2013
20,20,18.348,0,18.043,0,0,11.287,30.72,21.544,34.262,0,16.801,12,14.075,54.19,50.912,16.65,19.068,25.662,0,0,10.085,16.8,15.764,16.667,15.915,1.2,29.289,28.098,0,0,0,0,0,0,19.7,5.78,50.033,-26.002,0,29.901,17.084,565.746,10/5/2013
21,21,18.474,0,18.14,0,0,11.25,30.425,22.882,34.624,0,7.5,7,15.756,50.889,51.282,16.872,19.95,25.411,0,0,11,20.5,0,24.966,0,0,29.128,27.148,0,0,0,0,0,0,20,5.83,49.908,-12.94,0,25.501,16.791,517.077,10/5/2013
22,22,12.787,0,18.299,0,0,11.514,31.25,23.381,34.735,0,2.8,2.6,8.298,50.98,46.028,15.022,10.953,26.079,0,0,30,23,0,7.78,0,0,30.118,28.259,0,0,0,0,0,0,20,5.76,41.493,-17.09,0,30.201,30.598,470.469,10/5/2013
23,23,0,0,18.262,0,0,9.998,30.72,22.962,34.596,0,3.6,2.8,0.314,52.187,53.576,17.168,6.774,25.662,0,0,30.4,19.7,11.608,12.469,0,0,30.798,27.258,0,0,0,0,0,0,20.4,5.9,44.422,-24.415,0,59.502,50.795,438.348,10/5/2013
0,00,0,0,18.336,0,0,10.115,31.073,23.075,34.763,0,0.6,0.7,3.885,53.431,52.688,17.168,4.126,25.662,0,0,31,16.2,0,8.436,0,0,29.887,27.298,0,0,0,0,0,0,19.5,5.83,44.422,-28.443,0,56.002,56.49,415.126,11/5/2013
1,01,0,0,0,0,0,9.947,31.014,0,0,0,1.3,1.6,0.314,53.582,51.652,16.872,4.436,25.718,0,0,32,12,0,22.819,0,0,30.028,27.248,0,0,0,0,0,0,19.8,5.99,48.303,-26.124,0,38.801,33.491,386.304,11/5/2013
2,02,0,0,0,0,0,10.115,31.22,0,0,0,0.4,0.5,0,53.41,51.874,16.798,3.489,26.692,0,0,33,10,0,15.682,0,0,29.887,26.868,0,0,0,0,0,0,20,5.8,43.889,-31.373,0,31.801,38.289,388.36,11/5/2013
3,03,0,0,0,0,0,9.903,30.896,0,0,0,0,0,0,53.526,51.208,0,0.648,25.606,0,0,33.8,10,14.506,15.381,0,0,29.667,27.118,0,0,0,0,0,0,19.5,5.91,47.974,-31.373,0,33.401,41.292,376.802,11/5/2013
4,04,0,0,0,0,0,10.056,31.014,0,0,0,6.6,2.6,2.625,53.074,51.504,16.724,9.297,25.606,0,0,30,8.7,0,15.956,0,0,30.168,27.309,0,0,0,0,0,0,19.9,6.03,49.877,-22.95,0,35.301,34.7,384.899,11/5/2013
5,05,0,0,0,0,0,10.042,31.162,0,0,0,15.3,8.6,7.142,56.616,53.058,17.39,14.471,25.467,0,0,31.5,9.8,0,24.733,0,0,30.108,27.378,0,0,0,0,0,0,19.7,5.99,46.742,-4.883,0,31.001,21.497,405.346,11/5/2013
6,06,0,0,0,0,0,10.174,31.014,0,34.151,0,17.001,10.1,13.708,42.575,45.214,14.726,17.163,25.885,0,0,32,9.5,0,0,0,0,30.178,27.428,0,0,0,0,0,0,19.7,5.99,37.698,-8.301,0,45.601,26.588,378.848,11/5/2013
7,07,0,0,0,0,0,9.939,30.396,0,0,0,22.201,13.9,14.758,24.854,50.986,16.724,26.58,25.411,0,0,32.5,24,0,0,0,0,33.088,30.538,0,0,0,0,0,0,19.7,5.8,43.371,-12.085,0,38.001,17.194,408.013,11/5/2013
8,08,0,0,0,0,0,9.903,30.396,0,9.686,0,21.601,12.5,15.704,53.037,51.578,16.65,26.35,25.745,0,0,30,13,0,24.884,0,0,31.248,28.418,0,0,0,0,0,0,19.5,5.8,50.536,-36.744,0,67.502,38.984,455.74,11/5/2013
9,09,0,0,0,0,0,9.903,30.661,1.515,36.211,0,19.201,10.8,16.702,52.967,51.134,16.946,28.39,25.606,0,0,31,13.3,0,24.665,0,0,29.378,26.558,0,0,0,0,0,0,19.3,5.5,50.406,-27.345,0,53.302,29.884,480.778,11/5/2013
10,10,0,0,19.117,0,0,8.372,30.16,21.254,35.348,0,18.801,11.6,20.589,52.225,50.468,16.428,22.739,25.578,0,0,33,16,6.549,7.233,0,0,29.678,27.048,0,0,0,0,0,0,19,5.2,46.043,-44.557,0,78.302,52.901,490.928,11/5/2013
11,11,0,0,18.226,0,0,8.445,30.513,21.866,36.238,0,11.7,9.8,17.332,53.734,51.282,16.354,23.095,25.551,0,0,32,14,7.383,7.971,0,0,28.938,26.138,0,0,0,0,0,0,19,5.2,46.043,-30.396,0,55.402,38.197,491.434,11/5/2013
12,12,0,0,0,0,0,9.471,29.6,21.464,35.459,0,13.4,9.3,22.953,22.315,50.69,16.354,21.618,25.578,0,0,12.8,19.5,21.137,21.766,0,14.889,30.348,27.508,0,0,0,0,0,0,19,4.9,48.241,-36.378,0,62.602,38.6,480.169,11/5/2013
13,13,0,0,13.855,0,0,9.602,30.337,22.092,36.155,0,5.7,4.8,11.396,51.475,51.43,16.428,9.417,25.634,0,0,31,14,8.108,8.887,0,0,32.287,29.958,0,0,0,0,0,0,19,4.89,48.122,-33.082,0,50.002,42.097,471.315,11/5/2013
14,14,0,0,16.321,0,0,9.251,29.6,20.303,36.127,0,12,8.6,12.867,50.343,50.616,16.65,18.084,25.662,0,0,30.3,19.5,0,7.821,0,0,32.218,30.258,0,0,0,0,0,0,18,4.7,42.192,-21.729,0,53.302,37.794,458.375,11/5/2013
15,15,0,0,0,0,0,9.427,29.954,20.722,0,0,33.201,22.201,27.05,41.468,51.504,16.872,42.856,25.773,0,0,30.031,18,0,7.561,0,0,31.578,30.097,0,0,0,0,0,0,19.4,4.9,37.711,-33.448,0,86.403,39.186,455.844,11/5/2013
16,16,0,0,0,0,0,9.287,29.541,0,0,0,19.801,11.8,23.058,45.834,51.578,16.798,36.217,25.69,0,0,12.6,17,7.711,8.873,0,0,31.857,31.068,0,0,0,0,0,0,19,5.1,45.959,-38.575,0,73.402,41.585,422.459,11/5/2013
17,17,0,0,0,0,0,9.412,29.571,0,0,0,35.401,22.401,24.896,15.946,51.356,16.872,43.948,26.024,0,0,31.4,19.1,0,6.822,0,0,32.178,30.397,0,0,0,0,0,0,19,5.4,47.638,-37.233,0,84.003,33.29,436.437,11/5/2013
18,18,0,0,0,0,0,9.412,30.543,0,14.39,0,33.301,21.801,23.584,42.633,51.948,16.872,38.794,25.662,0,0,30.8,17,0,24.706,0,0,32.287,30.598,0,0,0,0,0,0,19.3,5.5,45.881,-12.94,0,60.602,21.79,472.441,11/5/2013
19,19,0,0,0,0,0,10.218,31.397,20.787,36.211,0,23.101,16.401,17.7,50.807,51.356,16.946,40.979,25.634,0,0,30.3,18.1,7.793,8.996,21.507,20.673,31.798,30.368,0,0,0,0,0,0,19.3,5.4,45.746,-14.039,0,47.701,17.798,555.904,11/5/2013
20,20,0,0,0,0,0,10.064,31.014,0,36.211,0,32.001,21.301,19.538,53.41,51.504,17.02,40.612,25.662,0,0,32.7,17.7,6.672,7.451,16.844,15.901,30.768,30.008,0,0,0,0,0,0,19.5,5.36,47.207,-8.789,0,44.801,9.485,542.461,11/5/2013
21,21,0,0,0,0,0,9.969,30.955,0,35.765,0,27.701,17.001,18.488,52.77,52.244,16.872,35.2,25.634,0,0,32.9,15,10.487,11.403,0,0,31.307,29.457,0,0,0,0,0,0,19.5,5.36,47.207,-19.044,0,46.001,16.388,510.504,11/5/2013
22,22,0,0,0,0,0,9.969,30.572,0,0,0,23.301,18.901,24.055,51.435,50.912,16.872,37.466,25.606,0,0,31.5,15.3,6.877,7.547,0,0,30.258,29.598,0,0,0,0,0,0,19.5,5.36,46.977,-21.973,0,55.402,17.084,461.487,11/5/2013
23,23,0,0,0,0,0,10.02,30.838,0,0,0,20.401,17.501,20.904,41.892,49.802,0,30.014,25.634,0,0,32,14.2,20.454,21.397,0,0,30.038,29.138,0,0,0,0,0,0,19.5,5.36,48.4,-21.241,0,63.902,31.898,423.468,11/5/2013
0,00,0,0,0,0,0,10.24,31.486,0,0,0,14.4,10,15.388,43.409,50.024,0,23.263,25.634,0,0,32.9,16,0,0,0,0,32.398,29.927,0,0,0,0,0,0,19,5.51,38.024,-18.189,0,34.801,16.297,393.25,12/5/2013
1,01,0,0,0,0,0,9.91,30.631,0,0,0,16.301,11.8,14.758,12.682,49.58,0,24.94,25.578,0,0,32.098,8.316,0,0,0,0,33.017,29.318,0,0,0,0,0,0,18.8,5.5,46.45,-32.716,0,47.301,24.097,373.662,12/5/2013
2,02,0,0,0,0,0,9.763,30.396,0,0,0,23.201,15.401,21.744,0,45.436,0,23.187,25.94,0,0,30.548,18.612,0,0,0,0,31.328,29.719,0,0,0,0,0,0,20.5,5.6,37.799,-29.176,0,49.702,20.893,365.091,12/5/2013
3,03,0,0,0,0,0,9.976,0,0,0,0,25.301,17.701,15.336,0,45.14,0,37.588,25.885,0,0,29.874,14.916,0,0,0,0,31.947,29.908,0,0,0,0,0,0,19.8,5.67,50.427,-30.274,0,52.602,19.593,356.175,12/5/2013
4,04,0,0,0,0,0,5.933,0,0,0,0,26.501,19.101,23.373,0,44.104,0,43.153,25.912,0,0,30.997,13.596,0,0,0,0,32.287,29.719,0,0,0,0,0,0,20,5,30.94,-38.087,0,58.502,18.897,356.835,12/5/2013
5,05,0,0,0,0,0,0,0,0,0,0,21.401,15.201,12.237,0,50.394,0,27.978,25.885,0,0,30.458,24.552,0,20.071,0,0,30.898,29.528,0,0,0,0,0,0,19.5,5.91,48.747,-31.007,0,43.201,21.992,370.067,12/5/2013
6,06,0,0,0,0,0,0,0,0,0,0,33.701,19.701,21.482,0,45.066,0,37.841,25.885,0,0,32.367,24.42,0,0,0,0,30.568,29.258,0,0,0,0,0,0,19.4,5.84,17.009,-20.753,0,51.402,11.792,331.043,12/5/2013
7,07,0,0,0,0,0,0,0,0,0,0,29.801,19.901,22.585,0,50.838,0,40.455,25.829,0,0,31.401,20.196,0,10.282,0,0,31.428,29.598,0,0,0,0,0,0,19.8,5.7,6.446,-32.716,0,56.602,16.883,345.24,12/5/2013
8,08,0,0,0,0,0,0,0,0,0,0,29.401,20.501,31.358,0,50.394,0,36.287,25.829,0,0,30.638,24.024,0,0,15.313,0,32.088,29.688,0,0,0,0,0,0,19.3,5.5,25.513,-27.589,0,61.302,17.396,361.42,12/5/2013
9,09,0,0,0,0,0,0,0,0,0,0,27.801,17.801,23.898,0,50.098,0,28.001,25.69,0,0,31.648,22.44,0,0,15.942,0,31.997,29.168,0,0,0,0,0,0,19.2,5.36,50.374,-34.791,0,62.402,27.192,374.22,12/5/2013
10,10,0,0,0,0,0,10.474,31.633,0,0,0,19.501,15.601,10.976,0,50.246,0,29.312,25.885,0,0,31.806,15.048,0,0,16.981,0,32.128,29.497,0,0,0,0,0,0,19.2,5,39.456,-29.664,0,54.402,30.488,368.819,12/5/2013
11,11,0,0,0,0,0,9.573,29.482,0,0,0,15.601,12.6,14.391,11.026,50.246,0,21.683,25.467,0,0,33.603,13.596,0,0,15.559,0,32.008,29.168,0,0,0,0,0,0,19.2,5,49.512,-36.5,0,54.202,34.388,384.918,12/5/2013
12,12,0,0,0,0,0,9.632,30.543,0,0,0,26.901,18.201,22.953,21.244,50.468,0,27.877,25.384,0,0,32.457,17.16,0,0,0,0,32.247,29.438,0,0,0,0,0,0,19.2,4.9,39.466,-31.251,0,62.302,30.287,391.531,12/5/2013
13,13,0,0,0,0,0,9.302,29.217,0,0,0,18.701,12.4,26.052,17.165,50.32,0,24.928,25.439,0,0,18.194,10.956,0,24.624,0,0,31.968,29.278,0,0,0,0,0,0,19.2,4.9,50.087,-35.401,0,60.702,30.799,393.398,12/5/2013
14,14,0,0,0,0,0,9.463,29.836,0,0,0,5.7,5.6,18.698,33.909,50.098,0,16.863,25.578,0,0,19.991,10.56,0,24.391,0,0,32.308,29.528,0,0,0,0,0,0,19,4.7,50.087,-46.876,0,52.202,39.387,394.241,12/5/2013
15,15,0,0,0,0,0,9.368,29.099,0,0,0,11.7,10.3,24.791,40.998,50.32,0,25.585,25.384,0,0,33.895,21.252,0,8.832,0,0,32.388,29.457,0,0,0,0,0,0,19.5,4.7,43.627,-11.841,0,42.901,21.497,394.128,12/5/2013
16,16,0,0,0,0,0,9.368,28.982,0,0,0,20.401,11.6,17.7,24.199,51.208,0,27.513,25.745,0,0,32.053,18.744,7.451,8.231,16.42,16.803,0,0,0,0,0,0,0,0,19.5,3,50.1,-35.646,0,59.502,29.096,375.829,12/5/2013
17,17,0,0,0,0,0,9.441,29.335,0,0,0,32.001,17.801,34.614,47.466,50.838,0,40.025,25.411,0,0,0,20.988,12.948,13.713,0,0,0,0,0,0,0,0,0,0,19.8,5,50.551,-40.529,0,71.602,27.796,389.434,12/5/2013
18,18,0,0,0,0,0,9.339,29.777,0,0,0,33.101,20.101,33.196,18.461,43.956,14.504,42.886,25.606,0,0,27.875,20.196,0,7.123,0,0,30.998,30.068,0,0,0,0,0,0,20,5,38.636,-5.982,0,52.302,9.284,425.872,12/5/2013
19,19,19.076,0,18.909,0,0,9.654,30.779,0,0,0,36.701,22.401,36.925,24.777,51.726,16.946,41.99,25.634,0,0,31.716,17.556,6.549,7.328,20.358,19.374,31.238,29.878,0,0,0,0,0,0,20,5.4,46.525,-32.105,0,79.402,27.998,550.09,12/5/2013
