,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
0,00,0,0,0,0,0,0,0.33,0,0,0,38.901,22.001,0,49.358,0,0,25.5,25.439,0,33.6,28.248,6.658,6.713,0,0,3.129,38.6,0,0,0,0,0,0,19.6,6.5,47.1,3.784,10.6,-3.717,340.991,1/2/2012
1,01,0,0,0,0,0,0,0.33,0,0,0,38.401,22.001,0,44.696,14.504,0,25.4,25.439,0,33.468,30.228,7.328,5.975,0,0,3.094,38.6,0,0,0,0,0,0,19.6,6.5,20,6.226,3.3,-7.91,334.026,1/2/2012
2,02,0,0,0,0,0,0,0,0,0,0,39.201,22.501,0,50.838,16.576,0,25.5,24.66,0,10.535,26.4,10.391,9.748,0,0,3.13,38.4,0,0,0,0,0,0,19.8,6.5,20,10.62,3.3,-10.602,320.827,1/2/2012
3,03,0,0,0,0,0,0,0,0,0,0,38.601,22.301,0,51.356,16.872,0,25.5,25.495,0,30,26.928,7.93,7.752,0,0,3.09,38.3,0,0,0,0,0,0,19.8,6.5,0,6.958,2.4,-7.416,318.483,1/2/2012
4,04,0,0,0,0,0,0,0,0,0,0,38.901,22.201,0,50.986,16.724,0,25.6,25.439,0,33,24.684,8.162,9.625,0,0,3.12,38.5,0,0,0,0,0,0,19.6,6.5,0,0,7.6,-3.516,318.958,1/2/2012
5,05,0,0,0,0,0,0,0,0,0,0,39.301,22.501,0,51.06,16.724,0,25.5,25.523,0,32.8,22.308,9.53,7.178,0,0,3.08,38.5,0,0,0,0,0,0,19.6,6.5,26,-3.784,7.7,-4.614,346.803,1/2/2012
6,06,0,0,0,0,0,0,0,0,0,0,37.401,22.001,0,50.986,16.65,0,25.5,25.272,0,34,25.608,10.952,10.022,0,0,3.1,38.8,0,0,0,0,0,0,19.8,6.5,30,9.156,1.9,-9.705,355.241,1/2/2012
7,07,0,0,0,0,0,0,0,0,0,0,39.501,22.501,0,50.764,16.798,0,25.5,25.384,0,32,23.76,13.112,13.563,0,0,3.15,38.5,0,0,0,0,0,0,19.8,6.5,40.3,5.737,4.7,-6.903,367.599,1/2/2012
8,08,0,0,0,0,0,0,0,0,39.996,0,36.801,22.301,0,50.912,16.724,0,25.6,25.801,0,18,21.648,14.274,8.832,16.051,0,3.138,38.427,0,0,0,0,0,0,19.6,6.3,47.1,-11.963,4.3,-1.502,420.635,1/2/2012
9,09,0,0,0,0,0,0,33.283,0,41.61,0,38.501,22.601,0,50.912,16.798,0,25.5,25.801,0,19,23.1,19.059,11.676,20.044,0,3.094,38.7,0,0,0,0,0,0,19.6,6,47.1,3.906,4.6,-8.405,462.284,1/2/2012
10,10,0,0,0,0,0,0,33.459,0,41.777,0,37.301,22.601,0.922,50.986,16.65,0,25.6,25.69,0,19.5,23.364,12.469,22.778,16.967,17.391,3.04,38.6,0,0,0,0,0,0,19.6,5.92,47.1,2.808,1.9,-11.811,488.818,1/2/2012
11,11,0,0,0,0,0,0,34.284,0,41.861,0,38.801,22.501,48.108,50.986,16.798,0,25.7,25.773,0,19,22.44,0,9.366,17.077,17.61,3.12,38.2,0,0,0,0,0,0,20.5,5.76,47.1,24.171,-8.4,-14.612,503.766,1/2/2012
12,12,0,0,0,0,0,0,33.165,0,40.942,0,38.301,22.601,47.842,50.542,16.724,0,25.6,25.495,0,19.317,21.384,0,13.604,14.506,14.999,3.2,38.6,0,0,0,0,0,0,20.5,5.67,47.1,-1.587,11.5,-1.117,491.279,1/2/2012
13,13,0,0,0,0,0,0,33.165,0,41.304,0,38.701,20.501,0,51.8,16.946,0,25.6,25.523,0,31,21.648,8.313,14.028,0,0,3.103,38.5,0,0,0,0,0,0,19.8,5.45,47.1,-19.654,14.7,6.592,440.801,1/2/2012
14,14,0,0,2.991,0,0,0,34.078,0,41.332,0,28.301,20.801,21.898,51.06,16.872,0,25.8,25.439,0,32,22.704,17.446,17.596,16.284,16.379,3.01,38.5,0,0,0,0,0,0,20.5,5.4,47.1,1.709,9.7,-1.611,495.693,1/2/2012
15,15,0,0,2.991,0,0,0,34.196,0,41.026,0,31.401,20.801,22.09,50.616,16.502,0,25.6,25.885,0,31.6,21.912,15.163,14.834,15.6,15.491,3.217,38.9,0,0,0,0,0,0,20.3,5.67,47.1,-32.838,23.801,-.403,510.278,1/2/2012
16,16,0,0,2.991,0,0,0,34.844,0,43.141,0,32.901,22.001,0,50.764,16.872,0,25.6,25.578,0,33.3,24.156,15.86,14.629,14.834,15.518,3.07,38.4,0,0,0,0,0,0,20.5,5.67,47.1,-31.251,18.401,1.886,498.693,1/2/2012
17,17,0,0,1.465,0,0,0,35.139,0,42.751,0,36.901,22.501,0,50.986,16.872,0,25.7,25.578,0,31.3,23.628,17.432,14.383,0,0,3.182,38.5,0,0,0,0,0,0,20.2,5.84,47.1,3.906,5.5,-5.603,455.673,1/2/2012
18,18,0,0,0,0,0,0,36.523,0,42.89,0,38.901,22.601,20.799,50.838,16.872,0,25.7,25.578,0,32.9,22.308,11.977,12.674,0,15.573,3.18,38.678,0,0,0,0,0,0,19.5,6,47.1,-30.274,20.501,9.595,490.792,1/2/2012
19,19,0,0,0,0,0,0,37.171,0,43.03,0,36.801,22.401,47.958,51.06,16.872,0,25.6,25.523,0,31.8,25.08,19.866,20.522,17.35,15.709,3.1,38.7,0,0,0,0,0,0,20.5,6,47.1,0,3.5,-9.613,558.256,1/2/2012
20,20,0,0,0,0,0,0,36.67,0,43.03,0,36.501,22.601,47.384,50.912,16.872,0,25.5,25.606,0,31.6,27.06,15.983,10.883,0,15.942,3.21,38.6,0,0,0,0,0,0,20,6.2,47.1,0,6.7,-7.105,522.059,1/2/2012
21,21,0,0,0,0,0,0,36.67,0,42.612,0,38.401,22.601,0,50.024,16.65,0,25.6,25.606,0,32.6,24.816,21.301,23.038,0,0,3.15,38.8,0,0,0,0,0,0,19.8,6.2,47.1,-2.564,6.1,-5.805,477.238,1/2/2012
22,22,0,0,0,0,0,0,0,0,42.751,0,37.701,22.501,0,44.548,14.06,0,25.8,25.606,0,32.1,26.4,8.067,7.164,0,0,3.269,38.827,0,0,0,0,0,0,19.8,6.3,47.1,-3.418,5.9,-6.006,405.492,1/2/2012
23,23,0,0,0,0,0,0,0,0,0,0,36.901,20.401,0,49.876,0,0,25.6,25.606,0,32.9,26.004,17.131,20.714,0,0,3.094,38.8,0,0,0,0,0,0,19.2,6.4,47.1,19.898,-1,-13.715,364.57,1/2/2012
0,00,0,0,0,0,0,0,0,0,0,0,37.301,22.601,0,49.58,0,0,25.5,25.606,0,33.6,22.572,7.301,7.479,0,0,2.7,38.9,0,0,0,0,0,0,19.7,6.5,47.1,1.831,9.2,-6.812,342.221,2/2/2012
1,01,0,0,0,0,0,0,0,0,0,0,35.101,18.401,0,49.506,0,0,25.3,25.439,0,32.8,26.268,9.42,10.022,0,0,2.71,38.9,0,0,0,0,0,0,19.5,6.4,30,-2.319,9.7,-3.003,325.389,2/2/2012
2,02,0,0,0,0,0,0,0,0,0,0,28.001,21.901,0,46.99,0,0,25.2,25.662,0,32.74,25.74,7.93,13.221,0,0,2.9,38.8,0,0,0,0,0,0,18,6.5,30,5.249,2.5,-6.903,322.739,2/2/2012
3,03,0,0,0,0,0,0,0,0,0,0,31.701,19.401,0,50.542,16.576,0,25.6,25.523,0,32.9,26.004,11.116,13.536,0,0,3.12,38.5,0,0,0,0,0,0,19.5,6.43,0,21.485,7.4,-8.203,299.767,2/2/2012
4,04,0,0,0,0,0,0,0,0,0,0,37.901,21.301,0,50.69,0,0,25.7,25.495,0,33,12.54,10.487,25.882,0,17.542,3.235,38.8,0,0,0,0,0,0,19.7,6.4,0,3.174,5.2,-7.105,327.329,2/2/2012
5,05,0,0,0,0,0,0,0,0,0,0,32.701,17.501,0,50.32,0,0,25.6,25.3,0,33.14,11.484,8.75,16.598,0,15.34,3.24,38.6,0,0,0,0,0,0,19.7,6.5,47.1,3.906,2.5,-7.416,352.884,2/2/2012
6,06,0,0,0,0,0,0,0,0,0,0,36.801,19.401,0,49.136,0,0,25.7,25.439,0,32.08,10.56,21.807,14.534,0,23.639,3.16,38.638,0,0,0,0,0,0,19.5,6.4,47.1,8.789,1.5,-11.206,374.774,2/2/2012
7,07,0,0,0,0,0,0,36.523,0,0,0,38.901,21.601,0,48.618,0,0,25.6,25.578,0,30.17,9.504,12.36,15.75,0,0,3.15,38.6,0,0,0,0,0,0,19.5,6.46,47.1,-2.197,13.3,-3.204,371.516,2/2/2012
8,08,0,0,0,0,0,0,35.639,0,0,0,37.901,17.001,0,51.356,16.946,0,25.5,25.189,0,27.2,8.58,20.235,19.387,0,22.122,3.13,38.5,0,0,0,0,0,0,19.3,6.3,47.1,-8.667,5.1,-3.406,428.359,2/2/2012
9,09,2.857,0,2.612,0,0,0,35.787,0,41.749,0,37.901,22.601,0,51.06,16.872,0,25.6,25.578,0,31.3,8.844,17.692,17.774,0,16.967,3.17,38.7,0,0,0,0,0,0,19.6,6.3,47.1,-15.87,9,-2.307,479.241,2/2/2012
10,10,2.353,0,2.612,0,5.859,2.307,33.666,0,40.469,0,36.001,22.301,12.403,50.542,16.65,0,25.6,25.801,0,30.6,19.272,7.998,8.996,14.288,14.657,3.26,38.5,0,0,0,0,0,0,19.4,6.26,47.1,-21.851,18.901,3.186,486.659,2/2/2012
11,11,2.605,0,2.673,0,4.297,2.219,33.783,0,40.163,0,37.001,22.601,6.555,50.616,16.724,0,25.5,25.857,0,32.637,23.76,16.721,17.391,16.749,16.858,3.305,38.8,0,0,0,0,0,0,19.5,6.07,47.1,-7.08,13,0.183,503.32,2/2/2012
12,12,0,0,2.673,0,5.859,1.443,34.432,0,39.411,0,28.501,21.601,15.565,50.542,16.502,0,25.6,25.94,0,31.8,24.816,15.764,16.899,0,19.538,3.18,38.7,0,0,0,0,0,0,19.2,5.94,47.1,-36.744,22.501,10.199,495.05,2/2/2012
13,13,0.35,0,2.673,0,5.762,1.304,34.962,0,39.718,0,36.301,18.301,15.592,50.912,16.872,0,25.7,25.551,0,32.7,23.76,9.051,9.994,0,17.022,3.1,38.5,0,0,0,0,0,0,19.6,5.6,47.1,-8.667,7.5,-3.406,484.998,2/2/2012
14,14,0,0,2.673,0,5.762,1.304,35.551,0,40.386,0,30.701,19.201,15.686,51.06,16.946,0,25.6,25.773,0,32.7,23.628,12.373,13.372,15.833,15.709,3.15,38.7,0,0,0,0,0,0,19.4,5.7,47.1,-2.808,9.7,0.293,491.123,2/2/2012
15,15,0,0,2.673,0,1.465,1.267,36.553,0,41.443,0,27.201,16.801,21.795,51.208,16.428,0,25.5,25.69,0,30.4,25.344,18.717,17.678,0,18.294,3.12,38.7,0,0,0,0,0,0,19.5,6,47.1,-16.236,8.4,2.893,497.86,2/2/2012
16,16,0,0,2.673,0,0,1.304,36.67,0,41.582,0,25.701,19.101,21.709,50.986,16.798,0,25.4,25.69,0,31.6,21.912,18.635,16.12,0,18.54,3.15,38.508,0,0,0,0,0,0,19.5,5.84,47.1,2.93,8.4,1.794,475.387,2/2/2012
17,17,0,0,2.673,0,0,1.304,36.759,0,41.304,0,32.701,22.301,13.071,50.986,16.724,0,25.7,25.634,0,32,28.116,7,18.813,0,0,3.08,38.8,0,0,0,0,0,0,19.2,5.92,47.1,1.343,10.7,-2.014,459.157,2/2/2012
18,18,0,0,2.93,0,0,1.304,36.936,0,42.918,0,37.001,22.401,36.076,50.764,16.872,0,25.8,25.578,0,31.7,21.12,11.047,11.389,0,16.502,3.1,38.4,0,0,0,0,0,0,19.4,6,47.1,-5.371,4.4,-2.106,507.435,2/2/2012
19,19,0,0,3.491,0,0,1.296,37.024,23.8,42.723,0,36.301,22.501,44.13,50.246,16.354,0,25.9,25.578,0,31.6,24.42,7.11,9.448,15.354,14.082,3.16,38.6,0,0,0,0,0,0,19.3,6.23,47.1,-3.784,10.6,1.685,537.247,2/2/2012
20,20,0,0,2.734,0,0,2.717,36.729,0,42.779,0,37.801,22.601,8.701,50.912,16.724,0,25.8,25.217,0,30.3,24.156,17.282,9.994,18.704,21.671,3.27,38.5,0,0,0,0,0,0,19.4,6.23,47.1,-2.441,3.7,-7.416,515.479,2/2/2012
21,21,0,0,2.698,0,0,2.754,11.689,0,42.946,0,39.501,22.501,0,50.912,16.65,0,25.8,25.467,0,33.6,26.928,12.1,11.252,14.329,14.711,3.217,38.7,0,0,0,0,0,0,20.2,6.3,47.1,0,7.1,-6.702,468.96,2/2/2012
22,22,0,0,2.759,0,0,2.673,0,0,43.057,0,39.501,22.401,0,49.284,0,0,25.8,25.467,0,31.2,25.74,8.381,16.284,0,0,3.18,38.5,0,0,0,0,0,0,20.1,6.3,47.1,2.564,9.5,-6.207,401.87,2/2/2012
23,23,0,0,2.661,0,0,2.835,0,0,0,0,38.901,22.501,0,50.32,0,0,25.9,25.467,0,32.2,28.776,13.385,11.69,0,0,3.11,38.7,0,0,0,0,0,0,20,6.3,47.1,10.743,0.5,-12.818,371.421,2/2/2012
0,00,0,0,2.661,0,0,2.71,0,0,0,0,39.301,22.601,0,48.84,0,0,25,25.439,0,32.008,26.136,10.418,11.307,0,0,3.208,38.607,0,0,0,0,0,0,19.4,6,47.1,6.714,2,-7.709,360.062,3/2/2012
1,01,0,0,2.661,0,0,2.739,0,0,0,0,35.301,22.301,0,49.802,0,0,25,25.495,0,33.782,25.74,15.163,24.241,0,0,3.208,38.967,0,0,0,0,0,0,19.4,6,0,8.911,5.2,-10.016,326.035,3/2/2012
2,02,0,0,2.661,0,0,2.747,0,0,0,0,30.101,20.201,0,49.58,0,0,25,25.912,0,31.581,24.552,20.358,24.514,0,0,3.191,38.978,0,0,0,0,0,0,19.4,6,0,12.94,0,-10.712,328.778,3/2/2012
3,03,0,0,2.661,0,0,2.754,0,0,0,0,34.801,21.901,0,51.356,0,0,25,25.745,0,31.289,24.288,18.936,11.403,0,0,3.173,38.527,0,0,0,0,0,0,19.4,6,0,0,14.3,-2.106,311.595,3/2/2012
4,04,0,0,2.661,0,0,2.791,0,0,0,0,36.801,22.701,0,49.062,0,0,25,25.885,0,32.772,23.892,15.75,16.311,0,17.842,3.129,38.418,0,0,0,0,0,0,19.4,6,0,8.301,7.1,-5.2,328.807,3/2/2012
5,05,0,0,2.661,0,0,2.71,0,0,0,0,38.001,22.401,0,49.358,0,0,25,25.885,0,33.49,21.516,23.981,24.596,0,17.049,3.085,38.657,0,0,0,0,0,0,19.4,6,0,10.01,4.6,-7.91,347.421,3/2/2012
6,06,0,0,2.661,0,0,2.82,0,0,0,0,39.101,22.501,0,50.246,16.428,0,25,25.94,0,30.548,22.308,23.872,22.997,0,20.29,3.12,38.687,0,0,0,0,0,0,19.4,6,0,0,7.9,-8.405,374.707,3/2/2012
7,07,0,0,2.661,0,0,2.827,0,0,0,0,37.101,22.601,0,51.134,17.02,0,25,25.523,0,32.457,26.532,10.541,12.455,0,15.477,3.12,37.877,0,0,0,0,0,0,19.4,6,30,16.602,0,-13.111,378.666,3/2/2012
8,08,0,0,2.722,0,0,2.754,0,0,41.777,0,33.201,20.601,0,50.912,16.724,0,25,25.523,0,32.075,24.024,17.309,18.211,0,21.712,3.305,38.447,0,0,0,0,0,0,19.4,6,37.6,12.696,3.3,-5.713,427.344,3/2/2012
9,09,0,0,2.686,0,0,2.688,36.847,0,41.527,0,24.801,19.101,0,51.06,16.502,0,25,25.662,0,30.817,20.196,16.256,18.102,16.557,16.27,2.98,38.517,0,0,0,0,0,0,19.4,6,37.6,0,10.5,-.806,472.058,3/2/2012
10,10,0,0,2.686,0,0,4.072,37.289,0,41.415,0,22.501,17.801,22.7,51.134,16.946,0,25,25.634,0,31.581,24.288,16.01,17.159,16.297,16.202,3.094,39.117,0,0,0,0,0,0,19.4,6,37.6,0,1.2,-6.006,498.732,3/2/2012
11,11,0,0,2.686,0,0,5.383,35.374,0,39.968,0,20.101,17.801,37.632,50.912,16.724,0,25,25.634,0,31.109,24.288,17.952,18.307,18.895,18.786,2.936,38.867,0,0,0,0,0,0,19.4,6,37.6,1.953,7.6,2.582,499.219,3/2/2012
12,12,0,0,2.686,0,0,5.882,35.963,0,39.829,0,22.701,14.6,48.404,51.134,16.946,0,25,25.411,0,33.153,23.628,7.985,6.549,15.45,15.409,2.944,38.647,0,0,0,0,0,0,19.4,6,37.6,0,11,6.189,490.095,3/2/2012
13,13,0,0,2.686,0,0,5.611,36.464,0,41.916,0,15.301,10.9,36.657,50.838,16.502,0,25,25.384,0,29.223,26.928,19.333,19.155,0,16.858,2.9,39.467,0,0,0,0,0,0,19.4,6,47.3,0,11.3,12.891,489.529,3/2/2012
14,14,0,0,2.673,0,0,4.102,35.286,0,40.942,0,8.3,6.8,48.105,50.838,16.576,0,25,26.024,0,35.085,23.628,18.335,19.401,0,14.52,3.076,39.287,0,0,0,0,0,0,19.4,6,47.3,0,6.6,11.39,500.762,3/2/2012
15,15,0,0,2.649,0,0,4.124,35.345,0,40.274,0,9.6,7.3,48.167,51.208,16.428,0,25,26.052,0,30.772,26.4,15.108,7.615,15.286,14.957,3.094,39.257,0,0,0,0,0,0,19.4,6,47.3,0,6,8.991,495.145,3/2/2012
16,16,0,0,2.649,0,0,4.138,36.7,0,38.298,0,6.4,4.2,48.113,51.06,16.354,0,25,25.996,0,29.582,24.816,7.342,9.666,15.163,15.108,2.936,38.418,0,0,0,0,0,0,19.4,6,47.3,0,0,6.684,475.504,3/2/2012
17,17,0,0,2.649,0,0,4.27,37.348,0,41.888,0,29.101,19.801,12.638,51.356,16.65,0,25,25.69,0,32.03,25.476,8.012,8.026,0,0,3.155,38.577,0,0,0,0,0,0,19.4,6,47.3,40.651,0,-18.806,443.422,3/2/2012
18,18,0,0,2.649,0,0,4.175,37.171,0,42.807,0,33.701,20.101,0,51.504,16.502,0,25,25.968,0,31.132,23.1,16.926,22.655,0,0,2.98,38.727,0,0,0,0,0,0,19.4,6,47.3,0,15.8,1.483,470.046,3/2/2012
19,19,0,0,2.722,0,0,4.168,37.142,0,42.807,0,33.501,21.801,36.953,51.282,16.428,0,25,25.968,0,32.12,23.892,17.419,20.194,16.721,15.422,3.041,39.077,0,0,0,0,0,0,19.4,6,47.3,0,9.6,-3.314,532.072,3/2/2012
20,20,0,0,2.71,0,0,4.19,37.112,0,43.113,0,35.701,21.701,25.968,51.06,16.058,0,25,25.968,0,30.525,19.932,16.202,11.69,16.598,15.245,2.883,38.857,0,0,0,0,0,0,19.4,6,47.3,0,4.7,-2.71,525.505,3/2/2012
21,21,0,0,2.661,0,0,4.072,36.877,0,42.445,0,31.901,16.301,0,51.134,16.428,0,25,25.634,0,32.165,21.252,6.576,7.041,16.256,15.163,3.173,39.198,0,0,0,0,0,0,19.4,6,47.3,6.104,0,-14.118,481.191,3/2/2012
22,22,0,0,2.673,0,0,4.109,0,0,42.389,0,35.401,19.901,0,44.03,14.134,0,25,25.467,0,31.559,23.232,8.217,6.973,0,15.217,2.215,38.537,0,0,0,0,0,0,19.4,6,42,16.602,0,-11.701,401.583,3/2/2012
23,23,0,0,2.673,0,0,4.175,0,0,0,0,31.901,19.101,0,47.804,8.658,0,25,25.272,0,34.344,24.552,16.174,15.915,0,0,3.059,38.987,0,0,0,0,0,0,19.4,6,42,0,8.6,-.916,357.66,3/2/2012
0,00,0,0,2.673,0,0,4.124,0,0,0,0,34.901,21.801,0,48.766,0,0,25.5,25.634,0,33.041,22.044,12.524,14.233,0,0,3.02,38.8,0,0,0,0,0,0,19.3,6.46,28,1.221,7.6,-4.614,336.614,4/2/2012
1,01,0,0,2.673,0,0,4.116,0,0,0,0,31.501,16.201,0,49.58,0,0,25.5,25.189,0,30.615,22.308,23.995,24.815,0,0,3.112,38.6,0,0,0,0,0,0,19.3,6.5,0,-3.662,3.8,-5.402,329.306,4/2/2012
2,02,0,0,2.734,0,0,4.19,0,0,0,0,36.801,21.401,0,49.802,0,0,25.6,25.551,0,32.996,27.852,17.008,15.887,0,0,3.03,39.1,0,0,0,0,0,0,19.3,6.5,0,0,7.5,-5.31,325.592,4/2/2012
3,03,0,0,2.734,0,0,4.241,0,0,0,0,30.901,18.801,0,50.172,0,0,25.5,25.523,0,33.198,24.816,19.087,18.704,0,0,3.094,38.9,0,0,0,0,0,0,19.2,6.38,0,-1.587,4.6,-4.303,322.517,4/2/2012
4,04,0,0,2.734,0,0,4.109,0,0,0,0,27.301,18.001,0,48.988,0,0,25.6,25.578,0,30.93,24.684,23.817,24.938,0,0,3.06,38.8,0,0,0,0,0,0,19.4,6.46,0,-5.982,5.7,-.916,325.598,4/2/2012
5,05,0,0,2.734,0,0,4.124,0,0,0,0,33.301,19.201,0,49.432,0,0,25.4,25.551,0,30.593,24.156,6.822,6.207,0,0,3.015,39,0,0,0,0,0,0,19.4,6.46,42,-6.714,9.9,-1.813,336.028,4/2/2012
6,06,0,0,2.734,0,0,4.197,0,0,0,0,32.001,19.901,0,50.172,0,0,25.6,25.551,0,33.513,23.496,10.5,9.475,0,0,3.05,38.7,0,0,0,0,0,0,19.1,6.5,47.2,25.88,-5.6,-15.107,346.557,4/2/2012
7,07,0,0,2.734,0,0,4.08,0,0,0,0,34.101,19.401,0,49.358,0,0,25.5,25.606,0,34.479,22.836,12.77,13.809,0,0,3.06,38.8,0,0,0,0,0,0,19.4,6.38,47.2,8.911,6,-7.105,351.708,4/2/2012
8,08,0,0,2.686,0,0,4.212,0,0,0,0,37.301,20.401,0,49.654,0,0,25.4,25.467,0,33.58,24.42,10.336,16.872,0,17.336,2.93,38.8,0,0,0,0,0,0,19,6.16,47.2,17.335,-2.7,-14.612,381.732,4/2/2012
9,09,0,0,2.686,0,0,4.138,0,0,42.612,0,34.701,17.101,0,49.654,0,0,25.3,25.411,0,29.694,21.252,10.979,12.852,0,15.081,3.032,39.297,0,0,0,0,0,0,19.2,6.15,47.2,-6.104,9.1,-1.209,404.524,4/2/2012
10,10,0,0,2.612,0,0,4.109,0,0,42.64,0,34.601,19.501,0,49.802,0,0,25.3,25.634,0,34.321,22.044,17.624,17.432,0,15.012,3.04,38.5,0,0,0,0,0,0,18.9,6,47.2,-10.254,13.1,-.201,421.627,4/2/2012
11,11,0,0,2.612,0,0,4.241,0,0,42.751,0,30.301,18.501,0,49.506,0,0,25.8,26.246,0,33.288,24.288,14.78,18.184,16.954,17.063,2.909,39.05,0,0,0,0,0,0,19,5.92,47.2,5.737,-3.4,-6.61,442.848,4/2/2012
12,12,0,0,2.612,0,0,4.153,0,0,42.807,0,21.801,16.101,15.331,49.506,0,0,25.7,25.857,0,33.356,24.42,13.071,11.485,15.231,15.135,2.962,38.6,0,0,0,0,0,0,19,5.76,47.2,-1.587,1.6,-1.117,431.19,4/2/2012
13,13,0,0,2.612,0,0,4.256,0,0,43.169,0,14.9,12.2,15.479,50.024,0,0,25.7,25.857,0,31.873,26.928,9.967,12.25,15.19,14.957,2.95,38.598,0,0,0,0,0,0,19,5.65,47.2,-1.343,-2,-.806,422.911,4/2/2012
14,14,0,0,2.673,0,0,2.608,0,0,42.445,0,16.901,12.2,10.405,49.284,8.14,0,25.8,25.968,0,30.952,26.136,6.754,7.875,14.041,14.219,3.07,39.1,0,0,0,0,0,0,19,5.52,47.2,-5.493,4.3,3.882,407.602,4/2/2012
15,15,0,0,2.673,0,0,2.717,0,0,42.64,0,15.901,12.9,0,50.616,16.65,0,25.6,26.246,0,30.885,26.796,10.787,13.918,0,15.791,2.85,39.4,0,0,0,0,0,0,19,5.52,47.2,-5.493,4.6,2.985,405.998,4/2/2012
16,16,0,0,2.661,0,0,2.754,0,0,43.03,0,13.1,12.1,0,50.172,16.428,0,25.8,25.467,0,32.457,25.08,8.614,7.246,0,15.436,2.874,39.1,0,0,0,0,0,0,18.9,5.76,47.2,0,-5.8,0,400.015,4/2/2012
17,17,0,0,2.661,0,0,2.754,0,0,43.002,0,27.801,15.301,0,51.356,16.058,0,25.6,25.801,0,32.3,25.872,6.74,6.959,0,0,2.97,39.2,0,0,0,0,0,0,19,5.92,47.2,9.033,9.9,2.289,375.273,4/2/2012
18,18,0,0,2.661,0,0,2.761,7.771,0,43.475,0,26.801,16.101,0,51.874,16.28,0,25.7,25.467,0,31.177,26.796,22.122,21.944,0,15.108,2.883,38.6,0,0,0,0,0,0,19.2,5.84,47.2,-2.319,7.9,1.593,442.634,4/2/2012
19,19,0,0,2.661,0,0,2.673,35.021,0,42.835,0,33.601,20.901,48.106,51.208,16.354,0,25.9,25.495,0,32.345,26.532,9.721,7.465,15.696,15.163,2.85,38.8,0,0,0,0,0,0,19.2,6.07,47.2,-13.306,8.6,-4.505,535.008,4/2/2012
20,20,0,0,2.661,0,0,2.673,35.256,0,42.751,0,38.101,21.201,36.976,51.282,16.428,0,25.8,25.718,0,32.906,24.288,7.164,8.039,16.174,15.928,2.971,38.6,0,0,0,0,0,0,19.1,6.15,47.2,12.452,-3.9,-8.808,517.682,4/2/2012
21,21,0,0,0,0,0,2.783,35.846,0,42.835,0,35.701,21.301,0,51.652,16.354,0,25.6,25.439,0,31.581,26.136,7.082,6.344,16.311,15.874,2.971,38.9,0,0,0,0,0,0,19.3,6.23,47.2,14.771,0.9,-10.804,470.622,4/2/2012
22,22,0,0,0,0,0,2.717,0,0,22.545,0,35.501,20.901,0,51.578,16.354,0,25.7,25.439,0,32.524,24.024,7.684,7.862,16.393,16.147,2.88,38.7,0,0,0,0,0,0,20.6,6.3,47.2,-3.418,13.7,-1.502,412.269,4/2/2012
23,23,0,0,0,0,0,2.717,0,0,0,0,36.201,21.001,0,51.948,16.28,0,25.4,25.495,0,30.728,22.836,15.081,13.563,0,0,2.909,38.8,0,0,0,0,0,0,18.4,6.23,47.2,-5.615,7.6,-5.017,377.772,4/2/2012
0,00,0,0,0,0,0,2.739,0,0,0,0,30.401,19.601,0,51.726,16.354,0,25.7,25.3,0,31.132,24.816,13.836,7.096,0,0,3.05,38.787,0,0,0,0,0,0,20.2,6.15,28,-6.714,7.9,-1.209,344.911,5/2/2012
1,01,0,0,0,0,0,2.695,0,0,0,0,29.501,19.501,0,51.8,16.132,0,25.5,25.3,0,30.143,21.516,17.979,17.911,0,0,2.874,38.667,0,0,0,0,0,0,20.2,6.2,0,3.296,-1.3,-8.112,332.035,5/2/2012
2,02,0,0,0,0,0,2.754,0,0,0,0,29.701,17.401,0,52.022,16.502,0,25.6,25.356,0,31.671,26.664,12.989,12.196,0,0,2.944,39.127,0,0,0,0,0,0,20,6.23,0,-6.836,7.7,-1.904,322.197,5/2/2012
3,03,0,0,0,0,0,2.71,0,0,0,0,26.801,17.901,0,51.652,16.354,0,25.4,25.69,0,33.782,26.532,10.295,9.53,0,0,2.936,39.148,0,0,0,0,0,0,20,6.3,0,-3.662,2.3,-2.216,318.609,5/2/2012
4,04,0,0,0,0,0,2.754,0,0,0,0,26.201,18.101,0,50.764,16.132,0,25.5,25.551,0,31.985,26.4,12.592,13.85,0,0,2.892,38.967,0,0,0,0,0,0,19.2,6.3,0,3.296,3.7,-3.717,313.91,5/2/2012
5,05,0,0,0,0,0,2.717,0,0,0,0,25.001,17.101,0,51.8,16.354,0,25.6,25.662,0,31.716,26.664,17.131,19.606,0,0,2.883,39.247,0,0,0,0,0,0,19,6.3,0,5.86,2.4,-3.003,321.525,5/2/2012
