,HORA,ABR,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC1,PHC2,AMY1,AMY2,PBP,CEN,EEC,EEC20,EOL,PNI1,PNI2,MTL,GSR,HEM,HPA1,HPA2,PHD,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN3,PEN4,PHL1,PHL2,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,SND-L9090,AMY-L9030,TCPI-L9150,Demanda,Date
19,19,26.445,11.148,0,0,0,0,8.731,32.841,20.174,35.598,0,0,26.301,15.701,25.002,46.282,47.997,14.9,32.602,47.845,0,0,0,0,6.63,0,0,29.762,26.796,18.403,19.715,15.737,0,25.138,24.339,3.581,3.473,0,0,0,4.9,4.9,19,0,5.2,44.687,11.109,-5.045,12.5,-20.71,645.99,7/1/2016
20,20,29.215,0,0,0,0,0,8.943,33.548,0,35.598,0,0,23.101,16.301,28.259,46.072,47.781,15.013,35.936,47.873,0,0,0,0,6.618,0,0,30.638,29.964,16.366,17.733,0,0,25.498,25.178,6.021,6.002,0,0,0,4.9,4.9,19,0,5.36,43.883,17.335,4.047,-4.6,-35.505,628.42,7/1/2016
21,21,30.401,0,0,0,0,0,8.958,33.783,0,30.115,0,0,28.101,15.1,33.511,44.618,41.297,12.986,39.321,30.755,0,0,0,0,6.616,0,0,32.569,28.38,7.274,8.422,0,0,25.108,24.528,6.03,6.08,0,0,0,4.9,4.9,18.8,0,5.4,43.071,43.703,28.181,-16.801,-51.216,567.18,7/1/2016
22,22,29.302,0,0,0,0,0,8.892,33.548,0,0,0,0,18.601,13.2,25.894,20.845,48.816,15.367,34.035,25.662,0,0,0,0,6.636,0,0,29.11,28.38,15.559,16.899,0,0,28.268,28.368,6.515,6.521,0,0,0,0,0,18.9,0,5.45,43.536,29.176,8.432,-1,-32.704,504.42,7/1/2016
23,23,22.287,0,0,0,0,0,9.009,33.842,0,0,0,0,17.001,12.1,21.219,16.812,47.5,14.92,29.302,25.578,0,0,0,0,0,0,0,29.492,29.964,13.536,14.889,0,0,29.289,28.978,5.487,5.027,0,0,0,0,0,18.6,0,5.5,36.624,12.818,-4.468,9.3,-13.605,462.92,7/1/2016
0,0,26.716,0,0,0,0,0,9.068,34.078,0,0,0,0,18.201,12.2,17.91,15.505,49.509,15.931,27.9,25.718,0,0,0,0,0,0,0,30.525,29.568,8.545,0,0,0,28.118,27.139,3.525,0,0,0,0,0,0,18.8,0,5.45,37.539,-1.343,-16.727,26.101,-2.216,436.17,8/1/2016
1,1,23.838,0,0,0,0,0,9.009,32.369,0,0,0,0,18.001,15.1,19.223,15.505,48.01,15.203,28.507,25.551,0,0,0,0,0,0,0,31.177,27.72,0,0,0,0,28.788,28.628,0,0,0,0,0,0,0,18.7,0,5.53,39.003,-2.93,-17.634,27.801,-2.6,425.23,8/1/2016
2,2,29.346,0,0,0,0,0,8.965,32.281,0,0,0,0,19.201,13.6,23.531,10.525,45.917,14.691,26.807,25.745,0,0,0,0,0,0,0,28.414,26.4,0,0,0,0,27.148,26.428,0,0,0,0,0,0,0,18.6,0,5.53,38.1,0,-14.695,25.101,-6.903,417.75,8/1/2016
3,3,26.998,0,0,0,0,0,8.987,31.162,0,0,0,0,24.101,16.901,22.743,10.401,41.999,13.8,31.736,25.606,0,0,0,0,0,0,0,30.885,27.852,0,0,0,0,26.118,26.358,0,0,0,0,0,0,0,18.9,0,5.59,37.749,-3.418,-17.423,31.401,-2.014,419.35,8/1/2016
4,4,20.641,0,0,0,0,0,9.09,31.22,0,0,0,0,19.301,13.9,24.056,0,53.562,17.43,33.022,25.523,0,0,0,0,0,0,0,28.998,26.004,0,0,0,0,25.098,25.238,0,0,0,0,0,0,0,18.8,0,5.61,40.513,0,-14.548,22.201,-7.91,418.26,8/1/2016
5,5,29.353,0,0,0,0,0,9.06,31.014,0,0,0,0,20.801,14.8,20.485,14.684,46.516,14.828,30.459,25.551,0,0,0,0,0,0,0,31.154,28.38,8.08,0,0,0,24.758,25.008,0,0,0,0,0,0,0,19,0,5.53,39.789,6.592,-10.392,18.401,-10.401,435.05,8/1/2016
6,6,28.813,0,0,0,0,0,9.148,31.014,0,0,0,0,13.9,13.1,14.653,16.354,54.546,17.747,28.092,25.523,0,0,0,0,0,0,0,30.525,28.248,0,0,0,0,25.298,25.639,0,0,0,0,0,0,0,18.8,0,5.6,46.572,0,-15.967,23.801,-2.014,427.75,8/1/2016
7,7,31.802,0,0,0,0,0,9.053,31.014,0,0,0,0,25.001,15.801,18.856,30.766,42.029,13.261,25.513,25.773,0,0,0,0,0,0,0,30.593,31.416,0,0,0,0,25.068,25.138,0,0,0,0,0,0,0,18.7,0,5.53,40.029,-7.324,-15.235,27.401,-4.816,445.32,8/1/2016
8,8,31.102,0,0,0,0,0,8.841,30.602,0,0,0,0,24.901,11.8,28.1,51.8,53.478,17.175,25.99,25.69,0,0,0,0,0,0,0,30.615,26.796,7.397,0,0,0,25.448,24.739,3.577,0,0,0,0,0,0,18.4,0,5.53,39.176,-20.753,-19.767,25.401,-6.317,512.62,8/1/2016
9,9,20.164,0,0,0,0,0,8.767,29.188,0,34.067,0,0,31.801,15.701,34.299,51.796,42.116,13.322,39.325,25.829,0,0,0,0,0,0,0,32.951,30.492,8.723,0,0,0,25.518,24.798,6.974,0,0,0,0,4.9,4.9,18,0,5.37,40.145,0,0,11.5,-22.706,560.37,8/1/2016
10,10,30.642,0,0,0,0,0,8.745,28.746,0,34.624,0,0,24.701,12.9,29.151,51.797,51.184,16.41,35.814,25.857,0,0,0,0,6.41,3.491,0,28.908,26.664,11.239,12.606,0,0,25.178,24.299,8.973,0,0,0,0,4.9,4.9,18.5,0,5.22,38.937,-8.667,-8.423,21.101,-12.305,579.1,8/1/2016
11,11,36.836,0,0,0,0,0,8.526,28.422,2.046,34.04,0,0,24.501,13.4,26.262,49.628,51.137,16.885,36.541,25.94,0,0,0,0,5.048,5.034,0,29.492,27.06,20.645,22.04,0,0,25.589,24.339,3.64,3.56,0,0,0,4.9,4.9,19,0,5.2,40.118,-11.231,-8.167,34.701,-6.5,585.95,8/1/2016
12,12,31.857,0,0,0,0,0,8.438,26.713,19.755,34.04,0,0,17.401,11,20.746,49.638,50.797,16.77,28.642,25.495,0,0,0,0,5.056,5.056,0,29.694,31.548,16.01,17.364,0,0,25.289,24.678,8.796,8.78,0,0,0,4.9,4.9,18.3,0,5,39.324,-13.062,-17.368,29.101,2.783,584.56,8/1/2016
13,13,27.668,0,0,0,0,0,8.511,27.509,19.917,33.956,0,0,13.6,8.1,15.441,42.712,51.146,16.754,26.636,35.125,0,0,0,0,5.038,5.044,0,29.874,25.476,23.899,24.856,0,0,25.478,24.828,8.834,8.761,0,0,0,4.9,4.9,18.3,0,4.83,40.561,-11.109,-10.117,23.001,-3.717,584.62,8/1/2016
14,14,19.977,13.334,0,10.645,0,0,7.793,26.154,19.723,34.596,0,0,9.7,6.8,18.383,39.167,50.985,16.85,20.941,47.483,0,0,0,0,5.058,5.043,0,30.525,27.984,18.567,19.907,0,0,25.618,24.458,8.847,8.808,0,0,0,4.9,4.9,18.3,0,4.75,39.959,-13.062,-16.05,12.6,-2.802,609.48,8/1/2016
15,15,20.506,17.914,0,17.139,0,0,7.244,25.682,18.031,34.652,0,0,5.7,5.4,15.966,41.764,50.764,16.682,20.246,47.232,0,0,0,0,5.041,5.036,0,31.693,27.192,21.862,22.956,0,0,27.888,26.149,8.847,8.808,0,0,0,4.9,4.9,18.2,0,4.83,40.176,-6.836,-11.847,18.601,1.483,602.01,8/1/2016
16,16,18.319,16.33,0,9.314,0,0,7.339,27.391,18.112,35.209,0,0,7.2,5.5,16.124,49.22,51.719,16.832,20.466,46.898,0,0,0,0,5.061,5.058,0,29.29,24.42,14.944,16.284,0,0,25.538,25.329,5.246,5.17,0,0,0,4.9,4.9,18.4,0,4.91,40.266,-7.324,-12.214,13.5,-1.007,582.73,8/1/2016
17,17,11.344,0,0,0,0,0,7.427,29.482,18.337,35.097,0,0,3.4,3.8,15.599,43.447,53.582,15.927,12.668,46.23,0,0,0,0,5.003,5.041,0,30.548,28.512,13.741,15.108,0,0,25.428,25.159,8.806,8.765,0,0,0,4.9,4.9,19,0,4.9,40.413,15.87,-3.699,4.5,-2.417,522.33,8/1/2016
18,18,15.158,0,0,0,0,0,7.471,30.219,19.417,35.598,0,0,9.3,8.3,16.439,51.617,52.351,17.245,24.627,43.558,0,0,0,0,5.043,5.031,0,29.38,18.612,22.764,24.05,17.172,17.501,25.178,24.588,3.595,3.513,0,0,0,4.9,4.9,18.8,0,5.2,40.366,-3.052,-21.607,13.3,0.787,612.48,8/1/2016
19,19,22.914,0,0,0,0,0,7.551,31.191,19.643,36.823,0,0,18.701,13.3,16.545,46.309,52.3,17.245,26.822,47.455,0,0,0,0,5.041,5.056,0,29.739,21.12,16.489,17.856,18.403,17.678,28.318,27.578,8.288,8.221,0,0,0,4.9,4.9,19,0,5.1,40.249,0,-16.462,17.701,-4.413,637.92,8/1/2016
20,20,28.172,0,0,0,0,0,7.551,32.782,0,36.823,0,0,27.101,15.901,18.593,49.347,47.835,14.726,39.125,25.551,0,0,0,0,5.033,5.026,0,27.942,24.156,16.762,18.17,15.682,15.559,27.518,27.569,8.181,8.149,0,0,0,4.9,4.9,18.7,0,5.2,38.066,-3.296,-16.828,26.601,-11.316,619.88,8/1/2016
21,21,34.719,0,0,0,0,0,7.537,33.135,0,0,0,0,30.901,20.601,26.997,49.347,47.648,14.956,39.01,24.827,0,0,0,0,5.041,5.049,0,31.132,30.096,16.557,17.924,0,0,28.758,28.888,3.516,3.495,0,0,0,0,0,18.6,0,5.3,37.799,9.522,0,17.801,-28.217,562.77,8/1/2016
22,22,30.749,0,0,0,0,0,7.508,32.841,0,0,0,0,20.701,17.001,32.829,15.427,50.134,16.087,40.753,25.495,0,0,0,0,5.024,5.021,0,30.975,29.04,14.164,15.532,0,0,25.658,25.918,6.593,6.568,0,0,0,0,0,19.2,0,5.3,38.472,3.784,-11.692,24.701,-14.704,514.9,8/1/2016
23,23,25.699,0,0,0,0,0,7.698,0,0,0,0,0,17.101,12.5,31.83,22.039,52.818,17.369,27.591,25.69,0,0,0,0,5.051,5.039,0,27.852,27.192,23.885,24.856,0,0,25.339,25.148,4.846,4.726,0,0,0,0,0,18.7,0,5.4,31.81,9.033,-9.357,15.4,-14.704,469.83,8/1/2016
0,0,26.422,0,0,0,0,0,7.676,0,0,0,0,0,20.001,14.5,31.882,29.089,52.804,17.364,31.638,26.302,0,0,0,0,6.626,0,0,30.211,26.796,7.793,0,0,0,25.198,25.098,3.496,3.426,0,0,0,0,0,19.2,0,5.3,40.222,9.4,-6.967,19.401,-13.202,442.42,9/1/2016
1,1,24.073,0,0,0,0,0,7.661,0,0,0,0,0,19.801,14,28.153,24.916,49.656,15.925,28.599,25.495,0,0,0,0,0,0,0,28.931,26.664,8.039,0,0,0,25.308,25.278,0,3.539,0,0,0,0,0,18.7,0,5.5,40.151,21.363,5.777,-4.9,-28.108,426.27,9/1/2016
2,2,25.167,0,0,0,0,0,7.669,0,0,0,0,0,21.401,15.301,26.997,24.98,48.041,0,31.922,25.189,0,0,0,0,0,0,0,27.336,31.68,6.385,0,0,0,25.289,25.188,0,3.455,0,0,0,0,0,19,0,5.5,39.138,21.729,8.771,-3.7,-31.001,413.86,9/1/2016
3,3,22.475,0,0,0,0,0,7.749,0,0,0,0,0,20.501,15.201,25.474,28.168,50.178,0,27.076,24.91,0,0,0,0,0,0,0,30.885,30.756,7.233,0,0,0,24.968,25.079,0,3.471,0,0,0,0,0,19,0,5.5,39.928,15.137,0,3.3,-23.511,413.64,9/1/2016
4,4,29.35,0,0,0,0,0,7.749,0,0,0,0,0,23.301,16.801,26.997,18.435,50.354,0,29.347,25.105,0,0,0,0,0,0,0,29.425,31.284,7.438,0,0,0,25.128,25.498,0,3.436,0,0,0,0,0,19.1,0,5.62,37.603,9.644,-4.587,11.5,-20.618,416.06,9/1/2016
5,5,32.33,0,0,0,0,0,7.698,30.396,0,0,0,0,23.001,17.601,28.731,18.122,33.006,0,36.016,25.189,0,0,0,0,0,0,0,31.424,33,7.151,0,0,0,25.278,25.419,0,3.446,0,0,0,0,0,19,0,5.61,36.939,12.94,0,13.3,-21.516,434.65,9/1/2016
6,6,27.235,0,0,0,0,0,7.859,33.842,0,0,0,0,18.501,13.8,24.843,9.288,44.327,0,30.779,25.578,0,0,0,0,0,0,0,30.188,32.34,8.067,0,0,0,25.178,25.079,0,3.458,0,0,0,0,0,19,0,5.6,37.142,13.428,0,11,-16.114,413.8,9/1/2016
7,7,25.236,0,0,0,0,0,7.742,33.813,0,0,0,0,16.301,13,19.539,9.212,46.567,0,26.295,25.606,0,0,0,0,0,0,0,29.088,33.132,7.602,0,0,0,27.848,26.709,0,3.444,0,0,0,0,0,19,0,5.6,39.907,1.709,-10.62,21.201,-8.606,411.97,9/1/2016
8,8,22,0,0,0,0,0,7.771,33.636,0,0,0,0,15.701,11.6,17.28,32.96,52.254,0,23.979,25.606,0,0,0,0,0,0,0,26.819,30.096,16.543,18.294,0,0,25.258,25.339,0,3.517,0,0,0,0,0,19,0,5.45,40.766,12.452,6.61,-0.1,-22.303,457.22,9/1/2016
9,9,24.922,0,0,0,0,0,7.742,33.459,0,0,0,0,20.401,12.5,16.334,45.83,53.559,0,26.193,25.634,0,0,0,0,0,0,0,28.931,27.324,23.981,25.048,0,0,25.138,24.628,5.238,5.137,0,0,0,0,0,19,0,5.3,38.112,-26.002,-19.749,41.901,10.785,487.46,9/1/2016
10,10,22.196,0,0,0,0,0,7.683,33.165,0,0,0,0,15.501,10.1,18.383,51.159,50.344,16.343,21.546,25.411,0,0,0,0,6.611,0,0,30.862,26.796,15.012,16.516,0,0,25.268,24.278,6.477,6.425,0,0,0,4.9,4.9,19.6,0,5.26,38.236,-27.467,-21.946,36.301,8.185,507.92,9/1/2016
11,11,25.915,0,0,0,0,0,7.691,33.283,0,0,0,0,15.601,11.6,21.115,50.198,48.288,15.377,23.842,25.606,0,0,0,0,6.596,0,0,32.682,28.512,15.395,16.872,0,0,25.289,24.559,7.721,7.645,0,0,0,4.9,4.9,18.7,0,5.1,40.181,-18.677,-18.284,35.901,1.282,517.37,9/1/2016
12,12,28.247,0,0,0,0,0,7.537,33.076,0,0,0,0,18.601,11.6,18.383,51.526,48.518,15.243,25.369,25.662,0,0,0,0,6.638,0,0,28.841,28.776,14.192,15.586,0,0,25.568,24.238,5.931,5.865,0,0,0,4.9,4.9,18.6,0,4.9,37.873,-34.181,-31.193,43.301,13.587,519.07,9/1/2016
13,13,30.208,0,0,0,0,0,7.383,32.104,0,0,0,0,14.5,11.3,24.529,50.976,47.918,15.217,23.449,25.634,0,0,0,0,6.598,0,0,27.807,31.416,11.922,13.289,0,0,25.558,24.548,3.475,3.438,0,0,0,4.9,4.9,19.1,0,4.9,38.106,-27.345,-25.214,43.901,6.189,505.67,9/1/2016
14,14,27.492,0,0,0,0,0,7.324,31.515,0,0,0,0,9.8,6.8,17.227,33.136,49.908,16.128,17.435,25.634,0,0,0,0,6.605,0,0,30.997,29.436,16.461,17.842,0,18.485,30.128,30.218,6.587,6.465,0,0,0,0,0,19,0,4.96,37.884,-39.064,-38.911,54.102,24.683,496.69,9/1/2016
15,15,20.712,0,0,0,0,0,8.863,30.042,0,0,0,0,6.3,5.4,18.856,11.314,49.277,15.968,19.06,25.662,0,0,0,0,6.593,0,0,31.109,31.02,19.237,20.481,15.969,16.626,26.069,26.228,8.67,8.594,0,0,0,0,0,18.6,0,4.98,40.31,-42.604,-40.889,47.401,30.085,491.94,9/1/2016
16,16,12.721,0,0,0,0,0,7.317,30.013,0,0,0,0,4.4,2.4,8.507,10.716,52.95,17.164,11.34,25.634,0,0,0,0,6.616,0,0,30.728,31.944,23.872,24.774,16.749,15.696,25.918,25.469,8.67,8.594,0,0,0,0,0,18.6,0,4.9,40.321,-30.763,-34.388,31.701,23.493,475.97,9/1/2016
17,17,13.468,0,0,0,0,0,8.98,30.396,0,0,0,0,4.8,4.5,9.452,29.159,53.586,16.993,6.7,25.857,0,0,0,0,6.586,0,0,27.897,30.228,22.217,23.366,15.149,14.164,24.899,25.138,6.568,6.466,0,0,0,0,0,19,0,4.98,40.07,-26.124,-42.216,42.801,30.598,465.59,9/1/2016
18,18,18.281,0,0,0,0,0,7.632,30.307,0,37.38,0,0,6.6,2.6,11.291,51.486,53.294,16.975,10.986,25.662,0,0,0,0,6.591,0,0,28.122,27.852,23.913,24.952,22.518,21.78,25.408,23.808,3.578,3.403,0,0,0,4.9,4.9,19,0,5.45,50.238,-27.223,-41.722,38.601,18.494,580.76,9/1/2016
19,19,13.297,16.611,0,0,0,0,9.339,33.135,19.981,37.407,0,0,6.3,4.6,9.295,48.589,53.51,16.871,10.358,47.26,0,0,0,0,6.626,0,0,29.267,21.912,19.278,20.139,19.565,19.018,24.299,24.609,8.834,8.806,0,0,0,4.9,4.9,19,0,5.45,48.09,-30.03,-42.216,38.801,27.998,616.73,9/1/2016
20,20,15.561,0,0,0,0,0,9.229,33.342,19.804,37.407,0,0,7.6,7.4,17.438,49.07,53.961,17.414,21.094,40.831,0,0,0,0,6.625,0,0,28.504,27.456,14.069,15.368,15.518,14.561,24.649,25.048,8.788,8.769,0,0,0,4.9,4.9,18.8,0,5.4,49.127,-24.903,-40.568,44.601,22.999,600.51,9/1/2016
21,21,22.796,0,0,0,0,0,9.243,32.487,0,36.879,0,0,13.6,13.6,20.274,51.246,48.711,15.045,32.493,25.94,0,0,0,0,6.606,0,0,29.38,26.004,17.35,18.649,0,0,28.848,27.548,3.55,3.475,0,0,0,0,0,19,0,5.5,48.615,28.565,12.442,-1.6,-31.111,548.56,9/1/2016
22,22,15.919,0,0,0,0,0,9.265,32.693,0,0,0,0,15.801,12.3,24.162,53.064,52.539,17.199,23.521,25.662,0,0,0,0,6.584,0,0,29.851,31.02,7.123,8.408,0,0,28.048,28.218,3.576,3.49,0,0,0,0,0,19,0,5.6,48.536,-24.171,-38.563,48.001,14.191,502.12,9/1/2016
23,23,23.621,0,0,0,0,0,9.236,33.783,0,0,0,0,15.401,10.4,24.056,22.963,47.858,14.894,28.473,25.801,0,0,0,0,6.576,0,0,30.683,31.02,9.407,11.17,0,0,25.679,25.308,3.497,3.456,0,0,0,0,0,19,0,5.6,43.99,-17.701,-32.951,45.101,9.796,467.63,9/1/2016
0,0,19.952,0,0,0,0,0,9.243,0,0,0,0,0,12.2,13.2,22.007,20.899,52.164,17.031,28.034,25.885,0,0,0,0,6.642,0,0,28.908,33,10.104,11.416,0,0,25.608,24.599,4.752,4.65,0,0,0,0,0,18.8,0,5.5,48.213,-6.958,-27.476,32.201,3.992,441.05,10/1/2016
1,1,15.607,0,0,0,0,0,9.302,0,0,0,0,0,10.8,8.1,14.391,15.55,49.785,15.583,21.241,25.745,0,0,0,0,0,0,0,29.065,29.7,16.913,18.348,0,0,30.588,29.228,3.558,3.414,0,0,0,0,0,19,0,5.6,47.854,-15.259,-31.001,34.101,13.385,418.15,10/1/2016
2,2,15.537,0,0,0,0,0,9.243,0,0,0,0,0,11.5,11.2,10.819,35.808,45.167,0,19.753,26.135,0,0,0,0,0,0,0,29.402,29.568,10.842,12.059,0,0,27.548,26.898,5.064,4.896,0,0,0,0,0,18.7,0,5.6,49.703,-20.264,-32.896,36.401,15.198,407.01,10/1/2016
3,3,15.468,0,0,0,0,0,9.309,0,0,0,0,0,8.6,6.1,8.14,35.849,49.682,0,19.78,25.495,0,0,0,0,0,0,0,30.301,29.304,12.332,13.713,0,0,25.608,24.498,4.668,4.5,0,0,0,0,0,18.8,0,5.8,47.322,-17.579,-31.962,33.501,16.187,395.12,10/1/2016
4,4,16.65,0,0,0,0,0,9.302,0,0,0,0,0,12,9.5,11.659,30.933,47.874,0,23.149,25.495,0,0,0,0,0,0,0,31.222,30.756,10.254,11.553,0,0,25.918,25.138,4.522,4.399,0,0,0,0,0,18.7,0,5.7,47.053,-16.358,-30.479,36.901,13.587,398.12,10/1/2016
5,5,17.917,0,0,0,0,0,9.317,0,0,0,0,0,16.801,12.9,12.184,30.765,48.39,0,22.683,25.467,0,0,0,0,0,0,0,33.4,29.568,7.246,8.367,0,0,24.968,24.268,3.359,3.305,0,0,0,0,0,18.8,0,5.6,46.986,-23.682,-37.08,43.101,18.183,401.8,10/1/2016
6,6,18.914,0,0,0,0,0,9.331,0,0,0,0,0,15.901,14.1,13.97,0,50.108,16.032,26.375,25.495,0,0,0,0,0,0,0,24.753,29.436,7.082,8.231,0,0,29.398,28.718,3.561,3.476,0,0,0,0,0,19,0,5.6,41.453,-19.044,-35.441,39.201,12.195,394.02,10/1/2016
7,7,25.33,0,0,0,0,0,0,0,0,0,0,0,21.901,16.801,11.712,0,34.508,11.082,29.952,25.745,0,0,0,0,0,0,0,29.807,28.776,7.807,9.051,0,0,29.428,28.129,3.524,3.435,0,0,0,0,0,19,0,5.7,36.769,-19.288,-30.314,38.701,5.695,383.67,10/1/2016
8,8,25.526,0,0,0,0,0,0,0,0,0,0,0,21.201,16.001,14.916,0,41.745,13.427,28.789,25.69,0,0,0,0,0,0,0,31.806,29.304,9.68,11.061,0,0,28.897,28.798,3.47,3.448,0,0,0,0,0,19,0,5.45,37.86,-37.477,-40.294,50.602,18.183,405.08,10/1/2016
9,9,16.349,0,0,0,0,0,0,0,0,0,0,0,19.001,15.201,17.07,0,49.986,16.384,26.107,25.411,0,0,0,0,6.608,0,0,28.998,30.492,14.629,16.079,0,14.834,25.738,25.679,3.567,3.48,0,0,0,0,0,18.8,0,5.37,39.649,-32.228,-35.981,41.401,15.198,431.05,10/1/2016
10,10,26.186,0,0,0,0,0,0,0,0,0,0,0,17.801,11.7,10.871,0,51.396,16.596,24.494,25.829,0,0,0,0,6.579,0,0,31.446,30.888,12.975,14.151,0,16.051,26.758,28.129,5.239,5.13,0,0,0,0,0,18.9,0,5.22,38.27,-13.916,-21.305,31.601,6.592,421.67,10/1/2016
11,11,23.89,0,0,0,0,0,0,0,0,0,0,0,13.6,11.8,15.179,0,50.532,16.384,20.63,25.662,0,0,0,0,6.606,0,0,29.649,29.7,15.463,16.817,0,20.249,29.157,29.208,7.627,7.605,0,0,0,0,0,19.1,0,5.05,40.365,-29.542,-32.484,35.201,17.487,443.62,10/1/2016
12,12,19.781,0,0,0,0,0,0,28.245,0,0,0,0,11.6,9.7,12.027,0,45.402,14.824,16.726,25.69,0,0,0,0,6.613,0,0,30.278,30.492,17.514,18.909,0,21.383,28.388,28.198,6.537,6.48,0,0,0,0,0,19,0,5,38.633,-22.217,-20.215,25.401,12.891,445.57,10/1/2016
13,13,9.017,0,0,0,0,0,0,28.893,0,0,0,0,6,6.5,6.774,27.476,53.434,17.129,8.65,25.634,0,0,0,0,6.636,0,0,28.099,28.248,15.204,16.475,0,21.096,28.578,28.028,6.537,6.48,0,0,0,0,0,18.8,0,4.95,40.274,-18.799,-20.975,18.801,17.689,442.21,10/1/2016
14,14,7.648,0,0,0,0,0,7.075,28.834,0,0,0,0,4.4,3.8,5.513,48.005,49.503,15.869,4.557,25.745,0,0,0,0,6.598,0,0,31.132,29.7,12.893,14.301,0,20.221,28.148,28.037,5.201,5.083,0,0,0,0,0,18.8,0,4.85,38.749,-20.753,-22.083,19.301,16.095,452.1,10/1/2016
15,15,12.776,0,0,0,0,0,9.068,27.627,0,0,0,0,3.5,4.5,10.346,50.575,47.927,15.173,8.925,25.829,0,0,0,0,6.594,0,0,30.166,27.06,8.012,9.297,0,15.586,27.208,27.058,5.221,5.127,0,0,0,0,4.9,18.8,0,4.82,31.768,-10.376,-13.477,18.201,11.792,431.77,10/1/2016
16,16,12.142,0,0,0,0,0,8.928,27.332,0,0,0,0,8.6,6.7,7.247,51.92,52.004,17.129,12.339,25.801,0,0,0,0,6.613,0,0,30.143,26.004,7.78,8.996,0,0,27.418,27.218,3.544,3.406,0,0,0,0,0,19.3,0,4.9,35.1,-18.433,-23.493,24.301,14.887,433.29,10/1/2016
17,17,12.812,0,0,0,0,0,8.943,27.656,0,0,0,0,7.4,4.8,11.396,46.431,49.051,15.783,11.951,25.857,0,0,0,0,6.584,0,0,28.773,25.212,7.315,8.422,0,0,28.859,28.908,3.497,3.414,0,0,0,0,0,18.7,0,5.1,35.274,-40.529,-51.601,42.501,33.985,437.77,10/1/2016
18,18,24.175,0,0,0,0,0,8.965,28.687,0,0,0,0,14.5,10.2,13.392,51.89,53.118,17.154,24.863,25.885,0,0,0,0,6.603,0,0,28.549,32.604,21.725,22.846,0,0,29.478,28.897,3.577,3.408,0,0,0,0,0,18.6,0,5.21,41.22,-33.937,-47.197,39.401,15.894,541.42,10/1/2016
19,19,36.101,0,0,0,0,0,9.097,30.013,0,0,0,0,34.801,18.501,31.621,44.228,47.61,14.965,39.244,25.745,0,0,0,0,6.598,0,0,31.514,29.964,7.301,8.477,15.217,15.012,28.299,27.768,8.859,8.814,0,0,0,4.9,4.9,18.7,0,5.37,38.547,-21.363,-31.568,48.902,0.183,596.02,10/1/2016
20,20,36.166,0,0,0,0,0,9.156,32.163,0,0,0,0,34.101,20.501,30.359,44.117,47.199,14.959,38.232,25.857,0,0,0,0,6.618,0,0,31.042,31.416,9.461,10.815,15.518,15.176,28.628,27.148,3.541,3.405,0,0,0,0,0,19,0,5.45,38.547,-23.316,-36.174,52.402,2.692,583.01,10/1/2016
21,21,36.58,0,0,0,0,0,9.236,32.252,0,0,0,0,36.201,22.501,28.888,31.069,47.912,14.95,37.924,25.857,0,0,0,0,6.628,0,0,29.133,21.648,7.739,9.01,16.051,0,28.989,27.439,3.576,3.463,0,0,0,0,0,18.9,0,5.1,38.434,-13.306,-27.073,43.201,-5.2,541.86,10/1/2016
22,22,37.249,0,0,0,0,0,9.134,2.469,0,0,0,0,36.701,22.501,30.989,3.143,47.34,14.761,37.797,25.801,0,0,0,0,6.586,0,0,28.841,27.72,8.039,9.242,0,0,28.729,27.408,3.462,3.335,0,0,0,0,0,19,0,5.25,38.434,-20.875,-34.736,52.102,-1.703,479.15,10/1/2016
23,23,36.846,0,0,0,0,0,0,0,0,0,0,0,34.601,21.701,38.186,0,53.71,0,37.969,25.773,0,0,0,0,0,0,0,24.865,30.492,8.039,0,0,0,28.788,27.618,5.366,0,0,0,0,0,0,19,0,5.3,40.248,-25.269,-34.864,59.702,0,438.95,10/1/2016
0,0,37.056,0,0,0,0,0,0,0,0,0,0,0,31.901,21.501,33.669,0,44.829,0,37.845,25.94,0,0,0,0,0,0,0,32.48,28.116,8.067,0,0,0,28.767,27.508,5.268,0,0,0,0,0,0,18.6,0,5.45,35.949,-24.659,-31.907,61.402,5.493,412.65,11/1/2016
1,1,35.116,0,0,0,0,0,0,0,0,0,0,0,24.701,17.901,29.256,0,35.751,0,38.129,25.857,0,0,0,0,0,0,0,27.695,33.66,7.684,0,0,0,28.868,28.438,3.471,0,0,0,0,0,0,18.7,0,5.5,40.305,-28.932,-34.471,56.902,10.291,397.26,11/1/2016
2,2,36.138,0,0,0,0,0,0,0,0,0,0,0,35.001,22.501,35.349,0,21.933,0,37.216,25.912,0,0,0,0,0,0,0,28.212,28.38,6.987,0,0,0,29.148,28.098,0.28,0,0,0,0,0,0,18.6,0,5.61,30.087,-22.095,-24.564,50.602,-2.802,388.32,11/1/2016
3,3,37.323,0,0,0,0,0,0,0,0,0,0,0,33.601,20.601,36.137,0,0,0,37.973,25.857,0,0,0,0,0,0,0,30.683,27.192,7.287,0,0,0,29.618,27.458,0,0,0,0,0,0,0,19.1,0,5.61,39.015,-27.467,-28.712,53.602,0.897,379.14,11/1/2016
